symbols,moving avg days,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
VGT_XLK_IYW_FTEC,20,0.0,0.0,10151.159373783354,-2395.7077262166667,-95396.17728066038,-550.701156761006,190241.65340455974,0.02114235981313794,1.0945402552159944,-3533.455245000003,346,642651.0
VGT_XLK_IYW_FTEC,20,0.0002,0.0,10151.159373783354,-2395.7077262166667,-95396.17728066038,-550.701156761006,190241.65340455974,0.02114235981313794,1.0945402552159944,-3533.455245000003,346,642651.0
VGT_XLK_IYW_FTEC,20,0.0002,0.0002,10151.159373783354,-2395.7077262166667,-95396.17728066038,-550.701156761006,190241.65340455974,0.02114235981313794,1.0945402552159944,-3533.455245000003,346,642651.0
VGT_XLK_IYW_FTEC,20,0.0004,0.0,10136.430164061108,-2395.705135938889,-95396.03066116352,-550.375512106918,190241.68581022014,0.021111678908095007,1.0929752644693445,-3533.455245000003,345,638893.0
VGT_XLK_IYW_FTEC,20,0.0004,0.0002,10136.430164061108,-2395.705135938889,-95396.03066116352,-550.375512106918,190241.68581022014,0.021111678908095007,1.0929752644693445,-3533.455245000003,345,638893.0
VGT_XLK_IYW_FTEC,20,0.0004,0.0004,10028.298984894454,-2392.9313151055558,-95239.02193474842,-550.5545372641507,189927.48933223268,0.02092102080772672,1.0814239511864598,-3533.455245000002,346,638893.0
VGT_XLK_IYW_FTEC,20,0.0006,0.0,11218.556034213865,-2395.703265786111,-95395.92480345911,-550.163796698113,190241.68581022014,0.023365479658363778,1.2105961009397583,-3533.455245000003,344,635911.0
VGT_XLK_IYW_FTEC,20,0.0006,0.0002,11218.556034213865,-2395.703265786111,-95395.92480345911,-550.163796698113,190241.68581022014,0.023365479658363778,1.2105961009397583,-3533.455245000003,344,635911.0
VGT_XLK_IYW_FTEC,20,0.0006,0.0004,11110.42485504721,-2392.929444952778,-95238.91607704402,-550.3428218553456,189927.48933223268,0.023178550013840973,1.1990411844790985,-3533.455245000003,345,635911.0
VGT_XLK_IYW_FTEC,20,0.0006,0.0006,10579.594489894444,-2390.1528101055555,-95081.7480668239,-550.4486795597481,189613.04745408802,0.02210773390421729,1.1460454669037867,-3533.455245000003,346,635911.0
