symbols,moving avg days,direction,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
XLE_VDE,20,long,0.0,0.0,1916.3555558332473,-1269.4144441666667,-51100.101242138364,-123.29105345911907,102076.9114308176,0.0074386135051563475,0.3492179449152044,-2128.806010277836,120,351888.0
XLE_VDE,20,long,-0.0002,0.0,2403.197618611025,-1241.642381388889,-49842.59460691824,-123.14285377358446,99562.04636006289,0.009563989612486095,0.4413553349738702,-2065.7630580555406,114,334656.0
XLE_VDE,20,long,-0.0002,-0.0002,2487.691476388824,-1216.643523611111,-49056.512657232706,-123.07957547169772,97989.94573899372,0.010059083798002837,0.45752118968418976,-2065.7630580555406,118,346998.0
XLE_VDE,20,long,-0.0004,0.0,2401.1967077777026,-1211.0932922222223,-48427.736320754724,-122.79867138364739,96732.67397012578,0.00983553461731988,0.44212122876459853,-2065.7630580555406,108,317838.0
XLE_VDE,20,long,-0.0004,-0.0002,2485.6905655555006,-1186.0944344444445,-47641.654371069184,-122.73539308176065,95160.57334905659,0.01034983530638471,0.4583314470818518,-2065.7630580555406,112,330180.0
XLE_VDE,20,long,-0.0004,-0.0004,2472.9848916665637,-1152.7601083333334,-46069.145817610064,-122.27761006289265,92016.01402515723,0.01064881964936681,0.45773011275798164,-2084.7388483333343,120,352216.0
XLE_VDE,20,long,-0.0006,0.0,3119.357111111054,-1147.1978888888889,-46226.395597484276,-121.66495283018838,92331.12624213836,0.013386294913085248,0.5902742064416572,-2013.8541752777617,98,287842.0
XLE_VDE,20,long,-0.0006,-0.0002,3374.741117499958,-1124.9738825000002,-45597.38070754717,-121.54902515723244,91073.2123899371,0.014682270887001456,0.6400094319495951,-2013.8541752777617,102,300200.0
XLE_VDE,20,long,-0.0006,-0.0004,3362.0354436110206,-1091.639556388889,-44024.87215408804,-121.09124213836444,87928.65306603773,0.015150092771711454,0.6401755529408478,-2013.8541752777624,110,322236.0
XLE_VDE,20,long,-0.0006,-0.0006,3641.5955841665636,-1080.5294158333334,-43395.996273584904,-120.74904088050278,86671.24350628932,0.016647925022940175,0.695892737671051,-1932.5203441666574,116,340452.0
XLE_VDE,20,long,-0.0008,0.0,2208.545494166626,-1083.3045058333332,-44024.93003144654,-120.26619496855317,87929.59386792452,0.009952099460857598,0.4265563361595838,-2182.174423333308,80,234660.0
XLE_VDE,20,long,-0.0008,-0.0002,2463.92950055553,-1061.0804994444443,-43395.91514150944,-120.15026729559722,86671.68001572326,0.011264047874382921,0.4769584360326101,-2043.0812963888495,84,247018.0
XLE_VDE,20,long,-0.0008,-0.0004,2274.915067777709,-1022.1949322222222,-41823.4838836478,-119.61006289308143,83527.35770440252,0.010791451647968851,0.44191698340740904,-2143.324289999979,90,264388.0
XLE_VDE,20,long,-0.0008,-0.0006,2554.475208333252,-1011.0847916666665,-41194.60800314465,-119.26786163521979,82269.94814465409,0.01230279800912966,0.49805194652745866,-2061.9904588888758,96,282604.0
XLE_VDE,20,long,-0.0008,-0.0008,2576.623544166603,-966.6364558333333,-39622.02918238994,-118.09106132075439,79125.96730345911,0.012902544445837992,0.5052234946343518,-2073.8821488888734,100,294886.0
XLE_VDE,20,long,-0.001,0.0,2859.168231944408,-1027.7417680555554,-41351.548962264154,-118.32459119496826,82584.77333333335,0.013717758528226114,0.5589347757561277,-2196.125623611072,72,211028.0
XLE_VDE,20,long,-0.001,-0.0002,2991.703753888871,-1008.2962461111111,-40879.80677672956,-118.20834905660351,81641.40520440253,0.01451949596482133,0.5854913652795027,-2057.032496666613,74,217374.0
