symbols,moving avg days,direction,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
XLY_VCR,20,long,0.0,0.0,182.24747388887135,-1177.7225261111112,-46539.32316037736,-146.07651729559737,92932.56980345912,0.0007770285852603091,0.03931804027394363,-3389.291717499982,100,127608.0
XLY_VCR,20,long,-0.0002,0.0,826.006798611098,-1149.943201388889,-45753.1666509434,-146.0256918238993,91360.3076100629,0.003582362201035087,0.1806324195494076,-3389.291717499982,98,124670.0
XLY_VCR,20,long,-0.0002,-0.0002,1112.359897777747,-1130.5201022222222,-44967.682735849055,-145.78876572327036,89789.57670597483,0.004908658563281258,0.24614168929375507,-3226.1058952777585,102,129086.0
XLY_VCR,20,long,-0.0004,0.0,1092.277566388888,-1136.0574336111113,-44967.17979559748,-145.74656446540868,89788.61302672957,0.004820090319129886,0.23950901429991714,-3389.291717499981,94,119428.0
XLY_VCR,20,long,-0.0004,-0.0002,1378.6306655555368,-1116.6343344444444,-44181.69588050314,-145.50963836477973,88217.88212264152,0.006192053960134646,0.30591391885677766,-3226.1058952777585,98,123844.0
XLY_VCR,20,long,-0.0004,-0.0004,1492.5039430555212,-1088.8860569444444,-43239.45092767295,-145.34926100628917,86333.55259433962,0.00684982221975455,0.3334125954256277,-3087.186487777748,102,128308.0
XLY_VCR,20,long,-0.0006,0.0,1261.2408180555922,-1097.1541819444444,-43551.16988993711,-145.49123427672941,86956.84854559747,0.005746953072324982,0.2806279908643191,-3389.29171749998,88,112158.0
XLY_VCR,20,long,-0.0006,-0.0002,1476.1820630555878,-1080.5129369444444,-42923.149418238994,-145.27716981132062,85701.02166666667,0.00682491661705101,0.33235344792075217,-3226.1058952777576,92,116574.0
XLY_VCR,20,long,-0.0006,-0.0004,1590.0553405555722,-1052.7646594444445,-41980.90446540881,-145.11679245283005,83816.69213836479,0.0075166641788953215,0.3604750736994207,-3087.186487777748,96,121038.0
XLY_VCR,20,long,-0.0006,-0.0006,1471.1144044444675,-1027.7555955555554,-40565.2970754717,-144.38139150943388,80986.21275943395,0.00719745209469343,0.33631139432486884,-3087.186487777748,104,130434.0
XLY_VCR,20,long,-0.0008,0.0,1476.352787500039,-1072.1522125000001,-42450.34086477987,-144.7891352201257,84755.89259433962,0.006901820681725,0.33147783508253864,-3362.255982499987,84,106284.0
XLY_VCR,20,long,-0.0008,-0.0002,1691.2940325000347,-1055.5109674999999,-41822.32039308176,-144.57507075471688,83500.06571540881,0.008025566993587094,0.3843347797936498,-3199.0701602777644,88,110700.0
XLY_VCR,20,long,-0.0008,-0.0004,1555.1863250000226,-1036.093675,-41037.263836477985,-144.39755503144642,81930.13011792452,0.007521114655518984,0.35425916302503446,-3087.186487777748,90,112850.0
XLY_VCR,20,long,-0.0008,-0.0006,1440.279961111144,-1013.860038888889,-39778.75613207547,-143.76020440251563,79413.75205974843,0.007186122691872359,0.3308795658028318,-3087.186487777748,98,122264.0
XLY_VCR,20,long,-0.0008,-0.0008,1731.4003750000293,-997.194625,-38835.43081761006,-143.16176886792442,77527.6998663522,0.008848792945771365,0.40021307993655003,-2738.9273666666295,104,129140.0
XLY_VCR,20,long,-0.001,0.0,933.2864180555789,-1019.3835819444445,-40721.13243710693,-143.2049842767294,81299.0598899371,0.004548548681657889,0.2128368453750217,-3362.2559824999876,78,98760.0
XLY_VCR,20,long,-0.001,-0.0002,1148.2276630555748,-1002.7423369444446,-40093.1119654088,-142.9909198113206,80043.23301100628,0.005683904978976837,0.2651202320561047,-3199.0701602777654,82,103176.0
XLY_VCR,20,long,-0.001,-0.0004,1090.918015555565,-991.6469844444446,-39465.07314465409,-142.88117924528282,78787.26511006289,0.005486299516318718,0.2524259989381991,-3087.1864877777484,84,105326.0
XLY_VCR,20,long,-0.001,-0.0006,821.3124750000075,-974.967525,-38520.95279874213,-142.42613993710674,76899.47945754718,0.004231832256044927,0.19138891805474129,-3087.1864877777493,88,110356.0
XLY_VCR,20,long,-0.001,-0.0008,1157.4862363889015,-961.083763611111,-37735.07951257862,-141.97069182389922,75328.18833333334,0.006088379823180584,0.2714047737064914,-2738.927366666629,94,117232.0
XLY_VCR,20,long,-0.001,-0.001,1082.478830555557,-947.1961694444444,-37263.26619496856,-141.54354559748413,74384.98884433962,0.0057660384589703325,0.25549920450973196,-2738.92736666663,96,119372.0
XLY_VCR,20,long,-0.0012,0.0,887.3164300000242,-1011.05357,-40249.622327044024,-142.7180031446539,80356.5266509434,0.004375229029502727,0.20303593505388096,-3362.255982499988,76,95886.0
