symbols,moving avg days,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
IYH_FHLC_XLV_VHT,20,0.0,0.0,12244.88466433364,-2392.265335666667,-95261.65833333334,-310.20190566037746,190213.11476100626,0.025506899247659996,2.2833495051510884,-1949.9373524999355,395,921224.0
IYH_FHLC_XLV_VHT,20,0.0002,0.0,12266.633405722523,-2392.2665942777776,-95261.72957547169,-310.2497672955976,190213.2093836478,0.02555219059378186,2.2870254133072314,-1928.1886111110543,394,917966.0
IYH_FHLC_XLV_VHT,20,0.0002,0.0002,12275.449151278071,-2389.490848722222,-95104.61190251572,-310.2189654088052,189899.00483962262,0.025612863084730163,2.289013269375534,-1919.372865555506,395,917966.0
IYH_FHLC_XLV_VHT,20,0.0004,0.0,12271.142978778073,-2392.2670212222224,-95261.75374213836,-310.1606635220127,190213.34682075473,0.025561565856748746,2.2875824638143114,-1928.1886111110543,393,913344.0
IYH_FHLC_XLV_VHT,20,0.0004,0.0002,12279.958724333621,-2389.4912756666668,-95104.63606918238,-310.1298616352202,189899.14227672957,0.025622253815968977,2.289570126965641,-1919.372865555506,394,913344.0
IYH_FHLC_XLV_VHT,20,0.0004,0.0004,12311.405374055837,-2386.7146259444444,-94947.46721698112,-310.0783679245284,189584.85606603776,0.025730451879743765,2.295986972928181,-1919.372865555506,395,916600.0
IYH_FHLC_XLV_VHT,20,0.0006,0.0,12434.658431833604,-2392.2615681666666,-95261.44507861635,-309.68042767295606,190213.20972955978,0.025902197541238216,2.329401405818353,-1928.1886111110543,388,900502.0
IYH_FHLC_XLV_VHT,20,0.0006,0.0002,12443.474177389153,-2389.485822611111,-95104.32740566037,-309.6496257861636,189899.0051855346,0.025963449149240002,2.331407302232501,-1919.372865555506,389,900502.0
IYH_FHLC_XLV_VHT,20,0.0006,0.0004,12419.897916278054,-2386.7120837222224,-94947.32331761006,-309.7902232704403,189584.8564119497,0.025957197849766297,2.32690282649586,-1919.372865555506,390,900502.0
IYH_FHLC_XLV_VHT,20,0.0006,0.0006,12533.298300611375,-2361.6956993888894,-93846.24027987421,-309.55331761006306,187382.9272421384,0.02650200809672522,2.3641405368646837,-1919.3728655555042,393,907160.0
IYH_FHLC_XLV_VHT,20,0.0008,0.0,13328.43834766689,-2386.6956523333333,-94946.17933962264,-307.97478301886804,189584.3838962264,0.027856088337912373,2.5027921261646053,-1839.769859722177,372,850122.0
