symbols,moving avg days,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
SCHZ_SPAB_BND_AGG,20,0.0,0.0,-911.3266636111066,-814.1116636111111,-94978.9286238532,-52.84059633027483,189905.01665137612,-0.005547300426971051,-1.9420118192554188,-985.2957158332622,184,1523057.0
SCHZ_SPAB_BND_AGG,20,0.0002,0.0,-495.1828558333448,-811.3278558333334,-94519.82087155963,-51.13587155963247,188988.50587155964,-0.0030288255196030253,-0.992225551589822,-762.3157397221562,168,1389343.0
SCHZ_SPAB_BND_AGG,20,0.0002,0.0002,-426.2733469444201,-741.8783469444445,-87179.32807339451,-51.67917431192626,174306.97697247707,-0.0028269456252858543,-0.9475013669544181,-738.9239749999293,179,1407717.0
SCHZ_SPAB_BND_AGG,20,0.0004,0.0,81.1083519443799,-805.7516480555556,-93600.47894495413,-46.54678899082474,187154.4111009174,0.0005009675050825517,0.13571913965655957,-384.9671144444235,129,1083626.0
SCHZ_SPAB_BND_AGG,20,0.0004,0.0002,202.00237583330636,-727.9676241666667,-85342.3214678899,-46.81247706421943,170637.8304587156,0.0013684382466909884,0.3648400176023086,-361.79083222221027,140,1102792.0
SCHZ_SPAB_BND_AGG,20,0.0004,0.0004,36.115389999994136,-561.28461,-66992.45142201835,-44.82880733944884,133940.07403669725,0.00031169211906768195,0.0812538210314148,-489.9894299999701,166,1171112.0
SCHZ_SPAB_BND_AGG,20,0.0006,0.0,337.3876511110418,-719.5623488888889,-83959.66389908257,-32.01036697247564,167887.31743119267,0.0023230327904071734,0.5052314997968523,-338.9191163889254,74,564168.0
SCHZ_SPAB_BND_AGG,20,0.0006,0.0002,422.8410013888185,-602.8889986111112,-71114.56376146789,-32.40504587155864,142196.7224770642,0.0034374117208175845,0.6715217483310462,-260.44432305557626,83,615192.0
SCHZ_SPAB_BND_AGG,20,0.0006,0.0004,505.3996855555424,-450.1003144444444,-52306.2678440367,-29.93082568807265,104582.60486238531,0.005586239609287835,0.8860897623685463,-337.105345555551,96,656626.0
SCHZ_SPAB_BND_AGG,20,0.0006,0.0006,629.0810952777417,-280.65890472222225,-34875.313348623844,-28.70665137614627,69721.92004587156,0.010429928781620636,1.5759443256980559,-265.869101666647,110,710110.0
SCHZ_SPAB_BND_AGG,20,0.0008,0.0,-285.7835291667003,-638.9635291666666,-74320.15665137614,-20.71178899082488,148619.60151376147,-0.0022228243709639874,-0.4385474774879425,-404.2524286111255,38,271126.0
SCHZ_SPAB_BND_AGG,20,0.0008,0.0002,98.5481352777538,-469.5018647222222,-55969.545550458715,-20.070229357797686,111919.02087155962,0.001017861191499223,0.16819554955350746,-293.46756999999445,42,287362.0
SCHZ_SPAB_BND_AGG,20,0.0008,0.0004,510.1369341666389,-216.70306583333334,-26609.970504587156,-15.080458715595967,53204.86055045871,0.011083565846694303,1.1261095934704388,-170.01640000001106,45,288670.0
SCHZ_SPAB_BND_AGG,20,0.0008,0.0006,619.0200630554865,-144.47993694444443,-17894.755550458714,-15.073944954128086,35774.4371559633,0.020002116970840297,1.7774534412980563,-92.22838000000883,48,304828.0
SCHZ_SPAB_BND_AGG,20,0.0008,0.0008,372.6607480554994,-91.69925194444444,-13307.59628440367,-13.32119266055021,26601.871376146788,0.016193678370862538,1.276158760719888,-112.71429777778732,52,317392.0
SCHZ_SPAB_BND_AGG,20,0.001,0.0,-121.83308999996176,-352.81309,-39911.655321100916,-10.779082568807057,79812.53155963302,-0.0017645672721914194,-0.22938713188512508,-308.02287055554774,20,140922.0
SCHZ_SPAB_BND_AGG,20,0.001,0.0002,19.654723888910652,-272.25527611111113,-31654.249266055045,-10.56316513761463,63297.93536697248,0.0003589396622431456,0.03994809096853867,-224.91814416665397,22,149588.0
SCHZ_SPAB_BND_AGG,20,0.001,0.0004,336.65317750000435,-125.01682249999999,-14221.49600917431,-8.357431192660343,28434.634587155964,0.013686081238432502,0.9375375138642912,-170.01640000001106,24,149164.0
SCHZ_SPAB_BND_AGG,20,0.001,0.0006,295.8769461110847,-80.5730538888889,-9176.14403669725,-8.404311926605436,18343.883761467892,0.018645064277678508,1.0731505703578095,-92.22838000000883,26,157670.0
SCHZ_SPAB_BND_AGG,20,0.001,0.0008,250.20710777775258,-44.46289222222222,-6424.135963302753,-7.335596330275245,12840.93633027523,0.022524076690338252,1.102421515763328,-73.42637250000881,27,159662.0
SCHZ_SPAB_BND_AGG,20,0.001,0.001,250.20710777775258,-44.46289222222222,-6424.135963302753,-7.335596330275245,12840.93633027523,0.022524076690338252,1.102421515763328,-73.42637250000881,27,159662.0
SCHZ_SPAB_BND_AGG,20,0.0012,0.0,111.14338833333933,-208.32661166666668,-23851.5378440367,-2.922614678899104,47700.15307339449,0.002693443730866099,0.2606271403939373,-170.7619722222146,9,52396.0
SCHZ_SPAB_BND_AGG,20,0.0012,0.0002,147.9274533333493,-113.88254666666668,-13759.970733944954,-3.041376146789143,27516.900091743122,0.0062143158187453335,0.41093018434584444,-145.18140000001105,9,52204.0
SCHZ_SPAB_BND_AGG,20,0.0012,0.0004,175.45653305555714,-72.21346694444445,-8713.893348623853,-2.7789449541284963,17425.007752293575,0.011639668476685319,0.5926370751438453,-163.43797333332955,9,52034.0
