symbols,moving avg days,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
XLU_FUTY_IDU_VPU,20,0.0,0.0,14031.818595416513,-2393.3764045833336,-95300.84606132076,-345.70269654088077,190255.98942610063,0.029222613154449517,1.9956772716267306,-2564.77455805558,361,1226511.0
XLU_FUTY_IDU_VPU,20,0.0002,0.0,14031.818595416513,-2393.3764045833336,-95300.84606132076,-345.70269654088077,190255.98942610063,0.029222613154449517,1.9956772716267306,-2564.77455805558,361,1226511.0
XLU_FUTY_IDU_VPU,20,0.0002,0.0002,14031.818595416513,-2393.3764045833336,-95300.84606132076,-345.70269654088077,190255.98942610063,0.029222613154449517,1.9956772716267306,-2564.77455805558,361,1226511.0
XLU_FUTY_IDU_VPU,20,0.0004,0.0,13918.314450972068,-2393.375549027778,-95300.7976336478,-345.6651179245285,190255.93014937107,0.028986238876941697,1.9785102817580575,-2564.77455805558,359,1216771.0
XLU_FUTY_IDU_VPU,20,0.0004,0.0002,13918.314450972068,-2393.375549027778,-95300.7976336478,-345.6651179245285,190255.93014937107,0.028986238876941697,1.9785102817580575,-2564.77455805558,359,1216771.0
XLU_FUTY_IDU_VPU,20,0.0004,0.0004,14061.740767638745,-2376.7042323611113,-94828.96860849057,-345.63933176100653,189312.29788522012,0.029430909648170366,2.0003101084306767,-2564.77455805558,361,1222903.0
XLU_FUTY_IDU_VPU,20,0.0006,0.0,14209.517461805428,-2387.8125381944446,-94986.00485062893,-344.8981525157235,189627.11154874213,0.029690829112610253,2.015412778372312,-2564.77455805558,353,1195033.0
XLU_FUTY_IDU_VPU,20,0.0006,0.0002,14209.517461805428,-2387.8125381944446,-94986.00485062893,-344.8981525157235,189627.11154874213,0.029690829112610253,2.015412778372312,-2564.77455805558,353,1195033.0
XLU_FUTY_IDU_VPU,20,0.0006,0.0004,14352.943778472107,-2371.141221527778,-94514.1758254717,-344.87236635220154,188683.4792845912,0.030140505575567043,2.037193705156602,-2564.77455805558,355,1201165.0
XLU_FUTY_IDU_VPU,20,0.0006,0.0006,13962.63889430543,-2351.701105694445,-93728.05184748428,-345.0531839622644,187111.0505110063,0.02956728819189654,1.9865430860451097,-2564.77455805558,358,1206115.0
XLU_FUTY_IDU_VPU,20,0.0008,0.0,15024.543265694254,-2387.7967343055557,-94985.41988207547,-343.9450550314467,189626.8947091195,0.031393863859489446,2.1541478779750722,-2564.77455805558,341,1159375.0
XLU_FUTY_IDU_VPU,20,0.0008,0.0002,15024.543265694254,-2387.7967343055557,-94985.41988207547,-343.9450550314467,189626.8947091195,0.031393863859489446,2.1541478779750722,-2564.77455805558,341,1159375.0
XLU_FUTY_IDU_VPU,20,0.0008,0.0004,15167.96958236093,-2371.1254176388893,-94513.59085691825,-343.91926886792476,188683.26244496854,0.031852057962119054,2.1763022016754383,-2564.77455805558,343,1165507.0
XLU_FUTY_IDU_VPU,20,0.0008,0.0006,14767.66855486092,-2343.3514451388887,-93570.2752437107,-344.1583726415097,186796.39211477985,0.03132469693096912,2.124057318783547,-2564.77455805558,346,1165387.0
XLU_FUTY_IDU_VPU,20,0.0008,0.0008,14438.305838888697,-2282.239161111111,-91369.19875786162,-343.3673742138367,182395.03014150943,0.03136509891821111,2.083116005814661,-2564.77455805558,360,1185103.0
XLU_FUTY_IDU_VPU,20,0.001,0.0,15449.627454999818,-2385.0075450000004,-94827.66347484276,-342.9571776729561,189312.36977201258,0.032335713236328924,2.201191610960026,-2564.77455805558,327,1121615.0
XLU_FUTY_IDU_VPU,20,0.001,0.0002,15449.627454999818,-2385.0075450000004,-94827.66347484276,-342.9571776729561,189312.36977201258,0.032335713236328924,2.201191610960026,-2564.77455805558,327,1121615.0
XLU_FUTY_IDU_VPU,20,0.001,0.0004,15593.053771666495,-2368.3362283333336,-94355.83444968554,-342.93139150943415,188368.73750786166,0.03279939058923102,2.2232417776726314,-2564.77455805558,329,1127747.0
XLU_FUTY_IDU_VPU,20,0.001,0.0006,15192.752744166482,-2340.5622558333334,-93412.51883647799,-343.170495283019,186481.86717767298,0.03228072544715763,2.171376807181071,-2564.77455805558,332,1127627.0
XLU_FUTY_IDU_VPU,20,0.001,0.0008,14662.639001527616,-2265.550998472222,-90896.68895440252,-342.29528301886813,181451.08262578616,0.03201813294980093,2.1025965918196086,-2564.77455805558,344,1141073.0
XLU_FUTY_IDU_VPU,20,0.001,0.001,14818.76413666653,-2218.3158633333333,-88852.17001572327,-341.27569968553485,177363.06433176098,0.03310489594957061,2.1450441174275965,-2537.2654098611283,357,1160561.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0,15429.992296388744,-2379.4277036111107,-94511.78883647798,-340.62861635220145,188682.9490566038,0.03240234776432974,2.1986675408848084,-2593.5543469444565,313,1065981.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0002,15429.992296388744,-2379.4277036111107,-94511.78883647798,-340.62861635220145,188682.9490566038,0.03240234776432974,2.1986675408848084,-2593.5543469444565,313,1065981.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0004,15638.916146388772,-2359.978853611111,-93882.74094339622,-340.40141509433977,187425.08047169814,0.03306148603511102,2.2303996572195386,-2593.5543469444565,313,1065941.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0006,15167.977245833186,-2326.647754166667,-92624.94251572326,-340.626171383648,184909.25886006287,0.032502175853169474,2.169906035910735,-2593.5543469444565,317,1071965.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0008,14786.326043194316,-2254.4139568055557,-90266.29036949686,-339.8729088050316,180192.70783018868,0.03251370730291789,2.12246333755061,-2593.5543469444565,329,1087485.0
XLU_FUTY_IDU_VPU,20,0.0012,0.001,14960.649280555437,-2204.400719444445,-88064.52036163522,-338.7172405660379,175790.32348270438,0.03372088016267526,2.1678647973374225,-2547.8470965278,343,1112253.0
XLU_FUTY_IDU_VPU,20,0.0012,0.0012,14917.561976944351,-2173.8530230555557,-86335.40547169812,-338.13007075471717,172332.6808726415,0.03429838190958383,2.1654277768767636,-2547.8470965278,347,1113973.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0,15064.223539444338,-2376.591460555556,-94352.73690251572,-337.4664308176104,188368.00737421383,0.03168713929938234,2.138831304927438,-2974.1824788889153,300,1019047.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0002,15064.223539444338,-2376.591460555556,-94352.73690251572,-337.4664308176104,188368.00737421383,0.03168713929938234,2.138831304927438,-2974.1824788889153,300,1019047.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0004,15134.564784999906,-2357.1452150000005,-93723.80498427672,-337.47674528301917,187110.13322327044,0.03204911591622848,2.1497139350188967,-2974.1824788889153,300,1019003.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0006,14663.625884444322,-2323.814115555556,-92466.00655660378,-337.70150157232735,184594.31161163523,0.03147505394804224,2.0892325808367698,-2974.1824788889153,304,1025027.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0008,14285.340060694321,-2240.4649393055556,-89792.88925314465,-337.3582075471701,179248.42029874213,0.031577567440867364,2.0441880808450756,-2974.1824788889153,316,1045021.0
XLU_FUTY_IDU_VPU,20,0.0014,0.001,15257.435711388782,-2179.344288611111,-87276.8316981132,-336.620919811321,174217.04247641508,0.03470038848968716,2.2083631959078893,-2527.8825415277847,327,1065453.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0012,15214.348407777703,-2148.7965922222224,-85547.7168081761,-336.03375000000034,170759.3998663522,0.035303044706928036,2.2059934136420063,-2527.8825415277847,331,1067173.0
XLU_FUTY_IDU_VPU,20,0.0014,0.0014,15408.096350277683,-2087.673649722222,-83345.65009433962,-334.2360927672958,166357.06409591192,0.03669874082881661,2.2531199676546234,-2527.8825415277847,342,1092295.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0,13489.965001249877,-2357.09999875,-93564.32110849058,-334.76156446540915,186793.8806525157,0.028614858546338363,1.8733815450500653,-2864.6096172222515,280,935017.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0002,13489.965001249877,-2357.09999875,-93564.32110849058,-334.76156446540915,186793.8806525157,0.028614858546338363,1.8733815450500653,-2864.6096172222515,280,935017.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0004,13560.306246805445,-2337.653753194444,-92935.38919025158,-334.77187893081793,185536.00650157232,0.028959077178949452,1.883884780574873,-2864.6096172222515,280,934973.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0006,13156.456950694312,-2301.5430493055555,-91520.25466194969,-334.76034591194997,182705.74897798742,0.028531865045717166,1.8336021939039975,-2864.6096172222515,283,939813.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0008,12540.247775833184,-2209.8572241666666,-88375.25157232706,-334.21629716981164,176416.28684748427,0.02816507199762551,1.807152836570071,-2864.6096172222515,294,955379.0
XLU_FUTY_IDU_VPU,20,0.0016,0.001,13544.673986805425,-2148.7360131944447,-85859.16230345913,-333.44729559748464,171384.87731132074,0.03131406750471193,1.9748533981199048,-2418.3096798611205,305,975819.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0012,13563.403226805458,-2120.9717731944447,-84287.60154874214,-333.0648742138368,168242.13822327045,0.031943118970017906,1.9819042597568943,-2418.3096798611205,308,982423.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0014,13706.416813611002,-2059.8531863888893,-82085.845754717,-331.3393160377361,163840.35219339625,0.03314717238544099,2.018954846631986,-2418.3096798611205,316,999831.0
XLU_FUTY_IDU_VPU,20,0.0016,0.0016,14623.07704999996,-1979.2679500000002,-78782.88432389937,-327.6063050314469,157238.1623427673,0.036848875049424745,2.1911787884764022,-2485.9723465277857,331,1040325.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0,13805.636893333256,-2351.523106666667,-93248.96882075472,-333.2132861635224,186164.7243553459,0.029383429289741872,1.9181897284686378,-2631.573961388909,271,915783.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0002,13805.636893333256,-2351.523106666667,-93248.96882075472,-333.2132861635224,186164.7243553459,0.029383429289741872,1.9181897284686378,-2631.573961388909,271,915783.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0004,13875.978138888826,-2332.0768611111116,-92620.03690251573,-333.2236006289312,184906.8502044025,0.029734047537025438,1.928719443119329,-2631.573961388909,271,915739.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0006,13472.128842777693,-2295.966157222222,-91204.90237421384,-333.2120676100633,182076.5926808176,0.029317405584475428,1.8785386736863934,-2631.573961388909,274,920579.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0008,12641.585708611,-2201.499291388889,-87902.48188679246,-332.6091588050319,175472.3546147799,0.028545409317764267,1.8243464953776427,-2631.573961388909,284,926611.0
XLU_FUTY_IDU_VPU,20,0.0018,0.001,13646.011919583241,-2140.3780804166668,-85386.39261792453,-331.8401572327048,170440.94507861635,0.03172307206309578,1.9925417192187398,-2225.1040240277785,295,947051.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0012,13721.59150263882,-2112.613497361111,-83814.81244496856,-331.43831761006334,167298.18657232705,0.032498003247208224,2.008534358060066,-2225.1040240277785,298,953675.0
XLU_FUTY_IDU_VPU,20,0.0018,0.0014,13951.654222777692,-2040.3657772222225,-81298.23979559749,-329.28577830188715,162267.1938128931,0.034067354019206415,2.059541815504092,-2225.1040240277785,305,969237.0
