bop date,eop date,day count,bop SCHH price,eop SCHH price,bop USRT price,eop USRT price,eop USRT / eop SCHH,bop USRT / SCHH moving avg,eop USRT / SCHH moving avg,eop SCHH unit price,eop USRT / eop USRT,bop USRT / USRT moving avg,eop USRT / USRT moving avg,eop USRT unit price,SCHH unit price pct diff,USRT unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,SCHH shares per unit,eop SCHH shares,bop SCHH shares,eop SCHH shares traded,eop SCHH shares bought,eop SCHH shares sold,USRT shares per unit,eop USRT shares,bop USRT shares,eop USRT shares traded,eop USRT shares bought,eop USRT shares sold,SCHH cop,SCHH pct cop,SCHH daily position pnl,SCHH daily commission,SCHH investment amount,short SCHH investment amount,long SCHH investment amount,daily SCHH borrow cost,USRT cop,USRT pct cop,USRT daily position pnl,USRT daily commission,USRT investment amount,short USRT investment amount,long USRT investment amount,daily USRT borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-07-28,2026-07-29,1,24.82,24.76,69.56,69.17,2.7936187399030694,2.801128488485489,2.8005011484536153,69.35594137490071,1.0,1.0,1.0,69.17,0.0026845727915999064,0.0,0.0026845727915999064,False,True,True,False,0,-1,False,False,True,False,False,4050.0,-4050.0,0.0,-4050.0,0.0,4050.0,1446.0,1446.0,0.0,1446.0,1446.0,-0.0,-0.05999999999999872,-0.002420331960065696,-0.0,-20.25,0.0,0.0,0.0,0.0,-0.39000000000000057,-0.005622446873588923,-0.0,-7.23,0.0,0.0,0.0,0.0,0.0,-27.48,0.0,0.0,0.0,0.0,-27.48,867.2190624999577,-596.3217894444505,0.0,0.0
2026-07-29,2026-07-30,1,24.76,24.4,69.17,68.26,2.7975409836065577,2.8005011484536153,2.800323529845886,68.33222802226821,1.0,1.0,1.0,68.26,0.0010575715770362757,0.0,0.0010575715770362757,False,True,False,False,-1,-1,False,False,False,False,False,4103.0,-4103.0,-4050.0,-53.0,0.0,53.0,1465.0,1465.0,1446.0,19.0,19.0,-0.0,-0.360000000000003,-0.014646315517239302,1458.000000000012,-0.265,-100278.0,-100278.0,0.0,-2.7855,-0.9099999999999966,-0.013243299133932292,-1315.8599999999951,-0.095,100019.82,0.0,100019.82,0.0,142.14000000001693,-0.36,-100278.0,-2.7855,0.0,142.14000000001693,138.9945000000169,1006.2135624999746,-457.3272894444335,200297.82,-258.179999999993
2026-07-30,2026-07-31,1,24.4,24.28,68.26,67.89,2.7961285008237233,2.800323529845886,2.7999970093116673,67.99185530465812,1.0,1.0,1.0,67.89,0.0014991747574627553,0.0,0.0014991747574627553,False,True,False,False,-1,0,True,False,False,False,False,4125.0,0.0,-4103.0,4103.0,4103.0,-0.0,1473.0,0.0,1465.0,-1465.0,0.0,1465.0,-0.11999999999999744,-0.004930166107858609,492.3599999999895,-20.515,-100113.2,-100113.2,0.0,-2.7809222222222223,-0.37000000000000455,-0.005435195165005376,-542.0500000000067,-7.325,100000.90000000001,0.0,100000.90000000001,0.0,-49.690000000017164,-27.84,-100113.2,-2.7809222222222223,0.0,-49.690000000017164,-80.31092222223938,925.9026402777353,-537.6382116666729,200114.1,-112.29999999998836
2026-07-31,2026-08-03,3,24.28,24.29,67.89,67.93,2.796624125154385,2.7999970093116673,2.7995056349242256,68.0119273561804,1.0,1.0,1.0,67.93,0.0012053288884822338,0.0,0.0012053288884822338,False,True,False,False,0,0,False,False,False,False,False,4122.0,0.0,0.0,0.0,0.0,-0.0,1472.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00041177682278355394,0.0,-0.0,0.0,0.0,0.0,0.0,0.04000000000000625,0.0005890148896549209,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.9026402777353,-537.6382116666729,0.0,0.0
2026-08-03,2026-08-04,1,24.29,24.21,67.93,67.59,2.79182156133829,2.7995056349242256,2.798993193322403,67.7760314215155,1.0,1.0,1.0,67.59,0.0027485704748615902,0.0,0.0027485704748615902,False,True,True,False,0,-1,False,False,True,False,False,4143.0,-4143.0,0.0,-4143.0,0.0,4143.0,1480.0,1480.0,0.0,1480.0,1480.0,-0.0,-0.0799999999999983,-0.003298972064113923,-0.0,-20.715,0.0,0.0,0.0,0.0,-0.3400000000000034,-0.005017720090947829,-0.0,-7.4,0.0,0.0,0.0,0.0,0.0,-28.115000000000002,0.0,0.0,0.0,0.0,-28.115000000000002,897.7876402777352,-565.7532116666729,0.0,0.0
2026-08-04,2026-08-05,1,24.21,24.21,67.59,67.82,2.8013217678645184,2.798993193322403,2.7990256399999014,67.76362521033538,1.0,1.0,1.0,67.82,-0.0008315870419592638,0.0,-0.0008315870419592638,False,True,False,True,-1,0,False,False,False,False,False,4126.0,0.0,-4143.0,4143.0,4143.0,-0.0,1474.0,0.0,1480.0,-1480.0,0.0,1480.0,0.0,0.0,-0.0,-20.715,-100302.03,-100302.03,0.0,-2.7861675,0.22999999999998977,0.0033970935852296862,340.39999999998486,-7.4,100033.20000000001,0.0,100033.20000000001,0.0,340.39999999998486,-28.115000000000002,-100302.03,-2.7861675,0.0,340.39999999998486,309.49883249998487,1207.28647277772,-256.25437916668807,200335.23,-268.8299999999872
2026-08-05,2026-08-06,1,24.21,24.01,67.82,67.07,2.793419408579758,2.7990256399999014,2.7985915684120823,67.20460561639764,1.0,1.0,1.0,67.07,0.0020049310272747933,0.0,0.0020049310272747933,False,True,True,False,0,-1,False,False,True,False,False,4173.0,-4173.0,0.0,-4173.0,0.0,4173.0,1491.0,1491.0,0.0,1491.0,1491.0,-0.0,-0.1999999999999993,-0.008295360716805245,-0.0,-20.865000000000002,0.0,0.0,0.0,0.0,-0.75,-0.01112028658584667,-0.0,-7.455,0.0,0.0,0.0,0.0,0.0,-28.32,0.0,0.0,0.0,0.0,-28.32,1178.9664727777201,-284.574379166688,0.0,0.0
2026-08-06,2026-08-07,1,24.01,24.11,67.07,67.38,2.7946909995852343,2.7985915684120823,2.798623313870624,67.4740427144153,1.0,1.0,1.0,67.38,0.0013947335618174185,0.0,0.0013947335618174185,False,True,False,False,-1,-1,False,False,False,False,False,4153.0,-4153.0,-4173.0,20.0,20.0,-0.0,1484.0,1484.0,1491.0,-7.0,0.0,7.0,0.09999999999999787,0.004156281959917748,-417.2999999999911,-0.1,-100193.73000000001,-100193.73000000001,0.0,-2.783159166666667,0.3100000000000023,0.004611387866761018,462.2100000000034,-0.035,100001.37,0.0,100001.37,0.0,44.9100000000123,-0.135,-100193.73000000001,-2.783159166666667,0.0,44.9100000000123,41.99184083334564,1220.9583136110657,-242.58253833334243,200195.1,-192.36000000001513
2026-08-07,2026-08-10,3,24.11,23.77,67.38,66.45,2.7955405973916703,2.798623313870624,2.798591691493951,66.52327617070473,1.0,1.0,1.0,66.45,0.0011021188652649207,0.0,0.0011021188652649207,False,True,False,False,-1,-1,False,False,False,False,False,4212.0,-4212.0,-4153.0,-59.0,0.0,59.0,1505.0,1505.0,1484.0,21.0,21.0,-0.0,-0.33999999999999986,-0.014202410820977097,1412.0199999999993,-0.295,-100128.83,-100128.83,0.0,-8.344069166666667,-0.9299999999999926,-0.013898452819152333,-1380.119999999989,-0.105,99991.92,0.0,99991.92,0.0,31.900000000010323,-0.39999999999999997,-100128.83,-8.344069166666667,0.0,31.900000000010323,23.155930833343657,1244.1142444444095,-219.42660749999868,200120.75,-136.9100000000035
2026-08-10,2026-08-11,1,23.77,23.55,66.45,65.8,2.7940552016985136,2.798591691493951,2.7985524623986855,65.90683433468254,1.0,1.0,1.0,65.8,0.0016223054582314145,0.0,0.0016223054582314145,False,True,False,False,-1,-1,False,False,False,False,False,4254.0,-4254.0,-4212.0,-42.0,0.0,42.0,1520.0,1520.0,1505.0,15.0,15.0,-0.0,-0.21999999999999886,-0.009298460909675798,926.6399999999952,-0.21,-100119.24,-100119.24,0.0,-2.78109,-0.6500000000000057,-0.009829946827982897,-978.2500000000085,-0.075,100007.25,0.0,100007.25,0.0,-51.610000000013315,-0.285,-100119.24,-2.78109,0.0,-51.610000000013315,-54.67609000001331,1189.438154444396,-274.102697500012,200126.49,-111.99000000000524
2026-08-11,2026-08-12,1,23.55,23.79,65.8,66.47,2.7940311055065155,2.7985524623986855,2.798603871901417,66.57756308046473,1.0,1.0,1.0,66.47,0.0016169120487255172,0.0,0.0016169120487255172,False,True,False,False,-1,-1,False,False,False,False,False,4209.0,-4209.0,-4254.0,45.0,45.0,-0.0,1504.0,1504.0,1520.0,-16.0,0.0,16.0,0.23999999999999844,0.01013950385243955,-1020.9599999999933,-0.225,-100181.7,-100181.7,0.0,-2.782825,0.6700000000000017,0.010130879722219023,1018.4000000000026,-0.08,100016.0,0.0,100016.0,0.0,-2.559999999990737,-0.305,-100181.7,-2.782825,0.0,-2.559999999990737,-5.647824999990737,1183.7903294444054,-279.7505225000027,200197.7,-165.6999999999971
2026-08-12,2026-08-13,1,23.79,24.06,66.47,67.2,2.7930174563591024,2.798603871901417,2.798417346345388,67.33440915794809,1.0,1.0,1.0,67.2,0.0019981386696392846,0.0,0.0019981386696392846,False,True,False,False,-1,-1,False,False,False,False,False,4164.0,-4164.0,-4209.0,45.0,45.0,-0.0,1488.0,1488.0,1504.0,-16.0,0.0,16.0,0.2699999999999996,0.011285386231666387,-1136.4299999999982,-0.225,-100132.11,-100132.11,0.0,-2.7814475,0.730000000000004,0.010922529475613466,1097.920000000006,-0.08,99970.88,0.0,99970.88,0.0,-38.50999999999226,-0.305,-100132.11,-2.7814475,0.0,-38.50999999999226,-41.59644749999226,1142.193881944413,-321.34696999999505,200102.99,-161.22999999999593
2026-08-13,2026-08-14,1,24.06,24.11,67.2,67.36,2.7938614682704275,2.798417346345388,2.798268891924695,67.4698422203873,1.0,1.0,1.0,67.36,0.001629346187444679,0.0,0.001629346187444679,False,True,False,False,-1,-1,False,False,False,False,False,4156.0,-4156.0,-4164.0,8.0,8.0,-0.0,1485.0,1485.0,1488.0,-3.0,0.0,3.0,0.05000000000000071,0.002075981646546974,-208.20000000000294,-0.04,-100185.84,-100185.84,0.0,-2.78294,0.1599999999999966,0.0023781224049674193,238.07999999999493,-0.015,99993.6,0.0,99993.6,0.0,29.87999999999198,-0.055,-100185.84,-2.78294,0.0,29.87999999999198,27.04205999999198,1169.235941944405,-294.304910000003,200179.44,-192.2399999999907
