bop date,eop date,day count,bop BWX price,eop BWX price,bop IGOV price,eop IGOV price,eop IGOV / eop BWX,bop IGOV / BWX moving avg,eop IGOV / BWX moving avg,eop BWX unit price,eop IGOV / eop IGOV,bop IGOV / IGOV moving avg,eop IGOV / IGOV moving avg,eop IGOV unit price,BWX unit price pct diff,IGOV unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,BWX shares per unit,eop BWX shares,bop BWX shares,eop BWX shares traded,eop BWX shares bought,eop BWX shares sold,IGOV shares per unit,eop IGOV shares,bop IGOV shares,eop IGOV shares traded,eop IGOV shares bought,eop IGOV shares sold,BWX cop,BWX pct cop,BWX daily position pnl,BWX daily commission,BWX investment amount,short BWX investment amount,long BWX investment amount,daily BWX borrow cost,IGOV cop,IGOV pct cop,IGOV daily position pnl,IGOV daily commission,IGOV investment amount,short IGOV investment amount,long IGOV investment amount,daily IGOV borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-06-25,2026-06-26,1,21.68,21.73,41.0,41.04,1.888633225954901,1.8920231048703298,1.891633418361652,41.11366206883227,1.0,1.0,1.0,41.04,0.001793275837442139,0.0,0.001793275837442139,False,True,False,True,0,0,False,False,False,False,False,4611.0,0.0,0.0,0.0,0.0,-0.0,2437.0,0.0,0.0,0.0,0.0,-0.0,0.05000000000000071,0.002303617696892751,0.0,-0.0,0.0,0.0,0.0,0.0,0.03999999999999915,0.0009751341582062914,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-06-26,2026-06-29,3,21.73,21.75,41.04,41.16,1.8924137931034481,1.891633418361652,1.8915766159103744,41.14302684936593,1.0,1.0,1.0,41.16,-0.00041245508274571777,0.0,-0.00041245508274571777,False,True,False,True,0,0,False,False,False,False,False,4597.0,0.0,0.0,0.0,0.0,-0.0,2430.0,0.0,0.0,0.0,0.0,-0.0,0.019999999999999574,0.0009199632663547971,0.0,-0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.0029197101033346246,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-06-29,2026-06-30,1,21.75,21.68,41.16,41.03,1.8925276752767528,1.8915766159103744,1.891400457686014,41.009381032936915,1.0,1.0,1.0,41.03,-0.0005026602404265458,0.0,-0.0005026602404265458,False,True,False,True,0,0,True,False,False,False,False,4610.0,0.0,0.0,0.0,0.0,-0.0,2437.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000028,-0.0032235809632476754,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.12999999999999545,-0.0031634045117540244,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-06-30,2026-07-01,1,21.68,21.59,41.03,40.9,1.8943955534969894,1.891400457686014,1.8912065205561404,40.83533588144104,1.0,1.0,1.0,40.9,-0.0015822809401289477,0.0,-0.0015822809401289477,False,True,False,True,0,0,False,False,False,False,False,4624.0,0.0,0.0,0.0,0.0,-0.0,2445.0,0.0,0.0,0.0,0.0,-0.0,-0.08999999999999986,-0.004159932044729502,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.13000000000000256,-0.0031734434053387185,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-01,2026-07-02,1,21.59,21.68,40.9,41.04,1.8929889298892988,1.8912065205561404,1.8911780319204088,41.00135736565712,1.0,1.0,1.0,41.04,-0.0009420282267716641,0.0,-0.0009420282267716641,False,True,False,True,0,0,False,False,False,False,False,4609.0,0.0,0.0,0.0,0.0,-0.0,2437.0,0.0,0.0,0.0,0.0,-0.0,0.08999999999999986,0.0041599320447295715,0.0,-0.0,0.0,0.0,0.0,0.0,0.14000000000000057,0.0034171378137580373,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-02,2026-07-06,4,21.68,21.67,41.04,40.97,1.8906322104291646,1.8911780319204088,1.8909992001254057,40.98182795171526,1.0,1.0,1.0,40.97,0.00028865620433407926,0.0,0.00028865620433407926,False,True,False,True,0,0,False,False,False,False,False,4616.0,0.0,0.0,0.0,0.0,-0.0,2441.0,0.0,0.0,0.0,0.0,-0.0,-0.00999999999999801,-0.0004613610231776324,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07000000000000028,-0.0017071093037344352,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-06,2026-07-07,1,21.67,21.55,40.97,40.75,1.8909512761020881,1.8909992001254057,1.8908595514190107,40.75103276270249,1.0,1.0,1.0,40.75,2.534354884930275e-05,0.0,2.534354884930275e-05,False,True,False,True,0,0,False,False,False,False,False,4641.0,0.0,0.0,0.0,0.0,-0.0,2454.0,0.0,0.0,0.0,0.0,-0.0,-0.120000000000001,-0.005552998998510926,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.21999999999999886,-0.005384251871907973,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-07,2026-07-08,1,21.55,21.5,40.75,40.66,1.8911627906976742,1.8908595514190107,1.89076331307371,40.653480355508734,1.0,1.0,1.0,40.66,-0.0001603582696677009,0.0,-0.0001603582696677009,False,True,False,True,0,0,False,False,False,False,False,4650.0,0.0,0.0,0.0,0.0,-0.0,2459.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000000071,-0.0023228814161397496,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09000000000000341,-0.0022110314866712615,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-08,2026-07-09,1,21.5,21.52,40.66,40.75,1.8935873605947955,1.89076331307371,1.8909752798178665,40.68922649734624,1.0,1.0,1.0,40.75,-0.0014924875038422915,0.0,-0.0014924875038422915,False,True,False,True,0,0,False,False,False,False,False,4640.0,0.0,0.0,0.0,0.0,-0.0,2454.0,0.0,0.0,0.0,0.0,-0.0,0.019999999999999574,0.0009298001599665274,0.0,-0.0,0.0,0.0,0.0,0.0,0.09000000000000341,0.0022110314866712138,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-09,2026-07-10,1,21.52,21.59,40.75,40.84,1.8916164891153313,1.8909752798178665,1.8909888851207786,40.826156291267736,1.0,1.0,1.0,40.84,-0.000339031723630922,0.0,-0.000339031723630922,False,True,False,True,0,0,False,False,False,False,False,4631.0,0.0,0.0,0.0,0.0,-0.0,2449.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.0032475092331322323,0.0,-0.0,0.0,0.0,0.0,0.0,0.09000000000000341,0.0022061536095932116,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-10,2026-07-13,3,21.59,21.45,40.84,40.58,1.8918414918414919,1.8909888851207786,1.8910048430309938,40.5617115858407,1.0,1.0,1.0,40.58,-0.00045077714313774636,0.0,-0.00045077714313774636,False,True,False,True,0,0,False,False,False,False,False,4659.0,0.0,0.0,0.0,0.0,-0.0,2464.0,0.0,0.0,0.0,0.0,-0.0,-0.14000000000000057,-0.006505599152690035,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.2600000000000051,-0.006386658898796192,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-13,2026-07-14,1,21.45,21.59,40.58,40.8,1.889763779527559,1.8910048430309938,1.8909397047512186,40.82679456103916,1.0,1.0,1.0,40.8,0.0006565138848254291,0.0,0.0006565138848254291,False,True,False,True,0,0,False,False,False,False,False,4635.0,0.0,0.0,0.0,0.0,-0.0,2451.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.006505599152689964,0.0,-0.0,0.0,0.0,0.0,0.0,0.21999999999999886,0.0054067470124472515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-14,2026-07-15,1,21.59,21.66,40.8,41.0,1.8928901200369344,1.8909397047512186,1.8910842107530654,40.95775400491139,1.0,1.0,1.0,41.0,-0.0010309213409546668,0.0,-0.0010309213409546668,False,True,False,True,0,0,False,False,False,False,False,4612.0,0.0,0.0,0.0,0.0,-0.0,2439.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.0032369970461284705,0.0,-0.0,0.0,0.0,0.0,0.0,0.20000000000000284,0.00488998529419177,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-15,2026-07-16,1,21.66,21.59,41.0,40.85,1.8920796665122743,1.8910842107530654,1.8911279039608186,40.82850811015868,1.0,1.0,1.0,40.85,-0.0005262557026223806,0.0,-0.0005262557026223806,False,True,False,True,0,0,False,False,False,False,False,4629.0,0.0,0.0,0.0,0.0,-0.0,2448.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000028,-0.0032369970461285365,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14999999999999858,-0.003665245398295917,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-16,2026-07-17,1,21.59,21.56,40.85,40.77,1.8910018552875698,1.8911279039608186,1.89118782754367,40.77271760939525,1.0,1.0,1.0,40.77,6.665486449135863e-05,0.0,6.665486449135863e-05,False,True,False,True,0,0,False,False,False,False,False,4639.0,0.0,0.0,0.0,0.0,-0.0,2453.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0013904984859196496,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0799999999999983,-0.0019603044748497966,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-17,2026-07-20,3,21.56,21.51,40.77,40.68,1.8912133891213387,1.89118782754367,1.891339697733009,40.67945017046434,1.0,1.0,1.0,40.68,-1.351605829470806e-05,0.0,-1.351605829470806e-05,False,True,False,True,0,0,False,False,False,False,False,4649.0,0.0,0.0,0.0,0.0,-0.0,2458.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0023218027611575692,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09000000000000341,-0.0022099456508029554,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-20,2026-07-21,1,21.51,21.46,40.68,40.58,1.8909599254426839,1.891339697733009,1.89145859639925,40.58814991335038,1.0,1.0,1.0,40.58,0.00020081555108658624,0.0,0.00020081555108658624,False,True,False,True,0,0,False,False,False,False,False,4660.0,0.0,0.0,0.0,0.0,-0.0,2464.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000000071,-0.0023272060770862563,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.002461236782690571,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-21,2026-07-22,1,21.46,21.46,40.58,40.55,1.8895619757688722,1.89145859639925,1.8915435249061983,40.59070147872791,1.0,1.0,1.0,40.55,0.0010032321978959786,0.0,0.0010032321978959786,False,True,False,True,0,0,False,False,False,False,False,4664.0,0.0,0.0,0.0,0.0,-0.0,2466.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.030000000000001137,-0.0007395538362467557,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-22,2026-07-23,1,21.46,21.36,40.55,40.35,1.8890449438202248,1.8915435249061983,1.8914205181729256,40.403369691996396,1.0,1.0,1.0,40.35,0.0013217949906070621,0.0,0.0013217949906070621,False,True,False,True,0,0,False,False,False,False,False,4687.0,0.0,0.0,0.0,0.0,-0.0,2478.0,0.0,0.0,0.0,0.0,-0.0,-0.10000000000000142,-0.0046707231105583445,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.19999999999999574,-0.004944385845463967,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-23,2026-07-24,1,21.36,21.4,40.35,40.44,1.8897196261682243,1.8914205181729256,1.8913493039093807,40.47639908890061,1.0,1.0,1.0,40.44,0.0008996715564606278,0.0,0.0008996715564606278,False,True,False,True,0,0,False,False,False,False,False,4677.0,0.0,0.0,0.0,0.0,-0.0,2473.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0018709079358116025,0.0,-0.0,0.0,0.0,0.0,0.0,0.0899999999999963,0.0022279994363127147,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-24,2026-07-27,3,21.4,21.44,40.44,40.55,1.8913246268656714,1.8913493039093807,1.8914838739549193,40.550529075817124,1.0,1.0,1.0,40.55,1.3047407289814263e-05,0.0,1.3047407289814263e-05,False,True,False,True,0,0,False,False,False,False,False,4664.0,0.0,0.0,0.0,0.0,-0.0,2466.0,0.0,0.0,0.0,0.0,-0.0,0.0400000000000027,0.0018674141747954624,0.0,-0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.0027163864091513086,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-27,2026-07-28,1,21.44,21.47,40.55,40.66,1.893805309734513,1.8914838739549193,1.8915534497864726,40.61015877381212,1.0,1.0,1.0,40.66,-0.0012265567875952,0.0,-0.0012265567875952,False,True,False,True,0,0,False,False,False,False,False,4651.0,0.0,0.0,0.0,0.0,-0.0,2459.0,0.0,0.0,0.0,0.0,-0.0,0.029999999999997584,0.0013982756880883357,0.0,-0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.002709027638778628,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-28,2026-07-29,1,21.47,21.5,40.66,40.68,1.892093023255814,1.8915534497864726,1.8915317171854256,40.66839917040916,1.0,1.0,1.0,40.68,-0.000285213471630304,0.0,-0.000285213471630304,False,True,False,True,0,0,False,False,False,False,False,4649.0,0.0,0.0,0.0,0.0,-0.0,2458.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0013963232429274324,0.0,-0.0,0.0,0.0,0.0,0.0,0.020000000000003126,0.0004917629801586684,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-29,2026-07-30,1,21.5,21.77,40.68,41.15,1.8902158934313276,1.8915317171854256,1.8913227341821426,41.178645483126715,1.0,1.0,1.0,41.15,0.0006958813451767083,0.0,0.0006958813451767083,False,True,False,True,0,0,False,False,False,False,False,4596.0,0.0,0.0,0.0,0.0,-0.0,2430.0,0.0,0.0,0.0,0.0,-0.0,0.2699999999999996,0.012479940112838954,0.0,-0.0,0.0,0.0,0.0,0.0,0.46999999999999886,0.011487355942719676,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-30,2026-07-31,1,21.77,21.72,41.15,41.01,1.888121546961326,1.8913227341821426,1.891079365035744,41.07952978643613,1.0,1.0,1.0,41.01,0.0016939993015944962,0.0,0.0016939993015944962,False,True,False,True,0,0,True,False,False,False,False,4611.0,0.0,0.0,0.0,0.0,-0.0,2438.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000000071,-0.002299380180721375,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14000000000000057,-0.0034079877191109296,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-07-31,2026-08-03,3,21.72,21.77,41.01,41.24,1.8943500229673864,1.891079365035744,1.891265255662655,41.16879777682815,1.0,1.0,1.0,41.24,-0.0017280252305726578,0.0,-0.0017280252305726578,False,True,False,True,0,0,False,False,False,False,False,4586.0,0.0,0.0,0.0,0.0,-0.0,2425.0,0.0,0.0,0.0,0.0,-0.0,0.05000000000000071,0.0022993801807215147,0.0,-0.0,0.0,0.0,0.0,0.0,0.23000000000000398,0.0055927197447914944,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-08-03,2026-08-04,1,21.77,21.88,41.24,41.38,1.891224862888483,1.891265255662655,1.891278935001975,41.38088379389889,1.0,1.0,1.0,41.38,2.1357768510993157e-05,0.0,2.1357768510993157e-05,False,True,False,True,0,0,False,False,False,False,False,4571.0,0.0,0.0,0.0,0.0,-0.0,2417.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.0050401023073243035,0.0,-0.0,0.0,0.0,0.0,0.0,0.14000000000000057,0.003389013168637845,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-08-04,2026-08-05,1,21.88,21.91,41.38,41.46,1.8922866271109082,1.891278935001975,1.8913351268226364,41.437921465893275,1.0,1.0,1.0,41.46,-0.0005326679906647692,0.0,-0.0005326679906647692,False,True,False,True,0,0,False,False,False,False,False,4562.0,0.0,0.0,0.0,0.0,-0.0,2412.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0013701760535947173,0.0,-0.0,0.0,0.0,0.0,0.0,0.0799999999999983,0.0019314346902364408,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-08-05,2026-08-06,1,21.91,21.86,41.46,41.27,1.8879231473010065,1.8913351268226364,1.8910519161579469,41.34458587234283,1.0,1.0,1.0,41.27,0.0018056349691698787,0.0,0.0018056349691698787,False,True,False,True,0,0,False,False,False,False,False,4583.0,0.0,0.0,0.0,0.0,-0.0,2423.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000000071,-0.0022846708589826497,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.18999999999999773,-0.004593263243143073,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3443652778656,0.0,0.0,0.0
2026-08-06,2026-08-07,1,21.86,21.99,41.27,41.45,1.8849477035015918,1.8910519161579469,1.8907184768772602,41.58423163631325,1.0,1.0,1.0,41.45,0.003233166625355178,0.0,0.003233166625355178,False,True,True,False,0,-1,False,False,True,False,False,4563.0,-4563.0,0.0,-4563.0,0.0,4563.0,2413.0,2413.0,0.0,2413.0,2413.0,-0.0,0.129999999999999,0.005929321818277168,0.0,-22.815,0.0,0.0,0.0,0.0,0.17999999999999972,0.004352037816813464,0.0,-12.065,0.0,0.0,0.0,0.0,0.0,-34.88,0.0,0.0,0.0,0.0,-34.88,942.4643652778656,-34.879999999999995,0.0,0.0
2026-08-07,2026-08-10,3,21.99,21.79,41.45,41.19,1.8903166590178981,1.8907184768772602,1.8906422352360803,41.1987556111555,1.0,1.0,1.0,41.19,0.00021254383862240195,0.0,0.00021254383862240195,False,True,False,True,-1,0,False,False,False,False,False,4591.0,0.0,-4563.0,4563.0,4563.0,-0.0,2428.0,0.0,2413.0,-2413.0,0.0,2413.0,-0.1999999999999993,-0.009136655610141256,912.5999999999967,-22.815,-100340.37,-100340.37,0.0,-8.3616975,-0.2600000000000051,-0.00629237313331477,-627.3800000000124,-12.065,100018.85,0.0,100018.85,0.0,285.21999999998434,-34.88,-100340.37,-8.3616975,0.0,285.21999999998434,241.97830249998435,1184.44266777785,0.0,200359.22,-321.5199999999895
2026-08-10,2026-08-11,1,21.79,21.83,41.19,41.24,1.8891433806688047,1.8906422352360803,1.8906112152931427,41.27271999520363,1.0,1.0,1.0,41.24,0.0007930897665374011,0.0,0.0007930897665374011,False,True,False,True,0,0,False,False,False,False,False,4585.0,0.0,0.0,0.0,0.0,-0.0,2425.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0018340216053240443,0.0,-0.0,0.0,0.0,0.0,0.0,0.05000000000000426,0.0012131507007699974,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.44266777785,0.0,0.0,0.0
2026-08-11,2026-08-12,1,21.83,21.84,41.24,41.19,1.885989010989011,1.8906112152931427,1.8902661598407462,41.29094894200224,1.0,1.0,1.0,41.19,0.002447813554585455,0.0,0.002447813554585455,False,True,True,False,0,-1,False,False,True,False,False,4590.0,-4590.0,0.0,-4590.0,0.0,4590.0,2428.0,2428.0,0.0,2428.0,2428.0,-0.0,0.010000000000001563,0.0004579803148518966,0.0,-22.95,0.0,0.0,0.0,0.0,-0.05000000000000426,-0.0012131507007699163,-0.0,-12.14,0.0,0.0,0.0,0.0,0.0,-35.09,0.0,0.0,0.0,0.0,-35.09,1149.35266777785,-35.08999999999992,0.0,0.0
2026-08-12,2026-08-13,1,21.84,21.83,41.19,41.29,1.891433806688044,1.8902661598407462,1.890233866849535,41.26451026932349,1.0,1.0,1.0,41.29,-0.0006175248669846805,0.0,-0.0006175248669846805,False,True,False,True,-1,0,False,False,False,False,False,4578.0,0.0,-4590.0,4590.0,4590.0,-0.0,2422.0,0.0,2428.0,-2428.0,0.0,2428.0,-0.010000000000001563,-0.0004579803148518753,45.900000000007175,-22.95,-100245.6,-100245.6,0.0,-2.7846,0.10000000000000142,0.0024248314500094387,242.80000000000345,-12.14,100009.31999999999,0.0,100009.31999999999,0.0,288.7000000000106,-35.09,-100245.6,-2.7846,0.0,288.7000000000106,250.8254000000106,1400.1780677778606,0.0,200254.91999999998,-236.2800000000134
2026-08-13,2026-08-14,1,21.83,21.78,41.29,41.2,1.891643709825528,1.890233866849535,1.8902659595764326,41.169293619982874,1.0,1.0,1.0,41.2,-0.0007455783603349826,0.0,-0.0007455783603349826,False,True,False,True,0,0,False,False,False,False,False,4588.0,0.0,0.0,0.0,0.0,-0.0,2427.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0022930530570379913,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0899999999999963,-0.0021820835425180904,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.1780677778606,0.0,0.0,0.0
