,bop date,eop date,day count,bop FSTA price,eop FSTA price,bop IYK price,eop IYK price,bop XLP price,eop XLP price,bop VDC price,eop VDC price,eop VDC / eop FSTA,eop VDC / FSTA moving avg,bop VDC / FSTA moving avg,eop FSTA unit price,eop VDC / eop IYK,eop VDC / IYK moving avg,bop VDC / IYK moving avg,eop IYK unit price,eop VDC / eop XLP,eop VDC / XLP moving avg,bop VDC / XLP moving avg,eop XLP unit price,eop VDC / eop VDC,eop VDC / VDC moving avg,bop VDC / VDC moving avg,eop VDC unit price,FSTA unit price pct diff,IYK unit price pct diff,XLP unit price pct diff,VDC unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FSTA shares per unit,eop FSTA shares,bop FSTA shares,eop FSTA shares traded,eop FSTA shares bought,eop FSTA shares sold,IYK shares per unit,eop IYK shares,bop IYK shares,eop IYK shares traded,eop IYK shares bought,eop IYK shares sold,XLP shares per unit,eop XLP shares,bop XLP shares,eop XLP shares traded,eop XLP shares bought,eop XLP shares sold,VDC shares per unit,eop VDC shares,bop VDC shares,eop VDC shares traded,eop VDC shares bought,eop VDC shares sold,FSTA daily commission,FSTA cop,FSTA pct cop,FSTA daily position pnl,FSTA investment amount,short FSTA investment amount,long FSTA investment amount,daily FSTA borrow cost,IYK daily commission,IYK cop,IYK pct cop,IYK daily position pnl,IYK investment amount,short IYK investment amount,long IYK investment amount,daily IYK borrow cost,XLP daily commission,XLP cop,XLP pct cop,XLP daily position pnl,XLP investment amount,short XLP investment amount,long XLP investment amount,daily XLP borrow cost,VDC daily commission,VDC cop,VDC pct cop,VDC daily position pnl,VDC investment amount,short VDC investment amount,long VDC investment amount,daily VDC borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
206,2024-10-25,2024-10-28,3,50.15,50.3,68.98,69.11,81.06,81.21,214.67,215.11,4.276540755467197,4.2783214509202825,4.27848070109991,215.20757926532545,3.11257415714079,3.101275134489744,3.1004430824354534,214.27162142711418,2.64881172269425,2.6409012670231573,2.6400751387197703,214.40050201543252,1.0,1.0,1.0,215.11,0.0004535221041378625,-0.003905055998908109,-0.003303754513910516,0.0,IYK,FSTA,-0.003905055998908109,0.0004535221041378625,0.004358578103045972,False,True,False,IYK,VDC,IYK,FSTA,1,1,1989.0,-1989.0,0.0,-1989.0,0.0,1989.0,1442.0,1442.0,1444.0,-2.0,0.0,2.0,1228.0,0.0,0.0,0.0,0.0,-0.0,465.0,0.0,-466.0,466.0,466.0,-0.0,-9.945,0.14999999999999858,0.002986562697748847,0.0,0.0,0.0,0.0,0.0,-0.01,0.12999999999999545,0.0018828305946079463,187.71999999999343,99607.12000000001,0.0,99607.12000000001,0.0,-0.0,0.14999999999999147,0.0018487710941568333,0.0,0.0,0.0,0.0,0.0,-2.33,0.44000000000002615,0.0020475599317096005,-205.04000000001218,-100036.22,-100036.22,0.0,-8.336351666666667,-12.285,-17.32000000001875,-429.09999999999127,199643.34000000003,-100036.22,-8.336351666666667,-37.94135166668542,62.92159666669909,-822.5536533332909
207,2024-10-28,2024-10-29,1,50.3,49.84,69.11,68.41,81.21,80.41,215.11,213.13,4.276284109149278,4.278175318659309,4.2783214509202825,213.23154111386688,3.1154801929542466,3.102240222415621,3.101275134489744,212.15823195044337,2.650540977490362,2.641694756903478,2.6409012670231573,212.35487088133206,1.0,1.0,1.0,213.13,0.00047631461093505356,-0.004569934777288746,-0.003643513690915362,0.0,IYK,FSTA,-0.004569934777288746,0.00047631461093505356,0.0050462493882237995,False,True,False,IYK,FSTA,IYK,FSTA,1,1,2007.0,-2007.0,-1989.0,-18.0,0.0,18.0,1454.0,1454.0,1442.0,12.0,12.0,-0.0,1239.0,0.0,0.0,0.0,0.0,-0.0,469.0,0.0,0.0,0.0,0.0,-0.0,-0.09,-0.45999999999999375,-0.009187202626495668,914.9399999999875,-100046.7,-100046.7,0.0,-2.7790749999999997,-0.06,-0.7000000000000028,-0.010180425330396377,-1009.4000000000041,99656.62,0.0,99656.62,0.0,-0.0,-0.7999999999999972,-0.009899845734261814,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.9800000000000182,-0.009247217024559358,-0.0,0.0,0.0,0.0,0.0,-0.15,-94.46000000001652,-390.08000000000175,199703.32,-100046.7,-2.7790749999999997,-97.38907500001653,-34.467478333317445,-919.9427283333074
208,2024-10-29,2024-10-30,1,49.84,49.67,68.41,68.37,80.41,80.28,213.13,212.57,4.2796456613650085,4.278358354053831,4.278175318659309,212.49696807780788,3.1091121837063036,3.103004526630302,3.102240222415621,212.10016400655604,2.6478574987543597,2.6424246228190063,2.641694756903478,212.07525508421122,1.0,1.0,1.0,212.57,-0.0003436254914889983,-0.002212711063606987,-0.002330157390067136,0.0,XLP,VDC,-0.002330157390067136,0.0,0.002330157390067136,False,True,False,IYK,FSTA,XLP,VDC,1,1,2011.0,0.0,-2007.0,2007.0,2007.0,-0.0,1458.0,0.0,1454.0,-1454.0,0.0,1454.0,1242.0,1242.0,0.0,1242.0,1242.0,-0.0,470.0,-470.0,0.0,-470.0,0.0,470.0,-10.035,-0.1700000000000017,-0.0034167453599386085,341.1900000000034,-100028.88,-100028.88,0.0,-2.7785800000000003,-7.2700000000000005,-0.03999999999999204,-0.0005848808472039824,-58.15999999998843,99468.14,0.0,99468.14,0.0,-6.21,-0.12999999999999545,-0.0016180226319202863,-0.0,0.0,0.0,0.0,0.0,-2.35,-0.5600000000000023,-0.0026309622881132027,-0.0,0.0,0.0,0.0,0.0,-25.865000000000002,283.030000000015,-560.7400000000052,199497.02000000002,-100028.88,-2.7785800000000003,254.38642000001497,219.91894166669752,-665.5563083332925
209,2024-10-30,2024-10-31,1,49.67,49.57,68.37,68.32,80.28,80.12,212.57,212.05,4.277788985273351,4.2784416095113045,4.278358354053831,212.0782236104484,3.103776346604216,3.103241128495699,3.103004526630302,211.9972692593822,2.6466550174737895,2.6429716594069816,2.6424246228190063,211.7110607802588,1.0,1.0,1.0,212.05,0.0001330899898609041,-0.00024870218351701675,-0.0015996717178047867,0.0,XLP,FSTA,-0.0015996717178047867,0.0001330899898609041,0.0017327617076656908,True,False,False,XLP,VDC,,,1,0,2019.0,0.0,0.0,0.0,0.0,-0.0,1465.0,0.0,0.0,0.0,0.0,-0.0,1247.0,0.0,1242.0,-1242.0,0.0,1242.0,472.0,0.0,-470.0,470.0,470.0,-0.0,-0.0,-0.10000000000000142,-0.002015317086776606,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000001137,-0.0007315824453882762,-0.0,0.0,0.0,0.0,0.0,-6.21,-0.1599999999999966,-0.0019950131305198817,-198.71999999999576,99707.76,0.0,99707.76,0.0,-2.35,-0.5199999999999818,-0.0024492499644343632,244.39999999999145,-99907.9,-99907.9,0.0,-2.7752194444444442,-8.56,45.67999999999569,-200.13999999999942,199615.65999999997,-99907.9,-2.7752194444444442,34.34478055555124,254.26372222224876,-631.2115277777411
210,2024-10-31,2024-11-01,1,49.57,49.62,68.32,68.3,80.12,80.15,212.05,212.42,4.28093510681177,4.278609432155756,4.2784416095113045,212.29627266395093,3.1101024890190336,3.103462170251841,3.103241128495699,211.95136907625624,2.650280723643169,2.643645754506533,2.6429716594069816,211.83417850146958,1.0,1.0,1.0,212.42,-0.0005826352674131608,-0.0022085896852898066,-0.002761655161183011,0.0,XLP,VDC,-0.002761655161183011,0.0,0.002761655161183011,False,True,False,,,XLP,VDC,0,1,2015.0,0.0,0.0,0.0,0.0,-0.0,1462.0,0.0,0.0,0.0,0.0,-0.0,1245.0,1245.0,0.0,1245.0,1245.0,-0.0,471.0,-471.0,0.0,-471.0,0.0,471.0,-0.0,0.04999999999999716,0.0010081662311722814,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.00029278290356996115,-0.0,0.0,0.0,0.0,0.0,-6.2250000000000005,0.030000000000001137,0.0003743682579443684,0.0,0.0,0.0,0.0,0.0,-2.355,0.3699999999999761,0.0017433509727936324,0.0,0.0,0.0,0.0,0.0,-8.58,0.0,0.0,0.0,0.0,0.0,-8.58,245.68372222224875,-639.7915277777412
211,2024-11-01,2024-11-04,3,49.62,49.78,68.3,68.37,80.15,80.37,212.42,213.14,4.281639212535154,4.278705870964698,4.278609432155756,212.98917753271354,3.117449173614158,3.1042785310161856,3.103462170251841,212.18370858011838,2.6519845713574712,2.6443146582541734,2.643645754506533,212.46980928969006,1.0,1.0,1.0,213.14,-0.0007078720798119998,-0.00449677745218967,-0.0031493224526657274,0.0,IYK,VDC,-0.00449677745218967,0.0,0.00449677745218967,False,True,False,XLP,VDC,IYK,VDC,1,1,2007.0,0.0,0.0,0.0,0.0,-0.0,1456.0,1456.0,0.0,1456.0,1456.0,-0.0,1240.0,0.0,1245.0,-1245.0,0.0,1245.0,469.0,-469.0,-471.0,2.0,2.0,-0.0,-0.0,0.1600000000000037,0.003219318675791084,0.0,0.0,0.0,0.0,0.0,-7.28,0.07000000000000739,0.0010243653489583652,0.0,0.0,0.0,0.0,0.0,-6.2250000000000005,0.21999999999999886,0.0027410931690651586,273.8999999999986,99786.75,0.0,99786.75,0.0,-0.01,0.7199999999999989,0.0033837798994164783,-339.11999999999944,-100049.81999999999,-100049.81999999999,0.0,-8.337485,-13.515,-65.22000000000082,-263.06999999999243,199836.57,-100049.81999999999,-8.337485,-87.07248500000082,158.61123722224792,-726.864012777742
212,2024-11-04,2024-11-05,1,49.78,50.22,68.37,68.86,80.37,80.88,213.14,214.9,4.279171644763043,4.27858445320285,4.278705870964698,214.87660883984714,3.1208248620389196,3.105099356484721,3.1042785310161856,213.76061964577454,2.6570227497527203,2.6451154626552067,2.6443146582541734,213.87216955959752,1.0,1.0,1.0,214.9,-0.00010885264434981792,-0.005316014512401179,-0.004794305610890641,0.0,IYK,VDC,-0.005316014512401179,0.0,0.005316014512401179,False,True,False,IYK,VDC,IYK,VDC,1,1,1990.0,0.0,0.0,0.0,0.0,-0.0,1443.0,1443.0,1456.0,-13.0,0.0,13.0,1230.0,0.0,0.0,0.0,0.0,-0.0,465.0,-465.0,-469.0,4.0,4.0,-0.0,-0.0,0.4399999999999977,0.008800056789992964,0.0,0.0,0.0,0.0,0.0,-0.065,0.4899999999999949,0.0071413259846749965,713.4399999999926,99546.72,0.0,99546.72,0.0,-0.0,0.5099999999999909,0.006325602487588709,0.0,0.0,0.0,0.0,0.0,-0.02,1.7600000000000193,0.008223576855654691,-825.440000000009,-99962.65999999999,-99962.65999999999,0.0,-2.7767405555555555,-0.085,-112.00000000001648,-415.9399999999878,199509.38,-99962.65999999999,-2.7767405555555555,-114.86174055557203,43.749496666675896,-841.7257533333141
213,2024-11-05,2024-11-06,1,50.22,49.66,68.86,68.02,80.88,79.56,214.9,212.48,4.278695126862666,4.278649074518183,4.27858445320285,212.47450394605352,3.123787121434872,3.1057804826979605,3.105099356484721,211.2088582280907,2.670688788335847,2.6465775538193936,2.6451154626552067,210.44538620884825,1.0,1.0,1.0,212.48,-2.5866552281408753e-05,-0.00600037296766539,-0.00962169476703512,0.0,XLP,VDC,-0.00962169476703512,0.0,0.00962169476703512,False,True,False,IYK,VDC,XLP,VDC,1,1,2015.0,0.0,0.0,0.0,0.0,-0.0,1463.0,0.0,1443.0,-1443.0,0.0,1443.0,1246.0,1246.0,0.0,1246.0,1246.0,-0.0,471.0,-471.0,-465.0,-6.0,0.0,6.0,-0.0,-0.5600000000000023,-0.011213573649418409,-0.0,0.0,0.0,0.0,0.0,-7.215,-0.8400000000000034,-0.012273678331328301,-1212.120000000005,99364.98,0.0,99364.98,0.0,-6.23,-1.3199999999999932,-0.016455120726444478,-0.0,0.0,0.0,0.0,0.0,-0.03,-2.420000000000016,-0.011324937360395868,1125.3000000000075,-99928.5,-99928.5,0.0,-2.7757916666666667,-13.475,-86.81999999999744,-563.5200000000041,199293.47999999998,-99928.5,-2.7757916666666667,-103.07079166666409,-59.3212949999882,-944.7965449999781
214,2024-11-06,2024-11-07,1,49.66,49.83,68.02,68.02,79.56,79.85,212.48,213.25,4.279550471603452,4.278657330487101,4.278649074518183,213.20508338324106,3.135107321376066,3.1075936522349723,3.1057804826979605,211.25518843311525,2.6706324358171574,2.6480485770143654,2.6465775538193936,211.32921767247856,1.0,1.0,1.0,213.25,-0.00021065110336448303,-0.009398359805981277,-0.009047995528213244,0.0,IYK,VDC,-0.009398359805981277,0.0,0.009398359805981277,False,True,False,XLP,VDC,IYK,VDC,1,1,2007.0,0.0,0.0,0.0,0.0,-0.0,1457.0,1457.0,0.0,1457.0,1457.0,-0.0,1241.0,0.0,1246.0,-1246.0,0.0,1246.0,469.0,-469.0,-471.0,2.0,2.0,-0.0,-0.0,0.1700000000000017,0.0034174322132926047,0.0,0.0,0.0,0.0,0.0,-7.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23,0.28999999999999204,0.0036384206752499777,361.3399999999901,99131.76000000001,0.0,99131.76000000001,0.0,-0.01,0.7700000000000102,0.0036173200837195615,-362.67000000000485,-100078.08,-100078.08,0.0,-2.7799466666666666,-13.525,-1.3300000000147634,-946.3199999999924,199209.84000000003,-100078.08,-2.7799466666666666,-17.63494666668143,-76.95624166666963,-962.4314916666596
215,2024-11-07,2024-11-08,1,49.83,50.5,68.02,68.76,79.85,80.82,213.25,216.1,4.2792079207920795,4.278519235660938,4.278657330487101,216.07219518959857,3.1428155904595694,3.1097538366738626,3.1075936522349723,213.6781395276767,2.6738431081415492,2.6496731185066946,2.6480485770143654,214.015285994301,1.0,1.0,1.0,216.1,-0.00012867468453208725,-0.011270401564479766,-0.009693821162070005,0.0,IYK,VDC,-0.011270401564479766,0.0,0.011270401564479766,False,True,False,IYK,VDC,IYK,VDC,1,1,1981.0,0.0,0.0,0.0,0.0,-0.0,1439.0,1439.0,1457.0,-18.0,0.0,18.0,1226.0,0.0,0.0,0.0,0.0,-0.0,463.0,-463.0,-469.0,6.0,6.0,-0.0,-0.0,0.6700000000000017,0.013356123988001073,0.0,0.0,0.0,0.0,0.0,-0.09,0.7400000000000091,0.010820400935599297,1078.1800000000133,99105.14,0.0,99105.14,0.0,-0.0,0.9699999999999989,0.012074584989306227,0.0,0.0,0.0,0.0,0.0,-0.03,2.8499999999999943,0.01327607714105167,-1336.6499999999974,-100014.25,-100014.25,0.0,-2.7781736111111113,-0.12,-258.4699999999841,-909.1100000000006,199119.39,-100014.25,-2.7781736111111113,-261.36817361109524,-338.32441527776484,-1223.7996652777547
216,2024-11-08,2024-11-11,3,50.5,50.33,68.76,68.53,80.82,80.54,216.1,215.39,4.2795549374130735,4.278606447064293,4.278519235660938,215.337873130815,3.1430030643513787,3.1124156211173486,3.1097538366738626,213.11143042725982,2.674323317606158,2.6513287744443406,2.6496731185066946,213.4046729645292,1.0,1.0,1.0,215.39,-0.00024204084616374628,-0.010635161927988288,-0.00926010208315519,0.0,IYK,VDC,-0.010635161927988288,0.0,0.010635161927988288,False,True,False,IYK,VDC,IYK,VDC,1,1,1985.0,0.0,0.0,0.0,0.0,-0.0,1443.0,1443.0,1439.0,4.0,4.0,-0.0,1229.0,0.0,0.0,0.0,0.0,-0.0,464.0,-464.0,-463.0,-1.0,0.0,1.0,-0.0,-0.1700000000000017,-0.003372015493045519,-0.0,0.0,0.0,0.0,0.0,-0.02,-0.23000000000000398,-0.0033505749169162108,-330.9700000000057,98945.64000000001,0.0,98945.64000000001,0.0,-0.0,-0.2799999999999869,-0.0034705042270193236,-0.0,0.0,0.0,0.0,0.0,-0.005,-0.710000000000008,-0.003290925123576606,328.73000000000366,-100054.3,-100054.3,0.0,-8.337858333333333,-0.025,-2.2400000000020555,-1108.659999999989,198999.94,-100054.3,-8.337858333333333,-10.602858333335389,-348.92727361110025,-1234.4025236110901
217,2024-11-11,2024-11-12,1,50.33,50.34,68.53,68.4,80.54,80.63,215.39,215.48,4.280492649980134,4.2787814525511285,4.278606447064293,215.38504854521653,3.1502923976608184,3.115016987303006,3.1124156211173486,212.88922848442667,2.672454421431229,2.652893064190893,2.6513287744443406,213.77663908344718,1.0,1.0,1.0,215.48,-0.00044074800980560726,-0.012096121441649222,-0.007936370469818052,0.0,IYK,VDC,-0.012096121441649222,0.0,0.012096121441649222,False,True,False,IYK,VDC,IYK,VDC,1,1,1985.0,0.0,0.0,0.0,0.0,-0.0,1444.0,1444.0,1443.0,1.0,1.0,-0.0,1230.0,0.0,0.0,0.0,0.0,-0.0,464.0,-464.0,-464.0,0.0,0.0,-0.0,-0.0,0.010000000000005116,0.00019866891890130996,0.0,0.0,0.0,0.0,0.0,-0.005,-0.12999999999999545,-0.0018987809692275074,-187.58999999999344,98888.79000000001,0.0,98888.79000000001,0.0,-0.0,0.0899999999999892,0.0011168332736224299,0.0,0.0,0.0,0.0,0.0,-0.0,0.09000000000000341,0.0004177594230692767,-41.76000000000158,-99940.95999999999,-99940.95999999999,0.0,-2.7761377777777776,-0.005,-229.34999999999502,-1052.1699999999837,198829.75,-99940.95999999999,-2.7761377777777776,-232.1311377777728,-581.0584113888731,-1466.533661388863
218,2024-11-12,2024-11-13,1,50.34,50.37,68.4,68.58,80.63,80.87,215.48,215.65,4.281318244987096,4.278880390159241,4.2787814525511285,215.52222176500032,3.1445027704870228,3.1175228649886932,3.115016987303006,213.62786498924012,2.666625448250278,2.6541789647727625,2.652893064190893,214.53946210111755,1.0,1.0,1.0,215.65,-0.0005927016272860783,-0.009421170446728324,-0.005163029147262978,0.0,IYK,VDC,-0.009421170446728324,0.0,0.009421170446728324,False,True,False,IYK,VDC,IYK,VDC,1,1,1985.0,0.0,0.0,0.0,0.0,-0.0,1445.0,1445.0,1444.0,1.0,1.0,-0.0,1231.0,0.0,0.0,0.0,0.0,-0.0,464.0,-464.0,-464.0,0.0,0.0,-0.0,-0.0,0.02999999999999403,0.0005957700503891664,0.0,0.0,0.0,0.0,0.0,-0.005,0.1799999999999926,0.0026281224062694084,259.91999999998933,98769.6,0.0,98769.6,0.0,-0.0,0.2400000000000091,0.002972138410800227,0.0,0.0,0.0,0.0,0.0,-0.0,0.17000000000001592,0.000788625281519277,-78.88000000000739,-99982.72,-99982.72,0.0,-2.777297777777778,-0.005,181.03999999998194,-1213.1199999999953,198752.32,-99982.72,-2.777297777777778,178.25770222220416,-402.8007091666689,-1288.2759591666588
219,2024-11-13,2024-11-14,1,50.37,50.24,68.58,68.55,80.87,80.67,215.65,214.86,4.276671974522293,4.278763712642261,4.278880390159241,214.97095080160028,3.1343544857768055,3.119473246999486,3.1175228649886932,213.70619239497492,2.6634436593529194,2.6552161245866186,2.6541789647727625,214.11261708821874,1.0,1.0,1.0,214.86,0.0005162532100470406,-0.005384514285975875,-0.0034845285607149994,0.0,IYK,FSTA,-0.005384514285975875,0.0005162532100470406,0.005900767496022916,False,True,False,IYK,VDC,IYK,FSTA,1,1,1990.0,-1990.0,0.0,-1990.0,0.0,1990.0,1450.0,1450.0,1445.0,5.0,5.0,-0.0,1234.0,0.0,0.0,0.0,0.0,-0.0,465.0,0.0,-464.0,464.0,464.0,-0.0,-9.950000000000001,-0.12999999999999545,-0.0025842375976158267,-0.0,0.0,0.0,0.0,0.0,-0.025,-0.030000000000001137,-0.00043754102645090305,-43.35000000000164,99098.09999999999,0.0,99098.09999999999,0.0,-0.0,-0.20000000000000284,-0.0024761681588477925,-0.0,0.0,0.0,0.0,0.0,-2.32,-0.789999999999992,-0.003670069855455761,366.5599999999963,-100061.6,-100061.6,0.0,-2.7794888888888893,-12.295000000000002,323.2099999999947,-963.5000000000146,199159.7,-100061.6,-2.7794888888888893,308.1355111111058,-94.66519805556311,-980.1404480555531
220,2024-11-14,2024-11-15,1,50.24,49.85,68.55,67.93,80.67,79.96,214.86,213.24,4.277632898696089,4.278791478096956,4.278763712642261,213.29637107521674,3.1391137936110702,3.121448203127877,3.119473246999486,211.9058176686751,2.6668334167083545,2.6565113460056944,2.6552161245866186,212.311081321946,1.0,1.0,1.0,213.24,0.0002643201347769522,-0.0062763722734398356,-0.0043657280840082606,0.0,IYK,FSTA,-0.0062763722734398356,0.0002643201347769522,0.0065406924082167875,False,True,False,IYK,FSTA,IYK,FSTA,1,1,2007.0,-2007.0,-1990.0,-17.0,0.0,17.0,1463.0,1463.0,1450.0,13.0,13.0,-0.0,1245.0,0.0,0.0,0.0,0.0,-0.0,469.0,0.0,0.0,0.0,0.0,-0.0,-0.085,-0.39000000000000057,-0.007793025752095919,776.1000000000012,-99977.6,-99977.6,0.0,-2.777155555555556,-0.065,-0.6199999999999903,-0.009085642805112728,-898.999999999986,99397.5,0.0,99397.5,0.0,-0.0,-0.710000000000008,-0.008840249316683734,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.6200000000000045,-0.007568361283836104,-0.0,0.0,0.0,0.0,0.0,-0.15000000000000002,-122.89999999998486,-580.1000000000058,199375.1,-99977.6,-2.777155555555556,-125.82715555554041,-220.4923536111035,-1105.9676036110934
221,2024-11-15,2024-11-18,3,49.85,50.17,67.93,68.45,79.96,80.52,213.24,214.72,4.279848515048834,4.278930875050987,4.278791478096956,214.6669684561243,3.136888239590942,3.123364557553468,3.121448203127877,213.6631295041032,2.666666666666667,2.6578091183335095,2.6565113460056944,213.9022935803785,1.0,1.0,1.0,214.72,-0.0002470104965505434,-0.004934240250765565,-0.0038155150765281347,0.0,IYK,VDC,-0.004934240250765565,0.0,0.004934240250765565,False,True,False,IYK,FSTA,IYK,VDC,1,1,1994.0,0.0,-2007.0,2007.0,2007.0,-0.0,1455.0,1455.0,1463.0,-8.0,0.0,8.0,1238.0,0.0,0.0,0.0,0.0,-0.0,466.0,-466.0,0.0,-466.0,0.0,466.0,-10.035,0.3200000000000003,0.0063987420883142845,-642.2400000000006,-100048.95,-100048.95,0.0,-8.3374125,-0.04,0.519999999999996,0.007625788531247204,760.7599999999942,99381.59000000001,0.0,99381.59000000001,0.0,-0.0,0.5600000000000023,0.006979091139391368,0.0,0.0,0.0,0.0,0.0,-2.33,1.4799999999999898,0.00691656182875657,0.0,0.0,0.0,0.0,0.0,-12.405,118.51999999999362,-667.359999999986,199430.54,-100048.95,-8.3374125,97.77758749999361,-122.7147661111099,-1008.1900161110998
222,2024-11-18,2024-11-19,1,50.17,50.37,68.45,68.37,80.52,80.63,214.72,215.65,4.281318244987096,4.2790832289818095,4.278930875050987,215.5297481763182,3.154161181804885,3.1260747616458575,3.123364557553468,213.5444347999306,2.6745628178097482,2.659370450298256,2.6578091183335095,214.29914921123085,1.0,1.0,1.0,215.65,-0.0005577804955271254,-0.00981178655367872,-0.006283790705118822,0.0,IYK,VDC,-0.00981178655367872,0.0,0.00981178655367872,False,True,False,IYK,VDC,IYK,VDC,1,1,1985.0,0.0,0.0,0.0,0.0,-0.0,1449.0,1449.0,1455.0,-6.0,0.0,6.0,1233.0,0.0,0.0,0.0,0.0,-0.0,464.0,-464.0,-466.0,2.0,2.0,-0.0,-0.0,0.19999999999999574,0.003978521261397368,0.0,0.0,0.0,0.0,0.0,-0.03,-0.0799999999999983,-0.0011694198087552512,-116.39999999999752,99594.75,0.0,99594.75,0.0,-0.0,0.10999999999999943,0.0013651879253399903,0.0,0.0,0.0,0.0,0.0,-0.01,0.9300000000000068,0.004321869310535111,-433.3800000000032,-100059.52,-100059.52,0.0,-2.779431111111111,-0.04,-549.7800000000007,-464.7700000000041,199654.27000000002,-100059.52,-2.779431111111111,-552.5994311111117,-675.3141972222215,-1560.7894472222115
223,2024-11-19,2024-11-20,1,50.37,50.29,68.37,68.75,80.63,80.22,215.65,215.28,4.2807715251541065,4.279287813144654,4.2790832289818095,215.19509558549518,3.1313454545454547,3.1272492439092496,3.1260747616458575,214.91763986315271,2.6836200448765894,2.6613584165005464,2.659370450298256,213.3346975229261,1.0,1.0,1.0,215.28,-0.000394468420944552,-0.0016846220851386767,-0.009077224114772131,0.0,XLP,VDC,-0.009077224114772131,0.0,0.009077224114772131,False,True,False,IYK,VDC,XLP,VDC,1,1,1990.0,0.0,0.0,0.0,0.0,-0.0,1454.0,0.0,1449.0,-1449.0,0.0,1449.0,1237.0,1237.0,0.0,1237.0,1237.0,-0.0,465.0,-465.0,-464.0,-1.0,0.0,1.0,-0.0,-0.0799999999999983,-0.0015895095736857703,-0.0,0.0,0.0,0.0,0.0,-7.245,0.37999999999999545,0.005542604620977974,550.6199999999934,99068.13,0.0,99068.13,0.0,-6.1850000000000005,-0.4099999999999966,-0.005097928355023823,-0.0,0.0,0.0,0.0,0.0,-0.005,-0.37000000000000455,-0.001717216675201847,171.6800000000021,-100061.6,-100061.6,0.0,-2.7794888888888893,-13.435,722.2999999999955,-993.4700000000012,199129.73,-100061.6,-2.7794888888888893,706.0855111111067,30.771313888885174,-854.7039361111048
224,2024-11-20,2024-11-21,1,50.29,50.94,68.75,69.4,80.22,81.09,215.28,217.87,4.276992540243424,4.279230942534004,4.279287813144654,217.98692120158867,3.139337175792507,3.1288044734530485,3.1272492439092496,217.03109752730194,2.6867677888765567,2.6635950197931626,2.6613584165005464,215.80955399402933,1.0,1.0,1.0,217.87,0.0005365118629799309,-0.003857904787761335,-0.009502230347358224,0.0,XLP,FSTA,-0.009502230347358224,0.0005365118629799309,0.010038742210338155,False,True,False,XLP,VDC,XLP,FSTA,1,1,1964.0,-1964.0,0.0,-1964.0,0.0,1964.0,1435.0,0.0,0.0,0.0,0.0,-0.0,1222.0,1222.0,1237.0,-15.0,0.0,15.0,459.0,0.0,-465.0,465.0,465.0,-0.0,-9.82,0.6499999999999986,0.01284221936743759,0.0,0.0,0.0,0.0,0.0,-0.0,0.6500000000000057,0.009410130966078291,0.0,0.0,0.0,0.0,0.0,-0.075,0.8700000000000045,0.010786788614559282,1076.1900000000055,99232.14,0.0,99232.14,0.0,-2.325,2.5900000000000034,0.01195904821959209,-1204.3500000000015,-100105.2,-100105.2,0.0,-2.7807,-12.219999999999999,-128.159999999996,-873.0599999999977,199337.34,-100105.2,-2.7807,-143.16069999999598,-112.38938611111081,-997.8646361111007
225,2024-11-21,2024-11-22,1,50.94,51.48,69.4,69.92,81.09,81.84,217.87,220.23,4.277972027972028,4.279101627681358,4.279230942534004,220.2948089216505,3.1497425629290614,3.130688528244906,3.1288044734530485,218.76600878383715,2.690982404692082,2.6657298789865633,2.6635950197931626,217.98861641987244,1.0,1.0,1.0,220.23,0.00029423506147923214,-0.006669749218994759,-0.010229611622597118,0.0,XLP,FSTA,-0.010229611622597118,0.00029423506147923214,0.01052384668407635,False,True,False,XLP,FSTA,XLP,FSTA,1,1,1943.0,-1943.0,-1964.0,21.0,21.0,-0.0,1420.0,0.0,0.0,0.0,0.0,-0.0,1209.0,1209.0,1222.0,-13.0,0.0,13.0,454.0,0.0,0.0,0.0,0.0,-0.0,-0.105,0.5399999999999991,0.01054491317661504,-1060.5599999999984,-100046.15999999999,-100046.15999999999,0.0,-2.7790599999999994,-0.0,0.519999999999996,0.007464863834521112,0.0,0.0,0.0,0.0,0.0,-0.065,0.75,0.009206472686905071,916.5,99091.98000000001,0.0,99091.98000000001,0.0,-0.0,2.359999999999985,0.010773900152557052,0.0,0.0,0.0,0.0,0.0,-0.16999999999999998,-144.05999999999835,-954.1799999999785,199138.14,-100046.15999999999,-2.7790599999999994,-147.00905999999833,-259.39844611110914,-1144.873696111099
