,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop MBB price,eop MBB price,eop MBB / eop SPMB,bop MBB / SPMB moving avg,eop MBB / SPMB moving avg,eop SPMB unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,SPMB unit price pct diff,MBB unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,SPMB shares per unit,bop SPMB shares,eop SPMB shares,eop SPMB shares bought,eop SPMB shares sold,eop SPMB shares traded,MBB shares per unit,bop MBB shares,eop MBB shares,eop MBB shares bought,eop MBB shares sold,eop MBB shares traded,SPMB daily commission,MBB daily commission,daily total commissions,SPMB cop,SPMB pct cop,SPMB daily position pnl,MBB cop,MBB pct cop,MBB daily position pnl,daily position pnl,short SPMB investment amount,long SPMB investment amount,SPMB investment amount,daily SPMB borrow cost,short MBB investment amount,long MBB investment amount,MBB investment amount,daily MBB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
10,2026-01-16,2026-01-20,4,22.52,22.42,95.57,95.16,4.244424620874219,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.09999999999999787,-0.0044503856274756915,,-0.4099999999999966,-0.004299277843331368,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026-01-20,2026-01-21,1,22.42,22.48,95.16,95.45,4.245996441281139,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.05999999999999872,0.002672607381476478,,0.29000000000000625,0.0030428647369996503,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2026-01-21,2026-01-22,1,22.48,22.48,95.45,95.36,4.241992882562277,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,-0.09000000000000341,-0.000943346854717006,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2026-01-22,2026-01-23,1,22.48,22.5,95.36,95.55,4.246666666666666,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.019999999999999574,0.0008892841848840366,,0.18999999999999773,0.0019904673692423477,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-01-23,2026-01-26,3,22.5,22.54,95.55,95.75,4.2480035492457855,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.03999999999999915,0.0017761994012556728,,0.20000000000000284,0.0020909573744734146,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2026-01-26,2026-01-27,1,22.54,22.55,95.75,95.74,4.245676274944567,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.010000000000001563,0.0004435573370571367,,-0.010000000000005116,-0.0001044440963924508,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2026-01-27,2026-01-28,1,22.55,22.56,95.74,95.69,4.241578014184397,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.00999999999999801,0.00044336068117061217,,-0.04999999999999716,-0.0005223841731914419,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-28,2026-01-29,1,22.56,22.57,95.69,95.79,4.244129375276916,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.010000000000001563,0.00044316419958617096,,0.10000000000000853,0.0010444956036288378,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-29,2026-01-30,1,22.57,22.5,95.79,95.69,4.252888888888889,,,,1.0,,,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.07000000000000028,-0.0031062816190698746,,-0.10000000000000853,-0.0010444956036289484,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-30,2026-02-02,3,22.5,22.42,95.69,95.23,4.247546833184656,,4.2457975960392655,,1.0,,1.0,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.0799999999999983,-0.0035618915663605745,,-0.45999999999999375,-0.0048187815852167425,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,2026-02-03,1,22.42,22.43,95.23,95.25,4.246544806063308,4.2457975960392655,4.2456693996222885,95.23324007916072,1.0,1.0,1.0,95.25,-0.000175972656445373,0.0,-0.000175972656445373,False,False,True,0,0,4458.0,0.0,0.0,0.0,-0.0,0.0,1050.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00044593088810306134,0.0,0.01999999999999602,0.00020999580085574195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-03,2026-02-04,1,22.43,22.41,95.25,95.2,4.248103525211959,4.2456693996222885,4.245635877710796,95.14545124553548,1.0,1.0,1.0,95.2,-0.0005731553404704847,0.0,-0.0005731553404704847,False,False,True,0,0,4458.0,0.0,0.0,0.0,-0.0,0.0,1050.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008920607192812547,-0.0,-0.04999999999999716,-0.0005250722094907299,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-04,2026-02-05,1,22.41,22.51,95.2,95.49,4.242114615726344,4.245635877710796,4.245519880981529,95.56926360727002,1.0,1.0,1.0,95.49,0.0008297280154954225,0.0,0.0008297280154954225,False,False,True,0,0,4445.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.004452367105805374,0.0,0.28999999999999204,0.0030415881647915094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-05,2026-02-06,1,22.51,22.52,95.49,95.53,4.2420071047957375,4.245519880981529,4.245242894562084,95.60910771970404,1.0,1.0,1.0,95.53,0.0008277502721934615,0.0,0.0008277502721934615,False,False,True,0,0,4445.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.000444148352848627,0.0,0.04000000000000625,0.0004188043198059429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-02-06,2026-02-09,3,22.52,22.53,95.53,95.55,4.241011984021305,4.245242894562084,4.2447824023700695,95.64532241448376,1.0,1.0,1.0,95.55,0.000997120862350162,0.0,0.000997120862350162,False,False,True,0,0,4445.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.00044395117266353694,0.0,0.01999999999999602,0.00020933640436496612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-02-09,2026-02-10,1,22.53,22.59,95.55,95.84,4.242585214696769,4.2447824023700695,4.244733313504199,95.88963446953987,1.0,1.0,1.0,95.84,0.000517754814335072,0.0,0.000517754814335072,False,False,True,0,0,4427.0,0.0,0.0,0.0,-0.0,0.0,1043.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002659576035758796,0.0,0.29000000000000625,0.00303046368085729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-02-10,2026-02-11,1,22.59,22.55,95.84,95.69,4.243458980044346,4.244733313504199,4.244733313504199,95.71873621951968,1.0,1.0,1.0,95.69,0.00030026027341423987,0.0,0.00030026027341423987,False,False,True,0,0,4436.0,0.0,0.0,0.0,-0.0,0.0,1045.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.001772264531224508,-0.0,-0.15000000000000568,-0.0015663345759677424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2026-02-11,2026-02-12,1,22.55,22.67,95.69,96.14,4.240846934274371,4.244733313504199,4.244668533170551,96.22810421714019,1.0,1.0,1.0,96.14,0.0009159961695212928,0.0,0.0009159961695212928,False,False,True,0,0,4415.0,0.0,0.0,0.0,-0.0,0.0,1040.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.005307398570750316,0.0,0.45000000000000284,0.004691662674643228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2026-02-12,2026-02-13,1,22.67,22.75,96.14,96.55,4.243956043956044,4.244668533170551,4.244665802981485,96.56620912963004,1.0,1.0,1.0,96.55,0.00016786917826493557,0.0,0.00016786917826493557,False,False,True,0,0,4397.0,0.0,0.0,0.0,-0.0,0.0,1036.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0035226808775217864,0.0,0.4099999999999966,0.004255546408708683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-02-13,2026-02-17,4,22.75,22.72,96.55,96.34,4.240316901408451,4.244665802981485,4.244492482865407,96.43880704373935,1.0,1.0,1.0,96.34,0.0010250821021945947,0.0,0.0010250821021945947,False,False,True,0,0,4406.0,0.0,0.0,0.0,-0.0,0.0,1038.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0013195515440089063,-0.0,-0.20999999999999375,-0.002177407672448702,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2026-02-17,2026-02-18,1,22.72,22.69,96.34,96.26,4.242397531952402,4.244492482865407,4.244391128419316,96.3075344362161,1.0,1.0,1.0,96.26,0.000493691081632546,0.0,0.000493691081632546,False,False,True,0,0,4410.0,0.0,0.0,0.0,-0.0,0.0,1039.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029999999999997584,-0.001321295061200114,-0.0,-0.0799999999999983,-0.0008307373271114244,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2026-02-18,2026-02-19,1,22.69,22.7,96.26,96.3,4.242290748898679,4.244391128419316,4.244205843800193,96.34767861511848,1.0,1.0,1.0,96.3,0.0004949825135159514,0.0,0.0004949825135159514,False,False,True,0,0,4406.0,0.0,0.0,0.0,-0.0,0.0,1038.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00044062569560662535,0.0,0.03999999999999204,0.0004154549291164792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2026-02-19,2026-02-20,1,22.7,22.72,96.3,96.35,4.240757042253521,4.244205843800193,4.244144051784756,96.42835677114039,1.0,1.0,1.0,96.35,0.0008129208773007499,0.0,0.0008129208773007499,False,False,True,0,0,4405.0,0.0,0.0,0.0,-0.0,0.0,1038.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0008806693655934832,0.0,0.04999999999999716,0.0005190760562955067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2026-02-20,2026-02-23,3,22.72,22.77,96.35,96.56,4.240667545015372,4.244144051784756,4.243844095702191,96.6391600591389,1.0,1.0,1.0,96.56,0.0008194659184284356,0.0,0.0008194659184284356,False,False,True,0,0,4397.0,0.0,0.0,0.0,-0.0,0.0,1036.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000000071,0.002198286222697771,0.0,0.21000000000000796,0.0021771819289007135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2026-02-23,2026-02-24,1,22.77,22.76,96.56,96.55,4.242091388400703,4.243844095702191,4.243548487659936,96.58989161818188,1.0,1.0,1.0,96.55,0.0004130852349031809,0.0,0.0004130852349031809,False,False,True,0,0,4397.0,0.0,0.0,0.0,-0.0,0.0,1036.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.0004392708175179889,-0.0,-0.010000000000005116,-0.00010356791475268192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2026-02-24,2026-02-25,1,22.76,22.76,96.55,96.52,4.240773286467486,4.243548487659936,4.243303338236083,96.58316357914015,1.0,1.0,1.0,96.52,0.0006541952003489236,0.0,0.0006541952003489236,False,False,True,0,0,4396.0,0.0,0.0,0.0,-0.0,0.0,1036.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.030000000000001137,-0.00031076811769247827,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2026-02-25,2026-02-26,1,22.76,22.79,96.52,96.75,4.245283018867925,4.243303338236083,4.243488588470259,96.70488307840033,1.0,1.0,1.0,96.75,-0.00046643353426603195,0.0,-0.00046643353426603195,False,False,True,0,0,4388.0,0.0,0.0,0.0,-0.0,0.0,1034.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0013172339994625697,0.0,0.23000000000000398,0.0023800911530603044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2026-02-26,2026-02-27,1,22.79,22.82,96.75,96.91,4.246713409290096,4.243488588470259,4.2436177901709184,96.83640958889131,1.0,1.0,1.0,96.91,-0.0007596570672333386,0.0,-0.0007596570672333386,True,False,True,0,0,4379.0,0.0,0.0,0.0,-0.0,0.0,1032.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0013155011763367269,0.0,0.1599999999999966,0.0016523808365673787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2026-02-27,2026-03-02,3,22.82,22.67,96.91,96.05,4.236876929863255,4.2436177901709184,4.242817192219636,96.20281530317473,1.0,1.0,1.0,96.05,0.001589733134646804,0.0,0.001589733134646804,False,False,True,0,0,4418.0,0.0,0.0,0.0,-0.0,0.0,1041.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.006594879914491884,-0.0,-0.8599999999999994,-0.008913823531893074,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2026-03-02,2026-03-03,1,22.67,22.64,96.05,95.98,4.239399293286219,4.242817192219636,4.242409815224715,96.05738123185257,1.0,1.0,1.0,95.98,0.0008058976387229491,0.0,0.0008058976387229491,False,False,True,0,0,4421.0,0.0,0.0,0.0,-0.0,0.0,1042.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0013242111844554935,-0.0,-0.06999999999999318,-0.0007290527844661225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2026-03-03,2026-03-04,1,22.64,22.62,95.98,95.95,4.241821396993811,4.242409815224715,4.24217364477124,95.96331002038305,1.0,1.0,1.0,95.95,0.00013870867427555526,0.0,0.00013870867427555526,False,False,True,0,0,4421.0,0.0,0.0,0.0,-0.0,0.0,1042.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008837826470077952,-0.0,-0.030000000000001137,-0.0003126139763906064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2026-03-04,2026-03-05,1,22.62,22.55,95.95,95.62,4.240354767184035,4.24217364477124,4.241786206869843,95.66101568959147,1.0,1.0,1.0,95.62,0.0004288527021065293,0.0,0.0004288527021065293,False,False,True,0,0,4437.0,0.0,0.0,0.0,-0.0,0.0,1046.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0030994047392870422,-0.0,-0.3299999999999983,-0.0034452192557516284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2026-03-05,2026-03-06,1,22.55,22.53,95.62,95.54,4.240568131380382,4.241786206869843,4.241708882652546,95.56744324077758,1.0,1.0,1.0,95.54,0.0002872022198699463,0.0,0.0002872022198699463,False,False,True,0,0,4441.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008873115045342574,-0.0,-0.0799999999999983,-0.000836995236141539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2026-03-06,2026-03-09,3,22.53,22.59,95.54,95.9,4.245241257193449,4.241708882652546,4.2418705902724305,95.820203659121,1.0,1.0,1.0,95.9,-0.0008324250023087165,0.0,-0.0008324250023087165,False,False,True,0,0,4424.0,0.0,0.0,0.0,-0.0,0.0,1043.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002659576035758796,0.0,0.35999999999999943,0.0037609739275766985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2026-03-09,2026-03-10,1,22.59,22.57,95.9,95.66,4.238369517058041,4.2418705902724305,4.241738466924268,95.73901922244876,1.0,1.0,1.0,95.66,0.0008257014822674126,0.0,0.0008257014822674126,False,False,True,0,0,4433.0,0.0,0.0,0.0,-0.0,0.0,1045.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008857396504676121,-0.0,-0.2400000000000091,-0.002505743637241745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2026-03-10,2026-03-11,1,22.57,22.44,95.66,95.16,4.240641711229946,4.241738466924268,4.241641291750926,95.18461119778058,1.0,1.0,1.0,95.16,0.0002585962141282913,0.0,0.0002585962141282913,False,False,True,0,0,4458.0,0.0,0.0,0.0,-0.0,0.0,1051.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.129999999999999,-0.005776510174948738,-0.0,-0.5,-0.0052405528173939606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2026-03-11,2026-03-12,1,22.44,22.37,95.16,94.89,4.241841752346893,4.241641291750926,4.241560430366055,94.88551569646822,1.0,1.0,1.0,94.89,-4.7259031452557765e-05,0.0,-4.7259031452557765e-05,False,False,True,0,0,4471.0,0.0,0.0,0.0,-0.0,0.0,1054.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003124305152457376,-0.0,-0.269999999999996,-0.0028413594490896764,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2026-03-12,2026-03-13,1,22.37,22.35,94.89,94.9,4.2460850111856825,4.241560430366055,4.24182233421162,94.79887561868132,1.0,1.0,1.0,94.9,-0.0010661569876764547,0.0,-0.0010661569876764547,False,False,False,0,0,4471.0,0.0,0.0,0.0,-0.0,0.0,1054.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008944544424603401,-0.0,0.010000000000005116,0.0001053796302151454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2026-03-13,2026-03-16,3,22.35,22.46,94.9,95.32,4.243989314336598,4.24182233421162,4.241823997730647,95.271329626393,1.0,1.0,1.0,95.32,-0.0005107302075110476,0.0,-0.0005107302075110476,False,False,True,0,0,4450.0,0.0,0.0,0.0,-0.0,0.0,1049.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004909628250719268,0.0,0.4199999999999875,0.004415946614658962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2026-03-16,2026-03-17,1,22.46,22.5,95.32,95.51,4.244888888888889,4.241823997730647,4.242052597104669,95.44103994893955,1.0,1.0,1.0,95.51,-0.0007222799527760599,0.0,-0.0007222799527760599,False,False,True,0,0,4441.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017793599000773578,0.0,0.19000000000001194,0.001991301816104857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2026-03-17,2026-03-18,1,22.5,22.39,95.51,94.98,4.242072353729344,4.242052597104669,4.242036338193516,94.97955764917354,1.0,1.0,1.0,94.98,-4.657315819621065e-06,0.0,-4.657315819621065e-06,False,False,True,0,0,4467.0,0.0,0.0,0.0,-0.0,0.0,1053.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.004900878599710931,-0.0,-0.5300000000000011,-0.005564610925670473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2026-03-18,2026-03-19,1,22.39,22.39,94.98,95.09,4.246985261277356,4.242036338193516,4.24227106381245,94.97919361215284,1.0,1.0,1.0,95.09,-0.001165958546931463,0.0,-0.001165958546931463,False,False,False,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.001157468430377028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2026-03-19,2026-03-20,1,22.39,22.22,95.09,94.15,4.237173717371737,4.24227106381245,4.24209189756836,94.26326303791264,1.0,1.0,1.0,94.15,0.0012022832122299363,0.0,0.0012022832122299363,False,False,True,0,0,4505.0,0.0,0.0,0.0,-0.0,0.0,1062.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1700000000000017,-0.0076216463991795455,-0.0,-0.9399999999999977,-0.009934556448191446,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
