bop date,eop date,day count,bop VWOB price,eop VWOB price,bop EMB price,eop EMB price,eop EMB / eop VWOB,bop EMB / VWOB moving avg,eop EMB / VWOB moving avg,eop VWOB unit price,eop EMB / eop EMB,bop EMB / EMB moving avg,eop EMB / EMB moving avg,eop EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,VWOB shares per unit,eop VWOB shares,bop VWOB shares,eop VWOB shares traded,eop VWOB shares bought,eop VWOB shares sold,EMB shares per unit,eop EMB shares,bop EMB shares,eop EMB shares traded,eop EMB shares bought,eop EMB shares sold,VWOB cop,VWOB pct cop,VWOB daily position pnl,VWOB daily commission,VWOB investment amount,short VWOB investment amount,long VWOB investment amount,daily VWOB borrow cost,EMB cop,EMB pct cop,EMB daily position pnl,EMB daily commission,EMB investment amount,short EMB investment amount,long EMB investment amount,daily EMB borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-05-21,2026-05-22,1,66.22,66.31,94.99,95.17,1.435228472326949,1.4328500060359166,1.433034048699883,95.01228390024163,1.0,1.0,1.0,95.17,-0.0016585786297106352,0.0,-0.0016585786297106352,True,False,False,True,1,1,False,False,False,False,False,1506.0,1506.0,1509.0,-3.0,0.0,3.0,1051.0,-1051.0,-1053.0,2.0,2.0,-0.0,0.09000000000000341,0.0013581832616761356,135.81000000000515,-0.015,99925.98,0.0,99925.98,0.0,0.18000000000000682,0.0018931431821610017,-189.54000000000718,-0.01,-100024.47,-100024.47,0.0,-2.7784575,-53.730000000002036,-0.025,-100024.47,-2.7784575,-53.730000000002036,0.0,-56.53345750000204,820.3812244444625,-85.52250416667357,199950.45,-98.49000000000524
2026-05-22,2026-05-26,4,66.31,66.64,95.17,95.64,1.4351740696278512,1.433034048699883,1.4332033679558396,95.4973890053602,1.0,1.0,1.0,95.64,-0.0014922357351993924,0.0,-0.0014922357351993924,True,False,False,True,1,1,False,False,False,False,False,1499.0,1499.0,1506.0,-7.0,0.0,7.0,1046.0,-1046.0,-1051.0,5.0,5.0,-0.0,0.3299999999999983,0.0049642824778110784,496.9799999999974,-0.035,99862.86,0.0,99862.86,0.0,0.46999999999999886,0.0049263765058719594,-493.9699999999988,-0.025,-100023.67,-100023.67,0.0,-11.113741111111112,3.0099999999986267,-0.060000000000000005,-100023.67,-11.113741111111112,3.0099999999986267,0.0,-8.163741111112486,812.2174833333501,-93.68624527778604,199886.53,-160.80999999999767
2026-05-26,2026-05-27,1,66.64,66.89,95.64,95.98,1.4348931080879055,1.4332033679558396,1.4333328569174824,95.86697328256611,1.0,1.0,1.0,95.98,-0.0011783008986495237,0.0,-0.0011783008986495237,True,False,False,True,1,1,False,False,False,False,False,1493.0,1493.0,1499.0,-6.0,0.0,6.0,1042.0,-1042.0,-1046.0,4.0,4.0,-0.0,0.25,0.0037444812717293153,374.75,-0.03,99893.36,0.0,99893.36,0.0,0.3400000000000034,0.0035486938399754645,-355.64000000000357,-0.02,-100039.44,-100039.44,0.0,-2.7788733333333333,19.109999999996433,-0.05,-100039.44,-2.7788733333333333,19.109999999996433,0.0,16.2811266666631,828.4986100000132,-77.40511861112293,199932.8,-146.08000000000175
2026-05-27,2026-05-28,1,66.89,67.09,95.98,96.23,1.4343419287524222,1.4333328569174824,1.4335143728307587,96.1623013705939,1.0,1.0,1.0,96.23,-0.000703756145312874,0.0,-0.000703756145312874,False,True,False,True,1,0,False,False,False,False,False,1489.0,0.0,1493.0,-1493.0,0.0,1493.0,1039.0,0.0,-1042.0,1042.0,1042.0,-0.0,0.20000000000000284,0.002985522444479953,298.60000000000423,-7.465,99866.77,0.0,99866.77,0.0,0.25,0.0026013229382100605,-260.5,-5.21,-100011.16,-100011.16,0.0,-2.778087777777778,38.10000000000423,-12.675,-100011.16,-2.778087777777778,38.10000000000423,0.0,22.64691222222645,851.1455222222396,-54.7582063888965,199877.93,-144.38999999999942
2026-05-28,2026-05-29,1,67.09,67.25,96.23,96.43,1.433903345724907,1.4335143728307587,1.4336422309880634,96.40384157286852,1.0,1.0,1.0,96.43,-0.0002713053588372817,0.0,-0.0002713053588372817,False,True,False,True,0,0,True,False,False,False,False,1487.0,0.0,0.0,0.0,0.0,-0.0,1037.0,0.0,0.0,0.0,0.0,-0.0,0.1599999999999966,0.0023820169071517507,0.0,-0.0,0.0,0.0,0.0,0.0,0.20000000000000284,0.002076197153983589,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.1455222222396,-54.7582063888965,0.0,0.0
2026-05-29,2026-06-01,3,67.25,66.87,96.43,96.01,1.4357708987587856,1.4336422309880634,1.4337998360369304,95.86765598617181,1.0,1.0,1.0,96.01,-0.001483695839508306,0.0,-0.001483695839508306,True,False,False,True,0,1,False,True,False,False,False,1494.0,1494.0,0.0,1494.0,1494.0,-0.0,1042.0,-1042.0,0.0,-1042.0,0.0,1042.0,-0.37999999999999545,-0.00566658241606125,-0.0,-7.47,0.0,0.0,0.0,0.0,-0.4200000000000017,-0.004365003812760627,-0.0,-5.21,0.0,0.0,0.0,0.0,0.0,-12.68,0.0,0.0,0.0,0.0,-12.68,838.4655222222397,-67.43820638889645,0.0,0.0
2026-06-01,2026-06-02,1,66.87,67.04,96.01,96.26,1.4358591885441527,1.4337998360369304,1.4339964099219695,96.12194100791582,1.0,1.0,1.0,96.26,-0.0014352596201145573,0.0,-0.0014352596201145573,True,False,False,True,1,1,False,False,False,False,False,1490.0,1490.0,1494.0,-4.0,0.0,4.0,1039.0,-1039.0,-1042.0,3.0,3.0,-0.0,0.1700000000000017,0.0025390201079404265,253.98000000000255,-0.02,99903.78000000001,0.0,99903.78000000001,0.0,0.25,0.0026005111654308325,-260.5,-0.015,-100042.42,-100042.42,0.0,-2.7789561111111114,-6.519999999997452,-0.035,-100042.42,-2.7789561111111114,-6.519999999997452,0.0,-9.333956111108563,829.1315661111311,-76.77216250000504,199946.2,-138.63999999998487
2026-06-02,2026-06-03,1,67.04,66.83,96.26,95.9,1.4349842884931918,1.4339964099219695,1.4341199494816022,95.83398007508522,1.0,1.0,1.0,95.9,-0.0006886617332839519,0.0,-0.0006886617332839519,False,True,False,True,1,0,False,False,False,False,False,1496.0,0.0,1490.0,-1490.0,0.0,1490.0,1043.0,0.0,-1039.0,1039.0,1039.0,-0.0,-0.21000000000000796,-0.003137374650848917,-312.90000000001186,-7.45,99889.6,0.0,99889.6,0.0,-0.35999999999999943,-0.0037468819855707982,374.0399999999994,-5.195,-100014.14,-100014.14,0.0,-2.7781705555555556,61.13999999998754,-12.645,-100014.14,-2.7781705555555556,61.13999999998754,0.0,45.71682944443199,874.848395555563,-31.0553330555731,199903.74,-124.5399999999936
2026-06-03,2026-06-04,1,66.83,66.99,95.9,96.1,1.4345424690252278,1.4341199494816022,1.4341749466672291,96.07169541577252,1.0,1.0,1.0,96.1,-0.0002945759974787784,0.0,-0.0002945759974787784,False,True,False,True,0,0,False,False,False,False,False,1493.0,0.0,0.0,0.0,0.0,-0.0,1041.0,0.0,0.0,0.0,0.0,-0.0,0.1599999999999966,0.0023912729971974807,0.0,-0.0,0.0,0.0,0.0,0.0,0.19999999999998863,0.0020833340868540474,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-04,2026-06-05,1,66.99,66.56,96.1,95.4,1.4332932692307692,1.4341749466672291,1.4342082985064193,95.45868445017078,1.0,1.0,1.0,95.4,0.0006149518654517947,0.0,0.0006149518654517947,False,True,False,True,0,0,False,False,False,False,False,1503.0,0.0,0.0,0.0,0.0,-0.0,1048.0,0.0,0.0,0.0,0.0,-0.0,-0.4299999999999926,-0.006439558007222948,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.6999999999999886,-0.00731073752200584,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-05,2026-06-08,3,66.56,66.44,95.4,95.28,1.4340758579169175,1.4342082985064193,1.4342439339782938,95.28879935276649,1.0,1.0,1.0,95.28,9.234830468186672e-05,0.0,9.234830468186672e-05,False,True,False,True,0,0,False,False,False,False,False,1506.0,0.0,0.0,0.0,0.0,-0.0,1050.0,0.0,0.0,0.0,0.0,-0.0,-0.12000000000000455,-0.0018045117678591061,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.12000000000000455,-0.0012586534071961774,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-08,2026-06-09,1,66.44,66.67,95.28,95.67,1.4349782510874456,1.4342439339782938,1.4343306601527377,95.62104307833285,1.0,1.0,1.0,95.67,-0.0005118579725240869,0.0,-0.0005118579725240869,False,True,False,True,0,0,False,False,False,False,False,1499.0,0.0,0.0,0.0,0.0,-0.0,1045.0,0.0,0.0,0.0,0.0,-0.0,0.23000000000000398,0.0034557918848745904,0.0,-0.0,0.0,0.0,0.0,0.0,0.39000000000000057,0.004084844643031268,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-09,2026-06-10,1,66.67,66.44,95.67,95.35,1.4351294400963275,1.4343306601527377,1.4343974976458704,95.29692906054788,1.0,1.0,1.0,95.35,-0.000556745824173281,0.0,-0.000556745824173281,False,True,False,True,0,0,False,False,False,False,False,1505.0,0.0,0.0,0.0,0.0,-0.0,1049.0,0.0,0.0,0.0,0.0,-0.0,-0.23000000000000398,-0.0034557918848746177,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3200000000000074,-0.003350437643647975,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-10,2026-06-11,1,66.44,67.07,95.35,96.27,1.435366035485314,1.4343974976458704,1.4344390726934093,96.20504016710852,1.0,1.0,1.0,96.27,-0.0006749949011724223,0.0,-0.0006749949011724223,False,True,False,True,0,0,False,False,False,False,False,1490.0,0.0,0.0,0.0,0.0,-0.0,1039.0,0.0,0.0,0.0,0.0,-0.0,0.6299999999999955,0.009437565366551649,0.0,-0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.009602411743447163,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-11,2026-06-12,1,67.07,67.18,96.27,96.36,1.4343554629353974,1.4344390726934093,1.434440887275399,96.36561690354324,1.0,1.0,1.0,96.36,5.828912248478022e-05,0.0,5.828912248478022e-05,False,True,False,True,0,0,False,False,False,False,False,1489.0,0.0,0.0,0.0,0.0,-0.0,1038.0,0.0,0.0,0.0,0.0,-0.0,0.11000000000001364,0.0016387340725009787,0.0,-0.0,0.0,0.0,0.0,0.0,0.09000000000000341,0.000934433956795409,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-12,2026-06-15,3,67.18,67.37,96.36,96.71,1.4355054178417692,1.434440887275399,1.4346180329784946,96.63828257574364,1.0,1.0,1.0,96.71,-0.00074184706054801,0.0,-0.00074184706054801,False,True,False,True,0,0,False,False,False,False,False,1483.0,0.0,0.0,0.0,0.0,-0.0,1034.0,0.0,0.0,0.0,0.0,-0.0,0.18999999999999773,0.00282423078842168,0.0,-0.0,0.0,0.0,0.0,0.0,0.3499999999999943,0.0036256319822012707,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-15,2026-06-16,1,67.37,67.39,96.71,96.67,1.434485828757976,1.4346180329784946,1.4347039234472838,96.67890924242074,1.0,1.0,1.0,96.67,9.215715218618285e-05,0.0,9.215715218618285e-05,False,True,False,True,0,0,False,False,False,False,False,1483.0,0.0,0.0,0.0,0.0,-0.0,1034.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.0002968239855570069,0.0,-0.0,0.0,0.0,0.0,0.0,-0.03999999999999204,-0.0004136932523577451,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-16,2026-06-17,1,67.39,67.12,96.67,96.28,1.434445768772348,1.4347039234472838,1.4347532080836198,96.2973273417817,1.0,1.0,1.0,96.28,0.00017995204386349675,0.0,0.00017995204386349675,False,True,False,True,0,0,False,False,False,False,False,1491.0,0.0,0.0,0.0,0.0,-0.0,1039.0,0.0,0.0,0.0,0.0,-0.0,-0.269999999999996,-0.004014576799174883,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.39000000000000057,-0.004042503561642879,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-17,2026-06-18,1,67.12,67.44,96.28,96.73,1.434311981020166,1.4347532080836198,1.4347552985217542,96.75975635315932,1.0,1.0,1.0,96.73,0.00030757549086563106,0.0,0.00030757549086563106,False,True,False,True,0,0,False,False,False,False,False,1484.0,0.0,0.0,0.0,0.0,-0.0,1034.0,0.0,0.0,0.0,0.0,-0.0,0.3199999999999932,0.004756251534649276,0.0,-0.0,0.0,0.0,0.0,0.0,0.45000000000000284,0.004662979279584405,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-18,2026-06-22,4,67.44,67.19,96.73,96.4,1.434737312100015,1.4347552985217542,1.434769119729292,96.40120850767666,1.0,1.0,1.0,96.4,1.2536308107350856e-05,0.0,1.2536308107350856e-05,False,True,False,True,0,0,False,False,False,False,False,1488.0,0.0,0.0,0.0,0.0,-0.0,1037.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.003713886761541392,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3299999999999983,-0.0034173905779556653,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-22,2026-06-23,1,67.19,67.08,96.4,96.26,1.4350029815146095,1.434769119729292,1.4347578451886749,96.2443125514409,1.0,1.0,1.0,96.26,-0.00016298282761470934,0.0,-0.00016298282761470934,False,True,False,True,0,0,False,False,False,False,False,1491.0,0.0,0.0,0.0,0.0,-0.0,1039.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.0016384899770504995,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14000000000000057,-0.0014533377415366158,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-23,2026-06-24,1,67.08,67.29,96.26,96.57,1.4351315202853319,1.4347578451886749,1.4347557177215489,96.54485540274594,1.0,1.0,1.0,96.57,-0.00026041080416848835,0.0,-0.00026041080416848835,False,True,False,True,0,0,False,False,False,False,False,1486.0,0.0,0.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000796,0.003125700245218698,0.0,-0.0,0.0,0.0,0.0,0.0,0.30999999999998806,0.0032152701038630294,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-24,2026-06-25,1,67.29,67.29,96.57,96.56,1.4349829097934312,1.4347557177215489,1.4347602078068253,96.54471224548303,1.0,1.0,1.0,96.56,-0.0001583364214280278,0.0,-0.0001583364214280278,False,True,False,True,0,0,False,False,False,False,False,1486.0,0.0,0.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.009999999999990905,-0.00010355718955028435,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-25,2026-06-26,1,67.29,67.24,96.56,96.54,1.43575252825699,1.4347602078068253,1.4348307377820537,96.47327637293093,1.0,1.0,1.0,96.54,-0.0006913890171792555,0.0,-0.0006913890171792555,False,True,False,True,0,0,False,False,False,False,False,1486.0,0.0,0.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000001137,-0.0007433286598119318,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.0002071465569291345,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-26,2026-06-29,3,67.24,67.48,96.54,96.82,1.4347954949614699,1.4348307377820537,1.4348753452438818,96.822378185533,1.0,1.0,1.0,96.82,2.4562655710021094e-05,0.0,2.4562655710021094e-05,False,True,False,True,0,0,False,False,False,False,False,1482.0,0.0,0.0,0.0,0.0,-0.0,1033.0,0.0,0.0,0.0,0.0,-0.0,0.2400000000000091,0.0035629491373528797,0.0,-0.0,0.0,0.0,0.0,0.0,0.2799999999999869,0.0028961542792012634,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-29,2026-06-30,1,67.48,67.24,96.82,96.44,1.4342653182629388,1.4348753452438818,1.4348000662190894,96.48101821419861,1.0,1.0,1.0,96.44,0.00042523323996936124,0.0,0.00042523323996936124,False,True,False,True,0,0,True,False,False,False,False,1488.0,0.0,0.0,0.0,0.0,-0.0,1037.0,0.0,0.0,0.0,0.0,-0.0,-0.2400000000000091,-0.0035629491373527916,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.37999999999999545,-0.003932531198577921,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-06-30,2026-07-01,1,67.24,66.87,96.44,96.02,1.4359204426499177,1.4348000662190894,1.4348031289243777,95.94508042807051,1.0,1.0,1.0,96.02,-0.0007805542087783813,0.0,-0.0007805542087783813,False,True,False,True,0,0,False,False,False,False,False,1494.0,0.0,0.0,0.0,0.0,-0.0,1041.0,0.0,0.0,0.0,0.0,-0.0,-0.36999999999999034,-0.005517872474527504,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4200000000000017,-0.004364550210176068,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-07-01,2026-07-02,1,66.87,67.0,96.02,96.2,1.4358208955223881,1.4348031289243777,1.4348449592758377,96.1318096379333,1.0,1.0,1.0,96.2,-0.0007090908680399964,0.0,-0.0007090908680399964,False,True,False,True,0,0,False,False,False,False,False,1492.0,0.0,0.0,0.0,0.0,-0.0,1040.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.001942183325078728,0.0,-0.0,0.0,0.0,0.0,0.0,0.18000000000000682,0.0018728545688665617,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.848395555563,-31.0553330555731,0.0,0.0
2026-07-02,2026-07-06,4,67.0,67.05,96.2,96.35,1.4369873228933632,1.4348449592758377,1.4349672019692443,96.20635451944491,1.0,1.0,1.0,96.35,-0.0014919840745842745,0.0,-0.0014919840745842745,True,False,False,True,0,1,False,True,False,False,False,1489.0,1489.0,0.0,1489.0,1489.0,-0.0,1038.0,-1038.0,0.0,-1038.0,0.0,1038.0,0.04999999999999716,0.0007459903367213952,0.0,-7.445,0.0,0.0,0.0,0.0,0.14999999999999147,0.00155803718871455,0.0,-5.19,0.0,0.0,0.0,0.0,0.0,-12.635000000000002,0.0,0.0,0.0,0.0,-12.635000000000002,862.213395555563,-43.69033305557309,0.0,0.0
2026-07-06,2026-07-07,1,67.05,66.68,96.35,95.94,1.4388122375524892,1.4349672019692443,1.4352431503853302,95.68361302730922,1.0,1.0,1.0,95.94,-0.0026759450114986465,0.0,-0.0026759450114986465,True,False,False,True,1,1,False,False,False,False,False,1495.0,1495.0,1489.0,6.0,6.0,-0.0,1042.0,-1042.0,-1038.0,-4.0,0.0,4.0,-0.36999999999999034,-0.005533551845094153,-550.9299999999856,-0.03,99837.45,0.0,99837.45,0.0,-0.4099999999999966,-0.00426439878645754,425.57999999999646,-0.02,-100011.29999999999,-100011.29999999999,0.0,-2.7780916666666666,-125.34999999998917,-0.05,-100011.29999999999,-2.7780916666666666,-125.34999999998917,0.0,-128.17809166665583,734.0353038889072,-171.86842472222895,199848.75,-173.84999999999127
2026-07-07,2026-07-08,1,66.68,66.62,95.94,95.79,1.4378564995496848,1.4352431503853302,1.4354321824669687,95.6158986786707,1.0,1.0,1.0,95.79,-0.0018191849942547397,0.0,-0.0018191849942547397,True,False,False,True,1,1,False,False,False,False,False,1498.0,1498.0,1495.0,3.0,3.0,-0.0,1044.0,-1044.0,-1042.0,-2.0,0.0,2.0,-0.060000000000002274,-0.0009002251170597283,-89.7000000000034,-0.015,99686.6,0.0,99686.6,0.0,-0.14999999999999147,-0.0015647006791173828,156.29999999999112,-0.01,-99969.48,-99969.48,0.0,-2.77693,66.59999999998772,-0.025,-99969.48,-2.77693,66.59999999998772,0.0,63.79806999998771,797.8333738888948,-108.07035472224129,199656.08000000002,-282.8799999999901
2026-07-08,2026-07-09,1,66.62,66.7,95.79,95.96,1.4386806596701647,1.4354321824669687,1.4356173028961046,95.74332657054681,1.0,1.0,1.0,95.96,-0.002260508730800741,0.0,-0.002260508730800741,True,False,False,True,1,1,False,False,False,False,False,1496.0,1496.0,1498.0,-2.0,0.0,2.0,1042.0,-1042.0,-1044.0,2.0,2.0,-0.0,0.0799999999999983,0.0012001201560444073,119.83999999999745,-0.01,99796.76000000001,0.0,99796.76000000001,0.0,0.1699999999999875,0.001773142576693431,-177.47999999998694,-0.01,-100004.76000000001,-100004.76000000001,0.0,-2.7779100000000003,-57.6399999999895,-0.02,-100004.76000000001,-2.7779100000000003,-57.6399999999895,0.0,-60.4379099999895,737.3954638889053,-168.50826472223082,199801.52000000002,-208.0
2026-07-09,2026-07-10,1,66.7,66.8,95.96,95.99,1.4369760479041915,1.4356173028961046,1.4357096332864978,95.89923583345978,1.0,1.0,1.0,95.99,-0.0009460058863117313,0.0,-0.0009460058863117313,False,True,False,True,1,0,False,False,False,False,False,1496.0,0.0,1496.0,-1496.0,0.0,1496.0,1042.0,0.0,-1042.0,1042.0,1042.0,-0.0,0.09999999999999432,0.0014981276210219918,149.5999999999915,-7.48,99783.2,0.0,99783.2,0.0,0.030000000000001137,0.0003125814039518407,-31.260000000001185,-5.21,-99990.31999999999,-99990.31999999999,0.0,-2.777508888888889,118.33999999999031,-12.690000000000001,-99990.31999999999,-2.777508888888889,118.33999999999031,0.0,102.87249111110143,840.2679550000067,-65.63577361112937,199773.52,-207.11999999999534
2026-07-10,2026-07-13,3,66.8,66.39,95.99,95.38,1.4366621479138424,1.4357096332864978,1.435774438907924,95.31676255389058,1.0,1.0,1.0,95.38,-0.0006632251914559924,0.0,-0.0006632251914559924,False,True,False,True,0,0,False,False,False,False,False,1505.0,0.0,0.0,0.0,0.0,-0.0,1048.0,0.0,0.0,0.0,0.0,-0.0,-0.4099999999999966,-0.006156637811531972,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.6099999999999994,-0.00637510650536728,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.2679550000067,-65.63577361112937,0.0,0.0
2026-07-13,2026-07-14,1,66.39,66.51,95.38,95.57,1.436926777928131,1.435774438907924,1.435903004657561,95.49335793176604,1.0,1.0,1.0,95.57,-0.0008022686628601615,0.0,-0.0008022686628601615,False,True,False,True,0,0,False,False,False,False,False,1502.0,0.0,0.0,0.0,0.0,-0.0,1046.0,0.0,0.0,0.0,0.0,-0.0,0.12000000000000455,0.001805869565261906,0.0,-0.0,0.0,0.0,0.0,0.0,0.18999999999999773,0.001990050408010009,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.2679550000067,-65.63577361112937,0.0,0.0
2026-07-14,2026-07-15,1,66.51,66.6,95.57,95.73,1.4373873873873875,1.435903004657561,1.4359971031348417,95.63114011019356,1.0,1.0,1.0,95.73,-0.0010332285702775088,0.0,-0.0010332285702775088,True,False,False,True,0,1,False,True,False,False,False,1501.0,1501.0,0.0,1501.0,1501.0,-0.0,1045.0,-1045.0,0.0,-1045.0,0.0,1045.0,0.0899999999999892,0.0013522652500135325,0.0,-7.505,0.0,0.0,0.0,0.0,0.1600000000000108,0.0016727656801736137,0.0,-5.2250000000000005,0.0,0.0,0.0,0.0,0.0,-12.73,0.0,0.0,0.0,0.0,-12.73,827.5379550000067,-78.36577361112938,0.0,0.0
2026-07-15,2026-07-16,1,66.6,66.56,95.73,95.59,1.4361478365384615,1.4359971031348417,1.4360802035238662,95.57996718465508,1.0,1.0,1.0,95.59,-0.00010496225429014984,0.0,-0.00010496225429014984,False,True,False,True,1,0,False,False,False,False,False,1502.0,0.0,1501.0,-1501.0,0.0,1501.0,1046.0,0.0,-1045.0,1045.0,1045.0,-0.0,-0.03999999999999204,-0.0006007810333902196,-60.039999999988055,-7.505,99966.59999999999,0.0,99966.59999999999,0.0,-0.14000000000000057,-0.0014635168825906366,146.30000000000058,-5.2250000000000005,-100037.85,-100037.85,0.0,-2.7788291666666667,86.26000000001252,-12.73,-100037.85,-2.7788291666666667,86.26000000001252,0.0,70.75117083334585,898.2891258333526,-7.614602777783489,200004.45,-71.25000000001455
2026-07-16,2026-07-17,1,66.56,66.48,95.59,95.53,1.4369735258724428,1.4360802035238662,1.4362065913788709,95.47061193026663,1.0,1.0,1.0,95.53,-0.000621862632240208,0.0,-0.000621862632240208,False,True,False,True,0,0,False,False,False,False,False,1504.0,0.0,0.0,0.0,0.0,-0.0,1047.0,0.0,0.0,0.0,0.0,-0.0,-0.0799999999999983,-0.0012026459657603415,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,-0.0006278777937542743,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.2891258333526,-7.614602777783489,0.0,0.0
2026-07-17,2026-07-20,3,66.48,66.36,95.53,95.37,1.4371609403254975,1.4362065913788709,1.4363490393441374,95.30666940390186,1.0,1.0,1.0,95.37,-0.0006642721275223537,0.0,-0.0006642721275223537,False,True,False,True,0,0,False,False,False,False,False,1507.0,0.0,0.0,0.0,0.0,-0.0,1049.0,0.0,0.0,0.0,0.0,-0.0,-0.12000000000000455,-0.0018066852249490357,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1599999999999966,-0.0016762706910959122,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.2891258333526,-7.614602777783489,0.0,0.0
