date,FUTY,VPU,VPU/FUTY,VPU/FUTY avg,VPU/FUTY 10 dma,VPU/FUTY 20 dma,FUTY avg,FUTY 10 dma,FUTY 20 dma,avg diff,10 dma diff,20 dma diff,FUTY div,VPU div,FUTY*,VPU*,VPU*/FUTY*,VPU*/FUTY* avg,VPU*/FUTY* 10 dma,VPU*/FUTY* 20 dma,FUTY* avg,FUTY* 10 dma,FUTY* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-21,58.04,194.44,3.350103376981392,3.3518484484634947,3.350994584597184,3.351295397458151,194.54128394882122,194.49944213044287,194.57678583833598,-0.0005207651642361382,-0.00030566265318876756,-0.0007032387750488632,0.0,0.0,58.04,194.44,3.350103376981392,3.3511080429949156,3.350994584597184,3.3512953974581507,194.4983108154249,194.49944213044293,194.51177558518992,-0.0002998460899341132,-0.00030566265318910074,-0.0003690719030485396
2026-04-22,57.97,194.34,3.35242366741418,3.3518484484634947,3.351095989481223,3.351283689034606,194.30665455742877,194.25715606909876,194.27459419064903,0.00017159773414764185,0.00042637436153315013,0.00033661015796265586,0.0,0.0,57.97,194.34,3.35242366741418,3.3511080429949156,3.3510959894812222,3.351283689034606,194.26373325241525,194.25715606909876,194.274594190649,0.00039251680844971075,0.00042637436153315013,0.00033661015796287785
2026-04-23,59.59,199.69,3.3510656150360796,3.3518484484634947,3.351064302136904,3.351301830945135,199.73664904393965,199.69181001318609,199.70299502957218,-0.00023358002909124704,-9.064074230303387e-06,-6.507389833315196e-05,0.0,0.0,59.59,199.69,3.3510656150360796,3.3511080429949156,3.351064302136904,3.351301830945135,199.69252828206703,199.69181001318606,199.70299502957218,-1.2660954789130484e-05,-9.064074230192363e-06,-6.507389833315196e-05
2026-04-24,59.65,199.84,3.3502095557418277,3.3518484484634947,3.350840710453982,3.351273399890084,199.93775995084746,199.89098562246633,199.90515421587727,-0.0004890714921614985,-0.0002550996774163932,-0.00032597876805801556,0.0,0.0,59.65,199.84,3.3502095557418277,3.3511080429949156,3.350840710453982,3.351273399890085,199.8935947646467,199.89098562246633,199.90515421587727,-0.00026815241785921074,-0.0002550996774163932,-0.00032597876805801556
2026-04-27,59.72,200.11,3.350803750837241,3.3518484484634947,3.350830724091923,3.3512276153515925,200.1723893422399,200.1122072283118,200.13804744143582,-0.0003117266430213813,-1.1030014186827903e-05,-0.00014015029760166704,0.0,0.0,59.72,200.11,3.350803750837241,3.3511080429949156,3.350830724091923,3.3512276153515925,200.12817232765636,200.1122072283118,200.13804744143587,-9.080756871914463e-05,-1.1030014186827903e-05,-0.00014015029760200016
2026-04-28,59.75,200.26,3.35163179916318,3.3518484484634947,3.3509205217534044,3.3512884882456553,200.2729447956938,200.21213576449242,200.23585001725766,-6.463785746722076e-05,0.00023903903148785413,0.0001206004145639771,0.0,0.0,59.75,200.26,3.35163179916318,3.3511080429949156,3.3509205217534044,3.3512884882456553,200.2287055689462,200.21213576449242,200.23585001725766,0.0001562812168350596,0.00023903903148785413,0.0001206004145639771
2026-04-29,59.0,197.6,3.3491525423728814,3.3518484484634947,3.3507365496200237,3.3510298465307122,197.7590584593462,197.70431078345086,197.72602080649366,-0.0008046279174559692,-0.0005277492960558838,-0.0006375538372367324,0.0,0.0,59.0,197.6,3.3491525423728814,3.3511080429949156,3.3507365496200228,3.3510298465307122,197.7153745367,197.70431078345086,197.72602080649366,-0.0005837088431537615,-0.0005277492960558838,-0.0006375538372367324
2026-04-30,60.4,202.49,3.3524834437086093,3.3518484484634947,3.3509640084436825,3.3510579944573826,202.45164628719508,202.38448759704943,202.402202730455,0.00018942834490479906,0.0005212104421072718,0.00043368220147987707,0.0,0.0,60.4,202.49,3.3524834437086093,3.3511080429949156,3.3509640084436834,3.3510579944573826,202.4069257968929,202.38448759704937,202.402202730455,0.00041034741920704975,0.0005212104421074938,0.00043368220147987707
2026-05-01,60.03,201.12,3.3503248375812094,3.3518484484634947,3.3508731493590447,3.3510930647883255,201.21146236126359,201.15836942687426,201.1640114072767,-0.0004546617473183401,-0.00019076057728516693,-0.0002188076394004013,0.0,0.0,60.03,201.12,3.3503248375812094,3.3511080429949156,3.3508731493590447,3.3510930647883264,201.1670158209848,201.15836942687432,201.1640114072767,-0.00023374267301624194,-0.00019076057728550005,-0.0002188076394004013
2026-05-04,59.85,200.51,3.350208855472013,3.3518484484634947,3.3508407444308617,3.350984139707186,200.60812964054017,200.54975798913884,200.56291992758128,-0.0004892805148736314,-0.00019826466493881115,-0.00026389180250791444,0.0,0.0,59.85,200.51,3.350208855472013,3.3511080429949156,3.3508407444308617,3.3509841397071853,200.56381637324571,200.54975798913884,200.56291992758133,-0.0002683614405714669,-0.00019826466493881115,-0.00026389180250813653
2026-05-05,59.85,200.54,3.3507101086048454,3.3518484484634947,3.3509014175932066,3.3509480010951953,200.60812964054017,200.54781855418707,200.55640076147506,-0.00033967323370686037,-3.898674467978396e-05,-8.177964924678091e-05,0.0,0.0,59.85,200.54,3.3507101086048454,3.3511080429949156,3.3509014175932066,3.3509480010951953,200.56381637324571,200.54781855418707,200.55640076147506,-0.00011875415940471905,-3.898674467978396e-05,-8.177964924678091e-05
2026-05-06,59.09,198.05,3.351666948722288,3.3518484484634947,3.3508257457240176,3.3509608676026206,198.06072481970793,198.0047647655826,198.0075173847151,-5.415061516154492e-05,0.00022842919029586182,0.00021452750463297037,0.0,0.0,59.09,198.05,3.351666948722288,3.3511080429949156,3.3508257457240176,3.3509608676026206,198.01697426056958,198.0047647655826,198.0075173847151,0.0001667684591406321,0.00022842919029586182,0.00021452750463297037
2026-05-07,58.3,195.44,3.352315608919383,3.3518484484634947,3.3509507451123475,3.351007523624626,195.41276454542174,195.3531409757102,195.36101858123277,0.00013936426753438473,0.0004445268691421933,0.00040420273278362506,0.0,0.0,58.3,195.44,3.352315608919383,3.3511080429949156,3.3509507451123475,3.351007523624626,195.36959890660356,195.3531409757102,195.36101858123277,0.00036028334183668936,0.0004445268691421933,0.00040420273278362506
2026-05-08,57.85,193.9,3.3517718236819363,3.3518484484634947,3.3511069719063586,3.3509738411801706,193.90443274361317,193.8525006047493,193.85578524168463,-2.2860716583295775e-05,0.0002449985256791685,0.0002280546683756883,0.0,0.0,57.85,193.9,3.3517718236819363,3.3511080429949156,3.3511069719063586,3.3509738411801706,193.86160028725587,193.8525006047493,193.85578524168463,0.00019805835771884926,0.0002449985256791685,0.0002280546683756883
