,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
312,2025-04-01,2025-04-02,1,173.41,174.86,560.97,564.52,3.228411300468946,3.2465616684583702,3.2460122528018944,-1.0,-1.0,576.6680122253618,571.8860802928057,0.0,4.781931932556176,-4.781931932556176,-178.2626521917393,-177.14164245730888,1.1210097344304302,-0.0,1.1210097344304302,-0.023909659662780882,-0.005605048672152151,-0.029514708334933033,1.450000000000017,0.00832692094228699,836.1686177267845,3.5499999999999545,0.00630838438882758,-632.8324152806664,203.33620244611814,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,200.52890996000542,-9352.965051987783,-10360.891317487762
313,2025-04-02,2025-04-03,1,174.86,166.53,564.52,536.7,3.2228427310394525,3.2460122528018944,3.2444932735008924,-1.0,-1.0,571.8860802928057,600.4924037710923,28.60632347828664,-0.0,28.60632347828664,-177.14164245730888,-186.3238308179616,0.0,9.18218836065273,-9.18218836065273,-0.1430316173914332,-0.045910941803263654,-0.18894255919469685,-8.330000000000013,-0.04881018038256533,-4763.8110488390785,-27.819999999999936,-0.05053653336302296,4928.0804931623215,164.26944432324308,0.0,100000.00000000001,100000.00000000001,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,1.4551915228366852e-11,200000.0,-100000.0,-2.7777777777777777,161.30272398627062,-9191.662328001512,-10199.58859350149
314,2025-04-03,2025-04-04,1,166.53,157.18,536.7,505.28,3.214658353480086,3.2444932735008924,3.2415343504503737,-1.0,-1.0,600.4924037710923,636.213258684311,35.72085491321866,-0.0,35.72085491321866,-186.3238308179616,-197.91006966434452,0.0,11.586238846382912,-11.586238846382912,-0.1786042745660933,-0.05793119423191456,-0.23653546879800785,-9.349999999999994,-0.05778382793215075,-5614.60397525971,-31.420000000000073,-0.060326548115506085,5854.294764300367,239.69078904065736,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,236.6764757940816,-8954.98585220743,-9962.912117707408
315,2025-04-04,2025-04-07,3,157.18,155.87,505.28,504.38,3.235901712965933,3.2415343504503737,3.2383671650391292,-1.0,-1.0,636.213258684311,641.5602745877975,5.347015903486522,-0.0,5.347015903486522,-197.91006966434452,-198.2632142432293,0.0,0.35314457888478046,-0.35314457888478046,-0.02673507951743261,-0.0017657228944239023,-0.028500802411856513,-1.3100000000000023,-0.008369318937069324,-833.4393688764488,-0.8999999999999773,-0.0017827788332160732,178.11906269790558,-655.3203061785432,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,200000.0,-100000.0,-8.333333333333334,-663.6821403142884,-9618.667992521718,-10626.594258021696
316,2025-04-07,2025-04-08,1,155.87,152.93,504.38,496.48,3.246452625384163,3.2383671650391292,3.2346847046357987,-1.0,1.0,641.5602745877975,-653.893938403191,0.0,1295.4542129909885,-1295.4542129909885,-198.2632142432293,201.4179825974863,399.6811968407156,-0.0,399.6811968407156,-6.477271064954943,-1.998405984203578,-8.47567704915852,-2.9399999999999977,-0.019042026140927648,-1886.187207288123,-7.899999999999977,-0.015786751533991002,1566.279392521507,-319.9078147666162,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-331.1612695935525,-9949.82926211527,-10957.755527615249
317,2025-04-08,2025-04-09,1,152.93,165.16,496.48,548.62,3.3217486074109956,3.2346847046357987,3.241839558517403,1.0,1.0,-653.893938403191,-605.4734802615645,48.420458141626455,-0.0,48.420458141626455,201.4179825974863,182.27552768765264,0.0,19.142454909833646,-19.142454909833646,-0.24210229070813227,-0.09571227454916822,-0.33781456525730047,12.22999999999999,0.0769344006578575,-7997.122866671019,52.139999999999986,0.09986283357347388,10501.933612632933,2504.810745961913,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,2501.695153618878,-7448.134108496392,-8456.06037399637
318,2025-04-09,2025-04-10,1,165.16,159.6,548.62,524.58,3.2868421052631582,3.241839558517403,3.2455309327780304,1.0,1.0,-605.4734802615645,-626.5664160401003,0.0,21.092935778535775,-21.092935778535775,182.27552768765264,190.62869343093521,8.353165743282574,-0.0,8.353165743282574,-0.10546467889267888,-0.04176582871641287,-0.14723050760909176,-5.560000000000002,-0.03424401600218117,3366.4325502543,-24.039999999999964,-0.04480809185268924,-4381.9036856111625,-1015.4711353568623,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,99999.99999999999,99999.99999999999,0.0,-1.4551915228366852e-11,200000.0,-100000.0,-2.7777777777777777,-1018.3961436422492,-8466.530252138642,-9474.45651763862
319,2025-04-10,2025-04-11,1,159.6,162.02,524.58,533.94,3.295519071719541,3.2455309327780304,3.25164861410598,1.0,1.0,-626.5664160401003,-617.2077521293667,9.35866391073364,-0.0,9.35866391073364,190.62869343093521,187.28696108176948,0.0,3.3417323491657385,-3.3417323491657385,-0.0467933195536682,-0.016708661745828694,-0.0635019812994969,2.420000000000016,0.015049099386636856,-1516.2907268170527,9.360000000000014,0.017685530675971325,1784.2845705135562,267.9938436965035,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,265.15256393742624,-8201.377688201215,-9209.303953701194
320,2025-04-11,2025-04-14,3,162.02,164.09,533.94,539.12,3.2855140471692366,3.25164861410598,3.2572825103082126,1.0,1.0,-617.2077521293667,-609.4216588457554,7.786093283611308,-0.0,7.786093283611308,187.28696108176948,185.4874610476332,0.0,1.7995000341362868,-1.7995000341362868,-0.03893046641805654,-0.008997500170681435,-0.04792796658873797,2.069999999999993,0.012695273384713813,-1277.6200469077849,5.17999999999995,0.009654707541135678,970.1464584035565,-307.47358850422836,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-8.333333333333334,-315.85484980415043,-8517.232538005366,-9525.158803505345
321,2025-04-14,2025-04-15,1,164.09,163.56,539.12,537.61,3.286928344338469,3.2572825103082126,3.2624818899239982,1.0,1.0,-609.4216588457554,-611.3964294448521,0.0,1.9747705990967006,-1.9747705990967006,185.4874610476332,186.00844478339317,0.5209837357599838,-0.0,0.5209837357599838,-0.009873852995483504,-0.002604918678799919,-0.012478771674283422,-0.5300000000000011,-0.003235162290617421,322.99347918825106,-1.509999999999991,-0.002804790411545598,-280.0860661819244,42.907413006326635,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,40.117156456874575,-8477.115381548492,-9485.04164704847
