,bop date,eop date,day count,bop XLI price,eop XLI price,bop VIS price,eop VIS price,eop VIS / eop XLI,bop VIS / XLI moving avg,eop VIS / XLI moving avg,eop XLI unit price,eop VIS / eop VIS,bop VIS / VIS moving avg,eop VIS / VIS moving avg,eop VIS unit price,XLI unit price pct diff,VIS unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLI shares per unit,bop XLI shares,eop XLI shares,eop XLI shares bought,eop XLI shares sold,eop XLI shares traded,VIS shares per unit,bop VIS shares,eop VIS shares,eop VIS shares bought,eop VIS shares sold,eop VIS shares traded,XLI daily commission,VIS daily commission,daily total commissions,XLI cop,XLI pct cop,XLI daily position pnl,VIS cop,VIS pct cop,VIS daily position pnl,daily position pnl,short XLI investment amount,long XLI investment amount,XLI investment amount,daily XLI borrow cost,short VIS investment amount,long VIS investment amount,VIS investment amount,daily VIS borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
172,2024-09-09,2024-09-10,1,127.82,128.04,243.63,244.2,1.907216494845361,1.920435607219294,1.9198077542421927,245.8925751483584,1.0,1.0,1.0,244.2,0.006907192491703354,0.0,0.006907192491703354,False,False,True,0,0,787.0,0.0,0.0,0.0,-0.0,0.0,410.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.001719690879526679,0.0,0.5699999999999932,0.0023368807141749947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
173,2024-09-10,2024-09-11,1,128.04,128.27,244.2,245.02,1.9101894441412643,1.9198077542421927,1.9192988190863112,246.25374063664609,1.0,1.0,1.0,245.02,0.005022630473424419,0.0,0.005022630473424419,False,False,True,0,0,783.0,0.0,0.0,0.0,-0.0,0.0,408.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2300000000000182,0.001794702210097142,0.0,0.8200000000000216,0.003352278189420267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
174,2024-09-11,2024-09-12,1,128.27,129.26,245.02,247.36,1.9136623858889064,1.9192988190863112,1.9190828470369017,248.08856535509656,1.0,1.0,1.0,247.36,0.0029410353816632104,0.0,0.0029410353816632104,False,False,True,0,0,775.0,0.0,0.0,0.0,-0.0,0.0,404.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9899999999999807,0.007688462522989958,0.0,2.3400000000000034,0.009504925533032638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
175,2024-09-12,2024-09-13,1,129.26,130.57,247.36,250.29,1.916902810752853,1.9190828470369017,1.9187581094778081,250.57464733760824,1.0,1.0,1.0,250.29,0.0011366239153283598,0.0,0.0011366239153283598,False,False,True,0,0,768.0,0.0,0.0,0.0,-0.0,0.0,400.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.3100000000000023,0.01008360158519784,0.0,2.9299999999999784,0.011775480183035683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
176,2024-09-13,2024-09-16,3,130.57,131.24,250.29,251.88,1.9192319414812555,1.9187581094778081,1.9185552582569982,251.81781428786755,1.0,1.0,1.0,251.88,-0.0002469167452565523,0.0,-0.0002469167452565523,False,False,True,0,0,762.0,0.0,0.0,0.0,-0.0,0.0,397.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6700000000000159,0.005118226672953782,0.0,1.5900000000000034,0.006332538038448992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
177,2024-09-16,2024-09-17,1,131.24,131.96,251.88,253.33,1.9197484086086694,1.9185552582569982,1.918300311378836,253.1725518795935,1.0,1.0,1.0,253.33,-0.0006217071360988311,0.0,-0.0006217071360988311,False,False,True,0,0,758.0,0.0,0.0,0.0,-0.0,0.0,395.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7199999999999989,0.0054711382674798885,0.0,1.450000000000017,0.0057402030104225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
178,2024-09-17,2024-09-18,1,131.96,131.85,253.33,253.22,1.9205157375805841,1.918300311378836,1.918266752940336,252.9278960552995,1.0,1.0,1.0,253.22,-0.0011542238124715117,0.0,-0.0011542238124715117,False,False,False,0,0,758.0,0.0,0.0,0.0,-0.0,0.0,395.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11000000000001364,-0.0008339335610850626,-0.0,-0.11000000000001364,-0.00043431053885730327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23902583332301,-372.2145052777833
179,2024-09-18,2024-09-19,1,131.85,134.12,253.22,257.94,1.92320310169997,1.918266752940336,1.918250253843063,257.2779369043579,1.0,1.0,1.0,257.94,-0.002570032650782033,0.0,-0.002570032650782033,False,True,False,0,1,744.0,0.0,744.0,744.0,-0.0,744.0,388.0,0.0,-388.0,0.0,388.0,-388.0,-3.72,-1.94,-5.66,2.2700000000000102,0.017070008798732265,0.0,4.719999999999999,0.018468323644137963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,95.57902583332302,-377.8745052777833
180,2024-09-19,2024-09-20,1,134.12,133.18,257.94,256.17,1.9234870100615709,1.918250253843063,1.9182800730961413,255.47256880681914,1.0,1.0,1.0,256.17,-0.002726245498976918,0.0,-0.002726245498976918,False,True,False,1,1,748.0,744.0,748.0,4.0,-0.0,4.0,390.0,-388.0,-390.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.9399999999999977,-0.0070333249155514746,-699.3599999999983,-1.7699999999999818,-0.006885713148620582,686.7599999999929,-12.600000000005366,0.0,99785.28,99785.28,0.0,-100080.72,0.0,-100080.72,-2.7800200000000004,-295.4400000000023,199866.0,-100080.72,-2.7800200000000004,-15.410020000005366,80.16900583331766,-393.28452527778865
181,2024-09-20,2024-09-23,3,133.18,133.64,256.17,257.66,1.928015564202335,1.9182800730961413,1.9181887411577432,256.3589489685683,1.0,1.0,1.0,257.66,-0.005062279561906481,0.0,-0.005062279561906481,False,True,False,1,1,744.0,748.0,744.0,0.0,4.0,-4.0,388.0,-390.0,-388.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.45999999999997954,0.0034480208060793153,344.0799999999847,1.490000000000009,0.005799599775754214,-581.1000000000035,-237.02000000001885,0.0,99618.64,99618.64,0.0,-99906.3,0.0,-99906.3,-8.325525,-287.6600000000035,199524.94,-99906.3,-8.325525,-245.37552500001885,-165.20651916670118,-638.6600502778075
182,2024-09-23,2024-09-24,1,133.64,134.6,257.66,259.26,1.9261515601783061,1.9181887411577432,1.917957678931255,258.18820455983223,1.0,1.0,1.0,259.26,-0.004142625149763539,0.0,-0.004142625149763539,False,True,False,1,1,740.0,744.0,740.0,0.0,4.0,-4.0,386.0,-388.0,-386.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.960000000000008,0.00715779972207162,714.2400000000059,1.599999999999966,0.006190532808517976,-620.7999999999868,93.44000000001915,0.0,99428.15999999999,99428.15999999999,0.0,-99972.08000000002,0.0,-99972.08000000002,-2.777002222222223,-543.9200000000274,199400.24,-99972.08000000002,-2.777002222222223,90.63299777779693,-74.57352138890425,-548.0270525000105
183,2024-09-24,2024-09-25,1,134.6,133.97,259.26,257.88,1.9249085616182728,1.917957678931255,1.9179989590474573,256.94879024642023,1.0,1.0,1.0,257.88,-0.003617555143614979,0.0,-0.003617555143614979,False,True,False,1,1,744.0,740.0,744.0,4.0,-0.0,4.0,388.0,-386.0,-388.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.6299999999999955,-0.004691522921732944,-466.19999999999663,-1.3799999999999955,-0.005337058729477381,532.6799999999982,66.48000000000161,0.0,99604.0,99604.0,0.0,-100074.36,0.0,-100074.36,-2.7798433333333334,-470.3600000000006,199678.36,-100074.36,-2.7798433333333334,63.67015666666828,-10.903364722235978,-484.35689583334226
184,2024-09-25,2024-09-26,1,133.97,134.64,257.88,259.22,1.9252822341057638,1.9179989590474573,1.9181497229670534,258.23937984614963,1.0,1.0,1.0,259.22,-0.0037901383797038406,0.0,-0.0037901383797038406,False,True,False,1,1,740.0,744.0,740.0,0.0,4.0,-4.0,386.0,-388.0,-386.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.6699999999999875,0.004988655593655981,498.4799999999907,1.3400000000000318,0.005182761552809767,-519.9200000000124,-21.440000000021655,0.0,99673.68,99673.68,0.0,-100057.44,0.0,-100057.44,-2.7793733333333335,-383.7600000000093,199731.12,-100057.44,-2.7793733333333335,-24.24937333335499,-35.152738055590966,-508.6062691666973
185,2024-09-26,2024-09-27,1,134.64,134.83,259.22,258.73,1.9189349551286805,1.9181497229670534,1.9180212804413315,258.6241271476478,1.0,1.0,1.0,258.73,-0.00040928581903406654,0.0,-0.00040928581903406654,False,False,True,1,0,742.0,740.0,0.0,0.0,740.0,-740.0,387.0,-386.0,0.0,386.0,-0.0,386.0,-3.7,-1.93,-5.63,0.19000000000002615,0.0014101757634328404,140.60000000001935,-0.4900000000000091,-0.0018920750890286954,189.1400000000035,329.74000000002286,0.0,99633.59999999999,99633.59999999999,0.0,-100058.92000000001,0.0,-100058.92000000001,-2.779414444444445,-425.32000000002154,199692.52000000002,-100058.92000000001,-2.779414444444445,321.3305855555784,286.1778474999874,-187.2756836111189
186,2024-09-27,2024-09-30,3,134.83,135.44,258.73,260.07,1.9201860602480803,1.9180212804413315,1.9178834664599733,259.7768022229739,1.0,1.0,1.0,260.07,-0.0011280162034720798,0.0,-0.0011280162034720798,True,False,False,0,0,738.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6099999999999852,0.00451401217889655,0.0,1.339999999999975,0.005165778642458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
187,2024-09-30,2024-10-01,1,135.44,135.51,260.07,259.6,1.9157257766954472,1.9178834664599733,1.9178899030971572,259.892388539991,1.0,1.0,1.0,259.6,0.0011256702785860967,0.0,0.0011256702785860967,False,False,True,0,0,738.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.06999999999999318,0.000516700509742535,0.0,-0.46999999999997044,-0.0018088407187236437,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
188,2024-10-01,2024-10-02,1,135.51,135.26,259.6,259.57,1.9190448026023954,1.9178899030971572,1.9182406511539167,259.4137882929215,1.0,1.0,1.0,259.57,-0.0006019907184763384,0.0,-0.0006019907184763384,False,False,True,0,0,738.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.0018465861878285861,-0.0,-0.03000000000002956,-0.00011556908154719537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
189,2024-10-02,2024-10-03,1,135.26,134.57,259.57,257.85,1.916103143345471,1.9182406511539167,1.918358593350283,258.1376444257826,1.0,1.0,1.0,257.85,0.0011149276874618229,0.0,0.0011149276874618229,False,False,True,0,0,744.0,0.0,0.0,0.0,-0.0,0.0,388.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6899999999999977,-0.005114342393343823,-0.0,-1.7199999999999704,-0.006648395251419758,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
190,2024-10-03,2024-10-04,1,134.57,135.51,257.85,259.83,1.9174230684082356,1.918358593350283,1.9185986402491282,259.9567729848968,1.0,1.0,1.0,259.83,0.0004877884317158916,0.0,0.0004877884317158916,False,False,True,0,0,739.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9399999999999977,0.006960928581172434,0.0,1.9799999999999613,0.007649550514094995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
191,2024-10-04,2024-10-07,3,135.51,135.18,259.83,259.64,1.9206983281550523,1.9185986402491282,1.9193315694874236,259.3561641888772,1.0,1.0,1.0,259.64,-0.0010937878119548303,0.0,-0.0010937878119548303,False,False,False,0,0,739.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3299999999999841,-0.00243821466241434,-0.0,-0.18999999999999773,-0.0007315148457952807,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
192,2024-10-07,2024-10-08,1,135.18,135.48,259.64,259.78,1.9174785946265132,1.9193315694874236,1.9198446744764812,260.03104103415615,1.0,1.0,1.0,259.78,0.0009658935030472463,0.0,0.0009658935030472463,False,False,True,0,0,739.0,0.0,0.0,0.0,-0.0,0.0,385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29999999999998295,0.002216804277362675,0.0,0.13999999999998636,0.0005390628138700675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
193,2024-10-08,2024-10-09,1,135.48,136.69,259.78,261.9,1.91601433901529,1.9198446744764812,1.9201359192201823,262.42356855419024,1.0,1.0,1.0,261.9,0.0019971207079426856,0.0,0.0019971207079426856,False,False,True,0,0,733.0,0.0,0.0,0.0,-0.0,0.0,382.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.210000000000008,0.008891560214990697,0.0,2.1200000000000045,0.00812763253452829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
194,2024-10-09,2024-10-10,1,136.69,135.99,261.9,260.32,1.9142584013530406,1.9201359192201823,1.9201657199933895,261.1192836547526,1.0,1.0,1.0,260.32,0.003065684944758916,0.0,0.003065684944758916,False,False,True,0,0,737.0,0.0,0.0,0.0,-0.0,0.0,384.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6999999999999886,-0.00513423454369397,-0.0,-1.579999999999984,-0.006051108042938448,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
195,2024-10-10,2024-10-11,1,135.99,138.42,260.32,265.14,1.9154746423927178,1.9201657199933895,1.9200943115753826,265.78933896148493,1.0,1.0,1.0,265.14,0.0024460478545515613,0.0,0.0024460478545515613,False,False,True,0,0,724.0,0.0,0.0,0.0,-0.0,0.0,377.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.4299999999999784,0.017711187792849626,0.0,4.819999999999993,0.018346344899975907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
196,2024-10-11,2024-10-14,3,138.42,139.25,265.14,266.64,1.9148294434470376,1.9200943115753826,1.9198741866736715,267.37313288687204,1.0,1.0,1.0,266.64,0.002745750253400173,0.0,0.002745750253400173,False,False,True,0,0,720.0,0.0,0.0,0.0,-0.0,0.0,375.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8300000000000125,0.0059783373936762915,0.0,1.5,0.005641445628780607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
197,2024-10-14,2024-10-15,1,139.25,138.18,266.64,264.71,1.91568968012737,1.9198741866736715,1.9196712502496065,265.28821511456795,1.0,1.0,1.0,264.71,0.002181952042407095,0.0,0.002181952042407095,False,False,True,0,0,726.0,0.0,0.0,0.0,-0.0,0.0,378.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0699999999999932,-0.0077136957467445555,-0.0,-1.9300000000000068,-0.007264546862720069,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
198,2024-10-15,2024-10-16,1,138.18,139.25,264.71,267.2,1.918850987432675,1.9196712502496065,1.9195880127422114,267.3142215972577,1.0,1.0,1.0,267.2,0.00042738469578970184,0.0,0.00042738469578970184,False,False,True,0,0,718.0,0.0,0.0,0.0,-0.0,0.0,374.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0699999999999932,0.007713695746744617,0.0,2.490000000000009,0.009362554525726496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
199,2024-10-16,2024-10-17,1,139.25,138.85,267.2,266.64,1.9203456967951027,1.9195880127422114,1.9194451424969678,266.53479556925606,1.0,1.0,1.0,266.64,-0.00039463392862348554,0.0,-0.00039463392862348554,False,False,True,0,0,720.0,0.0,0.0,0.0,-0.0,0.0,375.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4000000000000057,-0.0028766650545849126,-0.0,-0.5600000000000023,-0.0020980076630064144,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
200,2024-10-17,2024-10-18,1,138.85,139.27,266.64,267.3,1.919293458749192,1.9194451424969678,1.919235464931349,267.32112499555274,1.0,1.0,1.0,267.3,7.902791182779848e-05,0.0,7.902791182779848e-05,False,False,True,0,0,718.0,0.0,0.0,0.0,-0.0,0.0,374.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4200000000000159,0.0030202813121921364,0.0,0.660000000000025,0.002472189145389073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
201,2024-10-18,2024-10-21,3,139.27,138.78,267.3,266.06,1.9171350338665514,1.919235464931349,1.91869143841456,266.3514978231726,1.0,1.0,1.0,266.06,0.0010950096062578012,0.0,0.0010950096062578012,False,False,True,0,0,722.0,0.0,0.0,0.0,-0.0,0.0,376.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4900000000000091,-0.003524549593597836,-0.0,-1.240000000000009,-0.004649775889113656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
202,2024-10-21,2024-10-22,1,138.78,137.1,266.06,263.04,1.9185995623632388,1.91869143841456,1.9183138385238063,263.05259620663617,1.0,1.0,1.0,263.04,4.7885892063064015e-05,0.0,4.7885892063064015e-05,False,False,True,0,0,729.0,0.0,0.0,0.0,-0.0,0.0,380.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.6800000000000068,-0.012179358903134176,-0.0,-3.019999999999982,-0.011415735387944468,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
203,2024-10-22,2024-10-23,1,137.1,136.7,263.04,261.86,1.9155815654718364,1.9183138385238063,1.9178474887164847,262.2335017262043,1.0,1.0,1.0,261.86,0.0014253250162667619,0.0,0.0014253250162667619,False,False,True,0,0,733.0,0.0,0.0,0.0,-0.0,0.0,382.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4000000000000057,-0.00292184283836486,-0.0,-1.1800000000000068,-0.0044961020682078995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1778474999874,-187.2756836111189
204,2024-10-23,2024-10-24,1,136.7,135.76,261.86,260.87,1.9215527401296406,1.9178474887164847,1.9176610140176784,260.36697506814994,1.0,1.0,1.0,260.87,-0.001930120509762014,0.0,-0.001930120509762014,False,True,False,0,1,735.0,0.0,735.0,735.0,-0.0,735.0,383.0,0.0,-383.0,0.0,383.0,-383.0,-3.6750000000000003,-1.915,-5.59,-0.9399999999999977,-0.0069001228039330086,-0.0,-0.9900000000000091,-0.003787810853287163,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59,280.58784749998745,-192.86568361111887
205,2024-10-24,2024-10-25,1,135.76,135.4,260.87,260.07,1.9207533234859673,1.9176610140176784,1.917751932435543,259.65130129799365,1.0,1.0,1.0,260.07,-0.001611243532034659,0.0,-0.001611243532034659,False,False,False,1,1,738.0,735.0,738.0,3.0,-0.0,3.0,385.0,-383.0,-385.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,-0.3599999999999852,-0.0026552604477961595,-264.5999999999891,-0.8000000000000114,-0.0030713733976614702,306.40000000000435,41.800000000015245,0.0,99783.59999999999,99783.59999999999,0.0,-99913.21,0.0,-99913.21,-2.7753669444444444,-129.61000000001513,199696.81,-99913.21,-2.7753669444444444,38.999633055570804,319.5874805555583,-153.86605055554804
206,2024-10-25,2024-10-28,3,135.4,135.8,260.07,261.27,1.9239322533136962,1.917751932435543,1.9179392420888235,260.4307124247468,1.0,1.0,1.0,261.27,-0.003217508733706753,0.0,-0.003217508733706753,False,True,False,1,1,734.0,738.0,734.0,0.0,4.0,-4.0,383.0,-385.0,-383.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.4000000000000057,0.0029498546464211185,295.2000000000042,1.1999999999999886,0.004603529824099123,-461.9999999999956,-166.79999999999143,0.0,99925.2,99925.2,0.0,-100126.95,0.0,-100126.95,-8.3439125,-201.75,200052.15,-100126.95,-8.3439125,-175.17391249999142,144.41356805556686,-329.0399630555395
207,2024-10-28,2024-10-29,1,135.8,135.62,261.27,260.89,1.923683822445067,1.9179392420888235,1.9183371443763044,260.11092001208624,1.0,1.0,1.0,260.89,-0.0029907070743415546,0.0,-0.0029907070743415546,False,True,False,1,1,735.0,734.0,735.0,1.0,-0.0,1.0,383.0,-383.0,-383.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,-0.18000000000000682,-0.001326357868899687,-132.120000000005,-0.37999999999999545,-0.001455492826277534,145.53999999999826,13.419999999993252,0.0,99677.20000000001,99677.20000000001,0.0,-100066.40999999999,0.0,-100066.40999999999,-2.7796225,-389.2099999999773,199743.61,-100066.40999999999,-2.7796225,10.63537749999325,155.0489455555601,-318.4045855555462
208,2024-10-29,2024-10-30,1,135.62,135.39,260.89,260.77,1.926065440579068,1.9183371443763044,1.9186881762751384,259.7236659771078,1.0,1.0,1.0,260.77,-0.004020550107602985,0.0,-0.004020550107602985,False,True,False,1,1,735.0,735.0,735.0,0.0,-0.0,0.0,383.0,-383.0,-383.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2300000000000182,-0.0016973547486767283,-169.05000000001337,-0.12000000000000455,-0.000460069785364626,45.96000000000174,-123.09000000001163,0.0,99680.7,99680.7,0.0,-99920.87,0.0,-99920.87,-2.7755797222222225,-240.16999999999825,199601.57,-99920.87,-2.7755797222222225,-125.86557972223385,29.18336583332625,-444.27016527778005
209,2024-10-30,2024-10-31,1,135.39,133.83,260.77,257.51,1.9241575132630948,1.9186881762751384,1.9190908947710192,256.7780386309018,1.0,1.0,1.0,257.51,-0.002846505492442853,0.0,-0.002846505492442853,True,True,False,1,0,744.0,735.0,0.0,0.0,735.0,-735.0,388.0,-383.0,0.0,383.0,-0.0,383.0,-3.6750000000000003,-1.915,-5.59,-1.5599999999999739,-0.011589164698736228,-1146.5999999999808,-3.259999999999991,-0.012580238459925806,1248.5799999999965,101.9800000000157,0.0,99511.65,99511.65,0.0,-99874.90999999999,0.0,-99874.90999999999,-2.7743030555555555,-363.25999999999476,199386.56,-99874.90999999999,-2.7743030555555555,93.61569694446015,122.7990627777864,-350.6544683333199
210,2024-10-31,2024-11-01,1,133.83,134.01,257.51,258.39,1.9281396910678308,1.9190908947710192,1.9196267259039992,257.17737080826424,1.0,1.0,1.0,258.39,-0.0047040658370054896,0.0,-0.0047040658370054896,False,True,False,0,1,743.0,0.0,743.0,743.0,-0.0,743.0,387.0,0.0,-387.0,0.0,387.0,-387.0,-3.715,-1.935,-5.65,0.1799999999999784,0.0013440862238537344,0.0,0.8799999999999955,0.0034115171680019125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.65,117.1490627777864,-356.3044683333199
211,2024-11-01,2024-11-04,3,134.01,133.86,258.39,258.37,1.9301509039294784,1.9196267259039992,1.9200993546927205,256.96123352950934,1.0,1.0,1.0,258.37,-0.005467434877473254,0.0,-0.005467434877473254,False,True,False,1,1,743.0,743.0,743.0,0.0,-0.0,0.0,387.0,-387.0,-387.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999997726,-0.0011199463596407193,-111.4499999999831,-0.01999999999998181,-7.7405371971376e-05,7.7399999999929605,-103.70999999999015,0.0,99569.43,99569.43,0.0,-99996.93,0.0,-99996.93,-8.3330775,-427.5,199566.36,-99996.93,-8.3330775,-112.04307749999015,5.10598527779625,-468.34754583331005
212,2024-11-04,2024-11-05,1,133.86,136.1,258.37,262.91,1.9317413666421752,1.9200993546927205,1.9208124932935036,261.32552217367925,1.0,1.0,1.0,262.91,-0.006044926694907335,0.0,-0.006044926694907335,False,True,False,1,1,730.0,743.0,730.0,0.0,13.0,-13.0,380.0,-387.0,-380.0,7.0,-0.0,7.0,-0.065,-0.035,-0.1,2.2399999999999807,0.016595431984924202,1664.3199999999856,4.5400000000000205,0.01741910219174715,-1756.980000000008,-92.66000000002236,0.0,99457.98000000001,99457.98000000001,0.0,-99989.19,0.0,-99989.19,-2.7774775000000003,-531.2099999999919,199447.17,-99989.19,-2.7774775000000003,-95.53747750002236,-90.43149222222611,-563.8850233333325
213,2024-11-05,2024-11-06,1,136.1,141.43,262.91,273.79,1.9358693346531854,1.9208124932935036,1.9218052430753985,271.6605109265002,1.0,1.0,1.0,273.79,-0.007808224028098026,0.0,-0.007808224028098026,False,True,False,1,1,701.0,730.0,701.0,0.0,29.0,-29.0,365.0,-380.0,-365.0,15.0,-0.0,15.0,-0.145,-0.075,-0.21999999999999997,5.3300000000000125,0.03841498537498823,3890.900000000009,10.879999999999995,0.040549620888903536,-4134.399999999998,-243.49999999998863,0.0,99353.0,99353.0,0.0,-99905.8,0.0,-99905.8,-2.775161111111111,-552.8000000000029,199258.8,-99905.8,-2.775161111111111,-246.49516111109975,-336.9266533333259,-810.3801844444322
