,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop VMBS price,eop VMBS price,eop VMBS / eop SPMB,bop VMBS / SPMB moving avg,eop VMBS / SPMB moving avg,eop SPMB unit price,eop VMBS / eop VMBS,bop VMBS / VMBS moving avg,eop VMBS / VMBS moving avg,eop VMBS unit price,SPMB unit price pct diff,VMBS unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPMB shares per unit,bop SPMB shares,eop SPMB shares,eop SPMB shares bought,eop SPMB shares sold,eop SPMB shares traded,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,SPMB daily commission,VMBS daily commission,daily total commissions,SPMB cop,SPMB pct cop,SPMB daily position pnl,VMBS cop,VMBS pct cop,VMBS daily position pnl,daily position pnl,short SPMB investment amount,long SPMB investment amount,SPMB investment amount,daily SPMB borrow cost,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
134,2026-07-17,2026-07-20,3,22.14,22.08,46.5,46.39,2.1009963768115942,2.098743567131668,2.0989481638995695,46.34025796226723,1.0,1.0,1.0,46.39,-0.001072833044937268,0.0,-0.001072833044937268,False,False,True,0,0,4525.0,0.0,0.0,0.0,-0.0,0.0,2156.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0027137058715963843,-0.0,-0.10999999999999943,-0.0023683938296582795,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
135,2026-07-20,2026-07-21,1,22.08,22.04,46.39,46.28,2.0998185117967334,2.0989481638995695,2.0989908213832438,46.26081753234651,1.0,1.0,1.0,46.28,-0.00041457312437361476,0.0,-0.00041457312437361476,False,False,True,0,0,4536.0,0.0,0.0,0.0,-0.0,0.0,2161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0018132371241808313,-0.0,-0.10999999999999943,-0.0023740164381764314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
136,2026-07-21,2026-07-22,1,22.04,21.99,46.28,46.14,2.098226466575716,2.0989908213832438,2.0990054690606366,46.15680816221753,1.0,1.0,1.0,46.14,0.0003642197978026658,0.0,0.0003642197978026658,False,False,True,0,0,4549.0,0.0,0.0,0.0,-0.0,0.0,2167.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0022711797180439064,-0.0,-0.14000000000000057,-0.0030296495798681996,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
137,2026-07-22,2026-07-23,1,21.99,21.94,46.14,46.07,2.099817684594348,2.0990054690606366,2.0990768541848084,46.05217999119037,1.0,1.0,1.0,46.07,-0.00038687771031039106,0.0,-0.00038687771031039106,False,False,True,0,0,4557.0,0.0,0.0,0.0,-0.0,0.0,2171.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.002276349719585504,-0.0,-0.07000000000000028,-0.0015182737977819877,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
138,2026-07-23,2026-07-24,1,21.94,21.97,46.07,46.19,2.1024123805188895,2.0990768541848084,2.0992823704404224,46.116718486440234,1.0,1.0,1.0,46.19,-0.0015877832113833277,0.0,-0.0015877832113833277,False,False,True,0,0,4545.0,0.0,0.0,0.0,-0.0,0.0,2165.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0013664315494345757,0.0,0.11999999999999744,0.0026013454946884236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
139,2026-07-24,2026-07-27,3,21.97,22.03,46.19,46.28,2.1007716749886516,2.0992823704404224,2.099501677081421,46.247190620802506,1.0,1.0,1.0,46.28,-0.0007091835459925045,0.0,-0.0007091835459925045,False,False,True,0,0,4537.0,0.0,0.0,0.0,-0.0,0.0,2161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0027272744177330144,0.0,0.09000000000000341,0.0019465778829619428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
140,2026-07-27,2026-07-28,1,22.03,22.1,46.28,46.37,2.0981900452488684,2.099501677081421,2.0995249678311474,46.39898706349941,1.0,1.0,1.0,46.37,0.0006249300625207826,0.0,0.0006249300625207826,False,False,False,0,0,4529.0,0.0,0.0,0.0,-0.0,0.0,2157.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.0031724477094554862,0.0,0.0899999999999963,0.0019427960778935775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
141,2026-07-28,2026-07-29,1,22.1,22.01,46.37,46.19,2.0985915492957745,2.0995249678311474,2.0995464323421036,46.21054454196356,1.0,1.0,1.0,46.19,0.0004446844421522415,0.0,0.0004446844421522415,False,False,True,0,0,4545.0,0.0,0.0,0.0,-0.0,0.0,2165.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.0040807129853368184,-0.0,-0.17999999999999972,-0.003889373960855441,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
142,2026-07-29,2026-07-30,1,22.01,22.02,46.19,46.25,2.100363306085377,2.0995464323421036,2.0995826319114763,46.23201244017312,1.0,1.0,1.0,46.25,-0.0003889958615538292,0.0,-0.0003889958615538292,False,False,True,0,0,4539.0,0.0,0.0,0.0,-0.0,0.0,2162.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00045423575616348284,0.0,0.060000000000002274,0.0012981395159202725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
143,2026-07-30,2026-07-31,1,22.02,21.92,46.25,46.06,2.1012773722627736,2.0995826319114763,2.099669023047137,46.02285129149956,1.0,1.0,1.0,46.06,-0.0008068540449122542,0.0,-0.0008068540449122542,True,False,True,0,0,4558.0,0.0,0.0,0.0,-0.0,0.0,2171.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999787,-0.004551669214719075,-0.0,-0.18999999999999773,-0.004116569565894975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
144,2026-07-31,2026-08-03,3,21.92,21.9,46.06,46.02,2.1013698630136988,2.099669023047137,2.0998792166026803,45.9827516047323,1.0,1.0,1.0,46.02,-0.0008097235496368416,0.0,-0.0008097235496368416,False,False,True,0,0,4563.0,0.0,0.0,0.0,-0.0,0.0,2173.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0009128252573598002,-0.0,-0.03999999999999915,-0.000868809785319327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
145,2026-08-03,2026-08-04,1,21.9,22.02,46.02,46.25,2.100363306085377,2.0998792166026803,2.0999267538003066,46.23934034959102,1.0,1.0,1.0,46.25,-0.00023050549211156614,0.0,-0.00023050549211156614,False,False,True,0,0,4540.0,0.0,0.0,0.0,-0.0,0.0,2162.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.005464494472078745,0.0,0.22999999999999687,0.004985379351214288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.39899416667384,-28.828694166684045
146,2026-08-04,2026-08-05,1,22.02,22.03,46.25,46.21,2.0975941897412618,2.0999267538003066,2.0999444099178537,46.26138638622076,1.0,1.0,1.0,46.21,0.001111400910451445,0.0,0.001111400910451445,False,True,False,0,-1,4544.0,0.0,-4544.0,0.0,4544.0,-4544.0,2164.0,0.0,2164.0,2164.0,-0.0,2164.0,-22.72,-10.82,-33.54,0.010000000000001563,0.00045402951971802426,0.0,-0.03999999999999915,-0.0008652390762591326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.54,163.85899416667385,-62.36869416668404
147,2026-08-05,2026-08-06,1,22.03,21.96,46.21,46.1,2.099271402550091,2.0999444099178537,2.0999147581745943,46.11477924179607,1.0,1.0,1.0,46.1,0.0003205395500402399,0.0,0.0003205395500402399,False,False,True,-1,0,4555.0,-4544.0,0.0,4544.0,-0.0,4544.0,2169.0,2164.0,0.0,0.0,2164.0,-2164.0,-22.72,-10.82,-33.54,-0.07000000000000028,-0.003182544172921872,318.0800000000013,-0.10999999999999943,-0.0023832748795721563,-238.03999999999877,80.04000000000252,-100104.32,0.0,-100104.32,-2.780675555555556,0.0,99998.44,99998.44,0.0,-105.88000000000466,200102.76,-100104.32,-2.780675555555556,43.71932444444697,207.57831861112084,-18.649369722237054
148,2026-08-06,2026-08-07,1,21.96,22.03,46.1,46.24,2.0989559691330006,2.0999147581745943,2.099889681405205,46.261122122586315,1.0,1.0,1.0,46.24,0.00045668901022482574,0.0,0.00045668901022482574,False,False,True,0,0,4542.0,0.0,0.0,0.0,-0.0,0.0,2163.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.003182544172921858,0.0,0.14000000000000057,0.0030322743615192748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
149,2026-08-07,2026-08-10,3,22.03,21.94,46.24,46.03,2.0979945305378305,2.099889681405205,2.0997939492581637,46.0715796100302,1.0,1.0,1.0,46.03,0.0009029077032346853,0.0,0.0009029077032346853,False,False,False,0,0,4561.0,0.0,0.0,0.0,-0.0,0.0,2172.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004093705967167567,-0.0,-0.21000000000000085,-0.004551866534972018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
150,2026-08-10,2026-08-11,1,21.94,21.96,46.03,46.12,2.100182149362477,2.0997939492581637,2.099784973543647,46.111475125709276,1.0,1.0,1.0,46.12,-0.00018485824504878997,0.0,-0.00018485824504878997,False,False,True,0,0,4552.0,0.0,0.0,0.0,-0.0,0.0,2168.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009111617942456437,0.0,0.0899999999999963,0.00195333757170808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
151,2026-08-11,2026-08-12,1,21.96,22.0,46.12,46.18,2.099090909090909,2.099784973543647,2.0997259688626917,46.19526941796023,1.0,1.0,1.0,46.18,0.00033059536812216897,0.0,0.00033059536812216897,False,False,True,0,0,4546.0,0.0,0.0,0.0,-0.0,0.0,2165.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0018198367169858993,0.0,0.060000000000002274,0.0013001085254911214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
152,2026-08-12,2026-08-13,1,22.0,22.07,46.18,46.32,2.0987766198459448,2.0997259688626917,2.099716765512467,46.34095213279961,1.0,1.0,1.0,46.32,0.0004522322008231318,0.0,0.0004522322008231318,False,False,True,0,0,4533.0,0.0,0.0,0.0,-0.0,0.0,2159.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.003176766910329171,0.0,0.14000000000000057,0.0030270293383906207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
153,2026-08-13,2026-08-14,1,22.07,22.0,46.32,46.17,2.0986363636363636,2.099716765512467,2.0996350335587843,46.19376884127428,1.0,1.0,1.0,46.17,0.0005146789070464386,0.0,0.0005146789070464386,False,False,False,0,0,4548.0,0.0,0.0,0.0,-0.0,0.0,2166.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0031767669103291503,-0.0,-0.14999999999999858,-0.003243596745842266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.57831861112084,-18.649369722237054
