,bop date,eop date,day count,bop FNEY price,eop FNEY price,bop XLE price,eop XLE price,bop IYE price,eop IYE price,bop VDE price,eop VDE price,eop VDE / eop FNEY,eop VDE / FNEY moving avg,bop VDE / FNEY moving avg,eop FNEY unit price,eop VDE / eop XLE,eop VDE / XLE moving avg,bop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop IYE,eop VDE / IYE moving avg,bop VDE / IYE moving avg,eop IYE unit price,eop VDE / eop VDE,eop VDE / VDE moving avg,bop VDE / VDE moving avg,eop VDE unit price,FNEY unit price pct diff,XLE unit price pct diff,IYE unit price pct diff,VDE unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FNEY shares per unit,eop FNEY shares,bop FNEY shares,eop FNEY shares traded,eop FNEY shares bought,eop FNEY shares sold,XLE shares per unit,eop XLE shares,bop XLE shares,eop XLE shares traded,eop XLE shares bought,eop XLE shares sold,IYE shares per unit,eop IYE shares,bop IYE shares,eop IYE shares traded,eop IYE shares bought,eop IYE shares sold,VDE shares per unit,eop VDE shares,bop VDE shares,eop VDE shares traded,eop VDE shares bought,eop VDE shares sold,FNEY daily commission,FNEY cop,FNEY pct cop,FNEY daily position pnl,FNEY investment amount,short FNEY investment amount,long FNEY investment amount,daily FNEY borrow cost,XLE daily commission,XLE cop,XLE pct cop,XLE daily position pnl,XLE investment amount,short XLE investment amount,long XLE investment amount,daily XLE borrow cost,IYE daily commission,IYE cop,IYE pct cop,IYE daily position pnl,IYE investment amount,short IYE investment amount,long IYE investment amount,daily IYE borrow cost,VDE daily commission,VDE cop,VDE pct cop,VDE daily position pnl,VDE investment amount,short VDE investment amount,long VDE investment amount,daily VDE borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
190,2024-10-03,2024-10-04,1,,,46.16,46.59,48.57,49.04,128.81,130.05,,,,,2.7913715389568576,2.7946616194963414,2.794286159627908,130.18579217706423,2.6519168026101143,2.649262084608547,2.6489827785187137,129.9061154585577,1.0,1.0,1.0,130.05,,0.0010436088614307567,-0.001106991123342882,0.0,,,-0.001106991123342882,0.0010436088614307567,,False,False,False,,,,,0,0,,,,,,,2149.0,0.0,0.0,0.0,0.0,-0.0,2037.0,0.0,0.0,0.0,0.0,-0.0,769.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.4300000000000068,0.009272303628861469,0.0,0.0,0.0,0.0,0.0,-0.0,0.46999999999999886,0.009630235270302467,0.0,0.0,0.0,0.0,0.0,-0.0,1.240000000000009,0.009580541486664089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2024-10-04,2024-10-07,3,,,46.59,46.755,49.04,49.21,130.05,130.61,,,,,2.793498021601968,2.795458533735853,2.7946616194963414,130.66440401955145,2.654135338345865,2.649614616102298,2.649262084608547,130.3701871835866,1.0,1.0,1.0,130.61,,0.0004164512060940627,-0.0018377861285016424,0.0,,,-0.0018377861285016424,0.0004164512060940627,,False,False,False,,,,,0,0,,,,,,,2141.0,0.0,0.0,0.0,0.0,-0.0,2029.0,0.0,0.0,0.0,0.0,-0.0,766.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.16499999999999915,0.0035352760587047663,0.0,0.0,0.0,0.0,0.0,-0.0,0.1700000000000017,0.0034605632499308766,0.0,0.0,0.0,0.0,0.0,-0.0,0.5600000000000023,0.004296791694769409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2024-10-07,2024-10-08,1,,,46.755,45.535,49.21,47.96,130.61,127.24,,,,,2.7943340287690788,2.7962980916460007,2.795458533735853,127.29120433366205,2.653044203502919,2.650036900086435,2.649614616102298,127.07551698826623,1.0,1.0,1.0,127.24,,0.00040234229423348765,-0.0012935351850844956,0.0,,,-0.0012935351850844956,0.00040234229423348765,,False,False,False,,,,,0,0,,,,,,,2197.0,0.0,0.0,0.0,0.0,-0.0,2083.0,0.0,0.0,0.0,0.0,-0.0,786.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-1.220000000000006,-0.0264399408676283,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.25,-0.0257295247185733,-0.0,0.0,0.0,0.0,0.0,-0.0,-3.3700000000000188,-0.02614071670848664,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2024-10-08,2024-10-09,1,,,45.535,45.81,47.96,48.22,127.24,127.76,,,,,2.7889107181838027,2.7965142262511007,2.7962980916460007,128.0984155783033,2.6495230194939863,2.650379837739803,2.650036900086435,127.7847793221679,1.0,1.0,1.0,127.76,,0.0026453362879273875,0.00019393330837192454,0.0,,,0.0,0.0026453362879273875,,False,False,False,,,,,0,0,,,,,,,2190.0,0.0,0.0,0.0,0.0,-0.0,2075.0,0.0,0.0,0.0,0.0,-0.0,783.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2750000000000057,0.006021146878869069,0.0,0.0,0.0,0.0,0.0,-0.0,0.259999999999998,0.005406542593711554,0.0,0.0,0.0,0.0,0.0,-0.0,0.5200000000000102,0.004078437025813709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2024-10-09,2024-10-10,1,,,45.81,46.12,48.22,48.49,127.76,128.74,,,,,2.7914137033824806,2.796853328762488,2.7965142262511007,128.97523611470075,2.654980408331615,2.6509628978619375,2.650379837739803,128.51691833200306,1.0,1.0,1.0,128.74,,0.0018255512058725455,-0.0017343107844050188,0.0,,,-0.0017343107844050188,0.0018255512058725455,,False,False,False,,,,,0,0,,,,,,,2173.0,0.0,0.0,0.0,0.0,-0.0,2059.0,0.0,0.0,0.0,0.0,-0.0,777.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.30999999999999517,0.006744287502207363,0.0,0.0,0.0,0.0,0.0,-0.0,0.2700000000000031,0.0055837183642360125,0.0,0.0,0.0,0.0,0.0,-0.0,0.980000000000004,0.007641362717712767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2024-10-10,2024-10-11,1,,,46.12,46.405,48.49,48.8,128.74,129.65,,,,,2.7938799698308374,2.7972436702847574,2.796853328762488,129.78797872122325,2.6567622950819674,2.6515289913158364,2.6509628978619375,129.36698941566254,1.0,1.0,1.0,129.65,,0.0010636741383238011,-0.0021852674421074156,0.0,,,-0.0021852674421074156,0.0010636741383238011,,False,False,False,,,,,0,0,,,,,,,2156.0,0.0,0.0,0.0,0.0,-0.0,2044.0,0.0,0.0,0.0,0.0,-0.0,771.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2850000000000037,0.006160516646497994,0.0,0.0,0.0,0.0,0.0,-0.0,0.30999999999999517,0.006372721741840384,0.0,0.0,0.0,0.0,0.0,-0.0,0.9099999999999966,0.007043645360203633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2024-10-11,2024-10-14,3,,,46.405,46.385,48.8,48.68,129.65,129.25,,,,,2.7864611404548887,2.7969802654846996,2.7972436702847574,129.75014764615847,2.6550944946589974,2.651870829789746,2.6515289913158364,129.0764312972549,1.0,1.0,1.0,129.25,,0.003862146584815698,-0.0013437938037729853,0.0,,,-0.0013437938037729853,0.003862146584815698,,False,False,False,,,,,0,0,,,,,,,2165.0,0.0,0.0,0.0,0.0,-0.0,2052.0,0.0,0.0,0.0,0.0,-0.0,774.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.020000000000003126,-0.0004310809421213209,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0024620447397750386,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4000000000000057,-0.003089998596134907,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2024-10-14,2024-10-15,1,,,46.385,44.89,48.68,47.18,129.25,125.2,,,,,2.7890398752506127,2.7967012357687713,2.7969802654846996,125.55644411760817,2.6536668079694787,2.6521281602508684,2.651870829789746,125.11526574948022,1.0,1.0,1.0,125.2,,0.0028429527220233523,-0.0006770202648457885,0.0,,,-0.0006770202648457885,0.0028429527220233523,,False,False,False,,,,,0,0,,,,,,,2235.0,0.0,0.0,0.0,0.0,-0.0,2119.0,0.0,0.0,0.0,0.0,-0.0,799.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-1.4949999999999974,-0.032761078311394014,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.5,-0.03129819413979749,-0.0,0.0,0.0,0.0,0.0,-0.0,-4.049999999999997,-0.0318360547225403,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2024-10-15,2024-10-16,1,,,44.89,45.105,47.18,47.39,125.2,125.95,,,,,2.7923733510697266,2.7966770868053654,2.7967012357687713,126.14520923935042,2.6577336990926357,2.652701846714446,2.6521281602508684,125.68435351428866,1.0,1.0,1.0,125.95,,0.0015486948677538586,-0.002111369776713097,0.0,,,-0.002111369776713097,0.0015486948677538586,,False,False,False,,,,,0,0,,,,,,,2221.0,0.0,0.0,0.0,0.0,-0.0,2106.0,0.0,0.0,0.0,0.0,-0.0,794.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2149999999999963,0.004778052314761205,0.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000085,0.004441161999968057,0.0,0.0,0.0,0.0,0.0,-0.0,0.75,0.005972544132621083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2024-10-16,2024-10-17,1,,,45.105,45.32,47.39,47.63,125.95,126.55,,,,,2.7923654015887025,2.7965246734315627,2.7966770868053654,126.74540557401916,2.6569389040520677,2.6530748946232077,2.652701846714446,126.34818895900908,1.0,1.0,1.0,126.55,,0.0015429068864547283,-0.0015959867855040034,0.0,,,-0.0015959867855040034,0.0015429068864547283,,False,False,False,,,,,0,0,,,,,,,2209.0,0.0,0.0,0.0,0.0,-0.0,2096.0,0.0,0.0,0.0,0.0,-0.0,790.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2150000000000034,0.0047553310512035525,0.0,0.0,0.0,0.0,0.0,-0.0,0.240000000000002,0.005051578833272097,0.0,0.0,0.0,0.0,0.0,-0.0,0.5999999999999943,0.004752484192513852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2024-10-17,2024-10-18,1,,,45.32,45.17,47.63,47.43,126.55,125.99,,,,,2.7892406464467565,2.796092609314063,2.7965246734315627,126.3190194989037,2.656335652540586,2.6533164049888662,2.6530748946232077,125.83534225197874,1.0,1.0,1.0,125.99,,0.002608069153112606,-0.0012282939126191624,0.0,,,-0.0012282939126191624,0.002608069153112606,,False,False,False,,,,,0,0,,,,,,,2220.0,0.0,0.0,0.0,0.0,-0.0,2107.0,0.0,0.0,0.0,0.0,-0.0,794.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.14999999999999858,-0.003315286493292761,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.20000000000000284,-0.004207874923278744,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5600000000000023,-0.004434948268594729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2024-10-18,2024-10-21,3,,,45.17,45.035,47.43,47.27,125.99,125.67,,,,,2.79049628067059,2.7946277465073774,2.796092609314063,125.92203066045882,2.658557224455257,2.653813827763062,2.6533164049888662,125.42226646382372,1.0,1.0,1.0,125.67,,0.0020034875039615504,-0.001973247683400388,0.0,,,-0.001973247683400388,0.0020034875039615504,,False,False,False,,,,,0,0,,,,,,,2226.0,0.0,0.0,0.0,0.0,-0.0,2112.0,0.0,0.0,0.0,0.0,-0.0,796.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.13500000000000512,-0.0029931844308067317,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1599999999999966,-0.003379095084345314,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3199999999999932,-0.00254311509548509,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2024-10-21,2024-10-22,1,,,45.035,45.14,47.27,47.38,125.67,125.82,,,,,2.7873283119184755,2.793060528807463,2.7946277465073774,126.14949647734302,2.6555508653440265,2.654121504250818,2.653813827763062,125.73769915941389,1.0,1.0,1.0,125.82,,0.002615369477391884,-0.0006543297525578923,0.0,,,-0.0006543297525578923,0.002615369477391884,,False,False,False,,,,,0,0,,,,,,,2222.0,0.0,0.0,0.0,0.0,-0.0,2110.0,0.0,0.0,0.0,0.0,-0.0,795.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.10500000000000398,0.002328806153683533,0.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.0023243539254943504,0.0,0.0,0.0,0.0,0.0,-0.0,0.14999999999999147,0.0011928905148302638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2024-10-22,2024-10-23,1,,,45.14,44.905,47.38,47.06,125.82,125.16,,,,,2.7872174590802805,2.7915425582552813,2.793060528807463,125.42238304609911,2.6595835104122396,2.6536622968112034,2.654121504250818,124.9029579900435,1.0,1.0,1.0,125.16,,0.002094186660707705,-0.0020558190829427325,0.0,,,-0.0020558190829427325,0.002094186660707705,,False,False,False,,,,,0,0,,,,,,,2232.0,0.0,0.0,0.0,0.0,-0.0,2121.0,0.0,0.0,0.0,0.0,-0.0,799.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.23499999999999943,-0.005219624266476511,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3200000000000003,-0.0067768154314229515,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6599999999999966,-0.005259395341202138,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2024-10-23,2024-10-24,1,,,44.905,44.9,47.06,47.1,125.16,125.19,,,,,2.788195991091314,2.79025019280107,2.7915425582552813,125.34026086566213,2.6579617834394904,2.6533267866923977,2.6536622968112034,124.98749417980768,1.0,1.0,1.0,125.19,,0.0011995427870508414,-0.0016188975357993734,0.0,,,-0.0016188975357993734,0.0011995427870508414,,False,False,False,,,,,0,0,,,,,,,2230.0,0.0,0.0,0.0,0.0,-0.0,2120.0,0.0,0.0,0.0,0.0,-0.0,799.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.005000000000002558,-0.00011135237470455253,-0.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0008496177231555701,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.00023966447088953944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2024-10-24,2024-10-25,1,,,44.9,44.885,47.1,47.13,125.19,125.32,,,,,2.7920240614904754,2.790236761169779,2.79025019280107,125.24037990387603,2.6590282198175257,2.654106645023122,2.6533267866923977,125.0512914568127,1.0,1.0,1.0,125.32,,-0.0006355362235196463,-0.002146481290199098,0.0,,,-0.002146481290199098,0.0,,False,False,False,,,,,0,0,,,,,,,2227.0,0.0,0.0,0.0,0.0,-0.0,2117.0,0.0,0.0,0.0,0.0,-0.0,798.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.015000000000000568,-0.00033413153955679886,-0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0006367399132675264,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.0010378828124200214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2024-10-25,2024-10-28,3,,,44.885,44.6,47.13,46.84,125.32,124.42,,,,,2.7896860986547085,2.7902335945763186,2.790236761169779,124.44455954817214,2.6562766865926557,2.654777622209898,2.654106645023122,124.31835525288305,1.0,1.0,1.0,124.42,,0.00019737280628837203,-0.0008172825029048436,0.0,,,-0.0008172825029048436,0.00019737280628837203,,False,False,False,,,,,0,0,,,,,,,2243.0,0.0,0.0,0.0,0.0,-0.0,2134.0,0.0,0.0,0.0,0.0,-0.0,804.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.2849999999999966,-0.00636980418263334,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.28999999999999915,-0.006172202206122868,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8999999999999915,-0.007207526997117238,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2024-10-28,2024-10-29,1,,,44.6,43.92,46.84,46.22,124.42,122.77,,,,,2.795309653916211,2.790644957004868,2.7902335945763186,122.54705947379192,2.656209433145824,2.6552768229853956,2.654777622209898,122.70382169854149,1.0,1.0,1.0,122.77,,-0.0018175710084015041,-0.0005391882735510092,0.0,,,-0.0018175710084015041,0.0,,False,False,False,,,,,0,0,,,,,,,2274.0,0.0,0.0,0.0,0.0,-0.0,2164.0,0.0,0.0,0.0,0.0,-0.0,815.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.6799999999999997,-0.015364061824743192,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6200000000000045,-0.013324933883281976,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.6500000000000057,-0.013350252894125265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2024-10-29,2024-10-30,1,,,43.92,44.02,46.22,46.3,122.77,123.03,,,,,2.79486597001363,2.790926174376802,2.790644957004868,122.84419100735431,2.6572354211663067,2.655629167985898,2.6552768229853956,122.9393169042238,1.0,1.0,1.0,123.03,,-0.0015114154702931992,-0.0007373529432545827,0.0,,,-0.0015114154702931992,0.0,,False,False,False,,,,,0,0,,,,,,,2269.0,0.0,0.0,0.0,0.0,-0.0,2159.0,0.0,0.0,0.0,0.0,-0.0,813.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.10000000000000142,0.002274278897040438,0.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0017293562459536002,0.0,0.0,0.0,0.0,0.0,-0.0,0.2600000000000051,0.002115541879329111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2024-10-30,2024-10-31,1,,,44.02,44.295,46.3,46.58,123.03,123.64,,,,,2.7912856981600633,2.790964896026573,2.790926174376802,123.62407489402045,2.6543580936024047,2.6557446431827985,2.655629167985898,123.69920664478312,1.0,1.0,1.0,123.64,,-0.00012881051166367305,0.00047874857138194033,0.0,,,-0.00012881051166367305,0.00047874857138194033,,True,False,False,,,,,0,0,,,,,,,2258.0,0.0,0.0,0.0,0.0,-0.0,2148.0,0.0,0.0,0.0,0.0,-0.0,809.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2749999999999986,0.006227727765680112,0.0,0.0,0.0,0.0,0.0,-0.0,0.28000000000000114,0.0060293033640065824,0.0,0.0,0.0,0.0,0.0,-0.0,0.6099999999999994,0.004945889191838004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2024-10-31,2024-11-01,1,,,44.295,44.015,46.58,46.32,123.64,122.72,,,,,2.788140406679541,2.790803339412707,2.790964896026573,122.84431989860963,2.6493955094991364,2.6556185785272493,2.6557446431827985,123.01409187222723,1.0,1.0,1.0,122.72,,0.0010125242077683532,0.002393579257939754,0.0,,,0.0,0.002393579257939754,,False,False,False,,,,,0,0,,,,,,,2275.0,0.0,0.0,0.0,0.0,-0.0,2164.0,0.0,0.0,0.0,0.0,-0.0,815.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.28000000000000114,-0.006341318951126308,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.259999999999998,-0.00559743119145512,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.9200000000000017,-0.007468779644969571,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2024-11-01,2024-11-04,3,,,44.015,44.785,46.32,47.17,122.72,124.95,,,,,2.789996650664285,2.790628270865823,2.790803339412707,124.98612755559809,2.648929404282383,2.655358281824075,2.6556185785272493,125.26552834913035,1.0,1.0,1.0,124.95,,0.0002890943074378633,0.0025220538346442073,0.0,,,0.0,0.0025220538346442073,,False,False,False,,,,,0,0,,,,,,,2233.0,0.0,0.0,0.0,0.0,-0.0,2124.0,0.0,0.0,0.0,0.0,-0.0,800.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.769999999999996,0.017342777014289098,0.0,0.0,0.0,0.0,0.0,-0.0,0.8500000000000014,0.018184264031430492,0.0,0.0,0.0,0.0,0.0,-0.0,2.230000000000004,0.01800831966201543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2024-11-04,2024-11-05,1,,,44.785,45.085,47.17,47.53,124.95,125.82,,,,,2.7907286237107685,2.7904480006129075,2.790628270865823,125.81547559198563,2.6471702082895012,2.655064582063404,2.655358281824075,126.20917913509828,1.0,1.0,1.0,125.82,,-3.5960017197158554e-05,0.003088368146632399,0.0,,,-3.5960017197158554e-05,0.003088368146632399,,False,False,False,,,,,0,0,,,,,,,2219.0,0.0,0.0,0.0,0.0,-0.0,2111.0,0.0,0.0,0.0,0.0,-0.0,795.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.30000000000000426,0.006676335024711485,0.0,0.0,0.0,0.0,0.0,-0.0,0.35999999999999943,0.007602993329747729,0.0,0.0,0.0,0.0,0.0,-0.0,0.8699999999999903,0.006938656860922042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2024-11-05,2024-11-06,1,,,45.085,46.78,47.53,49.19,125.82,130.97,,,,,2.799700726806327,2.7909875010440337,2.7904480006129075,130.5371574686718,2.66253303516975,2.655715082847192,2.655064582063404,130.60262679169884,1.0,1.0,1.0,130.97,,-0.0033103715461978026,-0.0028089594416874134,0.0,,,-0.0033103715461978026,0.0,,False,False,False,,,,,0,0,,,,,,,2132.0,0.0,0.0,0.0,0.0,-0.0,2028.0,0.0,0.0,0.0,0.0,-0.0,764.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,1.6950000000000003,0.036906164204163004,0.0,0.0,0.0,0.0,0.0,-0.0,1.6599999999999966,0.03432926018133023,0.0,0.0,0.0,0.0,0.0,-0.0,5.150000000000006,0.040115975199428014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2024-11-06,2024-11-07,1,,,46.78,46.565,49.19,49.09,130.97,130.62,,,,,2.805111134972619,2.79167237262354,2.7909875010440337,129.96233298611543,2.6608270523528215,2.656007415048253,2.655715082847192,130.36905341696865,1.0,1.0,1.0,130.62,,-0.005047682264137111,-0.0019230435689255741,0.0,,,-0.005047682264137111,0.0,,False,False,False,,,,,0,0,,,,,,,2138.0,0.0,0.0,0.0,0.0,-0.0,2034.0,0.0,0.0,0.0,0.0,-0.0,766.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.2150000000000034,-0.004606575182411925,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.09999999999999432,-0.0020350027372871764,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3499999999999943,-0.002675944866800397,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2024-11-07,2024-11-08,1,,,46.565,46.875,49.09,49.37,130.62,131.27,,,,,2.800426666666667,2.791999707465332,2.79167237262354,130.85964246672845,2.6589021673080824,2.6561144086595587,2.656007415048253,131.12708608093223,1.0,1.0,1.0,131.27,,-0.0031309535589594123,-0.0010892951239182332,0.0,,,-0.0031309535589594123,0.0,,False,False,False,,,,,0,0,,,,,,,2127.0,0.0,0.0,0.0,0.0,-0.0,2024.0,0.0,0.0,0.0,0.0,-0.0,762.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.3100000000000023,0.006635298316953792,0.0,0.0,0.0,0.0,0.0,-0.0,0.27999999999999403,0.005687604200810293,0.0,0.0,0.0,0.0,0.0,-0.0,0.6500000000000057,0.004963926340805014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2024-11-08,2024-11-11,3,,,46.875,47.14,49.37,49.69,131.27,132.28,,,,,2.8061094611794655,2.792982123501561,2.791999707465332,131.61486620991576,2.6621050513181728,2.6564649364925175,2.6561144086595587,131.98232496629348,1.0,1.0,1.0,132.28,,-0.0050409104815135495,-0.0022528762633676367,0.0,,,-0.0050409104815135495,0.0,,False,False,False,,,,,0,0,,,,,,,2111.0,0.0,0.0,0.0,0.0,-0.0,2008.0,0.0,0.0,0.0,0.0,-0.0,756.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.26500000000000057,0.005637413217410124,0.0,0.0,0.0,0.0,0.0,-0.0,0.3200000000000003,0.006460753343457617,0.0,0.0,0.0,0.0,0.0,-0.0,1.009999999999991,0.0076646172982759225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2024-11-11,2024-11-12,1,,,47.14,46.89,49.69,49.36,132.28,131.46,,,,,2.8035828534868843,2.7937092724133743,2.792982123501561,130.96293177098818,2.663290113452188,2.6569461017666525,2.6564649364925175,131.12310926527067,1.0,1.0,1.0,131.46,,-0.003788303256269206,-0.0025659755535620866,0.0,,,-0.003788303256269206,0.0,,False,False,False,,,,,0,0,,,,,,,2125.0,0.0,0.0,0.0,0.0,-0.0,2022.0,0.0,0.0,0.0,0.0,-0.0,761.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.25,-0.005317464406490164,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299999999999983,-0.0066633260170968,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8199999999999932,-0.006218265278161785,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
