,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
11,1/21/2025,1/22/2025,1,$182.13 ,$181.49 ,$603.05 ,$606.44 ,3.34145132,3.333599591,3.32985596,-1,1,-549.0583649,550.9945452,1100.05291,0,1100.05291,165.8237294,-164.8967746,0,330.720504,-330.720504,($5.50),($1.65),($7.15),($0.64),-0.35%,$351.40 ,$3.39 ,0.56%,$562.14 ,$913.54 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,($0.00),"$200,000.00 ","($100,000.00)",($2.78),$903.61 ,$900.03 ,$0.00 
12,1/22/2025,1/23/2025,1,$181.49 ,$182.35 ,$606.44 ,$609.75 ,3.343844256,3.32985596,3.329048768,1,1,550.9945452,548.3959419,0,2.598603284,-2.598603284,-164.8967746,-164.00164,0.895134603,0,0.895134603,($0.01),($0.00),($0.02),$0.86 ,0.47%,$473.86 ,$3.31 ,0.54%,($545.81),($71.95),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($74.75),$825.29 ,($74.75)
13,1/23/2025,1/24/2025,1,$182.35 ,$182.19 ,$609.75 ,$607.97 ,3.337010813,3.329048768,3.327469448,1,1,548.3959419,548.8775454,0.48160355,0,0.48160355,-164.00164,-164.4818001,0,0.480160072,-0.480160072,($0.00),($0.00),($0.00),($0.16),-0.09%,($87.74),($1.78),-0.29%,$291.92 ,$204.18 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$201.40 ,"$1,026.68 ",$0.00 
14,1/24/2025,1/27/2025,3,$182.19 ,$182.31 ,$607.97 ,$599.37 ,3.287641929,3.327469448,3.321174478,1,-1,548.8775454,-548.5162635,0,1097.393809,-1097.393809,-164.4818001,166.8418506,331.3236507,0,331.3236507,($5.49),($1.66),($7.14),$0.12 ,0.07%,$65.87 ,($8.60),-1.42%,"$1,414.54 ","$1,480.41 ",0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($8.33),0,"$200,000.00 ","($100,000.00)",($8.33),"$1,464.93 ","$2,491.61 ",$0.00 
15,1/27/2025,1/28/2025,1,$182.31 ,$181.41 ,$599.37 ,$604.52 ,3.332341106,3.321174478,3.321558071,-1,1,-548.5162635,551.2375283,1099.753792,0,1099.753792,166.8418506,-165.4204989,0,332.2623495,-332.2623495,($5.50),($1.66),($7.16),($0.90),-0.49%,$493.66 ,$5.15 ,0.86%,$859.24 ,"$1,352.90 ",-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),"$1,342.96 ","$3,834.58 ",$0.00 
16,1/28/2025,1/29/2025,1,$181.41 ,$180.81 ,$604.52 ,$601.81 ,3.328411039,3.321558071,3.323759693,1,1,551.2375283,553.0667552,1.829226906,0,1.829226906,-165.4204989,-166.165401,0,0.744902132,-0.744902132,($0.01),($0.00),($0.01),($0.60),-0.33%,($330.74),($2.71),-0.45%,$448.29 ,$117.55 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),$114.76 ,"$3,949.33 ",$0.00 
17,1/29/2025,1/30/2025,1,$180.81 ,$182.74 ,$601.81 ,$605.04 ,3.310933567,3.323759693,3.321399711,1,-1,553.0667552,-547.2255664,0,1100.292322,-1100.292322,-166.165401,165.2783287,331.4437297,0,331.4437297,($5.50),($1.66),($7.16),$1.93 ,1.06%,"$1,067.42 ",$3.23 ,0.54%,($536.71),$530.70 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$520.77 ,"$4,470.10 ",$0.00 
18,1/30/2025,1/31/2025,1,$182.74 ,$181.24 ,$605.04 ,$601.82 ,3.320569411,3.321399711,3.323245121,-1,-1,-547.2255664,-551.7545796,0,4.529013185,-4.529013185,165.2783287,166.16264,0.884311286,0,0.884311286,($0.02),($0.00),($0.03),($1.50),-0.82%,$820.84 ,($3.22),-0.53%,($532.20),$288.64 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),$285.84 ,"$4,755.94 ",$0.00 
19,1/31/2025,2/3/2025,3,$181.24 ,$180.25 ,$601.82 ,$597.77 ,3.316338419,3.323245121,3.322963833,-1,-1,-551.7545796,-554.7850208,0,3.03,-3.03,166.16264,167.288422,1.125781976,0,1.125781976,($0.02),($0.01),($0.02),($0.99),-0.55%,$546.24 ,($4.05),-0.68%,($672.96),($126.72),-100000,$0.00 ,"($100,000.00)",-8.333333333,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($8.33),($135.08),"$4,620.86 ",($135.08)
20,2/3/2025,2/4/2025,1,$180.25 ,$180.47 ,$597.77 ,$601.78 ,3.334515432,3.322963833,3.325305729,-1,1,-554.7850208,554.1087161,1108.893737,0,1108.893737,167.288422,-166.1736847,0,333.4621067,-333.4621067,($5.54),($1.67),($7.21),$0.22 ,0.12%,($122.05),$4.01 ,0.67%,$670.83 ,$548.77 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),$538.78 ,"$5,159.65 ",$0.00 
21,2/4/2025,2/5/2025,1,$180.47 ,$181.35 ,$601.78 ,$604.22 ,3.331789358,3.325305729,3.324339533,1,1,554.1087161,551.4199063,0.00,2.688809871,-2.69,-166.1736847,-165.5026315,0.671053243,0,0.671053243,($0.01),($0.00),($0.02),$0.88 ,0.49%,$487.62 ,$2.44 ,0.40%,($405.46),$82.15 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),$79.36 ,"$5,239.00 ",0
22,2/5/2025,2/6/2025,1,$181.35 ,$181.11 ,$604.22 ,$606.32 ,3.34779968,3.324339533,3.324735075,1,1,551.4199063,552.1506267,0.730720432,0,0.730720432,-165.5026315,-164.9294102,0.573221279,0,0.573221279,($0.00),($0.00),($0.01),($0.24),-0.13%,($132.34),$2.10 ,0.35%,($347.56),($479.90),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($482.68),"$4,756.32 ",($482.68)
23,2/6/2025,2/7/2025,1,$181.11 ,$180.22 ,$606.32 ,$600.77 ,3.333536788,3.324735075,3.324387673,1,1,552.1506267,554.8773721,2.72674541,0,2.72674541,-164.9294102,-166.4530519,0,1.523641704,-1.523641704,($0.01),($0.01),($0.02),($0.89),-0.49%,($491.41),($5.55),-0.92%,$915.36 ,$423.94 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$421.15 ,"$5,177.47 ",($61.54)
24,2/7/2025,2/10/2025,3,$180.22 ,$180.73 ,$600.77 ,$604.85 ,3.34670503,3.324387673,3.330293983,1,1,554.8773721,553.3115697,0,1.565802356,-1.565802356,-166.4530519,-165.3302472,1.122804748,0,1.122804748,($0.01),($0.01),($0.01),$0.51 ,0.28%,$282.99 ,$4.08 ,0.68%,($679.13),($396.14),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($8.33),-1.45519E-11,"$200,000.00 ","($100,000.00)",($8.33),($404.49),"$4,772.98 ",($466.02)
25,2/10/2025,2/11/2025,1,$180.73 ,$180.75 ,$604.85 ,$605.31 ,3.348879668,3.330293983,3.331947839,1,1,553.3115697,553.2503458,0,0.061223963,-0.061223963,-165.3302472,-165.2046059,0.125641264,0,0.125641264,($0.00),($0.00),($0.00),$0.02 ,0.01%,$11.07 ,$0.46 ,0.08%,($76.05),($64.99),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($67.76),"$4,705.22 ",($533.79)
26,2/11/2025,2/12/2025,1,$180.75 ,$179.70 ,$605.31 ,$603.36 ,3.357595993,3.331947839,3.334866335,1,1,553.2503458,556.4830273,3.232681486,0,3.232681486,-165.2046059,-165.7385309,0,0.533924989,-0.533924989,($0.02),($0.00),($0.02),($1.05),-0.58%,($580.91),($1.95),-0.32%,$322.15 ,($258.76),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($261.56),"$4,443.66 ",($795.35)
27,2/12/2025,2/13/2025,1,$179.70 ,$181.26 ,$603.36 ,$609.73 ,3.363841995,3.334866335,3.340157177,1,1,556.4830273,551.6936997,0,4.78932761,-4.78932761,-165.7385309,-164.0070195,1.731511393,0,1.731511393,($0.02),($0.01),($0.03),$1.56 ,0.86%,$868.11 ,$6.37 ,1.05%,"($1,055.75)",($187.64),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($190.45),"$4,253.20 ",($985.80)
28,2/13/2025,2/14/2025,1,$181.26 ,$181.08 ,$609.73 ,$609.70 ,3.367020102,3.340157177,3.344802246,1,1,551.6936997,552.2421029,0.54840328,0,0.54840328,-164.0070195,-164.0150894,0,0.008069888,-0.008069888,($0.00),($0.00),($0.00),($0.18),-0.10%,($99.30),($0.03),0.00%,$4.92 ,($94.38),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($97.17),"$4,156.04 ","($1,082.96)"
29,2/14/2025,2/18/2025,4,$181.08 ,$182.47 ,$609.70 ,$611.49 ,3.351181016,3.344802246,3.348286506,1,1,552.2421029,548.0352935,0,4.206809465,-4.206809465,-164.0150894,-163.534972,0.480117434,0,0.480117434,($0.02),($0.00),($0.02),$1.39 ,0.76%,$767.62 ,$1.79 ,0.29%,($293.59),$474.03 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($11.11),$0.00 ,"$200,000.00 ","($100,000.00)",($11.11),$462.89 ,"$4,618.93 ",($620.07)
30,2/18/2025,2/19/2025,1,$182.47 ,$182.84 ,$611.49 ,$612.93 ,3.352275213,3.348286506,3.350062484,1,1,548.0352935,546.9262743,0,1.11,-1.11,-163.534972,-163.1507676,0.384204329,0,0.384204329,($0.01),($0.00),($0.01),$0.37 ,0.20%,$202.77 ,$1.44 ,0.24%,($235.49),($32.72),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),($35.50),"$4,583.43 ",-655.5722114
31,2/19/2025,2/20/2025,1,$182.84 ,$182.38 ,$612.93 ,$610.38 ,3.346748547,3.350062484,3.351558403,1,-1,546.9262743,-548.3057353,0,1095.23201,-1095.23201,-163.1507676,163.8323667,326.9831343,0,326.9831343,($5.48),($1.63),($7.11),($0.46),-0.25%,($251.59),($2.55),-0.42%,$416.03 ,$164.45 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),$154.56 ,"$4,737.99 ",($501.01)
32,2/20/2025,2/21/2025,1,$182.38 ,$179.82 ,$610.38 ,$599.94 ,3.336336336,3.351558403,3.350412069,-1,-1,-548.3057353,-556.1116672,0,7.805931945,-7.805931945,163.8323667,166.683335,2.850968278,0,2.850968278,($0.04),($0.01),($0.05),($2.56),-1.41%,"$1,403.66 ",($10.44),-1.73%,"($1,710.41)",($306.75),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($309.58),"$4,428.41 ",($810.59)
33,2/21/2025,2/24/2025,3,$179.82 ,$179.97 ,$599.94 ,$597.21 ,3.318386398,3.350412069,3.34889703,-1,-1,-556.1116672,-555.6481636,0.46350364,0,0.46350364,166.683335,167.4452873,0.761952252,0,0.761952252,($0.00),($0.00),($0.01),$0.15 ,0.08%,($83.42),($2.73),-0.46%,($455.05),($538.46),"($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,$0.00 ,"$200,000.00 ","($100,000.00)",($8.33),($546.80),"$3,881.61 ","($1,357.39)"
34,2/24/2025,2/25/2025,1,$179.97 ,$180.15 ,$597.21 ,$594.24 ,3.298584513,3.34889703,3.344084978,-1,-1,-555.6481636,-555.0929781,0.56,0,0.56,167.4452873,168.2821756,0.8368883,0,0.8368883,($0.00),($0.00),($0.01),$0.18 ,0.10%,($100.02),($2.97),-0.50%,($497.31),($597.33),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),($600.11),"$3,281.50 ",-1957.506608
35,2/25/2025,2/26/2025,1,$180.15 ,$179.77 ,$594.24 ,$594.54 ,3.3072259,3.344084978,3.339919601,-1,-1,-555.0929781,-556.2663403,0,1.17336225,-1.17336225,168.2821756,168.1972617,0,0.084913803,-0.084913803,($0.01),($0.00),($0.01),($0.38),-0.21%,$210.94 ,$0.30 ,0.05%,$50.48 ,$261.42 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),$258.64 ,"$3,540.13 ",-1698.870693
36,2/26/2025,2/27/2025,1,$179.77 ,$178.20 ,$594.54 ,$585.05 ,3.283108866,3.339919601,3.332470889,-1,-1,-556.2663403,-561.1672278,0,4.90088751,-4.90088751,168.1972617,170.9255619,2.728300169,0,2.728300169,($0.02),($0.01),($0.04),($1.57),-0.88%,$873.34 ,($9.49),-1.61%,"($1,596.19)",($722.85),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($725.67),"$2,814.46 ","($2,424.54)"
37,2/27/2025,2/28/2025,1,$178.20 ,$180.18 ,$585.05 ,$594.18 ,3.297702298,3.332470889,3.325856919,-1,-1,-561.1672278,-555.000555,6.166672833,0.00,6.17,170.9255619,168.2991686,0,2.626393316,-2.626393316,($0.03),($0.01),($0.04),$1.98 ,1.10%,"($1,111.11)",$9.13 ,1.55%,"$1,560.55 ",$449.44 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),$446.62 ,"$3,261.08 ",-1977.92295
38,2/28/2025,3/3/2025,3,$180.18 ,$178.26 ,$594.18 ,$583.77 ,3.274823292,3.325856919,3.316637238,-1,-1,-555.000555,-560.9783462,0,5.977791235,-5.977791235,168.2991686,171.3003409,3.001172286,0,3.001172286,($0.03),($0.02),($0.04),($1.92),-1.07%,"$1,065.60 ",($10.41),-1.77%,"($1,751.99)",($686.39),"($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($8.33),($694.77),"$2,566.31 ","($2,672.69)"
39,3/3/2025,3/4/2025,1,$178.26 ,$175.38 ,$583.77 ,$576.86 ,3.289200593,3.316637238,3.310439196,-1,-1,-560.9783462,-570.1904436,0,9.212097372,-9.212097372,171.3003409,173.3522865,2.051945629,0,2.051945629,($0.05),($0.01),($0.06),($2.88),-1.63%,"$1,615.62 ",($6.91),-1.19%,"($1,183.69)",$431.93 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$429.10 ,"$2,995.41 ","($2,243.60)"
40,3/4/2025,3/5/2025,1,$175.38 ,$177.01 ,$576.86 ,$583.06 ,3.293938196,3.310439196,3.304605494,-1,-1,-570.1904436,-564.9398339,5.25,0,5.25,173.3522865,171.5089356,0,1.843350901,-1.843350901,($0.03),($0.01),($0.04),$1.63 ,0.93%,($929.41),$6.20 ,1.07%,"$1,074.78 ",$145.37 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,($0.00),"$200,000.00 ","($100,000.00)",($2.78),$142.56 ,"$3,137.97 ","($2,101.04)"
41,3/5/2025,3/6/2025,1,$177.01 ,$175.05 ,$583.06 ,$572.71 ,3.271693802,3.304605494,3.297100019,-1,-1,-564.9398339,-571.2653528,0,6.33,-6.33,171.5089356,174.6084406,3.099504956,0,3.099504956,($0.03),($0.02),($0.05),($1.96),-1.11%,"$1,107.28 ",($10.35),-1.79%,"($1,775.12)",($667.84),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($670.66),"$2,467.31 ",-2771.696081
42,3/6/2025,3/7/2025,1,$175.05 ,$176.69 ,$572.71 ,$575.92 ,3.259494029,3.297100019,3.289415789,-1,-1,-571.2653528,-565.962986,5.302366736,0,5.302366736,174.6084406,173.6352271,0,0.973213457,-0.973213457,($0.03),($0.00),($0.03),$1.64 ,0.93%,($936.88),$3.21 ,0.56%,$560.49 ,($376.38),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($379.19),"$2,088.12 ","($3,150.89)"
43,3/7/2025,3/10/2025,3,$176.69 ,$174.20 ,$575.92 ,$560.58 ,3.218025258,3.289415789,3.279379675,-1,-1,-565.962986,-574.0528129,0,8.089826838,-8.089826838,173.6352271,178.3866709,4.751443833,0,4.751443833,($0.04),($0.02),($0.06),($2.49),-1.42%,"$1,409.25 ",($15.34),-2.70%,"($2,663.56)","($1,254.32)","($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,1.45519E-11,"$200,000.00 ","($100,000.00)",($8.33),"($1,262.71)",$825.40 ,"($4,413.60)"
44,3/10/2025,3/11/2025,1,$174.20 ,$171.88 ,$560.58 ,$555.92 ,3.234349546,3.279379675,3.272956178,-1,-1,-574.0528129,-581.8012567,0,7.748443832,-7.748443832,178.3866709,179.8819974,1.495326462,0,1.495326462,($0.04),($0.01),($0.05),($2.32),-1.34%,"$1,331.80 ",($4.66),-0.83%,($831.28),$500.52 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$497.70 ,"$1,323.10 ","($3,915.90)"
45,3/11/2025,3/12/2025,1,$171.88 ,$171.07 ,$555.92 ,$558.87 ,3.266908283,3.272956178,3.268924416,-1,-1,-581.8012567,-584.5560297,0,2.754773005,-2.754773005,179.8819974,178.9324888,0,0.949508638,-0.949508638,($0.01),($0.00),($0.02),($0.81),-0.47%,$471.26 ,$2.95 ,0.53%,$530.65 ,"$1,001.91 ","($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),$999.11 ,"$2,322.21 ","($2,916.79)"
46,3/12/2025,3/13/2025,1,$171.07 ,$169.43 ,$558.87 ,$551.42 ,3.254559405,3.268924416,3.26606947,-1,-1,-584.5560297,-590.2142478,0,5.658218076,-5.658218076,178.9324888,181.3499692,2.417480399,0,2.417480399,($0.03),($0.01),($0.04),($1.64),-0.96%,$958.67 ,($7.45),-1.34%,"($1,333.05)",($374.38),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),($377.19),"$1,945.02 ","($3,293.98)"
47,3/13/2025,3/14/2025,1,$169.43 ,$172.66 ,$551.42 ,$562.81 ,3.259643229,3.26606947,3.262263563,-1,-1,-590.2142478,-579.172941,11.04130673,0,11.04130673,181.3499692,177.6798564,0,3.670112736,-3.670112736,($0.06),($0.02),($0.07),$3.23 ,1.89%,"($1,906.39)",$11.39 ,2.04%,"$2,065.58 ",$159.18 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,($0.00),"$200,000.00 ","($100,000.00)",($2.78),$156.33 ,"$2,101.35 ","($3,137.65)"
48,3/14/2025,3/17/2025,3,$172.66 ,$174.99 ,$562.81 ,$567.15 ,3.241042345,3.262263563,3.258885469,-1,-1,-579.172941,-571.4612264,7.711714684,0,7.711714684,177.6798564,176.3201975,0,1.359658956,-1.359658956,($0.04),($0.01),($0.05),$2.33 ,1.34%,"($1,349.47)",$4.34 ,0.77%,$771.13 ,($578.34),"($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($8.33),($586.72),"$1,514.63 ","($3,724.37)"
49,3/17/2025,3/18/2025,1,$174.99 ,$174.08 ,$567.15 ,$561.02 ,3.22277114,3.258885469,3.252242523,-1,-1,-571.4612264,-574.4485294,0.00,2.987303056,-2.99,176.3201975,178.2467648,1.926567343,0,1.926567343,($0.01),($0.01),($0.02),($0.91),-0.52%,$520.03 ,($6.13),-1.09%,"($1,080.84)",($560.81),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($563.62),$951.02 ,-4287.987178
50,3/18/2025,3/19/2025,1,$174.08 ,$175.37 ,$561.02 ,$567.13 ,3.233905457,3.252242523,3.24623925,-1,-1,-574.4485294,-570.2229572,4.225572236,0.00,4.23,178.2467648,176.3264155,0,1.920349361,-1.920349361,($0.02),($0.01),($0.03),$1.29 ,0.74%,($741.04),$6.11 ,1.08%,"$1,089.09 ",$348.05 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),$345.24 ,"$1,296.26 ",-3942.746556
51,3/19/2025,3/20/2025,1,$175.37 ,$174.64 ,$567.13 ,$565.49 ,3.238032524,3.24623925,3.242873122,-1,-1,-570.2229572,-572.6065048,0.00,2.383547634,-2.38,176.3264155,176.8377867,0.511371238,0,0.511371238,($0.01),($0.00),($0.01),($0.73),-0.42%,$416.26 ,($1.64),-0.29%,($289.18),$127.09 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),$124.30 ,"$1,420.55 ",-3818.451371
52,3/20/2025,3/21/2025,1,$174.64 ,$173.84 ,$565.49 ,$563.98 ,3.244247584,3.242873122,3.241348477,-1,1,-572.6065048,575.2416015,1147.848106,0,1147.848106,176.8377867,-177.3112522,0,354.1490389,-354.1490389,($5.74),($1.77),($7.51),($0.80),-0.46%,$458.09 ,($1.51),-0.27%,($267.03),$191.06 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),$180.77 ,"$1,601.33 ",-3637.678988
53,3/21/2025,3/24/2025,3,$173.84 ,$175.69 ,$563.98 ,$574.08 ,3.267573567,3.241348477,3.246303308,1,1,575.2416015,569.1843588,0,6.057242659,-6.057242659,-177.3112522,-174.1917503,3.119501893,0,3.119501893,($0.03),($0.02),($0.05),$1.85 ,1.06%,"$1,064.20 ",$10.10 ,1.77%,"($1,790.84)",($726.65),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($8.33),0,"$200,000.00 ","($100,000.00)",($8.33),($735.03),$866.30 ,"($4,372.70)"
54,3/24/2025,3/25/2025,1,$175.69 ,$175.27 ,$574.08 ,$575.46 ,3.283277229,3.246303308,3.251196076,1,1,569.1843588,570.5482969,1.3639381,0,1.3639381,-174.1917503,-173.7740243,0.41772602,0,0.41772602,($0.01),($0.00),($0.01),($0.42),-0.24%,($239.06),$1.38 ,0.24%,($240.38),($479.44),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($482.23),$384.07 ,-4854.933622
55,3/25/2025,3/26/2025,1,$175.27 ,$174.94 ,$575.46 ,$568.59 ,3.250200069,3.251196076,3.249525255,1,-1,570.5482969,-571.624557,0,1142.172854,-1142.172854,-173.7740243,175.8736524,349.6476766,0,349.6476766,($5.71),($1.75),($7.46),($0.33),-0.19%,($188.28),($6.87),-1.20%,"$1,193.83 ","$1,005.55 ",0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$995.31 ,"$1,379.38 ","($3,859.62)"
56,3/26/2025,3/27/2025,1,$174.94 ,$174.49 ,$568.59 ,$567.08 ,3.249928363,3.249525255,3.249062151,-1,1,-571.624557,573.0987449,1144.723302,0,1144.723302,175.8736524,-176.3419623,0,352.2156147,-352.2156147,($5.72),($1.76),($7.48),($0.45),-0.26%,$257.23 ,($1.51),-0.27%,($265.57),($8.34),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),($18.60),"$1,360.78 ","($3,878.22)"
57,3/27/2025,3/28/2025,1,$174.49 ,$171.80 ,$567.08 ,$555.66 ,3.234342258,3.249062151,3.246532054,1,-1,573.0987449,-582.0721769,0,1155.170922,-1155.170922,-176.3419623,179.9661664,356.3081287,0,356.3081287,($5.78),($1.78),($7.56),($2.69),-1.55%,"($1,541.64)",($11.42),-2.03%,"$2,013.83 ",$472.19 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),$461.85 ,"$1,822.63 ","($3,416.37)"
58,3/28/2025,3/31/2025,3,$171.80 ,$173.23 ,$555.66 ,$559.39 ,3.229175085,3.246532054,3.245345328,-1,-1,-582.0721769,-577.267217,4.804959955,0.00,4.80,179.9661664,178.766156,0,1.200010369,-1.200010369,($0.02),($0.01),($0.03),$1.43 ,0.83%,($832.36),$3.73 ,0.67%,$671.27 ,($161.09),-100000,$0.00 ,"($100,000.00)",-8.333333333,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($8.33),($169.45),"$1,653.18 ",-3585.822888
