date,VGT,FTEC,FTEC/VGT,FTEC/VGT avg,FTEC/VGT 10 dma,FTEC/VGT 20 dma,VGT avg,VGT 10 dma,VGT 20 dma,avg diff,10 dma diff,20 dma diff,VGT div,FTEC div,VGT*,FTEC*,FTEC*/VGT*,FTEC*/VGT* avg,FTEC*/VGT* 10 dma,FTEC*/VGT* 20 dma,VGT* avg,VGT* 10 dma,VGT* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-02-17,91.385,218.1,2.386606116977622,2.386739650056301,2.3861411753954354,2.38619487509555,218.1122029203951,218.06776939982322,218.05594262212,-5.5949468247788765e-05,0.0001477899216614371,0.00020202580648090153,0.0,0.0,91.385,218.1,2.386606116977622,2.386818815944301,2.3861411753954354,2.38619487509555,218.11943749506995,218.06776939982322,218.05594262212,-8.911796867387166e-05,0.0001477899216614371,0.00020202580648090153
2026-02-18,92.23,220.1,2.386425241244714,2.386739650056301,2.3862523867177776,2.3861427163037985,220.12899792469267,220.07380060672102,220.07875333006257,-0.00013174018463714282,0.00011904112999829116,9.653655381229629e-05,0.0,0.0,92.23,220.1,2.386425241244714,2.386818815944301,2.3862523867177776,2.3861427163037985,220.13629939454287,220.07380060672102,220.07875333006257,-0.00016490868506326373,0.00011904112999829116,9.653655381229629e-05
2026-02-19,91.8313,219.18,2.386767910287669,2.386739650056301,2.3864422991802146,2.3861864284091516,219.1774048262152,219.13265880039626,219.122587623709,1.1840446887626839e-05,0.00021601566296256317,0.0002619759875506459,0.0,0.0,91.8313,219.18,2.386767910287669,2.386818815944301,2.3864422991802146,2.3861864284091516,219.18467473262587,219.13265880039626,219.122587623709,-2.132805353852298e-05,0.00021601566296256317,0.0002619759875506459
2026-02-20,92.2,220.32,2.389587852494577,2.386739650056301,2.386788880916598,2.3863844789225603,220.05739573519097,220.02997998441577,220.0063886993238,0.001192632948370925,0.0013172252558227248,0.0014244495072416143,0.0,0.0,92.2,220.32,2.389587852494577,2.386818815944301,2.386788880916598,2.3863844789225603,220.06469483006455,220.02997998441577,220.0063886993238,0.0011594644479447117,0.0013172252558227248,0.0014244495072416143
2026-02-23,90.8563,216.95,2.387836616723331,2.386739650056301,2.3868836278581522,2.3864688324715986,216.85033366741033,216.85480660122272,216.81806413233184,0.00045950326271419127,0.00043887665077315004,0.0006083245063267391,0.0,0.0,90.8563,216.95,2.387836616723331,2.386818815944301,2.3868836278581522,2.3864688324715986,216.85752638708018,216.85480660122272,216.81806413233184,0.0004263347622879161,0.00043887665077315004,0.0006083245063267391
2026-02-24,92.1625,219.97,2.3867625118676252,2.386739650056301,2.3869556705491446,2.386495453094631,219.96789299831386,219.98116235247693,219.94293377266368,9.578632437503228e-06,-5.0743598083207226e-05,0.00012305265561697834,0.0,0.0,92.1625,219.97,2.3867625118676252,2.386818815944301,2.3869556705491446,2.386495453094631,219.97518912446662,219.98116235247693,219.94293377266368,-2.3589867988765113e-05,-5.0743598083207226e-05,0.00012305265561697834
2026-02-25,93.9075,224.1,2.3863908633495727,2.386739650056301,2.386904607169514,2.3865215815329246,224.1327536876621,224.1530396320938,224.10982176148408,-0.0001461458916196157,-0.0002366504079251903,-4.382662319654665e-05,0.0,0.0,93.9075,224.1,2.3863908633495727,2.386818815944301,2.386904607169514,2.3865215815329246,224.14018795828943,224.1530396320938,224.10982176148408,-0.0001793143920458363,-0.0002366504079251903,-4.382662319654665e-05
2026-02-26,92.5238,220.79,2.386304929110132,2.386739650056301,2.3869710358694105,2.3865200241493225,220.83022203387918,220.84548449283068,220.810045505436,-0.00018215666757818183,-0.0002512682747235569,-9.078579431222046e-05,0.0,0.0,92.5238,220.79,2.386304929110132,2.386818815944301,2.3869710358694105,2.3865200241493225,220.8375467626673,220.84548449283068,220.810045505436,-0.0002153251680043633,-0.0002512682747235569,-9.078579431222046e-05
2026-02-27,90.8375,216.55,2.383927342782441,2.386739650056301,2.386648787416445,2.386399882350485,216.80546296198926,216.8264814707876,216.7855126936641,-0.0011789997515440924,-0.0012759414509951675,-0.001086976303366582,0.0,0.0,90.8375,216.55,2.383927342782441,2.386818815944301,2.386648787416445,2.386399882350485,216.81265419334045,216.8264814707876,216.7855126936641,-0.0012121682519704064,-0.0012759414509951675,-0.001086976303366582
2026-03-02,91.7363,218.83,2.3854243085888576,2.386739650056301,2.3866033693426543,2.386428398025943,218.95066455945985,218.9423291570712,218.9194955272688,-0.0005512557875845505,-0.000513185288584735,-0.000408889236561581,0.0,0.0,91.7363,218.83,2.3854243085888576,2.386818815944301,2.3866033693426543,2.386428398025943,218.95792694511118,218.9423291570712,218.9194955272688,-0.0005844242880108053,-0.000513185288584735,-0.000408889236561581
2026-03-03,90.46,215.75,2.3850320583683398,2.386739650056301,2.3864459634817257,2.386293569438581,215.90446874409298,215.89214079073648,215.87631288542678,-0.0007157055555852518,-0.0006586048137654023,-0.0005852881775822043,0.0,0.0,90.46,215.75,2.3850320583683398,2.386818815944301,2.3864459634817257,2.386293569438581,215.91163009032144,215.89214079073648,215.87631288542678,-0.000748874056011407,-0.0006586048137654023,-0.0005852881775822043
2026-03-04,91.6413,218.57,2.385060011152177,2.386739650056301,2.386309440472472,2.386280913595125,218.7239242927045,218.69701047321786,218.68304488499183,-0.0007039855370069384,-0.0005809286945856851,-0.0005170684976714663,0.0,0.0,91.6413,218.57,2.385060011152177,2.386818815944301,2.386309440472472,2.386280913595125,218.73117915759647,218.69701047321786,218.68304488499183,-0.0007371540374332085,-0.0005809286945856851,-0.0005170684976714663
2026-03-05,91.6588,218.72,2.386241146512937,2.386739650056301,2.386256764094999,2.386349531637607,218.7656922365805,218.72625974237823,218.72364500303286,-0.00020888562783864684,-2.861948062995394e-05,-1.6665017652340944e-05,0.0,0.0,91.6588,218.72,2.386241146512937,2.386818815944301,2.386256764094999,2.386349531637607,218.7729484868755,218.72625974237823,218.72364500303286,-0.00024205412826491338,-2.861948062995394e-05,-1.6665017652340944e-05
2026-03-06,89.8788,214.29,2.384210737125996,2.386739650056301,2.385719052558141,2.3862539667373697,214.51729565948028,214.47389444874162,214.48223228415014,-0.0010601297275895786,-0.0008577889248528287,-0.000896663928098842,0.0,0.0,89.8788,214.29,2.384210737125996,2.386818815944301,2.385719052558141,2.3862539667373697,214.52441099449462,214.47389444874162,214.48223228415014,-0.0010932982280157173,-0.0008577889248528287,-0.000896663928098842
2026-03-09,91.4838,218.19,2.3850124284299516,2.386739650056301,2.385436633728803,2.3861601307934777,218.34801279782064,218.25464466041845,218.30358064220817,-0.0007239360609580107,-0.0002962330351950057,-0.0005204229789798491,0.0,0.0,91.4838,218.19,2.3850124284299516,2.386818815944301,2.385436633728803,2.3861601307934777,218.35525519408523,218.25464466041845,218.30358064220817,-0.0007571045613841606,-0.0002962330351950057,-0.0005204229789798491
2026-03-10,91.4988,218.23,2.385058601861445,2.386739650056301,2.3852662427281848,2.3861109566386647,218.3838138925715,218.26458946222502,218.33078857544626,-0.0007045764198953939,-0.0001584874733042564,-0.00046173902867392133,0.0,0.0,91.4988,218.23,2.385058601861445,2.386818815944301,2.3852662427281848,2.3861109566386647,218.3910574763244,218.26458946222502,218.33078857544626,-0.0007377449203214619,-0.0001584874733042564,-0.00046173902867392133
2026-03-11,91.88,219.09,2.384523291249456,2.386739650056301,2.3850794855181734,2.3859920463438438,219.29363904717295,219.1582623818656,219.2358746959605,-0.0009290449901949775,-0.00031152380181340725,-0.0006655993167054239,0.0,0.0,91.88,219.09,2.384523291249456,2.386818815944301,2.3850794855181734,2.3859920463438438,219.30091280896235,219.1582623818656,219.2358746959605,-0.0009622134906210808,-0.00031152380181340725,-0.0006655993167054239
2026-03-12,90.0825,214.93,2.385924014098188,2.386739650056301,2.3850413940169792,2.386006214943195,215.00347452619675,214.85392275419085,214.9361285147693,-0.000341794864859066,0.00035402555831408425,-2.8513596969786005e-05,0.0,0.0,90.0825,214.93,2.385924014098188,2.386818815944301,2.3850413940169792,2.386006214943195,215.01060598730248,214.85392275419085,214.9361285147693,-0.00037496336528523665,0.00035402555831408425,-2.8513596969786005e-05
2026-03-13,89.305,213.01,2.3851967974917416,2.386739650056301,2.385168339487909,2.385908563452177,213.147784448278,212.99612169268636,213.08228502550205,-0.0006466358616795359,6.51554360927205e-05,-0.00033929281864924864,0.0,0.0,89.305,213.01,2.3851967974917416,2.386818815944301,2.385168339487909,2.385908563452177,213.1548543579058,212.99612169268636,213.08228502550205,-0.0006798043621057475,6.51554360927205e-05,-0.00033929281864924864
2026-03-16,90.6188,216.12,2.3849355762821847,2.386739650056301,2.3851194662572417,2.3858614177999478,216.28348300052193,216.14109272238693,216.20817092976012,-0.0007561595349655652,-9.75925095215944e-05,-0.00040788889973527014,0.0,0.0,90.6188,216.12,2.3849355762821847,2.386818815944301,2.3851194662572417,2.3858614177999478,216.2906569182934,216.14109272238693,216.20817092976012,-0.0007893280353917269,-9.75925095215944e-05,-0.00040788889973527014
2026-03-17,90.925,216.86,2.3850426175419304,2.386739650056301,2.385120522174601,2.3857832428281633,217.01430268136917,216.8669874694397,216.93444941346024,-0.0007112782984423166,-3.222058872124519e-05,-0.0003432474264797294,0.0,0.0,90.925,216.86,2.3850426175419304,2.386818815944301,2.385120522174601,2.3857832428281633,217.02150083973555,216.8669874694397,216.93444941346024,-0.0007444467988684487,-3.222058872124519e-05,-0.0003432474264797294
2026-03-18,89.9813,214.68,2.385829055592662,2.386739650056301,2.3851974266186495,2.3857534335455606,214.76193647361106,214.61624524194943,214.67587770789382,-0.000381595124491789,0.0002970198748574559,1.9202215785794967e-05,0.0,0.0,89.9813,214.68,2.385829055592662,2.386818815944301,2.3851974266186495,2.3857534335455606,214.76905992312894,214.61624524194943,214.67587770789382,-0.0004147636249179717,0.0002970198748574559,1.9202215785794967e-05
2026-03-19,90.215,215.19,2.385301779083301,2.386739650056301,2.3851034898756858,2.385680126985342,215.3197175298292,215.18058584240148,215.23074600731275,-0.0006026230232344946,4.374907537701885e-05,-0.00018933105716875177,0.0,0.0,90.215,215.19,2.385301779083301,2.386818815944301,2.3851034898756858,2.385680126985342,215.32685948041512,215.18058584240148,215.23074600731275,-0.0006357915236608443,4.374907537701885e-05,-0.00018933105716875177
2026-03-20,88.1413,210.06,2.3832187635081397,2.386739650056301,2.3850042925139,2.3853616725360203,210.37033551750747,210.2261222321798,210.27694777665315,-0.0014762758424048045,-0.0007905197532985452,-0.001032256607775238,0.0,0.221,88.1413,210.281,2.385726101158027,2.386818815944301,2.3852550262788887,2.385487039418515,210.37731330179142,210.2261222321798,210.27694777665315,-0.0004579170335106715,0.000261007556021594,1.9270701545035325e-05
2026-03-23,89.5525,213.33,2.382178051980682,2.386739650056301,2.3847208548689727,2.3850787442988883,213.7385025116669,213.58309690535103,213.61510117978193,-0.001913054387528348,-0.0011857070529722813,-0.0013355404307076137,0.0,0.221,89.5525,213.55100000000002,2.384645878116189,2.386818815944301,2.3852183712475123,2.3853275024881575,213.745592014852,213.60555074084016,213.62632809752657,-0.0009108054308913605,-0.0002554133422142184,-0.00035267835323944674
2026-03-24,88.9875,212.27,2.385391206630145,2.386739650056301,2.384754115345843,2.385010179037014,212.3899946093851,212.2103470726527,212.24219475829733,-0.0005651326430645409,0.00028106331966312124,0.00013099855356698124,0.0,0.0,88.9875,212.27,2.385391206630145,2.386818815944301,2.3852516317243824,2.3852589372262836,212.39703938384346,212.254619811388,212.26433112766492,-0.0005983011434906616,7.245840594853834e-05,2.6706308158377923e-05
2026-03-25,89.5575,213.65,2.3856181782653603,2.386739650056301,2.3848636040474336,2.384971544782803,213.7504362099172,213.57261668508536,213.5955491091074,-0.000469986472903951,0.0003622622620560714,0.00025489272527686607,0.0,0.0,89.5575,213.65,2.3856181782653603,2.386818815944301,2.385361120425973,2.385220302972073,213.75752610893173,213.61717300815639,213.6178272706429,-0.000503154973330107,0.00015366025747814223,0.0001505974817876415
2026-03-26,87.005,207.53,2.385265214642837,2.386739650056301,2.3847977241018983,2.3849195590594388,207.65828325314848,207.49505787014695,207.50444925382777,-0.0006179522033983523,0.00016838563972466585,0.00012312590557458114,0.0,0.0,87.005,207.53,2.385265214642837,2.386818815944301,2.3852952404804375,2.3851683172487084,207.6651710812339,207.53834428266174,207.5260924600852,-0.00065112070382445,-4.020678896765485e-05,1.882897269010426e-05
2026-03-27,85.125,203.09,2.3857856093979444,2.386739650056301,2.3848566052925184,2.3850124723902137,203.17121271104264,203.0059062641741,203.01627746493472,-0.0003998053940837063,0.0004141570290699417,0.0003630701615120177,0.0,0.0,85.125,203.09,2.3857856093979444,2.386818815944301,2.3853541216710576,2.3852612305794834,203.17795170725861,203.04825734589724,203.0374530057963,-0.0004329738945097857,0.00020555883862088018,0.0002587709553146808
2026-03-30,83.5875,199.44,2.3860026917900403,2.386739650056301,2.384963316843304,2.385041391550273,199.5016004990811,199.3442014948884,199.357230035917,-0.0003088196342201526,0.0004804528694730779,0.0004150979948583225,0.0,0.0,83.5875,199.44,2.3860026917900403,2.386818815944301,2.385460833221843,2.385290149739543,199.50821777774428,199.38578764517953,199.3780231110626,-0.0003419881346464239,0.0002718598286958784,0.0003108028516506286
2026-03-31,87.215,208.05,2.385484148368973,2.386739650056301,2.385007469926008,2.3850639960503046,208.15949857966032,208.00457567848878,208.01138496405704,-0.0005261705105734019,0.00021835751532175824,0.0001856218214396474,0.0,0.0,87.215,208.05,2.385484148368973,2.386818815944301,2.3855049863045474,2.3853127542395742,208.16640303258222,208.04796656944308,208.03308040953425,-0.0005593390109996763,9.77380674903528e-06,8.132794276776596e-05
2026-04-01,88.3313,210.71,2.385451136799753,2.386739650056301,2.384969678046718,2.3850835523326834,210.82381605101816,210.6708103282752,210.67580335431828,-0.0005400091259591227,0.0001860059636188032,0.0001623056376584739,0.0,0.0,88.3313,210.71,2.385451136799753,2.386818815944301,2.385467194425257,2.385332310521953,210.8308088768208,210.71475659676287,210.6977764885621,-0.0005731776263852482,-2.2573883895491866e-05,5.801274738299228e-05
2026-04-02,89.0813,212.53,2.3857981416975282,2.386739650056301,2.38501931430814,2.385061402091913,212.61387078856038,212.45619938098307,212.46634345041346,-0.00039455250521587635,0.0003473083119700589,0.00029956281292094124,0.0,0.0,89.0813,212.53,2.3857981416975282,2.386818815944301,2.38551683068668,2.3853101602811826,212.62092298877906,212.50051878675464,212.48850315329926,-0.00042772100564216094,0.0001387251596746982,0.00019527077774136357
2026-04-06,89.5275,213.56,2.38541230348217,2.386739650056301,2.385238668305543,2.3851214804097216,213.6788340204155,213.52481666172204,213.52858467578375,-0.0005562884926060751,0.0001647604268985887,0.0001471138560013494,0.0,0.0,89.5275,213.56,2.38541230348217,2.386818815944301,2.385485450919094,2.385370238598991,213.6859215444534,213.56935805930175,213.5508553745736,-0.000589456993032324,-4.3818384883543825e-05,4.2820852304392244e-05
2026-04-07,89.8063,214.27,2.385912792309671,2.386739650056301,2.3856121423384424,2.385166498603708,214.34425703485118,214.20945941744807,214.19893520611956,-0.0003464982061391735,0.00028258336134533087,0.00033171503786103224,0.0,0.0,89.8063,214.27,2.385912792309671,2.386818815944301,2.3856121423384424,2.385415256792977,214.35136663033865,214.23162205087542,214.22127525869257,-0.0003796667065652675,0.00017912627281788514,0.00022742466104127963
2026-04-08,92.3875,220.42,2.3858205926126366,2.386739650056301,2.3856550809366914,2.385204598141267,220.50490941957653,220.40074180029285,220.35956988975008,-0.00038514231703487887,8.737429024212883e-05,0.00027419651343487165,0.0,0.0,92.3875,220.42,2.3858205926126366,2.386818815944301,2.385655080936691,2.385453356330537,220.51222335805411,220.40074180029285,220.3825520369612,-0.00041831081746114855,8.737429024212883e-05,0.0001699081049138999
2026-04-09,92.5188,220.68,2.385244944811217,2.386739650056301,2.385617757591277,2.385240680819355,220.81828833562892,220.71794530216556,220.67626717451225,-0.0006264501757083758,-0.00017193239190565687,1.6915248589314467e-05,0.0,0.0,92.5188,220.68,2.385244944811217,2.386818815944301,2.385617757591277,2.385489439008625,220.82561266858758,220.71794530216553,220.6992819836737,-0.0006596186761345805,-0.00017193239190554585,-8.737149419108007e-05
2026-04-10,92.91,221.67,2.3858572812399097,2.386739650056301,2.3856769642509845,2.385237344176441,221.75198088673093,221.64774585780555,221.61271165492627,-0.0003697646539807572,0.0001003981564963226,0.0002584731769880785,0.0,0.0,92.91,221.67,2.3858572812399097,2.386818815944301,2.385676964250984,2.3854861023657112,221.75933618938498,221.64774585780555,221.63582377829135,-0.00040293315440688177,0.0001003981564963226,0.00015418801172087442
2026-04-13,94.7825,226.21,2.386622003006884,2.386739650056301,2.385760603611878,2.3853086044521983,226.22115088146137,226.12042686411894,226.07875857440354,-4.929316401799564e-05,0.0003960517875080568,0.0005803435384669341,0.0,0.0,94.7825,226.21,2.386622003006884,2.386818815944301,2.3857606036118786,2.3855573626414683,226.2286544222407,226.12042686411888,226.10233649747803,-8.246166444413426e-05,0.00039605178750827877,0.00047605822732585824
2026-04-14,96.255,229.6,2.385330632174952,2.386739650056301,2.3856933976503694,2.385328357246837,229.73562501616925,229.64138690066133,229.59787972154632,-0.0005905268946024695,-0.00018024029172405786,9.234704894429363e-06,0.0,0.0,96.255,229.6,2.385330632174952,2.386818815944301,2.3856933976503694,2.3855771154361065,229.74324512871868,229.64138690066136,229.62182394105452,-0.0006236953950287859,-0.00018024029172427995,-9.504749092126515e-05
2026-04-15,98.0025,233.81,2.3857554654218007,2.386739650056301,2.3857205293556523,2.3853639996408305,233.90645255464264,233.80391720323033,233.76814233108314,-0.00041244029575227345,2.6016320499585086e-05,0.0001790403153577514,0.0,0.0,98.0025,233.81,2.3857554654218007,2.386818815944301,2.3857205293556527,2.3856127578301,233.91421100958135,233.80391720323033,233.79252125552702,-0.0004456087961785159,2.6016320499585086e-05,7.47589830534041e-05
2026-04-16,98.9925,236.2,2.3860393464151324,2.386739650056301,2.3857793503171902,2.385374514181954,236.2693248081984,236.16843950223944,236.13314573444492,-0.00029345739524594877,0.00013362661502443454,0.00028308098470433837,0.0,0.0,98.9925,236.2,2.3860393464151324,2.386818815944301,2.3857793503171902,2.3856232723712236,236.27716163736622,236.16843950223947,236.1577709294962,-0.00032662589567219536,0.00013362661502421252,0.00017880121050271067
2026-04-17,100.6975,240.29,2.3862558653392583,2.386739650056301,2.3858251226813634,2.3854222184947522,240.3387159115444,240.24201612856527,240.20125014183733,-0.00020271744112847806,0.00019971144474745887,0.00036941300864780184,0.0,0.0,100.6975,240.29,2.3862558653392583,2.386818815944301,2.3858251226813634,2.3856709766840214,240.34668771855127,240.24201612856527,240.22629946960132,-0.0002358859415547822,0.00019971144474745887,0.0002651336940792452
2026-04-20,101.1413,241.31,2.38587006494874,2.386739650056301,2.38587089882802,2.3855547835667816,241.39795096823937,241.30545448065257,241.26470422744327,-0.0003644065486645931,1.8837023577871202e-05,0.0001877254331523939,0.0,0.0,101.1413,241.31,2.38587006494874,2.386818815944301,2.38587089882802,2.385678174873557,241.40595790906733,241.30545448065257,241.28986395409163,-0.0003975750490907984,1.8837023577871202e-05,8.34482038808393e-05
2026-04-21,101.02,240.98,2.385468224114037,2.386739650056301,2.385826442008457,2.3857192921734494,241.10843944868753,241.02067819960658,240.98874423591627,-0.000532846014201665,-0.00016878897289151373,-3.6285489554373794e-05,0.0,0.0,101.02,240.98,2.385468224114037,2.386818815944301,2.3858264420084567,2.38571929217345,241.11643678669327,241.02067819960658,241.0012092257267,-0.000566014514627855,-0.00016878897289151373,-8.80085170726306e-05
2026-04-22,103.03,245.86,2.3862952538095703,2.386739650056301,2.3858739081281497,2.385764494532421,245.9057861453007,245.81169832013134,245.80065867263048,-0.00018621118720721377,0.00019647939952254466,0.00024139140120703722,0.0,0.0,103.03,245.86,2.3862952538095703,2.386818815944301,2.38587390812815,2.385764494532421,245.91394260674133,245.8116983201313,245.80065867263053,-0.00021937968763339848,0.00019647939952254466,0.00024139140120681523
2026-04-23,101.57,242.41,2.3866299104066164,2.386739650056301,2.38601240468769,2.3858150811394836,242.4211462562185,242.33321284857615,242.32209970965798,-4.597995119136026e-05,0.0003168157904260094,0.0003626757599019108,0.0,0.0,101.57,242.41,2.3866299104066164,2.386818815944301,2.38601240468769,2.3858150811394836,242.42918713546263,242.33321284857618,242.32209970965798,-7.914845161757657e-05,0.0003168157904257874,0.0003626757599019108
2026-04-24,104.16,248.58,2.386520737327189,2.386739650056301,2.386078750296418,2.3858778572737007,248.60280194986433,248.52705207226978,248.5064988514886,-9.172461231920174e-05,0.000213024247834521,0.00029572780277427503,0.0,0.0,104.16,248.58,2.386520737327189,2.386818815944301,2.386078750296418,2.385877857273701,248.61104786875836,248.52705207226978,248.5064988514886,-0.0001248931127453119,0.000213024247834521,0.00029572780277427503
2026-04-27,104.32,248.85,2.385448619631902,2.386739650056301,2.38596141195892,2.385861007785399,248.9846802938733,248.91573523092228,248.89477807079246,-0.0005410643432050634,-0.0002641211584157305,-0.00017992381994171372,0.0,0.0,104.32,248.85,2.385448619631902,2.386818815944301,2.3859614119589194,2.385861007785399,248.99293887930946,248.91573523092228,248.89477807079248,-0.0005742328436313169,-0.0002641211584157305,-0.00017992381994182477
2026-04-28,102.67,244.95,2.385799162364858,2.386739650056301,2.3860082649779106,2.3858508313141398,245.04655987128044,244.9666581658223,244.9563496693269,-0.0003941246957151449,-6.800408008618807e-05,-2.5921971950554425e-05,0.0,0.0,102.67,244.95,2.385799162364858,2.386818815944301,2.38600826497791,2.3858508313141398,245.05468783300137,244.96665816582225,244.9563496693269,-0.0004272931961413358,-6.8004080085966e-05,-2.5921971950554425e-05
2026-04-29,103.13,246.21,2.387375157568118,2.386739650056301,2.386170234192542,2.385945381774097,246.14446011030634,246.0690323671719,246.05279623342722,0.00026623051232686935,0.0005727143648730955,0.0006386985696248352,0.0,0.0,103.13,246.21,2.387375157568118,2.386818815944301,2.3861702341925417,2.385945381774097,246.15262448833573,246.06903236717187,246.05279623342722,0.000233062011900662,0.0005727143648730955,0.0006386985696248352
2026-04-30,103.18,246.31,2.387187439426245,2.386739650056301,2.3862850434936536,2.386032196905422,246.26379709280917,246.2050447639865,246.18184449145136,0.00018759790958847202,0.000426201143368274,0.0005204370909882855,0.0,0.0,103.18,246.31,2.387187439426245,2.386818815944301,2.386285043493653,2.386032196905422,246.271965429133,246.20504476398648,246.18184449145136,0.00015442940916228734,0.000426201143368274,0.0005204370909882855
2026-05-01,104.85,250.2,2.3862660944206007,2.386739650056301,2.3862860664017878,2.3860555945415753,250.24965230840317,250.20198681030956,250.17547584553347,-0.0001984307845437487,-7.940856998808776e-06,9.802300740148063e-05,0.0,0.0,104.85,250.2,2.3862660944206007,2.386818815944301,2.3862860664017878,2.3860555945415753,250.25795285175994,250.2019868103095,250.17547584553347,-0.00023159928496991234,-7.94085699858673e-06,9.802300740148063e-05
2026-05-04,104.95,250.42,2.3860886136255357,2.386739650056301,2.3863079212694673,2.386089410048744,250.4883262734088,250.44072266886764,250.41653464713835,-0.0002728094952659202,-8.274822896496201e-05,1.3838259080449531e-05,0.0,0.0,104.95,250.42,2.3860886136255357,2.386818815944301,2.3863079212694673,2.3860894100487435,250.4966347333544,250.44072266886764,250.41653464713835,-0.00030597799569218764,-8.274822896496201e-05,1.3838259080449531e-05
2026-05-05,106.81,254.87,2.3861997940267767,2.386739650056301,2.386381078260741,2.3861037601345987,254.92766202251354,254.8815490707918,254.85820988730634,-0.0002262153283743498,-4.531254810244485e-05,4.626038923126088e-05,0.0,0.0,106.81,254.87,2.3861997940267767,2.386818815944301,2.386381078260741,2.386103760134599,254.9361177310108,254.8815490707918,254.85820988730632,-0.00025938382880047163,-4.531254810244485e-05,4.626038923126088e-05
2026-05-06,109.56,261.5,2.3868200073019348,2.386739650056301,2.3864335536099777,2.386153730869064,261.49119606016836,261.4519109342468,261.4215279603466,3.3667640674624736e-05,0.00018391391209495814,0.00030012931595501925,0.0,0.0,109.56,261.5,2.3868200073019348,2.386818815944301,2.3864335536099777,2.386153730869064,261.49986947485763,261.4519109342468,261.4215279603467,4.991402482411095e-07,0.00018391391209495814,0.00030012931595479726
2026-05-07,109.5,261.34,2.3866666666666663,2.386739650056301,2.3864372292359826,2.3862248169618363,261.34799168116496,261.3144741202926,261.2838335301625,-3.05791649809509e-05,9.767783876981576e-05,0.0002149403316504743,0.0,0.0,109.5,261.34,2.3866666666666663,2.386818815944301,2.386437229235983,2.3862248169618363,261.35666034590093,261.3144741202926,261.2838335301625,-6.374766540717149e-05,9.767783876981576e-05,0.0002149403316504743
2026-05-08,112.44,268.37,2.3867840626111705,2.386739650056301,2.386463561764381,2.3862711560303995,268.3650062523305,268.3310020552939,268.3071184191889,1.860787022092056e-05,0.00014532465795813758,0.0002343367322388007,0.0,0.0,112.44,268.37,2.3867840626111705,2.386818815944301,2.386463561764381,2.386271156030399,268.37390766477716,268.33100205529394,268.3071184191889,-1.4560630205252964e-05,0.00014532465795791556,0.0002343367322388007
2026-05-11,113.72,271.46,2.387091100949701,2.386739650056301,2.3866278098961606,2.38629461092754,271.42003300440257,271.3886362438454,271.36675586377703,0.00014724061759429754,0.0002629232231639118,0.0003435502621520117,0.0,0.0,113.72,271.46,2.387091100949701,2.386818815944301,2.3866278098961606,2.38629461092754,271.4290357491859,271.3886362438454,271.366755863777,0.00011407211716818877,0.0002629232231639118,0.00034355026215223365
