,bop date,eop date,day count,bop SPLB price,eop SPLB price,bop IGLB price,eop IGLB price,bop VCLT price,eop VCLT price,eop VCLT / eop SPLB,eop VCLT / SPLB moving avg,bop VCLT / SPLB moving avg,eop SPLB unit price,eop VCLT / eop IGLB,eop VCLT / IGLB moving avg,bop VCLT / IGLB moving avg,eop IGLB unit price,eop VCLT / eop VCLT,eop VCLT / VCLT moving avg,bop VCLT / VCLT moving avg,eop VCLT unit price,SPLB unit price pct diff,IGLB unit price pct diff,VCLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPLB shares per unit,eop SPLB shares,bop SPLB shares,eop SPLB shares traded,eop SPLB shares bought,eop SPLB shares sold,IGLB shares per unit,eop IGLB shares,bop IGLB shares,eop IGLB shares traded,eop IGLB shares bought,eop IGLB shares sold,VCLT shares per unit,eop VCLT shares,bop VCLT shares,eop VCLT shares traded,eop VCLT shares bought,eop VCLT shares sold,SPLB daily commission,SPLB cop,SPLB pct cop,SPLB daily position pnl,SPLB investment amount,short SPLB investment amount,long SPLB investment amount,daily SPLB borrow cost,IGLB daily commission,IGLB cop,IGLB pct cop,IGLB daily position pnl,IGLB investment amount,short IGLB investment amount,long IGLB investment amount,daily IGLB borrow cost,VCLT daily commission,VCLT cop,VCLT pct cop,VCLT daily position pnl,VCLT investment amount,short VCLT investment amount,long VCLT investment amount,daily VCLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
10,2024-01-17,2024-01-18,1,23.28,23.19,51.59,51.36,78.49,78.16,3.370418283742992,,,,1.5218068535825544,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.08999999999999986,-0.003873471595796775,,,,,,,-0.23000000000000398,-0.004468195874852929,,,,,,,-0.3299999999999983,-0.004213220404195004,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,23.19,23.26,51.36,51.54,78.16,78.36,3.3688736027515045,,,,1.520372526193248,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.07000000000000028,0.0030139958230781952,,,,,,,0.17999999999999972,0.003498545842513367,,,,,,,0.20000000000000284,0.0025555853418126545,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,23.26,23.33,51.54,51.65,78.36,78.59,3.368624089155594,,,,1.521587608906099,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.06999999999999673,0.003004938942819993,,,,,,,0.10999999999999943,0.002131990341428593,,,,,,,0.23000000000000398,0.0029308718017435793,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,23.33,23.2,51.65,51.37,78.59,78.12,3.3672413793103453,,,,1.5207319447148142,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.129999999999999,-0.005587807361074238,,,,,,,-0.28000000000000114,-0.005435851086471075,,,,,,,-0.46999999999999886,-0.00599835886960537,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,23.2,23.15,51.37,51.23,78.12,77.9,3.3650107991360696,,,,1.520593402303338,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.05000000000000071,-0.0021574981400212367,,,,,,,-0.14000000000000057,-0.002729046528065528,,,,,,,-0.21999999999999886,-0.0028201531317756236,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,23.15,23.35,51.23,51.69,77.9,78.58,3.365310492505353,,,,1.5202166763397176,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.20000000000000284,0.008602203582663288,,,,,,,0.46000000000000085,0.008939041256837043,,,,,,,0.6799999999999926,0.008691261253611028,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,23.35,23.27,51.69,51.53,78.58,78.35,3.3669961323592608,,,,1.5204735105763632,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.08000000000000185,-0.00343200680070598,,,,,,,-0.1599999999999966,-0.0031001768678150183,,,,,,,-0.23000000000000398,-0.0029312453282839446,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,23.27,23.41,51.53,51.85,78.35,78.85,3.368218709953011,,,,1.520732883317261,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.14000000000000057,0.005998304188619036,,,,,,,0.3200000000000003,0.006190772335403432,,,,,,,0.5,0.00636134460701758,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,23.41,23.55,51.85,52.16,78.85,79.28,3.3664543524416137,,,,1.5199386503067487,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.14000000000000057,0.005962538959607434,,,,,,,0.30999999999999517,0.0059609829428611165,,,,,,,0.4300000000000068,0.005438576612685246,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,23.55,23.62,52.16,52.44,79.28,79.5,3.365791701947502,3.367771768621714,,,1.5160183066361557,1.5207358020526383,,,1.0,1.0,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.07000000000000028,0.0029679903067894903,,,,,,,0.28000000000000114,0.005353741277101604,,,,,,,0.21999999999999886,0.0027711316385536852,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,23.62,23.8,52.44,52.68,79.5,80.1,3.3655462184873945,3.3678672613642653,3.367771768621714,80.1529680931968,1.5205011389521639,1.520772375315026,1.5207358020526383,80.11236205213298,1.0,1.0,1.0,80.1,0.0006610560260562415,0.0001543208276712506,0.0,VCLT,SPLB,0.0,0.0006610560260562415,0.0006610560260562415,False,True,False,,,VCLT,SPLB,0,1,4203.0,-4203.0,0.0,-4203.0,0.0,4203.0,1898.0,0.0,0.0,0.0,0.0,-0.0,1248.0,1248.0,0.0,1248.0,1248.0,-0.0,-21.015,0.17999999999999972,0.007591769908212663,0.0,0.0,0.0,0.0,0.0,-0.0,0.240000000000002,0.004566217979581184,0.0,0.0,0.0,0.0,0.0,-6.24,0.5999999999999943,0.007518832414027319,0.0,0.0,0.0,0.0,0.0,-27.255000000000003,0.0,0.0,0.0,0.0,0.0,-27.255000000000003,-27.255000000000003,-27.255000000000003
21,2024-02-01,2024-02-02,1,23.8,23.49,52.68,52.07,80.1,79.1,3.3673903788846316,3.3678913023830797,3.3678672613642653,79.11120196944658,1.5191088918763203,1.520701881078025,1.520772375315026,79.1866175826534,1.0,1.0,1.0,79.1,0.00014160779168431907,0.0010944398537550604,0.0,VCLT,IGLB,0.0,0.0010944398537550604,0.0010944398537550604,False,True,False,VCLT,SPLB,VCLT,IGLB,1,1,4257.0,0.0,-4203.0,4203.0,4203.0,-0.0,1922.0,-1922.0,0.0,-1922.0,0.0,1922.0,1264.0,1264.0,1248.0,16.0,16.0,-0.0,-21.015,-0.3100000000000023,-0.013110782006607652,1302.9300000000096,-100031.40000000001,-100031.40000000001,0.0,-2.7786500000000003,-9.61,-0.6099999999999994,-0.011646909700272524,-0.0,0.0,0.0,0.0,0.0,-0.08,-1.0,-0.01256297930070538,-1248.0,99964.79999999999,0.0,99964.79999999999,0.0,-30.705,54.93000000000961,-66.60000000002037,199996.2,-100031.40000000001,-2.7786500000000003,21.446350000009616,-5.8086499999903864,-5.8086499999903864
22,2024-02-02,2024-02-05,3,23.49,23.17,52.07,51.32,79.1,78.01,3.36685369011653,3.3678424388078367,3.3678913023830797,78.03404147621596,1.520070148090413,1.5206734570183713,1.520701881078025,78.04242053692424,1.0,1.0,1.0,78.01,0.0003081370641100937,0.00041550829239469134,0.0,VCLT,IGLB,0.0,0.00041550829239469134,0.00041550829239469134,False,False,False,VCLT,IGLB,VCLT,IGLB,1,1,4318.0,0.0,0.0,0.0,0.0,-0.0,1950.0,-1950.0,-1922.0,-28.0,0.0,28.0,1282.0,1282.0,1264.0,18.0,18.0,-0.0,-0.0,-0.31999999999999673,-0.013716460226536466,-0.0,0.0,0.0,0.0,0.0,-0.14,-0.75,-0.014508427427372001,1441.5,-100078.54,-100078.54,0.0,-8.339878333333333,-0.09,-1.0899999999999892,-0.013875851173386241,-1377.7599999999863,99982.4,0.0,99982.4,0.0,-0.23,63.74000000001365,-96.13999999999942,200060.94,-100078.54,-8.339878333333333,55.17012166668032,49.36147166668994,0.0
23,2024-02-05,2024-02-06,1,23.17,23.34,51.32,51.68,78.01,78.56,3.3658954584404457,3.367730735377068,3.3678424388078367,78.6054425217749,1.520123839009288,1.5205968770727816,1.5206734570183713,78.58840425870943,1.0,1.0,1.0,78.56,0.0005782762713241118,0.00036149599040147294,0.0,VCLT,SPLB,0.0,0.0005782762713241118,0.0005782762713241118,False,False,False,VCLT,IGLB,VCLT,IGLB,1,1,4287.0,0.0,0.0,0.0,0.0,-0.0,1936.0,-1936.0,-1950.0,14.0,14.0,-0.0,1273.0,1273.0,1282.0,-9.0,0.0,9.0,-0.0,0.16999999999999815,0.007310288414125106,0.0,0.0,0.0,0.0,0.0,-0.07,0.35999999999999943,0.006990319726910657,-701.9999999999989,-100074.0,-100074.0,0.0,-2.7798333333333334,-0.045,0.5499999999999972,0.007025640445988542,705.0999999999964,100008.82,0.0,100008.82,0.0,-0.115,3.0999999999975216,-65.17999999999302,200082.82,-100074.0,-2.7798333333333334,0.20516666666418804,49.56663833335413,0.0
24,2024-02-06,2024-02-07,1,23.34,23.21,51.68,51.45,78.56,78.17,3.3679448513571737,3.3677449992215225,3.367730735377068,78.16503036810175,1.5193391642371235,1.5204676814384839,1.5205968770727816,78.23470932539462,1.0,1.0,1.0,78.17,-6.357669024302245e-05,0.0008274601112187334,0.0,SPLB,IGLB,-6.357669024302245e-05,0.0008274601112187334,0.0008910368014617558,False,True,False,VCLT,IGLB,SPLB,IGLB,1,1,4307.0,4307.0,0.0,4307.0,4307.0,-0.0,1945.0,-1945.0,-1936.0,-9.0,0.0,9.0,1279.0,0.0,1273.0,-1273.0,0.0,1273.0,-21.535,-0.129999999999999,-0.0055854065720642165,-0.0,0.0,0.0,0.0,0.0,-0.045,-0.22999999999999687,-0.004460397194287681,445.27999999999395,-100052.48,-100052.48,0.0,-2.7792355555555557,-6.365,-0.39000000000000057,-0.0049767218139713945,-496.4700000000007,100006.88,0.0,100006.88,0.0,-27.945,-51.19000000000676,-45.59999999999127,200059.36,-100052.48,-2.7792355555555557,-81.91423555556231,-32.34759722220819,-81.91423555556231
25,2024-02-07,2024-02-08,1,23.21,23.03,51.45,51.02,78.17,77.51,3.365610073816761,3.367603328072275,3.3677449992215225,77.55916733207167,1.5192081536652293,1.520359136887539,1.5204676814384839,77.57426110699146,1.0,1.0,1.0,77.51,0.000634134232680661,0.0008287251099571366,0.0,VCLT,IGLB,0.0,0.0008287251099571366,0.0008287251099571366,False,True,False,SPLB,IGLB,VCLT,IGLB,1,1,4344.0,0.0,4307.0,-4307.0,0.0,4307.0,1961.0,-1961.0,-1945.0,-16.0,0.0,16.0,1290.0,1290.0,0.0,1290.0,1290.0,-0.0,-21.535,-0.17999999999999972,-0.007785506453751852,-775.2599999999987,99965.47,0.0,99965.47,0.0,-0.08,-0.4299999999999997,-0.008392749566393293,836.3499999999995,-100070.25,-100070.25,0.0,-2.779729166666667,-6.45,-0.6599999999999966,-0.00847898193881892,-0.0,0.0,0.0,0.0,0.0,-28.064999999999998,61.090000000000714,-104.77999999999884,200035.72,-100070.25,-2.779729166666667,30.24527083333405,-2.102326388874136,-51.66896472222827
26,2024-02-08,2024-02-09,1,23.03,22.98,51.02,50.93,77.51,77.37,3.3668407310704964,3.3673939033805653,3.367603328072275,77.38752447910088,1.5191439230316122,1.520211915368437,1.520359136887539,77.43189084168236,1.0,1.0,1.0,77.37,0.0002264766024755553,0.0007996135530839933,0.0,VCLT,IGLB,0.0,0.0007996135530839933,0.0007996135530839933,False,True,False,VCLT,IGLB,VCLT,IGLB,1,1,4351.0,0.0,0.0,0.0,0.0,-0.0,1964.0,-1964.0,-1961.0,-3.0,0.0,3.0,1292.0,1292.0,1290.0,2.0,2.0,-0.0,-0.0,-0.05000000000000071,-0.002173441411984282,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.09000000000000341,-0.0017655718171521,176.4900000000067,-100050.22,-100050.22,0.0,-2.7791727777777777,-0.01,-0.14000000000000057,-0.001807851732056994,-180.60000000000073,99987.90000000001,0.0,99987.90000000001,0.0,-0.025,-4.109999999994045,-62.31999999999243,200038.12,-100050.22,-2.7791727777777777,-6.914172777771823,-9.016499166645959,-58.583137500000085
27,2024-02-09,2024-02-12,3,22.98,22.97,50.93,50.9,77.37,77.29,3.3648236830648677,3.3670594324196914,3.3673939033805653,77.34903796065159,1.5184675834970531,1.5199752792673684,1.520211915368437,77.37878649225344,1.0,1.0,1.0,77.29,0.0007635583394532543,0.0011480855836460862,0.0,VCLT,IGLB,0.0,0.0011480855836460862,0.0011480855836460862,False,True,False,VCLT,IGLB,VCLT,IGLB,1,1,4357.0,0.0,0.0,0.0,0.0,-0.0,1967.0,-1967.0,-1964.0,-3.0,0.0,3.0,1294.0,1294.0,1292.0,2.0,2.0,-0.0,-0.0,-0.010000000000001563,-0.0004352557196028347,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.030000000000001137,-0.0005892173400362351,58.92000000000223,-100026.52,-100026.52,0.0,-8.335543333333334,-0.01,-0.0799999999999983,-0.001034527442583418,-103.3599999999978,99962.04000000001,0.0,99962.04000000001,0.0,-0.025,-44.439999999995564,-64.47999999999593,199988.56,-100026.52,-8.335543333333334,-52.800543333328896,-61.81704249997485,-111.38368083332898
28,2024-02-12,2024-02-13,1,22.97,22.65,50.9,50.19,77.29,76.25,3.3664459161147904,3.367092705926975,3.3670594324196914,76.263896144306,1.5192269376369796,1.519954051125016,1.5199752792673684,76.28755926642921,1.0,1.0,1.0,76.25,0.00018222791097429413,0.0004924592653626519,0.0,VCLT,IGLB,0.0,0.0004924592653626519,0.0004924592653626519,False,False,False,VCLT,IGLB,VCLT,IGLB,1,1,4414.0,0.0,0.0,0.0,0.0,-0.0,1993.0,-1993.0,-1967.0,-26.0,0.0,26.0,1311.0,1311.0,1294.0,17.0,17.0,-0.0,-0.0,-0.3200000000000003,-0.014029164771963854,-0.0,0.0,0.0,0.0,0.0,-0.13,-0.7100000000000009,-0.014047119889634726,1396.5700000000018,-100120.3,-100120.3,0.0,-2.7811194444444447,-0.085,-1.0400000000000063,-0.013547165631258726,-1345.7600000000082,100013.26000000001,0.0,100013.26000000001,0.0,-0.21500000000000002,50.80999999999358,-107.0399999999936,200133.56,-100120.3,-2.7811194444444447,47.81388055554913,-14.00316194442572,-63.56980027777985
29,2024-02-13,2024-02-14,1,22.65,22.78,50.19,50.52,76.25,76.68,3.366110623353819,3.3668200584005077,3.367092705926975,76.7023718410165,1.517814726840855,1.519773843485667,1.519954051125016,76.78807866283582,1.0,1.0,1.0,76.68,0.00029171332933010873,0.001408484183094516,0.0,VCLT,IGLB,0.0,0.001408484183094516,0.001408484183094516,False,True,False,VCLT,IGLB,VCLT,IGLB,1,1,4391.0,0.0,0.0,0.0,0.0,-0.0,1982.0,-1982.0,-1993.0,11.0,11.0,-0.0,1304.0,1304.0,1311.0,-7.0,0.0,7.0,-0.0,0.13000000000000256,0.005723106089993128,0.0,0.0,0.0,0.0,0.0,-0.055,0.3300000000000054,0.006553493815448278,-657.6900000000107,-100028.67,-100028.67,0.0,-2.7785741666666666,-0.035,0.4300000000000068,0.005623502689922725,563.7300000000089,99963.75,0.0,99963.75,0.0,-0.09,-93.96000000000186,-64.91999999999825,199992.41999999998,-100028.67,-2.7785741666666666,-96.82857416666853,-110.83173611109424,-160.39837444444836
30,2024-02-14,2024-02-15,1,22.78,22.89,50.52,50.74,76.68,77.07,3.3669724770642198,3.3666477680665694,3.3668200584005077,77.06651113678762,1.5189199842333463,1.5196295000182063,1.519773843485667,77.11332481846274,1.0,1.0,1.0,77.07,-4.526978309330616e-05,0.0005619909890262944,0.0,SPLB,IGLB,-4.526978309330616e-05,0.0005619909890262944,0.0006072607721196006,False,True,False,VCLT,IGLB,SPLB,IGLB,1,1,4370.0,4370.0,0.0,4370.0,4370.0,-0.0,1973.0,-1973.0,-1982.0,9.0,9.0,-0.0,1298.0,0.0,1304.0,-1304.0,0.0,1304.0,-21.85,0.10999999999999943,0.004817175945439125,0.0,0.0,0.0,0.0,0.0,-0.045,0.21999999999999886,0.004345256688845507,-436.03999999999775,-100130.64,-100130.64,0.0,-2.781406666666667,-6.5200000000000005,0.38999999999998636,0.005073181612458061,508.5599999999822,99990.72000000002,0.0,99990.72000000002,0.0,-28.415000000000003,72.51999999998446,-139.9199999999837,200121.36000000002,-100130.64,-2.781406666666667,41.32359333331779,-69.50814277777646,-119.07478111113059
31,2024-02-15,2024-02-16,1,22.89,22.8,50.74,50.51,77.07,76.75,3.3662280701754383,3.3665154914377657,3.3666477680665694,76.75956911191778,1.5195010888932885,1.5195859281532085,1.5196295000182063,76.7564860459196,1.0,1.0,1.0,76.75,0.0001246712108637454,8.450517096092932e-05,0.0,VCLT,SPLB,0.0,0.0001246712108637454,0.0001246712108637454,False,False,True,SPLB,IGLB,,,1,0,4387.0,0.0,4370.0,-4370.0,0.0,4370.0,1980.0,0.0,-1973.0,1973.0,1973.0,-0.0,1303.0,0.0,0.0,0.0,0.0,-0.0,-21.85,-0.08999999999999986,-0.003939598004080203,-393.2999999999994,100029.3,0.0,100029.3,0.0,-9.865,-0.23000000000000398,-0.004543217691174642,453.79000000000786,-100110.02,-100110.02,0.0,-2.780833888888889,-0.0,-0.3199999999999932,-0.004160713322595299,-0.0,0.0,0.0,0.0,0.0,-31.715000000000003,60.49000000000848,-80.72000000000116,200139.32,-100110.02,-2.780833888888889,25.994166111119586,-43.51397666665687,-93.080615000011
32,2024-02-16,2024-02-20,4,22.8,22.87,50.51,50.7,76.75,77.03,3.3681679055531264,3.3664926822576424,3.3665154914377657,76.9922092891817,1.5193293885601578,1.5194730171359114,1.5195859281532085,77.04300655736768,1.0,1.0,1.0,77.03,-0.0004907176926113686,0.00016883628987566788,0.0,SPLB,IGLB,-0.0004907176926113686,0.00016883628987566788,0.0006595539824870365,False,True,False,,,SPLB,IGLB,0,1,4370.0,4370.0,0.0,4370.0,4370.0,-0.0,1972.0,-1972.0,0.0,-1972.0,0.0,1972.0,1298.0,0.0,0.0,0.0,0.0,-0.0,-21.85,0.07000000000000028,0.0030654720742946395,0.0,0.0,0.0,0.0,0.0,-9.86,0.19000000000000483,0.0037545741171763135,0.0,0.0,0.0,0.0,0.0,-0.0,0.28000000000000114,0.003641569897567971,0.0,0.0,0.0,0.0,0.0,-31.71,0.0,0.0,0.0,0.0,0.0,-31.71,-75.22397666665688,-124.790615000011
33,2024-02-20,2024-02-21,1,22.87,22.8,50.7,50.52,77.03,76.71,3.364473684210526,3.3663542975026517,3.3664926822576424,76.75603315547426,1.5184085510688834,1.519356847453615,1.5194730171359114,76.76377682570624,1.0,1.0,1.0,76.71,0.0005999132955788968,0.0007007950024999288,0.0,VCLT,IGLB,0.0,0.0007007950024999288,0.0007007950024999288,False,True,False,SPLB,IGLB,VCLT,IGLB,1,1,4390.0,0.0,4370.0,-4370.0,0.0,4370.0,1981.0,-1981.0,-1972.0,-9.0,0.0,9.0,1304.0,1304.0,0.0,1304.0,1304.0,-0.0,-21.85,-0.07000000000000028,-0.0030654720742947167,-305.9000000000012,99941.90000000001,0.0,99941.90000000001,0.0,-0.045,-0.17999999999999972,-0.0035566131148471155,354.95999999999947,-99980.40000000001,-99980.40000000001,0.0,-2.7772333333333337,-6.5200000000000005,-0.3200000000000074,-0.004162878393669618,-0.0,0.0,0.0,0.0,0.0,-28.415000000000003,49.05999999999824,-38.5,199922.30000000002,-99980.40000000001,-2.7772333333333337,17.867766666664902,-57.356209999991975,-106.92284833334611
34,2024-02-21,2024-02-22,1,22.8,22.85,50.52,50.67,76.71,76.99,3.369365426695842,3.3665720288806398,3.3663542975026517,76.9211956979356,1.5194395105585157,1.5192991528663737,1.519356847453615,76.98581146047468,1.0,1.0,1.0,76.99,-0.000894077995246003,-5.440516255923252e-05,0.0,SPLB,VCLT,-0.000894077995246003,0.0,0.000894077995246003,False,True,False,VCLT,IGLB,SPLB,VCLT,1,1,4373.0,4373.0,0.0,4373.0,4373.0,-0.0,1974.0,0.0,-1981.0,1981.0,1981.0,-0.0,1299.0,-1299.0,1304.0,-2603.0,0.0,2603.0,-21.865000000000002,0.05000000000000071,0.0021905813798186818,0.0,0.0,0.0,0.0,0.0,-9.905,0.14999999999999858,0.002964722005528102,-297.1499999999972,-100080.12000000001,-100080.12000000001,0.0,-2.7800033333333336,-13.015,0.28000000000000114,0.0036434653187533738,365.1200000000015,100029.84,0.0,100029.84,0.0,-44.785000000000004,67.97000000000429,-50.28000000001339,200109.96000000002,-100080.12000000001,-2.7800033333333336,20.404996666670954,-36.95121333332102,-86.51785166667514
