,bop date,eop date,day count,bop XLY price,eop XLY price,bop VCR price,eop VCR price,eop VCR / eop XLY,bop VCR / XLY moving avg,eop VCR / XLY moving avg,eop XLY unit price,eop VCR / eop VCR,bop VCR / VCR moving avg,eop VCR / VCR moving avg,eop VCR unit price,XLY unit price pct diff,VCR unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLY shares per unit,bop XLY shares,eop XLY shares,eop XLY shares bought,eop XLY shares sold,eop XLY shares traded,VCR shares per unit,bop VCR shares,eop VCR shares,eop VCR shares bought,eop VCR shares sold,eop VCR shares traded,XLY daily commission,VCR daily commission,daily total commissions,XLY cop,XLY pct cop,XLY daily position pnl,VCR cop,VCR pct cop,VCR daily position pnl,daily position pnl,short XLY investment amount,long XLY investment amount,XLY investment amount,daily XLY borrow cost,short VCR investment amount,long VCR investment amount,VCR investment amount,daily VCR borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,86.785,,294.83,3.3972460678688714,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,86.785,86.175,294.83,292.73,3.396924862199014,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.6099999999999994,-0.00705368326991586,,-2.099999999999966,-0.007148236578451315,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,86.175,86.31,292.73,293.38,3.3991426254199975,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.13500000000000512,0.0015653538286372396,,0.6499999999999773,0.0022180145927476274,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,86.31,87.78,293.38,298.6,3.4016860332649808,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,1.4699999999999989,0.016888218028521796,,5.220000000000027,0.017636188045473317,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,87.78,87.455,298.6,297.51,3.401863815676634,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.32500000000000284,-0.0037093089010614526,,-1.0900000000000318,-0.0036570472389466655,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,87.455,88.155,297.51,300.13,3.40457149339232,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.7000000000000028,0.007972253373696954,,2.6200000000000045,0.008767876261616757,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,88.155,88.04,300.13,299.59,3.402885052248977,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.11499999999999488,-0.001305372074462452,,-0.5400000000000205,-0.0018008408788643185,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,88.04,86.98,299.59,296.38,3.407449988503104,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-1.0600000000000023,-0.012113049488768552,,-3.2099999999999795,-0.010772458486863376,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,86.98,86.88,296.38,295.83,3.405041436464088,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.10000000000000853,-0.001150350983867116,,-0.5500000000000114,-0.0018574497496849705,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,86.88,86.12,295.83,293.36,3.4064096609382255,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.7599999999999909,-0.008786183689462976,,-2.4699999999999704,-0.008384441249276777,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,86.12,86.61,293.36,295.34,3.4099988453989143,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.4899999999999949,0.0056736098467910735,,1.9799999999999613,0.006726711282557244,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,86.61,87.445,295.34,298.17,3.409800445994626,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.8349999999999937,0.009594741958201024,,2.830000000000041,0.009536558602396146,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,87.445,87.06,298.17,297.75,3.4200551343900756,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.3849999999999909,-0.004412488177003037,,-0.4200000000000159,-0.0014095854126144958,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,87.06,86.85,297.75,297.03,3.420034542314335,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.21000000000000796,-0.0024150434370376834,,-0.7200000000000273,-0.002421064432876549,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,86.85,86.52,297.03,295.75,3.418284789644013,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.3299999999999983,-0.0038068916022558773,,-1.2799999999999727,-0.0043186409440367805,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,86.52,85.45,295.75,293.49,3.4346401404330016,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-1.0699999999999932,-0.012444191523258041,,-2.259999999999991,-0.007670935721048935,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,85.45,85.84,293.49,294.95,3.4360438024231126,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.39000000000000057,0.004553688760843054,,1.4599999999999795,0.0049622833116370725,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,85.84,87.095,294.95,298.6,3.42844020896722,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,1.2549999999999955,0.014514378606981881,,3.650000000000034,0.012299034656005792,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,87.095,87.045,298.6,297.78,3.420989143546441,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.04999999999999716,-0.0005742506187436981,,-0.82000000000005,-0.002749926277685789,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,87.045,85.46,297.78,292.25,3.4197285279663,,3.412061830852713,,1.0,,1.0,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-1.585000000000008,-0.018376796094802535,,-5.529999999999973,-0.0187453584752265,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,85.46,87.105,292.25,298.26,3.424143275357327,3.412061830852713,3.4134066912271352,297.2076457764256,1.0,1.0,1.0,298.26,-0.0035345507908990975,0.0,-0.0035345507908990975,False,True,False,0,1,1143.0,0.0,1143.0,1143.0,-0.0,1143.0,335.0,0.0,-335.0,0.0,335.0,-335.0,-5.715,-1.675,-7.39,1.6450000000000102,0.01906585727624411,0.0,6.009999999999991,0.02035598898245833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.39,-7.39,-7.39
21,2024-02-01,2024-02-02,1,87.105,88.66,298.26,303.33,3.4212722761109857,3.4134066912271352,3.4146240619227344,302.6326372441978,1.0,1.0,1.0,303.33,-0.0023016701717486414,0.0,-0.0023016701717486414,False,True,False,1,1,1126.0,1143.0,1126.0,0.0,17.0,-17.0,330.0,-335.0,-330.0,5.0,-0.0,5.0,-0.085,-0.025,-0.11000000000000001,1.5549999999999926,0.017694541824784457,1777.3649999999916,5.069999999999993,0.01685573243678111,-1698.4499999999978,78.91499999999382,0.0,99561.015,99561.015,0.0,-99917.09999999999,0.0,-99917.09999999999,-2.7754749999999997,-356.08499999999185,199478.115,-99917.09999999999,-2.7754749999999997,76.02952499999382,68.63952499999382,0.0
22,2024-02-02,2024-02-05,3,88.66,87.41,303.33,299.0,3.420661251573047,3.4146240619227344,3.415699993230387,298.4722892526662,1.0,1.0,1.0,299.0,-0.0017664781917107778,0.0,-0.0017664781917107778,False,True,False,1,1,1140.0,1126.0,1140.0,14.0,-0.0,14.0,334.0,-330.0,-334.0,0.0,4.0,-4.0,-0.07,-0.02,-0.09000000000000001,-1.25,-0.014199136724510949,-1407.5,-4.329999999999984,-0.014377748380730894,1428.8999999999946,21.399999999994634,0.0,99831.15999999999,99831.15999999999,0.0,-100098.9,0.0,-100098.9,-8.341574999999999,-267.74000000000524,199930.06,-100098.9,-8.341574999999999,12.968424999994635,81.60794999998846,0.0
23,2024-02-05,2024-02-06,1,87.41,87.94,299.0,300.55,3.4176711394132364,3.415699993230387,3.4164992485377987,300.3766574046802,1.0,1.0,1.0,300.55,-0.0005769176587250357,0.0,-0.0005769176587250357,False,False,False,1,1,1137.0,1140.0,1137.0,0.0,3.0,-3.0,333.0,-334.0,-333.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.5300000000000011,0.00604507116026753,604.2000000000013,1.5500000000000114,0.005170556094484655,-517.7000000000038,86.4999999999975,0.0,99647.4,99647.4,0.0,-99866.0,0.0,-99866.0,-2.7740555555555555,-218.60000000000582,199513.4,-99866.0,-2.7740555555555555,83.70594444444195,165.31389444443042,0.0
24,2024-02-06,2024-02-07,1,87.94,88.925,300.55,303.38,3.411639021647456,3.4164992485377987,3.41698800883634,303.8121956762237,1.0,1.0,1.0,303.38,0.001423587958778454,0.0,0.001423587958778454,False,False,True,1,0,1127.0,1137.0,0.0,0.0,1137.0,-1137.0,330.0,-333.0,0.0,333.0,-0.0,333.0,-5.6850000000000005,-1.665,-7.3500000000000005,0.9849999999999994,0.011138554081854879,1119.9449999999993,2.829999999999984,0.009372015678355106,-942.3899999999946,177.5550000000046,0.0,99987.78,99987.78,0.0,-100083.15000000001,0.0,-100083.15000000001,-2.7800875000000005,-95.3700000000099,200070.93,-100083.15000000001,-2.7800875000000005,167.4249125000046,332.73880694443505,0.0
25,2024-02-07,2024-02-08,1,88.925,89.315,303.38,305.34,3.4186866707719865,3.41698800883634,3.417693767705324,305.1882840092177,1.0,1.0,1.0,305.34,-0.0004969990674598352,0.0,-0.0004969990674598352,False,False,False,0,0,1121.0,0.0,0.0,0.0,-0.0,0.0,328.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.39000000000000057,0.004376129066328874,0.0,1.9599999999999795,0.006439764665269865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.73880694443505,0.0
26,2024-02-08,2024-02-09,1,89.315,89.95,305.34,308.07,3.4249027237354084,3.417693767705324,3.418794651279645,307.4215544050939,1.0,1.0,1.0,308.07,-0.0021070828029371613,0.0,-0.0021070828029371613,False,True,False,0,1,1111.0,0.0,1111.0,1111.0,-0.0,1111.0,325.0,0.0,-325.0,0.0,325.0,-325.0,-5.555,-1.625,-7.18,0.6350000000000051,0.0070845134956944505,0.0,2.730000000000018,0.008901120049517002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.18,325.55880694443505,-7.180000000000007
27,2024-02-09,2024-02-12,3,89.95,89.875,308.07,308.65,3.434214186369958,3.418794651279645,3.4201328611729878,307.2641692837581,1.0,1.0,1.0,308.65,-0.004500084992460306,0.0,-0.004500084992460306,False,True,False,1,1,1108.0,1111.0,1108.0,0.0,3.0,-3.0,324.0,-325.0,-324.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,-0.07500000000000284,-0.0008341443553313468,-83.32500000000316,0.5799999999999841,0.0018809189615915005,-188.49999999999483,-271.824999999998,0.0,99934.45,99934.45,0.0,-100122.75,0.0,-100122.75,-8.3435625,-188.3000000000029,200057.2,-100122.75,-8.3435625,-280.188562499998,45.37024444443705,-287.368562499998
28,2024-02-12,2024-02-13,1,89.875,88.085,308.65,301.84,3.4266901288528127,3.4201328611729878,3.4212152957924244,301.26240307642263,1.0,1.0,1.0,301.84,-0.001915419660817819,0.0,-0.001915419660817819,False,True,False,1,1,1132.0,1108.0,1132.0,24.0,-0.0,24.0,331.0,-324.0,-331.0,0.0,7.0,-7.0,-0.12,-0.035,-0.155,-1.7900000000000063,-0.02011755866210722,-1983.320000000007,-6.810000000000002,-0.02231087318384991,2206.4400000000005,223.11999999999352,0.0,99581.5,99581.5,0.0,-100002.59999999999,0.0,-100002.59999999999,-2.77785,-421.09999999999127,199584.09999999998,-100002.59999999999,-2.77785,220.18714999999352,265.55739444443054,-67.18141250000451
29,2024-02-13,2024-02-14,1,88.085,89.015,301.84,305.25,3.4291973262933215,3.4212152957924244,3.4223546790601795,304.53947955496267,1.0,1.0,1.0,305.25,-0.002330380534299273,0.0,-0.002330380534299273,False,True,False,1,1,1122.0,1132.0,1122.0,0.0,10.0,-10.0,328.0,-331.0,-328.0,3.0,-0.0,3.0,-0.05,-0.015,-0.065,0.9300000000000068,0.010502637477722364,1052.7600000000077,3.410000000000025,0.011234037334759198,-1128.7100000000082,-75.9500000000005,0.0,99712.21999999999,99712.21999999999,0.0,-99909.04,0.0,-99909.04,-2.775251111111111,-196.82000000000698,199621.25999999998,-99909.04,-2.775251111111111,-78.79025111111162,186.76714333331893,-145.97166361111613
30,2024-02-14,2024-02-15,1,89.015,90.045,305.25,308.89,3.4303959131545336,3.4223546790601795,3.42337453244796,308.16592707597385,1.0,1.0,1.0,308.89,-0.002346864277904189,0.0,-0.002346864277904189,False,True,False,1,1,1109.0,1122.0,1109.0,0.0,13.0,-13.0,324.0,-328.0,-324.0,4.0,-0.0,4.0,-0.065,-0.02,-0.085,1.0300000000000011,0.011504650515090085,1155.6600000000012,3.6399999999999864,0.011854113473481776,-1193.9199999999955,-38.25999999999431,0.0,99874.83,99874.83,0.0,-100122.0,0.0,-100122.0,-2.7811666666666666,-247.16999999999825,199996.83000000002,-100122.0,-2.7811666666666666,-41.12616666666097,145.64097666665796,-187.0978302777771
31,2024-02-15,2024-02-16,1,90.045,89.51,308.89,307.36,3.433806278628086,3.42337453244796,3.4245748240796323,306.4262543994169,1.0,1.0,1.0,307.36,-0.003042578142534328,0.0,-0.003042578142534328,False,True,False,1,1,1113.0,1109.0,1113.0,4.0,-0.0,4.0,325.0,-324.0,-325.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,-0.5349999999999966,-0.005959194489068452,-593.3149999999962,-1.5299999999999727,-0.004965527444049303,495.71999999999116,-97.59500000000503,0.0,99859.905,99859.905,0.0,-100080.36,0.0,-100080.36,-2.7800100000000003,-220.45500000000175,199940.265,-100080.36,-2.7800100000000003,-100.40001000000504,45.24096666665292,-287.49784027778213
32,2024-02-16,2024-02-20,4,89.51,88.665,307.36,304.08,3.4295381492133306,3.4245748240796323,3.4250489748207955,303.6399267770206,1.0,1.0,1.0,304.08,-0.0014482766830917532,0.0,-0.0014482766830917532,False,True,False,1,1,1127.0,1113.0,1127.0,14.0,-0.0,14.0,329.0,-325.0,-329.0,0.0,4.0,-4.0,-0.07,-0.02,-0.09000000000000001,-0.8449999999999989,-0.009485127938405113,-940.4849999999988,-3.2800000000000296,-0.010728874339253278,1066.0000000000095,125.51500000001079,0.0,99624.63,99624.63,0.0,-99892.0,0.0,-99892.0,-11.099111111111112,-267.36999999999534,199516.63,-99892.0,-11.099111111111112,114.32588888889967,159.5668555555526,-173.17195138888246
33,2024-02-20,2024-02-21,1,88.665,89.32,304.08,305.74,3.4229735781459922,3.4250489748207955,3.4251959266123784,305.92537443099343,1.0,1.0,1.0,305.74,0.0006061302287752396,0.0,0.0006061302287752396,False,False,True,1,0,1120.0,1127.0,0.0,0.0,1127.0,-1127.0,327.0,-329.0,0.0,329.0,-0.0,329.0,-5.635,-1.645,-7.279999999999999,0.6549999999999869,0.0073602040275143965,738.1849999999853,1.660000000000025,0.005444242891894796,-546.1400000000083,192.044999999977,0.0,99925.455,99925.455,0.0,-100042.31999999999,0.0,-100042.31999999999,-2.7789533333333334,-116.86499999999069,199967.775,-100042.31999999999,-2.7789533333333334,181.98604666664366,341.5529022221963,0.0
34,2024-02-21,2024-02-22,1,89.32,91.055,305.74,311.62,3.422327164900335,3.4251959266123784,3.425398045375195,311.88121509769013,1.0,1.0,1.0,311.62,0.0008378976869576404,0.0,0.0008378976869576404,False,False,True,0,0,1099.0,0.0,0.0,0.0,-0.0,0.0,321.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.7350000000000136,0.019238292575826016,0.0,5.8799999999999955,0.019049429216320374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5529022221963,0.0
35,2024-02-22,2024-02-23,1,91.055,90.645,311.62,310.43,3.4246786915990954,3.425398045375195,3.4248999729335,310.49520582303455,1.0,1.0,1.0,310.43,0.0002100279475297715,0.0,0.0002100279475297715,False,False,True,0,0,1103.0,0.0,0.0,0.0,-0.0,0.0,322.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4100000000000108,-0.004512941066151613,-0.0,-1.1899999999999977,-0.0038260636658693148,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5529022221963,0.0
36,2024-02-23,2024-02-26,3,90.645,90.925,310.43,311.18,3.422381083310421,3.4248999729335,3.4242168369778647,311.40903003897847,1.0,1.0,1.0,311.18,0.0007357342910309809,0.0,0.0007357342910309809,False,False,True,0,0,1099.0,0.0,0.0,0.0,-0.0,0.0,321.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28000000000000114,0.0030842123914211254,0.0,0.75,0.0024130897634773293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5529022221963,0.0
37,2024-02-26,2024-02-27,1,90.925,91.225,311.18,312.74,3.4282269114825983,3.4242168369778647,3.4242061721036334,312.3741809533057,1.0,1.0,1.0,312.74,-0.0011704072619062467,0.0,-0.0011704072619062467,False,True,False,0,1,1096.0,0.0,1096.0,1096.0,-0.0,1096.0,320.0,0.0,-320.0,0.0,320.0,-320.0,-5.48,-1.6,-7.08,0.29999999999999716,0.0032939914494585563,0.0,1.5600000000000023,0.005000651528547613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.08,334.4729022221963,-7.079999999999984
38,2024-02-27,2024-02-28,1,91.225,91.585,312.74,313.36,3.4215209914287277,3.4242061721036334,3.4242327644977477,313.60592227211123,1.0,1.0,1.0,313.36,0.0007844837366344082,0.0,0.0007844837366344082,False,False,True,1,0,1092.0,1096.0,0.0,0.0,1096.0,-1096.0,319.0,-320.0,0.0,320.0,-0.0,320.0,-5.48,-1.6,-7.08,0.35999999999999943,0.003938520489668912,394.5599999999994,0.6200000000000045,0.001980514942211594,-198.40000000000146,196.15999999999792,0.0,99982.59999999999,99982.59999999999,0.0,-100076.8,0.0,-100076.8,-2.779911111111111,-94.20000000001164,200059.4,-100076.8,-2.779911111111111,186.3000888888868,520.7729911110831,0.0
39,2024-02-28,2024-02-29,1,91.585,92.205,313.36,315.74,3.4243262295970935,3.4242327644977477,3.4244626495792874,315.7313820505148,1.0,1.0,1.0,315.74,-2.7294822000490763e-05,0.0,-2.7294822000490763e-05,True,False,True,0,0,1085.0,0.0,0.0,0.0,-0.0,0.0,317.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6200000000000045,0.006746856214902227,0.0,2.3799999999999955,0.0075664007460048656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.7729911110831,0.0
40,2024-02-29,2024-03-01,1,92.205,92.51,315.74,317.39,3.430872338125608,3.4244626495792874,3.4247991027177016,316.7970397125799,1.0,1.0,1.0,317.39,-0.0018699860548390507,0.0,-0.0018699860548390507,False,True,False,0,1,1079.0,0.0,1079.0,1079.0,-0.0,1079.0,315.0,0.0,-315.0,0.0,315.0,-315.0,-5.3950000000000005,-1.575,-6.970000000000001,0.3050000000000068,0.0033023877561449027,0.0,1.6499999999999773,0.005212211506266495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.970000000000001,513.8029911110831,-6.970000000000027
41,2024-03-01,2024-03-04,3,92.51,91.26,317.39,313.59,3.4362261669953975,3.4247991027177016,3.425546797261922,312.54716611401744,1.0,1.0,1.0,313.59,-0.0033310108604360567,0.0,-0.0033310108604360567,False,True,False,1,1,1093.0,1079.0,1093.0,14.0,-0.0,14.0,319.0,-315.0,-319.0,0.0,4.0,-4.0,-0.07,-0.02,-0.09000000000000001,-1.25,-0.013604171283970741,-1348.75,-3.8000000000000114,-0.012044901397121879,1197.0000000000036,-151.74999999999636,0.0,99818.29000000001,99818.29000000001,0.0,-99977.84999999999,0.0,-99977.84999999999,-8.3314875,-159.55999999998312,199796.14,-99977.84999999999,-8.3314875,-160.17148749999637,353.6315036110867,-167.1414874999964
42,2024-03-04,2024-03-05,1,91.26,90.125,313.59,309.99,3.4395561719833565,3.425546797261922,3.426491543282437,308.7274051032307,1.0,1.0,1.0,309.99,-0.004081335481993136,0.0,-0.004081335481993136,False,True,False,1,1,1106.0,1093.0,1106.0,13.0,-0.0,13.0,323.0,-319.0,-323.0,0.0,4.0,-4.0,-0.065,-0.02,-0.085,-1.1350000000000051,-0.012514979894143411,-1240.5550000000055,-3.599999999999966,-0.011546361318352094,1148.3999999999892,-92.15500000001634,0.0,99747.18000000001,99747.18000000001,0.0,-100035.20999999999,0.0,-100035.20999999999,-2.7787558333333333,-288.0299999999843,199782.39,-100035.20999999999,-2.7787558333333333,-95.01875583334967,258.612747777737,-262.1602433333461
43,2024-03-05,2024-03-06,1,90.125,89.805,309.99,308.67,3.437113746450643,3.426491543282437,3.4274636736343083,307.7160730444793,1.0,1.0,1.0,308.67,-0.0030952280034339764,0.0,-0.0030952280034339764,False,True,False,1,1,1110.0,1106.0,1110.0,4.0,-0.0,4.0,324.0,-323.0,-324.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,-0.3199999999999932,-0.0035569425596880104,-353.91999999999246,-1.3199999999999932,-0.004267293838544712,426.3599999999978,72.44000000000534,0.0,99678.25,99678.25,0.0,-100126.77,0.0,-100126.77,-2.781299166666667,-448.5200000000041,199805.02000000002,-100126.77,-2.781299166666667,69.63370083333866,328.24644861107566,-192.52654250000745
44,2024-03-06,2024-03-07,1,89.805,90.49,308.67,311.21,3.4391645485689026,3.4274636736343083,3.42883994998038,310.15118782716854,1.0,1.0,1.0,311.21,-0.0034080442048691015,0.0,-0.0034080442048691015,False,True,False,1,1,1100.0,1110.0,1100.0,0.0,10.0,-10.0,321.0,-324.0,-321.0,3.0,-0.0,3.0,-0.05,-0.015,-0.065,0.6849999999999881,0.007598694317616639,760.3499999999867,2.5399999999999636,0.008195180408224811,-822.9599999999882,-62.61000000000149,0.0,99683.55,99683.55,0.0,-100009.08,0.0,-100009.08,-2.77803,-325.52999999999884,199692.63,-100009.08,-2.77803,-65.45303000000149,262.7934186110742,-257.97957250000894
45,2024-03-07,2024-03-08,1,90.49,90.155,311.21,310.16,3.440297265819977,3.42883994998038,3.42992047973278,309.1270656904812,1.0,1.0,1.0,310.16,-0.0033358851641849424,0.0,-0.0033358851641849424,False,True,False,1,1,1104.0,1100.0,1104.0,4.0,-0.0,4.0,322.0,-321.0,-322.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,-0.33499999999999375,-0.003708936134710113,-368.4999999999931,-1.0499999999999545,-0.003379632101379692,337.0499999999854,-31.45000000000772,0.0,99539.0,99539.0,0.0,-99898.40999999999,0.0,-99898.40999999999,-2.774955833333333,-359.40999999998894,199437.40999999997,-99898.40999999999,-2.774955833333333,-34.24995583334105,228.5434627777331,-292.22952833335
46,2024-03-08,2024-03-11,3,90.155,89.91,310.16,309.0,3.4367701034367704,3.42992047973278,3.4305138487178484,308.3841503327742,1.0,1.0,1.0,309.0,-0.0019950297433389344,0.0,-0.0019950297433389344,False,True,False,1,1,1111.0,1104.0,1111.0,7.0,-0.0,7.0,324.0,-322.0,-324.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,-0.24500000000000455,-0.0027212412316502043,-270.480000000005,-1.160000000000025,-0.0037470164649283555,373.52000000000805,103.04000000000303,0.0,99531.12,99531.12,0.0,-99871.52,0.0,-99871.52,-8.322626666666668,-340.40000000000873,199402.64,-99871.52,-8.322626666666668,94.67237333333637,323.2158361110695,-197.5571550000136
47,2024-03-11,2024-03-12,1,89.91,90.685,309.0,311.64,3.4365109996140486,3.4305138487178484,3.430628689380053,311.0961483709781,1.0,1.0,1.0,311.64,-0.0017466523140162308,0.0,-0.0017466523140162308,False,True,False,1,1,1101.0,1111.0,1101.0,0.0,10.0,-10.0,321.0,-324.0,-321.0,3.0,-0.0,3.0,-0.05,-0.015,-0.065,0.7750000000000057,0.008582793072705113,861.0250000000063,2.6399999999999864,0.008507398564911868,-855.3599999999956,5.665000000010764,0.0,99890.01,99890.01,0.0,-100116.0,0.0,-100116.0,-2.7809999999999997,-225.99000000000524,200006.01,-100116.0,-2.7809999999999997,2.819000000010764,326.03483611108027,-194.73815500000285
48,2024-03-12,2024-03-13,1,90.685,90.495,311.64,311.73,3.4447207028012596,3.430628689380053,3.4315302180774743,310.4547432454479,1.0,1.0,1.0,311.73,-0.004099292225344702,0.0,-0.004099292225344702,False,True,False,1,1,1101.0,1101.0,1101.0,0.0,-0.0,0.0,321.0,-321.0,-321.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18999999999999773,-0.0020973625085518094,-209.1899999999975,0.09000000000003183,0.0002887530700078038,-28.890000000010218,-238.08000000000771,0.0,99844.185,99844.185,0.0,-100036.44,0.0,-100036.44,-2.7787900000000003,-192.25500000000466,199880.625,-100036.44,-2.7787900000000003,-240.8587900000077,85.17604611107257,-435.5969450000106
49,2024-03-13,2024-03-14,1,90.495,89.92,311.73,309.75,3.4447286476868326,3.4315302180774743,3.43230678414715,308.5631972095265,1.0,1.0,1.0,309.75,-0.0038388449520253675,0.0,-0.0038388449520253675,False,True,False,1,1,1108.0,1101.0,1108.0,7.0,-0.0,7.0,323.0,-321.0,-323.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,-0.5750000000000028,-0.006374214415453838,-633.0750000000031,-1.9800000000000182,-0.006371908023413271,635.5800000000058,2.505000000002724,0.0,99634.99500000001,99634.99500000001,0.0,-100065.33,0.0,-100065.33,-2.7795925,-430.33499999999185,199700.325,-100065.33,-2.7795925,-0.3195924999972761,84.8564536110753,-435.91653750000785
