date,TFI,VTEB,MUB,TFI log rtn,VTEB log rtn,MUB log rtn,TFI div,TFI div cumsum,VTEB div,VTEB div cumsum,MUB div,MUB div cumsum,TFI div adjustment,VTEB div adjustment,MUB div adjustment,TFI*,VTEB*,MUB*,VTEB/TFI,VTEB/TFI avg,VTEB/TFI 10 dma,VTEB/TFI 20 dma,TFI x avg,TFI x 10 dma,TFI x 20 dma,log diff TFI x avg / VTEB,log diff TFI x 10 dma / VTEB,log diff TFI x 20 dma / VTEB,VTEB*/TFI*,VTEB*/TFI* avg,VTEB*/TFI* 10 dma,VTEB*/TFI* 20 dma,TFI* x avg,TFI* x 10 dma,TFI* x 20 dma,log diff TFI* x avg / VTEB*,log diff TFI* x 10 dma / VTEB*,log diff TFI* x 20 dma / VTEB*
2026-02-02,45.87,50.48,107.66,-0.003264775998139289,-0.0015835316056443847,-0.0017632597023541615,0.1315,0.1315,0.1398,0.1398,0.27905,0.27905,0.0,0.0,0.0,45.87,50.48,107.66,1.1005014170481797,1.102874762632796,1.100349336623094,1.1006757604897721,50.58886536196635,50.47841401211622,50.4891030353052,0.0021542817103863297,-3.141863705814932e-05,0.00018031328507851118,1.1005014170481797,1.102874762632796,1.100349336623094,1.1006757604897721,50.58886536196635,50.47841401211622,50.4891030353052,0.0021542817103863297,-3.141863705814932e-05,0.00018031328507851118
2026-02-03,45.92,50.5,107.63,0.0010894434022303673,0.0003961180483564127,-0.000278693856604357,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,45.92,50.5,107.63,1.0997386759581882,1.102874762632796,1.1001899873593366,1.1006288441020515,50.64400910009799,50.528041537732484,50.54303092169034,0.0028476070642602823,0.0005551238651325657,0.0008517346302703369,1.0997386759581882,1.102874762632796,1.1001899873593366,1.1006288441020515,50.64400910009799,50.528041537732484,50.54303092169034,0.0028476070642602823,0.0005551238651325657,0.0008517346302703369
2026-02-04,46.01,50.54,107.62,0.0019580121560662756,0.0007917656787340257,-9.291521493321031e-05,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.01,50.54,107.62,1.0984568572049556,1.102874762632796,1.0999921000950827,1.1004643507177578,50.743267828734936,50.61974131840307,50.63993311713539,0.004013853541592251,0.001576542879215506,0.00197535512332968,1.0984568572049556,1.102874762632796,1.0999921000950827,1.1004643507177578,50.743267828734936,50.61974131840307,50.63993311713539,0.004013853541592251,0.001576542879215506,0.00197535512332968
2026-02-05,46.05,50.62,107.81,0.0008689985339385352,0.0015816531569297812,0.001763914489752951,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.05,50.62,107.81,1.0992399565689468,1.102874762632796,1.0998419570690294,1.1003969559923188,50.78738281924025,50.65463620937856,50.67638335055275,0.0033011989186010945,0.0006840056311309531,0.0011132353300429536,1.0992399565689468,1.102874762632796,1.0998419570690294,1.1003969559923188,50.78738281924025,50.65463620937856,50.67638335055275,0.0033011989186010945,0.0006840056311309531,0.0011132353300429536
2026-02-06,46.07,50.65,107.69,0.0004342162465099385,0.0005924755777144888,-0.001113689210237034,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.07,50.65,107.69,1.0994139353158237,1.102874762632796,1.0997179911234876,1.1003458662657353,50.80944031449291,50.66971896217019,50.695287762566124,0.0031429395873966604,0.00038924234336880787,0.0008937320437970548,1.0994139353158237,1.102874762632796,1.0997179911234876,1.1003458662657353,50.80944031449291,50.66971896217019,50.695287762566124,0.0031429395873966604,0.00038924234336880787,0.0008937320437970548
2026-02-09,46.1,50.67,107.79,0.0006509710547772262,0.0003947887931260153,0.0009281604527474845,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.1,50.67,107.79,1.0991323210412147,1.102874762632796,1.0995222907657354,1.100264397442932,50.8425265573719,50.696999390792776,50.7259444348504,0.0033991218490478873,0.0005327057443451864,0.0011034847762221153,1.0991323210412147,1.102874762632796,1.0995222907657354,1.100264397442932,50.8425265573719,50.696999390792776,50.7259444348504,0.0033991218490478873,0.0005327057443451864,0.0011034847762221153
2026-02-10,46.15,50.74,107.96,0.0010840109462583103,0.0013805346833174158,0.0015758983562667655,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.15,50.74,107.96,1.0994582881906827,1.102874762632796,1.099435475406349,1.1001970331675108,50.89767029550353,50.742953718838685,50.777201941991315,0.003102598111988523,5.821113263422105e-05,0.0007329190116544647,1.0994582881906827,1.102874762632796,1.099435475406349,1.1001970331675108,50.89767029550353,50.742953718838685,50.777201941991315,0.003102598111988523,5.821113263422105e-05,0.0007329190116544647
2026-02-11,46.09,50.65,107.83,-0.0013009542164441098,-0.0017753234764434807,-0.0012048752558229195,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.09,50.65,107.83,1.098936862660013,1.102874762632796,1.0992987004016799,1.1000458370848252,50.83149780974557,50.67298106147862,50.70808125869058,0.0035769673719880397,0.0004536199316668642,0.0011460608631611152,1.098936862660013,1.102874762632796,1.0992987004016799,1.1000458370848252,50.83149780974557,50.67298106147862,50.70808125869058,0.0035769673719880397,0.0004536199316668642,0.0011460608631611152
2026-02-12,46.19,50.77,108.09,0.0021673177100970157,0.002366398264610608,0.0024083005341307084,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.19,50.77,108.09,1.0991556613985713,1.102874762632796,1.0992686735056285,1.0999699171758452,50.941785286008844,50.77660697155359,50.81111721494807,0.003377886817474374,0.0001301268798623245,0.0008095444964759404,1.0991556613985713,1.102874762632796,1.0992686735056285,1.0999699171758452,50.941785286008844,50.77660697155359,50.81111721494807,0.003377886817474374,0.0001301268798623245,0.0008095444964759404
2026-02-13,46.29,50.84,108.26,0.002162630600665148,0.001377817361950285,0.0015715279407203695,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.29,50.84,108.26,1.0982933678980342,1.102874762632796,1.099232734328461,1.0998497878326001,51.052072762272125,50.88514689657554,50.917607466069875,0.00416270005618918,0.000887625153013987,0.0015253401303277328,1.0982933678980342,1.102874762632796,1.099232734328461,1.0998497878326001,51.052072762272125,50.88514689657554,50.917607466069875,0.00416270005618918,0.000887625153013987,0.0015253401303277328
2026-02-17,46.26,50.87,108.33,-0.0006482982398860706,0.0005899125134202581,0.0006463825886441716,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.26,50.87,108.33,1.0996541288370083,1.102874762632796,1.099148005507344,1.099748671065219,51.01898651939314,50.8505062900346,50.87905118513608,0.002924489302882735,-0.0003832798501504522,0.00017791193243625426,1.0996541288370083,1.102874762632796,1.099148005507344,1.099748671065219,51.01898651939314,50.8505062900346,50.87905118513608,0.002924489302882735,-0.0003832798501504522,0.00017791193243625426
2026-02-18,46.24,50.86,108.31,-0.0004324324391709798,-0.00019659884070006992,-0.00018463810983027193,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.24,50.86,108.31,1.0999134948096885,1.102874762632796,1.0991654873924939,1.0996777373759152,50.996929024140485,50.824603774659586,50.852378550055725,0.002688655704411751,-0.0006961963848241097,-0.00014986278105346548,1.0999134948096885,1.102874762632796,1.0991654873924939,1.0996777373759152,50.996929024140485,50.824603774659586,50.852378550055725,0.002688655704411751,-0.0006961963848241097,-0.00014986278105346548
2026-02-19,46.24,50.86,108.46,0.0,0.0,0.0013839555652687828,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.24,50.86,108.46,1.0999134948096885,1.102874762632796,1.0993111511529672,1.099651625624025,50.996929024140485,50.82541213702892,50.84909857626232,0.002688655704411751,-0.0006802915694218921,-0.00021436477035037297,1.0999134948096885,1.102874762632796,1.0993111511529672,1.099651625624025,50.996929024140485,50.82541213702892,50.84909857626232,0.002688655704411751,-0.0006802915694218921,-0.00021436477035037297
2026-02-20,46.28,50.93,108.54,0.0008646779613537528,0.0013753809025397307,0.0007373272223443603,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.28,50.93,108.54,1.1004753673293,1.102874762632796,1.0994346922290024,1.099638324649016,51.0410440146458,50.876120075359324,50.891877233879875,0.0021779527632259264,-0.0010584811528285445,-0.0007488129061677484,1.1004753673293,1.102874762632796,1.0994346922290024,1.099638324649016,51.0410440146458,50.876120075359324,50.891877233879875,0.0021779527632259264,-0.0010584811528285445,-0.0007488129061677484
2026-02-23,46.34,50.96,108.51,0.0012956166787542827,0.0005888703673945893,-0.00027643400314255045,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.34,50.96,108.51,1.0996978851963746,1.102874762632796,1.0994630872170577,1.0995905391702725,51.107216500403766,50.94780363789197,50.957239964235406,0.002884699074585594,-0.0002393607109735552,-5.416229415629797e-05,1.0996978851963746,1.102874762632796,1.0994630872170577,1.0995905391702725,51.107216500403766,50.94780363789197,50.957239964235406,0.002884699074585594,-0.0002393607109735552,-5.416229415629797e-05
2026-02-24,46.4,51.03,108.71,0.0012939402279792801,0.0013726838119721742,0.0018414515837925562,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.4,51.03,108.71,1.0997844827586207,1.102874762632796,1.0995283033887981,1.0995252970772669,51.17338898616173,51.015087246871474,51.021001017500645,0.0028059554905928295,-0.00029227773010987574,-0.00017636245471294395,1.0997844827586207,1.102874762632796,1.0995283033887981,1.0995252970772669,51.17338898616173,51.015087246871474,51.021001017500645,0.0028059554905928295,-0.00029227773010987574,-0.00017636245471294395
2026-02-25,46.41,51.06,108.75,0.00021549402087491293,0.000587716737457664,0.00036788375288463273,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.41,51.06,108.75,1.1001939237233356,1.102874762632796,1.0996018669420633,1.0995186711742062,51.18441773378805,51.02910856027412,51.02896903735595,0.0024337327740098064,-0.0006051858245089102,-0.000607920011188781,1.1001939237233356,1.102874762632796,1.0996018669420633,1.0995186711742062,51.18441773378805,51.02910856027412,51.02896903735595,0.0024337327740098064,-0.0006051858245089102,-0.000607920011188781
2026-02-26,46.45,51.13,108.92,0.0008615120067632979,0.0013699972785700327,0.0015619978367653095,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.45,51.13,108.92,1.1007534983853606,1.102874762632796,1.0997835305145982,1.0995411154581392,51.22853272429337,51.07650671945884,51.07264227604188,0.0019252475022030005,-0.001046768687095154,-0.0011224314499629772,1.1007534983853606,1.102874762632796,1.0997835305145982,1.0995411154581392,51.22853272429337,51.07650671945884,51.07264227604188,0.0019252475022030005,-0.001046768687095154,-0.0011224314499629772
2026-02-27,46.5,51.15,108.92,0.00107584733346311,0.0003910833057274777,0.0,0.0,0.1315,0.0,0.1398,0.0,0.27905,0.0,0.0,0.0,46.5,51.15,108.92,1.0999999999999999,1.102874762632796,1.099867964374741,1.0995683189401846,51.283676462425014,51.13993416892882,51.12866186880347,0.002610011529938481,-0.00019680980705389414,-0.0004172548040076185,1.0999999999999999,1.102874762632796,1.099867964374741,1.0995683189401846,51.283676462425014,51.13993416892882,51.12866186880347,0.002610011529938481,-0.00019680980705389414,-0.0004172548040076185
2026-03-02,46.18,50.87,108.27,-0.006905508666961288,-0.005489133562961854,-0.005985560482752012,0.13635,0.26785000000000003,0.1487,0.2885,0.29222,0.57127,0.0,0.0,0.0,46.18,50.87,108.27,1.1015591165006495,1.102874762632796,1.1001945392350028,1.0997136367817317,50.93075653838252,50.791902594825544,50.77806496865772,0.0011936364259390044,-0.0015364146950618493,-0.0018088894547842265,1.1015591165006495,1.102874762632796,1.1001945392350028,1.0997136367817317,50.93075653838252,50.791902594825544,50.77806496865772,0.0011936364259390044,-0.0015364146950618493,-0.0018088894547842265
2026-03-03,45.97,50.6,107.76,-0.004557794108212738,-0.005321782541253686,-0.004721575220698214,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.97,50.6,107.76,1.1007178594735698,1.102874762632796,1.100300912298659,1.0997244589030013,50.69915283822963,50.57594296863308,50.553835882856205,0.001957624858980053,-0.0004755484577544275,-0.0009127507611724552,1.1007178594735698,1.102874762632796,1.100300912298659,1.0997244589030013,50.69915283822963,50.57594296863308,50.553835882856205,0.001957624858980053,-0.0004755484577544275,-0.0009127507611724552
2026-03-04,45.99,50.57,107.75,0.00043497173369584223,-0.000593061201528196,-9.280311825144832e-05,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.99,50.57,107.75,1.0995868667101543,1.102874762632796,1.1002682494887055,1.0997168684405996,50.72121033348229,50.60283895661532,50.57632786494903,0.002985657794204127,0.0006491654896161452,0.0001251229795653778,1.0995868667101543,1.102874762632796,1.1002682494887055,1.0997168684405996,50.72121033348229,50.60283895661532,50.57632786494903,0.002985657794204127,0.0006491654896161452,0.0001251229795653778
2026-03-05,45.95,50.58,107.62,-0.0008701327501363928,0.00019772614992735353,-0.0012072249225834942,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.95,50.58,107.62,1.1007616974972796,1.102874762632796,1.1003530697574644,1.0998321104552158,50.677095342976976,50.55732606400602,50.531990104845555,0.0019177988941403662,-0.0004483791940375836,-0.000949638093615937,1.1007616974972796,1.102874762632796,1.1003530697574644,1.0998321104552158,50.677095342976976,50.55732606400602,50.531990104845555,0.0019177988941403662,-0.0004483791940375836,-0.000949638093615937
2026-03-06,45.91,50.56,107.55,-0.0008708905405654899,-0.0003954914032170313,-0.0006506483475345937,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.91,50.56,107.55,1.10128512306687,1.102874762632796,1.1004340453312216,1.099934368780112,50.632980352471655,50.51720943256519,50.49329219099895,0.0014423997567917688,-0.0008466907670158689,-0.0013202502807057018,1.10128512306687,1.102874762632796,1.1004340453312216,1.099934368780112,50.632980352471655,50.51720943256519,50.49329219099895,0.0014423997567917688,-0.0008466907670158689,-0.0013202502807057018
2026-03-09,45.91,50.51,107.68,0.0,-0.000989413358640864,0.0012080101826786246,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.91,50.51,107.68,1.100196035722065,1.102874762632796,1.1004838603837903,1.099973473800424,50.632980352471655,50.52092702115638,50.49798687069494,0.0024318131154326414,0.00021631042139604024,-0.00023786493987018964,1.100196035722065,1.102874762632796,1.1004838603837903,1.099973473800424,50.632980352471655,50.52092702115638,50.49798687069494,0.0024318131154326414,0.00021631042139604024,-0.00023786493987018964
2026-03-10,45.84,50.42,107.47,-0.0015258858546464114,-0.0017834147201873907,-0.0019521270433558622,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.84,50.42,107.47,1.0999127399650959,1.102874762632796,1.100496686104438,1.100012494746618,50.55577911908737,50.44618015999295,50.42278403901145,0.0026893419809738256,0.0005191068114074419,5.521543338333419e-05,1.0999127399650959,1.102874762632796,1.100496686104438,1.100012494746618,50.55577911908737,50.44618015999295,50.42278403901145,0.0026893419809738256,0.0005191068114074419,5.521543338333419e-05
2026-03-11,45.77,50.33,107.24,-0.0015282177409334196,-0.001786600971505154,-0.0021424254853033764,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.77,50.33,107.24,1.0996285776709633,1.102874762632796,1.1004401514992008,1.1000210092206322,50.478577885703075,50.36973332300013,50.347571884552714,0.002947725211545645,0.0007891445935548453,0.0003490724776576456,1.0996285776709633,1.102874762632796,1.1004401514992008,1.1000210092206322,50.478577885703075,50.36973332300013,50.347571884552714,0.002947725211545645,0.0007891445935548453,0.0003490724776576456
2026-03-12,45.61,50.2,106.98,-0.0035018639419417707,-0.00258629409058497,-0.0024274122646544614,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.61,50.2,106.98,1.1006358254768691,1.102874762632796,1.1004283842083518,1.100105957361475,50.30211792368182,50.19107530987855,50.17195823055303,0.002032155360188868,-0.00017779847695454165,-0.0005587570606550953,1.1006358254768691,1.102874762632796,1.1004283842083518,1.100105957361475,50.30211792368182,50.19107530987855,50.17195823055303,0.002032155360188868,-0.00017779847695454165,-0.0005587570606550953
2026-03-13,45.73,50.36,107.25,0.002627546946354664,0.00318218247846277,0.002520656705022192,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.73,50.36,107.25,1.101246446534004,1.102874762632796,1.1005530288617522,1.1002104966182467,50.434462895197754,50.32259000984792,50.307845430140254,0.0014775198280807128,-0.0007431273245955158,-0.0010361714667323117,1.101246446534004,1.102874762632796,1.1005530288617522,1.1002104966182467,50.434462895197754,50.32259000984792,50.307845430140254,0.0014775198280807128,-0.0007431273245955158,-0.0010361714667323117
2026-03-16,45.74,50.38,107.38,0.00021865092467132194,0.0003970617483177212,0.0012113871862970882,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.74,50.38,107.38,1.1014429383471798,1.102874762632796,1.1005414110464051,1.1003679751407038,50.44549164282409,50.33929554013655,50.323628115318606,0.0012991090044341806,-0.0008082753530238194,-0.0011195602705585902,1.1014429383471798,1.102874762632796,1.1005414110464051,1.1003679751407038,50.44549164282409,50.33929554013655,50.323628115318606,0.0012991090044341806,-0.0008082753530238194,-0.0011195602705585902
2026-03-17,45.74,50.34,107.22,0.0,-0.0007942812172942853,-0.001491146595031758,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.74,50.34,107.22,1.10056843025798,1.102874762632796,1.1005264681248461,1.1004136902117525,50.44549164282409,50.33876414126257,50.330831182935796,0.002093390221728646,-2.4550534524963016e-05,-0.00018215439331972677,1.10056843025798,1.102874762632796,1.1005264681248461,1.1004136902117525,50.44549164282409,50.33876414126257,50.330831182935796,0.002093390221728646,-2.4550534524963016e-05,-0.00018215439331972677
2026-03-18,45.64,50.27,106.97,-0.0021886636007601816,-0.0013915120026859523,-0.002334377081352229,0.0,0.26785000000000003,0.0,0.2885,0.0,0.57127,0.0,0.0,0.0,45.64,50.27,106.97,1.1014460999123576,1.102874762632796,1.1007123914450663,1.100490320466886,50.33520416656081,50.22802800521798,50.22288082126438,0.0012962386236541968,-0.0008352800160445393,-0.00093776159671376,1.1014460999123576,1.102874762632796,1.1007123914450663,1.100490320466886,50.33520416656081,50.22802800521798,50.22288082126438,0.0012962386236541968,-0.0008352800160445393,-0.00093776159671376
