,bop date,eop date,day count,bop FREL price,eop FREL price,bop XLRE price,eop XLRE price,bop VNQ price,eop VNQ price,bop IYR price,eop IYR price,eop IYR / eop FREL,eop IYR / FREL moving avg,bop IYR / FREL moving avg,eop FREL unit price,eop IYR / eop XLRE,eop IYR / XLRE moving avg,bop IYR / XLRE moving avg,eop XLRE unit price,eop IYR / eop VNQ,eop IYR / VNQ moving avg,bop IYR / VNQ moving avg,eop VNQ unit price,eop IYR / eop IYR,eop IYR / IYR moving avg,bop IYR / IYR moving avg,eop IYR unit price,FREL unit price pct diff,XLRE unit price pct diff,VNQ unit price pct diff,IYR unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FREL shares per unit,eop FREL shares,bop FREL shares,eop FREL shares traded,eop FREL shares bought,eop FREL shares sold,XLRE shares per unit,eop XLRE shares,bop XLRE shares,eop XLRE shares traded,eop XLRE shares bought,eop XLRE shares sold,VNQ shares per unit,eop VNQ shares,bop VNQ shares,eop VNQ shares traded,eop VNQ shares bought,eop VNQ shares sold,IYR shares per unit,eop IYR shares,bop IYR shares,eop IYR shares traded,eop IYR shares bought,eop IYR shares sold,FREL daily commission,FREL cop,FREL pct cop,FREL daily position pnl,FREL investment amount,short FREL investment amount,long FREL investment amount,daily FREL borrow cost,XLRE daily commission,XLRE cop,XLRE pct cop,XLRE daily position pnl,XLRE investment amount,short XLRE investment amount,long XLRE investment amount,daily XLRE borrow cost,VNQ daily commission,VNQ cop,VNQ pct cop,VNQ daily position pnl,VNQ investment amount,short VNQ investment amount,long VNQ investment amount,daily VNQ borrow cost,IYR daily commission,IYR cop,IYR pct cop,IYR daily position pnl,IYR investment amount,short IYR investment amount,long IYR investment amount,daily IYR borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
81,2024-04-29,2024-04-30,1,24.42,24.01,36.87,36.19,80.98,79.61,84.12,82.6,3.4402332361516033,3.4426613195250857,3.4430825171171895,82.66841123598373,2.2823984526112184,2.2801140116621603,2.2796624045744265,82.50098242154849,1.0375580957166184,1.0381153305528352,1.0382383786016876,82.65415732048035,1.0,1.0,1.0,82.6,0.0008278804083544532,-0.0011994791172167572,0.000655442783375075,0.0,XLRE,FREL,-0.0011994791172167572,0.0008278804083544532,0.0020273595255712105,True,True,False,XLRE,VNQ,,,1,0,4170.0,0.0,0.0,0.0,0.0,-0.0,2761.0,0.0,2710.0,-2710.0,0.0,2710.0,1257.0,0.0,-1235.0,1235.0,1235.0,-0.0,1211.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.41000000000000014,-0.01693205844939677,-0.0,0.0,0.0,0.0,0.0,-13.55,-0.6799999999999997,-0.018615374670402064,-1842.7999999999993,99917.7,0.0,99917.7,0.0,-6.175,-1.3700000000000045,-0.01706249750352832,1691.9500000000057,-100010.3,-100010.3,0.0,-2.778063888888889,-0.0,-1.5200000000000102,-0.018234670307566796,-0.0,0.0,0.0,0.0,0.0,-19.725,-150.84999999999354,-92.60000000000582,199928.0,-100010.3,-2.778063888888889,-173.35306388888242,1405.6051850000401,-361.22787222223906
82,2024-04-30,2024-05-01,1,24.01,24.03,36.19,36.21,79.61,79.64,82.6,82.72,3.442363712026633,3.442129426137476,3.4426613195250857,82.72715150818782,2.284451808892571,2.2805843252397575,2.2801140116621603,82.56292836228683,1.0386740331491713,1.0380383242983366,1.0381153305528352,82.6755049252278,1.0,1.0,1.0,82.72,8.645066569082381e-05,-0.0019006401514512143,-0.0005380445601073448,0.0,XLRE,FREL,-0.0019006401514512143,8.645066569082381e-05,0.001987090817142038,False,False,False,,,,,0,0,4162.0,0.0,0.0,0.0,0.0,-0.0,2757.0,0.0,0.0,0.0,0.0,-0.0,1255.0,0.0,0.0,0.0,0.0,-0.0,1209.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.019999999999999574,0.0008326395152157202,0.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.0005524862018988328,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0003767660955088258,0.0,0.0,0.0,0.0,0.0,-0.0,0.12000000000000455,0.0014517302331867232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.6051850000401,-361.22787222223906
83,2024-05-01,2024-05-02,1,24.03,24.37,36.21,36.73,79.64,80.76,82.72,83.82,3.4394747640541645,3.4416558063743516,3.442129426137476,83.88469411497029,2.2820582630002724,2.280852987144033,2.2805843252397575,83.76586226605629,1.037890044576523,1.0379570152470765,1.0380383242983366,83.83197507033367,1.0,1.0,1.0,83.82,0.0007715242381353784,-0.0006460895339845507,0.00014285629917591588,0.0,XLRE,FREL,-0.0006460895339845507,0.0007715242381353784,0.001417613772119929,False,False,False,,,,,0,0,4106.0,0.0,0.0,0.0,0.0,-0.0,2721.0,0.0,0.0,0.0,0.0,-0.0,1238.0,0.0,0.0,0.0,0.0,-0.0,1193.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.33999999999999986,0.014049817888737274,0.0,0.0,0.0,0.0,0.0,-0.0,0.519999999999996,0.014258536054025987,0.0,0.0,0.0,0.0,0.0,-0.0,1.1200000000000045,0.013965314248641348,0.0,0.0,0.0,0.0,0.0,-0.0,1.0999999999999943,0.013210231736806482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.6051850000401,-361.22787222223906
84,2024-05-02,2024-05-03,1,24.37,24.52,36.73,37.02,80.76,81.3,83.82,84.46,3.4445350734094613,3.4417064147051724,3.4416558063743516,84.38940037229911,2.2814694759589407,2.281338654792944,2.280852987144033,84.43717758407212,1.0388683886838868,1.0379645280813183,1.0379570152470765,84.38590533958731,1.0,1.0,1.0,84.46,-0.0008362437966547521,-0.0002702521900393191,-0.0008776601957843824,0.0,VNQ,IYR,-0.0008776601957843824,0.0,0.0008776601957843824,False,False,False,,,,,0,0,4075.0,0.0,0.0,0.0,0.0,-0.0,2701.0,0.0,0.0,0.0,0.0,-0.0,1229.0,0.0,0.0,0.0,0.0,-0.0,1184.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.14999999999999858,0.00613624343089565,0.0,0.0,0.0,0.0,0.0,-0.0,0.29000000000000625,0.007864447313775565,0.0,0.0,0.0,0.0,0.0,-0.0,0.539999999999992,0.0066642231091281375,0.0,0.0,0.0,0.0,0.0,-0.0,0.6400000000000006,0.007606407008872146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.6051850000401,-361.22787222223906
85,2024-05-03,2024-05-06,3,24.52,24.56,37.02,37.03,81.3,81.37,84.46,84.67,3.4474755700325734,3.4417385200246278,3.4417064147051724,84.52830954515903,2.2865244396435322,2.2817795758192956,2.281338654792944,84.47797038698272,1.0405554872803244,1.0380297847649953,1.0379645280813183,84.45917364997688,1.0,1.0,1.0,84.67,-0.001674845196069182,-0.0022705527601332995,-0.0024930821179079085,0.0,VNQ,IYR,-0.0024930821179079085,0.0,0.0024930821179079085,False,True,False,,,VNQ,IYR,0,1,4065.0,0.0,0.0,0.0,0.0,-0.0,2694.0,0.0,0.0,0.0,0.0,-0.0,1226.0,1226.0,0.0,1226.0,1226.0,-0.0,1181.0,-1181.0,0.0,-1181.0,0.0,1181.0,-0.0,0.03999999999999915,0.00162999221093097,0.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.000270087780169912,0.0,0.0,0.0,0.0,0.0,-6.13,0.07000000000000739,0.0008606381548010887,0.0,0.0,0.0,0.0,0.0,-5.905,0.21000000000000796,0.002483298148388338,0.0,0.0,0.0,0.0,0.0,-12.035,0.0,0.0,0.0,0.0,0.0,-12.035,1393.57018500004,-373.26287222223914
86,2024-05-06,2024-05-07,1,24.56,24.78,37.03,37.42,81.37,82.14,84.67,85.42,3.4471347861178367,3.4419694877255806,3.4417385200246278,85.28628052621028,2.282736504543025,2.2821026255362424,2.2817795758192956,85.38419172715804,1.0399318237156074,1.0381303657146468,1.0380297847649953,85.26376652059672,1.0,1.0,1.0,85.42,-0.0015666617622730823,-0.00041929033479189224,-0.0018306781742786432,0.0,VNQ,IYR,-0.0018306781742786432,0.0,0.0018306781742786432,False,False,False,VNQ,IYR,VNQ,IYR,1,1,4030.0,0.0,0.0,0.0,0.0,-0.0,2672.0,0.0,0.0,0.0,0.0,-0.0,1216.0,1216.0,1226.0,-10.0,0.0,10.0,1171.0,-1171.0,-1181.0,10.0,10.0,-0.0,-0.0,0.22000000000000242,0.00891777292205479,0.0,0.0,0.0,0.0,0.0,-0.0,0.39000000000000057,0.010476925920422243,0.0,0.0,0.0,0.0,0.0,-0.05,0.769999999999996,0.009418453819846651,944.0199999999951,99759.62000000001,0.0,99759.62000000001,0.0,-0.05,0.75,0.008818917759134536,-885.75,-99995.27,-99995.27,0.0,-2.777646388888889,-0.1,58.26999999999509,-235.64999999999418,199754.89,-99995.27,-2.777646388888889,55.3923536111062,1448.9625386111463,-317.87051861113287
87,2024-05-07,2024-05-08,1,24.78,24.56,37.42,37.07,82.14,81.45,85.42,84.77,3.451547231270358,3.4423626175915936,3.4419694877255806,84.53477061854025,2.2867547882384676,2.2825669943708844,2.2821026255362424,84.5975443286285,1.0407612031921423,1.038226913921821,1.0381303657146468,84.55571828745798,1.0,1.0,1.0,84.77,-0.0027787702846399625,-0.00203646727778658,-0.0025310015406920443,0.0,FREL,IYR,-0.0027787702846399625,0.0,0.0027787702846399625,False,True,False,VNQ,IYR,FREL,IYR,1,1,4062.0,4062.0,0.0,4062.0,4062.0,-0.0,2693.0,0.0,0.0,0.0,0.0,-0.0,1225.0,0.0,1216.0,-1216.0,0.0,1216.0,1180.0,-1180.0,-1171.0,-9.0,0.0,9.0,-20.31,-0.22000000000000242,-0.008917772922054769,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3500000000000014,-0.009397303683302641,-0.0,0.0,0.0,0.0,0.0,-6.08,-0.6899999999999977,-0.008435773480358314,-839.0399999999972,99882.24,0.0,99882.24,0.0,-0.045,-0.6500000000000057,-0.007638558793006301,761.1500000000067,-100026.82,-100026.82,0.0,-2.778522777777778,-26.435000000000002,-77.88999999999055,-144.58000000000175,199909.06,-100026.82,-2.778522777777778,-107.10352277776833,1341.859015833378,-424.97404138890124
88,2024-05-08,2024-05-09,1,24.56,25.07,37.07,37.95,81.45,83.12,84.77,86.4,3.44635021938572,3.4424333439949626,3.4423626175915936,86.30003082302125,2.2766798418972334,2.2825157884854113,2.2825669943708844,86.62341743637506,1.039461020211742,1.0383738674599203,1.038226913921821,86.29742108518177,1.0,1.0,1.0,86.4,-0.0011577205593792574,0.0025825124004192845,-0.0011879613052399403,0.0,VNQ,XLRE,-0.0011879613052399403,0.0025825124004192845,0.0037704737056592245,False,True,False,FREL,IYR,VNQ,XLRE,1,1,3983.0,0.0,4062.0,-4062.0,0.0,4062.0,2641.0,-2641.0,0.0,-2641.0,0.0,2641.0,1201.0,1201.0,0.0,1201.0,1201.0,-0.0,1157.0,0.0,-1180.0,1180.0,1180.0,-0.0,-20.31,0.5100000000000016,0.020552808891260262,2071.6200000000063,99762.72,0.0,99762.72,0.0,-13.205,0.8800000000000026,0.02346148667899818,0.0,0.0,0.0,0.0,0.0,-6.005,1.6700000000000017,0.02029601174291783,0.0,0.0,0.0,0.0,0.0,-5.9,1.6300000000000097,0.019045969189695956,-1923.4000000000115,-100028.59999999999,-100028.59999999999,0.0,-2.778572222222222,-45.42,148.2199999999948,-265.8799999999901,199791.32,-100028.59999999999,-2.778572222222222,100.02142777777257,1441.8804436111504,-324.95261361112875
89,2024-05-09,2024-05-10,1,25.07,25.0,37.95,37.81,83.12,82.89,86.4,86.24,3.4495999999999998,3.44283542191704,3.4424333439949626,86.06083359987406,2.2808780745834434,2.282703623471297,2.2825157884854113,86.3019219626334,1.0404150078417178,1.0385037844166862,1.0383738674599203,86.0708098737528,1.0,1.0,1.0,86.24,-0.0020796935332121308,0.0007177613948827344,-0.0019637790657895983,0.0,FREL,XLRE,-0.0020796935332121308,0.0007177613948827344,0.0027974549280948653,False,True,False,VNQ,XLRE,FREL,XLRE,1,1,3993.0,3993.0,0.0,3993.0,3993.0,-0.0,2648.0,-2648.0,-2641.0,-7.0,0.0,7.0,1205.0,0.0,1201.0,-1201.0,0.0,1201.0,1160.0,0.0,0.0,0.0,0.0,-0.0,-19.965,-0.07000000000000028,-0.0027960873020013203,-0.0,0.0,0.0,0.0,0.0,-0.035,-0.14000000000000057,-0.0036958859387974984,369.7400000000015,-100225.95000000001,-100225.95000000001,0.0,-2.784054166666667,-6.005,-0.23000000000000398,-0.002770919187537097,-276.2300000000048,99827.12000000001,0.0,99827.12000000001,0.0,-0.0,-0.1600000000000108,-0.001853568649323055,-0.0,0.0,0.0,0.0,0.0,-26.005,93.5099999999967,-398.83000000000175,200053.07,-100225.95000000001,-2.784054166666667,64.72094583333003,1506.6013894444804,-260.23166777779875
90,2024-05-10,2024-05-13,3,25.0,25.06,37.81,37.91,82.89,83.16,86.24,86.43,3.4489225857940946,3.443068504138206,3.44283542191704,86.27745567324102,2.2798733843313115,2.2827043984544653,2.282703623471297,86.53729436579685,1.0393217893217894,1.0385400930062816,1.0385037844166862,86.36197471209162,1.0,1.0,1.0,86.43,-0.0017665058619823059,0.0012406319929123282,-0.0007873663292066433,0.0,FREL,XLRE,-0.0017665058619823059,0.0012406319929123282,0.0030071378548946343,False,True,False,FREL,XLRE,FREL,XLRE,1,1,3983.0,3983.0,3993.0,-10.0,0.0,10.0,2641.0,-2641.0,-2648.0,7.0,7.0,-0.0,1202.0,0.0,0.0,0.0,0.0,-0.0,1157.0,0.0,0.0,0.0,0.0,-0.0,-0.05,0.05999999999999872,0.0023971245997214514,239.5799999999949,99825.0,0.0,99825.0,0.0,-0.035,0.09999999999999432,0.002641311625401727,-264.79999999998495,-100120.88,-100120.88,0.0,-8.343406666666667,-0.0,0.269999999999996,0.003252035386377316,0.0,0.0,0.0,0.0,0.0,-0.0,0.19000000000001194,0.0022007306038600077,0.0,0.0,0.0,0.0,0.0,-0.085,-25.21999999999005,-295.88000000000466,199945.88,-100120.88,-8.343406666666667,-33.64840666665672,1472.9529827778238,-293.88007444445543
91,2024-05-13,2024-05-14,1,25.06,25.25,37.91,38.18,83.16,83.8,86.43,87.07,3.448316831683168,3.4434876944038217,3.443068504138206,86.93747972948971,2.2805133577789416,2.2826862139981445,2.2827043984544653,87.15365393299149,1.0390214797136037,1.0386033023625896,1.0385400930062816,87.0296597939264,1.0,1.0,1.0,87.07,-0.0015231563187621993,0.0009603051885524704,-0.00046341511342726,0.0,FREL,XLRE,-0.0015231563187621993,0.0009603051885524704,0.0024834615073146696,False,True,False,FREL,XLRE,FREL,XLRE,1,1,3956.0,3956.0,3983.0,-27.0,0.0,27.0,2623.0,-2623.0,-2641.0,18.0,18.0,-0.0,1193.0,0.0,0.0,0.0,0.0,-0.0,1149.0,0.0,0.0,0.0,0.0,-0.0,-0.135,0.19000000000000128,0.007553206253446656,756.7700000000051,99813.98,0.0,99813.98,0.0,-0.09,0.2700000000000031,0.007096888769358209,-713.0700000000082,-100120.31,-100120.31,0.0,-2.781119722222222,-0.0,0.6400000000000006,0.007666544498225242,0.0,0.0,0.0,0.0,0.0,-0.0,0.6399999999999864,0.0073775550759772246,0.0,0.0,0.0,0.0,0.0,-0.225,43.69999999999686,-306.33000000000175,199934.28999999998,-100120.31,-2.781119722222222,40.69388027777464,1513.6468630555985,-253.1861941666807
92,2024-05-14,2024-05-15,1,25.25,25.63,38.18,38.83,83.8,84.96,87.07,88.4,3.4490831057354665,3.4437992938070017,3.4434876944038217,88.25658960756995,2.276590265258821,2.2822839892258213,2.2826862139981445,88.63670568954795,1.0404896421845575,1.0387069092651005,1.0386033023625896,88.2397365687256,1.0,1.0,1.0,88.4,-0.0016236068436767032,0.002674087609999223,-0.0018145800980291663,0.0,VNQ,XLRE,-0.0018145800980291663,0.002674087609999223,0.004488667708028389,False,True,False,FREL,XLRE,VNQ,XLRE,1,1,3895.0,0.0,3956.0,-3956.0,0.0,3956.0,2582.0,-2582.0,-2623.0,41.0,41.0,-0.0,1175.0,1175.0,0.0,1175.0,1175.0,-0.0,1131.0,0.0,0.0,0.0,0.0,-0.0,-19.78,0.379999999999999,0.014937384654610922,1503.279999999996,99889.0,0.0,99889.0,0.0,-0.20500000000000002,0.6499999999999986,0.016881325445974302,-1704.9499999999962,-100146.14,-100146.14,0.0,-2.7818372222222223,-5.875,1.1599999999999966,0.013747550005591214,0.0,0.0,0.0,0.0,0.0,-0.0,1.3300000000000125,0.015159576803073631,0.0,0.0,0.0,0.0,0.0,-25.86,-201.67000000000007,-257.1399999999994,200035.14,-100146.14,-2.7818372222222223,-230.31183722222232,1283.3350258333762,-483.498031388903
93,2024-05-15,2024-05-16,1,25.63,25.6,38.83,38.76,84.96,84.9,88.4,88.33,3.450390625,3.4443845646271662,3.4437992938070017,88.16126192145924,2.2788957688338494,2.282070971288107,2.2822839892258213,88.46132742239283,1.0404004711425205,1.0388317407591385,1.0387069092651005,88.18621659660704,1.0,1.0,1.0,88.33,-0.0019121414637368462,0.0014856774759654245,-0.0016291243713000647,0.0,FREL,XLRE,-0.0019121414637368462,0.0014856774759654245,0.003397818939702271,False,True,False,VNQ,XLRE,FREL,XLRE,1,1,3898.0,3898.0,0.0,3898.0,3898.0,-0.0,2584.0,-2584.0,-2582.0,-2.0,0.0,2.0,1176.0,0.0,1175.0,-1175.0,0.0,1175.0,1132.0,0.0,0.0,0.0,0.0,-0.0,-19.490000000000002,-0.029999999999997584,-0.0011711888904628726,-0.0,0.0,0.0,0.0,0.0,-0.01,-0.07000000000000028,-0.0018043567210104625,180.74000000000075,-100259.06,-100259.06,0.0,-2.784973888888889,-5.875,-0.05999999999998806,-0.0007064641763268839,-70.49999999998597,99827.99999999999,0.0,99827.99999999999,0.0,-0.0,-0.07000000000000739,-0.0007921688865570102,-0.0,0.0,0.0,0.0,0.0,-25.375000000000004,110.24000000001477,-431.0600000000122,200087.06,-100259.06,-2.784973888888889,82.08002611112589,1365.415051944502,-401.4180052777772
94,2024-05-16,2024-05-17,1,25.6,25.6,38.76,38.76,84.9,84.89,88.33,88.34,3.45078125,3.445036834674336,3.4443845646271662,88.17624485445546,2.2791537667698663,2.281772806783791,2.282070971288107,88.45307084712702,1.040640829308517,1.0389713771612734,1.0388317407591385,88.18642647304327,1.0,1.0,1.0,88.34,-0.0018554121481290657,0.001279132287280842,-0.001739949862119345,0.0,FREL,XLRE,-0.0018554121481290657,0.001279132287280842,0.0031345444354099077,False,True,False,FREL,XLRE,FREL,XLRE,1,1,3899.0,3899.0,3898.0,1.0,1.0,-0.0,2583.0,-2583.0,-2584.0,1.0,1.0,-0.0,1176.0,0.0,0.0,0.0,0.0,-0.0,1132.0,0.0,0.0,0.0,0.0,-0.0,-0.005,0.0,0.0,0.0,99788.8,0.0,99788.8,0.0,-0.005,0.0,0.0,-0.0,-100155.84,-100155.84,0.0,-2.7821066666666665,-0.0,-0.010000000000005116,-0.00011779256742527005,-0.0,0.0,0.0,0.0,0.0,-0.0,0.010000000000005116,0.00011320541133951467,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-367.0399999999936,199944.64,-100155.84,-2.7821066666666665,-2.7921066666666663,1362.6229452778352,-404.21011194444395
95,2024-05-17,2024-05-20,3,25.6,25.44,38.76,38.52,84.89,84.39,88.34,87.72,3.4481132075471694,3.4454699607196098,3.445036834674336,87.64173707411511,2.277258566978193,2.2813835924730377,2.281772806783791,87.89388851731164,1.03945965161749,1.0390936696543183,1.0389713771612734,87.67879451863986,1.0,1.0,1.0,87.72,-0.0008925884561454142,0.001980351048647496,-0.00046984909139497193,0.0,FREL,XLRE,-0.0008925884561454142,0.001980351048647496,0.0028729395047929103,False,True,False,FREL,XLRE,FREL,XLRE,1,1,3927.0,3927.0,3899.0,28.0,28.0,-0.0,2601.0,-2601.0,-2583.0,-18.0,0.0,18.0,1184.0,0.0,0.0,0.0,0.0,-0.0,1140.0,0.0,0.0,0.0,0.0,-0.0,-0.14,-0.16000000000000014,-0.006269613013595374,-623.8400000000006,99814.40000000001,0.0,99814.40000000001,0.0,-0.09,-0.23999999999999488,-0.006211200092640524,619.9199999999868,-100117.08,-100117.08,0.0,-8.34309,-0.0,-0.5,-0.005907389580001243,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6200000000000045,-0.0070430826186929805,-0.0,0.0,0.0,0.0,0.0,-0.23,-3.920000000013829,-302.679999999993,199931.48,-100117.08,-8.34309,-12.49309000001383,1350.1298552778214,-416.70320194445776
96,2024-05-20,2024-05-21,1,25.44,25.42,38.52,38.49,84.39,84.36,87.72,87.75,3.4520062942564906,3.446285444434907,3.4454699607196098,87.58384640149248,2.279812938425565,2.2811961572025354,2.2813835924730377,87.81045447428723,1.0401849217638692,1.039287672674005,1.0390936696543183,87.65794197203829,1.0,1.0,1.0,87.75,-0.0018952832171801252,0.0006887026677821413,-0.0010496450203890564,0.0,FREL,XLRE,-0.0018952832171801252,0.0006887026677821413,0.0025839858849622667,False,True,False,FREL,XLRE,FREL,XLRE,1,1,3928.0,3928.0,3927.0,1.0,1.0,-0.0,2601.0,-2601.0,-2601.0,0.0,0.0,-0.0,1185.0,0.0,0.0,0.0,0.0,-0.0,1140.0,0.0,0.0,0.0,0.0,-0.0,-0.005,-0.019999999999999574,-0.0007864727106133761,-78.53999999999833,99902.88,0.0,99902.88,0.0,-0.0,-0.030000000000001137,-0.0007791196342701391,78.03000000000296,-100190.52,-100190.52,0.0,-2.78307,-0.0,-0.030000000000001137,-0.000355555559301344,-0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.00034193879628781137,0.0,0.0,0.0,0.0,0.0,-0.005,-0.5099999999953724,-287.6399999999994,200093.40000000002,-100190.52,-2.78307,-3.298069999995372,1346.8317852778262,-420.00127194445304
97,2024-05-21,2024-05-22,1,25.42,25.21,38.49,38.16,84.36,83.6,87.75,86.94,3.4486314954383177,3.446679982169786,3.446285444434907,86.88085605420402,2.278301886792453,2.281014635821634,2.2811961572025354,87.05044535884875,1.039952153110048,1.0394051611932453,1.039287672674005,86.88444943554681,1.0,1.0,1.0,86.94,-0.0006805161293189764,0.0012695567673888736,-0.0006391571096552186,0.0,FREL,XLRE,-0.0006805161293189764,0.0012695567673888736,0.00195007289670785,False,False,False,FREL,XLRE,FREL,XLRE,1,1,3963.0,3963.0,3928.0,35.0,35.0,-0.0,2623.0,-2623.0,-2601.0,-22.0,0.0,22.0,1195.0,0.0,0.0,0.0,0.0,-0.0,1150.0,0.0,0.0,0.0,0.0,-0.0,-0.17500000000000002,-0.21000000000000085,-0.008295524561479571,-824.8800000000033,99849.76000000001,0.0,99849.76000000001,0.0,-0.11,-0.3300000000000054,-0.008610620715569168,858.330000000014,-100112.49,-100112.49,0.0,-2.7809025000000003,-0.0,-0.7600000000000051,-0.009049835519917927,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8100000000000023,-0.009273636785329215,-0.0,0.0,0.0,0.0,0.0,-0.28500000000000003,33.45000000001073,-262.7299999999959,199962.25,-100112.49,-2.7809025000000003,30.384097500010736,1377.215882777837,-389.6171744444423
98,2024-05-22,2024-05-23,1,25.21,24.68,38.16,37.35,83.6,81.8,86.94,85.08,3.447325769854133,3.447047098477062,3.446679982169786,85.06406195995032,2.2779116465863454,2.2808421423892162,2.281014635821634,85.19589664793803,1.0400977995110026,1.0395441000954055,1.0394051611932453,85.02334218560746,1.0,1.0,1.0,85.08,-0.0001873475913610391,0.0013612809342577387,-0.0006661575929055333,0.0,VNQ,XLRE,-0.0006661575929055333,0.0013612809342577387,0.002027438527163272,False,True,False,FREL,XLRE,VNQ,XLRE,1,1,4050.0,0.0,3963.0,-3963.0,0.0,3963.0,2680.0,-2680.0,-2623.0,-57.0,0.0,57.0,1221.0,1221.0,0.0,1221.0,1221.0,-0.0,1175.0,0.0,0.0,0.0,0.0,-0.0,-19.815,-0.5300000000000011,-0.021247542162641478,-2100.3900000000044,99907.23000000001,0.0,99907.23000000001,0.0,-0.28500000000000003,-0.8099999999999952,-0.021454935001259376,2124.6299999999874,-100093.68,-100093.68,0.0,-2.78038,-6.105,-1.7999999999999972,-0.021766276481954512,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.8599999999999994,-0.021626235228609587,-0.0,0.0,0.0,0.0,0.0,-26.205000000000002,24.239999999982956,-186.44999999998254,200000.91,-100093.68,-2.78038,-4.745380000017046,1372.4705027778198,-394.3625544444594
99,2024-05-23,2024-05-24,1,24.68,24.67,37.35,37.35,81.8,81.86,85.08,85.09,3.449128496149169,3.447306584931191,3.447047098477062,85.03865191942913,2.2781793842034808,2.2805986157134877,2.2808421423892162,85.18945401823723,1.0394576105546054,1.0395958229385052,1.0395441000954055,85.0970800338099,1.0,1.0,1.0,85.09,-0.0006036382649334035,0.0011681271838643963,8.320295303940459e-05,0.0,FREL,XLRE,-0.0006036382649334035,0.0011681271838643963,0.0017717654487978,False,False,False,VNQ,XLRE,VNQ,XLRE,1,1,4050.0,0.0,0.0,0.0,0.0,-0.0,2680.0,-2680.0,-2680.0,0.0,0.0,-0.0,1221.0,1221.0,1221.0,0.0,0.0,-0.0,1175.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00999999999999801,-0.00040526849592168335,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-100098.0,-100098.0,0.0,-2.7805,-0.0,0.060000000000002274,0.0007332274555555257,73.26000000000278,99877.8,0.0,99877.8,0.0,-0.0,0.010000000000005116,0.00011752952942957865,0.0,0.0,0.0,0.0,0.0,0.0,73.26000000000278,-220.1999999999971,199975.8,-100098.0,-2.7805,70.47950000000277,1442.9500027778226,-323.88305444445655
100,2024-05-24,2024-05-28,4,24.67,24.52,37.35,37.13,81.86,81.32,85.09,84.57,3.4490212071778137,3.4475217730542083,3.447306584931191,84.5279574625128,2.2776730406679233,2.2804057827997726,2.2805986157134877,84.6786266014418,1.0399655681259223,1.039655351036083,1.0395958229385052,84.53993232135923,1.0,1.0,1.0,84.57,-0.0004972566077601656,0.0012836336523202306,-0.0003555992075080285,0.0,FREL,XLRE,-0.0004972566077601656,0.0012836336523202306,0.0017808902600803963,False,False,False,VNQ,XLRE,VNQ,XLRE,1,1,4075.0,0.0,0.0,0.0,0.0,-0.0,2696.0,-2696.0,-2680.0,-16.0,0.0,16.0,1229.0,1229.0,1221.0,8.0,8.0,-0.0,1182.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.15000000000000213,-0.00609881947325473,-0.0,0.0,0.0,0.0,0.0,-0.08,-0.21999999999999886,-0.005907643389837584,589.599999999997,-100098.0,-100098.0,0.0,-11.122,-0.04,-0.5400000000000063,-0.00661848230411116,-659.3400000000076,99951.06,0.0,99951.06,0.0,-0.0,-0.5200000000000102,-0.006129926067335231,-0.0,0.0,0.0,0.0,0.0,-0.12,-69.7400000000107,-146.94000000000233,200049.06,-100098.0,-11.122,-80.9820000000107,1361.968002777812,-404.8650544444672
