bop date,eop date,day count,bop SPMB price,eop SPMB price,bop MBB price,eop MBB price,eop MBB / eop SPMB,bop MBB / SPMB moving avg,eop MBB / SPMB moving avg,eop SPMB unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,SPMB unit price pct diff,MBB unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,SPMB shares per unit,eop SPMB shares,bop SPMB shares,eop SPMB shares traded,eop SPMB shares bought,eop SPMB shares sold,MBB shares per unit,eop MBB shares,bop MBB shares,eop MBB shares traded,eop MBB shares bought,eop MBB shares sold,SPMB cop,SPMB pct cop,SPMB daily position pnl,SPMB daily commission,SPMB investment amount,short SPMB investment amount,long SPMB investment amount,daily SPMB borrow cost,MBB cop,MBB pct cop,MBB daily position pnl,MBB daily commission,MBB investment amount,short MBB investment amount,long MBB investment amount,daily MBB borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2024-01-02,2024-01-03,1,,21.97,,93.65,4.262630860263997,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,2024-01-04,1,21.97,21.82,93.65,93.14,4.268560953253895,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.14999999999999858,-0.006850905991593995,,,,,,,-0.5100000000000051,-0.005460691335866401,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,2024-01-05,1,21.82,21.8,93.14,92.97,4.264678899082568,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.019999999999999574,-0.0009170106098813723,,,,,,,-0.1700000000000017,-0.0018268770864646054,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,2024-01-08,3,21.8,21.9,92.97,93.4,4.264840182648403,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.09999999999999787,0.004576667027411673,,,,,,,0.4300000000000068,0.004614484767030522,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,2024-01-09,1,21.9,21.89,93.4,93.25,4.2599360438556415,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.00999999999999801,-0.0004567252876834706,,,,,,,-0.15000000000000568,-0.0016072867108720265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,2024-01-10,1,21.89,21.88,93.25,93.2,4.259597806215722,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.010000000000001563,-0.00045693398099119775,,,,,,,-0.04999999999999716,-0.0005363368323794005,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,2024-01-11,1,21.88,22.0,93.2,93.85,4.265909090909091,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.120000000000001,0.005469475804535476,,,,,,,0.6499999999999915,0.006950041340972273,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,2024-01-12,1,22.0,22.04,93.85,93.98,4.264065335753177,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.03999999999999915,0.0018165309263977853,,,,,,,0.13000000000000966,0.001384230642151889,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,2024-01-16,4,22.04,21.85,93.98,93.15,4.2631578947368425,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.18999999999999773,-0.00865806274311443,,,,,,,-0.8299999999999983,-0.008870896627072213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,2024-01-17,1,21.85,21.75,93.15,92.85,4.268965517241379,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.10000000000000142,-0.004587164006906154,,,,,,,-0.30000000000001137,-0.0032258092488827886,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,2024-01-18,1,21.75,21.75,92.85,92.72,4.262988505747126,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.0,0.0,,,,,,,-0.12999999999999545,-0.001401088767218468,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,2024-01-19,1,21.75,21.74,92.72,92.69,4.2635694572217115,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.010000000000001563,-0.000459875841629768,,,,,,,-0.030000000000001137,-0.0003236071437549953,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,2024-01-22,3,21.74,21.77,92.69,92.76,4.260909508497933,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.030000000000001137,0.001378993553392819,,,,,,,0.07000000000000739,0.0007549204995897847,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,2024-01-23,1,21.77,21.71,92.76,92.48,4.2597881160755415,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.05999999999999872,-0.0027598913562555207,,,,,,,-0.28000000000000114,-0.0030231074632635674,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,2024-01-24,1,21.71,21.66,92.48,92.37,4.2645429362880884,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.05000000000000071,-0.0023057423173559748,,,,,,,-0.10999999999999943,-0.0011901543195486125,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,2024-01-25,1,21.66,21.8,92.37,92.86,4.259633027522936,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.14000000000000057,0.006442728222198712,,,,,,,0.4899999999999949,0.005290731987256865,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,2024-01-26,1,21.8,21.76,92.86,92.71,4.260569852941176,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.03999999999999915,-0.0018365478073013922,,,,,,,-0.15000000000000568,-0.0016166409728846935,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,2024-01-29,3,21.76,21.85,92.71,93.21,4.265903890160183,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.08999999999999986,0.004127499553857292,,,,,,,0.5,0.005378670454174592,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,2024-01-30,1,21.85,21.9,93.21,93.31,4.260730593607306,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.04999999999999716,0.002285715280855861,,,,,,,0.10000000000000853,0.0010722711728650108,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,2024-01-31,1,21.9,22.02,93.31,93.8,4.259763851044505,,4.263037116153361,,1.0,,1.0,,,,,False,False,False,False,0,0,True,False,False,False,False,,,,,,,,,,,,,0.120000000000001,0.005464494472078745,,,,,,,0.4899999999999949,0.005237572766248343,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,2024-02-01,1,22.02,22.04,93.8,93.95,4.262704174228675,4.263037116153361,4.263040781851595,93.95733804002008,1.0,1.0,1.0,93.95,7.810275107235496e-05,0.0,7.810275107235496e-05,False,True,False,True,0,0,False,False,False,False,False,4536.0,0.0,0.0,0.0,0.0,-0.0,1064.0,0.0,0.0,0.0,0.0,-0.0,0.019999999999999574,0.0009078529901797361,0.0,-0.0,0.0,0.0,0.0,0.0,0.15000000000000568,0.001597869847295455,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,2024-02-02,1,22.04,21.82,93.95,93.02,4.263061411549037,4.263040781851595,4.262765804766352,93.0195498600018,1.0,1.0,1.0,93.02,-4.8391860605204425e-06,0.0,-4.8391860605204425e-06,False,True,False,True,0,0,False,False,False,False,False,4583.0,0.0,0.0,0.0,0.0,-0.0,1075.0,0.0,0.0,0.0,0.0,-0.0,-0.21999999999999886,-0.010032003879788975,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.9300000000000068,-0.009948202063523393,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,2024-02-05,3,21.82,21.63,93.02,92.24,4.2644475265834485,4.262765804766352,4.2627542361413955,92.20362435709619,1.0,1.0,1.0,92.24,-0.00039443644096903745,0.0,-0.00039443644096903745,False,True,False,True,0,0,False,False,False,False,False,4621.0,0.0,0.0,0.0,0.0,-0.0,1084.0,0.0,0.0,0.0,0.0,-0.0,-0.19000000000000128,-0.008745740439957385,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.7800000000000011,-0.008420647835147335,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,2024-02-06,1,21.63,21.78,92.24,92.71,4.25665748393021,4.2627542361413955,4.2623451012054865,92.8427872631596,1.0,1.0,1.0,92.71,0.0014312615594318282,0.0,0.0014312615594318282,False,True,True,False,0,-1,False,False,True,False,False,4600.0,-4600.0,0.0,-4600.0,0.0,4600.0,1079.0,1079.0,0.0,1079.0,1079.0,-0.0,0.15000000000000213,0.00691087753984701,0.0,-23.0,0.0,0.0,0.0,0.0,0.46999999999999886,0.005082465658087431,0.0,-5.3950000000000005,0.0,0.0,0.0,0.0,0.0,-28.395,0.0,0.0,0.0,0.0,-28.395,-28.395,-28.395,0.0,0.0
2024-02-06,2024-02-07,1,21.78,21.69,92.71,92.42,4.260949746426925,4.2623451012054865,4.262395786334051,92.45026524514701,1.0,1.0,1.0,92.42,0.0003274214528469708,0.0,0.0003274214528469708,False,True,False,True,-1,0,False,False,False,False,False,4612.0,0.0,-4600.0,4600.0,4600.0,-0.0,1082.0,0.0,1079.0,-1079.0,0.0,1079.0,-0.08999999999999986,-0.004140792666031388,413.9999999999993,-23.0,-100188.0,-100188.0,0.0,-2.783,-0.28999999999999204,-0.003132936176770607,-312.90999999999144,-5.3950000000000005,100034.09,0.0,100034.09,0.0,101.09000000000788,-28.395,-100188.0,-2.783,0.0,101.09000000000788,69.91200000000788,41.51700000000788,0.0,200222.09,-153.9100000000035
2024-02-07,2024-02-08,1,21.69,21.66,92.42,92.24,4.25854108956602,4.262395786334051,4.262342950501565,92.32349273199554,1.0,1.0,1.0,92.24,0.0009047589689072581,0.0,0.0009047589689072581,False,True,False,False,0,0,False,False,False,False,False,4620.0,0.0,0.0,0.0,0.0,-0.0,1084.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0013840832659385636,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,-0.0019495294813167891,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51700000000788,0.0,0.0,0.0
2024-02-08,2024-02-09,1,21.66,21.63,92.24,92.18,4.261673601479427,4.262342950501565,4.262131176030082,92.19447801934885,1.0,1.0,1.0,92.18,0.00015705014635577496,0.0,0.00015705014635577496,False,True,False,True,0,0,False,False,False,False,False,4625.0,0.0,0.0,0.0,0.0,-0.0,1085.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0013860016078772516,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05999999999998806,-0.0006506886684411974,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51700000000788,0.0,0.0,0.0
2024-02-09,2024-02-12,3,21.63,21.63,92.18,92.16,4.260748959778086,4.262131176030082,4.261965357231327,92.18989733753067,1.0,1.0,1.0,92.16,0.00032435426571499407,0.0,0.00032435426571499407,False,True,False,True,0,0,False,False,False,False,False,4624.0,0.0,0.0,0.0,0.0,-0.0,1085.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.020000000000010232,-0.00021699034478125337,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51700000000788,0.0,0.0,0.0
2024-02-12,2024-02-13,1,21.63,21.42,92.16,91.2,4.257703081232493,4.261965357231327,4.261692616556109,91.29129795189503,1.0,1.0,1.0,91.2,0.0010005732934837237,0.0,0.0010005732934837237,False,True,True,False,0,-1,False,False,True,False,False,4671.0,-4671.0,0.0,-4671.0,0.0,4671.0,1096.0,1096.0,0.0,1096.0,1096.0,-0.0,-0.2099999999999973,-0.009756174945364572,-0.0,-23.355,0.0,0.0,0.0,0.0,-0.9599999999999937,-0.010471299867295366,-0.0,-5.48,0.0,0.0,0.0,0.0,0.0,-28.835,0.0,0.0,0.0,0.0,-28.835,12.682000000007882,-28.835,0.0,0.0
2024-02-13,2024-02-14,1,21.42,21.52,91.2,91.77,4.264405204460966,4.261692616556109,4.26146460091709,91.71162510828746,1.0,1.0,1.0,91.77,-0.0006363023397863357,0.0,-0.0006363023397863357,False,False,False,True,-1,0,False,False,False,False,False,4645.0,0.0,-4671.0,4671.0,4671.0,-0.0,1090.0,0.0,1096.0,-1096.0,0.0,1096.0,0.09999999999999787,0.00465767027398094,-467.09999999999,-23.355,-100052.82,-100052.82,0.0,-2.7792450000000004,0.5699999999999932,0.006230549750635942,624.7199999999925,-5.48,99955.2,0.0,99955.2,0.0,157.6200000000025,-28.835,-100052.82,-2.7792450000000004,0.0,157.6200000000025,126.0057550000025,138.68775500001038,0.0,200008.02000000002,-97.6200000000099
2024-02-14,2024-02-15,1,21.52,21.62,91.77,92.05,4.257631822386679,4.26146460091709,4.261196766749068,92.13286467182748,1.0,1.0,1.0,92.05,0.0008998087587150203,0.0,0.0008998087587150203,False,True,False,False,0,0,False,False,False,False,False,4628.0,0.0,0.0,0.0,0.0,-0.0,1086.0,0.0,0.0,0.0,0.0,-0.0,0.10000000000000142,0.004636076917478651,0.0,-0.0,0.0,0.0,0.0,0.0,0.28000000000000114,0.0030464608481650737,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68775500001038,0.0,0.0,0.0
2024-02-15,2024-02-16,1,21.62,21.53,92.05,91.68,4.258244310264747,4.261196766749068,4.260930509401219,91.74356638810744,1.0,1.0,1.0,91.68,0.000693110399104585,0.0,0.000693110399104585,False,True,False,False,0,0,False,False,False,False,False,4649.0,0.0,0.0,0.0,0.0,-0.0,1091.0,0.0,0.0,0.0,0.0,-0.0,-0.08999999999999986,-0.004171500834790594,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.36999999999999034,-0.004027654712657301,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68775500001038,0.0,0.0,0.0
2024-02-16,2024-02-20,4,21.53,21.53,91.68,91.75,4.261495587552252,4.260930509401219,4.260959813353935,91.73783386740826,1.0,1.0,1.0,91.75,-0.00013260969245913807,0.0,-0.00013260969245913807,False,True,False,True,0,0,False,False,False,False,False,4644.0,0.0,0.0,0.0,0.0,-0.0,1090.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06999999999999318,0.0007632339682502255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68775500001038,0.0,0.0,0.0
2024-02-20,2024-02-21,1,21.53,21.41,91.75,91.26,4.2624941616067265,4.260959813353935,4.261095115630495,91.22714960390775,1.0,1.0,1.0,91.26,-0.00036002969544322774,0.0,-0.00036002969544322774,False,True,False,True,0,0,False,False,False,False,False,4670.0,0.0,0.0,0.0,0.0,-0.0,1096.0,0.0,0.0,0.0,0.0,-0.0,-0.120000000000001,-0.0055892087746802765,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4899999999999949,-0.005354911435423133,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68775500001038,0.0,0.0,0.0
2024-02-21,2024-02-22,1,21.41,21.41,91.26,91.32,4.265296590378328,4.261095115630495,4.261132798335007,91.2300464256489,1.0,1.0,1.0,91.32,-0.0009855224185701666,0.0,-0.0009855224185701666,False,False,False,True,0,0,False,False,False,False,False,4666.0,0.0,0.0,0.0,0.0,-0.0,1095.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.05999999999998806,0.0006572461623382202,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68775500001038,0.0,0.0,0.0
2024-02-22,2024-02-23,1,21.41,21.52,91.32,91.8,4.265799256505576,4.261132798335007,4.261441109784139,91.69957782016935,1.0,1.0,1.0,91.8,-0.0010945222986220627,0.0,-0.0010945222986220627,True,False,False,True,0,1,False,True,False,False,False,4640.0,4640.0,0.0,4640.0,4640.0,-0.0,1089.0,-1089.0,0.0,-1089.0,0.0,1089.0,0.10999999999999943,0.005124632691992271,0.0,-23.2,0.0,0.0,0.0,0.0,0.480000000000004,0.005242475964850044,0.0,-5.445,0.0,0.0,0.0,0.0,0.0,-28.645,0.0,0.0,0.0,0.0,-28.645,110.04275500001039,-28.644999999999996,0.0,0.0
2024-02-23,2024-02-26,3,21.52,21.47,91.8,91.6,4.2664182580344665,4.261441109784139,4.261733530038803,91.49314062706546,1.0,1.0,1.0,91.6,-0.0011672680331079187,0.0,-0.0011672680331079187,True,False,False,True,1,1,False,False,False,False,False,4653.0,4653.0,4640.0,13.0,13.0,-0.0,1092.0,-1092.0,-1089.0,-3.0,0.0,3.0,-0.05000000000000071,-0.002326123402894055,-232.0000000000033,-0.065,99852.8,0.0,99852.8,0.0,-0.20000000000000284,-0.002181025946360226,217.80000000000308,-0.015,-99970.2,-99970.2,0.0,-8.33085,-14.200000000000216,-0.08,-99970.2,-8.33085,-14.200000000000216,0.0,-22.610850000000216,87.43190500001018,-51.25585000000021,199823.0,-117.39999999999418
2024-02-26,2024-02-27,1,21.47,21.45,91.6,91.47,4.264335664335665,4.261733530038803,4.261655118747576,91.41418421933231,1.0,1.0,1.0,91.47,-0.0006103948533214133,0.0,-0.0006103948533214133,False,False,False,True,1,1,False,False,False,False,False,4658.0,4658.0,4653.0,5.0,5.0,-0.0,1093.0,-1093.0,-1092.0,-1.0,0.0,1.0,-0.019999999999999574,-0.0009319665166636313,-93.05999999999801,-0.025,99899.90999999999,0.0,99899.90999999999,0.0,-0.12999999999999545,-0.0014202220118114236,141.95999999999503,-0.005,-100027.2,-100027.2,0.0,-2.7785333333333333,48.89999999999702,-0.030000000000000002,-100027.2,-2.7785333333333333,48.89999999999702,0.0,46.091466666663685,133.52337166667385,-5.164383333336531,199927.11,-127.29000000000815
2024-02-27,2024-02-28,1,21.45,21.51,91.47,91.74,4.264993026499302,4.261655118747576,4.261868240392177,91.66820160426037,1.0,1.0,1.0,91.74,-0.0007829355370068693,0.0,-0.0007829355370068693,False,False,False,True,1,1,False,False,False,False,False,4645.0,4645.0,4658.0,-13.0,0.0,13.0,1090.0,-1090.0,-1093.0,3.0,3.0,-0.0,0.060000000000002274,0.0027932979056128748,279.4800000000106,-0.065,99914.09999999999,0.0,99914.09999999999,0.0,0.269999999999996,0.002947439500752855,-295.10999999999564,-0.015,-99976.70999999999,-99976.70999999999,0.0,-2.777130833333333,-15.629999999985046,-0.08,-99976.70999999999,-2.777130833333333,-15.629999999985046,0.0,-18.48713083331838,115.03624083335548,-23.651514166654906,199890.81,-62.61000000000058
2024-02-28,2024-02-29,1,21.51,21.56,91.74,91.91,4.262987012987013,4.261868240392177,4.262029398489302,91.88587926285533,1.0,1.0,1.0,91.91,-0.000262473102007369,0.0,-0.000262473102007369,False,True,False,True,1,0,True,False,False,False,False,4637.0,0.0,4645.0,-4645.0,0.0,4645.0,1088.0,0.0,-1090.0,1090.0,1090.0,-0.0,0.04999999999999716,0.0023218027611576,232.2499999999868,-23.225,99913.95000000001,0.0,99913.95000000001,0.0,0.1700000000000017,0.0018513482009922793,-185.30000000000186,-5.45,-99996.59999999999,-99996.59999999999,0.0,-2.777683333333333,46.94999999998495,-28.675,-99996.59999999999,-2.777683333333333,46.94999999998495,0.0,15.49731666665162,130.5335575000071,-8.154197500003278,199910.55,-82.64999999997963
2024-02-29,2024-03-01,1,21.56,21.58,91.91,92.06,4.26598702502317,4.262029398489302,4.262193541029027,91.97459441939912,1.0,1.0,1.0,92.06,-0.0009281470910555956,0.0,-0.0009281470910555956,False,False,False,True,0,0,False,False,False,False,False,4629.0,0.0,0.0,0.0,0.0,-0.0,1086.0,0.0,0.0,0.0,0.0,-0.0,0.019999999999999574,0.0009272137891922675,0.0,-0.0,0.0,0.0,0.0,0.0,0.15000000000000568,0.001630701019077404,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-01,2024-03-04,3,21.58,21.52,92.06,91.78,4.264869888475837,4.262193541029027,4.262283964875367,91.72240500294465,1.0,1.0,1.0,91.78,-0.0006277301809279239,0.0,-0.0006277301809279239,False,False,False,True,0,0,False,False,False,False,False,4646.0,0.0,0.0,0.0,0.0,-0.0,1090.0,0.0,0.0,0.0,0.0,-0.0,-0.05999999999999872,-0.002784224536404875,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.28000000000000114,-0.0030461294224079674,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-04,2024-03-05,1,21.52,21.68,91.78,92.45,4.26429889298893,4.262283964875367,4.2622765331956405,92.40631635849796,1.0,1.0,1.0,92.45,-0.00047262266365260327,0.0,-0.00047262266365260327,False,True,False,True,0,0,False,False,False,False,False,4612.0,0.0,0.0,0.0,0.0,-0.0,1082.0,0.0,0.0,0.0,0.0,-0.0,0.16000000000000014,0.007407441277861818,0.0,-0.0,0.0,0.0,0.0,0.0,0.6700000000000017,0.007273548866446498,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-05,2024-03-06,1,21.68,21.71,92.45,92.6,4.265315522800552,4.2622765331956405,4.262709435139159,92.53402353567736,1.0,1.0,1.0,92.6,-0.0007127427563624766,0.0,-0.0007127427563624766,False,False,False,True,0,0,False,False,False,False,False,4603.0,0.0,0.0,0.0,0.0,-0.0,1080.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.001382807318755024,0.0,-0.0,0.0,0.0,0.0,0.0,0.14999999999999147,0.001621183818999689,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-06,2024-03-07,1,21.71,21.76,92.6,92.77,4.263327205882352,4.262709435139159,4.26282830811193,92.7565573086281,1.0,1.0,1.0,92.77,-0.00014491393135760615,0.0,-0.00014491393135760615,False,True,False,True,0,0,False,False,False,False,False,4595.0,0.0,0.0,0.0,0.0,-0.0,1078.0,0.0,0.0,0.0,0.0,-0.0,0.05000000000000071,0.0023004380975413445,0.0,-0.0,0.0,0.0,0.0,0.0,0.1700000000000017,0.0018341700130464736,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-07,2024-03-08,1,21.76,21.81,92.77,92.93,4.260889500229253,4.26282830811193,4.262945728645091,92.97228539992118,1.0,1.0,1.0,92.93,0.000454920718800854,0.0,0.000454920718800854,False,True,False,True,0,0,False,False,False,False,False,4587.0,0.0,0.0,0.0,0.0,-0.0,1076.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.00229515822579572,0.0,-0.0,0.0,0.0,0.0,0.0,0.1600000000000108,0.0017232099040678846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-08,2024-03-11,3,21.81,21.78,92.93,92.85,4.263085399449035,4.262945728645091,4.263016318543572,92.84695796989008,1.0,1.0,1.0,92.85,-3.276338119310688e-05,0.0,-3.276338119310688e-05,False,True,False,True,0,0,False,False,False,False,False,4591.0,0.0,0.0,0.0,0.0,-0.0,1077.0,0.0,0.0,0.0,0.0,-0.0,-0.029999999999997584,-0.0013764627087231255,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0800000000000125,-0.0008612337705332885,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5335575000071,-8.154197500003278,0.0,0.0
2024-03-11,2024-03-12,1,21.78,21.74,92.85,92.56,4.257589696412144,4.263016318543572,4.262858355375275,92.67797476513725,1.0,1.0,1.0,92.56,0.0012737645316816273,0.0,0.0012737645316816273,False,True,True,False,0,-1,False,False,True,False,False,4604.0,-4604.0,0.0,-4604.0,0.0,4604.0,1080.0,1080.0,0.0,1080.0,1080.0,-0.0,-0.0400000000000027,-0.0018382358117511204,-0.0,-23.02,0.0,0.0,0.0,0.0,-0.28999999999999204,-0.0031282049132936186,-0.0,-5.4,0.0,0.0,0.0,0.0,0.0,-28.42,0.0,0.0,0.0,0.0,-28.42,102.1135575000071,-36.57419750000328,0.0,0.0
2024-03-12,2024-03-13,1,21.74,21.71,92.56,92.45,4.258406264394289,4.262858355375275,4.2628935145333635,92.54665489519722,1.0,1.0,1.0,92.45,0.0010449367751724798,0.0,0.0010449367751724798,False,True,True,False,-1,-1,False,False,False,False,False,4612.0,-4612.0,-4604.0,-8.0,0.0,8.0,1082.0,1082.0,1080.0,2.0,2.0,-0.0,-0.029999999999997584,-0.0013808978028628195,138.11999999998886,-0.04,-100090.95999999999,-100090.95999999999,0.0,-2.7803044444444445,-0.10999999999999943,-0.0011891250522872818,-118.79999999999939,-0.01,99964.8,0.0,99964.8,0.0,19.319999999989477,-0.05,-100090.95999999999,-2.7803044444444445,0.0,19.319999999989477,16.489695555545033,118.60325305555213,-20.084501944458253,200055.76,-126.15999999998894
