,bop date,eop date,day count,bop XLE price,eop XLE price,bop VDE price,eop VDE price,eop VDE / eop XLE,bop VDE / XLE moving avg,eop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop VDE,bop VDE / VDE moving avg,eop VDE / VDE moving avg,eop VDE unit price,XLE unit price pct diff,VDE unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLE shares per unit,bop XLE shares,eop XLE shares,eop XLE shares bought,eop XLE shares sold,eop XLE shares traded,VDE shares per unit,bop VDE shares,eop VDE shares,eop VDE shares bought,eop VDE shares sold,eop VDE shares traded,XLE daily commission,VDE daily commission,daily total commissions,XLE cop,XLE pct cop,XLE daily position pnl,VDE cop,VDE pct cop,VDE daily position pnl,daily position pnl,short XLE investment amount,long XLE investment amount,XLE investment amount,daily XLE borrow cost,short VDE investment amount,long VDE investment amount,VDE investment amount,daily VDE borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,43.06,,120.0,2.7868091035764047,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,43.06,42.305,120.0,118.09,2.791395816097388,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.7550000000000026,-0.017689209559752818,,-1.9099999999999966,-0.01604469716885578,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,42.305,42.34,118.09,118.23,2.79239489844119,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.035000000000003695,0.000826983330255055,,0.14000000000000057,0.0011848342618317686,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,42.34,41.85,118.23,116.88,2.792831541218638,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.490000000000002,-0.011640468771234772,,-1.3500000000000085,-0.01148411243257809,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,41.85,41.18,116.88,115.07,2.7943176299174355,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.6700000000000017,-0.016139095335841007,,-1.8100000000000023,-0.015607128607076836,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,41.18,40.775,115.07,113.9,2.7933782955242186,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.40500000000000114,-0.009883553092565812,,-1.1699999999999875,-0.010219768382230694,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,40.775,40.88,113.9,114.02,2.789138943248532,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.10500000000000398,0.0025717973883716116,,0.11999999999999034,0.0010530011502992312,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,40.88,41.34,114.02,115.53,2.794629898403483,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.46000000000000085,0.011189608358173331,,1.5100000000000051,0.013156364891491511,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,41.34,40.355,115.53,112.8,2.795192665097262,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.9850000000000065,-0.02411525147728667,,-2.730000000000004,-0.023913897430968722,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,40.355,40.02,112.8,111.88,2.7956021989005495,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.33499999999999375,-0.008335973620748102,,-0.9200000000000017,-0.008189470730199586,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,40.02,39.955,111.88,111.77,2.797397071705669,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.06500000000000483,-0.0016255083291613845,,-0.10999999999999943,-0.0009836799362387824,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,39.955,40.085,111.77,112.05,2.7953099663215664,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.13000000000000256,0.003248378668488784,,0.28000000000000114,0.0025020118494159093,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,40.085,40.235,112.05,112.5,2.796073070709581,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.14999999999999858,0.0037350641031812437,,0.45000000000000284,0.004008021397538868,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,40.235,40.32,112.5,112.84,2.798611111111111,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.08500000000000085,0.0021103601650169965,,0.3400000000000034,0.0030176644893207525,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,40.32,40.895,112.84,114.47,2.7991196967844476,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.5750000000000028,0.014160182423824334,,1.6299999999999955,0.014341893796589277,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,40.895,41.815,114.47,116.76,2.792299414085855,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.9199999999999946,0.022247320646551553,,2.2900000000000063,0.019807766055529082,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,41.815,42.125,116.76,117.67,2.793353115727003,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.3100000000000023,0.0073862618390367184,,0.9099999999999966,0.0077635504899234925,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,42.125,42.065,117.67,117.61,2.795911089979793,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.060000000000002274,-0.0014253476697489267,,-0.060000000000002274,-0.0005100306128924249,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,42.065,42.5,117.61,118.71,2.793176470588235,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.4350000000000023,0.01028803492759427,,1.0999999999999943,0.009309478202497275,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,42.5,41.705,118.71,116.36,2.7900731327179,,2.793850756507813,,1.0,,1.0,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.7950000000000017,-0.018883050236796078,,-2.3499999999999943,-0.019994710438441695,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,41.705,41.7,116.36,116.24,2.7875299760191843,2.793850756507813,2.793886800129952,116.5035765463758,1.0,1.0,1.0,116.24,0.0022649532413842907,0.0,0.0022649532413842907,False,False,True,0,0,2403.0,0.0,0.0,0.0,-0.0,0.0,860.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0049999999999954525,-0.00011989688881930942,-0.0,-0.12000000000000455,-0.0010318143649734597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2024-02-01,2024-02-02,1,41.7,41.76,116.24,116.03,2.7784961685823757,2.793886800129952,2.7932418177542013,116.6727127734268,1.0,1.0,1.0,116.03,0.005523909885319977,0.0,0.005523909885319977,False,False,True,0,0,2408.0,0.0,0.0,0.0,-0.0,0.0,862.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999517,0.0014378147696274175,0.0,-0.20999999999999375,-0.001808240902573303,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2024-02-02,2024-02-05,3,41.76,41.655,116.03,115.6,2.7751770495738803,2.7932418177542013,2.792380925310836,116.35248791855126,1.0,1.0,1.0,115.6,0.006488316337286138,0.0,0.006488316337286138,False,False,True,0,0,2416.0,0.0,0.0,0.0,-0.0,0.0,865.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10499999999999687,-0.002517534147510697,-0.0,-0.4300000000000068,-0.0037128221211770677,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2024-02-05,2024-02-06,1,41.655,41.79,115.6,116.23,2.7812873893275905,2.792380925310836,2.7918037177162836,116.69359886873984,1.0,1.0,1.0,116.23,0.003980699964902667,0.0,0.003980699964902667,False,False,True,0,0,2401.0,0.0,0.0,0.0,-0.0,0.0,860.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.134999999999998,0.003235667032951434,0.0,0.6300000000000097,0.005435030417339604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2024-02-06,2024-02-07,1,41.79,41.875,116.23,116.43,2.7804179104477615,2.7918037177162836,2.7911087317428,116.90678067936938,1.0,1.0,1.0,116.43,0.00408663684760435,0.0,0.00408663684760435,False,False,True,0,0,2398.0,0.0,0.0,0.0,-0.0,0.0,859.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08500000000000085,0.0020319136854064883,0.0,0.20000000000000284,0.0017192473933080597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2024-02-07,2024-02-08,1,41.875,42.305,116.43,117.68,2.7817042902730176,2.7911087317428,2.7905250314802403,118.07785489637915,1.0,1.0,1.0,117.68,0.003375117866012581,0.0,0.003375117866012581,False,False,True,0,0,2372.0,0.0,0.0,0.0,-0.0,0.0,850.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4299999999999997,0.01021629223123365,0.0,1.25,0.01067884224425734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2024-02-08,2024-02-09,1,42.305,41.655,117.68,116.01,2.7850198055455526,2.7905250314802403,2.790319074595091,116.23932018630941,1.0,1.0,1.0,116.01,0.001974776594821419,0.0,0.001974776594821419,False,False,True,0,0,2405.0,0.0,0.0,0.0,-0.0,0.0,862.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6499999999999986,-0.015483872949591651,-0.0,-1.6700000000000017,-0.01429268200586673,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2024-02-09,2024-02-12,3,41.655,42.115,116.01,117.33,2.7859432506232933,2.790319074595091,2.7898847422060813,117.51428782657227,1.0,1.0,1.0,117.33,0.0015694472801992157,0.0,0.0015694472801992157,False,False,True,0,0,2377.0,0.0,0.0,0.0,-0.0,0.0,852.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.46000000000000085,0.010982562340454513,0.0,1.3199999999999932,0.011314083148216898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2024-02-12,2024-02-13,1,42.115,41.69,117.33,116.07,2.784120892300312,2.7898847422060813,2.789331153566234,116.31029490257153,1.0,1.0,1.0,116.07,0.002068118454877286,0.0,0.002068118454877286,False,False,True,0,0,2405.0,0.0,0.0,0.0,-0.0,0.0,862.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.42500000000000426,-0.010142679874621653,-0.0,-1.2600000000000051,-0.010797020055001175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2024-02-13,2024-02-14,1,41.69,41.65,116.07,115.96,2.7841536614645856,2.789331153566234,2.788758726694436,116.17564254603364,1.0,1.0,1.0,115.96,0.0018579017482887887,0.0,0.0018579017482887887,False,False,True,0,0,2404.0,0.0,0.0,0.0,-0.0,0.0,862.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0009599232798538606,-0.0,-0.10999999999999943,-0.0009481533270765043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2024-02-14,2024-02-15,1,41.65,42.81,115.96,119.23,2.785096939967297,2.788758726694436,2.7881437201075174,119.3867610897888,1.0,1.0,1.0,119.23,0.0013139153479848043,0.0,0.0013139153479848043,False,False,True,0,0,2340.0,0.0,0.0,0.0,-0.0,0.0,839.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1600000000000037,0.0274703515440031,0.0,3.2700000000000102,0.02780909676458603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2024-02-15,2024-02-16,1,42.81,42.785,119.23,119.28,2.7878929531377823,2.7881437201075174,2.787772869448328,119.29072906480012,1.0,1.0,1.0,119.28,8.994451959297229e-05,0.0,8.994451959297229e-05,False,False,True,0,0,2336.0,0.0,0.0,0.0,-0.0,0.0,838.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.025000000000005684,-0.0005841462868367227,-0.0,0.04999999999999716,0.0004192696384423189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2024-02-16,2024-02-20,4,42.785,42.395,119.28,118.17,2.7873569996461844,2.787772869448328,2.7873370658951577,118.18763080026187,1.0,1.0,1.0,118.17,0.0001491874853785673,0.0,0.0001491874853785673,False,False,True,0,0,2358.0,0.0,0.0,0.0,-0.0,0.0,846.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.38999999999999346,-0.009157143114051655,-0.0,-1.1099999999999994,-0.00934940480555874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2024-02-20,2024-02-21,1,42.395,43.19,118.17,120.53,2.790692289881917,2.7873370658951577,2.7869411248336986,120.38508787601185,1.0,1.0,1.0,120.53,-0.0012030142465768196,0.0,-0.0012030142465768196,False,True,False,0,1,2313.0,0.0,2313.0,2313.0,-0.0,2313.0,830.0,0.0,-830.0,0.0,830.0,-830.0,-11.565,-4.15,-15.715,0.7949999999999946,0.018578556216643373,0.0,2.3599999999999994,0.019774418949327924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.715,-15.715,-15.715
34,2024-02-21,2024-02-22,1,43.19,43.265,120.53,120.64,2.7883970877152433,2.7869411248336986,2.7864049943802383,120.57700776592998,1.0,1.0,1.0,120.64,-0.0005222868493840353,0.0,-0.0005222868493840353,False,False,True,1,0,2310.0,2313.0,0.0,0.0,2313.0,-2313.0,829.0,-830.0,0.0,830.0,-0.0,830.0,-11.565,-4.15,-15.715,0.07500000000000284,0.0017350070860924617,173.47500000000656,0.10999999999999943,0.0009122196593936773,-91.29999999999953,82.17500000000703,0.0,99898.47,99898.47,0.0,-100039.9,0.0,-100039.9,-2.778886111111111,-141.42999999999302,199938.37,-100039.9,-2.778886111111111,63.681113888895915,47.96611388889592,0.0
35,2024-02-22,2024-02-23,1,43.265,42.98,120.64,119.87,2.788971614704514,2.7864049943802383,2.786238604411171,119.75968665846263,1.0,1.0,1.0,119.87,-0.000920698523361147,0.0,-0.000920698523361147,False,True,False,0,1,2324.0,0.0,2324.0,2324.0,-0.0,2324.0,834.0,0.0,-834.0,0.0,834.0,-834.0,-11.620000000000001,-4.17,-15.790000000000001,-0.2850000000000037,-0.006609102844337829,-0.0,-0.769999999999996,-0.006403082040637497,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.790000000000001,32.17611388889592,-15.79
36,2024-02-23,2024-02-26,3,42.98,43.13,119.87,120.26,2.788314398330628,2.786238604411171,2.7859866685413524,120.17047100825381,1.0,1.0,1.0,120.26,-0.0007447391797616477,0.0,-0.0007447391797616477,False,False,True,1,0,2318.0,2324.0,0.0,0.0,2324.0,-2324.0,832.0,-834.0,0.0,834.0,-0.0,834.0,-11.620000000000001,-4.17,-15.790000000000001,0.15000000000000568,0.0034839194453874316,348.6000000000132,0.39000000000000057,0.0032482433924141793,-325.26000000000045,23.340000000012765,0.0,99885.51999999999,99885.51999999999,0.0,-99971.58,0.0,-99971.58,-8.330965,-86.06000000001222,199857.09999999998,-99971.58,-8.330965,-0.780964999987237,31.395148888908682,-16.570964999987236
37,2024-02-26,2024-02-27,1,43.13,42.945,120.26,119.82,2.790080335312609,2.7859866685413524,2.7856951308079934,119.64419748050838,1.0,1.0,1.0,119.82,-0.001468299252462171,0.0,-0.001468299252462171,False,True,False,0,1,2326.0,0.0,2326.0,2326.0,-0.0,2326.0,835.0,0.0,-835.0,0.0,835.0,-835.0,-11.63,-4.175,-15.805,-0.18500000000000227,-0.004298583441563724,-0.0,-0.44000000000001194,-0.0036654489556438292,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.805,15.590148888908683,-32.37596499998723
38,2024-02-27,2024-02-28,1,42.945,42.86,119.82,119.57,2.789780681287914,2.7856951308079934,2.7855253413429772,119.39489330643059,1.0,1.0,1.0,119.57,-0.001465543515518023,0.0,-0.001465543515518023,False,True,False,1,1,2329.0,2326.0,2329.0,3.0,-0.0,3.0,836.0,-835.0,-836.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,-0.08500000000000085,-0.0019812371727571704,-197.71000000000197,-0.25,-0.0020886427242902683,208.75,11.039999999998031,0.0,99890.07,99890.07,0.0,-100049.7,0.0,-100049.7,-2.779158333333333,-159.6299999999901,199939.77000000002,-100049.7,-2.779158333333333,8.240841666664698,23.83099055557338,-24.13512333332254
39,2024-02-28,2024-02-29,1,42.86,43.07,119.57,120.08,2.788019503134432,2.7855253413429772,2.785422659863804,119.97257645164203,1.0,1.0,1.0,120.08,-0.0008950002296714455,0.0,-0.0008950002296714455,True,True,False,1,0,2320.0,2329.0,0.0,0.0,2329.0,-2329.0,833.0,-836.0,0.0,836.0,-0.0,836.0,-11.645,-4.18,-15.825,0.21000000000000085,0.00488770902058825,489.09000000000196,0.5100000000000051,0.004256213393718021,-426.3600000000043,62.72999999999769,0.0,99820.94,99820.94,0.0,-99960.51999999999,0.0,-99960.51999999999,-2.776681111111111,-139.5799999999872,199781.46,-99960.51999999999,-2.776681111111111,44.128318888886575,67.95930944445996,0.0
40,2024-02-29,2024-03-01,1,43.07,43.57,120.08,121.68,2.7927473031902688,2.785422659863804,2.785683526222358,121.36086529026595,1.0,1.0,1.0,121.68,-0.0026261829900188966,0.0,-0.0026261829900188966,False,True,False,0,1,2290.0,0.0,2290.0,2290.0,-0.0,2290.0,822.0,0.0,-822.0,0.0,822.0,-822.0,-11.450000000000001,-4.11,-15.560000000000002,0.5,0.011542141063331558,0.0,1.6000000000000085,0.013236460625831005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.560000000000002,52.39930944445996,-15.560000000000002
41,2024-03-01,2024-03-04,3,43.57,43.105,121.68,120.31,2.7910915207052547,2.785683526222358,2.786313293828502,120.07688839781473,1.0,1.0,1.0,120.31,-0.0019394707990161631,0.0,-0.0019394707990161631,False,True,False,1,1,2315.0,2290.0,2315.0,25.0,-0.0,25.0,831.0,-822.0,-831.0,0.0,9.0,-9.0,-0.125,-0.045,-0.16999999999999998,-0.4650000000000034,-0.010729840467462464,-1064.8500000000079,-1.3700000000000045,-0.011322902905604285,1126.1400000000037,61.28999999999587,0.0,99775.3,99775.3,0.0,-100020.96,0.0,-100020.96,-8.335080000000001,-245.6600000000035,199796.26,-100020.96,-8.335080000000001,52.784919999995864,105.18422944445582,0.0
42,2024-03-04,2024-03-05,1,43.105,43.425,120.31,121.12,2.789176741508348,2.786313293828502,2.787013278425225,120.99565478450268,1.0,1.0,1.0,121.12,-0.001027155609087105,0.0,-0.001027155609087105,False,True,False,1,1,2301.0,2315.0,2301.0,0.0,14.0,-14.0,826.0,-831.0,-826.0,5.0,-0.0,5.0,-0.07,-0.025,-0.095,0.3200000000000003,0.007396312465280389,740.8000000000006,0.8100000000000023,0.006710044643705586,-673.110000000002,67.68999999999869,0.0,99788.075,99788.075,0.0,-99977.61,0.0,-99977.61,-2.7771558333333335,-189.5350000000035,199765.685,-99977.61,-2.7771558333333335,64.81784416666535,170.00207361112118,0.0
43,2024-03-05,2024-03-06,1,43.425,43.56,121.12,121.48,2.7887970615243343,2.787013278425225,2.787388762035062,121.40229840820281,1.0,1.0,1.0,121.48,-0.0006398292091043896,0.0,-0.0006398292091043896,False,False,True,1,0,2294.0,2301.0,0.0,0.0,2301.0,-2301.0,823.0,-826.0,0.0,826.0,-0.0,826.0,-11.505,-4.13,-15.635000000000002,0.13500000000000512,0.003103985937591234,310.63500000001176,0.35999999999999943,0.0029678504884092824,-297.35999999999956,13.275000000012199,0.0,99920.92499999999,99920.92499999999,0.0,-100045.12000000001,0.0,-100045.12000000001,-2.7790311111111112,-124.19500000002154,199966.04499999998,-100045.12000000001,-2.7790311111111112,-5.139031111098914,164.86304250002226,-5.139031111098916
44,2024-03-06,2024-03-07,1,43.56,43.93,121.48,122.51,2.7887548372410653,2.787388762035062,2.7878056083747276,122.44998831620028,1.0,1.0,1.0,122.51,-0.000489971324809597,0.0,-0.000489971324809597,False,False,True,0,0,2275.0,0.0,0.0,0.0,-0.0,0.0,816.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.36999999999999744,0.008458159922928513,0.0,1.0300000000000011,0.008443019128531078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
45,2024-03-07,2024-03-08,1,43.93,44.085,122.51,122.91,2.7880231371214697,2.7878056083747276,2.78812155071715,122.90041024519986,1.0,1.0,1.0,122.91,-7.8025619789144e-05,0.0,-7.8025619789144e-05,False,False,True,0,0,2269.0,0.0,0.0,0.0,-0.0,0.0,814.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.15500000000000114,0.003522130551302152,0.0,0.3999999999999915,0.0032597209208101033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
46,2024-03-08,2024-03-11,3,44.085,44.54,122.91,124.16,2.78760664571172,2.78812155071715,2.7882508927254586,124.18293386894186,1.0,1.0,1.0,124.16,0.00018469516043623926,0.0,0.00018469516043623926,False,False,True,0,0,2244.0,0.0,0.0,0.0,-0.0,0.0,805.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4549999999999983,0.010268073290231095,0.0,1.25,0.010118676208019185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
47,2024-03-11,2024-03-12,1,44.54,44.47,124.16,123.99,2.7881718012143017,2.7882508927254586,2.788362320255009,123.99351719950114,1.0,1.0,1.0,123.99,2.8366397421100544e-05,0.0,2.8366397421100544e-05,False,False,True,0,0,2250.0,0.0,0.0,0.0,-0.0,0.0,807.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0015728573066164588,-0.0,-0.1700000000000017,-0.0013701392431579602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
48,2024-03-12,2024-03-13,1,44.47,45.18,123.99,125.89,2.7864099158919875,2.788362320255009,2.788476771434593,125.97820962912131,1.0,1.0,1.0,125.89,0.0007004427661405734,0.0,0.0007004427661405734,False,False,True,0,0,2214.0,0.0,0.0,0.0,-0.0,0.0,794.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7100000000000009,0.01583970651725215,0.0,1.9000000000000057,0.015207592586417261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
49,2024-03-13,2024-03-14,1,45.18,45.645,125.89,127.18,2.786285463906233,2.788476771434593,2.788583361556675,127.280022232132,1.0,1.0,1.0,127.18,0.0007861528613102951,0.0,0.0007861528613102951,False,False,True,0,0,2192.0,0.0,0.0,0.0,-0.0,0.0,786.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4650000000000034,0.010239560977186871,0.0,1.2900000000000063,0.010194896061093903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
50,2024-03-14,2024-03-15,1,45.645,45.78,127.18,127.59,2.7870249017038007,2.788583361556675,2.7886797596435002,127.66134629206458,1.0,1.0,1.0,127.59,0.0005590277580043722,0.0,0.0005590277580043722,False,False,True,0,0,2186.0,0.0,0.0,0.0,-0.0,0.0,784.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.134999999999998,0.002953242507376509,0.0,0.4099999999999966,0.0032185920943900484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.86304250002226,-5.139031111098916
51,2024-03-15,2024-03-18,3,45.78,45.57,127.59,128.01,2.8090849242922973,2.7886797596435002,2.7897393582012264,127.0801366469543,1.0,1.0,1.0,128.01,-0.007290501184354366,0.0,-0.007290501184354366,False,True,False,0,1,2178.0,0.0,2178.0,2178.0,-0.0,2178.0,781.0,0.0,-781.0,0.0,781.0,-781.0,-10.89,-3.9050000000000002,-14.795000000000002,-0.21000000000000085,-0.0045977092486294314,-0.0,0.4199999999999875,0.0032863879343663534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.795000000000002,150.06804250002227,-19.934031111098903
