,bop date,eop date,day count,bop XLK price,eop XLK price,bop VGT price,eop VGT price,eop VGT / eop XLK,bop VGT / XLK moving avg,eop VGT / XLK moving avg,eop XLK unit price,eop VGT / eop VGT,bop VGT / VGT moving avg,eop VGT / VGT moving avg,eop VGT unit price,XLK unit price pct diff,VGT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLK shares per unit,bop XLK shares,eop XLK shares,eop XLK shares bought,eop XLK shares sold,eop XLK shares traded,VGT shares per unit,bop VGT shares,eop VGT shares,eop VGT shares bought,eop VGT shares sold,eop VGT shares traded,XLK daily commission,VGT daily commission,daily total commissions,XLK cop,XLK pct cop,XLK daily position pnl,VGT cop,VGT pct cop,VGT daily position pnl,daily position pnl,short XLK investment amount,long XLK investment amount,XLK investment amount,daily XLK borrow cost,short VGT investment amount,long VGT investment amount,VGT investment amount,daily VGT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
378,2025-07-08,2025-07-09,1,128.145,128.915,83.9038,84.6063,0.6562952332932553,0.6540709564818294,0.6540537138046562,84.31955735485504,1.0,1.0,1.0,84.6063,-0.003394896732034599,0.0,-0.003394896732034599,False,False,True,0,0,773.0,0.0,0.0,0.0,-0.0,0.0,1182.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7699999999999818,0.005990837181581035,0.0,0.7025000000000006,0.008337827462862853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
379,2025-07-09,2025-07-10,1,128.915,128.49,84.6063,84.3225,0.6562572962876488,0.6540537138046562,0.6540807190267274,84.03936168676027,1.0,1.0,1.0,84.3225,-0.003363452712238701,0.0,-0.003363452712238701,False,False,True,0,0,776.0,0.0,0.0,0.0,-0.0,0.0,1186.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.42499999999998295,-0.0033021921578834457,-0.0,-0.2837999999999994,-0.0033599986147864144,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
380,2025-07-10,2025-07-11,1,128.49,127.925,84.3225,83.7913,0.6550033222591363,0.6540807190267274,0.6541027499978018,83.6732759814941,1.0,1.0,1.0,83.7913,-0.0014095403443392317,0.0,-0.0014095403443392317,False,False,True,0,0,780.0,0.0,0.0,0.0,-0.0,0.0,1193.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5650000000000119,-0.004406925604233864,-0.0,-0.5311999999999983,-0.006319549827127288,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
381,2025-07-11,2025-07-14,3,127.925,127.82,83.7913,83.795,0.6555703332811768,0.6541027499978018,0.6542210860954262,83.60741350471902,1.0,1.0,1.0,83.795,-0.002241145391754941,0.0,-0.002241145391754941,False,False,True,0,0,780.0,0.0,0.0,0.0,-0.0,0.0,1193.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10500000000000398,-0.0008211304690198614,-0.0,0.0036999999999949296,4.4156354076733545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
382,2025-07-14,2025-07-15,1,127.82,128.955,83.795,84.5063,0.6553161955720987,0.6542210860954262,0.6544111965806415,84.36508015743568,1.0,1.0,1.0,84.5063,-0.0016725140204599568,0.0,-0.0016725140204599568,False,False,True,0,0,774.0,0.0,0.0,0.0,-0.0,0.0,1183.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1350000000000193,0.008840482072381422,0.0,0.7112999999999943,0.008452747960132852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
383,2025-07-15,2025-07-16,1,128.955,129.355,84.5063,84.8813,0.656188782807004,0.6544111965806415,0.6546205287427165,84.65136033368887,1.0,1.0,1.0,84.8813,-0.0027126313815512997,0.0,-0.0027126313815512997,False,False,True,0,0,771.0,0.0,0.0,0.0,-0.0,0.0,1178.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.39999999999997726,0.003097056402967026,0.0,0.375,0.004427722131341381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
384,2025-07-16,2025-07-17,1,129.355,130.53,84.8813,85.74,0.6568604918409561,0.6546205287427165,0.6548724709545224,85.44761761678679,1.0,1.0,1.0,85.74,-0.0034159324323946075,0.0,-0.0034159324323946075,False,False,True,0,0,763.0,0.0,0.0,0.0,-0.0,0.0,1166.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1750000000000114,0.00904252270321423,0.0,0.8586999999999989,0.010065651241519976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
385,2025-07-17,2025-07-18,1,130.53,130.445,85.74,85.6913,0.65691517497796,0.6548724709545224,0.6550627932562534,85.42483947366267,1.0,1.0,1.0,85.6913,-0.0031143846808643527,0.0,-0.0031143846808643527,False,False,True,0,0,764.0,0.0,0.0,0.0,-0.0,0.0,1167.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08500000000000796,-0.0006514034141633966,-0.0,-0.048699999999996635,-0.0005681576387746682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
386,2025-07-18,2025-07-21,3,130.445,130.615,85.6913,85.8113,0.6569789074761704,0.6550627932562534,0.6552518899562447,85.56102674116555,1.0,1.0,1.0,85.8113,-0.0029208150641406453,0.0,-0.0029208150641406453,False,False,True,0,0,763.0,0.0,0.0,0.0,-0.0,0.0,1165.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17000000000001592,0.0013023827781315903,0.0,0.12000000000000455,0.0013993959226634327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
387,2025-07-21,2025-07-22,1,130.615,129.405,85.8113,84.9738,0.6566500521618175,0.6552518899562447,0.6553959044220431,84.79287081978785,1.0,1.0,1.0,84.9738,-0.002131504939573151,0.0,-0.002131504939573151,False,False,True,0,0,771.0,0.0,0.0,0.0,-0.0,0.0,1177.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.210000000000008,-0.00930704356801482,-0.0,-0.8375000000000057,-0.009807725771783248,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
388,2025-07-22,2025-07-23,1,129.405,130.145,84.9738,85.6488,0.6581028852433823,0.6553959044220431,0.6556111522273282,85.2964999810068,1.0,1.0,1.0,85.6488,-0.004121792383949771,0.0,-0.004121792383949771,False,False,True,0,0,766.0,0.0,0.0,0.0,-0.0,0.0,1168.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7400000000000091,0.005702192295052281,0.0,0.6749999999999972,0.007912240482163298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
389,2025-07-23,2025-07-24,1,130.145,130.695,85.6488,85.8913,0.6571888748613184,0.6556111522273282,0.6557846124131453,85.68509954035066,1.0,1.0,1.0,85.8913,-0.002403600489055034,0.0,-0.002403600489055034,False,False,True,0,0,763.0,0.0,0.0,0.0,-0.0,0.0,1164.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.549999999999983,0.004217150859655745,0.0,0.24250000000000682,0.0028273291380983665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
390,2025-07-24,2025-07-25,1,130.695,130.995,85.8913,86.0863,0.6571724111607312,0.6557846124131453,0.6559367367749019,85.90450530305998,1.0,1.0,1.0,86.0863,-0.00211400562167676,0.0,-0.00211400562167676,False,False,True,0,0,762.0,0.0,0.0,0.0,-0.0,0.0,1162.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.30000000000001137,0.0022927901824462337,0.0,0.19499999999999318,0.002267738165526475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
391,2025-07-25,2025-07-28,3,130.995,132.04,86.0863,86.7675,0.6571304150257498,0.6559367367749019,0.6560670542323346,86.60988672375805,1.0,1.0,1.0,86.7675,-0.0018181531356373948,0.0,-0.0018181531356373948,False,False,True,0,0,756.0,0.0,0.0,0.0,-0.0,0.0,1153.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0449999999999875,0.007945752451186136,0.0,0.681200000000004,0.007881846121291797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
392,2025-07-28,2025-07-29,1,132.04,132.045,86.7675,86.6162,0.6559597107046842,0.6560670542323346,0.6561240533125673,86.63037417610862,1.0,1.0,1.0,86.6162,0.00016363008859064825,0.0,0.00016363008859064825,False,False,True,0,0,758.0,0.0,0.0,0.0,-0.0,0.0,1155.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0049999999999954525,3.786659598694032e-05,0.0,-0.151299999999992,-0.0017452625408758901,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
393,2025-07-29,2025-07-30,1,132.045,132.34,86.6162,86.8063,0.6559339579870032,0.6561240533125673,0.656225608366159,86.83145721538516,1.0,1.0,1.0,86.8063,0.0002897666494273906,0.0,0.0002897666494273906,False,False,False,0,0,756.0,0.0,0.0,0.0,-0.0,0.0,1152.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2950000000000159,0.0022315950029344117,0.0,0.19009999999998684,0.0021923346294775107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
394,2025-07-30,2025-07-31,1,132.34,131.37,86.8063,86.3088,0.6569901804064855,0.656225608366159,0.6563110214949921,86.2083581710623,1.0,1.0,1.0,86.3088,-0.0011644272529358617,0.0,-0.0011644272529358617,True,False,True,0,0,761.0,0.0,0.0,0.0,-0.0,0.0,1159.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9699999999999989,-0.007356599102496763,-0.0,-0.49749999999998806,-0.005747636914272162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
395,2025-07-31,2025-08-01,1,131.37,128.535,86.3088,84.3,0.6558524915392695,0.6563110214949921,0.6563154689237612,84.35893714785881,1.0,1.0,1.0,84.3,0.0006988915174548638,0.0,0.0006988915174548638,False,False,False,0,0,778.0,0.0,0.0,0.0,-0.0,0.0,1186.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.835000000000008,-0.021816528692224946,-0.0,-2.008800000000008,-0.023549697755536166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
396,2025-08-01,2025-08-04,3,128.535,131.145,84.3,86.2163,0.6574120248579816,0.6563154689237612,0.6564267731322966,86.07249217200668,1.0,1.0,1.0,86.2163,-0.0016693815027403328,0.0,-0.0016693815027403328,False,False,True,0,0,761.0,0.0,0.0,0.0,-0.0,0.0,1160.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.6100000000000136,0.02010234051177218,0.0,1.9163000000000068,0.022477389913217845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
397,2025-08-04,2025-08-05,1,131.145,130.06,86.2163,85.4438,0.6569567891742273,0.6564267731322966,0.6565367765459029,85.37486611358649,1.0,1.0,1.0,85.4438,-0.0008071002042562728,0.0,-0.0008071002042562728,False,False,True,0,0,768.0,0.0,0.0,0.0,-0.0,0.0,1170.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.085000000000008,-0.00830769885995832,-0.0,-0.772500000000008,-0.009000405042724834,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
398,2025-08-05,2025-08-06,1,130.06,131.525,85.4438,86.4813,0.6575274662611671,0.6565367765459029,0.6565983881942984,86.35099953519989,1.0,1.0,1.0,86.4813,-0.0015078256765368738,0.0,-0.0015078256765368738,False,False,True,0,0,759.0,0.0,0.0,0.0,-0.0,0.0,1156.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.4650000000000034,0.011201065175865088,0.0,1.0375000000000085,0.012069355717093416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
399,2025-08-06,2025-08-07,1,131.525,131.645,86.4813,86.65,0.6582095787914467,0.6565983881942984,0.6566960023194883,86.43789481383841,1.0,1.0,1.0,86.65,-0.002450839124933385,0.0,-0.002450839124933385,False,False,True,0,0,758.0,0.0,0.0,0.0,-0.0,0.0,1154.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.0009119581131335322,0.0,0.16870000000000118,0.0019488105662190949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
400,2025-08-07,2025-08-08,1,131.645,132.96,86.65,87.4188,0.6574819494584837,0.6566960023194883,0.6568199336794557,87.31430046839917,1.0,1.0,1.0,87.4188,-0.0011961047309224223,0.0,-0.0011961047309224223,False,False,True,0,0,751.0,0.0,0.0,0.0,-0.0,0.0,1144.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.3149999999999977,0.0099394253771336,0.0,0.7687999999999988,0.008833346343375074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
401,2025-08-08,2025-08-11,3,132.96,132.06,87.4188,86.9075,0.6580910192336816,0.6568199336794557,0.6569459679770809,86.73964044170891,1.0,1.0,1.0,86.9075,-0.0019333414895250113,0.0,-0.0019333414895250113,False,False,True,0,0,756.0,0.0,0.0,0.0,-0.0,0.0,1151.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9000000000000057,-0.006791966340712858,-0.0,-0.5113000000000056,-0.005866027858836713,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
402,2025-08-11,2025-08-12,1,132.06,134.105,86.9075,88.2588,0.6581320606987062,0.6569459679770809,0.6570867612334113,88.09973903556643,1.0,1.0,1.0,88.2588,-0.0018038367570194541,0.0,-0.0018038367570194541,False,False,True,0,0,744.0,0.0,0.0,0.0,-0.0,0.0,1133.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.0449999999999875,0.015366710433871944,0.0,1.3512999999999948,0.015429072909752439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
403,2025-08-12,2025-08-13,1,134.105,134.155,88.2588,88.4113,0.6590235175729566,0.6570867612334113,0.6572284979717089,88.15147445326829,1.0,1.0,1.0,88.4113,-0.0029431541851374253,0.0,-0.0029431541851374253,False,False,True,0,0,743.0,0.0,0.0,0.0,-0.0,0.0,1131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000001137,0.0003727726875345776,0.0,0.1525000000000034,0.001726381972680634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
404,2025-08-13,2025-08-14,1,134.155,133.865,88.4113,88.0588,0.6578179509207037,0.6572284979717089,0.6572763709256964,87.97989288098282,1.0,1.0,1.0,88.0588,-0.0008964747807475265,0.0,-0.0008964747807475265,False,False,True,0,0,747.0,0.0,0.0,0.0,-0.0,0.0,1136.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28999999999999204,-0.0021640184551294473,-0.0,-0.35249999999999204,-0.003995016366278994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
405,2025-08-14,2025-08-15,1,133.865,132.85,88.0588,87.5063,0.6586849830636056,0.6572763709256964,0.6573648613299786,87.31916587747875,1.0,1.0,1.0,87.5063,-0.0021408116152047203,0.0,-0.0021408116152047203,False,False,True,0,0,751.0,0.0,0.0,0.0,-0.0,0.0,1143.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0150000000000148,-0.0076111572268797965,-0.0,-0.5525000000000091,-0.006293982390614754,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
406,2025-08-15,2025-08-18,3,132.85,133.135,87.5063,87.76,0.6591805310399219,0.6573648613299786,0.6574749425081661,87.5182708131667,1.0,1.0,1.0,87.76,-0.002758235107698627,0.0,-0.002758235107698627,False,False,True,0,0,749.0,0.0,0.0,0.0,-0.0,0.0,1139.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2849999999999966,0.002142978807590592,0.0,0.25370000000000914,0.002895025195281664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
407,2025-08-18,2025-08-19,1,133.135,130.81,87.76,86.1013,0.6582164972096934,0.6574749425081661,0.65755326476056,86.0042972294932,1.0,1.0,1.0,86.1013,-0.0011272472521520413,0.0,-0.0011272472521520413,False,False,True,0,0,763.0,0.0,0.0,0.0,-0.0,0.0,1161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.3249999999999886,-0.01761776231327741,-0.0,-1.6587000000000103,-0.019081305924858565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
408,2025-08-19,2025-08-20,1,130.81,129.925,86.1013,85.4863,0.657966519145661,0.65755326476056,0.657546446455674,85.43260792401576,1.0,1.0,1.0,85.4863,-0.0006282754600124995,0.0,-0.0006282754600124995,False,False,True,0,0,769.0,0.0,0.0,0.0,-0.0,0.0,1170.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8849999999999909,-0.006788527805630074,-0.0,-0.6149999999999949,-0.007168380856356183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
409,2025-08-20,2025-08-21,1,129.925,129.455,85.4863,85.26,0.6586072380363833,0.657546446455674,0.6576173646144271,85.12267522591928,1.0,1.0,1.0,85.26,-0.0016119573616754353,0.0,-0.0016119573616754353,False,False,True,0,0,771.0,0.0,0.0,0.0,-0.0,0.0,1173.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46999999999999886,-0.0036240304911643773,-0.0,-0.22629999999999484,-0.002650717848695847,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
410,2025-08-21,2025-08-22,1,129.455,131.21,85.26,86.7713,0.6613162106546756,0.6576173646144271,0.6578245545891244,86.28597441105899,1.0,1.0,1.0,86.7713,-0.005608858257189479,0.0,-0.005608858257189479,False,False,True,0,0,758.0,0.0,0.0,0.0,-0.0,0.0,1152.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.7549999999999955,0.01346576271428304,0.0,1.5112999999999914,0.017570510492785966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
411,2025-08-22,2025-08-25,3,131.21,130.915,86.7713,86.56,0.6611923767329948,0.6578245545891244,0.6580276526744866,86.1191015640352,1.0,1.0,1.0,86.56,-0.00510657502945037,0.0,-0.00510657502945037,False,False,True,0,0,760.0,0.0,0.0,0.0,-0.0,0.0,1155.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2950000000000159,-0.0022508354757887887,-0.0,-0.21129999999999427,-0.0024381067316789247,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
412,2025-08-25,2025-08-26,1,130.915,131.515,86.56,87.0038,0.6615503934912368,0.6580276526744866,0.6583071868138143,86.54050674148509,1.0,1.0,1.0,87.0038,-0.005339205506761094,0.0,-0.005339205506761094,False,False,True,0,0,756.0,0.0,0.0,0.0,-0.0,0.0,1149.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5999999999999943,0.0045726559117382,0.0,0.443799999999996,0.005113980763468691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
413,2025-08-26,2025-08-27,1,131.515,132.225,87.0038,87.615,0.662620533182076,0.6583071868138143,0.6586415155735679,87.04466777645659,1.0,1.0,1.0,87.615,-0.006530806544254542,0.0,-0.006530806544254542,False,False,True,0,0,751.0,0.0,0.0,0.0,-0.0,0.0,1141.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.710000000000008,0.005384103398469755,0.0,0.6111999999999966,0.00700042029874211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
414,2025-08-27,2025-08-28,1,132.225,133.27,87.615,88.4838,0.6639438733398364,0.6586415155735679,0.6589892002202354,87.7771547804894,1.0,1.0,1.0,88.4838,-0.008018213748376793,0.0,-0.008018213748376793,False,False,True,0,0,744.0,0.0,0.0,0.0,-0.0,0.0,1130.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.045000000000016,0.007872128639592016,0.0,0.8688000000000073,0.00986726825019263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
415,2025-08-28,2025-08-29,1,133.27,131.225,88.4838,87.1275,0.6639550390550581,0.6589892002202354,0.6593943275960249,86.47585779890039,1.0,1.0,1.0,87.1275,-0.0075072886823342,0.0,-0.0075072886823342,True,False,True,0,0,757.0,0.0,0.0,0.0,-0.0,0.0,1148.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.045000000000016,-0.015463738453272218,-0.0,-1.3563000000000045,-0.015446921336972553,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
416,2025-08-29,2025-09-02,4,131.225,129.9,87.1275,86.2263,0.6637898383371824,0.6593943275960249,0.659713218269985,85.65532315472363,1.0,1.0,1.0,86.2263,-0.006643862619883759,0.0,-0.006643862619883759,False,False,True,0,0,765.0,0.0,0.0,0.0,-0.0,0.0,1160.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.3249999999999886,-0.01014848346180951,-0.0,-0.9012000000000029,-0.010397327530487346,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
417,2025-09-02,2025-09-03,1,129.9,130.675,86.2263,86.6125,0.6628084943562272,0.659713218269985,0.6600058035290849,86.2080247974303,1.0,1.0,1.0,86.6125,-0.004680878519132602,0.0,-0.004680878519132602,False,False,True,0,0,762.0,0.0,0.0,0.0,-0.0,0.0,1155.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7750000000000057,0.005948400922431757,0.0,0.3862000000000023,0.0044689114103844095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
418,2025-09-03,2025-09-04,1,130.675,131.32,86.6125,87.1925,0.6639696923545537,0.6600058035290849,0.6603279148337543,86.67196211943943,1.0,1.0,1.0,87.1925,-0.005987876182668769,0.0,-0.005987876182668769,False,False,True,0,0,757.0,0.0,0.0,0.0,-0.0,0.0,1147.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6449999999999818,0.0049237680344063,0.0,0.5799999999999983,0.006674171088121216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
419,2025-09-04,2025-09-05,1,131.32,131.43,87.1925,87.3488,0.6646032108346648,0.6603279148337543,0.6606475964359151,86.78689784660033,1.0,1.0,1.0,87.3488,-0.006453634844408087,0.0,-0.006453634844408087,False,False,True,0,0,756.0,0.0,0.0,0.0,-0.0,0.0,1145.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11000000000001364,0.0008372978605249279,0.0,0.15630000000000166,0.0017909806077889515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
420,2025-09-05,2025-09-08,3,131.43,132.415,87.3488,88.115,0.6654457576558547,0.6606475964359151,0.6610457868457837,87.4796514820617,1.0,1.0,1.0,88.115,-0.007236567688476048,0.0,-0.007236567688476048,False,False,True,0,0,750.0,0.0,0.0,0.0,-0.0,0.0,1135.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9849999999999852,0.007466539643177387,0.0,0.7661999999999978,0.008733480866922846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.6917229166293,-1450.2525740278006
