,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop SCHQ price,eop SCHQ price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,eop VGLT / SPTL moving avg,bop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop SCHQ,eop VGLT / SCHQ moving avg,bop VGLT / SCHQ moving avg,eop SCHQ unit price,eop VGLT / eop VGLT,eop VGLT / VGLT moving avg,bop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,SCHQ unit price pct diff,VGLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPTL shares per unit,eop SPTL shares,bop SPTL shares,eop SPTL shares traded,eop SPTL shares bought,eop SPTL shares sold,SCHQ shares per unit,eop SCHQ shares,bop SCHQ shares,eop SCHQ shares traded,eop SCHQ shares bought,eop SCHQ shares sold,VGLT shares per unit,eop VGLT shares,bop VGLT shares,eop VGLT shares traded,eop VGLT shares bought,eop VGLT shares sold,SPTL daily commission,SPTL cop,SPTL pct cop,SPTL daily position pnl,SPTL investment amount,short SPTL investment amount,long SPTL investment amount,daily SPTL borrow cost,SCHQ daily commission,SCHQ cop,SCHQ pct cop,SCHQ daily position pnl,SCHQ investment amount,short SCHQ investment amount,long SCHQ investment amount,daily SCHQ borrow cost,VGLT daily commission,VGLT cop,VGLT pct cop,VGLT daily position pnl,VGLT investment amount,short VGLT investment amount,long VGLT investment amount,daily VGLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
139,2026-07-24,2026-07-27,3,25.36,25.49,30.27,30.43,53.34,53.62,2.1035700274617497,2.103188132295267,2.1031813938515875,53.61009372927696,1.7620768977982253,1.7623941689216782,1.7624269896439149,53.63065329486433,1.0,1.0,1.0,53.62,-0.00018476661554033482,0.00019866163183335025,0.0,SPTL,SCHQ,-0.00018476661554033482,0.00019866163183335025,0.00038342824737368507,False,False,True,,,,,0,0,3922.0,0.0,0.0,0.0,0.0,-0.0,3287.0,0.0,0.0,0.0,0.0,-0.0,1865.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.129999999999999,0.005113088818998758,0.0,0.0,0.0,0.0,0.0,-0.0,0.16000000000000014,0.005271840875252465,0.0,0.0,0.0,0.0,0.0,-0.0,0.27999999999999403,0.005235614053944943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
140,2026-07-27,2026-07-28,1,25.49,25.63,30.43,30.59,53.62,53.91,2.1033944596176357,2.1031919427572956,2.103188132295267,53.90471183072769,1.762340634194181,1.7623632865985173,1.7623941689216782,53.911637627314136,1.0,1.0,1.0,53.91,-9.809735956714423e-05,3.0376598803284767e-05,0.0,SPTL,SCHQ,-9.809735956714423e-05,3.0376598803284767e-05,0.00012847395837042898,False,False,True,,,,,0,0,3901.0,0.0,0.0,0.0,0.0,-0.0,3269.0,0.0,0.0,0.0,0.0,-0.0,1855.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.14000000000000057,0.005477321987955714,0.0,0.0,0.0,0.0,0.0,-0.0,0.16000000000000014,0.005244194253932335,0.0,0.0,0.0,0.0,0.0,-0.0,0.28999999999999915,0.005393856655764099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
141,2026-07-28,2026-07-29,1,25.63,25.26,30.59,30.16,53.91,53.13,2.1033254156769594,2.103173310758071,2.1031919427572956,53.12662847404929,1.761604774535809,1.7622965604690777,1.7623632865985173,53.15287672381128,1.0,1.0,1.0,53.13,-6.346005892083317e-05,0.0004304874852798888,0.0,SPTL,SCHQ,-6.346005892083317e-05,0.0004304874852798888,0.000493947544200722,False,False,True,,,,,0,0,3958.0,0.0,0.0,0.0,0.0,-0.0,3317.0,0.0,0.0,0.0,0.0,-0.0,1882.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.36999999999999744,-0.014541423453634588,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4299999999999997,-0.014156615023056703,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.779999999999994,-0.014574249000725367,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
142,2026-07-29,2026-07-30,1,25.26,25.25,30.16,30.13,53.13,53.1,2.102970297029703,2.1031659964444924,2.103173310758071,53.105126096641285,1.7623630932625292,1.7623102663894574,1.7622965604690777,53.09799536693331,1.0,1.0,1.0,53.1,9.653200054778312e-05,-3.775274778022947e-05,0.0,SCHQ,SPTL,-3.775274778022947e-05,9.653200054778312e-05,0.0001342847483280126,False,False,True,,,,,0,0,3960.0,0.0,0.0,0.0,0.0,-0.0,3318.0,0.0,0.0,0.0,0.0,-0.0,1883.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.010000000000001563,-0.00039596120097629367,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0009951899975454606,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0005648122149586948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
143,2026-07-30,2026-07-31,1,25.25,25.08,30.13,29.94,53.1,52.77,2.1040669856459333,2.1031558020561465,2.1031659964444924,52.74740319082787,1.7625250501002003,1.7623121231484151,1.7623102663894574,52.76356937570036,1.0,1.0,1.0,52.77,-0.0004283048830667205,-0.00012186879199945516,0.0,SPTL,VGLT,-0.0004283048830667205,0.0,0.0004283048830667205,True,False,True,,,,,0,0,3985.0,0.0,0.0,0.0,0.0,-0.0,3340.0,0.0,0.0,0.0,0.0,-0.0,1895.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1700000000000017,-0.006755439956649003,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.18999999999999773,-0.0063259741507275214,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299999999999983,-0.006234080830316633,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
144,2026-07-31,2026-08-03,3,25.08,25.08,29.94,29.92,52.77,52.75,2.103269537480064,2.103180710800819,2.1031558020561465,52.74714751556815,1.7630347593582887,1.7623793722417733,1.7623121231484151,52.72837872460058,1.0,1.0,1.0,52.75,-5.407699638748607e-05,-0.0004099660226802953,0.0,SCHQ,VGLT,-0.0004099660226802953,0.0,0.0004099660226802953,False,False,True,,,,,0,0,3988.0,0.0,0.0,0.0,0.0,-0.0,3341.0,0.0,0.0,0.0,0.0,-0.0,1896.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.019999999999999574,-0.0006682258852058418,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.00037907506140062947,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
145,2026-08-03,2026-08-04,1,25.08,25.29,29.92,30.15,52.75,53.16,2.1020166073546855,2.1031104680736856,2.103180710800819,53.189440176152715,1.76318407960199,1.762427827036205,1.7623793722417733,53.13573807308946,1.0,1.0,1.0,53.16,0.0005536498707652998,-0.00045649859103813315,0.0,SCHQ,SPTL,-0.00045649859103813315,0.0005536498707652998,0.001010148461803433,False,False,False,,,,,0,0,3956.0,0.0,0.0,0.0,0.0,-0.0,3315.0,0.0,0.0,0.0,0.0,-0.0,1881.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.21000000000000085,0.008338344917153849,0.0,0.0,0.0,0.0,0.0,-0.0,0.22999999999999687,0.0076577700669178475,0.0,0.0,0.0,0.0,0.0,-0.0,0.4099999999999966,0.007742461488868629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
146,2026-08-04,2026-08-05,1,25.29,25.33,30.15,30.2,53.16,53.25,2.102250296091591,2.103078789581305,2.1031104680736856,53.27178815630646,1.7632450331125828,1.7625065005005183,1.762427827036205,53.22532037649339,1.0,1.0,1.0,53.25,0.00040908356848725014,-0.00046357454218150154,0.0,SCHQ,SPTL,-0.00046357454218150154,0.00040908356848725014,0.0008726581106687516,False,False,False,,,,,0,0,3950.0,0.0,0.0,0.0,0.0,-0.0,3310.0,0.0,0.0,0.0,0.0,-0.0,1878.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03999999999999915,0.0015804033317099943,0.0,0.0,0.0,0.0,0.0,-0.0,0.05000000000000071,0.0016570012076296086,0.0,0.0,0.0,0.0,0.0,-0.0,0.09000000000000341,0.0016915707444900548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
147,2026-08-05,2026-08-06,1,25.33,25.18,30.2,30.04,53.25,52.94,2.102462271644162,2.1030871618177334,2.103078789581305,52.95552392165725,1.7623169107856191,1.7625069238030857,1.7625065005005183,52.94569527503557,1.0,1.0,1.0,52.94,0.0002931931623465134,0.0001075740217084674,0.0,VGLT,SPTL,0.0,0.0002931931623465134,0.0002931931623465134,False,False,True,,,,,0,0,3973.0,0.0,0.0,0.0,0.0,-0.0,3329.0,0.0,0.0,0.0,0.0,-0.0,1889.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14999999999999858,-0.00593943539738273,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.16000000000000014,-0.0053120974848899416,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3100000000000023,-0.005838607790579306,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
148,2026-08-06,2026-08-07,1,25.18,25.25,30.04,30.11,52.94,53.08,2.1021782178217823,2.102999498166199,2.1030871618177334,53.102950835897765,1.7628694785785453,1.7625349754953,1.7625069238030857,53.06908347571091,1.0,1.0,1.0,53.08,0.0004322885373687268,-0.0002056828748798084,0.0,SCHQ,SPTL,-0.0002056828748798084,0.0004322885373687268,0.0006379714122485352,False,False,True,,,,,0,0,3962.0,0.0,0.0,0.0,0.0,-0.0,3321.0,0.0,0.0,0.0,0.0,-0.0,1884.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07000000000000028,0.002776127105167756,0.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.0023275155977084067,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.0026410126650516707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
149,2026-08-07,2026-08-10,3,25.25,25.05,30.11,29.87,53.08,52.68,2.102994011976048,2.103024003146848,2.102999498166199,52.680137429063286,1.7636424506193504,1.7625898431886156,1.7625349754953,52.64691971804461,1.0,1.0,1.0,52.68,2.608748747735612e-06,-0.0006281448870174091,0.0,SCHQ,SPTL,-0.0006281448870174091,2.608748747735612e-06,0.0006307536357651448,False,False,True,,,,,0,0,3991.0,0.0,0.0,0.0,0.0,-0.0,3345.0,0.0,0.0,0.0,0.0,-0.0,1898.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1999999999999993,-0.007952328190495035,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.23999999999999844,-0.008002710265624003,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3999999999999986,-0.007564332588926432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
150,2026-08-10,2026-08-11,1,25.05,25.09,29.87,29.93,52.68,52.76,2.102829812674372,2.103050304401418,2.103024003146848,52.76487223895442,1.7627798195790176,1.7625821413057463,1.7625898431886156,52.75431400663526,1.0,1.0,1.0,52.76,9.234294919301099e-05,-0.0001077767206045881,0.0,SCHQ,SPTL,-0.0001077767206045881,9.234294919301099e-05,0.0002001196697975991,False,False,True,,,,,0,0,3985.0,0.0,0.0,0.0,0.0,-0.0,3340.0,0.0,0.0,0.0,0.0,-0.0,1895.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03999999999999915,0.0015955328474571567,0.0,0.0,0.0,0.0,0.0,-0.0,0.05999999999999872,0.002006689636589027,0.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0015174509740336296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
151,2026-08-11,2026-08-12,1,25.09,25.09,29.93,29.93,52.76,52.74,2.1020326823435633,2.1029882596409655,2.103050304401418,52.76553213743158,1.762111593718677,1.7625590469224441,1.7625821413057463,52.75408348928099,1.0,1.0,1.0,52.74,0.0004839961926684955,0.00026700055394266516,0.0,VGLT,SPTL,0.0,0.0004839961926684955,0.0004839961926684955,False,False,True,,,,,0,0,3987.0,0.0,0.0,0.0,0.0,-0.0,3342.0,0.0,0.0,0.0,0.0,-0.0,1896.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.00037914692397314964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
152,2026-08-12,2026-08-13,1,25.09,25.24,29.93,30.1,52.74,53.05,2.1018225039619653,2.1029136928312666,2.1029882596409655,53.07942367333796,1.7624584717607972,1.762528375739242,1.7625590469224441,53.05302731236557,1.0,1.0,1.0,53.05,0.0005544866460860327,5.706363792015799e-05,0.0,VGLT,SPTL,0.0,0.0005544866460860327,0.0005544866460860327,False,False,True,,,,,0,0,3964.0,0.0,0.0,0.0,0.0,-0.0,3322.0,0.0,0.0,0.0,0.0,-0.0,1885.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.14999999999999858,0.0059606772946813906,0.0,0.0,0.0,0.0,0.0,-0.0,0.1700000000000017,0.005663849890222448,0.0,0.0,0.0,0.0,0.0,-0.0,0.30999999999999517,0.0058606841348515125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
153,2026-08-13,2026-08-14,1,25.24,25.07,30.1,29.92,53.05,52.72,2.102911846828879,2.102929086960507,2.1029136928312666,52.720046279279856,1.7620320855614973,1.7625192308316489,1.762528375739242,52.734849002118125,1.0,1.0,1.0,52.72,8.778311750369342e-07,0.00028161819692081974,0.0,VGLT,SCHQ,0.0,0.00028161819692081974,0.00028161819692081974,False,False,True,,,,,0,0,3989.0,0.0,0.0,0.0,0.0,-0.0,3344.0,0.0,0.0,0.0,0.0,-0.0,1897.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.16999999999999815,-0.006758125502810304,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.17999999999999972,-0.005998018648553501,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299999999999983,-0.006239974865740335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00763138888761,-6.143168611117865
