,bop date,eop date,day count,bop XLC price,eop XLC price,bop VOX price,eop VOX price,eop VOX / eop XLC,bop VOX / XLC moving avg,eop VOX / XLC moving avg,eop XLC unit price,eop VOX / eop VOX,bop VOX / VOX moving avg,eop VOX / VOX moving avg,eop VOX unit price,XLC unit price pct diff,VOX unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLC shares per unit,bop XLC shares,eop XLC shares,eop XLC shares bought,eop XLC shares sold,eop XLC shares traded,VOX shares per unit,bop VOX shares,eop VOX shares,eop VOX shares bought,eop VOX shares sold,eop VOX shares traded,XLC daily commission,VOX daily commission,daily total commissions,XLC cop,XLC pct cop,XLC daily position pnl,VOX cop,VOX pct cop,VOX daily position pnl,daily position pnl,short XLC investment amount,long XLC investment amount,XLC investment amount,daily XLC borrow cost,short VOX investment amount,long VOX investment amount,VOX investment amount,daily VOX borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
564,2026-04-02,2026-04-06,4,111.7,111.76,182.15,182.38,1.6318897637795275,1.6256440424777725,1.6261300682114448,181.68197818731585,1.0,1.0,1.0,182.38,-0.0038346364621443794,0.0,-0.0038346364621443794,False,True,False,1,1,891.0,892.0,891.0,0.0,1.0,-1.0,548.0,-549.0,-548.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.060000000000002274,0.0005370088735513199,53.52000000000203,0.22999999999998977,0.0012618990509466542,-126.26999999999438,-72.74999999999235,0.0,99636.40000000001,99636.40000000001,0.0,-100000.35,0.0,-100000.35,-11.11115,-363.9499999999971,199636.75,-100000.35,-11.11115,-83.87114999999235,-2857.938633055569,-3754.573498055603
565,2026-04-06,2026-04-07,1,111.76,111.82,182.38,183.2,1.6383473439456269,1.6261300682114448,1.6268038151297197,181.83386422740375,1.0,1.0,1.0,183.2,-0.0074850159651951,0.0,-0.0074850159651951,False,True,False,1,1,888.0,891.0,888.0,0.0,3.0,-3.0,546.0,-548.0,-546.0,2.0,-0.0,2.0,-0.015,-0.01,-0.025,0.05999999999998806,0.0005367206497927712,53.459999999989364,0.8199999999999932,0.004486029734510401,-449.35999999999626,-395.9000000000069,0.0,99578.16,99578.16,0.0,-99944.23999999999,0.0,-99944.23999999999,-2.7762288888888884,-366.0799999999872,199522.4,-99944.23999999999,-2.7762288888888884,-398.7012288888958,-3256.639861944465,-4153.274726944499
566,2026-04-07,2026-04-08,1,111.82,113.81,183.2,187.69,1.6491520955979264,1.6268038151297197,1.6280252638353274,185.1465421999134,1.0,1.0,1.0,187.69,-0.013644034151773935,0.0,-0.013644034151773935,False,True,False,1,1,867.0,888.0,867.0,0.0,21.0,-21.0,533.0,-546.0,-533.0,13.0,-0.0,13.0,-0.105,-0.065,-0.16999999999999998,1.990000000000009,0.01763995569529922,1767.120000000008,4.490000000000009,0.02421321342812869,-2451.540000000005,-684.4199999999969,0.0,99296.15999999999,99296.15999999999,0.0,-100027.2,0.0,-100027.2,-2.7785333333333333,-731.0400000000081,199323.36,-100027.2,-2.7785333333333333,-687.3685333333302,-3944.008395277795,-4840.6432602778295
567,2026-04-08,2026-04-09,1,113.81,114.27,187.69,188.82,1.6524022053032292,1.6280252638353274,1.6292693057244207,186.03444689846285,1.0,1.0,1.0,188.82,-0.014862325359439451,0.0,-0.014862325359439451,False,True,False,1,1,863.0,867.0,863.0,0.0,4.0,-4.0,530.0,-533.0,-530.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.45999999999999375,0.004033677864823897,398.8199999999946,1.1299999999999955,0.006002514636212042,-602.2899999999976,-203.47000000000298,0.0,98673.27,98673.27,0.0,-100038.77,0.0,-100038.77,-2.7788547222222224,-1365.5,198712.04,-100038.77,-2.7788547222222224,-206.28385472222521,-4150.29225000002,-5046.927115000055
568,2026-04-09,2026-04-10,1,114.27,113.95,188.82,188.5,1.654234313295305,1.6292693057244207,1.6308237384881707,185.65523738729775,1.0,1.0,1.0,188.5,-0.015206615581308387,0.0,-0.015206615581308387,False,True,False,1,1,865.0,863.0,865.0,2.0,-0.0,2.0,531.0,-530.0,-531.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.3199999999999932,-0.002804313466928986,-276.1599999999941,-0.3199999999999932,-0.0016961734163050092,169.59999999999638,-106.55999999999773,0.0,98615.01,98615.01,0.0,-100074.59999999999,0.0,-100074.59999999999,-2.77985,-1459.5899999999965,198689.61,-100074.59999999999,-2.77985,-109.35484999999773,-4259.647100000018,-5156.281965000053
569,2026-04-10,2026-04-13,3,113.95,114.82,188.5,190.08,1.6554607211287233,1.6308237384881707,1.6326007063925754,187.25118165321175,1.0,1.0,1.0,190.08,-0.014994103232314144,0.0,-0.014994103232314144,False,True,False,1,1,858.0,865.0,858.0,0.0,7.0,-7.0,526.0,-531.0,-526.0,5.0,-0.0,5.0,-0.035,-0.025,-0.060000000000000005,0.8699999999999903,0.007605929047797428,752.5499999999917,1.5800000000000125,0.00834702928621465,-838.9800000000066,-86.43000000001496,0.0,98566.75,98566.75,0.0,-100093.5,0.0,-100093.5,-8.341125000000002,-1526.75,198660.25,-100093.5,-8.341125000000002,-94.83112500001496,-4354.4782250000335,-5251.113090000068
570,2026-04-13,2026-04-14,1,114.82,116.56,190.08,194.23,1.6663520933424845,1.6326007063925754,1.6346168283578877,190.2959383371186,1.0,1.0,1.0,194.23,-0.02046259324255252,0.0,-0.02046259324255252,False,True,False,1,1,841.0,858.0,841.0,0.0,17.0,-17.0,515.0,-526.0,-515.0,11.0,-0.0,11.0,-0.085,-0.055,-0.14,1.740000000000009,0.015040477147458747,1492.9200000000078,4.149999999999977,0.02159798766976132,-2182.899999999988,-689.97999999998,0.0,98515.56,98515.56,0.0,-99982.08,0.0,-99982.08,-2.77728,-1466.520000000004,198497.64,-99982.08,-2.77728,-692.89727999998,-5047.375505000014,-5944.010370000047
571,2026-04-14,2026-04-15,1,116.56,117.36,194.23,196.24,1.6721199727334697,1.6346168283578877,1.6366591622636952,191.8386309760817,1.0,1.0,1.0,196.24,-0.022683844976300747,0.0,-0.022683844976300747,False,True,False,1,1,834.0,841.0,834.0,0.0,7.0,-7.0,510.0,-515.0,-510.0,5.0,-0.0,5.0,-0.035,-0.025,-0.060000000000000005,0.7999999999999972,0.006839971947776944,672.7999999999976,2.0100000000000193,0.010295376106192388,-1035.1500000000099,-362.3500000000123,0.0,98026.96,98026.96,0.0,-100028.45,0.0,-100028.45,-2.7785680555555556,-2001.4899999999907,198055.41,-100028.45,-2.7785680555555556,-365.1885680555679,-5412.5640730555815,-6309.198938055615
572,2026-04-15,2026-04-16,1,117.36,118.83,196.24,198.14,1.6674240511655305,1.6366591622636952,1.638462530931421,194.4842082517949,1.0,1.0,1.0,198.14,-0.01862288329007315,0.0,-0.01862288329007315,False,True,False,1,1,827.0,834.0,827.0,0.0,7.0,-7.0,505.0,-510.0,-505.0,5.0,-0.0,5.0,-0.035,-0.025,-0.060000000000000005,1.4699999999999989,0.012447766467208602,1225.979999999999,1.8999999999999773,0.009635451594650226,-968.9999999999884,256.9800000000107,0.0,97878.24,97878.24,0.0,-100082.40000000001,0.0,-100082.40000000001,-2.780066666666667,-2204.1600000000035,197960.64,-100082.40000000001,-2.780066666666667,254.13993333334403,-5158.424139722238,-6055.059004722272
573,2026-04-16,2026-04-17,1,118.83,119.1,198.14,199.05,1.6712846347607055,1.638462530931421,1.64043316182095,195.14088743393222,1.0,1.0,1.0,199.05,-0.019834252098620584,0.0,-0.019834252098620584,False,True,False,1,1,823.0,827.0,823.0,0.0,4.0,-4.0,502.0,-505.0,-502.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.269999999999996,0.0022695760593193933,223.28999999999672,0.910000000000025,0.0045821979014422,-459.55000000001263,-236.2600000000159,0.0,98272.41,98272.41,0.0,-100060.7,0.0,-100060.7,-2.779463888888889,-1788.2899999999936,198333.11,-100060.7,-2.779463888888889,-239.0744638889048,-5397.498603611142,-6294.133468611177
