date,PFFD,PFF,PFF/PFFD,PFF/PFFD avg,PFF/PFFD 10 dma,PFF/PFFD 20 dma,PFFD avg,PFFD 10 dma,PFFD 20 dma,avg diff,10 dma diff,20 dma diff,PFFD div,PFF div,PFFD*,PFF*,PFF*/PFFD*,PFF*/PFFD* avg,PFF*/PFFD* 10 dma,PFF*/PFFD* 20 dma,PFFD* avg,PFFD* 10 dma,PFFD* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-02-02,19.29,31.46,1.6308968377397617,1.6441152402652448,1.6301349688435685,1.630429829446125,31.71498298471657,31.44792296347626,31.453744544811986,-0.00807232094972222,0.0003839591613642915,0.00019885814312556462,0.0,0.0,19.29,31.46,1.6308968377397617,1.6441152402652448,1.6301349688435685,1.630429829446125,31.71498298471657,31.44792296347626,31.453744544811986,-0.00807232094972222,0.0003839591613642915,0.00019885814312556462
2026-02-03,19.24,31.34,1.628898128898129,1.6441152402652448,1.6299184865837426,1.630243678048405,31.632777222703307,31.363796800550254,31.369469918543444,-0.009298599971901956,-0.0007590226718941727,-0.0009398874125765025,0.0,0.0,19.24,31.34,1.628898128898129,1.6441152402652448,1.6299184865837426,1.630243678048405,31.632777222703307,31.363796800550254,31.369469918543444,-0.009298599971901956,-0.0007590226718941727,-0.0009398874125765025
2026-02-04,19.26,31.44,1.632398753894081,1.6441152402652448,1.6300759246971648,1.6302177175084256,31.665659527508616,31.392230051602887,31.398493239212286,-0.007151830471190093,0.0015205558536413634,0.0013210618105113476,0.0,0.0,19.26,31.44,1.632398753894081,1.6441152402652448,1.6300759246971648,1.6302177175084256,31.665659527508616,31.392230051602887,31.398493239212286,-0.007151830471190093,0.0015205558536413634,0.0013210618105113476
2026-02-05,19.12,31.16,1.6297071129707112,1.6441152402652448,1.6300874523207667,1.6301610170821952,31.435483393871483,31.16705168020979,31.1697627587611,-0.008802078282924099,-0.00022627992339696481,-0.0003132615434049379,0.0,0.0,19.12,31.16,1.6297071129707112,1.6441152402652448,1.6300874523207667,1.6301610170821952,31.435483393871483,31.16705168020979,31.1697627587611,-0.008802078282924099,-0.00022627992339696481,-0.0003132615434049379
2026-02-06,19.27,31.47,1.633108458744162,1.6441152402652448,1.6303426006990152,1.6304789594595277,31.682100679911265,31.41178520622117,31.413202799173902,-0.006717163012175851,0.001851563540040494,0.0018064352241274654,0.0,0.0,19.27,31.47,1.633108458744162,1.6441152402652448,1.6303426006990152,1.6304789594595277,31.682100679911265,31.41178520622117,31.413202799173902,-0.006717163012175851,0.001851563540040494,0.0018064352241274654
2026-02-09,19.3,31.51,1.632642487046632,1.6441152402652448,1.6307876461350372,1.630492676366151,31.731424137119227,31.465612193490994,31.468243917568884,-0.007002531803873059,0.001409682647411742,0.0013260480430174553,0.0,0.0,19.3,31.51,1.632642487046632,1.6441152402652448,1.6307876461350372,1.630492676366151,31.731424137119227,31.465612193490994,31.468243917568884,-0.007002531803873059,0.001409682647411742,0.0013260480430174553
2026-02-10,19.31,31.52,1.6323148627654067,1.6441152402652448,1.631237946317508,1.630402993147832,31.747865289521876,31.490509446867566,31.484813580630373,-0.007203223112961041,0.0009360519552880486,0.0011169439612009379,0.0,0.0,19.31,31.52,1.6323148627654067,1.6441152402652448,1.631237946317508,1.630402993147832,31.747865289521876,31.490509446867566,31.484813580630373,-0.007203223112961041,0.0009360519552880486,0.0011169439612009379
2026-02-11,19.38,31.58,1.629514963880289,1.6441152402652448,1.631144850188879,1.6305419804163968,31.862953356340444,31.613391399633304,31.597210007204986,-0.008919989297340529,-0.0010568004660437313,-0.0005448169562638672,0.0,0.0,19.38,31.58,1.629514963880289,1.6441152402652448,1.631144850188879,1.6305419804163968,31.862953356340444,31.613391399633304,31.597210007204986,-0.008919989297340529,-0.0010568004660437313,-0.0005448169562638672
2026-02-12,19.23,31.48,1.6370254810192408,1.6441152402652448,1.6318329949986219,1.6309668819686416,31.616336070300658,31.366915469132145,31.35532228340731,-0.004321527713702255,0.003598733591587342,0.003968401073879478,0.0,0.0,19.23,31.48,1.6370254810192408,1.6441152402652448,1.6318329949986219,1.6309668819686416,31.616336070300658,31.366915469132145,31.35532228340731,-0.004321527713702255,0.003598733591587342,0.003968401073879478
2026-02-13,19.42,31.69,1.6318228630278062,1.6441152402652448,1.631832994998622,1.6310518775790481,31.92871796595106,31.69019676287324,31.673376847831022,-0.007504680822565926,-6.20897009754368e-06,0.0005246927603073959,0.0,0.0,19.42,31.69,1.6318228630278062,1.6441152402652448,1.631832994998622,1.6310518775790481,31.92871796595106,31.69019676287324,31.673376847831022,-0.007504680822565926,-6.20897009754368e-06,0.0005246927603073959
2026-02-17,19.47,31.83,1.6348228043143298,1.6441152402652448,1.6322255916560788,1.6311802802498234,32.01092372796431,31.77178841262317,31.756580056464067,-0.0056679697523231275,0.0018305021001450389,0.0023092915548760216,0.0,0.0,19.47,31.83,1.6348228043143298,1.6441152402652448,1.6322255916560788,1.6311802802498234,32.01092372796431,31.77178841262317,31.756580056464067,-0.0056679697523231275,0.0018305021001450389,0.0023092915548760216
2026-02-18,19.48,31.78,1.6314168377823408,1.6441152402652448,1.6324774625444998,1.631197974564121,32.02736488036697,31.795754525460417,31.775391859266563,-0.0077535287680354425,-0.0004956142762440211,0.00014501179543402186,0.0,0.0,19.48,31.78,1.6314168377823408,1.6441152402652448,1.6324774625444998,1.631197974564121,32.02736488036697,31.795754525460417,31.775391859266563,-0.0077535287680354425,-0.0004956142762440211,0.00014501179543402186
2026-02-19,19.39,31.71,1.635379061371841,1.6441152402652448,1.6327754932922758,1.6314257089947204,31.879394508743097,31.653737998737853,31.628928726798307,-0.005327772366520802,0.0017758427083012175,0.00255992070293322,0.0,0.0,19.39,31.71,1.635379061371841,1.6441152402652448,1.6327754932922758,1.6314257089947204,31.879394508743097,31.653737998737853,31.628928726798307,-0.005327772366520802,0.0017758427083012175,0.00255992070293322
2026-02-20,19.4,31.7,1.6340206185567012,1.6441152402652448,1.633206843850875,1.6316471480858208,31.895835661145746,31.675844569870147,31.649658754497572,-0.006158776848263793,0.0007622914207611355,0.001589314199592176,0.0,0.0,19.4,31.7,1.6340206185567012,1.6441152402652448,1.633206843850875,1.6316471480858208,31.895835661145746,31.675844569870147,31.649658754497572,-0.006158776848263793,0.0007622914207611355,0.001589314199592176
2026-02-23,19.31,31.5,1.6312791299844642,1.6441152402652448,1.6330239109749052,1.63168325583696,31.747865289521876,31.53722415476039,31.5071064295372,-0.007837942271052034,-0.0011810215181977755,-0.00022557549362404276,0.0,0.0,19.31,31.5,1.6312791299844642,1.6441152402652448,1.6330239109749052,1.63168325583696,31.747865289521876,31.53722415476039,31.5071064295372,-0.007837942271052034,-0.0011810215181977755,-0.00022557549362404276
2026-02-24,19.46,31.69,1.6284686536485098,1.6441152402652448,1.6326065276350932,1.6316970868850649,31.994482575561666,31.778645307571658,31.752556158587243,-0.009562294717246013,-0.002793359296787165,-0.0019720573270827703,0.0,0.0,19.46,31.69,1.6284686536485098,1.6441152402652448,1.6326065276350932,1.6316970868850649,31.994482575561666,31.778645307571658,31.752556158587243,-0.009562294717246013,-0.002793359296787165,-0.0019720573270827703
2026-02-25,19.42,31.71,1.632852729145211,1.6441152402652448,1.6326603142730733,1.6319491302952909,31.92871796595106,31.70521876667351,31.68755742730796,-0.006873765975139363,0.00015079135351224484,0.000707994898864385,0.0,0.0,19.42,31.71,1.632852729145211,1.6441152402652448,1.6326603142730733,1.6319491302952909,31.92871796595106,31.70521876667351,31.68755742730796,-0.006873765975139363,0.00015079135351224484,0.000707994898864385
2026-02-26,19.36,31.63,1.6337809917355373,1.6441152402652448,1.6330869170585984,1.6321158836237388,31.83007105153514,31.6083036843267,31.59453516251683,-0.0063054361930899245,0.0006861764234819934,0.001121869575210133,0.0,0.0,19.36,31.63,1.6337809917355373,1.6441152402652448,1.6330869170585984,1.6321158836237388,31.83007105153514,31.6083036843267,31.59453516251683,-0.0063054361930899245,0.0006861764234819934,0.001121869575210133
2026-02-27,19.25,31.41,1.6316883116883116,1.6441152402652448,1.6325532001255052,1.6321930975620635,31.649218375105963,31.436923153378018,31.418230759756973,-0.007587138845454451,-0.0008567851431419522,-0.00026200832665597326,0.0,0.0,19.25,31.41,1.6316883116883116,1.6441152402652448,1.6325532001255052,1.6321930975620635,31.649218375105963,31.436923153378018,31.418230759756973,-0.007587138845454451,-0.0008567851431419522,-0.00026200832665597326
2026-03-02,19.19,31.46,1.6393955184992184,1.6441152402652448,1.6333104656726465,1.6325717303356342,31.55057146069005,31.328695910408445,31.321785542216002,-0.0028748040516932876,0.004182417841046425,0.0044030184832201565,0.0,0.0,19.19,31.46,1.6393955184992184,1.6441152402652448,1.6333104656726465,1.6325717303356342,31.55057146069005,31.328695910408445,31.321785542216002,-0.0028748040516932876,0.004182417841046425,0.0044030184832201565
2026-03-03,19.04,31.28,1.642857142857143,1.6441152402652448,1.634113899526928,1.6331697455915033,31.30395417465026,31.098231266407186,31.084165745590475,-0.0007655053483252721,0.0058279705720131764,0.0062803661608769245,0.0,0.0,19.04,31.28,1.642857142857143,1.6441152402652448,1.634113899526928,1.6331697455915033,31.30395417465026,31.098231266407186,31.084165745590475,-0.0007655053483252721,0.0058279705720131764,0.0062803661608769245
2026-03-04,19.12,31.42,1.643305439330544,1.6441152402652448,1.635302759681748,1.6338901111131239,31.435483393871483,31.244257758954866,31.226205535709546,-0.0004926664579964622,0.005609025242923361,0.006186969531975774,0.0,0.0,19.12,31.42,1.643305439330544,1.6441152402652448,1.635302759681748,1.6338901111131239,31.435483393871483,31.244257758954866,31.226205535709546,-0.0004926664579964622,0.005609025242923361,0.006186969531975774
2026-03-05,19.02,31.29,1.6451104100946372,1.6441152402652448,1.6362758945540279,1.6345256939231518,31.271071869844956,31.103458489146846,31.076589913371617,0.0006051089013301035,0.005979539239663384,0.0068437578479727595,0.0,0.0,19.02,31.29,1.6451104100946372,1.6441152402652448,1.6362758945540279,1.6345256939231518,31.271071869844956,31.103458489146846,31.076589913371617,0.0006051089013301035,0.005979539239663384,0.0068437578479727595
2026-03-06,18.9,31.12,1.6465608465608468,1.6441152402652448,1.6375299173544424,1.6353683806026589,31.073778041013124,30.925614407071127,30.89253561514757,0.0014863855823778827,0.0062659135791641755,0.00733611044105088,0.0,0.0,18.9,31.12,1.6465608465608468,1.6441152402652448,1.6375299173544424,1.6353683806026589,31.073778041013124,30.925614407071127,30.89253561514757,0.0014863855823778827,0.0062659135791641755,0.00733611044105088
2026-03-09,18.91,31.17,1.6483342147012163,1.6441152402652448,1.6392354258261175,1.6361296684005115,31.09021919341578,30.965690737172505,30.92481607719628,0.0025628194466631267,0.006576252608389278,0.007897122900876977,0.0,0.0,18.91,31.17,1.6483342147012163,1.6441152402652448,1.6392354258261175,1.6361296684005115,31.09021919341578,30.965690737172505,30.92481607719628,0.0025628194466631267,0.006576252608389278,0.007897122900876977
2026-03-10,18.92,31.15,1.6464059196617333,1.6441152402652448,1.6410291524274399,1.6368178400312665,31.106660345818433,31.014334256630146,30.95557332613768,0.0013922899475134738,0.0043647522449478966,0.006261187156520177,0.0,0.0,18.92,31.15,1.6464059196617333,1.6441152402652448,1.6410291524274399,1.6368178400312665,31.106660345818433,31.014334256630146,30.95557332613768,0.0013922899475134738,0.0043647522449478966,0.006261187156520177
2026-03-11,18.83,31.04,1.6484333510355815,1.6441152402652448,1.642587214616477,1.637623764444775,30.958689974194556,30.90057894020869,30.821279927788744,0.002622960983740737,0.004501775657749746,0.007071337155289097,0.0,0.0,18.83,31.04,1.6484333510355815,1.6441152402652448,1.642587214616477,1.637623764444775,30.958689974194556,30.90057894020869,30.821279927788744,0.002622960983740737,0.004501775657749746,0.007071337155289097
2026-03-12,18.67,30.85,1.6523835029459024,1.6441152402652448,1.6444474657375134,1.6387671913980557,30.695631535752124,30.66710329688963,30.574435682183953,0.005016401135549167,0.005946224129771662,0.00897252578630065,0.0,0.0,18.67,30.85,1.6523835029459024,1.6441152402652448,1.6444474657375134,1.6387671913980557,30.695631535752124,30.66710329688963,30.574435682183953,0.005016401135549167,0.005946224129771662,0.00897252578630065
2026-03-13,18.57,30.67,1.6515885837372106,1.6441152402652448,1.6464374929424033,1.6394953465339543,30.531220011725598,30.537389438745624,30.431906744261894,0.00453521109932939,0.00433316205657137,0.007793356165158236,0.0,0.0,18.57,30.67,1.6515885837372106,1.6441152402652448,1.6464374929424033,1.6394953465339543,30.531220011725598,30.537389438745624,30.431906744261894,0.00453521109932939,0.00433316205657137,0.007793356165158236
2026-03-16,18.64,30.75,1.6496781115879828,1.6441152402652448,1.6474657522512797,1.6403881089619632,30.646308078544163,30.6895948684464,30.56019325939291,0.003377793332865322,0.001966326475481142,0.006191706041188969,0.0,0.0,18.64,30.75,1.6496781115879828,1.6441152402652448,1.6474657522512797,1.6403881089619632,30.646308078544163,30.6895948684464,30.56019325939291,0.003377793332865322,0.001966326475481142,0.006191706041188969
2026-03-17,18.72,30.9,1.6506410256410258,1.6441152402652448,1.6482441405296684,1.6411790200282979,30.77783729776538,30.840558882143952,30.70806539976795,0.0039613211920373785,0.0019255133836687292,0.006230847209693192,0.0,0.0,18.72,30.9,1.6506410256410258,1.6441152402652448,1.6482441405296684,1.6411790200282979,30.77783729776538,30.840558882143952,30.70806539976795,0.0039613211920373785,0.0019255133836687292,0.006230847209693192
2026-03-18,18.6,30.67,1.6489247311827957,1.6441152402652448,1.6488060697148932,1.6420544146983207,30.580543468933556,30.657341013851834,30.525929772526343,0.0029210057447881044,0.0004128333666087894,0.004708499214846871,0.0,0.0,18.6,30.67,1.6489247311827957,1.6441152402652448,1.6488060697148932,1.6420544146983207,30.580543468933556,30.657341013851834,30.525929772526343,0.0029210057447881044,0.0004128333666087894,0.004708499214846871
