,bop date,eop date,day count,bop SPHY price,eop SPHY price,bop SCYB price,eop SCYB price,bop HYLB price,eop HYLB price,bop USHY price,eop USHY price,bop HYG price,eop HYG price,bop JNK price,eop JNK price,eop JNK / eop SPHY,eop JNK / SPHY moving avg,bop JNK / SPHY moving avg,eop SPHY unit price,eop JNK / eop SCYB,eop JNK / SCYB moving avg,bop JNK / SCYB moving avg,eop SCYB unit price,eop JNK / eop HYLB,eop JNK / HYLB moving avg,bop JNK / HYLB moving avg,eop HYLB unit price,eop JNK / eop USHY,eop JNK / USHY moving avg,bop JNK / USHY moving avg,eop USHY unit price,eop JNK / eop HYG,eop JNK / HYG moving avg,bop JNK / HYG moving avg,eop HYG unit price,eop JNK / eop JNK,eop JNK / JNK moving avg,bop JNK / JNK moving avg,eop JNK unit price,SPHY unit price pct diff,SCYB unit price pct diff,HYLB unit price pct diff,USHY unit price pct diff,HYG unit price pct diff,JNK unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPHY shares per unit,eop SPHY shares,bop SPHY shares,eop SPHY shares traded,eop SPHY shares bought,eop SPHY shares sold,SCYB shares per unit,eop SCYB shares,bop SCYB shares,eop SCYB shares traded,eop SCYB shares bought,eop SCYB shares sold,HYLB shares per unit,eop HYLB shares,bop HYLB shares,eop HYLB shares traded,eop HYLB shares bought,eop HYLB shares sold,USHY shares per unit,eop USHY shares,bop USHY shares,eop USHY shares traded,eop USHY shares bought,eop USHY shares sold,HYG shares per unit,eop HYG shares,bop HYG shares,eop HYG shares traded,eop HYG shares bought,eop HYG shares sold,JNK shares per unit,eop JNK shares,bop JNK shares,eop JNK shares traded,eop JNK shares bought,eop JNK shares sold,SPHY daily commission,SPHY cop,SPHY pct cop,SPHY daily position pnl,SPHY investment amount,short SPHY investment amount,long SPHY investment amount,daily SPHY borrow cost,SCYB daily commission,SCYB cop,SCYB pct cop,SCYB daily position pnl,SCYB investment amount,short SCYB investment amount,long SCYB investment amount,daily SCYB borrow cost,HYLB daily commission,HYLB cop,HYLB pct cop,HYLB daily position pnl,HYLB investment amount,short HYLB investment amount,long HYLB investment amount,daily HYLB borrow cost,USHY daily commission,USHY cop,USHY pct cop,USHY daily position pnl,USHY investment amount,short USHY investment amount,long USHY investment amount,daily USHY borrow cost,HYG daily commission,HYG cop,HYG pct cop,HYG daily position pnl,HYG investment amount,short HYG investment amount,long HYG investment amount,daily HYG borrow cost,JNK daily commission,JNK cop,JNK pct cop,JNK daily position pnl,JNK investment amount,short JNK investment amount,long JNK investment amount,daily JNK borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2026-01-02,2026-01-05,3,,23.73,,26.52,,36.95,,37.51,,80.88,,97.5,4.108723135271807,,,,3.6764705882352944,,,,2.638700947225981,,,,2.599306851506265,,,,1.2054896142433236,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-01-05,2026-01-06,1,23.73,23.76,26.52,26.54,36.95,36.97,37.51,37.54,80.88,80.9,97.5,97.54,4.1052188552188555,,,,3.6752072343632256,,,,2.6383554233162028,,,,2.5982951518380397,,,,1.2056860321384426,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030000000000001137,0.00126342404677192,,,,,,,0.019999999999999574,0.0007538635863996896,,,,,,,0.01999999999999602,0.0005411255543296235,,,,,,,0.030000000000001137,0.0007994670645669347,,,,,,,0.020000000000010232,0.0002472493522301951,,,,,,,0.04000000000000625,0.00041017227810502034,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-01-06,2026-01-07,1,23.76,23.75,26.54,26.54,36.97,36.97,37.54,37.52,80.9,80.88,97.54,97.51,4.105684210526316,,,,3.6740768651092695,,,,2.6375439545577497,,,,2.5988805970149254,,,,1.2056132542037588,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010000000000001563,-0.00042096401379397466,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,-0.01999999999999602,-0.0005329070203387711,,,,,,,-0.020000000000010232,-0.0002472493522301944,,,,,,,-0.030000000000001137,-0.0003076134348788884,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2026-01-07,2026-01-08,1,23.75,23.76,26.54,26.54,36.97,36.97,37.52,37.54,80.88,80.94,97.51,97.59,4.107323232323232,,,,3.677091183119819,,,,2.6397078712469573,,,,2.5996270644645714,,,,1.2057079318013344,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.0004209640137941149,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.01999999999999602,0.0005329070203386545,,,,,,,0.060000000000002274,0.0007415647355035913,,,,,,,0.0799999999999983,0.0008200923063421177,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-01-08,2026-01-09,1,23.76,23.79,26.54,26.57,36.97,37.01,37.54,37.59,80.94,81.0,97.59,97.69,4.106347204707861,,,,3.6767030485509973,,,,2.6395568765198596,,,,2.5988294759244477,,,,1.2060493827160494,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029999999999997584,0.0012618298204219438,,,,,,,0.030000000000001137,0.0011297308676607694,,,,,,,0.03999999999999915,0.001081373449524113,,,,,,,0.05000000000000426,0.0013310264177240373,,,,,,,0.060000000000002274,0.0007410152247192038,,,,,,,0.09999999999999432,0.001024170511481283,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2026-01-09,2026-01-12,3,23.79,23.79,26.57,26.57,37.01,37.0,37.59,37.59,81.0,81.04,97.69,97.68,4.105926860025221,,,,3.676326684230335,,,,2.64,,,,2.598563447725459,,,,1.2053307008884502,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,-0.00999999999999801,-0.00027023375384007574,,,,,,,0.0,0.0,,,,,,,0.04000000000000625,0.0004937052679893016,,,,,,,-0.009999999999990905,-0.00010236986240180258,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-01-12,2026-01-13,1,23.79,23.79,26.57,26.59,37.0,37.02,37.59,37.6,81.04,81.04,97.68,97.71,4.10718789407314,,,,3.674689732982324,,,,2.639384116693679,,,,2.598670212765957,,,,1.205700888450148,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.019999999999999574,0.0007524454832062015,,,,,,,0.020000000000003126,0.0005403945011269969,,,,,,,0.00999999999999801,0.0002659928197621348,,,,,,,0.0,0.0,,,,,,,0.029999999999986926,0.00030707815380244486,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-01-13,2026-01-14,1,23.79,23.8,26.59,26.58,37.02,37.01,37.6,37.6,81.04,81.04,97.71,97.74,4.10672268907563,,,,3.6772009029345374,,,,2.6409078627398,,,,2.5994680851063827,,,,1.2060710760118458,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.0004202563625627884,,,,,,,-0.010000000000001563,-0.0003761519698292159,,,,,,,-0.010000000000005116,-0.00027016074728699045,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.030000000000001137,0.0003069838857569999,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-01-14,2026-01-15,1,23.8,23.8,26.58,26.58,37.01,37.02,37.6,37.6,81.04,81.04,97.74,97.74,4.10672268907563,,,,3.6772009029345374,,,,2.6401944894651534,,,,2.5994680851063827,,,,1.2060710760118458,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.010000000000005116,0.00027016074728697403,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-01-15,2026-01-16,1,23.8,23.81,26.58,26.6,37.02,37.04,37.6,37.61,81.04,81.09,97.74,97.82,4.108357832843343,,,,3.6774436090225557,,,,2.6409287257019436,,,,2.600904014889657,,,,1.2063139721297322,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.0004200798213424005,,,,,,,0.020000000000003126,0.0007521625025543303,,,,,,,0.01999999999999602,0.0005401026326270457,,,,,,,0.00999999999999801,0.00026592208639614374,,,,,,,0.04999999999999716,0.0006167890160379972,,,,,,,0.0799999999999983,0.0008181632692022916,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-01-16,2026-01-20,4,23.81,23.77,26.6,26.54,37.04,36.97,37.61,37.54,81.09,80.88,97.82,97.59,4.105595288178376,,,,3.677091183119819,,,,2.6397078712469573,,,,2.5996270644645714,,,,1.2066023738872405,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03999999999999915,-0.0016813791266687879,,,,,,,-0.060000000000002274,-0.0022581868835919784,,,,,,,-0.07000000000000028,-0.0018916368294381416,,,,,,,-0.07000000000000028,-0.0018629413238822688,,,,,,,-0.21000000000000796,-0.002593074244250057,,,,,,,-0.22999999999998977,-0.002354025957841236,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026-01-20,2026-01-21,1,23.77,23.83,26.54,26.61,36.97,37.07,37.54,37.64,80.88,81.12,97.59,97.86,4.1065883340327325,,,,3.677564825253664,,,,2.639870515241435,,,,2.5998937300743887,,,,1.206360946745562,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05999999999999872,0.002521009738548108,,,,,,,0.07000000000000028,0.0026340560855364833,,,,,,,0.10000000000000142,0.0027012442141004823,,,,,,,0.10000000000000142,0.002660283558816249,,,,,,,0.2400000000000091,0.00296296513065727,,,,,,,0.269999999999996,0.0027628567076076194,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2026-01-21,2026-01-22,1,23.83,23.84,26.61,26.61,37.07,37.08,37.64,37.64,81.12,81.18,97.86,97.92,4.10738255033557,,,,3.6798196166854567,,,,2.6407766990291264,,,,2.6014877789585547,,,,1.2062084257206207,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.0004195510864984139,,,,,,,0.0,0.0,,,,,,,0.00999999999999801,0.00026972353501340216,,,,,,,0.0,0.0,,,,,,,0.060000000000002274,0.0007393715678786705,,,,,,,0.060000000000002274,0.000612932903038429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2026-01-22,2026-01-23,1,23.84,23.82,26.61,26.6,37.08,37.07,37.64,37.63,81.18,81.14,97.92,97.87,4.108732157850546,,,,3.6793233082706767,,,,2.640140275155112,,,,2.600850385330853,,,,1.2061868375647031,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0008392782699949775,,,,,,,-0.00999999999999801,-0.0003758692019443434,,,,,,,-0.00999999999999801,-0.00026972353501345436,,,,,,,-0.00999999999999801,-0.0002657101118329846,,,,,,,-0.04000000000000625,-0.00049285363245053,,,,,,,-0.04999999999999716,-0.000510751326287756,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-01-23,2026-01-26,3,23.82,23.84,26.6,26.62,37.07,37.09,37.63,37.67,81.14,81.18,97.87,97.92,4.10738255033557,,,,3.6784372652141246,,,,2.64006470746832,,,,2.599415980886647,,,,1.2062084257206207,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019999999999999574,0.0008392782699949171,,,,,,,0.019999999999999574,0.000751597179312122,,,,,,,0.020000000000003126,0.0005393743388585531,,,,,,,0.03999999999999915,0.001062417098603841,,,,,,,0.04000000000000625,0.0004928536324506077,,,,,,,0.04999999999999716,0.0005107513262878433,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2026-01-26,2026-01-27,1,23.84,23.85,26.62,26.63,37.09,37.08,37.67,37.68,81.18,81.17,97.92,97.91,4.10524109014675,,,,3.6766804355989486,,,,2.640507011866235,,,,2.5984607218683653,,,,1.2062338302328446,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.00041937513720138566,,,,,,,0.00999999999999801,0.0003755868588752576,,,,,,,-0.010000000000005116,-0.0002696508038452157,,,,,,,0.00999999999999801,0.00026542800421251554,,,,,,,-0.010000000000005116,-0.00012319063766737953,,,,,,,-0.010000000000005116,-0.00010212939803602525,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2026-01-27,2026-01-28,1,23.85,23.81,26.63,26.58,37.08,37.03,37.68,37.62,81.17,81.04,97.91,97.75,4.105417891642167,,,,3.67757712565839,,,,2.639751552795031,,,,2.5983519404572037,,,,1.2061944718657451,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0400000000000027,-0.0016785568355788844,,,,,,,-0.05000000000000071,-0.0018793465407416353,,,,,,,-0.04999999999999716,-0.0013493457721330605,,,,,,,-0.060000000000002274,-0.001593625835278036,,,,,,,-0.12999999999999545,-0.0016028608326563,,,,,,,-0.1599999999999966,-0.0016354905005047746,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-28,2026-01-29,1,23.81,23.79,26.58,26.58,37.03,37.02,37.62,37.61,81.04,81.03,97.75,97.76,4.109289617486339,,,,3.6779533483822426,,,,2.6407347379794706,,,,2.5993086944961448,,,,1.206466740713316,,,,1.0,,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0008403361839050699,,,,,,,0.0,0.0,,,,,,,-0.00999999999999801,-0.00027008778016979516,,,,,,,-0.00999999999999801,-0.0002658513906392018,,,,,,,-0.010000000000005116,-0.00012340346779415667,,,,,,,0.010000000000005116,0.00010229655781018858,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-29,2026-01-30,1,23.79,23.82,26.58,26.62,37.02,37.05,37.61,37.64,81.03,81.12,97.76,97.82,4.106633081444164,,,,3.6746806912096166,,,,2.640215924426451,,,,2.5988310308182783,,,,1.205867850098619,,,,1.0,,,,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030000000000001137,0.0012602396122877732,,,,,,,0.0400000000000027,0.001503759681866502,,,,,,,0.02999999999999403,0.0008100445967443455,,,,,,,0.030000000000001137,0.000797342234933992,,,,,,,0.09000000000000341,0.0011100833702391826,,,,,,,0.05999999999998806,0.0006135596879259118,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-30,2026-02-02,3,23.82,23.7,26.62,26.48,37.05,36.87,37.64,37.46,81.12,80.77,97.82,97.38,4.108860759493671,4.106966896204346,,,3.677492447129909,3.676951549900287,,,2.6411716842961757,2.639911062348582,,,2.599572877736252,2.599390659571667,,,1.205645660517519,1.2060004745830861,,,1.0,1.0,,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120000000000001,-0.0050505157860685915,,,,,,,-0.14000000000000057,-0.005273081898158115,,,,,,,-0.17999999999999972,-0.004870139496042774,,,,,,,-0.17999999999999972,-0.004793617701236408,,,,,,,-0.3500000000000085,-0.004323930388668238,,,,,,,-0.4399999999999977,-0.004508204356656316,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,2026-02-03,1,23.7,23.69,26.48,26.45,36.87,36.87,37.46,37.42,80.77,80.72,97.38,97.29,4.106796116504855,4.106870545265998,4.106966896204346,97.29404577108096,3.678260869565218,3.677041063966784,3.676951549900287,97.25536849486258,2.6387306753458097,2.6399125487545736,2.639911062348582,97.3335208687922,2.599946552645644,2.5994226446286364,2.599390659571667,97.26919848117178,1.2052775024777007,1.205989868994805,1.2060004745830861,97.3483583083467,1.0,1.0,1.0,97.29,4.1583790341054116e-05,-0.0003560249804059933,0.00044723134514608297,-0.00021383228415685458,0.0005996588812468982,0.0,SCYB,HYG,-0.0003560249804059933,0.0005996588812468982,0.0009556838616528915,False,False,True,,,,,0,0,4222.0,0.0,0.0,0.0,0.0,-0.0,3780.0,0.0,0.0,0.0,0.0,-0.0,2714.0,0.0,0.0,0.0,0.0,-0.0,2672.0,0.0,0.0,0.0,0.0,-0.0,1240.0,0.0,0.0,0.0,0.0,-0.0,1028.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00999999999999801,-0.0004220299703913362,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.001133572764499105,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03999999999999915,-0.0010683761699988277,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0006192334088513628,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0899999999999892,-0.0009246417672184539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-03,2026-02-04,1,23.69,23.66,26.45,26.42,36.87,36.82,37.42,37.38,80.72,80.62,97.29,97.11,4.104395604395604,4.106829382724835,4.106870545265998,97.16855710099352,3.6756245268735803,3.677061928592301,3.677041063966784,97.14742491000244,2.6374253123302553,2.6398660432052763,2.6399125487545736,97.2015800451434,2.5979133226324236,2.5994035531683553,2.5994226446286364,97.16641845621844,1.204539816422724,1.2059325582090188,1.205989868994805,97.22690323836119,1.0,1.0,1.0,97.11,0.0006028159117562494,0.0003853125354957956,0.0009426103364810738,0.0005808060314551524,0.001203098850646442,0.0,JNK,HYG,0.0,0.001203098850646442,0.001203098850646442,False,False,False,,,,,0,0,4230.0,0.0,0.0,0.0,0.0,-0.0,3787.0,0.0,0.0,0.0,0.0,-0.0,2719.0,0.0,0.0,0.0,0.0,-0.0,2677.0,0.0,0.0,0.0,0.0,-0.0,1242.0,0.0,0.0,0.0,0.0,-0.0,1030.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.030000000000001137,-0.0012671596204534325,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.029999999999997584,-0.0011348592101290053,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0013570364411212919,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.03999999999999915,-0.0010695188185267251,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.09999999999999432,-0.0012396183563336781,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.18000000000000682,-0.0018518523810736594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-04,2026-02-05,1,23.66,23.64,26.42,26.4,36.82,36.8,37.38,37.35,80.62,80.53,97.11,97.06,4.10575296108291,4.106832820252666,4.106829382724835,97.08544660761511,3.6765151515151517,3.677183842912595,3.677061928592301,97.07443491483674,2.6375,2.6398638454773886,2.6398660432052763,97.14707038995417,2.598661311914324,2.5993925889133256,2.5994035531683553,97.08772271083808,1.2052651185893457,1.2059151514282982,1.2059325582090188,97.11374891257229,1.0,1.0,1.0,97.06,0.00026213962990596115,0.00014871050434386998,0.0008966758585384273,0.00028558368482932113,0.0005536166886214584,0.0,JNK,HYLB,0.0,0.0008966758585384273,0.0008966758585384273,False,False,True,,,,,0,0,4230.0,0.0,0.0,0.0,0.0,-0.0,3787.0,0.0,0.0,0.0,0.0,-0.0,2719.0,0.0,0.0,0.0,0.0,-0.0,2677.0,0.0,0.0,0.0,0.0,-0.0,1242.0,0.0,0.0,0.0,0.0,-0.0,1030.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019999999999999574,-0.000845666012343258,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.0007572889419089133,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.0005433306300466529,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0008028904485905129,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.09000000000000341,-0.0011169718815662536,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0005150126291925271,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-05,2026-02-06,1,23.64,23.71,26.4,26.46,36.8,36.91,37.35,37.47,80.53,80.81,97.06,97.4,4.107971320118094,4.106865224642409,4.106832820252666,97.3730061681907,3.6810279667422527,3.6773806820937174,3.677183842912595,97.29828448346727,2.638851259821187,2.6398210149061,2.6398638454773886,97.4373745365704,2.599412863624233,2.5993818788713083,2.5993925889133256,97.3992403065823,1.2052963742111125,1.2058945735487872,1.2059151514282982,97.45000338692078,1.0,1.0,1.0,97.4,-0.0002771824752637826,-0.0010448528199034142,0.0003836485388669422,-7.799757499233017e-06,0.0005132500605522345,0.0,SCYB,HYG,-0.0010448528199034142,0.0005132500605522345,0.0015581028804556487,False,False,False,,,,,0,0,4218.0,0.0,0.0,0.0,0.0,-0.0,3776.0,0.0,0.0,0.0,0.0,-0.0,2711.0,0.0,0.0,0.0,0.0,-0.0,2670.0,0.0,0.0,0.0,0.0,-0.0,1238.0,0.0,0.0,0.0,0.0,-0.0,1027.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07000000000000028,0.0029567075394166626,0.0,0.0,0.0,0.0,0.0,-0.0,0.060000000000002274,0.002270148534539299,0.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.0029846718670220105,0.0,0.0,0.0,0.0,0.0,-0.0,0.11999999999999744,0.0032077012267696372,0.0,0.0,0.0,0.0,0.0,-0.0,0.28000000000000114,0.003470934437902806,0.0,0.0,0.0,0.0,0.0,-0.0,0.3400000000000034,0.0034968666714193194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-02-06,2026-02-09,3,23.71,23.75,26.46,26.51,36.91,36.95,37.47,37.51,80.81,80.92,97.4,97.54,4.106947368421053,4.106895232828068,4.106865224642409,97.5380490852572,3.6793662768766504,3.67751384351,3.6773806820937174,97.48736188230446,2.63978349120433,2.6398323456403237,2.6398210149061,97.5413865007804,2.6003732338043193,2.599459066765302,2.5993818788713083,97.50281427646277,1.2053880375679684,1.2058615062913831,1.2058945735487872,97.58098889156786,1.0,1.0,1.0,97.54,-2.0001376392885945e-05,-0.0005398023996806304,1.421458812956264e-05,-0.00038130832069597516,0.00042013821684313256,0.0,SCYB,HYG,-0.0005398023996806304,0.00042013821684313256,0.000959940616523763,False,False,True,,,,,0,0,4210.0,0.0,0.0,0.0,0.0,-0.0,3769.0,0.0,0.0,0.0,0.0,-0.0,2706.0,0.0,0.0,0.0,0.0,-0.0,2664.0,0.0,0.0,0.0,0.0,-0.0,1236.0,0.0,0.0,0.0,0.0,-0.0,1025.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03999999999999915,0.0016856304033361486,0.0,0.0,0.0,0.0,0.0,-0.0,0.05000000000000071,0.0018878616141244863,0.0,0.0,0.0,0.0,0.0,-0.0,0.04000000000000625,0.0010831303523038186,0.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.001066951288199871,0.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.001360292054188353,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.0014363396334170853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-02-09,2026-02-10,1,23.75,23.73,26.51,26.49,36.95,36.94,37.51,37.49,80.92,80.84,97.54,97.49,4.108301727770754,4.107013976215344,4.106895232828068,97.45662387501005,3.6802567006417517,3.6777103443305705,3.67751384351,97.41734171457989,2.639144558743909,2.639789573577519,2.6398323456403237,97.51540684795356,2.600426780474793,2.599552233402769,2.599459066765302,97.45372041303118,1.2059623948540326,1.2058930909896621,1.2058615062913831,97.48184416859542,1.0,1.0,1.0,97.49,-0.000342412960559374,-0.0007455674901381443,0.00026057583231152724,-0.0003722057557000144,-8.366163272558194e-05,0.0,SCYB,HYLB,-0.0007455674901381443,0.00026057583231152724,0.0010061433224496715,False,False,True,,,,,0,0,4214.0,0.0,0.0,0.0,0.0,-0.0,3773.0,0.0,0.0,0.0,0.0,-0.0,2708.0,0.0,0.0,0.0,0.0,-0.0,2667.0,0.0,0.0,0.0,0.0,-0.0,1237.0,0.0,0.0,0.0,0.0,-0.0,1026.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019999999999999574,-0.0008424600329779902,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.0007547170169559026,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.010000000000005116,-0.0002706726231170294,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.0005333333459752179,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0799999999999983,-0.0009891197641244387,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000001137,-0.0005127416407265065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
