date,CWB,ICVT,ICVT/CWB,ICVT/CWB avg,ICVT/CWB 10 dma,ICVT/CWB 20 dma,CWB avg,CWB 10 dma,CWB 20 dma,avg diff,10 dma diff,20 dma diff,CWB div,ICVT div,CWB*,ICVT*,ICVT*/CWB*,ICVT*/CWB* avg,ICVT*/CWB* 10 dma,ICVT*/CWB* 20 dma,CWB* avg,CWB* 10 dma,CWB* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-13,97.88,108.59,1.1094196975888844,1.114300691884778,1.113358322864173,1.1140521214847898,109.06775172168206,109.10662421081287,109.05819758792197,-0.0043899423306163485,-0.004746285639733209,-0.004302340339230721,0.0,0.0,97.88,108.59,1.1094196975888844,1.114300691884778,1.113358322864173,1.1140521214847898,109.06775172168206,109.10662421081287,109.05819758792197,-0.0043899423306163485,-0.004746285639733209,-0.004302340339230721
2026-04-14,98.84,109.8,1.1108862808579523,1.114300691884778,1.1130925035106154,1.1139431422429846,110.13748038589146,110.04433663189486,110.11291168755663,-0.0030688780299337848,-0.0022228157999607786,-0.0028457801438828514,0.0,0.0,98.84,109.8,1.1108862808579523,1.114300691884778,1.1130925035106154,1.1139431422429846,110.13748038589146,110.04433663189486,110.11291168755663,-0.0030688780299337848,-0.0022228157999607786,-0.0028457801438828514
2026-04-15,99.03,110.31,1.113904877309906,1.114300691884778,1.113261400332515,1.1140426029118022,110.34919751734957,110.22955062265625,110.31378937632277,-0.0003552765368756621,0.0007295687388953682,-3.43514752769876e-05,0.0,0.0,99.03,110.31,1.113904877309906,1.114300691884778,1.113261400332515,1.1140426029118022,110.34919751734957,110.22955062265625,110.31378937632277,-0.0003552765368756621,0.0007295687388953682,-3.43514752769876e-05
2026-04-16,100.14,111.2,1.1104453764729378,1.114300691884778,1.1131131186870653,1.1139042928611567,111.58607128534167,111.48199662929805,111.56022625558788,-0.0034658510702714144,-0.0025327308386921764,-0.0032342090474891997,0.0,0.0,100.14,111.2,1.1104453764729378,1.114300691884778,1.1131131186870653,1.1139042928611567,111.58607128534167,111.48199662929805,111.56022625558788,-0.0034658510702714144,-0.0025327308386921764,-0.0032342090474891997
2026-04-17,100.51,112.06,1.114913938911551,1.114300691884778,1.1132540302631075,1.1139757787770879,111.99836254133903,111.87899955923695,111.95852047547486,0.0005501911155352934,0.0016165159309813237,0.0009059923371616815,0.0,0.0,100.51,112.06,1.114913938911551,1.114300691884778,1.1132540302631075,1.1139757787770879,111.99836254133903,111.87899955923695,111.95852047547486,0.0005501911155352934,0.0016165159309813237,0.0009059923371616815
2026-04-20,100.89,112.35,1.1135890573892357,1.114300691884778,1.1131132578213834,1.1139583410181524,112.42179680425525,112.31619911324492,112.38901632082039,-0.0006388417739044615,0.0003008987301472267,-0.0003472144877298716,0.0,0.0,100.89,112.35,1.1135890573892357,1.114300691884778,1.1131132578213834,1.1139583410181524,112.42179680425525,112.31619911324492,112.38901632082039,-0.0006388417739044615,0.0003008987301472267,-0.0003472144877298716
2026-04-21,99.9,111.32,1.1143143143143142,1.114300691884778,1.1131529586475293,1.1140442034120388,111.31863911928933,111.2000144563562,111.28443826771343,1.2225018227448714e-05,0.0010784248380132735,0.00031950605177359827,0.0,0.0,99.9,111.32,1.1143143143143142,1.114300691884778,1.1131529586475293,1.1140442034120388,111.31863911928933,111.2000144563562,111.28443826771343,1.2225018227448714e-05,0.0010784248380132735,0.00031950605177359827
2026-04-22,101.0,112.33,1.112178217821782,1.114300691884778,1.1129588082334216,1.1139039479053652,112.54436988036258,112.42844882340046,112.51846454461592,-0.0019065751727362894,-0.0008760411918843228,-0.0016763698087343035,0.0,0.0,101.0,112.33,1.112178217821782,1.114300691884778,1.1129588082334216,1.1139039479053652,112.54436988036258,112.42844882340046,112.51846454461592,-0.0019065751727362894,-0.0008760411918843228,-0.0016763698087343035
2026-04-23,100.92,112.01,1.109889021006738,1.114300691884778,1.1124981196181074,1.1136063356334218,112.4552258250118,112.3198029269169,112.41518642260945,-0.003966996734163506,-0.002762032684266133,-0.0036108858307744643,0.0,0.0,100.92,112.01,1.109889021006738,1.114300691884778,1.1124981196181074,1.1136063356334218,112.4552258250118,112.3198029269169,112.41518642260945,-0.003966996734163506,-0.002762032684266133,-0.0036108858307744643
2026-04-24,100.78,112.19,1.1132169081166898,1.114300691884778,1.112275768978999,1.1134868026076692,112.29922372814792,112.11756049511287,112.22924650513625,-0.000973086680533379,0.000645894478506022,-0.0003497606034021507,0.0,0.0,100.78,112.19,1.1132169081166898,1.114300691884778,1.112275768978999,1.1134868026076692,112.29922372814792,112.11756049511287,112.22924650513625,-0.000973086680533379,0.000645894478506022,-0.0003497606034021507
2026-04-27,100.71,111.95,1.1116075861384174,1.114300691884778,1.1124945578339525,1.1129264403490629,112.22122267971598,112.01729269387499,112.13925589061836,-0.0024197826002439406,-0.0006009153844790582,-0.001689112089406815,0.0,0.0,100.71,111.95,1.1116075861384174,1.114300691884778,1.1124945578339525,1.1129264403490629,112.22122267971598,112.01729269387499,112.13925589061836,-0.0024197826002439406,-0.0006009153844790582,-0.001689112089406815
2026-04-28,99.17,110.1,1.11021478269638,1.114300691884778,1.1124274080177952,1.1127599557642052,110.50519961421344,110.32608530039306,110.36891508941656,-0.0036735314543541752,-0.0020513486810431088,-0.0024394842480976145,0.0,0.0,99.17,110.1,1.11021478269638,1.114300691884778,1.1124274080177952,1.1127599557642052,110.50519961421344,110.32608530039306,110.36891508941656,-0.0036735314543541752,-0.0020513486810431088,-0.0024394842480976145
2026-04-29,99.75,111.18,1.1145864661654137,1.114300691884778,1.112495566903346,1.1128784836179304,111.1514940155066,110.96463394977506,110.99780558747946,0.00025642777039595026,0.0019389720460052404,0.0016400778905751822,0.0,0.0,99.75,111.18,1.1145864661654137,1.114300691884778,1.112495566903346,1.1128784836179304,111.1514940155066,110.96463394977506,110.99780558747946,0.00025642777039595026,0.0019389720460052404,0.0016400778905751822
2026-04-30,101.04,112.71,1.115498812351544,1.114300691884778,1.1130009104912066,1.113057014589136,112.58894190803798,112.40655207991409,112.4452419847557,0.0010746442267968346,0.002695919967413662,0.0023517830181455524,0.0,0.0,101.04,112.71,1.115498812351544,1.114300691884778,1.1130009104912066,1.113057014589136,112.58894190803798,112.40655207991409,112.4452419847557,0.0010746442267968346,0.002695919967413662,0.0023517830181455524
2026-05-01,101.87,113.59,1.1150485913419064,1.114300691884778,1.1130143757342421,1.1131342029986748,113.51381148230234,113.38140275173923,113.38711807619529,0.0006709576564005022,0.0018380932968835122,0.0017876866140121035,0.0,0.0,101.87,113.59,1.1150485913419064,1.114300691884778,1.1130143757342421,1.1131342029986748,113.51381148230234,113.38140275173923,113.38711807619529,0.0006709576564005022,0.0018380932968835122,0.0017876866140121035
2026-05-04,102.42,114.62,1.1191173598906463,1.114300691884778,1.1135672059843833,1.1133402319028833,114.12667686283896,113.99493236270108,114.00720507112428,0.004313277104232626,0.005468314675920569,0.005360660347999005,0.0,0.0,102.42,114.62,1.1191173598906463,1.114300691884778,1.1135672059843833,1.1133402319028833,114.12667686283896,113.99493236270108,114.00720507112428,0.004313277104232626,0.005468314675920569,0.005360660347999005
2026-05-05,103.9,115.91,1.1155919153031761,1.114300691884778,1.1136949660832693,1.1134239623653994,115.77584188682845,115.69963270177743,115.67605009470958,0.0011581038105170835,0.0018165682801547026,0.0020204151742144894,0.0,0.0,103.9,115.91,1.1155919153031761,1.114300691884778,1.1136949660832693,1.1134239623653994,115.77584188682845,115.69963270177743,115.67605009470958,0.0011581038105170835,0.0018165682801547026,0.0020204151742144894
2026-05-06,105.65,118.29,1.1196403218173214,1.114300691884778,1.1144411764828233,1.1136999923581226,117.7258680976268,117.66187316669742,117.63324162390445,0.004780466510625063,0.00532420708235025,0.005567574165936051,0.0,0.0,105.65,118.29,1.1196403218173214,1.114300691884778,1.1144411764828233,1.1136999923581226,117.7258680976268,117.66187316669742,117.63324162390445,0.004780466510625063,0.00532420708235025,0.005567574165936051
2026-05-07,104.28,116.45,1.1167050249328732,1.114300691884778,1.1151227768754368,1.1138104482467721,116.19927614974465,116.21392588362882,116.13663520310502,0.0021553812800943917,0.0020293150000775455,0.0026946087098335403,0.0,0.0,104.28,116.45,1.1167050249328732,1.114300691884778,1.1151227768754368,1.1138104482467721,116.19927614974465,116.21392588362882,116.13663520310502,0.0021553812800943917,0.0020293150000775455,0.0026946087098335403
2026-05-08,104.68,116.76,1.11539931218953,1.114300691884778,1.1153410172827207,1.11380839313086,116.64499642649857,116.73105228332074,116.59367772247211,0.0009854423390141481,0.00024795568433560154,0.0014254954737856667,0.0,0.0,104.68,116.76,1.11539931218953,1.114300691884778,1.1153410172827207,1.11380839313086,116.64499642649857,116.73105228332074,116.59367772247211,0.0009854423390141481,0.00024795568433560154,0.0014254954737856667
2026-05-11,106.0,118.47,1.1176415094339622,1.114300691884778,1.1159444096122753,1.1142194837231139,118.11587333978646,118.22614783196839,118.06368967187116,0.0029936438696459328,0.002060466606985358,0.003435542127895432,0.0,0.0,106.0,118.47,1.1176415094339622,1.114300691884778,1.1159444096122753,1.1142194837231139,118.11587333978646,118.22614783196839,118.06368967187116,0.0029936438696459328,0.002060466606985358,0.003435542127895432
2026-05-12,104.81,116.96,1.1159240530483732,1.114300691884778,1.1165153366474747,1.114471372332635,116.78985551644358,116.96213357146257,116.78134408901957,0.0014557828344276096,-1.8241723688680647e-05,0.0015286636300237137,0.0,0.0,104.81,116.96,1.1159240530483732,1.114300691884778,1.1165153366474747,1.114471372332635,116.78985551644358,116.96213357146257,116.78134408901957,0.0014557828344276096,-1.8241723688680647e-05,0.0015286636300237137
2026-05-13,106.04,118.62,1.1186344775556394,1.114300691884778,1.1169201377864972,1.1147078523449214,118.16044536746186,118.39528629809823,118.17854432215262,0.0038816990048010378,0.0018961964246486578,0.0037285380325052055,0.0,0.0,106.04,118.62,1.1186344775556394,1.114300691884778,1.1169201377864972,1.1147078523449214,118.16044536746186,118.39528629809823,118.17854432215262,0.0038816990048010378,0.0018961964246486578,0.0037285380325052055
2026-05-14,106.57,119.18,1.1183259829220231,1.114300691884778,1.117202854843545,1.1151018826673758,118.75102473416078,119.030179083907,118.79441582439827,0.0036058831010135203,0.001257888612687529,0.0032405543401830246,0.0,0.0,106.57,119.18,1.1183259829220231,1.114300691884778,1.117202854843545,1.1151018826673758,118.75102473416078,119.030179083907,118.79441582439827,0.0036058831010135203,0.001257888612687529,0.0032405543401830246
2026-05-15,104.5,117.19,1.1214354066985646,1.114300691884778,1.117841536379211,1.1154279560567266,116.44442230195929,116.74769833115046,116.52814673874077,0.006382451880690716,0.0037813674241849843,0.005663702538391965,0.0,0.0,104.5,117.19,1.1214354066985646,1.114300691884778,1.117841536379211,1.1154279560567266,116.44442230195929,116.74769833115046,116.52814673874077,0.006382451880690716,0.0037813674241849843,0.005663702538391965
2026-05-18,102.86,115.36,1.1215244020999418,1.114300691884778,1.1180822406001405,1.1158247232922618,114.61696916726827,114.98118043196564,114.7329195599949,0.006461807204914247,0.0032892069829424135,0.00545068482548991,0.0,0.0,102.86,115.36,1.1215244020999418,1.114300691884778,1.1180822406001405,1.1158247232922618,114.61696916726827,114.98118043196564,114.7329195599949,0.006461807204914247,0.0032892069829424135,0.00545068482548991
2026-05-19,102.44,114.64,1.1190941038656774,1.114300691884778,1.1184324594563906,1.1160637127698299,114.14896287667665,114.53634472707839,114.3050846540593,0.0042924962036374045,0.0009045896958809115,0.002925728546213372,0.0,0.0,102.44,114.64,1.1190941038656774,1.114300691884778,1.1184324594563906,1.1160637127698299,114.14896287667665,114.53634472707839,114.3050846540593,0.0042924962036374045,0.0009045896958809115,0.002925728546213372
2026-05-20,103.11,115.57,1.1208418194161573,1.114300691884778,1.1185526092162743,1.1164968928495487,114.89554434023945,115.32157089454843,115.07732942369715,0.0058530014725429805,0.002151912262161285,0.00427207483242093,0.0,0.0,103.11,115.57,1.1208418194161573,1.114300691884778,1.1185526092162743,1.1164968928495487,114.89554434023945,115.32157089454843,115.07732942369715,0.0058530014725429805,0.002151912262161285,0.00427207483242093
2026-05-21,105.37,117.99,1.1197684350384358,1.114300691884778,1.1188589502268305,1.1169908635511336,117.41386390389906,117.86188843311884,117.64527759955695,0.004894883515436891,0.001086373149963866,0.002925900144344526,0.0,0.0,105.37,117.99,1.1197684350384358,1.114300691884778,1.1188589502268305,1.1169908635511336,117.41386390389906,117.86188843311884,117.64527759955695,0.004894883515436891,0.001086373149963866,0.002925900144344526
2026-05-22,105.65,118.38,1.1204921911973496,1.114300691884778,1.1193682381276124,1.1173546277051667,117.7258680976268,118.20744809146464,118.01008473417727,0.00554101921555865,0.001458673657648581,0.003129704599780864,0.0,0.0,105.65,118.38,1.1204921911973496,1.114300691884778,1.1193682381276124,1.1173546277051667,117.7258680976268,118.20744809146464,118.01008473417727,0.00554101921555865,0.001458673657648581,0.003129704599780864
2026-05-26,106.75,119.9,1.1231850117096018,1.114300691884778,1.1199225883551764,1.1179334989837257,118.95159885870005,119.49255942012263,119.27760650752654,0.007941383939779969,0.003403956867159438,0.0052044579459316455,0.0,0.0,106.75,119.9,1.1231850117096018,1.114300691884778,1.1199225883551764,1.1179334989837257,118.95159885870005,119.49255942012263,119.27760650752654,0.007941383939779969,0.003403956867159438,0.0052044579459316455
2026-05-27,106.91,119.94,1.1218782153212983,1.114300691884778,1.1205180045824688,1.1185166706149718,119.12988696940161,119.73092392105191,119.51827037635012,0.006777232730000509,0.0017446933367002773,0.0035223678766485573,0.0,0.0,106.91,119.94,1.1218782153212983,1.114300691884778,1.1205180045824688,1.1185166706149718,119.12988696940161,119.73092392105191,119.51827037635012,0.006777232730000509,0.0017446933367002773,0.0035223678766485573
2026-05-28,107.72,120.41,1.1178054214630524,1.114300691884778,1.1204350989732101,1.1186776183798537,120.03247052982829,120.70219945362354,120.48661575864476,0.003140291975774718,-0.002423764515712981,-0.00063608831520326,0.0,0.0,107.72,120.41,1.1178054214630524,1.114300691884778,1.1204350989732101,1.1186776183798537,120.03247052982829,120.70219945362354,120.48661575864476,0.003140291975774718,-0.002423764515712981,-0.00063608831520326
2026-05-29,108.1,120.68,1.1163737280296024,1.114300691884778,1.1202398734839683,1.1187213641637566,120.45590479274449,121.119034199004,120.92905054686217,0.0018586636607432264,-0.0036314014480914518,-0.0020616002133025863,0.0,0.0,108.1,120.68,1.1163737280296024,1.114300691884778,1.1202398734839683,1.1187213641637566,120.45590479274449,121.119034199004,120.92905054686217,0.0018586636607432264,-0.0036314014480914518,-0.0020616002133025863
2026-06-01,109.43,122.63,1.1206250571141367,1.114300691884778,1.1201588385255254,1.1190001874523683,121.93792471295126,122.58784935535066,122.42167888043988,0.00565959035862843,0.0003437812147467589,0.001700222342451714,0.0,0.0,109.43,122.63,1.1206250571141367,1.114300691884778,1.1201588385255254,1.1190001874523683,121.93792471295126,122.58784935535066,122.42167888043988,0.00565959035862843,0.0003437812147467589,0.001700222342451714
2026-06-02,110.74,123.9,1.1188369152970923,1.114300691884778,1.1198900898452404,1.1189861652226905,123.39765861932031,124.04638977831668,123.91808075847526,0.0040626512553211275,-0.0011808181232823036,-0.00014591960725375723,0.0,0.0,110.74,123.9,1.1188369152970923,1.114300691884778,1.1198900898452404,1.1189861652226905,123.39765861932031,124.04638977831668,123.91808075847526,0.0040626512553211275,-0.0011808181232823036,-0.00014591960725375723
2026-06-03,109.46,122.7,1.1209574273707292,1.114300691884778,1.1200764221957455,1.119254440826068,121.97135373370779,122.58316923446,122.48422564527569,0.0059561400161391885,0.0009526195763029185,0.0017601002663310472,0.0,0.0,109.46,122.7,1.1209574273707292,1.114300691884778,1.1200764221957455,1.119254440826068,121.97135373370779,122.58316923446,122.48422564527569,0.0059561400161391885,0.0009526195763029185,0.0017601002663310472
2026-06-04,109.66,122.8,1.1198249133685938,1.114300691884778,1.1199747315909891,1.1192636704036316,122.19421387208475,122.82758045798545,122.73744198098662,0.004945319752185205,-0.00022457134536719306,0.0005095599258694136,0.0,0.0,109.66,122.8,1.1198249133685938,1.114300691884778,1.1199747315909891,1.1192636704036316,122.19421387208475,122.82758045798545,122.73744198098662,0.004945319752185205,-0.00022457134536719306,0.0005095599258694136
2026-06-05,105.23,117.65,1.1180271785612468,1.114300691884778,1.1198006059432704,1.1193297780850504,117.2578618070352,117.85494100531979,117.78011603657416,0.0033386584356960556,-0.001740439552373446,-0.0011053475401749165,0.0,0.0,105.23,117.65,1.1180271785612468,1.114300691884778,1.1198006059432704,1.1193297780850504,117.2578618070352,117.85494100531979,117.78011603657416,0.0033386584356960556,-0.001740439552373446,-0.0011053475401749165
2026-06-08,105.56,118.25,1.1202159909056462,1.114300691884778,1.1197729859141001,1.1195706120208562,117.62558103535717,118.20615196337162,118.15645137465792,0.005294489751964305,0.00037087668700424946,0.0007914219741546448,0.0,0.0,105.56,118.25,1.1202159909056462,1.114300691884778,1.1197729859141001,1.1195706120208562,117.62558103535717,118.20615196337162,118.15645137465792,0.005294489751964305,0.00037087668700424946,0.0007914219741546448
2026-06-09,104.68,117.37,1.1212265953381735,1.114300691884778,1.119577144276957,1.1197498663160668,116.64499642649857,117.21783616548801,117.19665166634323,0.006196234465132863,0.0012972868358361374,0.0014780307770352677,0.0,0.0,104.68,117.37,1.1212265953381735,1.114300691884778,1.119577144276957,1.1197498663160668,116.64499642649857,117.21783616548801,117.19665166634323,0.006196234465132863,0.0012972868358361374,0.0014780307770352677
2026-06-10,103.36,115.55,1.1179373065015479,1.114300691884778,1.119183053394982,1.1198505289887255,115.17411951321066,115.71949363246628,115.73734618242867,0.003258270701143267,-0.0014657675783361919,-0.0016200300318637193,0.0,0.0,103.36,115.55,1.1179373065015479,1.114300691884778,1.119183053394982,1.1198505289887255,115.17411951321066,115.71949363246628,115.73734618242867,0.003258270701143267,-0.0014657675783361919,-0.0016200300318637193
2026-06-11,105.62,118.15,1.1186328346903995,1.114300691884778,1.119265794717717,1.1198504468454635,117.69243907687026,118.20811409957801,118.27861287178919,0.0038802303691751823,-0.0004917461875211273,-0.0010879637867278644,0.0,0.0,105.62,118.15,1.1186328346903995,1.114300691884778,1.119265794717717,1.1198504468454635,117.69243907687026,118.20811409957801,118.27861287178919,0.0038802303691751823,-0.0004917461875211273,-0.0010879637867278644
2026-06-12,106.88,119.75,1.1204154191616766,1.114300691884778,1.1196699638309244,1.1199549186574462,119.09645794864507,119.62712813942957,119.68961575884313,0.005472500517734418,0.0010265965868726237,0.0005043797138217054,0.0,0.0,106.88,119.75,1.1204154191616766,1.114300691884778,1.1196699638309244,1.1199549186574462,119.09645794864507,119.62712813942957,119.68961575884313,0.005472500517734418,0.0010265965868726237,0.0005043797138217054
2026-06-15,109.77,123.18,1.1221645258267288,1.114300691884778,1.1198239107021835,1.1199913746138543,122.31678694819207,122.90617192972057,122.93745142102787,0.007032406574717566,0.0022254658288827804,0.0019709992614789108,0.0,0.0,109.77,123.18,1.1221645258267288,1.114300691884778,1.1198239107021835,1.1199913746138543,122.31678694819207,122.90617192972057,122.93745142102787,0.007032406574717566,0.0022254658288827804,0.0019709992614789108
2026-06-16,109.48,122.76,1.1213006941907198,1.114300691884778,1.1200702885915463,1.1199801892183934,121.9936397475455,122.59832174367504,122.61665569272478,0.006262319594102497,0.0013178952201566944,0.0011683615393387316,0.0,0.0,109.48,122.76,1.1213006941907198,1.114300691884778,1.1200702885915463,1.1199801892183934,121.9936397475455,122.59832174367504,122.61665569272478,0.006262319594102497,0.0013178952201566944,0.0011683615393387316
2026-06-17,109.54,122.97,1.1226036151177652,1.114300691884778,1.1202349073662499,1.1201556647809976,122.06049778905859,122.69249941231799,122.68262992698281,0.007423617843825991,0.002259202819934104,0.0023396468760785044,0.0,0.0,109.54,122.97,1.1226036151177652,1.114300691884778,1.1202349073662499,1.1201556647809976,122.06049778905859,122.69249941231799,122.68262992698281,0.007423617843825991,0.002259202819934104,0.0023396468760785044
2026-06-18,110.58,124.25,1.123620907939953,1.114300691884778,1.1206145068233857,1.1202946192071876,123.21937050861875,123.87557605655991,123.86681341148271,0.008329398081996498,0.0030180220321724825,0.00308876200605949,0.0,0.0,110.58,124.25,1.123620907939953,1.114300691884778,1.1206145068233857,1.1202946192071876,123.21937050861875,123.87557605655991,123.86681341148271,0.008329398081996498,0.0030180220321724825,0.00308876200605949
2026-06-22,110.42,124.27,1.1254301756928091,1.114300691884778,1.121354806536542,1.120577706239906,123.0410823979172,123.73825384343826,123.70293185285766,0.009938314977049879,0.004288139311005895,0.004573637383779371,0.0,0.0,110.42,124.27,1.1254301756928091,1.114300691884778,1.121354806536542,1.120577706239906,123.0410823979172,123.73825384343826,123.70293185285766,0.009938314977049879,0.004288139311005895,0.004573637383779371
2026-06-23,108.24,121.85,1.125739098300074,1.114300691884778,1.1219071172759847,1.1208400515950423,120.61190688960836,121.37544425951529,121.29133092340743,0.010212770223728,0.0039021932438478312,0.004595434742714405,0.0,0.0,108.24,121.85,1.125739098300074,1.114300691884778,1.1219071172759847,1.1208400515950423,120.61190688960836,121.37544425951529,121.29133092340743,0.010212770223728,0.0039021932438478312,0.004595434742714405
2026-06-24,107.13,120.56,1.1253617100718754,1.114300691884778,1.1223206287493548,1.120948886513156,119.37503312161626,120.18990947377624,120.07559472737688,0.00987747805881883,0.0030744835464691918,0.004026053813747567,0.0,0.0,107.13,120.56,1.1253617100718754,1.114300691884778,1.1223206287493548,1.120948886513156,119.37503312161626,120.18990947377624,120.07559472737688,0.00987747805881883,0.0030744835464691918,0.004026053813747567
2026-06-25,107.52,121.04,1.1257440476190477,1.114300691884778,1.1231013028611048,1.1211421781280433,119.80961039145133,120.67191400313062,120.52442427789454,0.01021716672030655,0.0030456610541473423,0.004268645985597792,0.0,0.0,107.52,121.04,1.1257440476190477,1.114300691884778,1.1231013028611048,1.1211421781280433,119.80961039145133,120.67191400313062,120.52442427789454,0.01021716672030655,0.0030456610541473423,0.004268645985597792
2026-06-26,105.5,118.81,1.1261611374407583,1.114300691884778,1.1238541331361407,1.121559963926929,117.55872299384407,118.48718745184655,118.28049979250856,0.01058759956912038,0.002720746509925676,0.00446665799173098,0.0,0.0,105.5,118.81,1.1261611374407583,1.114300691884778,1.1238541331361407,1.121559963926929,117.55872299384407,118.48718745184655,118.28049979250856,0.01058759956912038,0.002720746509925676,0.00446665799173098
2026-06-29,107.14,120.81,1.1275900690685086,1.114300691884778,1.1245715981268238,1.122120780978874,119.38617612853511,120.40973182420612,120.16393453513116,0.011855647093703715,0.0033187048185458214,0.005362131917810838,0.0,0.0,107.14,120.81,1.1275900690685086,1.114300691884778,1.1245715981268238,1.122120780978874,119.38617612853511,120.40973182420612,120.16393453513116,0.011855647093703715,0.0033187048185458214,0.005362131917810838
2026-06-30,107.82,121.74,1.129104062326099,1.114300691884778,1.1252655517767611,1.1225447312394723,120.14390059901676,121.25130971003414,120.98706260514219,0.013197427057301153,0.00402229157428368,0.006204003804113597,0.0,0.0,107.82,121.74,1.129104062326099,1.114300691884778,1.1252655517767611,1.1225447312394723,120.14390059901676,121.25130971003414,120.98706260514219,0.013197427057301153,0.00402229157428368,0.006204003804113597
2026-07-01,105.85,119.43,1.1282947567312236,1.114300691884778,1.1259649580308113,1.1230176233111788,117.94872823600375,119.10935865557016,118.82135980169814,0.012480402114506847,0.0026883742737697563,0.005109238602620074,0.0,0.0,105.85,119.43,1.1282947567312236,1.114300691884778,1.1259649580308113,1.1230176233111788,117.94872823600375,119.10935865557016,118.82135980169814,0.012480402114506847,0.0026883742737697563,0.005109238602620074
2026-07-02,104.38,117.43,1.1250239509484576,1.114300691884778,1.1262069916138806,1.1232209494900653,116.31070621893312,117.52822231925607,117.22057952122084,0.009577299176767981,-0.0008360833173511972,0.0017849564642781878,0.0,0.0,104.38,117.43,1.1250239509484576,1.114300691884778,1.1262069916138806,1.1232209494900653,116.31070621893312,117.52822231925607,117.22057952122084,0.009577299176767981,-0.0008360833173511972,0.0017849564642781878
2026-07-06,105.33,118.19,1.1220924712807367,1.114300691884778,1.126054147947959,1.1233343273856724,117.36929187622367,118.62338242669004,118.30886260978858,0.006968194190743947,-0.0036601217892836086,-0.0010051855512972407,0.0,0.0,105.33,118.19,1.1220924712807367,1.114300691884778,1.126054147947959,1.1233343273856724,117.36929187622367,118.62338242669004,118.30886260978858,0.006968194190743947,-0.0036601217892836086,-0.0010051855512972407
2026-07-07,103.85,116.3,1.1198844487241213,1.114300691884778,1.1254995752510901,1.123427190893816,115.72012685223419,116.94072326439554,116.65826989900208,0.004998483217542878,-0.005494108122502885,-0.003075831406333237,0.0,0.0,103.85,116.3,1.1198844487241213,1.114300691884778,1.1254995752510901,1.123427190893816,115.72012685223419,116.94072326439554,116.65826989900208,0.004998483217542878,-0.005494108122502885,-0.003075831406333237
2026-07-08,104.65,117.08,1.1187768752986142,1.114300691884778,1.1248033529509442,1.1233552351134644,116.61156740574202,117.78353055002658,117.56665552703785,0.00400898694672168,-0.0059909910460432935,-0.004147991998615232,0.0,0.0,104.65,117.08,1.1187768752986142,1.114300691884778,1.1248033529509442,1.1233552351134644,116.61156740574202,117.78353055002658,117.56665552703785,0.00400898694672168,-0.0059909910460432935,-0.004147991998615232
2026-07-09,105.62,118.56,1.1225146752508994,1.114300691884778,1.1245186494688466,1.123419639109101,117.69243907687026,118.80173013867874,118.6487799326841,0.007344388284035087,-0.0020368087316133343,-0.0007485383707521618,0.0,0.0,105.62,118.56,1.1225146752508994,1.114300691884778,1.1245186494688466,1.123419639109101,117.69243907687026,118.80173013867874,118.6487799326841,0.007344388284035087,-0.0020368087316133343,-0.0007485383707521618
2026-07-10,105.24,117.92,1.120486507031547,1.114300691884778,1.1239928954100964,1.123547099135601,117.26900481395403,118.34434267010141,118.22868281984178,0.005535946283979943,-0.0035921046873834046,-0.002614310543396588,0.0,0.0,105.24,117.92,1.120486507031547,1.114300691884778,1.1239928954100964,1.123547099135601,117.26900481395403,118.34434267010141,118.22868281984178,0.005535946283979943,-0.0035921046873834046,-0.002614310543396588
2026-07-13,103.86,116.38,1.1205468900442903,1.114300691884778,1.1234314706704498,1.1236428019032954,115.73126985915304,116.7379021172926,116.69160171622352,0.005589834827396252,-0.003070569829649124,-0.0026738727462393575,0.0,0.0,103.86,116.38,1.1205468900442903,1.114300691884778,1.1234314706704498,1.1236428019032954,115.73126985915304,116.7379021172926,116.69160171622352,0.005589834827396252,-0.003070569829649124,-0.0026738727462393575
2026-07-14,104.14,116.57,1.1193585557902823,1.114300691884778,1.122608319342627,1.1235899587347258,116.04327405288078,116.99415335562064,117.01616139020918,0.004528777212033258,-0.003632011297925507,-0.0038201058669818373,0.0,0.0,104.14,116.57,1.1193585557902823,1.114300691884778,1.122608319342627,1.1235899587347258,116.04327405288078,116.99415335562064,117.01616139020918,0.004528777212033258,-0.003632011297925507,-0.0038201058669818373
2026-07-15,103.59,116.0,1.119799208417801,1.114300691884778,1.1216778339517972,1.1234716928642792,115.43040867234416,116.29099580070275,116.39268382533025,0.004922365051399335,-0.0025054432430382098,-0.0033794884813178384,0.0,0.0,103.59,116.0,1.119799208417801,1.114300691884778,1.1216778339517972,1.1234716928642792,115.43040867234416,116.29099580070275,116.39268382533025,0.004922365051399335,-0.0025054432430382098,-0.0033794884813178384
2026-07-16,101.54,113.65,1.1192633444947804,1.114300691884778,1.1207746927281532,1.1233698253794822,113.14609225398037,113.8951672594655,114.07731569343892,0.004443714794349264,-0.0021548895745734835,-0.0037528760541227393,0.0,0.0,101.54,113.65,1.1192633444947804,1.114300691884778,1.1207746927281532,1.1233698253794822,113.14609225398037,113.8951672594655,114.07731569343892,0.004443714794349264,-0.0021548895745734835,-0.0037528760541227393
