,bop date,eop date,day count,bop XLU price,eop XLU price,bop VPU price,eop VPU price,eop VPU / eop XLU,bop VPU / XLU moving avg,eop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop VPU,bop VPU / VPU moving avg,eop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,VPU unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLU shares per unit,bop XLU shares,eop XLU shares,eop XLU shares bought,eop XLU shares sold,eop XLU shares traded,VPU shares per unit,bop VPU shares,eop VPU shares,eop VPU shares bought,eop VPU shares sold,eop VPU shares traded,XLU daily commission,VPU daily commission,daily total commissions,XLU cop,XLU pct cop,XLU daily position pnl,VPU cop,VPU pct cop,VPU daily position pnl,daily position pnl,short XLU investment amount,long XLU investment amount,XLU investment amount,daily XLU borrow cost,short VPU investment amount,long VPU investment amount,VPU investment amount,daily VPU borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
123,2024-06-28,2024-07-01,3,34.07,33.835,147.92,146.64,4.33397369587705,4.340356369319311,4.340567155323285,146.8559577559189,1.0,1.0,1.0,146.64,0.0014716236403709822,0.0,0.0014716236403709822,False,False,True,0,0,2960.0,0.0,0.0,0.0,-0.0,0.0,682.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23499999999999943,-0.006921461988686313,-0.0,-1.2800000000000011,-0.008690983547419845,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
124,2024-07-01,2024-07-02,1,33.835,34.01,146.64,147.4,4.334019406057043,4.340567155323285,4.340422945489818,147.6226889525449,1.0,1.0,1.0,147.4,0.00150963978823543,0.0,0.00150963978823543,False,False,True,0,0,2943.0,0.0,0.0,0.0,-0.0,0.0,678.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17499999999999716,0.005158829334915128,0.0,0.7600000000000193,0.0051693762237866835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
125,2024-07-02,2024-07-03,1,34.01,34.215,147.4,148.33,4.3352330849042815,4.340422945489818,4.3400958159888585,148.50757107993414,1.0,1.0,1.0,148.33,0.0011964193108685195,0.0,0.0011964193108685195,False,False,True,0,0,2925.0,0.0,0.0,0.0,-0.0,0.0,674.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2050000000000054,0.0060095453853570915,0.0,0.9300000000000068,0.006289541580284865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
126,2024-07-03,2024-07-05,2,34.215,34.275,148.33,148.35,4.328227571115974,4.3400958159888585,4.3395862708217745,148.75678409301813,1.0,1.0,1.0,148.35,0.0027383039969458827,0.0,0.0027383039969458827,False,False,True,0,0,2925.0,0.0,0.0,0.0,-0.0,0.0,674.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999517,0.0017520810439168465,0.0,0.01999999999998181,0.0001348254013097433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
127,2024-07-05,2024-07-08,3,34.275,34.31,148.35,148.48,4.327601282424949,4.3395862708217745,4.339363308496975,148.8912049518951,1.0,1.0,1.0,148.48,0.0027656020969161785,0.0,0.0027656020969161785,False,False,True,0,0,2921.0,0.0,0.0,0.0,-0.0,0.0,673.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.035000000000003695,0.0010206314219803482,0.0,0.12999999999999545,0.0008759223010595406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
128,2024-07-08,2024-07-09,1,34.31,34.41,148.48,148.87,4.326358616681198,4.339363308496975,4.339066998553226,149.3174914453809,1.0,1.0,1.0,148.87,0.003001412159486607,0.0,0.003001412159486607,False,False,True,0,0,2916.0,0.0,0.0,0.0,-0.0,0.0,672.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999432,0.0029103629390304607,0.0,0.3900000000000148,0.002623172851075573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
129,2024-07-09,2024-07-10,1,34.41,34.735,148.87,150.33,4.327911328631064,4.339066998553226,4.338875890789408,150.71749219474628,1.0,1.0,1.0,150.33,0.002574294214600754,0.0,0.002574294214600754,False,False,True,0,0,2885.0,0.0,0.0,0.0,-0.0,0.0,665.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.32500000000000284,0.009400604335455259,0.0,1.460000000000008,0.009759435750777127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
130,2024-07-10,2024-07-11,1,34.735,35.37,150.33,153.24,4.332485156912639,4.338875890789408,4.338925798400699,153.46604025722135,1.0,1.0,1.0,153.24,0.0014739866091783708,0.0,0.0014739866091783708,False,False,True,0,0,2833.0,0.0,0.0,0.0,-0.0,0.0,653.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.634999999999998,0.018116179072544928,0.0,2.9099999999999966,0.0191724421927052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
131,2024-07-11,2024-07-12,1,35.37,35.63,153.24,154.62,4.339601459444288,4.338925798400699,4.339308301680275,154.59592619701692,1.0,1.0,1.0,154.62,-0.00015570868763324904,0.0,-0.00015570868763324904,False,False,True,0,0,2807.0,0.0,0.0,0.0,-0.0,0.0,647.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2600000000000051,0.007323976400355605,0.0,1.3799999999999955,0.008965174059880373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
132,2024-07-12,2024-07-15,3,35.63,34.765,154.62,151.05,4.344887099093916,4.339308301680275,4.340164124328596,150.8560531079148,1.0,1.0,1.0,151.05,-0.0012848163643526486,0.0,-0.0012848163643526486,False,False,False,0,0,2873.0,0.0,0.0,0.0,-0.0,0.0,662.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.865000000000002,-0.024576846066763632,-0.0,-3.569999999999993,-0.023359586059647705,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.2740902777927,0.0
133,2024-07-15,2024-07-16,1,34.765,35.035,151.05,152.41,4.350221207364065,4.340164124328596,4.341075241888677,152.05765009585235,1.0,1.0,1.0,152.41,-0.0023145320124045416,0.0,-0.0023145320124045416,False,True,False,0,1,2847.0,0.0,2847.0,2847.0,-0.0,2847.0,656.0,0.0,-656.0,0.0,656.0,-656.0,-14.235,-3.2800000000000002,-17.515,0.269999999999996,0.007736428271515938,0.0,1.3599999999999852,0.008963350065077078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.515,921.7590902777927,-17.514999999999986
134,2024-07-16,2024-07-17,1,35.035,35.055,152.41,152.53,4.351162458993011,4.341075241888677,4.341964288649229,152.17639260440757,1.0,1.0,1.0,152.53,-0.0023209723387009567,0.0,-0.0023209723387009567,False,True,False,1,1,2848.0,2847.0,2848.0,1.0,-0.0,1.0,656.0,-656.0,-656.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.020000000000003126,0.0005706948364338004,56.9400000000089,0.12000000000000455,0.0007870401140836941,-78.72000000000298,-21.779999999994082,0.0,99744.64499999999,99744.64499999999,0.0,-99980.95999999999,0.0,-99980.95999999999,-2.777248888888889,-236.31500000000233,199725.60499999998,-99980.95999999999,-2.777248888888889,-24.56224888888297,897.1968413889097,-42.07724888888299
135,2024-07-17,2024-07-18,1,35.055,35.025,152.53,152.51,4.354318344039972,4.341964288649229,4.343090610475505,152.07729920993924,1.0,1.0,1.0,152.51,-0.00284122865442786,0.0,-0.00284122865442786,False,True,False,1,1,2848.0,2848.0,2848.0,0.0,-0.0,0.0,656.0,-656.0,-656.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0008561644358603206,-85.44000000000324,-0.020000000000010232,-0.00013113034374946604,13.120000000006712,-72.31999999999653,0.0,99836.64,99836.64,0.0,-100059.68000000001,0.0,-100059.68000000001,-2.779435555555556,-223.04000000000815,199896.32,-100059.68000000001,-2.779435555555556,-75.09943555555208,822.0974058333576,-117.17668444443507
136,2024-07-18,2024-07-19,1,35.025,35.065,152.51,152.6,4.3519178668187655,4.343090610475505,4.3441822058221735,152.29047225632357,1.0,1.0,1.0,152.6,-0.002030419958512789,0.0,-0.002030419958512789,False,True,False,1,1,2845.0,2848.0,2845.0,0.0,3.0,-3.0,655.0,-656.0,-655.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.03999999999999915,0.001141389765803004,113.91999999999757,0.09000000000000341,0.0005899511822643079,-59.04000000000224,54.879999999995334,0.0,99751.2,99751.2,0.0,-100046.56,0.0,-100046.56,-2.779071111111111,-295.3600000000006,199797.76,-100046.56,-2.779071111111111,52.08092888888422,874.1783347222419,-65.0957555555508
137,2024-07-19,2024-07-22,3,35.065,35.36,152.6,153.78,4.348981900452489,4.3441822058221735,4.344971839827361,153.61028279787206,1.0,1.0,1.0,153.78,-0.001104245832553208,0.0,-0.001104245832553208,False,False,True,1,0,2824.0,2845.0,0.0,0.0,2845.0,-2845.0,650.0,-655.0,0.0,655.0,-0.0,655.0,-14.225,-3.275,-17.5,0.2950000000000017,0.008377755780569046,839.2750000000049,1.1800000000000068,0.007702890753678163,-772.9000000000044,66.37500000000045,0.0,99759.92499999999,99759.92499999999,0.0,-99953.0,0.0,-99953.0,-8.329416666666667,-193.07500000001164,199712.925,-99953.0,-8.329416666666667,40.54558333333379,914.7239180555756,-24.550172222217043
138,2024-07-22,2024-07-23,1,35.36,35.14,153.78,152.99,4.3537279453614115,4.344971839827361,4.344390385073636,152.68231045153345,1.0,1.0,1.0,152.99,-0.0020131993763743954,0.0,-0.0020131993763743954,False,True,False,0,1,2842.0,0.0,2842.0,2842.0,-0.0,2842.0,654.0,0.0,-654.0,0.0,654.0,-654.0,-14.21,-3.27,-17.48,-0.21999999999999886,-0.006241155010491531,-0.0,-0.789999999999992,-0.00515044982474713,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.48,897.2439180555756,-42.03017222221706
139,2024-07-23,2024-07-24,1,35.14,35.535,152.99,154.66,4.352328690023921,4.344390385073636,4.343665765724224,154.37791233359164,1.0,1.0,1.0,154.66,-0.0018255866577833301,0.0,-0.0018255866577833301,False,True,False,1,1,2811.0,2842.0,2811.0,0.0,31.0,-31.0,647.0,-654.0,-647.0,7.0,-0.0,7.0,-0.155,-0.035,-0.19,0.394999999999996,0.011178043519907302,1122.5899999999888,1.6699999999999875,0.010856599401601764,-1092.1799999999919,30.4099999999969,0.0,99867.88,99867.88,0.0,-100055.46,0.0,-100055.46,-2.7793183333333333,-187.58000000000175,199923.34000000003,-100055.46,-2.7793183333333333,27.440681666663565,924.6845997222391,-14.589490555553539
140,2024-07-24,2024-07-25,1,35.535,35.24,154.66,153.5,4.355845629965947,4.343665765724224,4.342952450478808,153.07078158412168,1.0,1.0,1.0,153.5,-0.0028001278798241813,0.0,-0.0028001278798241813,False,True,False,1,1,2828.0,2811.0,2828.0,17.0,-0.0,17.0,651.0,-647.0,-651.0,0.0,4.0,-4.0,-0.085,-0.02,-0.10500000000000001,-0.2949999999999946,-0.008336325210879573,-829.2449999999848,-1.1599999999999966,-0.007528592153637567,750.5199999999978,-78.72499999998695,0.0,99888.885,99888.885,0.0,-100065.02,0.0,-100065.02,-2.779583888888889,-176.1350000000093,199953.905,-100065.02,-2.779583888888889,-81.60958388887585,843.0750158333633,-96.19907444442936
141,2024-07-25,2024-07-26,1,35.24,35.585,153.5,154.92,4.353519741464099,4.342952450478808,4.342198601534019,154.5439629502884,1.0,1.0,1.0,154.92,-0.0024302489453243586,0.0,-0.0024302489453243586,False,True,False,1,1,2801.0,2828.0,2801.0,0.0,27.0,-27.0,645.0,-651.0,-645.0,6.0,-0.0,6.0,-0.135,-0.03,-0.165,0.34499999999999886,0.009742399683255744,975.6599999999968,1.4199999999999875,0.009208287619299434,-924.4199999999919,51.2400000000049,0.0,99658.72,99658.72,0.0,-99928.5,0.0,-99928.5,-2.7757916666666667,-269.77999999999884,199587.22,-99928.5,-2.7757916666666667,48.29920833333823,891.3742241667015,-47.899866111091114
142,2024-07-26,2024-07-29,3,35.585,35.745,154.92,155.52,4.350818296265213,4.342198601534019,4.342657039094565,155.21188901183348,1.0,1.0,1.0,155.52,-0.001983131439292303,0.0,-0.001983131439292303,False,True,False,1,1,2792.0,2801.0,2792.0,0.0,9.0,-9.0,643.0,-645.0,-643.0,2.0,-0.0,2.0,-0.045,-0.01,-0.055,0.1599999999999966,0.004486198467580591,448.1599999999904,0.6000000000000227,0.0038654860655776596,-387.00000000001467,61.15999999997575,0.0,99673.585,99673.585,0.0,-99923.4,0.0,-99923.4,-8.32695,-249.81499999998778,199596.985,-99923.4,-8.32695,52.77804999997575,944.1522741666773,0.0
143,2024-07-29,2024-07-30,1,35.745,35.93,155.52,156.38,4.35235179515725,4.342657039094565,4.343575944058575,156.0316674146677,1.0,1.0,1.0,156.38,-0.002229959799911366,0.0,-0.002229959799911366,False,True,False,1,1,2775.0,2792.0,2775.0,0.0,17.0,-17.0,639.0,-643.0,-639.0,4.0,-0.0,4.0,-0.085,-0.02,-0.10500000000000001,0.18500000000000227,0.005162201906612398,516.5200000000063,0.8599999999999852,0.0055146019842388224,-552.9799999999905,-36.45999999998412,0.0,99800.04,99800.04,0.0,-99999.36,0.0,-99999.36,-2.7777600000000002,-199.32000000000698,199799.4,-99999.36,-2.7777600000000002,-39.34275999998412,904.8095141666932,-39.34275999998408
144,2024-07-30,2024-07-31,1,35.93,36.395,156.38,158.02,4.3418051930210195,4.343575944058575,4.343965233406773,158.08444648401183,1.0,1.0,1.0,158.02,0.0004077543711996144,0.0,0.0004077543711996144,True,False,True,1,0,2749.0,2775.0,0.0,0.0,2775.0,-2775.0,633.0,-639.0,0.0,639.0,-0.0,639.0,-13.875,-3.1950000000000003,-17.07,0.4650000000000034,0.01285880144479389,1290.3750000000095,1.6400000000000148,0.010432664598219381,-1047.9600000000094,242.4150000000002,0.0,99705.75,99705.75,0.0,-99926.81999999999,0.0,-99926.81999999999,-2.775745,-221.06999999999243,199632.57,-99926.81999999999,-2.775745,222.5692550000002,1127.3787691666935,0.0
145,2024-07-31,2024-08-01,1,36.395,37.05,158.02,160.96,4.344399460188934,4.343965233406773,4.344423552171007,160.9439118977209,1.0,1.0,1.0,160.96,-9.995592907000333e-05,0.0,-9.995592907000333e-05,False,False,True,0,0,2698.0,0.0,0.0,0.0,-0.0,0.0,621.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.654999999999994,0.017836949171874387,0.0,2.9399999999999977,0.018434279616787168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
146,2024-08-01,2024-08-02,1,37.05,37.11,160.96,161.08,4.3406090002694695,4.344423552171007,4.3450426236286805,161.22155802106604,1.0,1.0,1.0,161.08,0.0008784197695948779,0.0,0.0008784197695948779,False,False,True,0,0,2698.0,0.0,0.0,0.0,-0.0,0.0,621.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0016181233304102998,0.0,0.12000000000000455,0.0007452490718790555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
147,2024-08-02,2024-08-05,3,37.11,36.13,161.08,156.88,4.342097979518405,4.3450426236286805,4.345767458483354,156.98638999170424,1.0,1.0,1.0,156.88,0.0006779317516713842,0.0,0.0006779317516713842,False,False,True,0,0,2768.0,0.0,0.0,0.0,-0.0,0.0,637.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9799999999999969,-0.02676292991295729,-0.0,-4.200000000000017,-0.026419954095162717,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
148,2024-08-05,2024-08-06,1,36.13,36.435,156.88,157.97,4.335666254974612,4.345767458483354,4.346232840398025,158.33803734984102,1.0,1.0,1.0,157.97,0.0023270829221482955,0.0,0.0023270829221482955,False,False,True,0,0,2751.0,0.0,0.0,0.0,-0.0,0.0,633.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3049999999999997,0.008406305962696757,0.0,1.0900000000000034,0.006923959692914975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
149,2024-08-06,2024-08-07,1,36.435,36.64,157.97,158.77,4.333242358078603,4.346232840398025,4.346499391870401,159.24597127218362,1.0,1.0,1.0,158.77,0.002993381908994472,0.0,0.002993381908994472,False,False,True,0,0,2738.0,0.0,0.0,0.0,-0.0,0.0,630.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2049999999999983,0.005610688683683894,0.0,0.8000000000000114,0.005051472508414422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
150,2024-08-07,2024-08-08,1,36.64,36.68,158.77,159.0,4.334787350054525,4.346499391870401,4.346614501527496,159.4295976938063,1.0,1.0,1.0,159.0,0.002698228792523736,0.0,0.002698228792523736,False,False,True,0,0,2734.0,0.0,0.0,0.0,-0.0,0.0,629.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.001091107582334557,0.0,0.22999999999998977,0.00144758813081129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
151,2024-08-08,2024-08-09,1,36.68,36.805,159.0,159.46,4.33256351039261,4.346614501527496,4.346262604074912,159.97714672871948,1.0,1.0,1.0,159.46,0.0032378650123776106,0.0,0.0032378650123776106,False,False,True,0,0,2725.0,0.0,0.0,0.0,-0.0,0.0,627.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.125,0.003402058122405161,0.0,0.46000000000000796,0.0028889048541180153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
152,2024-08-09,2024-08-12,3,36.805,36.87,159.46,159.68,4.330892324382968,4.346262604074912,4.345562865339365,160.246702212242,1.0,1.0,1.0,159.68,0.0035427040071041092,0.0,0.0035427040071041092,False,False,True,0,0,2721.0,0.0,0.0,0.0,-0.0,0.0,626.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.06499999999999773,0.0017645067353838375,0.0,0.21999999999999886,0.001378705488804486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
153,2024-08-12,2024-08-13,1,36.87,37.085,159.68,160.48,4.327356073884319,4.345562865339365,4.344419608665378,161.15519886111034,1.0,1.0,1.0,160.48,0.0041985445334058015,0.0,0.0041985445334058015,False,False,True,0,0,2707.0,0.0,0.0,0.0,-0.0,0.0,623.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2150000000000034,0.005814362942468434,0.0,0.799999999999983,0.004997511650471395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
154,2024-08-13,2024-08-14,1,37.085,37.06,160.48,160.4,4.328116567728008,4.344419608665378,4.3432673141021265,161.0041906971389,1.0,1.0,1.0,160.4,0.003759698388071675,0.0,0.003759698388071675,False,False,True,0,0,2707.0,0.0,0.0,0.0,-0.0,0.0,623.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.02499999999999858,-0.0006743543313076553,-0.0,-0.07999999999998408,-0.0004986287812112197,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
155,2024-08-14,2024-08-15,1,37.06,37.055,160.4,160.62,4.334637700715153,4.3432673141021265,4.342283281935886,160.9397703240543,1.0,1.0,1.0,160.62,0.001988870866148536,0.0,0.001988870866148536,False,False,True,0,0,2706.0,0.0,0.0,0.0,-0.0,0.0,623.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.005000000000002558,-0.00013492545389159758,-0.0,0.21999999999999886,0.0013706313279020403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
156,2024-08-15,2024-08-16,1,37.055,37.22,160.62,161.24,4.3320795271359485,4.342283281935886,4.341291364951745,161.61978375365368,1.0,1.0,1.0,161.24,0.002352624562950878,0.0,0.002352624562950878,False,False,True,0,0,2692.0,0.0,0.0,0.0,-0.0,0.0,620.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16499999999999915,0.004442955810782461,0.0,0.6200000000000045,0.0038526114886489704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
157,2024-08-16,2024-08-19,3,37.22,37.465,161.24,162.26,4.3309755772053915,4.341291364951745,4.340391048789391,162.64648098791716,1.0,1.0,1.0,162.26,0.0023790302306390745,0.0,0.0023790302306390745,False,False,True,0,0,2674.0,0.0,0.0,0.0,-0.0,0.0,616.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.24500000000000455,0.006560912602169552,0.0,1.0199999999999818,0.006306048717953843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
158,2024-08-19,2024-08-20,1,37.465,37.385,162.26,161.87,4.329811421693193,4.340391048789391,4.339195222605979,162.26551935899136,1.0,1.0,1.0,161.87,0.002440457966948577,0.0,0.002440457966948577,False,False,True,0,0,2682.0,0.0,0.0,0.0,-0.0,0.0,618.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0800000000000054,-0.002137609364395311,-0.0,-0.38999999999998636,-0.002406443021049737,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
159,2024-08-20,2024-08-21,1,37.385,37.65,161.87,163.03,4.3301460823373175,4.339195222605979,4.3380860922216495,163.37070013111511,1.0,1.0,1.0,163.03,0.002087619632639217,0.0,0.002087619632639217,False,False,True,0,0,2660.0,0.0,0.0,0.0,-0.0,0.0,613.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.26500000000000057,0.007063399794023652,0.0,1.1599999999999966,0.007140689005693809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
160,2024-08-21,2024-08-22,1,37.65,37.605,163.03,162.79,4.328945618933653,4.3380860922216495,4.336741091670035,163.13372749799512,1.0,1.0,1.0,162.79,0.002109251928782086,0.0,0.002109251928782086,False,False,True,0,0,2664.0,0.0,0.0,0.0,-0.0,0.0,614.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.045000000000001705,-0.001195933967536267,-0.0,-0.2400000000000091,-0.001473206331144496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
161,2024-08-22,2024-08-23,1,37.605,37.71,162.79,163.31,4.330681516839035,4.336741091670035,4.335599180438782,163.53850656687703,1.0,1.0,1.0,163.31,0.001398241690049309,0.0,0.001398241690049309,False,False,True,0,0,2654.0,0.0,0.0,0.0,-0.0,0.0,612.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10500000000000398,0.002788290991899497,0.0,0.5200000000000102,0.003189208468233371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
162,2024-08-23,2024-08-26,3,37.71,37.955,163.31,164.21,4.326439204320907,4.335599180438782,4.334380225841566,164.55766689355397,1.0,1.0,1.0,164.21,0.0021149708937911638,0.0,0.0021149708937911638,False,False,True,0,0,2640.0,0.0,0.0,0.0,-0.0,0.0,609.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.24499999999999744,0.006475936198465717,0.0,0.9000000000000057,0.005495861415094134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
163,2024-08-26,2024-08-27,1,37.955,37.655,164.21,163.06,4.3303678130394365,4.334380225841566,4.333281026735675,163.2110874040642,1.0,1.0,1.0,163.06,0.0009261465124959439,0.0,0.0009261465124959439,False,False,True,0,0,2657.0,0.0,0.0,0.0,-0.0,0.0,613.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29999999999999716,-0.007935499915416443,-0.0,-1.1500000000000057,-0.007027865268981305,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
164,2024-08-27,2024-08-28,1,37.655,37.655,163.06,163.01,4.329039968131722,4.333281026735675,4.332642765491211,163.16969706173185,1.0,1.0,1.0,163.01,0.000979196902385857,0.0,0.000979196902385857,False,False,True,0,0,2656.0,0.0,0.0,0.0,-0.0,0.0,613.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05000000000001137,-0.00030668261656636206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
165,2024-08-28,2024-08-29,1,37.655,37.86,163.01,163.83,4.327258320126783,4.332642765491211,4.331785708488104,164.03385510149724,1.0,1.0,1.0,163.83,0.0012435352332686067,0.0,0.0012435352332686067,False,False,True,0,0,2643.0,0.0,0.0,0.0,-0.0,0.0,610.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2049999999999983,0.005429398227861669,0.0,0.8200000000000216,0.0050177562139738004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.3787691666935,0.0
