,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop VMBS price,eop VMBS price,bop MBB price,eop MBB price,eop MBB / eop SPMB,eop MBB / SPMB moving avg,bop MBB / SPMB moving avg,eop SPMB unit price,eop MBB / eop VMBS,eop MBB / VMBS moving avg,bop MBB / VMBS moving avg,eop VMBS unit price,eop MBB / eop MBB,eop MBB / MBB moving avg,bop MBB / MBB moving avg,eop MBB unit price,SPMB unit price pct diff,VMBS unit price pct diff,MBB unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPMB shares per unit,eop SPMB shares,bop SPMB shares,eop SPMB shares traded,eop SPMB shares bought,eop SPMB shares sold,VMBS shares per unit,eop VMBS shares,bop VMBS shares,eop VMBS shares traded,eop VMBS shares bought,eop VMBS shares sold,MBB shares per unit,eop MBB shares,bop MBB shares,eop MBB shares traded,eop MBB shares bought,eop MBB shares sold,SPMB daily commission,SPMB cop,SPMB pct cop,SPMB daily position pnl,SPMB investment amount,short SPMB investment amount,long SPMB investment amount,daily SPMB borrow cost,VMBS daily commission,VMBS cop,VMBS pct cop,VMBS daily position pnl,VMBS investment amount,short VMBS investment amount,long VMBS investment amount,daily VMBS borrow cost,MBB daily commission,MBB cop,MBB pct cop,MBB daily position pnl,MBB investment amount,short MBB investment amount,long MBB investment amount,daily MBB borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
16,2026-01-27,2026-01-28,1,22.55,22.56,47.27,47.28,95.74,95.69,4.241578014184397,,,,2.0239001692047376,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.00044336068117061217,,,,,,,0.00999999999999801,0.0002115282926976185,,,,,,,-0.04999999999999716,-0.0005223841731914419,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-28,2026-01-29,1,22.56,22.57,47.28,47.29,95.69,95.79,4.244129375276916,,,,2.0255868048213155,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.00044316419958617096,,,,,,,0.00999999999999801,0.00021148355794151061,,,,,,,0.10000000000000853,0.0010444956036288378,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-29,2026-01-30,1,22.57,22.5,47.29,47.24,95.79,95.69,4.252888888888889,,,,2.025613886536833,,,,1.0,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.07000000000000028,-0.0031062816190698746,,,,,,,-0.04999999999999716,-0.001057865326622815,,,,,,,-0.10000000000000853,-0.0010444956036289484,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-30,2026-02-02,3,22.5,22.42,47.24,47.03,95.69,95.23,4.247546833184656,4.2457975960392655,,,2.024877737614289,2.024322864952454,,,1.0,1.0,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.0799999999999983,-0.0035618915663605745,,,,,,,-0.21000000000000085,-0.004455295372204939,,,,,,,-0.45999999999999375,-0.0048187815852167425,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,2026-02-03,1,22.42,22.43,47.03,47.03,95.23,95.25,4.246544806063308,4.2456693996222885,4.2457975960392655,95.23324007916072,2.0253029980863277,2.0244101710537143,2.024322864952454,95.20390433871391,1.0,1.0,1.0,95.25,-0.000175972656445373,-0.00048406108917761027,0.0,VMBS,MBB,-0.00048406108917761027,0.0,0.00048406108917761027,False,False,False,,,,,0,0,4458.0,0.0,0.0,0.0,0.0,-0.0,2126.0,0.0,0.0,0.0,0.0,-0.0,1050.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00999999999999801,0.00044593088810306134,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.00020999580085574195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-03,2026-02-04,1,22.43,22.41,47.03,47.04,95.25,95.2,4.248103525211959,4.245635877710796,4.2456693996222885,95.14545124553548,2.0238095238095237,2.0244758594682994,2.0244101710537143,95.22825444636672,1.0,1.0,1.0,95.2,-0.0005731553404704847,0.00029674636945239833,0.0,SPMB,VMBS,-0.0005731553404704847,0.00029674636945239833,0.000869901709922883,False,False,False,,,,,0,0,4458.0,0.0,0.0,0.0,0.0,-0.0,2126.0,0.0,0.0,0.0,0.0,-0.0,1050.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019999999999999574,-0.0008920607192812547,-0.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00021260763341477969,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0005250722094907299,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-04,2026-02-05,1,22.41,22.51,47.04,47.2,95.2,95.49,4.242114615726344,4.245519880981529,4.245635877710796,95.56926360727002,2.023093220338983,2.0244953624118347,2.0244758594682994,95.55526056690374,1.0,1.0,1.0,95.49,0.0008297280154954225,0.0006831948539156329,0.0,MBB,SPMB,0.0,0.0008297280154954225,0.0008297280154954225,False,False,False,,,,,0,0,4445.0,0.0,0.0,0.0,0.0,-0.0,2120.0,0.0,0.0,0.0,0.0,-0.0,1047.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10000000000000142,0.004452367105805374,0.0,0.0,0.0,0.0,0.0,-0.0,0.1600000000000037,0.0033955890011383287,0.0,0.0,0.0,0.0,0.0,-0.0,0.28999999999999204,0.0030415881647915094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-05,2026-02-06,1,22.51,22.52,47.2,47.22,95.49,95.53,4.2420071047957375,4.245242894562084,4.245519880981529,95.60910771970404,2.0230834392206694,2.0244701888565055,2.0244953624118347,95.59667101308683,1.0,1.0,1.0,95.53,0.0008277502721934615,0.0006976631302965761,0.0,MBB,SPMB,0.0,0.0008277502721934615,0.0008277502721934615,False,False,False,,,,,0,0,4445.0,0.0,0.0,0.0,0.0,-0.0,2120.0,0.0,0.0,0.0,0.0,-0.0,1047.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00999999999999801,0.000444148352848627,0.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.00042363906585718615,0.0,0.0,0.0,0.0,0.0,-0.0,0.04000000000000625,0.0004188043198059429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-02-06,2026-02-09,3,22.52,22.53,47.22,47.25,95.53,95.55,4.241011984021305,4.2447824023700695,4.245242894562084,95.64532241448376,2.022222222222222,2.0243556025880736,2.0244701888565055,95.65621642346989,1.0,1.0,1.0,95.55,0.000997120862350162,0.00111101444693987,0.0,MBB,VMBS,0.0,0.00111101444693987,0.00111101444693987,False,False,False,,,,,0,0,4445.0,0.0,0.0,0.0,0.0,-0.0,2120.0,0.0,0.0,0.0,0.0,-0.0,1047.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.010000000000001563,0.00044395117266353694,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0006351222823850308,0.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.00020933640436496612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-02-09,2026-02-10,1,22.53,22.59,47.25,47.39,95.55,95.84,4.242585214696769,4.244733313504199,4.2447824023700695,95.88963446953987,2.022367588098755,2.0242998757945765,2.0243556025880736,95.9342120066488,1.0,1.0,1.0,95.84,0.000517754814335072,0.000982530583670228,0.0,MBB,VMBS,0.0,0.000982530583670228,0.000982530583670228,False,False,False,,,,,0,0,4427.0,0.0,0.0,0.0,0.0,-0.0,2111.0,0.0,0.0,0.0,0.0,-0.0,1043.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05999999999999872,0.002659576035758796,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.0029585820397452626,0.0,0.0,0.0,0.0,0.0,-0.0,0.29000000000000625,0.00303046368085729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-02-10,2026-02-11,1,22.59,22.55,47.39,47.27,95.84,95.69,4.243458980044346,4.244733313504199,4.244733313504199,95.71873621951968,2.0243283266342287,2.0242784588634866,2.0242998757945765,95.68865512880964,1.0,1.0,1.0,95.69,0.00030026027341423987,-1.4054557855142444e-05,0.0,VMBS,SPMB,-1.4054557855142444e-05,0.00030026027341423987,0.0003143148312693823,False,False,False,,,,,0,0,4436.0,0.0,0.0,0.0,0.0,-0.0,2115.0,0.0,0.0,0.0,0.0,-0.0,1045.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03999999999999915,-0.001772264531224508,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0025353911743518282,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.15000000000000568,-0.0015663345759677424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2026-02-11,2026-02-12,1,22.55,22.67,47.27,47.56,95.69,96.14,4.240846934274371,4.244668533170551,4.244733313504199,96.22810421714019,2.0214465937762824,2.0240719891441414,2.0242784588634866,96.27468350354742,1.0,1.0,1.0,96.14,0.0009159961695212928,0.001399929808797883,0.0,MBB,VMBS,0.0,0.001399929808797883,0.001399929808797883,False,False,False,,,,,0,0,4415.0,0.0,0.0,0.0,0.0,-0.0,2105.0,0.0,0.0,0.0,0.0,-0.0,1040.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.120000000000001,0.005307398570750316,0.0,0.0,0.0,0.0,0.0,-0.0,0.28999999999999915,0.006116227017436054,0.0,0.0,0.0,0.0,0.0,-0.0,0.45000000000000284,0.004691662674643228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2026-02-12,2026-02-13,1,22.67,22.75,47.56,47.7,96.14,96.55,4.243956043956044,4.244665802981485,4.244668533170551,96.56620912963004,2.0241090146750524,2.024028498302958,2.0240719891441414,96.54823388217555,1.0,1.0,1.0,96.55,0.00016786917826493557,-1.8292428563275244e-05,0.0,VMBS,SPMB,-1.8292428563275244e-05,0.00016786917826493557,0.00018616160682821082,False,False,False,,,,,0,0,4397.0,0.0,0.0,0.0,0.0,-0.0,2097.0,0.0,0.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0799999999999983,0.0035226808775217864,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.0029393260717144004,0.0,0.0,0.0,0.0,0.0,-0.0,0.4099999999999966,0.004255546408708683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-02-13,2026-02-17,4,22.75,22.72,47.7,47.57,96.55,96.34,4.240316901408451,4.244492482865407,4.244665802981485,96.43880704373935,2.025225982762245,2.024007474422842,2.024028498302958,96.28303566427171,1.0,1.0,1.0,96.34,0.0010250821021945947,-0.0005914592425819938,0.0,VMBS,SPMB,-0.0005914592425819938,0.0010250821021945947,0.0016165413447765883,False,True,False,,,VMBS,SPMB,0,1,4406.0,-4406.0,0.0,-4406.0,0.0,4406.0,2101.0,2101.0,0.0,2101.0,2101.0,-0.0,1038.0,0.0,0.0,0.0,0.0,-0.0,-22.03,-0.030000000000001137,-0.0013195515440089063,-0.0,0.0,0.0,0.0,0.0,-10.505,-0.13000000000000256,-0.0027290874501054566,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.20999999999999375,-0.002177407672448702,-0.0,0.0,0.0,0.0,0.0,-32.535000000000004,0.0,0.0,0.0,0.0,0.0,-32.535000000000004,-32.535000000000004,-32.535000000000004
30,2026-02-17,2026-02-18,1,22.72,22.69,47.57,47.54,96.34,96.26,4.242397531952402,4.244391128419316,4.244492482865407,96.3075344362161,2.0248212031973076,2.024057552022095,2.024007474422842,96.22131533406191,1.0,1.0,1.0,96.26,0.000493691081632546,-0.0004019576278539642,0.0,VMBS,SPMB,-0.0004019576278539642,0.000493691081632546,0.0008956487094865102,False,False,False,VMBS,SPMB,VMBS,SPMB,1,1,4410.0,-4410.0,-4406.0,-4.0,0.0,4.0,2103.0,2103.0,2101.0,2.0,2.0,-0.0,1039.0,0.0,0.0,0.0,0.0,-0.0,-0.02,-0.029999999999997584,-0.001321295061200114,132.17999999998935,-100104.31999999999,-100104.31999999999,0.0,-2.7806755555555553,-0.01,-0.030000000000001137,-0.0006308485121422389,-63.03000000000239,99944.57,0.0,99944.57,0.0,-0.0,-0.0799999999999983,-0.0008307373271114244,-0.0,0.0,0.0,0.0,0.0,-0.03,69.14999999998696,-159.74999999998545,200048.89,-100104.31999999999,-2.7806755555555553,66.3393244444314,33.804324444431394,0.0
31,2026-02-18,2026-02-19,1,22.69,22.7,47.54,47.56,96.26,96.3,4.242290748898679,4.244205843800193,4.244391128419316,96.34767861511848,2.0248107653490326,2.024121494995928,2.024057552022095,96.26417717417085,1.0,1.0,1.0,96.3,0.0004949825135159514,-0.00037206116701534597,0.0,VMBS,SPMB,-0.00037206116701534597,0.0004949825135159514,0.0008670436805312974,False,False,False,VMBS,SPMB,VMBS,SPMB,1,1,4406.0,-4406.0,-4410.0,4.0,4.0,-0.0,2101.0,2101.0,2103.0,-2.0,0.0,2.0,1038.0,0.0,0.0,0.0,0.0,-0.0,-0.02,0.00999999999999801,0.00044062569560662535,-44.099999999991226,-100062.90000000001,-100062.90000000001,0.0,-2.7795250000000005,-0.01,0.020000000000003126,0.00042060989053331263,42.060000000006575,99976.62,0.0,99976.62,0.0,-0.0,0.03999999999999204,0.0004154549291164792,0.0,0.0,0.0,0.0,0.0,-0.03,-2.0399999999846514,-86.28000000001339,200039.52000000002,-100062.90000000001,-2.7795250000000005,-4.849524999984652,28.954799444446742,-4.849524999984652
32,2026-02-19,2026-02-20,1,22.7,22.72,47.56,47.6,96.3,96.35,4.240757042253521,4.244144051784756,4.244205843800193,96.42835677114039,2.024159663865546,2.024226848842301,2.024121494995928,96.34818316180618,1.0,1.0,1.0,96.35,0.0008129208773007499,-1.8856827439253593e-05,0.0,VMBS,SPMB,-1.8856827439253593e-05,0.0008129208773007499,0.0008317777047400035,False,False,False,VMBS,SPMB,VMBS,SPMB,1,1,4405.0,-4405.0,-4406.0,1.0,1.0,-0.0,2101.0,2101.0,2101.0,0.0,0.0,-0.0,1038.0,0.0,0.0,0.0,0.0,-0.0,-0.005,0.019999999999999574,0.0008806693655934832,-88.11999999999813,-100016.2,-100016.2,0.0,-2.778227777777778,-0.0,0.03999999999999915,0.0008406894147932238,84.0399999999982,99923.56,0.0,99923.56,0.0,-0.0,0.04999999999999716,0.0005190760562955067,0.0,0.0,0.0,0.0,0.0,-0.005,-4.079999999999927,-92.63999999999942,199939.76,-100016.2,-2.778227777777778,-6.8632277777777055,22.091571666669036,-11.712752777762358
33,2026-02-20,2026-02-23,3,22.72,22.77,47.6,47.69,96.35,96.56,4.240667545015372,4.243844095702191,4.244144051784756,96.6391600591389,2.024743132732229,2.024202877882473,2.024226848842301,96.53537842128932,1.0,1.0,1.0,96.56,0.0008194659184284356,-0.00025501986681832653,0.0,VMBS,SPMB,-0.00025501986681832653,0.0008194659184284356,0.0010744857852467622,False,False,False,VMBS,SPMB,VMBS,SPMB,1,1,4397.0,-4397.0,-4405.0,8.0,8.0,-0.0,2097.0,2097.0,2101.0,-4.0,0.0,4.0,1036.0,0.0,0.0,0.0,0.0,-0.0,-0.04,0.05000000000000071,0.002198286222697771,-220.25000000000313,-100081.59999999999,-100081.59999999999,0.0,-8.340133333333332,-0.02,0.0899999999999963,0.0018889710727586512,189.08999999999224,100007.6,0.0,100007.6,0.0,-0.0,0.21000000000000796,0.0021771819289007135,0.0,0.0,0.0,0.0,0.0,-0.06,-31.160000000010882,-73.99999999998545,200089.2,-100081.59999999999,-8.340133333333332,-39.56013333334421,-17.468561666675175,-51.27288611110657
34,2026-02-23,2026-02-24,1,22.77,22.76,47.69,47.7,96.56,96.55,4.242091388400703,4.243548487659936,4.243844095702191,96.58989161818188,2.0241090146750524,2.024149868379339,2.024202877882473,96.55447727499399,1.0,1.0,1.0,96.55,0.0004130852349031809,4.637152962966752e-05,0.0,MBB,SPMB,0.0,0.0004130852349031809,0.0004130852349031809,False,False,False,VMBS,SPMB,VMBS,SPMB,1,1,4397.0,-4397.0,-4397.0,0.0,0.0,-0.0,2097.0,2097.0,2097.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00999999999999801,-0.0004392708175179889,43.96999999999125,-100119.69,-100119.69,0.0,-2.7811025000000003,-0.0,0.010000000000005116,0.0002096655841627181,20.970000000010728,100005.93,0.0,100005.93,0.0,-0.0,-0.010000000000005116,-0.00010356791475268192,-0.0,0.0,0.0,0.0,0.0,0.0,64.94000000000199,-113.76000000000931,200125.62,-100119.69,-2.7811025000000003,62.158897500001984,44.69033583332681,0.0
35,2026-02-24,2026-02-25,1,22.76,22.76,47.7,47.64,96.55,96.52,4.240773286467486,4.243303338236083,4.243548487659936,96.58316357914015,2.0260285474391266,2.024181991752988,2.024149868379339,96.43049972959172,1.0,1.0,1.0,96.52,0.0006541952003489236,-0.0009277019437896976,0.0,VMBS,SPMB,-0.0009277019437896976,0.0006541952003489236,0.0015818971441386213,False,True,False,VMBS,SPMB,VMBS,SPMB,1,1,4396.0,-4396.0,-4397.0,1.0,1.0,-0.0,2097.0,2097.0,2097.0,0.0,0.0,-0.0,1036.0,0.0,0.0,0.0,0.0,-0.0,-0.005,0.0,0.0,-0.0,-100075.72,-100075.72,0.0,-2.779881111111111,-0.0,-0.060000000000002274,-0.0012586534071961774,-125.82000000000477,100026.90000000001,0.0,100026.90000000001,0.0,-0.0,-0.030000000000001137,-0.00031076811769247827,-0.0,0.0,0.0,0.0,0.0,-0.005,-125.82000000000477,-48.81999999999243,200102.62,-100075.72,-2.779881111111111,-128.60488111111587,-83.91454527778906,-128.60488111111587
