,bop date,eop date,day count,bop XLRE price,eop XLRE price,bop VNQ price,eop VNQ price,eop VNQ / eop XLRE,bop VNQ / XLRE moving avg,eop VNQ / XLRE moving avg,eop XLRE unit price,eop VNQ / eop VNQ,bop VNQ / VNQ moving avg,eop VNQ / VNQ moving avg,eop VNQ unit price,XLRE unit price pct diff,VNQ unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLRE shares per unit,bop XLRE shares,eop XLRE shares,eop XLRE shares bought,eop XLRE shares sold,eop XLRE shares traded,VNQ shares per unit,bop VNQ shares,eop VNQ shares,eop VNQ shares bought,eop VNQ shares sold,eop VNQ shares traded,XLRE daily commission,VNQ daily commission,daily total commissions,XLRE cop,XLRE pct cop,XLRE daily position pnl,VNQ cop,VNQ pct cop,VNQ daily position pnl,daily position pnl,short XLRE investment amount,long XLRE investment amount,XLRE investment amount,daily XLRE borrow cost,short VNQ investment amount,long VNQ investment amount,VNQ investment amount,daily VNQ borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
188,2024-10-01,2024-10-02,1,44.4,44.24,96.79,96.45,2.1801537070524413,2.184381937678542,2.1844181944597354,96.63705692289871,1.0,1.0,1.0,96.45,0.0019375403447369967,0.0,0.0019375403447369967,False,True,False,-1,-1,2265.0,-2256.0,-2265.0,0.0,9.0,-9.0,1037.0,1033.0,1037.0,4.0,-0.0,4.0,-0.045,-0.02,-0.065,-0.1599999999999966,-0.003610112224099674,360.9599999999923,-0.3400000000000034,-0.003518943809259182,-351.22000000000355,9.739999999988754,-100166.4,0.0,-100166.4,-2.7824,0.0,99984.07,99984.07,0.0,-182.3299999999872,200150.47,-100166.4,-2.7824,6.892599999988755,1336.6863566666732,-9.552400000011176
189,2024-10-02,2024-10-03,1,44.24,43.81,96.45,95.57,2.1814654188541427,2.1844181944597354,2.1845755818360892,95.699361099281,1.0,1.0,1.0,95.57,0.0013526590799669191,0.0,0.0013526590799669191,False,False,False,-1,-1,2285.0,-2265.0,-2285.0,0.0,20.0,-20.0,1046.0,1037.0,1046.0,9.0,-0.0,9.0,-0.1,-0.045,-0.14500000000000002,-0.4299999999999997,-0.00976725538827224,973.9499999999994,-0.8800000000000097,-0.009165776073649877,-912.5600000000101,61.3899999999893,-100203.6,0.0,-100203.6,-2.7834333333333334,0.0,100018.65000000001,100018.65000000001,0.0,-184.9499999999971,200222.25,-100203.6,-2.7834333333333334,58.46156666665596,1395.1479233333291,0.0
190,2024-10-03,2024-10-04,1,43.81,43.52,95.57,95.11,2.1854319852941173,2.1845755818360892,2.1850344375756974,95.07272932150661,1.0,1.0,1.0,95.11,-0.00039194598903365797,0.0,-0.00039194598903365797,False,False,True,-1,0,2296.0,-2285.0,0.0,2285.0,-0.0,2285.0,1051.0,1046.0,0.0,0.0,1046.0,-1046.0,-11.425,-5.23,-16.655,-0.28999999999999915,-0.0066414992781199285,662.649999999998,-0.45999999999999375,-0.004824846783794146,-481.1599999999935,181.49000000000456,-100105.85,0.0,-100105.85,-2.780718055555556,0.0,99966.21999999999,99966.21999999999,0.0,-139.6300000000192,200072.07,-100105.85,-2.780718055555556,162.054281944449,1557.2022052777781,0.0
191,2024-10-04,2024-10-07,3,43.52,43.2,95.11,94.27,2.1821759259259257,2.1850344375756974,2.1854116370430017,94.39348770327014,1.0,1.0,1.0,94.27,0.0013090791695668292,0.0,0.0013090791695668292,False,False,False,0,0,2318.0,0.0,0.0,0.0,-0.0,0.0,1061.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3200000000000003,-0.007380107297622534,-0.0,-0.8400000000000034,-0.008871111086235176,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.2022052777781,0.0
192,2024-10-07,2024-10-08,1,43.2,43.33,94.27,94.46,2.180013847219017,2.1854116370430017,2.186021499223672,94.69388623307326,1.0,1.0,1.0,94.46,0.0024729743271710387,0.0,0.0024729743271710387,False,True,False,0,-1,2314.0,0.0,-2314.0,0.0,2314.0,-2314.0,1059.0,0.0,1059.0,1059.0,-0.0,1059.0,-11.57,-5.295,-16.865000000000002,0.12999999999999545,0.003004740501753364,0.0,0.18999999999999773,0.002013459059912082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.865000000000002,1540.3372052777781,-16.86500000000001
193,2024-10-08,2024-10-09,1,43.33,43.35,94.46,94.56,2.1813148788927337,2.186021499223672,2.186618151447711,94.76403199134619,1.0,1.0,1.0,94.56,0.0021553742352553927,0.0,0.0021553742352553927,False,True,False,-1,-1,2313.0,-2314.0,-2313.0,1.0,-0.0,1.0,1058.0,1059.0,1058.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.020000000000003126,0.0004614674747328057,-46.280000000007234,0.10000000000000853,0.0010580891898171216,105.90000000000903,59.620000000001795,-100265.62,0.0,-100265.62,-2.785156111111111,0.0,100033.14,100033.14,0.0,-232.47999999999593,200298.76,-100265.62,-2.785156111111111,56.82484388889068,1597.1620491666688,0.0
194,2024-10-09,2024-10-10,1,43.35,42.99,94.56,93.72,2.1800418702023725,2.186618151447711,2.186887787840431,94.0027143307371,1.0,1.0,1.0,93.72,0.0030120440724147775,0.0,0.0030120440724147775,False,True,False,-1,-1,2333.0,-2313.0,-2333.0,0.0,20.0,-20.0,1067.0,1058.0,1067.0,9.0,-0.0,9.0,-0.1,-0.045,-0.14500000000000002,-0.35999999999999943,-0.008339172718360701,832.6799999999987,-0.8400000000000034,-0.00892294001819316,-888.7200000000037,-56.040000000004966,-100268.55,0.0,-100268.55,-2.7852375,0.0,100044.48,100044.48,0.0,-224.07000000000698,200313.03,-100268.55,-2.7852375,-58.97023750000497,1538.1918116666639,-58.97023750000494
195,2024-10-10,2024-10-11,1,42.99,43.43,93.72,94.78,2.1823624222887403,2.186887787840431,2.1869149998639594,94.97653662590993,1.0,1.0,1.0,94.78,0.0020714616706442794,0.0,0.0020714616706442794,False,True,False,-1,-1,2307.0,-2333.0,-2307.0,26.0,-0.0,26.0,1055.0,1067.0,1055.0,0.0,12.0,-12.0,-0.13,-0.06,-0.19,0.4399999999999977,0.010182916038540287,-1026.5199999999948,1.0600000000000023,0.011246802899847344,1131.0200000000025,104.50000000000773,-100295.67,0.0,-100295.67,-2.7859908333333334,0.0,99999.24,99999.24,0.0,-296.429999999993,200294.91,-100295.67,-2.7859908333333334,101.5240091666744,1639.7158208333383,0.0
196,2024-10-11,2024-10-14,3,43.43,43.73,94.78,95.35,2.18042533729705,2.1869149998639594,2.1868423513848967,95.63379294405094,1.0,1.0,1.0,95.35,0.0029719082290014737,0.0,0.0029719082290014737,False,True,False,-1,-1,2294.0,-2307.0,-2294.0,13.0,-0.0,13.0,1049.0,1055.0,1049.0,0.0,6.0,-6.0,-0.065,-0.03,-0.095,0.29999999999999716,0.006883918878098549,-692.0999999999934,0.5699999999999932,0.005995915506985826,601.3499999999929,-90.75000000000057,-100193.01,0.0,-100193.01,-8.3494175,0.0,99992.9,99992.9,0.0,-200.11000000000058,200185.90999999997,-100193.01,-8.3494175,-99.19441750000057,1540.5214033333377,-99.19441750000055
197,2024-10-14,2024-10-15,1,43.73,44.28,95.35,96.5,2.1793134598012647,2.1868423513848967,2.1866080243749595,96.83337931932323,1.0,1.0,1.0,96.5,0.0034487541771497086,0.0,0.0034487541771497086,False,True,False,-1,-1,2266.0,-2294.0,-2266.0,28.0,-0.0,28.0,1036.0,1049.0,1036.0,0.0,13.0,-13.0,-0.14,-0.065,-0.20500000000000002,0.5500000000000043,0.01249874241560699,-1261.7000000000098,1.1500000000000057,0.011988676298512167,1206.350000000006,-55.350000000003774,-100316.62,0.0,-100316.62,-2.786572777777778,0.0,100022.15,100022.15,0.0,-294.47000000000116,200338.77,-100316.62,-2.786572777777778,-58.34157277778155,1482.1798305555562,-157.53599027778205
198,2024-10-15,2024-10-16,1,44.28,44.72,96.5,97.56,2.1815742397137745,2.1866080243749595,2.1863040753399217,97.78511085004818,1.0,1.0,1.0,97.56,0.0023047513061923,0.0,0.0023047513061923,False,True,False,-1,-1,2241.0,-2266.0,-2241.0,25.0,-0.0,25.0,1025.0,1036.0,1025.0,0.0,11.0,-11.0,-0.125,-0.055,-0.18,0.4399999999999977,0.009887721006407607,-997.0399999999948,1.0600000000000023,0.010924565002779312,1098.1600000000024,101.12000000000751,-100338.48,0.0,-100338.48,-2.7871799999999998,0.0,99974.0,99974.0,0.0,-364.4799999999959,200312.47999999998,-100338.48,-2.7871799999999998,98.1528200000075,1580.3326505555638,-59.383170277774525
199,2024-10-16,2024-10-17,1,44.72,44.43,97.56,96.79,2.1784830069772676,2.1863040753399217,2.1855544097817257,97.13749006735272,1.0,1.0,1.0,96.79,0.003583715120879356,0.0,0.003583715120879356,False,True,False,-1,-1,2258.0,-2241.0,-2258.0,0.0,17.0,-17.0,1033.0,1025.0,1033.0,8.0,-0.0,8.0,-0.085,-0.04,-0.125,-0.28999999999999915,-0.006505911899026643,649.889999999998,-0.769999999999996,-0.00792389018672226,-789.2499999999959,-139.35999999999785,-100217.52,0.0,-100217.52,-2.78382,0.0,99999.0,99999.0,0.0,-218.52000000000407,200216.52000000002,-100217.52,-2.78382,-142.26881999999785,1438.0638305555658,-201.65199027777248
200,2024-10-17,2024-10-18,1,44.43,44.74,96.79,97.51,2.1794814483683504,2.1855544097817257,2.1850947310810738,97.7817042936344,1.0,1.0,1.0,97.51,0.0027825500312461163,0.0,0.0027825500312461163,False,True,False,-1,-1,2242.0,-2258.0,-2242.0,16.0,-0.0,16.0,1026.0,1033.0,1026.0,0.0,7.0,-7.0,-0.08,-0.035,-0.115,0.3100000000000023,0.006953039114166477,-699.9800000000051,0.7199999999999989,0.007411253686030462,743.7599999999989,43.77999999999372,-100322.94,0.0,-100322.94,-2.7867483333333336,0.0,99984.07,99984.07,0.0,-338.86999999999534,200307.01,-100322.94,-2.7867483333333336,40.87825166666038,1478.9420822222262,-160.7737386111121
201,2024-10-18,2024-10-21,3,44.74,43.82,97.51,95.6,2.181652213601095,2.1850947310810738,2.184101550410259,95.75085111597265,1.0,1.0,1.0,95.6,0.0015766969035556808,0.0,0.0015766969035556808,False,False,False,-1,-1,2286.0,-2242.0,-2286.0,0.0,44.0,-44.0,1046.0,1026.0,1046.0,20.0,-0.0,20.0,-0.22,-0.1,-0.32,-0.9200000000000017,-0.02077762189466313,2062.640000000004,-1.9100000000000108,-0.019782116789672195,-1959.660000000011,102.97999999999297,-100307.08,0.0,-100307.08,-8.358923333333335,0.0,100045.26000000001,100045.26000000001,0.0,-261.81999999999243,200352.34000000003,-100307.08,-8.358923333333335,94.30107666665964,1573.2431588888858,-66.47266194445251
202,2024-10-21,2024-10-22,1,43.82,43.89,95.6,95.74,2.1813624971519707,2.184101550410259,2.1829378429004924,95.86021704750628,1.0,1.0,1.0,95.74,0.001254873978060727,0.0,0.001254873978060727,False,False,False,-1,-1,2280.0,-2286.0,-2280.0,6.0,-0.0,6.0,1044.0,1046.0,1044.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,0.07000000000000028,0.0015961695328221347,-160.02000000000066,0.14000000000000057,0.001463363907007308,146.4400000000006,-13.58000000000007,-100172.52,0.0,-100172.52,-2.78257,0.0,99997.59999999999,99997.59999999999,0.0,-174.9200000000128,200170.12,-100172.52,-2.78257,-16.40257000000007,1556.8405888888858,-82.87523194445248
203,2024-10-22,2024-10-23,1,43.89,44.32,95.74,96.44,2.1759927797833933,2.1829378429004924,2.181775538751091,96.74780519734982,1.0,1.0,1.0,96.44,0.0031865930408958524,0.0,0.0031865930408958524,False,True,False,-1,-1,2264.0,-2280.0,-2264.0,16.0,-0.0,16.0,1037.0,1044.0,1037.0,0.0,7.0,-7.0,-0.08,-0.035,-0.115,0.4299999999999997,0.009749538738885762,-980.3999999999994,0.7000000000000028,0.00728486934860735,730.8000000000029,-249.5999999999965,-100069.2,0.0,-100069.2,-2.7797,0.0,99952.56,99952.56,0.0,-116.63999999999942,200021.76,-100069.2,-2.7797,-252.4946999999965,1304.3458888888892,-335.36993194444904
204,2024-10-23,2024-10-24,1,44.32,44.42,96.44,96.65,2.175821701936065,2.181775538751091,2.1805168838524156,96.91446943132345,1.0,1.0,1.0,96.65,0.0027326254314321715,0.0,0.0027326254314321715,False,True,False,-1,-1,2258.0,-2264.0,-2258.0,6.0,-0.0,6.0,1035.0,1037.0,1035.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,0.10000000000000142,0.0022537760272530465,-226.40000000000322,0.21000000000000796,0.002175152341369579,217.77000000000825,-8.629999999994965,-100340.48,0.0,-100340.48,-2.7872355555555557,0.0,100008.28,100008.28,0.0,-332.1999999999971,200348.76,-100340.48,-2.7872355555555557,-11.45723555555052,1292.8886533333387,-346.82716749999963
205,2024-10-24,2024-10-25,1,44.42,44.07,96.65,95.74,2.1724529158157475,2.1805168838524156,2.180017831743,96.09537907137596,1.0,1.0,1.0,95.74,0.00370504627072551,0.0,0.00370504627072551,False,True,False,-1,-1,2276.0,-2258.0,-2276.0,0.0,18.0,-18.0,1044.0,1035.0,1044.0,9.0,-0.0,9.0,-0.09,-0.045,-0.135,-0.3500000000000014,-0.007910539612385796,790.3000000000033,-0.9100000000000108,-0.009460021689976998,-941.8500000000112,-151.5500000000079,-100300.36,0.0,-100300.36,-2.786121111111111,0.0,100032.75,100032.75,0.0,-267.6100000000006,200333.11,-100300.36,-2.786121111111111,-154.471121111119,1138.4175322222197,-501.29828861111855
206,2024-10-25,2024-10-28,3,44.07,44.21,95.74,96.04,2.1723591947523184,2.180017831743,2.1795916902941372,96.37858834135804,1.0,1.0,1.0,96.04,0.0035192929512673737,0.0,0.0035192929512673737,False,True,False,-1,-1,2269.0,-2276.0,-2269.0,7.0,-0.0,7.0,1041.0,1044.0,1041.0,0.0,3.0,-3.0,-0.035,-0.015,-0.05,0.14000000000000057,0.0031717289842561175,-318.6400000000013,0.30000000000001137,0.0031285873886895414,313.20000000001187,-5.439999999989425,-100303.32,0.0,-100303.32,-8.35861,0.0,99952.56,99952.56,0.0,-350.7600000000093,200255.88,-100303.32,-8.35861,-13.848609999989424,1124.5689222222304,-515.1468986111079
207,2024-10-28,2024-10-29,1,44.21,43.81,96.04,95.35,2.1764437343072354,2.1795916902941372,2.179416129261751,95.48791195178616,1.0,1.0,1.0,95.35,0.0014453310076980583,0.0,0.0014453310076980583,False,False,False,-1,-1,2286.0,-2269.0,-2286.0,0.0,17.0,-17.0,1049.0,1041.0,1049.0,8.0,-0.0,8.0,-0.085,-0.04,-0.125,-0.3999999999999986,-0.009088906012344697,907.5999999999967,-0.6900000000000119,-0.007210439306624531,-718.2900000000125,189.30999999998426,-100312.49,0.0,-100312.49,-2.786458055555556,0.0,99977.64,99977.64,0.0,-334.8500000000058,200290.13,-100312.49,-2.786458055555556,186.3985419444287,1310.967464166659,-328.74835666667923
208,2024-10-29,2024-10-30,1,43.81,43.97,95.35,95.77,2.1780759608824196,2.179416129261751,2.1793122419532502,95.82892720363918,1.0,1.0,1.0,95.77,0.0006151099732883583,0.0,0.0006151099732883583,False,False,True,-1,0,2275.0,-2286.0,0.0,2286.0,-0.0,2286.0,1044.0,1049.0,0.0,0.0,1049.0,-1049.0,-11.43,-5.245,-16.675,0.1599999999999966,0.0036454813669115804,-365.7599999999922,0.4200000000000017,0.004395151487099813,440.5800000000018,74.8200000000096,-100149.66,0.0,-100149.66,-2.7819350000000003,0.0,100022.15,100022.15,0.0,-127.51000000000931,200171.81,-100149.66,-2.7819350000000003,55.363065000009605,1366.3305291666686,-273.3852916666697
209,2024-10-30,2024-10-31,1,43.97,43.2,95.77,94.15,2.179398148148148,2.1793122419532502,2.17920887841795,94.14628885238042,1.0,1.0,1.0,94.15,-3.9418170614803855e-05,0.0,-3.9418170614803855e-05,True,False,True,0,0,2314.0,0.0,0.0,0.0,-0.0,0.0,1062.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.769999999999996,-0.017667087942653984,-0.0,-1.6199999999999903,-0.017060228430366413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
210,2024-10-31,2024-11-01,1,43.2,42.74,94.15,93.11,2.1785212915301826,2.17920887841795,2.1788633437297533,93.13938746358319,1.0,1.0,1.0,93.11,0.0003155711192103406,0.0,0.0003155711192103406,False,False,True,0,0,2340.0,0.0,0.0,0.0,-0.0,0.0,1074.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46000000000000085,-0.010705245359063103,-0.0,-1.0400000000000063,-0.011107665202723042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
211,2024-11-01,2024-11-04,3,42.74,43.22,93.11,94.13,2.1779268857010643,2.1788633437297533,2.178650891718511,94.17047371599993,1.0,1.0,1.0,94.13,0.0004298843845107574,0.0,0.0004298843845107574,False,False,True,0,0,2314.0,0.0,0.0,0.0,-0.0,0.0,1062.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4799999999999969,0.011168101187738384,0.0,1.019999999999996,0.010895215658690323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
212,2024-11-04,2024-11-05,1,43.22,43.81,94.13,95.38,2.177128509472723,2.178650891718511,2.178506624831196,95.44669556618797,1.0,1.0,1.0,95.38,0.0006990171758290095,0.0,0.0006990171758290095,False,False,True,0,0,2283.0,0.0,0.0,0.0,-0.0,0.0,1048.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5900000000000034,0.013558750747067182,0.0,1.25,0.013192107310949492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
213,2024-11-05,2024-11-06,1,43.81,42.64,95.38,93.35,2.1892589118198873,2.178506624831196,2.1789038264775535,92.8915224828022,1.0,1.0,1.0,93.35,-0.004923482553578657,0.0,-0.004923482553578657,False,False,True,0,0,2333.0,0.0,0.0,0.0,-0.0,0.0,1071.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1700000000000017,-0.027069321968218027,-0.0,-2.030000000000001,-0.021513042882346713,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
214,2024-11-06,2024-11-07,1,42.64,43.17,93.35,94.47,2.1883252258512855,2.1789038264775535,2.179317994259999,94.06327818903598,1.0,1.0,1.0,94.47,-0.00431459576603966,0.0,-0.00431459576603966,False,False,True,0,0,2307.0,0.0,0.0,0.0,-0.0,0.0,1059.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.012353029709796974,0.0,1.1200000000000045,0.011926453793311486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
215,2024-11-07,2024-11-08,1,43.17,43.91,94.47,95.88,2.1835572762468685,2.179317994259999,2.1793777369579055,95.69385312795654,1.0,1.0,1.0,95.88,-0.0019433438080133552,0.0,-0.0019433438080133552,False,False,True,0,0,2273.0,0.0,0.0,0.0,-0.0,0.0,1043.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7399999999999949,0.016996275006239816,0.0,1.4099999999999966,0.014815085785140682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
216,2024-11-08,2024-11-11,3,43.91,43.53,95.88,95.4,2.191592005513439,2.1793777369579055,2.1799360703687247,94.86831288977763,1.0,1.0,1.0,95.4,-0.005588828597719618,0.0,-0.005588828597719618,False,False,True,0,0,2284.0,0.0,0.0,0.0,-0.0,0.0,1048.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.37999999999999545,-0.008691729009419825,-0.0,-0.47999999999998977,-0.005018831111942623,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
217,2024-11-11,2024-11-12,1,43.53,42.98,95.4,94.08,2.188925081433225,2.1799360703687247,2.180416651450323,93.69365230444778,1.0,1.0,1.0,94.08,-0.00411504208388987,0.0,-0.00411504208388987,False,False,True,0,0,2317.0,0.0,0.0,0.0,-0.0,0.0,1063.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5500000000000043,-0.012715464349841912,-0.0,-1.3200000000000074,-0.013933094303924162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
218,2024-11-12,2024-11-13,1,42.98,43.32,94.08,94.6,2.183748845798707,2.180416651450323,2.1805253817545696,94.455649340828,1.0,1.0,1.0,94.6,-0.0015270708675120211,0.0,-0.0015270708675120211,False,False,True,0,0,2305.0,0.0,0.0,0.0,-0.0,0.0,1057.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3400000000000034,0.007879530918425623,0.0,0.519999999999996,0.005511991907515657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
219,2024-11-13,2024-11-14,1,43.32,42.93,94.6,93.75,2.1837875611460515,2.1805253817545696,2.180790609463009,93.60995463872366,1.0,1.0,1.0,93.75,-0.0014949340442339514,0.0,-0.0014949340442339514,False,False,True,0,0,2327.0,0.0,0.0,0.0,-0.0,0.0,1067.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.39000000000000057,-0.009043539896320599,-0.0,-0.8499999999999943,-0.00902581120731233,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
220,2024-11-14,2024-11-15,1,42.93,42.98,93.75,93.8,2.182410423452769,2.180790609463009,2.1809370582172294,93.73038039472011,1.0,1.0,1.0,93.8,-0.0007424888525446195,0.0,-0.0007424888525446195,False,False,True,0,0,2325.0,0.0,0.0,0.0,-0.0,0.0,1066.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0011640089778951024,0.0,0.04999999999999716,0.0005331911616587351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
221,2024-11-15,2024-11-18,3,42.98,43.36,93.8,94.48,2.178966789667897,2.1809370582172294,2.18080278702057,94.56543084429906,1.0,1.0,1.0,94.48,0.0009038129060623205,0.0,0.0009038129060623205,False,False,True,0,0,2307.0,0.0,0.0,0.0,-0.0,0.0,1058.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.38000000000000256,0.008802465917026343,0.0,0.6800000000000068,0.007223315876927902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
222,2024-11-18,2024-11-19,1,43.36,43.54,94.48,94.94,2.180523656407901,2.18080278702057,2.1807608449833666,94.95215334687562,1.0,1.0,1.0,94.94,0.0001280026233628333,0.0,0.0001280026233628333,False,False,True,0,0,2296.0,0.0,0.0,0.0,-0.0,0.0,1053.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17999999999999972,0.004142698675010638,0.0,0.45999999999999375,0.004856941234064957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
223,2024-11-19,2024-11-20,1,43.54,43.47,94.94,94.82,2.1812744421440073,2.1807608449833666,2.181024928101397,94.79767393142694,1.0,1.0,1.0,94.82,-0.00023548510234652976,0.0,-0.00023548510234652976,False,False,True,0,0,2301.0,0.0,0.0,0.0,-0.0,0.0,1055.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0016090108057006626,-0.0,-0.12000000000000455,-0.001264755649199733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
224,2024-11-20,2024-11-21,1,43.47,43.76,94.82,95.52,2.1828153564899453,2.181024928101397,2.1813746108290912,95.44165085371712,1.0,1.0,1.0,95.52,-0.0008205747104606945,0.0,-0.0008205747104606945,False,False,True,0,0,2284.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999915,0.006649113113024999,0.0,0.7000000000000028,0.0073552921703197716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
225,2024-11-21,2024-11-22,1,43.76,44.09,95.52,96.24,2.182807892946246,2.1813746108290912,2.181892359685616,96.17680659145464,1.0,1.0,1.0,96.24,-0.000656838785933378,0.0,-0.000656838785933378,False,False,True,0,0,2266.0,0.0,0.0,0.0,-0.0,0.0,1039.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3300000000000054,0.0075128412561207124,0.0,0.7199999999999989,0.007509422022131568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
226,2024-11-22,2024-11-25,3,44.09,44.68,96.24,97.58,2.1839749328558637,2.181892359685616,2.1824731465907936,97.48695063075331,1.0,1.0,1.0,97.58,-0.0009540250258009043,0.0,-0.0009540250258009043,False,False,True,0,0,2236.0,0.0,0.0,0.0,-0.0,0.0,1025.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5899999999999963,0.013292974831153626,0.0,1.3400000000000034,0.013827482721267815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
227,2024-11-25,2024-11-26,1,44.68,44.9,97.58,97.97,2.1819599109131405,2.1824731465907936,2.1827489554210886,97.99304428192663,1.0,1.0,1.0,97.97,0.0002351900800203966,0.0,0.0002351900800203966,False,False,True,0,0,2228.0,0.0,0.0,0.0,-0.0,0.0,1021.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.004911820547208571,0.0,0.39000000000000057,0.003988754968859787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
228,2024-11-26,2024-11-27,1,44.9,45.21,97.97,98.6,2.180933421809334,2.1827489554210886,2.182891828467434,98.68208027458742,1.0,1.0,1.0,98.6,0.0008321108456406041,0.0,0.0008321108456406041,False,False,True,0,0,2213.0,0.0,0.0,0.0,-0.0,0.0,1014.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.006880506558305184,0.0,0.6299999999999955,0.006409952252038779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.3305291666686,-273.3852916666697
