,bop date,eop date,day count,bop XLE price,eop XLE price,bop VDE price,eop VDE price,eop VDE / eop XLE,bop VDE / XLE moving avg,eop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop VDE,bop VDE / VDE moving avg,eop VDE / VDE moving avg,eop VDE unit price,XLE unit price pct diff,VDE unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLE shares per unit,bop XLE shares,eop XLE shares,eop XLE shares bought,eop XLE shares sold,eop XLE shares traded,VDE shares per unit,bop VDE shares,eop VDE shares,eop VDE shares bought,eop VDE shares sold,eop VDE shares traded,XLE daily commission,VDE daily commission,daily total commissions,XLE cop,XLE pct cop,XLE daily position pnl,VDE cop,VDE pct cop,VDE daily position pnl,daily position pnl,short XLE investment amount,long XLE investment amount,XLE investment amount,daily XLE borrow cost,short VDE investment amount,long VDE investment amount,VDE investment amount,daily VDE borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
156,2024-08-15,2024-08-16,1,45.285,45.235,126.62,126.53,2.797170332706975,2.798473023261269,2.798015419944252,126.58892720722349,1.0,1.0,1.0,126.53,0.0004656088656683779,0.0,0.0004656088656683779,False,True,False,-1,-1,2211.0,-2211.0,-2211.0,0.0,-0.0,0.0,790.0,790.0,790.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.001104728349206789,110.54999999999372,-0.09000000000000341,-0.000711040914808159,-71.1000000000027,39.44999999999102,-100125.135,0.0,-100125.135,-2.78125375,0.0,100029.8,100029.8,0.0,-95.33499999999185,200154.935,-100125.135,-2.78125375,36.668746249991024,2059.501748888898,-470.632994999994
157,2024-08-16,2024-08-19,3,45.235,45.54,126.53,127.28,2.7949055775142733,2.798015419944252,2.7972769859972186,127.42162222426124,1.0,1.0,1.0,127.28,0.0011120638935840125,0.0,0.0011120638935840125,False,True,False,-1,-1,2199.0,-2211.0,-2199.0,12.0,-0.0,12.0,786.0,790.0,786.0,0.0,4.0,-4.0,-0.06,-0.02,-0.08,0.3049999999999997,0.0067199371578885725,-674.3549999999993,0.75,0.005909949828359195,592.5,-81.85499999999934,-100014.58499999999,0.0,-100014.58499999999,-8.33454875,0.0,99958.7,99958.7,0.0,-55.88499999999476,199973.28499999997,-100014.58499999999,-8.33454875,-90.26954874999933,1969.2322001388986,-560.9025437499934
158,2024-08-19,2024-08-20,1,45.54,44.34,127.28,124.06,2.7979251240414973,2.7972769859972186,2.7965333661891085,124.03126155911669,1.0,1.0,1.0,124.06,-0.00023167636644076033,0.0,-0.00023167636644076033,False,False,True,-1,0,2255.0,-2199.0,0.0,2199.0,-0.0,2199.0,806.0,786.0,0.0,0.0,786.0,-786.0,-10.995000000000001,-3.93,-14.925,-1.1999999999999957,-0.026703856447428034,2638.7999999999906,-3.219999999999999,-0.02562406448455999,-2530.919999999999,107.87999999999147,-100142.45999999999,0.0,-100142.45999999999,-2.781735,0.0,100042.08,100042.08,0.0,-100.3799999999901,200184.53999999998,-100142.45999999999,-2.781735,90.17326499999147,2059.40546513889,-470.72927875000187
159,2024-08-20,2024-08-21,1,44.34,44.415,124.06,124.02,2.7922998986828773,2.7965333661891085,2.795767577417253,124.20802945928925,1.0,1.0,1.0,124.02,0.001514973918632539,0.0,0.001514973918632539,False,True,False,0,-1,2254.0,0.0,-2254.0,0.0,2254.0,-2254.0,806.0,0.0,806.0,806.0,-0.0,806.0,-11.27,-4.03,-15.3,0.07499999999999574,0.001690046033498884,0.0,-0.04000000000000625,-0.00032247662323965594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3,2044.1054651388902,-486.0292787500018
160,2024-08-21,2024-08-22,1,44.415,44.53,124.02,124.27,2.790702896923422,2.795767577417253,2.7953136036562425,124.49553022239027,1.0,1.0,1.0,124.27,0.0018131956141824318,0.0,0.0018131956141824318,False,True,False,-1,-1,2251.0,-2254.0,-2251.0,3.0,-0.0,3.0,805.0,806.0,805.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,0.11500000000000199,0.0025858691119466774,-259.21000000000447,0.25,0.0020137748961713354,201.5,-57.71000000000447,-100111.41,0.0,-100111.41,-2.7808725,0.0,99960.12,99960.12,0.0,-151.29000000000815,200071.53,-100111.41,-2.7808725,-60.510872500004474,1983.5945926388856,-546.5401512500064
161,2024-08-22,2024-08-23,1,44.53,45.195,124.27,126.37,2.796105763911937,2.7953136036562425,2.7949735398613846,126.33419831724387,1.0,1.0,1.0,126.37,-0.00028334854137026703,0.0,-0.00028334854137026703,False,False,True,-1,0,2211.0,-2251.0,0.0,2251.0,-0.0,2251.0,791.0,805.0,0.0,0.0,805.0,-805.0,-11.255,-4.025,-15.280000000000001,0.6649999999999991,0.014823341916763159,-1496.9149999999981,2.1000000000000085,0.01675749395268627,1690.5000000000068,193.58500000000868,-100237.03,0.0,-100237.03,-2.7843619444444445,0.0,100037.34999999999,100037.34999999999,0.0,-199.68000000000757,200274.38,-100237.03,-2.7843619444444445,175.52063805556423,2159.11523069445,-371.01951319444197
162,2024-08-23,2024-08-26,3,45.195,45.6,126.37,127.56,2.7973684210526315,2.7949735398613846,2.79478725631883,127.45079341767914,1.0,1.0,1.0,127.56,-0.0008564860140477801,0.0,-0.0008564860140477801,False,False,True,0,0,2191.0,0.0,0.0,0.0,-0.0,0.0,784.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.40500000000000114,0.00892125526996611,0.0,1.1899999999999977,0.00937273037126751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.11523069445,-371.01951319444197
163,2024-08-26,2024-08-27,1,45.6,45.175,127.56,126.34,2.7966795794133925,2.79478725631883,2.7946406276618334,126.25451430420314,1.0,1.0,1.0,126.34,-0.0006768610893712661,0.0,-0.0006768610893712661,False,False,True,0,0,2213.0,0.0,0.0,0.0,-0.0,0.0,792.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.42500000000000426,-0.009363880042048248,-0.0,-1.2199999999999989,-0.009610156671302543,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.11523069445,-371.01951319444197
164,2024-08-27,2024-08-28,1,45.175,44.885,126.34,125.47,2.7953659351676508,2.7946406276618334,2.7942201034782572,125.4374445726014,1.0,1.0,1.0,125.47,-0.00025950148778368723,0.0,-0.00025950148778368723,False,False,True,0,0,2227.0,0.0,0.0,0.0,-0.0,0.0,797.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28999999999999915,-0.006440173269640373,-0.0,-0.8700000000000045,-0.006909999298945982,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.11523069445,-371.01951319444197
165,2024-08-28,2024-08-29,1,44.885,45.47,125.47,127.09,2.7950296899054323,2.7942201034782572,2.7938018723023803,127.05318810515635,1.0,1.0,1.0,127.09,-0.00028969413168663735,0.0,-0.00028969413168663735,False,False,True,0,0,2199.0,0.0,0.0,0.0,-0.0,0.0,787.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5850000000000009,0.012949104628267413,0.0,1.6200000000000045,0.012828810722370817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.11523069445,-371.01951319444197
166,2024-08-29,2024-08-30,1,45.47,45.64,127.09,127.43,2.7920683610867663,2.7938018723023803,2.7938012179585288,127.50911745188064,1.0,1.0,1.0,127.43,0.0006206772441307386,0.0,0.0006206772441307386,True,True,False,0,0,2193.0,0.0,0.0,0.0,-0.0,0.0,785.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1700000000000017,0.003731757156955703,0.0,0.3400000000000034,0.002671697330208681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.11523069445,-371.01951319444197
167,2024-08-30,2024-09-03,4,45.64,44.505,127.43,123.95,2.7850803280530276,2.7938012179585288,2.7933212841009136,124.33812320524433,1.0,1.0,1.0,123.95,0.0031263961914216507,0.0,0.0031263961914216507,False,True,False,0,-1,2255.0,0.0,-2255.0,0.0,2255.0,-2255.0,807.0,0.0,807.0,807.0,-0.0,807.0,-11.275,-4.035,-15.31,-1.134999999999998,-0.02518298258298001,-0.0,-3.480000000000004,-0.027688935742988276,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.31,2143.80523069445,-386.3295131944419
168,2024-09-03,2024-09-04,1,44.505,43.89,123.95,122.14,2.782866256550467,2.7933212841009136,2.793030244203673,122.5988711591891,1.0,1.0,1.0,122.14,0.0037498881540403775,0.0,0.0037498881540403775,False,True,False,-1,-1,2288.0,-2255.0,-2288.0,0.0,33.0,-33.0,819.0,807.0,819.0,12.0,-0.0,12.0,-0.165,-0.06,-0.225,-0.615000000000002,-0.013915038710752203,1386.8250000000046,-1.8100000000000023,-0.014710330686210856,-1460.670000000002,-73.8449999999973,-100358.77500000001,0.0,-100358.77500000001,-2.78774375,0.0,100027.65000000001,100027.65000000001,0.0,-331.125,200386.42500000002,-100358.77500000001,-2.78774375,-76.8577437499973,2066.947486944453,-463.187256944439
169,2024-09-04,2024-09-05,1,43.89,43.55,122.14,121.29,2.785074626865672,2.793030244203673,2.7927557492787782,121.63646713506996,1.0,1.0,1.0,121.29,0.0028524464548773313,0.0,0.0028524464548773313,False,True,False,-1,-1,2301.0,-2288.0,-2301.0,0.0,13.0,-13.0,824.0,819.0,824.0,5.0,-0.0,5.0,-0.065,-0.025,-0.09,-0.3400000000000034,-0.00777680040163086,777.9200000000078,-0.8499999999999943,-0.00698355547419944,-696.1499999999953,81.77000000001249,-100420.32,0.0,-100420.32,-2.7894533333333333,0.0,100032.66,100032.66,0.0,-387.6600000000035,200452.98,-100420.32,-2.7894533333333333,78.89054666667916,2145.8380336111322,-384.29671027775976
170,2024-09-05,2024-09-06,1,43.55,43.005,121.29,119.72,2.783862341588187,2.7927557492787782,2.79234568285858,120.10246099773387,1.0,1.0,1.0,119.72,0.0031895371299140844,0.0,0.0031895371299140844,False,True,False,-1,-1,2332.0,-2301.0,-2332.0,0.0,31.0,-31.0,835.0,824.0,835.0,11.0,-0.0,11.0,-0.155,-0.055,-0.21,-0.5449999999999946,-0.012593315295068784,1254.0449999999876,-1.5700000000000074,-0.013028689336291048,-1293.6800000000062,-39.635000000018636,-100208.54999999999,0.0,-100208.54999999999,-2.783570833333333,0.0,99942.96,99942.96,0.0,-265.58999999998196,200151.51,-100208.54999999999,-2.783570833333333,-42.62857083335197,2103.20946277778,-426.9252811111119
171,2024-09-06,2024-09-09,3,43.005,43.315,119.72,120.31,2.777559736811728,2.79234568285858,2.79179854946653,120.95045325301939,1.0,1.0,1.0,120.31,0.005309239444833034,0.0,0.005309239444833034,False,True,False,-1,-1,2320.0,-2332.0,-2320.0,12.0,-0.0,12.0,831.0,835.0,831.0,0.0,4.0,-4.0,-0.06,-0.02,-0.08,0.30999999999999517,0.007182607338660645,-722.9199999999887,0.5900000000000034,0.004916062060934904,492.6500000000028,-230.26999999998588,-100287.66,0.0,-100287.66,-8.357305,0.0,99966.2,99966.2,0.0,-321.4600000000064,200253.86,-100287.66,-8.357305,-238.7073049999859,1864.5021577777943,-665.6325861110977
172,2024-09-09,2024-09-10,1,43.315,42.57,120.31,118.24,2.7775428705661263,2.79179854946653,2.791009582811197,118.84686425079019,1.0,1.0,1.0,118.24,0.005119352167291765,0.0,0.005119352167291765,False,True,False,-1,-1,2362.0,-2320.0,-2362.0,0.0,42.0,-42.0,846.0,831.0,846.0,15.0,-0.0,15.0,-0.21,-0.075,-0.285,-0.7449999999999974,-0.017349215502042527,1728.3999999999942,-2.0700000000000074,-0.01735528784554157,-1720.1700000000062,8.229999999987967,-100490.79999999999,0.0,-100490.79999999999,-2.7914111111111106,0.0,99977.61,99977.61,0.0,-513.1899999999878,200468.40999999997,-100490.79999999999,-2.7914111111111106,5.153588888876857,1869.6557466666711,-660.4789972222209
173,2024-09-10,2024-09-11,1,42.57,42.175,118.24,117.44,2.7845880260818023,2.791009582811197,2.7905221938253346,117.71082915506223,1.0,1.0,1.0,117.44,0.0023034515828372236,0.0,0.0023034515828372236,False,True,False,-1,-1,2375.0,-2362.0,-2375.0,0.0,13.0,-13.0,851.0,846.0,851.0,5.0,-0.0,5.0,-0.065,-0.025,-0.09,-0.3950000000000031,-0.009322151408029066,932.9900000000074,-0.7999999999999972,-0.006788892333686203,-676.7999999999976,256.19000000000983,-100550.34,0.0,-100550.34,-2.793065,0.0,100031.04,100031.04,0.0,-519.3000000000029,200581.38,-100550.34,-2.793065,253.30693500000984,2122.962681666681,-407.172062222211
174,2024-09-11,2024-09-12,1,42.175,42.555,117.44,118.5,2.784631653154741,2.7905221938253346,2.7901448379355855,118.75067195823712,1.0,1.0,1.0,118.5,0.0021131409192358536,0.0,0.0021131409192358536,False,True,False,-1,-1,2355.0,-2375.0,-2355.0,20.0,-0.0,20.0,844.0,851.0,844.0,0.0,7.0,-7.0,-0.1,-0.035,-0.135,0.38000000000000256,0.008969728496892333,-902.500000000006,1.0600000000000023,0.00898539570898051,902.060000000002,-0.4400000000040336,-100165.625,0.0,-100165.625,-2.7823784722222222,0.0,99941.44,99941.44,0.0,-224.18499999999767,200107.065,-100165.625,-2.7823784722222222,-3.357378472226256,2119.605303194455,-410.5294406944372
175,2024-09-12,2024-09-13,1,42.555,42.795,118.5,119.23,2.7860731393854423,2.7901448379355855,2.7896450279732026,119.40424833945339,1.0,1.0,1.0,119.23,0.0014603802399223422,0.0,0.0014603802399223422,False,True,False,-1,-1,2341.0,-2355.0,-2341.0,14.0,-0.0,14.0,839.0,844.0,839.0,0.0,5.0,-5.0,-0.07,-0.025,-0.095,0.240000000000002,0.00562391640464859,-565.2000000000047,0.730000000000004,0.006141440242854696,616.1200000000033,50.919999999998595,-100217.025,0.0,-100217.025,-2.78380625,0.0,100014.0,100014.0,0.0,-203.02499999999418,200231.025,-100217.025,-2.78380625,48.0411937499986,2167.6464969444532,-362.48824694443874
176,2024-09-13,2024-09-16,3,42.795,43.285,119.23,120.84,2.7917292364560473,2.7896450279732026,2.789372973160656,120.74978503582007,1.0,1.0,1.0,120.84,-0.0007468442290295631,0.0,-0.0007468442290295631,False,False,True,-1,0,2310.0,-2341.0,0.0,2341.0,-0.0,2341.0,828.0,839.0,0.0,0.0,839.0,-839.0,-11.705,-4.195,-15.9,0.4899999999999949,0.011384881334164036,-1147.089999999988,1.6099999999999994,0.013412955700430731,1350.7899999999995,203.7000000000114,-100183.095,0.0,-100183.095,-8.34859125,0.0,100033.97,100033.97,0.0,-149.125,200217.065,-100183.095,-8.34859125,179.4514087500114,2347.0979056944648,-183.03683819442722
177,2024-09-16,2024-09-17,1,43.285,43.87,120.84,122.6,2.794620469569182,2.789372973160656,2.7893587177634016,122.36979233255796,1.0,1.0,1.0,122.6,-0.0018794785513450791,0.0,-0.0018794785513450791,False,False,True,0,0,2276.0,0.0,0.0,0.0,-0.0,0.0,816.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5850000000000009,0.013424560510385602,0.0,1.759999999999991,0.014459666983639808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
178,2024-09-17,2024-09-18,1,43.87,43.955,122.6,122.76,2.7928563303378455,2.7893587177634016,2.789105278078219,122.60626243929032,1.0,1.0,1.0,122.76,-0.001253127298753423,0.0,-0.001253127298753423,False,False,True,0,0,2273.0,0.0,0.0,0.0,-0.0,0.0,815.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08500000000000085,0.0019356681250192363,0.0,0.1600000000000108,0.0013042062494245013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
179,2024-09-18,2024-09-19,1,43.955,44.48,122.76,124.34,2.7954136690647484,2.789105278078219,2.7892609665973125,124.05940276891917,1.0,1.0,1.0,124.34,-0.002259243358112558,0.0,-0.002259243358112558,False,False,True,0,0,2242.0,0.0,0.0,0.0,-0.0,0.0,804.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5249999999999986,0.011873266639184999,0.0,1.5799999999999983,0.012788519089655963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
180,2024-09-19,2024-09-20,1,44.48,44.38,124.34,124.17,2.7978819287967553,2.7892609665973125,2.7896199181909793,123.78740169758873,1.0,1.0,1.0,124.17,-0.003086002703921148,0.0,-0.003086002703921148,False,False,True,0,0,2245.0,0.0,0.0,0.0,-0.0,0.0,805.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999432,-0.0022507324378788947,-0.0,-0.1700000000000017,-0.0013681544124407973,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
181,2024-09-20,2024-09-23,3,44.38,44.56,124.17,125.65,2.8197935368043088,2.7896199181909793,2.7908043068355974,124.30546355459005,1.0,1.0,1.0,125.65,-0.010758311856528379,0.0,-0.010758311856528379,False,False,True,0,0,2221.0,0.0,0.0,0.0,-0.0,0.0,796.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17999999999999972,0.004047678114580633,0.0,1.480000000000004,0.011848669560850488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
182,2024-09-23,2024-09-24,1,44.56,44.45,125.65,125.29,2.8186726659167602,2.7908043068355974,2.791869519078804,124.05125143884231,1.0,1.0,1.0,125.29,-0.009936251989623227,0.0,-0.009936251989623227,False,False,True,0,0,2227.0,0.0,0.0,0.0,-0.0,0.0,798.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.002471633659115004,-0.0,-0.35999999999999943,-0.0028692137321398125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
183,2024-09-24,2024-09-25,1,44.45,43.58,125.29,122.79,2.81757687012391,2.791869519078804,2.79291438361433,121.66967364145428,1.0,1.0,1.0,122.79,-0.0091657997021787,0.0,-0.0091657997021787,False,False,True,0,0,2273.0,0.0,0.0,0.0,-0.0,0.0,814.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8700000000000045,-0.019766632443439826,-0.0,-2.5,-0.020155471085040018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
184,2024-09-25,2024-09-26,1,43.58,42.725,122.79,120.23,2.814043300175541,2.79291438361433,2.7938482518647243,119.32726703992226,1.0,1.0,1.0,120.23,-0.0075367134073491574,0.0,-0.0075367134073491574,False,False,True,0,0,2324.0,0.0,0.0,0.0,-0.0,0.0,832.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8549999999999969,-0.01981410051481912,-0.0,-2.5600000000000023,-0.02106900418560362,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0979056944648,-183.03683819442722
185,2024-09-26,2024-09-27,1,42.725,43.595,120.23,121.73,2.792292694116298,2.7938482518647243,2.793711402075268,121.79781454004265,1.0,1.0,1.0,121.73,0.0005569346723173653,0.0,0.0005569346723173653,False,True,False,0,-1,2294.0,0.0,-2294.0,0.0,2294.0,-2294.0,821.0,0.0,821.0,821.0,-0.0,821.0,-11.47,-4.105,-15.575000000000001,0.8699999999999974,0.02015823587812367,0.0,1.5,0.012398902434687139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.575000000000001,2331.522905694465,-198.61183819442704
186,2024-09-27,2024-09-30,3,43.595,43.9,121.73,122.47,2.789749430523918,2.793711402075268,2.7935954555471256,122.64393055110425,1.0,1.0,1.0,122.47,0.0014191815202476503,0.0,0.0014191815202476503,True,True,False,-1,0,2282.0,-2294.0,0.0,2294.0,-0.0,2294.0,817.0,821.0,0.0,0.0,821.0,-821.0,-11.47,-4.105,-15.575000000000001,0.3049999999999997,0.006971855201347381,-699.6699999999994,0.7399999999999949,0.0060606246116909545,607.5399999999958,-92.13000000000363,-100006.93,0.0,-100006.93,-8.333910833333332,0.0,99940.33,99940.33,0.0,-66.59999999999127,199947.26,-100006.93,-8.333910833333332,-116.03891083333697,2215.483994861128,-314.65074902776405
187,2024-09-30,2024-10-01,1,43.9,44.9,122.47,125.14,2.787082405345212,2.7935954555471256,2.7936955594117348,125.43243595406594,1.0,1.0,1.0,125.14,0.002334144102674106,0.0,0.002334144102674106,False,True,False,0,-1,2232.0,0.0,-2232.0,0.0,2232.0,-2232.0,799.0,0.0,799.0,799.0,-0.0,799.0,-11.16,-3.995,-15.155000000000001,1.0,0.022523474667082922,0.0,2.6700000000000017,0.021567008537021367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.155000000000001,2200.3289948611277,-329.80574902776425
188,2024-10-01,2024-10-02,1,44.9,45.36,125.14,126.52,2.7892416225749557,2.7936955594117348,2.7940143277129588,126.72203057491629,1.0,1.0,1.0,126.52,0.001595553607892731,0.0,0.001595553607892731,False,True,False,-1,-1,2207.0,-2232.0,-2207.0,25.0,-0.0,25.0,790.0,799.0,790.0,0.0,9.0,-9.0,-0.125,-0.045,-0.16999999999999998,0.46000000000000085,0.010192864671287974,-1026.7200000000018,1.3799999999999955,0.010967287867230668,1102.6199999999963,75.8999999999944,-100216.8,0.0,-100216.8,-2.7838,0.0,99986.86,99986.86,0.0,-229.94000000000233,200203.66,-100216.8,-2.7838,72.9461999999944,2273.275194861122,-256.85954902776984
189,2024-10-02,2024-10-03,1,45.36,46.16,126.52,128.81,2.790511265164645,2.7940143277129588,2.794286159627908,128.97170136723017,1.0,1.0,1.0,128.81,0.0012545606424452134,0.0,0.0012545606424452134,False,True,False,-1,-1,2168.0,-2207.0,-2168.0,39.0,-0.0,39.0,776.0,790.0,776.0,0.0,14.0,-14.0,-0.195,-0.07,-0.265,0.7999999999999972,0.01748296278034738,-1765.5999999999938,2.2900000000000063,0.017938051970548468,1809.100000000005,43.50000000001114,-100109.52,0.0,-100109.52,-2.7808200000000003,0.0,99950.8,99950.8,0.0,-158.72000000000116,200060.32,-100109.52,-2.7808200000000003,40.45418000001114,2313.7293748611332,-216.40536902775875
190,2024-10-03,2024-10-04,1,46.16,46.59,128.81,130.05,2.7913715389568576,2.794286159627908,2.7946616194963414,130.18579217706423,1.0,1.0,1.0,130.05,0.0010436088614307567,0.0,0.0010436088614307567,False,True,False,-1,-1,2149.0,-2168.0,-2149.0,19.0,-0.0,19.0,769.0,776.0,769.0,0.0,7.0,-7.0,-0.095,-0.035,-0.13,0.4300000000000068,0.009272303628861469,-932.2400000000148,1.240000000000009,0.009580541486664089,962.2400000000071,29.99999999999227,-100074.87999999999,0.0,-100074.87999999999,-2.7798577777777775,0.0,99956.56,99956.56,0.0,-118.31999999999243,200031.44,-100074.87999999999,-2.7798577777777775,27.090142222214492,2340.819517083348,-189.31522680554417
191,2024-10-04,2024-10-07,3,46.59,46.755,130.05,130.61,2.793498021601968,2.7946616194963414,2.795458533735853,130.66440401955145,1.0,1.0,1.0,130.61,0.0004164512060940627,0.0,0.0004164512060940627,False,True,False,-1,-1,2141.0,-2149.0,-2141.0,8.0,-0.0,8.0,766.0,769.0,766.0,0.0,3.0,-3.0,-0.04,-0.015,-0.055,0.16499999999999915,0.0035352760587047663,-354.58499999999816,0.5600000000000023,0.004296791694769409,430.64000000000175,76.05500000000359,-100121.91,0.0,-100121.91,-8.3434925,0.0,100008.45000000001,100008.45000000001,0.0,-113.45999999999185,200130.36000000002,-100121.91,-8.3434925,67.65650750000358,2408.4760245833513,-121.65871930554067
192,2024-10-07,2024-10-08,1,46.755,45.535,130.61,127.24,2.7943340287690788,2.795458533735853,2.7962980916460007,127.29120433366205,1.0,1.0,1.0,127.24,0.00040234229423348765,0.0,0.00040234229423348765,False,True,False,-1,-1,2197.0,-2141.0,-2197.0,0.0,56.0,-56.0,786.0,766.0,786.0,20.0,-0.0,20.0,-0.28,-0.1,-0.38,-1.220000000000006,-0.0264399408676283,2612.0200000000127,-3.3700000000000188,-0.02614071670848664,-2581.420000000014,30.599999999998545,-100102.455,0.0,-100102.455,-2.78062375,0.0,100047.26000000001,100047.26000000001,0.0,-55.19499999999243,200149.71500000003,-100102.455,-2.78062375,27.439376249998546,2435.91540083335,-94.21934305554214
193,2024-10-08,2024-10-09,1,45.535,45.81,127.24,127.76,2.7889107181838027,2.7962980916460007,2.7965142262511007,128.0984155783033,1.0,1.0,1.0,127.76,0.0026453362879273875,0.0,0.0026453362879273875,False,True,False,-1,-1,2190.0,-2197.0,-2190.0,7.0,-0.0,7.0,783.0,786.0,783.0,0.0,3.0,-3.0,-0.035,-0.015,-0.05,0.2750000000000057,0.006021146878869069,-604.1750000000125,0.5200000000000102,0.004078437025813709,408.72000000000804,-195.45500000000442,-100040.39499999999,0.0,-100040.39499999999,-2.778899861111111,0.0,100010.64,100010.64,0.0,-29.754999999990105,200051.03499999997,-100040.39499999999,-2.778899861111111,-198.28389986111554,2237.6315009722343,-292.50324291665765
194,2024-10-09,2024-10-10,1,45.81,46.12,127.76,128.74,2.7914137033824806,2.7965142262511007,2.796853328762488,128.97523611470075,1.0,1.0,1.0,128.74,0.0018255512058725455,0.0,0.0018255512058725455,False,True,False,-1,-1,2173.0,-2190.0,-2173.0,17.0,-0.0,17.0,777.0,783.0,777.0,0.0,6.0,-6.0,-0.085,-0.03,-0.115,0.30999999999999517,0.006744287502207363,-678.8999999999894,0.980000000000004,0.007641362717712767,767.3400000000031,88.4400000000137,-100323.90000000001,0.0,-100323.90000000001,-2.7867750000000004,0.0,100036.08,100036.08,0.0,-287.820000000007,200359.98,-100323.90000000001,-2.7867750000000004,85.5382250000137,2323.169725972248,-206.96501791664377
195,2024-10-10,2024-10-11,1,46.12,46.405,128.74,129.65,2.7938799698308374,2.796853328762488,2.7972436702847574,129.78797872122325,1.0,1.0,1.0,129.65,0.0010636741383238011,0.0,0.0010636741383238011,False,True,False,-1,-1,2156.0,-2173.0,-2156.0,17.0,-0.0,17.0,771.0,777.0,771.0,0.0,6.0,-6.0,-0.085,-0.03,-0.115,0.2850000000000037,0.006160516646497994,-619.305000000008,0.9099999999999966,0.007043645360203633,707.0699999999973,87.7649999999893,-100218.76,0.0,-100218.76,-2.783854444444444,0.0,100030.98000000001,100030.98000000001,0.0,-187.77999999998428,200249.74,-100218.76,-2.783854444444444,84.86614555554486,2408.035871527793,-122.09887236109898
