,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
19,1/30/2026,2/2/2026,3,$198.08 ,$199.10 ,$691.97 ,$695.41 ,3.492767454,3.475607909,3.477404122,1,1,504.8465267,502.2601708,0,2.59,-2.59,-144.5149356,-143.8000604,0.714875223,0,0.714875223,($0.01),($0.00),($0.02),$1.02 ,0.51%,$514.94 ,$3.44 ,0.50%,($497.13),$17.81 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($8.33),0,"$200,000.00 ","($100,000.00)",($8.33),$9.46 ,$103.53 ,($476.23)
20,2/2/2026,2/3/2026,1,$199.10 ,$198.57 ,$695.41 ,$689.53 ,3.472478219,3.477404122,3.479088908,1,-1,502.2601708,-503.6007453,0,1005.860916,-1005.860916,-143.8000604,145.0263223,288.8263827,0,288.8263827,($5.03),($1.44),($6.47),($0.53),-0.27%,($266.20),($5.88),-0.85%,$845.54 ,$579.35 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),$570.10 ,$673.62 ,$0.00 
21,2/3/2026,2/4/2026,1,$198.57 ,$200.30 ,$689.53 ,$686.19 ,3.425811283,3.479088908,3.477938843,-1,-1,-503.6007453,-499.2511233,4.35,0,4.35,145.0263223,145.7322316,0.70590932,0,0.70590932,($0.02),($0.00),($0.03),$1.73 ,0.87%,($871.23),($3.34),-0.49%,($484.39),"($1,355.62)","($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),"($1,358.42)",($684.80),-1358.420261
22,2/4/2026,2/5/2026,1,$200.30 ,$198.56 ,$686.19 ,$677.62 ,3.412671233,3.477938843,3.474129336,-1,-1,-499.2511233,-503.626108,0,4.374984662,-4.374984662,145.7322316,147.5753372,1.843105612,0,1.843105612,($0.02),($0.01),($0.03),($1.74),-0.87%,$868.70 ,($8.57),-1.26%,"($1,248.93)",($380.23),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),($383.04),"($1,067.84)","($1,741.46)"
23,2/5/2026,2/6/2026,1,$198.56 ,$202.26 ,$677.62 ,$690.62 ,3.41451597,3.474129336,3.468833436,-1,-1,-503.626108,-494.4131316,9.212976365,0,9.212976365,147.5753372,144.7974284,0,2.777908812,-2.777908812,($0.05),($0.01),($0.06),$3.70 ,1.85%,"($1,863.42)",$13.00 ,1.90%,"$1,918.48 ",$55.06 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$52.23 ,"($1,015.61)","($1,689.23)"
24,2/6/2026,2/9/2026,3,$202.26 ,$202.38 ,$690.62 ,$693.95 ,3.428945548,3.468833436,3.464041783,-1,-1,-494.4131316,-494.1199723,0.293159283,0,0.293159283,144.7974284,144.1026011,0,0.694827346,-0.694827346,($0.00),($0.00),($0.00),$0.12 ,0.06%,($59.33),$3.33 ,0.48%,$482.18 ,$422.85 ,-100000,$0.00 ,"($100,000.00)",-8.333333333,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($8.33),$414.51 ,($601.10),"($1,274.72)"
25,2/9/2026,2/10/2026,1,$202.38 ,$203.10 ,$693.95 ,$692.12 ,3.407779419,3.464041783,3.455204282,-1,-1,-494.1199723,-492.3682915,1.751680847,0,1.751680847,144.1026011,144.4836156,0.381014506,0,0.381014506,($0.01),($0.00),($0.01),$0.72 ,0.36%,($355.77),($1.83),-0.26%,($263.71),($619.47),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($622.26),"($1,223.37)","($1,896.99)"
26,2/10/2026,2/11/2026,1,$203.10 ,$203.46 ,$692.12 ,$691.96 ,3.400963334,3.455204282,3.444538989,-1,-1,-492.3682915,-491.4971002,0.871191315,0,0.871191315,144.4836156,144.5170241,0.033408547,0,0.033408547,($0.00),($0.00),($0.00),$0.36 ,0.18%,($177.25),($0.16),-0.02%,($23.12),($200.37),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($203.15),"($1,426.52)","($2,100.14)"
27,2/11/2026,2/12/2026,1,$203.46 ,$200.79 ,$691.96 ,$681.27 ,3.392947856,3.444538989,3.434226683,-1,-1,-491.4971002,-498.0327706,0,6.535670389,-6.535670389,144.5170241,146.7846816,2.267657445,0,2.267657445,($0.03),($0.01),($0.04),($2.67),-1.32%,"$1,312.30 ",($10.69),-1.56%,"($1,544.89)",($232.59),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),($235.41),"($1,661.93)","($2,335.55)"
28,2/12/2026,2/13/2026,1,$200.79 ,$202.87 ,$681.27 ,$681.75 ,3.360526446,3.434226683,3.420940676,-1,-1,-498.0327706,-492.9265047,5.106265898,0,5.106265898,146.7846816,146.6813348,0,0.10334675,-0.10334675,($0.03),($0.00),($0.03),$2.08 ,1.03%,"($1,035.91)",$0.48 ,0.07%,$70.46 ,($965.45),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($968.26),"($2,630.19)","($3,303.81)"
29,2/13/2026,2/17/2026,4,$202.87 ,$202.52 ,$681.75 ,$682.85 ,3.371765752,3.420940676,3.408840506,-1,-1,-492.9265047,-493.7783923,0,0.851887599,-0.851887599,146.6813348,146.4450465,0,0.236288304,-0.236288304,($0.00),($0.00),($0.01),($0.35),-0.17%,$172.52 ,$1.10 ,0.16%,$161.35 ,$333.87 ,-100000,$0.00 ,"($100,000.00)",-11.11111111,$0.00 ,100000,"$100,000.00 ",$0.00 ,$0.00 ,"$200,000.00 ","($100,000.00)",($11.11),$322.76 ,"($2,307.43)","($2,981.05)"
30,2/17/2026,2/18/2026,1,$202.52 ,$203.57 ,$682.85 ,$686.29 ,3.371272781,3.408840506,3.398719962,-1,-1,-493.7783923,-491.2315174,2.546874843,0.00,2.55,146.4450465,145.7109968,0,0.734049687,-0.734049687,($0.01),($0.00),($0.02),$1.05 ,0.52%,($518.47),$3.44 ,0.50%,$503.77 ,($14.70),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),($17.49),"($2,324.92)",-2998.539813
31,2/18/2026,2/19/2026,1,$203.57 ,$203.14 ,$686.29 ,$684.48 ,3.369498868,3.398719962,3.393088721,-1,-1,-491.2315174,-492.27134,0,1.039822548,-1.039822548,145.7109968,146.0963067,0.385309876,0,0.385309876,($0.01),($0.00),($0.01),($0.43),-0.21%,$211.23 ,($1.81),-0.26%,($263.74),($52.51),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($55.29),"($2,380.21)","($3,053.83)"
32,2/19/2026,2/20/2026,1,$203.14 ,$204.09 ,$684.48 ,$689.43 ,3.378068499,3.393088721,3.389628447,-1,-1,-492.27134,-489.9799108,2.291429139,0,2.291429139,146.0963067,145.047358,0,1.048948723,-1.048948723,($0.01),($0.01),($0.02),$0.95 ,0.47%,($467.66),$4.95 ,0.72%,$723.18 ,$255.52 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),$252.72 ,"($2,127.49)","($2,801.11)"
33,2/20/2026,2/23/2026,3,$204.09 ,$201.85 ,$689.43 ,$682.39 ,3.380678722,3.389628447,3.386244722,-1,-1,-489.9799108,-495.4173892,0,5.437478327,-5.437478327,145.047358,146.5437653,1.496407333,0,1.496407333,($0.03),($0.01),($0.03),($2.24),-1.10%,"$1,097.56 ",($7.04),-1.03%,"($1,021.13)",$76.42 ,"($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,$0.00 ,"$200,000.00 ","($100,000.00)",($8.33),$68.05 ,"($2,059.43)","($2,733.05)"
34,2/23/2026,2/24/2026,1,$201.85 ,$203.46 ,$682.39 ,$687.35 ,3.378305318,3.386244722,3.381180699,-1,-1,-495.4173892,-491.4971002,3.92,0,3.92,146.5437653,145.4862879,0,1.057477378,-1.057477378,($0.02),($0.01),($0.02),$1.61 ,0.79%,($797.62),$4.96 ,0.72%,$726.86 ,($70.76),"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($73.57),"($2,133.00)",-2806.621593
35,2/24/2026,2/25/2026,1,$203.46 ,$203.58 ,$687.35 ,$693.15 ,3.404804008,3.381180699,3.380883158,-1,1,-491.4971002,491.2073878,982.7044879,0,982.7044879,145.4862879,-144.2689173,0,289.7552052,-289.7552052,($4.91),($1.45),($6.36),$0.12 ,0.06%,($58.98),$5.80 ,0.84%,$843.82 ,$784.84 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$775.70 ,"($1,357.30)",-2030.920851
36,2/25/2026,2/26/2026,1,$203.58 ,$204.73 ,$693.15 ,$689.30 ,3.366873443,3.380883158,3.377474169,1,-1,491.2073878,-488.4482001,0,979.6555878,-979.6555878,-144.2689173,145.0747135,289.3436307,0,289.3436307,($4.90),($1.45),($6.34),$1.15 ,0.56%,$564.89 ,($3.85),-0.56%,$555.44 ,"$1,120.32 ",0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),"$1,111.20 ",($246.10),($919.72)
37,2/26/2026,2/27/2026,1,$204.73 ,$204.97 ,$689.30 ,$685.99 ,3.346782456,3.377474169,3.372857629,-1,-1,-488.4482001,-487.8762746,0.571925492,0.00,0.57,145.0747135,145.7747197,0.700006271,0,0.700006271,($0.00),($0.00),($0.01),$0.24 ,0.12%,($117.23),($3.31),-0.48%,($480.20),($597.42),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,0,"$200,000.00 ","($100,000.00)",($2.78),($600.21),($846.31),-1519.928805
38,2/27/2026,3/2/2026,3,$204.97 ,$204.59 ,$685.99 ,$686.38 ,3.354904932,3.372857629,3.372295478,-1,-1,-487.8762746,-488.7824429,0,0.906168358,-0.906168358,145.7747197,145.6918908,0,0.082828959,-0.082828959,($0.00),($0.00),($0.00),($0.38),-0.19%,$185.39 ,$0.39 ,0.06%,$56.85 ,$242.25 ,"($100,000.00)",0,"($100,000.00)",($8.33),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($8.33),$233.91 ,($612.40),"($1,286.02)"
39,3/2/2026,3/3/2026,1,$204.59 ,$202.08 ,$686.38 ,$680.33 ,3.366636975,3.372295478,3.3717826,-1,-1,-488.7824429,-494.8535234,0,6.071080422,-6.071080422,145.6918908,146.9874914,1.295600575,0,1.295600575,($0.03),($0.01),($0.04),($2.51),-1.23%,"$1,226.84 ",($6.05),-0.89%,($881.44),$345.41 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,0,"$200,000.00 ","($100,000.00)",($2.78),$342.59 ,($269.81),($943.43)
40,3/3/2026,3/4/2026,1,$202.08 ,$202.89 ,$680.33 ,$685.13 ,3.376854453,3.3717826,3.372340767,-1,1,-494.8535234,492.8779141,987.73,0,987.73,146.9874914,-145.9577015,0,292.9451928,-292.9451928,($4.94),($1.46),($6.40),$0.81 ,0.40%,($400.83),$4.80 ,0.70%,$705.54 ,$304.71 ,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$100,000.00 ","$100,000.00 ",0,$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),$295.53 ,$25.72 ,($647.90)
41,3/4/2026,3/5/2026,1,$202.89 ,$200.54 ,$685.13 ,$681.31 ,3.397377082,3.372340767,3.375128589,1,1,492.8779141,498.6536352,5.775721044,0.00,5.78,-145.9577015,-146.7760638,0,0.818362301,-0.818362301,($0.03),($0.00),($0.03),($2.35),-1.17%,"($1,158.26)",($3.82),-0.56%,$557.56 ,($600.70),0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),0,"$200,000.00 ","($100,000.00)",($2.78),($603.52),($577.80),-1251.41656
42,3/5/2026,3/6/2026,1,$200.54 ,$198.15 ,$681.31 ,$672.38 ,3.393287913,3.375128589,3.37665053,1,1,498.6536352,504.6681807,6.014545486,0,6.014545486,-146.7760638,-148.7254231,0,1.949359364,-1.949359364,($0.03),($0.01),($0.04),($2.39),-1.20%,"($1,191.78)",($8.93),-1.32%,"$1,310.71 ",$118.93 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),$116.11 ,($461.69),"($1,135.31)"
43,3/6/2026,3/9/2026,3,$198.15 ,$198.71 ,$672.38 ,$678.27 ,3.413366212,3.37665053,3.379919279,1,1,504.6681807,503.2459363,0,1.422244382,-1.422244382,-148.7254231,-147.4339127,1.291510375,0,1.291510375,($0.01),($0.01),($0.01),$0.56 ,0.28%,$282.61 ,$5.89 ,0.87%,($875.99),($593.38),$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-8.333333333,0,"$200,000.00 ","($100,000.00)",($8.33),($601.73),"($1,063.41)","($1,737.03)"
44,3/9/2026,3/10/2026,1,$198.71 ,$197.22 ,$678.27 ,$677.18 ,3.433627421,3.379919279,3.38545149,1,1,503.2459363,507.0479667,3.802030449,0,3.802030449,-147.4339127,-147.6712248,0,0.237312037,-0.237312037,($0.02),($0.00),($0.02),($1.49),-0.75%,($749.84),($1.09),-0.16%,$160.70 ,($589.13),$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($591.93),"($1,655.34)","($2,328.96)"
45,3/10/2026,3/11/2026,1,$197.22 ,$196.57 ,$677.18 ,$676.33 ,3.440657272,3.38545149,3.389036816,1,1,507.0479667,508.7246274,1.676660622,0,1.676660622,-147.6712248,-147.8568155,0,0.185590675,-0.185590675,($0.01),($0.00),($0.01),($0.65),-0.33%,($329.58),($0.85),-0.13%,$125.52 ,($204.06),$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),($206.85),"($1,862.19)","($2,535.81)"
46,3/11/2026,3/12/2026,1,$196.57 ,$193.53 ,$676.33 ,$666.06 ,3.441636956,3.389036816,3.396513167,1,1,508.7246274,516.7157547,7.991127304,0,7.991127304,-147.8568155,-150.1366243,0,2.279808868,-2.279808868,($0.04),($0.01),($0.05),($3.04),-1.56%,"($1,546.52)",($10.27),-1.53%,"$1,518.49 ",($28.03),$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),($30.86),"($1,893.05)","($2,566.67)"
47,3/12/2026,3/13/2026,1,$193.53 ,$193.52 ,$666.06 ,$662.29 ,3.422333609,3.396513167,3.404068283,1,1,516.7157547,516.7424556,0.026700897,0,0.026700897,-150.1366243,-150.9912576,0,0.854633278,-0.854633278,($0.00),($0.00),($0.00),($0.01),-0.01%,($5.17),($3.77),-0.57%,$566.02 ,$560.85 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),$558.07 ,"($1,334.99)","($2,008.61)"
48,3/13/2026,3/16/2026,3,$193.52 ,$194.96 ,$662.29 ,$669.03 ,3.431627,3.404068283,3.411740489,1,1,516.7424556,512.9257284,0,3.816727206,-3.816727206,-150.9912576,-149.4701284,1.521129211,0,1.521129211,($0.02),($0.01),($0.03),$1.44 ,0.74%,$744.11 ,$6.74 ,1.01%,"($1,017.68)",($273.57),$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-8.333333333,-1.45519E-11,"$200,000.00 ","($100,000.00)",($8.33),($281.93),"($1,616.92)","($2,290.54)"
49,3/16/2026,3/17/2026,1,$194.96 ,$196.05 ,$669.03 ,$670.79 ,3.421525121,3.411740489,3.417229304,1,1,512.9257284,510.0739607,0.00,2.85176763,-2.85,-149.4701284,-149.0779529,0.392175533,0,0.392175533,($0.01),($0.00),($0.02),$1.09 ,0.56%,$559.09 ,$1.76 ,0.26%,($263.07),$296.02 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,0,"$200,000.00 ","($100,000.00)",($2.78),$293.23 ,"($1,323.69)",-1997.311855
50,3/17/2026,3/18/2026,1,$196.05 ,$193.47 ,$670.79 ,$661.43 ,3.418772936,3.417229304,3.421421152,1,1,510.0739607,516.8760014,6.802040723,0.00,6.80,-149.0779529,-151.1875784,0,2.109625567,-2.109625567,($0.03),($0.01),($0.04),($2.58),-1.32%,"($1,315.99)",($9.36),-1.41%,"$1,395.37 ",$79.38 ,0,"$100,000.00 ","$100,000.00 ",0,"($100,000.00)",0,"($100,000.00)",($2.78),-1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$76.56 ,"($1,247.13)",-1920.755371
51,3/18/2026,3/19/2026,1,$193.47 ,$193.32 ,$661.43 ,$659.80 ,3.412994,3.421421152,3.422982844,1,-1,516.8760014,-517.2770536,0.00,1034.153055,"-1,034.15",-151.1875784,151.5610791,302.7486575,0,302.7486575,($5.17),($1.51),($6.68),($0.15),-0.08%,($77.53),($1.63),-0.25%,$246.44 ,$168.90 ,$0.00 ,100000,"$100,000.00 ",$0.00 ,-100000,$0.00 ,"($100,000.00)",-2.777777778,1.45519E-11,"$200,000.00 ","($100,000.00)",($2.78),$159.44 ,"($1,087.69)",-1761.313305
52,3/19/2026,3/20/2026,1,$193.32 ,$190.48 ,$659.80 ,$648.57 ,3.404924402,3.422982844,3.424146493,-1,-1,-517.2770536,-524.9895002,0,7.71244662,-7.71244662,151.5610791,154.1853616,2.624282527,0,2.624282527,($0.04),($0.01),($0.05),($2.84),-1.48%,"$1,469.07 ",($11.23),-1.72%,"($1,702.03)",($232.96),-100000,$0.00 ,"($100,000.00)",-2.777777778,$0.00 ,100000,"$100,000.00 ",$0.00 ,$0.00 ,"$200,000.00 ","($100,000.00)",($2.78),($235.79),"($1,323.49)",-1997.106853
