,bop date,eop date,day count,bop XLF price,eop XLF price,bop FNCL price,eop FNCL price,bop IYF price,eop IYF price,bop VFH price,eop VFH price,eop VFH / eop XLF,eop VFH / XLF moving avg,bop VFH / XLF moving avg,eop XLF unit price,eop VFH / eop FNCL,eop VFH / FNCL moving avg,bop VFH / FNCL moving avg,eop FNCL unit price,eop VFH / eop IYF,eop VFH / IYF moving avg,bop VFH / IYF moving avg,eop IYF unit price,eop VFH / eop VFH,eop VFH / VFH moving avg,bop VFH / VFH moving avg,eop VFH unit price,XLF unit price pct diff,FNCL unit price pct diff,IYF unit price pct diff,VFH unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,XLF shares per unit,eop XLF shares,bop XLF shares,eop XLF shares traded,eop XLF shares bought,eop XLF shares sold,FNCL shares per unit,eop FNCL shares,bop FNCL shares,eop FNCL shares traded,eop FNCL shares bought,eop FNCL shares sold,IYF shares per unit,eop IYF shares,bop IYF shares,eop IYF shares traded,eop IYF shares bought,eop IYF shares sold,VFH shares per unit,eop VFH shares,bop VFH shares,eop VFH shares traded,eop VFH shares bought,eop VFH shares sold,XLF daily commission,XLF cop,XLF pct cop,XLF daily position pnl,XLF investment amount,short XLF investment amount,long XLF investment amount,daily XLF borrow cost,FNCL daily commission,FNCL cop,FNCL pct cop,FNCL daily position pnl,FNCL investment amount,short FNCL investment amount,long FNCL investment amount,daily FNCL borrow cost,IYF daily commission,IYF cop,IYF pct cop,IYF daily position pnl,IYF investment amount,short IYF investment amount,long IYF investment amount,daily IYF borrow cost,VFH daily commission,VFH cop,VFH pct cop,VFH daily position pnl,VFH investment amount,short VFH investment amount,long VFH investment amount,daily VFH borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,37.44,,53.03,,84.87,,91.29,2.4383012820512824,,,,1.7214784084480483,,,,1.0756451042771298,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,37.44,37.59,53.03,53.19,84.87,85.16,91.29,91.62,2.4373503591380685,,,,1.7225042301184434,,,,1.0758572099577268,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000568,0.003998405966695423,,,,,,,0.1599999999999966,0.0030126176051876326,,,,,,,0.28999999999999204,0.0034111660436930815,,,,,,,0.3299999999999983,0.0036083358816065953,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,37.59,37.75,53.19,53.47,85.16,85.66,91.62,92.12,2.440264900662252,,,,1.7228352347110532,,,,1.0754144291384544,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1599999999999966,0.0042474181189470495,,,,,,,0.28000000000000114,0.0052503402064139094,,,,,,,0.5,0.005854132161946102,,,,,,,0.5,0.005442486493888462,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,37.75,37.99,53.47,53.85,85.66,86.08,92.12,92.73,2.4409055014477494,,,,1.7220055710306408,,,,1.077253717472119,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.240000000000002,0.006337491504500472,,,,,,,0.38000000000000256,0.00708165464175738,,,,,,,0.4200000000000017,0.004891124226249486,,,,,,,0.6099999999999994,0.006599969859650176,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,37.99,37.75,53.85,53.43,86.08,85.36,92.73,92.02,2.4376158940397348,,,,1.7222534156840725,,,,1.0780224929709465,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.240000000000002,-0.0063374915045005,,,,,,,-0.4200000000000017,-0.007830017632717678,,,,,,,-0.7199999999999989,-0.008399489419976359,,,,,,,-0.710000000000008,-0.007686100084812222,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,37.75,37.81,53.43,53.53,85.36,85.55,92.02,92.23,2.4393017720179846,,,,1.7229590883616663,,,,1.078082992402104,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.060000000000002274,0.0015881422078078832,,,,,,,0.10000000000000142,0.0018698584356100763,,,,,,,0.18999999999999773,0.0022233933447044292,,,,,,,0.21000000000000796,0.0022795125203051007,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,37.81,37.67,53.53,53.32,85.55,85.06,92.23,91.77,2.436156092381205,,,,1.721117779444861,,,,1.0788854925934634,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14000000000000057,-0.003709596198891826,,,,,,,-0.21000000000000085,-0.003930749094781977,,,,,,,-0.4899999999999949,-0.0057441105127149245,,,,,,,-0.46000000000000796,-0.0050000104167058634,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,37.67,37.6,53.32,53.13,85.06,84.83,91.77,91.53,2.434308510638298,,,,1.722755505364201,,,,1.078981492396558,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07000000000000028,-0.0018599713081008855,,,,,,,-0.18999999999999773,-0.0035697548476559733,,,,,,,-0.23000000000000398,-0.0027076360058441067,,,,,,,-0.23999999999999488,-0.002618659434233789,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,37.6,37.34,53.13,52.75,84.83,84.21,91.53,90.89,2.434118907337975,,,,1.7230331753554502,,,,1.0793254957843488,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259999999999998,-0.006938912282272244,,,,,,,-0.38000000000000256,-0.0071779681066760775,,,,,,,-0.6200000000000045,-0.007335574777742617,,,,,,,-0.6400000000000006,-0.007016803266008916,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,37.34,37.27,52.75,52.62,84.21,83.91,90.89,90.62,2.431446203380735,,,,1.7221588749524896,,,,1.0799666309140747,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07000000000000028,-0.0018764246224095519,,,,,,,-0.13000000000000256,-0.002467496744029207,,,,,,,-0.29999999999999716,-0.003568883159922749,,,,,,,-0.269999999999996,-0.002975044891686809,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,37.27,37.33,52.62,52.72,83.91,84.06,90.62,90.85,2.4336994374497722,,,,1.7232549317147192,,,,1.0807756364501546,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.05999999999999517,0.0016085794353252734,,,,,,,0.10000000000000142,0.0018986145821050316,,,,,,,0.15000000000000568,0.0017860336949926262,,,,,,,0.22999999999998977,0.002534855603187894,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,37.33,37.93,52.72,53.62,84.06,85.53,90.85,92.4,2.4360664381755868,,,,1.7232375979112273,,,,1.0803226937916521,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000000014,0.01594506277431515,,,,,,,0.8999999999999986,0.016927242613561384,,,,,,,1.4699999999999989,0.017336362015719666,,,,,,,1.5500000000000114,0.01691718380545843,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,37.93,38.11,53.62,54.0,85.53,85.92,92.4,92.98,2.4397795854106534,,,,1.721851851851852,,,,1.082169459962756,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.17999999999999972,0.004734359184961334,,,,,,,0.38000000000000256,0.0070619137564612924,,,,,,,0.39000000000000057,0.004549439167864348,,,,,,,0.5799999999999983,0.0062574376148001425,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,38.11,38.17,54.0,53.93,85.92,85.99,92.98,92.92,2.4343725438826302,,,,1.722974225848322,,,,1.0805907663681824,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.060000000000002274,0.0015731518713694966,,,,,,,-0.07000000000000028,-0.001297137215138792,,,,,,,0.06999999999999318,0.0008143796622504146,,,,,,,-0.060000000000002274,-0.0006455083602302886,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,38.17,38.32,53.93,54.14,85.99,86.48,92.92,93.29,2.434498956158664,,,,1.7231252308828964,,,,1.0787465309898243,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14999999999999858,0.003922086345521415,,,,,,,0.21000000000000085,0.0038863748370193837,,,,,,,0.4900000000000091,0.005682162908147856,,,,,,,0.37000000000000455,0.0039740130706612435,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,38.32,38.51,54.14,54.41,86.48,87.03,93.29,93.7,2.4331342508439366,,,,1.7221099062672305,,,,1.0766402389980467,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.18999999999999773,0.004945994724157577,,,,,,,0.269999999999996,0.004974676311678771,,,,,,,0.5499999999999972,0.006339713470469547,,,,,,,0.4099999999999966,0.004385268271506687,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,38.51,38.65,54.41,54.57,87.03,87.21,93.7,94.02,2.432600258732212,,,,1.7229246838922485,,,,1.0780873753009976,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14000000000000057,0.003628827206613382,,,,,,,0.1600000000000037,0.0029363207003066656,,,,,,,0.1799999999999926,0.0020661164374719087,,,,,,,0.3199999999999932,0.003409336351607785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,38.65,38.75,54.57,54.92,87.21,87.4,94.02,94.54,2.439741935483871,,,,1.7214129643117262,,,,1.0816933638443935,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000142,0.0025839807659250678,,,,,,,0.3500000000000014,0.006393299701629666,,,,,,,0.19000000000001194,0.00217627942259567,,,,,,,0.5200000000000102,0.0055154997691059075,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,38.75,39.24,54.92,55.44,87.4,88.36,94.54,95.47,2.432976554536187,,,,1.722041847041847,,,,1.080466274332277,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.490000000000002,0.01256587889780642,,,,,,,0.519999999999996,0.009423773981877498,,,,,,,0.9599999999999937,0.01092409589042648,,,,,,,0.9299999999999926,0.009789036644851465,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,39.24,38.76,55.44,54.59,88.36,87.05,95.47,93.98,2.424664602683179,2.435565199322599,,,1.7215607254075838,1.722379762430029,,,1.079609419873636,1.0788268408909423,,,1.0,1.0,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.480000000000004,-0.012307847674596927,,,,,,,-0.8499999999999943,-0.015450639087981418,,,,,,,-1.3100000000000023,-0.014936712337718452,,,,,,,-1.4899999999999949,-0.015730068335272126,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,38.76,38.82,54.59,54.59,87.05,86.72,93.98,94.03,2.4222050489438436,2.4347603876672266,2.435565199322599,94.54864103770329,1.7224766440740062,1.7224296742113268,1.722379762430029,94.02471123105529,1.0842942804428044,1.079259299699226,1.0788268408909423,93.55586364206252,1.0,1.0,1.0,94.03,0.005500541763519513,-5.624713054494776e-05,-0.005055150302121456,0.0,IYF,XLF,-0.005055150302121456,0.005500541763519513,0.010555692065640969,False,True,False,,,IYF,XLF,0,1,2589.0,-2589.0,0.0,-2589.0,0.0,2589.0,1831.0,0.0,0.0,0.0,0.0,-0.0,1147.0,1147.0,0.0,1147.0,1147.0,-0.0,1063.0,0.0,0.0,0.0,0.0,-0.0,-12.945,0.060000000000002274,0.001546790718298733,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.735,-0.3299999999999983,-0.00379812852286193,-0.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0005318866143158823,0.0,0.0,0.0,0.0,0.0,-18.68,0.0,0.0,0.0,0.0,0.0,-18.68,-18.68,-18.68
21,2024-02-01,2024-02-02,1,38.82,38.98,54.59,54.8,86.72,87.23,94.03,94.46,2.4232939969214984,2.4340575695563986,2.4347603876672266,94.90695991126849,1.7237226277372262,1.7224905940922661,1.7224296742113268,94.3891461467807,1.082884328785968,1.079610655640638,1.079259299699226,94.1437887127635,1.0,1.0,1.0,94.46,0.004720577881978999,-0.000750375185586648,-0.0033531837900014306,0.0,IYF,XLF,-0.0033531837900014306,0.004720577881978999,0.008073761671980428,False,True,False,IYF,XLF,IYF,XLF,1,1,2578.0,-2578.0,-2589.0,11.0,11.0,-0.0,1824.0,0.0,0.0,0.0,0.0,-0.0,1143.0,1143.0,1147.0,-4.0,0.0,4.0,1059.0,0.0,0.0,0.0,0.0,-0.0,-0.055,0.1599999999999966,0.004113116338550468,-414.23999999999114,-100504.98,-100504.98,0.0,-2.791805,-0.0,0.20999999999999375,0.0038394781603035824,0.0,0.0,0.0,0.0,0.0,-0.02,0.5100000000000051,0.005863770753791064,584.9700000000058,99467.84,0.0,99467.84,0.0,-0.0,0.4299999999999926,0.004562584178985379,0.0,0.0,0.0,0.0,0.0,-0.075,170.73000000001468,-1037.1399999999994,199972.82,-100504.98,-2.791805,167.86319500001468,149.18319500001468,0.0
22,2024-02-02,2024-02-05,3,38.98,38.75,54.8,54.37,87.23,86.69,94.46,93.69,2.417806451612903,2.4329346471039313,2.4340575695563986,94.31973082031044,1.723192937281589,1.7225084792207928,1.7224905940922661,93.6518136007965,1.0807474910600992,1.0798773087367202,1.079610655640638,93.5914477374869,1.0,1.0,1.0,93.69,0.006698942363626004,-0.00040766552856931276,-0.0010524509800676279,0.0,IYF,XLF,-0.0010524509800676279,0.006698942363626004,0.007751393343693631,False,True,False,IYF,XLF,IYF,XLF,1,1,2597.0,-2597.0,-2578.0,-19.0,0.0,19.0,1838.0,0.0,0.0,0.0,0.0,-0.0,1152.0,1152.0,1143.0,9.0,9.0,-0.0,1067.0,0.0,0.0,0.0,0.0,-0.0,-0.095,-0.22999999999999687,-0.005917938280058642,592.939999999992,-100490.43999999999,-100490.43999999999,0.0,-8.374203333333332,-0.0,-0.4299999999999997,-0.007877662796140548,-0.0,0.0,0.0,0.0,0.0,-0.045,-0.5400000000000063,-0.006209771564578178,-617.2200000000072,99703.89,0.0,99703.89,0.0,-0.0,-0.769999999999996,-0.00818500450487408,-0.0,0.0,0.0,0.0,0.0,-0.14,-24.280000000015207,-786.5499999999884,200194.33,-100490.43999999999,-8.374203333333332,-32.79420333334854,116.38899166666613,-32.79420333334855
23,2024-02-05,2024-02-06,1,38.75,38.83,54.37,54.57,86.69,86.93,93.69,93.97,2.4200360545969613,2.431891174761392,2.4329346471039313,94.47085234704565,1.7220084295400402,1.7225086221462624,1.7225084792207928,93.99728771107866,1.0809847003336017,1.0800638578797943,1.0798773087367202,93.87373444848309,1.0,1.0,1.0,93.97,0.005315763755081445,0.00029034532128062966,-0.0010249536427396609,0.0,IYF,XLF,-0.0010249536427396609,0.005315763755081445,0.006340717397821105,False,True,False,IYF,XLF,IYF,XLF,1,1,2589.0,-2589.0,-2597.0,8.0,8.0,-0.0,1833.0,0.0,0.0,0.0,0.0,-0.0,1149.0,1149.0,1152.0,-3.0,0.0,3.0,1064.0,0.0,0.0,0.0,0.0,-0.0,-0.04,0.0799999999999983,0.0020623879442199294,-207.75999999999556,-100633.75,-100633.75,0.0,-2.7953819444444443,-0.0,0.20000000000000284,0.0036717500403113516,0.0,0.0,0.0,0.0,0.0,-0.015,0.2400000000000091,0.002764660210424076,276.4800000000105,99866.88,0.0,99866.88,0.0,-0.0,0.28000000000000114,0.00298412243187683,0.0,0.0,0.0,0.0,0.0,-0.055,68.72000000001492,-766.8699999999953,200500.63,-100633.75,-2.7953819444444443,65.86961805557047,182.2586097222366,0.0
24,2024-02-06,2024-02-07,1,38.83,39.12,54.57,54.91,86.93,87.53,93.97,94.53,2.4164110429447856,2.4308309322066437,2.431891174761392,95.13558275666564,1.7215443452922967,1.7224731686266739,1.7225086221462624,94.58294844205126,1.0799725808294298,1.0801613622727186,1.0800638578797943,94.5379894802184,1.0,1.0,1.0,94.53,0.006385816612235028,0.000559966346789178,8.451436168663847e-05,0.0,VFH,XLF,0.0,0.006385816612235028,0.006385816612235028,False,True,False,IYF,XLF,VFH,XLF,1,1,2573.0,-2573.0,-2589.0,16.0,16.0,-0.0,1822.0,0.0,0.0,0.0,0.0,-0.0,1143.0,0.0,1149.0,-1149.0,0.0,1149.0,1058.0,1058.0,0.0,1058.0,1058.0,-0.0,-0.08,0.28999999999999915,0.007440701423040523,-750.8099999999978,-100530.87,-100530.87,0.0,-2.7925241666666665,-0.0,0.3399999999999963,0.0062112000926406764,0.0,0.0,0.0,0.0,0.0,-5.745,0.5999999999999943,0.006878394653373685,689.3999999999935,99882.57,0.0,99882.57,0.0,-5.29,0.5600000000000023,0.005941662042319374,0.0,0.0,0.0,0.0,0.0,-11.115,-61.41000000000429,-648.2999999999884,200413.44,-100530.87,-2.7925241666666665,-75.31752416667095,106.94108555556565,-75.31752416667095
25,2024-02-07,2024-02-08,1,39.12,38.97,54.91,54.74,87.53,87.42,94.53,94.33,2.4205799332820117,2.4298948402698453,2.4308309322066437,94.7294814280929,1.7232371209353305,1.7224870702553574,1.7224731686266739,94.28818125062413,1.0790436970944863,1.0802093975073377,1.0801613622727186,94.42770628988106,1.0,1.0,1.0,94.33,0.004225993000763144,-0.00044342225954885025,0.001035256260821958,0.0,FNCL,XLF,-0.00044342225954885025,0.004225993000763144,0.004669415260311994,False,True,False,VFH,XLF,FNCL,XLF,1,1,2577.0,-2577.0,-2573.0,-4.0,0.0,4.0,1826.0,1826.0,0.0,1826.0,1826.0,-0.0,1145.0,0.0,0.0,0.0,0.0,-0.0,1060.0,0.0,1058.0,-1058.0,0.0,1058.0,-0.02,-0.14999999999999858,-0.003841725815998646,385.94999999999635,-100655.76,-100655.76,0.0,-2.795993333333333,-9.13,-0.1699999999999946,-0.0031007776782481593,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.0012575023091781186,-0.0,0.0,0.0,0.0,0.0,-5.29,-0.20000000000000284,-0.0021179717755311217,-211.600000000003,100012.74,0.0,100012.74,0.0,-14.440000000000001,174.34999999999334,-643.0199999999895,200668.5,-100655.76,-2.795993333333333,157.11400666666,264.05509222222565,0.0
26,2024-02-08,2024-02-09,1,38.97,39.08,54.74,55.04,87.42,87.81,94.33,94.75,2.4245138178096215,2.4293127265412666,2.4298948402698453,94.96029035774555,1.7214752906976745,1.7225049458179977,1.7224870702553574,94.80568834685486,1.079034278555973,1.0802168368054632,1.0802093975073377,94.85318719511932,1.0,1.0,1.0,94.75,0.0022169640189700153,0.0005875671570994223,0.0010884543327909395,0.0,VFH,XLF,0.0,0.0022169640189700153,0.0022169640189700153,False,True,False,FNCL,XLF,VFH,XLF,1,1,2564.0,-2564.0,-2577.0,13.0,13.0,-0.0,1817.0,0.0,1826.0,-1826.0,0.0,1826.0,1140.0,0.0,0.0,0.0,0.0,-0.0,1055.0,1055.0,0.0,1055.0,1055.0,-0.0,-0.065,0.10999999999999943,0.0028187078239641024,-283.46999999999855,-100425.69,-100425.69,0.0,-2.7896025000000004,-9.13,0.29999999999999716,0.005465490012555156,547.7999999999948,99955.24,0.0,99955.24,0.0,-0.0,0.39000000000000057,0.004451299936735679,0.0,0.0,0.0,0.0,0.0,-5.275,0.4200000000000017,0.004442571300773816,0.0,0.0,0.0,0.0,0.0,-14.47,264.3299999999963,-470.4499999999971,200380.93,-100425.69,-2.7896025000000004,247.0703974999963,511.1254897222219,0.0
27,2024-02-09,2024-02-12,3,39.08,39.26,55.04,55.41,87.81,88.41,94.75,95.38,2.4294447274579727,2.42906953738225,2.4293127265412666,95.37481764401012,1.7213499368345064,1.7224346673915132,1.7225049458179977,95.44399904777525,1.0788372356068319,1.0802096239659769,1.0802168368054632,95.501970541971,1.0,1.0,1.0,95.38,-5.4335256693958164e-05,0.0006707652129102292,0.0012779683510697904,0.0,XLF,IYF,-5.4335256693958164e-05,0.0012779683510697904,0.0013323036077637486,False,False,False,VFH,XLF,VFH,XLF,1,1,2546.0,-2546.0,-2564.0,18.0,18.0,-0.0,1805.0,0.0,0.0,0.0,0.0,-0.0,1132.0,0.0,0.0,0.0,0.0,-0.0,1048.0,1048.0,1055.0,-7.0,0.0,7.0,-0.09,0.17999999999999972,0.004595361673732972,-461.5199999999993,-100201.12,-100201.12,0.0,-8.350093333333334,-0.0,0.36999999999999744,0.006699889254170089,0.0,0.0,0.0,0.0,0.0,-0.0,0.5999999999999943,0.006809696045808888,0.0,0.0,0.0,0.0,0.0,-0.035,0.6299999999999955,0.006627068907542462,664.6499999999952,99961.25,0.0,99961.25,0.0,-0.125,203.1299999999959,-239.86999999999534,200162.37,-100201.12,-8.350093333333334,194.65490666666255,705.7803963888845,0.0
28,2024-02-12,2024-02-13,1,39.26,38.73,55.41,54.52,88.41,86.94,95.38,93.88,2.423960753937516,2.428561629712227,2.42906953738225,94.07786318281454,1.721936903888481,1.7223798538181647,1.7224346673915132,93.90713806618531,1.0798251667816885,1.0802346075158438,1.0802096239659769,93.91342470760203,1.0,1.0,1.0,93.88,0.0021054001418527595,0.00028903008644473626,0.0003559731445020156,0.0,VFH,XLF,0.0,0.0021054001418527595,0.0021054001418527595,False,True,False,VFH,XLF,VFH,XLF,1,1,2587.0,-2587.0,-2546.0,-41.0,0.0,41.0,1834.0,0.0,0.0,0.0,0.0,-0.0,1150.0,0.0,0.0,0.0,0.0,-0.0,1065.0,1065.0,1048.0,17.0,17.0,-0.0,-0.20500000000000002,-0.5300000000000011,-0.013591695321654253,1349.3800000000028,-99955.95999999999,-99955.95999999999,0.0,-2.7765544444444443,-0.0,-0.8899999999999935,-0.016192476050926292,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.4699999999999989,-0.01676685985706698,-0.0,0.0,0.0,0.0,0.0,-0.085,-1.5,-0.015851541887255568,-1572.0,99958.23999999999,0.0,99958.23999999999,0.0,-0.29000000000000004,-222.61999999999716,2.279999999998836,199914.19999999998,-99955.95999999999,-2.7765544444444443,-225.6865544444416,480.09384194444283,-225.68655444444164
29,2024-02-13,2024-02-14,1,38.73,39.1,54.52,55.14,86.94,87.89,93.88,94.93,2.4278772378516624,2.4283831814357733,2.428561629712227,94.95675972174809,1.7216177003989845,1.7223527950904896,1.7223798538181647,94.9720251395336,1.0801001251564457,1.0802412822279623,1.0802346075158438,94.94181965456751,1.0,1.0,1.0,94.93,0.00028184926599881795,0.0004425981259414543,0.00012450140946952595,0.0,VFH,FNCL,0.0,0.0004425981259414543,0.0004425981259414543,False,False,False,VFH,XLF,VFH,XLF,1,1,2557.0,-2557.0,-2587.0,30.0,30.0,-0.0,1814.0,0.0,0.0,0.0,0.0,-0.0,1137.0,0.0,0.0,0.0,0.0,-0.0,1053.0,1053.0,1065.0,-12.0,0.0,12.0,-0.15,0.37000000000000455,0.009507973464659324,-957.1900000000118,-100194.51,-100194.51,0.0,-2.783180833333333,-0.0,0.6199999999999974,0.011307798767318846,0.0,0.0,0.0,0.0,0.0,-0.0,0.9500000000000028,0.01086780701590791,0.0,0.0,0.0,0.0,0.0,-0.06,1.0500000000000114,0.011122406910884402,1118.250000000012,99982.2,0.0,99982.2,0.0,-0.21,161.0600000000003,-212.30999999999767,200176.71,-100194.51,-2.783180833333333,158.06681916666693,638.1606611111098,-67.61973527777468
30,2024-02-14,2024-02-15,1,39.1,39.77,55.14,56.1,87.89,89.48,94.93,96.6,2.428966557706814,2.428146537448625,2.4283831814357733,96.57679912570072,1.7219251336898393,1.7222863051892454,1.7223527950904896,96.62399180457646,1.079570853822083,1.0801810430965588,1.0802412822279623,96.65998993375807,1.0,1.0,1.0,96.6,-0.0002402035287450604,0.0002483315293891714,0.000620821057741103,0.0,XLF,IYF,-0.0002402035287450604,0.000620821057741103,0.0008610245864861634,False,False,False,VFH,XLF,VFH,XLF,1,1,2513.0,-2513.0,-2557.0,44.0,44.0,-0.0,1783.0,0.0,0.0,0.0,0.0,-0.0,1118.0,0.0,0.0,0.0,0.0,-0.0,1035.0,1035.0,1053.0,-18.0,0.0,18.0,-0.22,0.6700000000000017,0.016990392228279253,-1713.1900000000044,-99978.7,-99978.7,0.0,-2.7771861111111114,-0.0,0.9600000000000009,0.017260406932999992,0.0,0.0,0.0,0.0,0.0,-0.0,1.5900000000000034,0.017929104045374955,0.0,0.0,0.0,0.0,0.0,-0.09,1.6699999999999875,0.017438963324765053,1758.5099999999868,99961.29000000001,0.0,99961.29000000001,0.0,-0.31,45.31999999998243,-17.40999999998894,199939.99,-99978.7,-2.7771861111111114,42.23281388887131,680.3934749999811,-25.386921388903374
