,bop date,eop date,day count,bop VMBS price,eop VMBS price,bop MBB price,eop MBB price,eop MBB / eop VMBS,bop MBB / VMBS moving avg,eop MBB / VMBS moving avg,eop VMBS unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,VMBS unit price pct diff,MBB unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,MBB shares per unit,bop MBB shares,eop MBB shares,eop MBB shares bought,eop MBB shares sold,eop MBB shares traded,VMBS daily commission,MBB daily commission,daily total commissions,VMBS cop,VMBS pct cop,VMBS daily position pnl,MBB cop,MBB pct cop,MBB daily position pnl,daily position pnl,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,short MBB investment amount,long MBB investment amount,MBB investment amount,daily MBB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
28,2024-02-12,2024-02-13,1,45.44,44.98,92.16,91.2,2.027567807914629,2.029470230305203,2.02937803246564,91.28557095912801,1.0,1.0,1.0,91.2,0.0009378381529036775,0.0,0.0009378381529036775,False,True,False,-1,-1,2224.0,-2202.0,-2224.0,0.0,22.0,-22.0,1096.0,1085.0,1096.0,11.0,-0.0,11.0,-0.11,-0.055,-0.165,-0.46000000000000085,-0.010174827881726314,1012.9200000000019,-0.9599999999999937,-0.010471299867295366,-1041.5999999999933,-28.679999999991423,-100058.87999999999,0.0,-100058.87999999999,-2.779413333333333,0.0,99993.59999999999,99993.59999999999,0.0,-65.27999999999884,200052.47999999998,-100058.87999999999,-2.779413333333333,-31.624413333324757,-79.86188055554264,-79.86188055554264
29,2024-02-13,2024-02-14,1,44.98,45.25,91.2,91.77,2.0280662983425413,2.02937803246564,2.0291949141223733,91.8293559690702,1.0,1.0,1.0,91.77,0.000646581474372,0.0,0.000646581474372,False,True,False,-1,-1,2212.0,-2224.0,-2212.0,12.0,-0.0,12.0,1090.0,1096.0,1090.0,0.0,6.0,-6.0,-0.06,-0.03,-0.09,0.2700000000000031,0.005984723614765464,-600.480000000007,0.5699999999999932,0.006230549750635942,624.7199999999925,24.23999999998557,-100035.51999999999,0.0,-100035.51999999999,-2.778764444444444,0.0,99955.2,99955.2,0.0,-80.31999999999243,199990.71999999997,-100035.51999999999,-2.778764444444444,21.371235555541126,-58.490645000001514,-58.490645000001514
30,2024-02-14,2024-02-15,1,45.25,45.41,91.77,92.05,2.0270865448139177,2.0291949141223733,2.029060624900722,92.14574105029696,1.0,1.0,1.0,92.05,0.001039557791870305,0.0,0.001039557791870305,False,True,False,-1,-1,2204.0,-2212.0,-2204.0,8.0,-0.0,8.0,1086.0,1090.0,1086.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,0.1599999999999966,0.0035296749639244715,-353.91999999999246,0.28000000000000114,0.0030464608481650737,305.20000000000124,-48.71999999999122,-100093.0,0.0,-100093.0,-2.7803611111111115,0.0,100029.3,100029.3,0.0,-63.69999999999709,200122.3,-100093.0,-2.7803611111111115,-51.56036111110233,-110.05100611110385,-110.05100611110385
31,2024-02-15,2024-02-16,1,45.41,45.23,92.05,91.68,2.026973247844351,2.029060624900722,2.0289312929859546,91.77441206425965,1.0,1.0,1.0,91.68,0.0010292701225585023,0.0,0.0010292701225585023,False,True,False,-1,-1,2214.0,-2204.0,-2214.0,0.0,10.0,-10.0,1091.0,1086.0,1091.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,-0.17999999999999972,-0.003971761620107965,396.71999999999935,-0.36999999999999034,-0.004027654712657301,-401.8199999999895,-5.099999999990132,-100083.64,0.0,-100083.64,-2.780101111111111,0.0,99966.3,99966.3,0.0,-117.33999999999651,200049.94,-100083.64,-2.780101111111111,-7.955101111101243,-118.00610722220509,-118.00610722220509
32,2024-02-16,2024-02-20,4,45.23,45.23,91.68,91.75,2.0285208932124696,2.0289312929859546,2.0288693726575193,91.76856238175472,1.0,1.0,1.0,91.75,0.00020229432464071245,0.0,0.00020229432464071245,False,False,False,-1,-1,2212.0,-2214.0,-2212.0,2.0,-0.0,2.0,1090.0,1091.0,1090.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.0,0.0,-0.0,0.06999999999999318,0.0007632339682502255,76.36999999999256,76.36999999999256,-100139.21999999999,0.0,-100139.21999999999,-11.126579999999999,0.0,100022.88,100022.88,0.0,-116.33999999998196,200162.09999999998,-100139.21999999999,-11.126579999999999,65.22841999999255,-52.777687222212535,-52.777687222212535
33,2024-02-20,2024-02-21,1,45.23,45.02,91.75,91.26,2.027099067081297,2.0288693726575193,2.028843049975627,91.33969915704152,1.0,1.0,1.0,91.26,0.0008729385915801142,0.0,0.0008729385915801142,False,True,False,-1,-1,2224.0,-2212.0,-2224.0,0.0,12.0,-12.0,1096.0,1090.0,1096.0,6.0,-0.0,6.0,-0.06,-0.03,-0.09,-0.20999999999999375,-0.004653748011165486,464.51999999998617,-0.4899999999999949,-0.005354911435423133,-534.0999999999945,-69.58000000000828,-100048.76,0.0,-100048.76,-2.779132222222222,0.0,100007.5,100007.5,0.0,-41.25999999999476,200056.26,-100048.76,-2.779132222222222,-72.4491322222305,-125.22681944444304,-125.22681944444304
34,2024-02-21,2024-02-22,1,45.02,45.07,91.26,91.32,2.0261814954515196,2.028843049975627,2.0286243164386843,91.43995626240151,1.0,1.0,1.0,91.32,0.0013127195046527503,0.0,0.0013127195046527503,False,True,False,-1,-1,2222.0,-2224.0,-2222.0,2.0,-0.0,2.0,1095.0,1096.0,1095.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.04999999999999716,0.0011100012239706161,-111.19999999999368,0.05999999999998806,0.0006572461623382202,65.75999999998692,-45.44000000000676,-100124.48000000001,0.0,-100124.48000000001,-2.781235555555556,0.0,100020.96,100020.96,0.0,-103.52000000000407,200145.44,-100124.48000000001,-2.781235555555556,-48.23623555556232,-173.46305500000534,-173.46305500000534
35,2024-02-22,2024-02-23,1,45.07,45.28,91.32,91.8,2.0273851590106005,2.0286243164386843,2.028551581817661,91.85610904834363,1.0,1.0,1.0,91.8,0.0006110229643878234,0.0,0.0006110229643878234,False,True,False,-1,-1,2209.0,-2222.0,-2209.0,13.0,-0.0,13.0,1089.0,1095.0,1089.0,0.0,6.0,-6.0,-0.065,-0.03,-0.095,0.21000000000000085,0.004648597192370553,-466.6200000000019,0.480000000000004,0.005242475964850044,525.6000000000043,58.98000000000246,-100145.54,0.0,-100145.54,-2.7818205555555555,0.0,99995.4,99995.4,0.0,-150.13999999999942,200140.94,-100145.54,-2.7818205555555555,56.10317944444691,-117.35987555555843,-117.35987555555843
36,2024-02-23,2024-02-26,3,45.28,45.18,91.8,91.6,2.0274457724656925,2.028551581817661,2.028468409727442,91.64996046652192,1.0,1.0,1.0,91.6,0.0005452712528024207,0.0,0.0005452712528024207,False,True,False,-1,-1,2215.0,-2209.0,-2215.0,0.0,6.0,-6.0,1092.0,1089.0,1092.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,-0.10000000000000142,-0.0022109228550702994,220.90000000000313,-0.20000000000000284,-0.002181025946360226,-217.80000000000308,3.100000000000051,-100023.52,0.0,-100023.52,-8.335293333333334,0.0,99970.2,99970.2,0.0,-53.320000000006985,199993.72,-100023.52,-8.335293333333334,-5.280293333333283,-122.64016888889171,-122.64016888889171
37,2024-02-26,2024-02-27,1,45.18,45.09,91.6,91.47,2.028609447771124,2.028468409727442,2.0284292544216806,91.46364059461037,1.0,1.0,1.0,91.47,-6.952691010270872e-05,0.0,-6.952691010270872e-05,False,False,True,-1,0,2217.0,-2215.0,0.0,2215.0,-0.0,2215.0,1093.0,1092.0,0.0,0.0,1092.0,-1092.0,-11.075000000000001,-5.46,-16.535,-0.0899999999999963,-0.001994018606864284,199.3499999999918,-0.12999999999999545,-0.0014202220118114236,-141.95999999999503,57.389999999996775,-100073.7,0.0,-100073.7,-2.7798249999999998,0.0,100027.2,100027.2,0.0,-46.5,200100.9,-100073.7,-2.7798249999999998,38.075174999996776,-84.56499388889493,-84.56499388889493
38,2024-02-27,2024-02-28,1,45.09,45.26,91.47,91.74,2.0269553689792312,2.0284292544216806,2.0283310563561825,91.80670805512526,1.0,1.0,1.0,91.74,0.0007268782836719921,0.0,0.0007268782836719921,False,True,False,0,-1,2211.0,0.0,-2211.0,0.0,2211.0,-2211.0,1090.0,0.0,1090.0,1090.0,-0.0,1090.0,-11.055,-5.45,-16.505,0.1699999999999946,0.0037631477723984548,0.0,0.269999999999996,0.002947439500752855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.505,-101.06999388889493,-101.06999388889493
39,2024-02-28,2024-02-29,1,45.26,45.34,91.74,91.91,2.0271283634759594,2.0283310563561825,2.028150345281225,91.96453009518932,1.0,1.0,1.0,91.91,0.0005931228948316136,0.0,0.0005931228948316136,True,True,False,-1,0,2207.0,-2211.0,0.0,2211.0,-0.0,2211.0,1088.0,1090.0,0.0,0.0,1090.0,-1090.0,-11.055,-5.45,-16.505,0.0800000000000054,0.0017660048739917907,-176.88000000001193,0.1700000000000017,0.0018513482009922793,185.30000000000186,8.419999999989926,-100069.86,0.0,-100069.86,-2.7797183333333333,0.0,99996.59999999999,99996.59999999999,0.0,-73.26000000000931,200066.46,-100069.86,-2.7797183333333333,-10.864718333343406,-111.93471222223833,-111.93471222223833
40,2024-02-29,2024-03-01,1,45.34,45.39,91.91,92.06,2.0282000440625687,2.028150345281225,2.0280805462313833,92.05774417231481,1.0,1.0,1.0,92.06,-2.450418557368433e-05,0.0,-2.450418557368433e-05,False,False,True,0,0,2203.0,0.0,0.0,0.0,-0.0,0.0,1086.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0011021713889912755,0.0,0.15000000000000568,0.001630701019077404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
41,2024-03-01,2024-03-04,3,45.39,45.24,92.06,91.78,2.028735632183908,2.0280805462313833,2.0279892771966144,91.75036391150779,1.0,1.0,1.0,91.78,-0.0003229557019140823,0.0,-0.0003229557019140823,False,False,True,0,0,2211.0,0.0,0.0,0.0,-0.0,0.0,1090.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.0033101652204544922,-0.0,-0.28000000000000114,-0.0030461294224079674,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
42,2024-03-04,2024-03-05,1,45.24,45.58,91.78,92.45,2.028301886792453,2.0279892771966144,2.0278632002460566,92.43575125462168,1.0,1.0,1.0,92.45,-0.00015413567903257012,0.0,-0.00015413567903257012,False,False,True,0,0,2194.0,0.0,0.0,0.0,-0.0,0.0,1082.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3399999999999963,0.007487372569618353,0.0,0.6700000000000017,0.007273548866446498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
43,2024-03-05,2024-03-06,1,45.58,45.62,92.45,92.6,2.0298114861902676,2.0278632002460566,2.02785388403663,92.51111919522509,1.0,1.0,1.0,92.6,-0.0009602968421517379,0.0,-0.0009602968421517379,False,False,True,0,0,2190.0,0.0,0.0,0.0,-0.0,0.0,1080.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0008771930387036492,0.0,0.14999999999999147,0.001621183818999689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
44,2024-03-06,2024-03-07,1,45.62,45.72,92.6,92.77,2.029090113735783,2.02785388403663,2.0278594325335177,92.71347957815472,1.0,1.0,1.0,92.77,-0.000609438896910954,0.0,-0.000609438896910954,False,False,True,0,0,2186.0,0.0,0.0,0.0,-0.0,0.0,1078.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.0021896220703680213,0.0,0.1700000000000017,0.0018341700130464736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
45,2024-03-07,2024-03-08,1,45.72,45.79,92.77,92.93,2.029482419742302,2.0278594325335177,2.027904039555381,92.85568341570978,1.0,1.0,1.0,92.93,-0.0008000249199799076,0.0,-0.0008000249199799076,False,False,True,0,0,2182.0,0.0,0.0,0.0,-0.0,0.0,1076.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.0015298877423942767,0.0,0.1600000000000108,0.0017232099040678846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
46,2024-03-08,2024-03-11,3,45.79,45.75,92.93,92.85,2.0295081967213116,2.027904039555381,2.028015912993822,92.77660980965868,1.0,1.0,1.0,92.85,-0.0007907292412495932,0.0,-0.0007907292412495932,False,False,True,0,0,2184.0,0.0,0.0,0.0,-0.0,0.0,1077.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0008739349474737513,-0.0,-0.0800000000000125,-0.0008612337705332885,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
47,2024-03-11,2024-03-12,1,45.75,45.64,92.85,92.56,2.028045574057844,2.028015912993822,2.0280097409924887,92.55864626903802,1.0,1.0,1.0,92.56,-1.4625549497985162e-05,0.0,-1.4625549497985162e-05,False,False,True,0,0,2190.0,0.0,0.0,0.0,-0.0,0.0,1080.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.0024072667276553938,-0.0,-0.28999999999999204,-0.0031282049132936186,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
48,2024-03-12,2024-03-13,1,45.64,45.59,92.56,92.45,2.02785698618118,2.0280097409924887,2.028024199905816,92.45696409184757,1.0,1.0,1.0,92.45,7.532536035135545e-05,0.0,7.532536035135545e-05,False,False,False,0,0,2194.0,0.0,0.0,0.0,-0.0,0.0,1082.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.0010961307685247634,-0.0,-0.10999999999999943,-0.0011891250522872818,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
49,2024-03-13,2024-03-14,1,45.59,45.24,92.45,91.73,2.02763041556145,2.028024199905816,2.0280024057667614,91.74781480373913,1.0,1.0,1.0,91.73,0.00019419027651026207,0.0,0.00019419027651026207,False,False,False,0,0,2211.0,0.0,0.0,0.0,-0.0,0.0,1090.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3500000000000014,-0.007706742977430327,-0.0,-0.7199999999999989,-0.007818478311569614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
50,2024-03-14,2024-03-15,1,45.24,45.22,91.73,91.67,2.027200353825741,2.0280024057667614,2.028008096217353,91.70626878877295,1.0,1.0,1.0,91.67,0.00039556687989605557,0.0,0.00039556687989605557,False,False,False,0,0,2213.0,0.0,0.0,0.0,-0.0,0.0,1091.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0004421843980959822,-0.0,-0.060000000000002274,-0.0006543075478799952,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
51,2024-03-15,2024-03-18,3,45.22,45.15,91.67,91.56,2.027906976744186,2.028008096217353,2.0280547826623443,91.56456554421348,1.0,1.0,1.0,91.56,4.986271722591344e-05,0.0,4.986271722591344e-05,False,False,False,0,0,2215.0,0.0,0.0,0.0,-0.0,0.0,1092.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0015491869868293781,-0.0,-0.10999999999999943,-0.0012006768893182867,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
52,2024-03-18,2024-03-19,1,45.15,45.3,91.56,91.88,2.0282560706401767,2.0280547826623443,2.02804154153373,91.87088165460419,1.0,1.0,1.0,91.88,-9.924682070838496e-05,0.0,-9.924682070838496e-05,False,False,True,0,0,2207.0,0.0,0.0,0.0,-0.0,0.0,1088.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.0033167526259938207,0.0,0.3199999999999932,0.0034888827365315437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
53,2024-03-19,2024-03-20,1,45.3,45.48,91.88,92.21,2.027484608619173,2.02804154153373,2.0280608186106237,92.23532930895402,1.0,1.0,1.0,92.21,0.0002746538414190802,0.0,0.0002746538414190802,False,False,False,0,0,2198.0,0.0,0.0,0.0,-0.0,0.0,1084.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17999999999999972,0.003965636393346885,0.0,0.3299999999999983,0.0035852067301523917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.93471222223833,-111.93471222223833
54,2024-03-20,2024-03-21,1,45.48,45.45,92.21,92.12,2.0268426842684266,2.0280608186106237,2.028093878051469,92.17536420585286,1.0,1.0,1.0,92.12,0.0006008204032359108,0.0,0.0006008204032359108,False,True,False,0,-1,2202.0,0.0,-2202.0,0.0,2202.0,-2202.0,1086.0,0.0,1086.0,1086.0,-0.0,1086.0,-11.01,-5.43,-16.439999999999998,-0.02999999999999403,-0.0006598482588473202,-0.0,-0.0899999999999892,-0.0009765095985652916,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.439999999999998,-128.37471222223832,-128.37471222223832
55,2024-03-21,2024-03-22,1,45.45,45.59,92.12,92.41,2.026979600789647,2.028093878051469,2.0280736001404214,92.46079990036648,1.0,1.0,1.0,92.41,0.0005495719353457529,0.0,0.0005495719353457529,False,True,False,-1,-1,2194.0,-2202.0,-2194.0,8.0,-0.0,8.0,1082.0,1086.0,1082.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,0.14000000000000057,0.003075573601862179,-308.2800000000012,0.28999999999999204,0.0031431229474645716,314.93999999999136,6.659999999990134,-100080.90000000001,0.0,-100080.90000000001,-2.780025,0.0,100042.32,100042.32,0.0,-38.580000000001746,200123.22000000003,-100080.90000000001,-2.780025,3.8199749999901345,-124.55473722224818,-124.55473722224818
56,2024-03-22,2024-03-25,3,45.59,45.57,92.41,92.33,2.0261136712749614,2.0280736001404214,2.0280069950808848,92.419313958399,1.0,1.0,1.0,92.33,0.000966866544109586,0.0,0.000966866544109586,False,True,False,-1,-1,2196.0,-2194.0,-2196.0,0.0,2.0,-2.0,1083.0,1082.0,1083.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.020000000000003126,-0.00043878894955893074,43.88000000000686,-0.0799999999999983,-0.0008660821154124616,-86.55999999999815,-42.679999999991296,-100024.46,0.0,-100024.46,-8.335371666666667,0.0,99987.62,99987.62,0.0,-36.84000000001106,200012.08000000002,-100024.46,-8.335371666666667,-51.03037166665796,-175.58510888890615,-175.58510888890615
57,2024-03-25,2024-03-26,1,45.57,45.66,92.33,92.5,2.025843188786684,2.0280069950808848,2.0278686821316625,92.59879939539319,1.0,1.0,1.0,92.5,0.0010675315571871847,0.0,0.0010675315571871847,False,True,False,-1,-1,2192.0,-2196.0,-2192.0,4.0,-0.0,4.0,1081.0,1083.0,1081.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.0899999999999963,0.00197303582585817,-197.6399999999919,0.1700000000000017,0.001839528733843048,184.11000000000183,-13.529999999990054,-100071.72,0.0,-100071.72,-2.77977,0.0,99993.39,99993.39,0.0,-78.33000000000175,200065.11,-100071.72,-2.77977,-16.339769999990054,-191.92487888889622,-191.92487888889622
58,2024-03-26,2024-03-27,1,45.66,45.75,92.5,92.68,2.025792349726776,2.0278686821316625,2.02781053116904,92.77499220752355,1.0,1.0,1.0,92.68,0.0010244233892032718,0.0,0.0010244233892032718,False,True,False,-1,-1,2188.0,-2192.0,-2188.0,4.0,-0.0,4.0,1079.0,1081.0,1079.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.09000000000000341,0.001969150619880896,-197.28000000000748,0.18000000000000682,0.0019440550457961046,194.58000000000737,-2.7000000000001023,-100086.71999999999,0.0,-100086.71999999999,-2.7801866666666664,0.0,99992.5,99992.5,0.0,-94.21999999998661,200079.21999999997,-100086.71999999999,-2.7801866666666664,-5.510186666666769,-197.43506555556297,-197.43506555556297
59,2024-03-27,2024-03-28,1,45.75,45.61,92.68,92.42,2.026310019732515,2.02781053116904,2.0277696139818677,92.48843832661991,1.0,1.0,1.0,92.42,0.0007402402006567378,0.0,0.0007402402006567378,True,True,False,-1,0,2194.0,-2188.0,0.0,2188.0,-0.0,2188.0,1082.0,1079.0,0.0,0.0,1079.0,-1079.0,-10.94,-5.3950000000000005,-16.335,-0.14000000000000057,-0.0030648009979213,306.32000000000124,-0.2600000000000051,-0.0028092941220551333,-280.54000000000553,25.77999999999571,-100101.0,0.0,-100101.0,-2.7805833333333334,0.0,100001.72,100001.72,0.0,-99.27999999999884,200102.72,-100101.0,-2.7805833333333334,6.664416666662375,-190.7706488889006,-190.7706488889006
60,2024-03-28,2024-04-01,4,45.61,45.2,92.42,91.57,2.025884955752212,2.0277696139818677,2.02765385956635,91.65518655198042,1.0,1.0,1.0,91.57,0.0009298564211769805,0.0,0.0009298564211769805,False,True,False,0,-1,2214.0,0.0,-2214.0,0.0,2214.0,-2214.0,1092.0,0.0,1092.0,1092.0,-0.0,1092.0,-11.07,-5.46,-16.53,-0.4099999999999966,-0.009029903885423513,-0.0,-0.8500000000000085,-0.009239698322479653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.53,-207.3006488889006,-207.3006488889006
61,2024-04-01,2024-04-02,1,45.2,45.16,91.57,91.51,2.026350752878654,2.02765385956635,2.027534615601087,91.56884829801636,1.0,1.0,1.0,91.51,0.000642873828300848,0.0,0.000642873828300848,False,True,False,-1,-1,2216.0,-2214.0,-2216.0,0.0,2.0,-2.0,1093.0,1092.0,1093.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.04000000000000625,-0.0008853475567243256,88.56000000001384,-0.05999999999998806,-0.0006554511923537868,-65.51999999998696,23.04000000002688,-100072.8,0.0,-100072.8,-2.7798000000000003,0.0,99994.43999999999,99994.43999999999,0.0,-78.36000000001513,200067.24,-100072.8,-2.7798000000000003,20.245200000026877,-187.05544888887374,-187.05544888887374
62,2024-04-02,2024-04-03,1,45.16,45.16,91.51,91.53,2.026793622674934,2.027534615601087,2.027459202395211,91.56346324054509,1.0,1.0,1.0,91.53,0.0003655317926201746,0.0,0.0003655317926201746,False,False,False,-1,-1,2216.0,-2216.0,-2216.0,0.0,-0.0,0.0,1093.0,1093.0,1093.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.00021853146940103852,21.85999999999565,21.85999999999565,-100074.56,0.0,-100074.56,-2.7798488888888886,0.0,100020.43000000001,100020.43000000001,0.0,-54.129999999990105,200094.99,-100074.56,-2.7798488888888886,19.080151111106762,-167.97529777776697,-167.97529777776697
63,2024-04-03,2024-04-04,1,45.16,45.26,91.53,91.77,2.0276182059213435,2.027459202395211,2.027349538381765,91.76280350040726,1.0,1.0,1.0,91.77,-7.842194375255846e-05,0.0,-7.842194375255846e-05,False,False,True,-1,0,2210.0,-2216.0,0.0,2216.0,-0.0,2216.0,1090.0,1093.0,0.0,0.0,1093.0,-1093.0,-11.08,-5.465,-16.545,0.10000000000000142,0.002211900923930074,-221.60000000000315,0.23999999999999488,0.002618659434233678,262.3199999999944,40.71999999999127,-100074.56,0.0,-100074.56,-2.7798488888888886,0.0,100042.29000000001,100042.29000000001,0.0,-32.26999999998952,200116.85,-100074.56,-2.7798488888888886,21.395151111102383,-146.58014666666458,-146.58014666666458
64,2024-04-04,2024-04-05,1,45.26,44.97,91.77,91.16,2.027129197242606,2.027349538381765,2.027251492557106,91.16990874102797,1.0,1.0,1.0,91.16,0.00010869024293545408,0.0,0.00010869024293545408,False,False,False,0,0,2224.0,0.0,0.0,0.0,-0.0,0.0,1097.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28999999999999915,-0.006428039422775218,-0.0,-0.6099999999999994,-0.006669242453438297,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.58014666666458,-146.58014666666458
65,2024-04-05,2024-04-08,3,44.97,44.93,91.16,91.06,2.0267082127754286,2.027251492557106,2.0271127822087625,91.08440956059077,1.0,1.0,1.0,91.06,0.00026802426487625245,0.0,0.00026802426487625245,False,False,False,0,0,2226.0,0.0,0.0,0.0,-0.0,0.0,1098.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0008898777005473941,-0.0,-0.09999999999999432,-0.0010975744708474383,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.58014666666458,-146.58014666666458
66,2024-04-08,2024-04-09,1,44.93,45.12,91.06,91.46,2.0270390070921986,2.0271127822087625,2.026989322727307,91.46332873325936,1.0,1.0,1.0,91.46,3.6394846767617495e-05,0.0,3.6394846767617495e-05,False,False,False,0,0,2216.0,0.0,0.0,0.0,-0.0,0.0,1093.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18999999999999773,0.00421988410773488,0.0,0.3999999999999915,0.004383088323272933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.58014666666458,-146.58014666666458
67,2024-04-09,2024-04-10,1,45.12,44.48,91.46,90.1,2.025629496402878,2.026989322727307,2.0268685188445588,90.16048507491061,1.0,1.0,1.0,90.1,0.0006710852592619384,0.0,0.0006710852592619384,False,True,False,0,-1,2250.0,0.0,-2250.0,0.0,2250.0,-2250.0,1110.0,0.0,1110.0,1110.0,-0.0,1110.0,-11.25,-5.55,-16.8,-0.6400000000000006,-0.014285957247476541,-0.0,-1.3599999999999994,-0.014981553615616946,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.8,-163.3801466666646,-163.3801466666646
