,bop date,eop date,day count,bop VMBS price,eop VMBS price,bop MBB price,eop MBB price,eop MBB / eop VMBS,bop MBB / VMBS moving avg,eop MBB / VMBS moving avg,eop VMBS unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,VMBS unit price pct diff,MBB unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,MBB shares per unit,bop MBB shares,eop MBB shares,eop MBB shares bought,eop MBB shares sold,eop MBB shares traded,VMBS daily commission,MBB daily commission,daily total commissions,VMBS cop,VMBS pct cop,VMBS daily position pnl,MBB cop,MBB pct cop,MBB daily position pnl,daily position pnl,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,short MBB investment amount,long MBB investment amount,MBB investment amount,daily MBB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
155,2024-08-14,2024-08-15,1,46.8,46.61,94.91,94.63,2.030251019094615,2.0266637722795346,2.0270453967444872,94.4627984259491,1.0,1.0,1.0,94.63,-0.0017684609780910894,0.0,-0.0017684609780910894,False,True,False,1,1,2142.0,2136.0,2142.0,6.0,-0.0,6.0,1057.0,-1054.0,-1057.0,0.0,3.0,-3.0,-0.03,-0.015,-0.045,-0.18999999999999773,-0.004068092538951462,-405.83999999999514,-0.28000000000000114,-0.002954523622259553,295.1200000000012,-110.71999999999395,0.0,99964.79999999999,99964.79999999999,0.0,-100035.14,0.0,-100035.14,-2.7787538888888887,-70.34000000001106,199999.94,-100035.14,-2.7787538888888887,-113.54375388888283,65.55638999999192,-267.2981738888964
156,2024-08-15,2024-08-16,1,46.61,46.74,94.63,94.84,2.029097133076594,2.0270453967444872,2.027355963947576,94.74410184383734,1.0,1.0,1.0,94.84,-0.0010116688415229647,0.0,-0.0010116688415229647,False,True,False,1,1,2137.0,2142.0,2137.0,0.0,5.0,-5.0,1054.0,-1057.0,-1054.0,3.0,-0.0,3.0,-0.025,-0.015,-0.04,0.13000000000000256,0.00278521872606238,278.4600000000055,0.21000000000000796,0.0022167106770635205,-221.9700000000084,56.48999999999708,0.0,99838.62,99838.62,0.0,-100023.90999999999,0.0,-100023.90999999999,-2.7784419444444444,-185.2899999999936,199862.52999999997,-100023.90999999999,-2.7784419444444444,53.67155805555264,119.22794805554456,-213.6266158333437
157,2024-08-16,2024-08-19,3,46.74,46.78,94.84,94.95,2.029713552800342,2.027355963947576,2.0276309086032995,94.8397119934676,1.0,1.0,1.0,94.95,-0.0011622128279575555,0.0,-0.0011622128279575555,False,True,False,1,1,2135.0,2137.0,2135.0,0.0,2.0,-2.0,1053.0,-1054.0,-1053.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.03999999999999915,0.0008554320453211217,85.47999999999817,0.10999999999999943,0.0011591760610900604,-115.9399999999994,-30.46000000000123,0.0,99883.38,99883.38,0.0,-99961.36,0.0,-99961.36,-8.330113333333333,-77.97999999999593,199844.74,-99961.36,-8.330113333333333,-38.80511333333456,80.42283472221,-252.43172916667828
158,2024-08-19,2024-08-20,1,46.78,46.9,94.95,95.19,2.029637526652452,2.0276309086032995,2.0280554489865006,95.09588961349475,1.0,1.0,1.0,95.19,-0.0009891473757684583,0.0,-0.0009891473757684583,False,True,False,1,1,2131.0,2135.0,2131.0,0.0,4.0,-4.0,1051.0,-1053.0,-1051.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.11999999999999744,0.0025619142962006645,256.19999999999453,0.23999999999999488,0.0025244570049189575,-252.71999999999463,3.4799999999999045,0.0,99875.3,99875.3,0.0,-99982.35,0.0,-99982.35,-2.7772875000000004,-107.05000000000291,199857.65000000002,-99982.35,-2.7772875000000004,0.6727124999999043,81.0955472222099,-251.75901666667835
159,2024-08-20,2024-08-21,1,46.9,47.03,95.19,95.4,2.0284924516266214,2.0280554489865006,2.0282994856474117,95.37944776583512,1.0,1.0,1.0,95.4,-0.00021545543280550384,0.0,-0.00021545543280550384,False,False,True,1,0,2125.0,2131.0,0.0,0.0,2131.0,-2131.0,1048.0,-1051.0,0.0,1051.0,-0.0,1051.0,-10.655,-5.255,-15.91,0.13000000000000256,0.002768020504722968,277.03000000000543,0.21000000000000796,0.002203684191027103,-220.71000000000836,56.319999999997066,0.0,99943.9,99943.9,0.0,-100044.69,0.0,-100044.69,-2.7790191666666666,-100.79000000000815,199988.59,-100044.69,-2.7790191666666666,37.630980833330405,118.72652805554031,-214.12803583334795
160,2024-08-21,2024-08-22,1,47.03,46.84,95.4,95.08,2.0298889837745513,2.0282994856474117,2.02856031038199,95.00554790772478,1.0,1.0,1.0,95.08,-0.0007833535679273345,0.0,-0.0007833535679273345,False,True,False,0,1,2134.0,0.0,2134.0,2134.0,-0.0,2134.0,1052.0,0.0,-1052.0,0.0,1052.0,-1052.0,-10.67,-5.26,-15.93,-0.18999999999999773,-0.0040481572274399975,-0.0,-0.3200000000000074,-0.0033599359622477044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.93,102.7965280555403,-230.05803583334796
161,2024-08-22,2024-08-23,1,46.84,47.04,95.08,95.55,2.03125,2.02856031038199,2.0289274180759698,95.4234770003688,1.0,1.0,1.0,95.55,-0.0013250323566390521,0.0,-0.0013250323566390521,False,True,False,1,1,2124.0,2134.0,2124.0,0.0,10.0,-10.0,1047.0,-1052.0,-1047.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,0.19999999999999574,0.00426076486085474,426.7999999999909,0.46999999999999886,0.00493102819428894,-494.4399999999988,-67.64000000000789,0.0,99956.56000000001,99956.56000000001,0.0,-100024.16,0.0,-100024.16,-2.778448888888889,-67.59999999999127,199980.72000000003,-100024.16,-2.778448888888889,-70.49344888889678,32.30307916664353,-300.5514847222447
162,2024-08-23,2024-08-26,3,47.04,47.02,95.55,95.49,2.0308379413015736,2.0289274180759698,2.0292648880577153,95.4001671979321,1.0,1.0,1.0,95.49,-0.000941198910537071,0.0,-0.000941198910537071,False,True,False,1,1,2124.0,2124.0,2124.0,0.0,-0.0,0.0,1047.0,-1047.0,-1047.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.000425260478447932,-42.47999999999155,-0.060000000000002274,-0.0006281407241708763,62.82000000000238,20.340000000010832,0.0,99912.95999999999,99912.95999999999,0.0,-100040.84999999999,0.0,-100040.84999999999,-8.336737499999998,-127.88999999999942,199953.81,-100040.84999999999,-8.336737499999998,12.003262500010834,44.30634166665436,-288.5482222222339
163,2024-08-26,2024-08-27,1,47.02,47.03,95.49,95.55,2.0316819051669146,2.0292648880577153,2.0296019653156274,95.43632768535436,1.0,1.0,1.0,95.55,-0.0011903713678977793,0.0,-0.0011903713678977793,False,True,False,1,1,2125.0,2124.0,2125.0,1.0,-0.0,1.0,1047.0,-1047.0,-1047.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.00999999999999801,0.00021265284503315873,21.239999999995774,0.060000000000002274,0.0006281407241709208,-62.82000000000238,-41.580000000006606,0.0,99870.48000000001,99870.48000000001,0.0,-99978.03,0.0,-99978.03,-2.7771675,-107.54999999998836,199848.51,-99978.03,-2.7771675,-44.362167500006606,-0.05582583335224456,-332.9103897222405
164,2024-08-27,2024-08-28,1,47.03,47.01,95.55,95.52,2.031908104658583,2.0296019653156274,2.0299249961685697,95.41158838948765,1.0,1.0,1.0,95.52,-0.0011356069792061959,0.0,-0.0011356069792061959,False,True,False,1,1,2125.0,2125.0,2125.0,0.0,-0.0,0.0,1047.0,-1047.0,-1047.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0004253509209175053,-42.500000000006644,-0.030000000000001137,-0.0003140210419901343,31.41000000000119,-11.090000000005453,0.0,99938.75,99938.75,0.0,-100040.84999999999,0.0,-100040.84999999999,-2.7789124999999997,-102.09999999999127,199979.59999999998,-100040.84999999999,-2.7789124999999997,-13.868912500005454,-13.924738333357698,-346.779302222246
165,2024-08-28,2024-08-29,1,47.01,46.91,95.52,95.3,2.031549776167129,2.0299249961685697,2.030144140863084,95.2237815702676,1.0,1.0,1.0,95.3,-0.0008000936488888725,0.0,-0.0008000936488888725,False,True,False,1,1,2129.0,2125.0,2129.0,4.0,-0.0,4.0,1049.0,-1047.0,-1049.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.10000000000000142,-0.0021294726956724986,-212.500000000003,-0.21999999999999886,-0.0023058389841355614,230.3399999999988,17.839999999995797,0.0,99896.25,99896.25,0.0,-100009.44,0.0,-100009.44,-2.7780400000000003,-113.19000000000233,199905.69,-100009.44,-2.7780400000000003,15.031959999995795,1.1072216666380967,-331.74734222225015
166,2024-08-29,2024-08-30,1,46.91,46.82,95.3,95.24,2.034173430158052,2.030144140863084,2.0304686556418554,95.05134867520958,1.0,1.0,1.0,95.24,-0.0019827636716891915,0.0,-0.0019827636716891915,True,True,False,1,0,2132.0,2129.0,0.0,0.0,2129.0,-2129.0,1050.0,-1049.0,0.0,1049.0,-0.0,1049.0,-10.645,-5.245,-15.89,-0.0899999999999963,-0.0019204102776018725,-191.60999999999214,-0.060000000000002274,-0.0006297890414944063,62.940000000002385,-128.66999999998976,0.0,99871.39,99871.39,0.0,-99969.7,0.0,-99969.7,-2.776936111111111,-98.30999999999767,199841.09,-99969.7,-2.776936111111111,-147.33693611110087,-146.2297144444628,-479.08427833335105
167,2024-08-30,2024-09-03,4,46.82,46.93,95.24,95.34,2.031536330705306,2.0304686556418554,2.030551022988393,95.28989400927227,1.0,1.0,1.0,95.34,-0.0005256887136409829,0.0,-0.0005256887136409829,False,True,False,0,1,2130.0,0.0,2130.0,2130.0,-0.0,2130.0,1049.0,0.0,-1049.0,0.0,1049.0,-1049.0,-10.65,-5.245,-15.895,0.10999999999999943,0.0023466677435615715,0.0,0.10000000000000853,0.0010494281580177322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.895,-162.1247144444628,-494.9792783333511
168,2024-09-03,2024-09-04,1,46.93,47.01,95.34,95.6,2.033609870240374,2.030551022988393,2.030662298959569,95.45620359068435,1.0,1.0,1.0,95.6,-0.0015052789050036296,0.0,-0.0015052789050036296,False,True,False,1,1,2124.0,2130.0,2124.0,0.0,6.0,-6.0,1046.0,-1049.0,-1046.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,0.0799999999999983,0.0017032152297127277,170.39999999999637,0.2599999999999909,0.0027233702806758204,-272.73999999999046,-102.33999999999409,0.0,99960.9,99960.9,0.0,-100011.66,0.0,-100011.66,-2.7781016666666667,-50.76000000000931,199972.56,-100011.66,-2.7781016666666667,-105.16310166666076,-267.28781611112356,-600.1423800000118
169,2024-09-04,2024-09-05,1,47.01,47.15,95.6,95.82,2.032237539766702,2.030662298959569,2.0306682263898095,95.74572739594367,1.0,1.0,1.0,95.82,-0.0007754268865057007,0.0,-0.0007754268865057007,False,True,False,1,1,2120.0,2124.0,2120.0,0.0,4.0,-4.0,1044.0,-1046.0,-1044.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.14000000000000057,0.002973664043427317,297.3600000000012,0.21999999999999886,0.002298611397620529,-230.1199999999988,67.2400000000024,0.0,99849.23999999999,99849.23999999999,0.0,-99997.59999999999,0.0,-99997.59999999999,-2.7777111111111106,-148.36000000000058,199846.83999999997,-99997.59999999999,-2.7777111111111106,64.43228888889128,-202.8555272222323,-535.7100911111206
170,2024-09-05,2024-09-06,1,47.15,47.19,95.82,95.91,2.032422123331214,2.0306682263898095,2.0307022023469123,95.8272336033351,1.0,1.0,1.0,95.91,-0.0008633315527737987,0.0,-0.0008633315527737987,False,True,False,1,1,2118.0,2120.0,2118.0,0.0,2.0,-2.0,1043.0,-1044.0,-1043.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.03999999999999915,0.0008479966588295602,84.79999999999819,0.09000000000000341,0.0009388202848838219,-93.96000000000356,-9.160000000005368,0.0,99958.0,99958.0,0.0,-100036.07999999999,0.0,-100036.07999999999,-2.77878,-78.0799999999872,199994.08,-100036.07999999999,-2.77878,-11.953780000005368,-214.80930722223766,-547.6638711111259
171,2024-09-06,2024-09-09,3,47.19,47.22,95.91,96.02,2.033460398136383,2.0307022023469123,2.030847683527398,95.8897579948212,1.0,1.0,1.0,96.02,-0.00135732571949867,0.0,-0.00135732571949867,False,True,False,1,1,2114.0,2118.0,2114.0,0.0,4.0,-4.0,1041.0,-1043.0,-1041.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.030000000000001137,0.0006355259190707615,63.54000000000241,0.10999999999999943,0.0011462513629344382,-114.72999999999941,-51.189999999997,0.0,99948.42,99948.42,0.0,-100034.12999999999,0.0,-100034.12999999999,-8.3361775,-85.70999999999185,199982.55,-100034.12999999999,-8.3361775,-59.556177499997,-274.36548472223467,-607.2200486111229
172,2024-09-09,2024-09-10,1,47.22,47.46,96.02,96.51,2.033501896333755,2.030847683527398,2.031041455888096,96.3840310602103,1.0,1.0,1.0,96.51,-0.0013060949268850087,0.0,-0.0013060949268850087,False,True,False,1,1,2104.0,2114.0,2104.0,0.0,10.0,-10.0,1036.0,-1041.0,-1036.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,0.240000000000002,0.00506971935025058,507.3600000000042,0.4900000000000091,0.005090126816250524,-510.09000000000947,-2.730000000005248,0.0,99823.08,99823.08,0.0,-99956.81999999999,0.0,-99956.81999999999,-2.776578333333333,-133.7399999999907,199779.9,-99956.81999999999,-2.776578333333333,-5.581578333338581,-279.94706305557327,-612.8016269444615
173,2024-09-10,2024-09-11,1,47.46,47.44,96.51,96.54,2.034991568296796,2.031041455888096,2.0314116502139705,96.35260666733126,1.0,1.0,1.0,96.54,-0.0019429815881488312,0.0,-0.0019429815881488312,False,True,False,1,1,2104.0,2104.0,2104.0,0.0,-0.0,0.0,1036.0,-1036.0,-1036.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.00042149631814754725,-42.08000000000658,0.030000000000001137,0.0003108003133021071,-31.080000000001178,-73.16000000000776,0.0,99855.84,99855.84,0.0,-99984.36,0.0,-99984.36,-2.7773433333333335,-128.52000000000407,199840.2,-99984.36,-2.7773433333333335,-75.93734333334109,-355.8844063889144,-688.7389702778027
174,2024-09-11,2024-09-12,1,47.44,47.36,96.54,96.27,2.0327280405405403,2.0314116502139705,2.031648479591425,96.20765575413364,1.0,1.0,1.0,96.27,-0.000647807640864505,0.0,-0.000647807640864505,False,True,False,1,1,2111.0,2104.0,2111.0,7.0,-0.0,7.0,1039.0,-1036.0,-1039.0,0.0,3.0,-3.0,-0.035,-0.015,-0.05,-0.0799999999999983,-0.0016877641137197409,-168.3199999999964,-0.27000000000001023,-0.0028006864424716996,279.7200000000106,111.40000000001419,0.0,99813.76,99813.76,0.0,-100015.44,0.0,-100015.44,-2.7782066666666667,-201.68000000000757,199829.2,-100015.44,-2.7782066666666667,108.57179333334753,-247.31261305556686,-580.1671769444552
175,2024-09-12,2024-09-13,1,47.36,47.45,96.27,96.5,2.0337197049525817,2.031648479591425,2.031821913884323,96.40172035661311,1.0,1.0,1.0,96.5,-0.0010189608647210827,0.0,-0.0010189608647210827,False,True,False,1,1,2105.0,2111.0,2105.0,0.0,6.0,-6.0,1036.0,-1039.0,-1036.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,0.09000000000000341,0.0018985344801867312,189.9900000000072,0.23000000000000398,0.0023862645550650897,-238.97000000000412,-48.97999999999692,0.0,99976.95999999999,99976.95999999999,0.0,-100024.53,0.0,-100024.53,-2.778459166666667,-47.570000000006985,200001.49,-100024.53,-2.778459166666667,-51.803459166663586,-299.11607222223046,-631.9706361111187
176,2024-09-13,2024-09-16,3,47.45,47.55,96.5,96.66,2.032807570977918,2.031821913884323,2.032007435779389,96.61313200519956,1.0,1.0,1.0,96.66,-0.00048499235494204056,0.0,-0.00048499235494204056,False,False,True,1,0,2103.0,2105.0,0.0,0.0,2105.0,-2105.0,1035.0,-1036.0,0.0,1036.0,-0.0,1036.0,-10.525,-5.18,-15.705,0.09999999999999432,0.0021052639354624146,210.49999999998803,0.1599999999999966,0.0016566580719978017,-165.75999999999647,44.73999999999157,0.0,99882.25,99882.25,0.0,-99974.0,0.0,-99974.0,-8.331166666666668,-91.75,199856.25,-99974.0,-8.331166666666668,20.7038333333249,-278.41223888890556,-611.2668027777938
177,2024-09-16,2024-09-17,1,47.55,47.45,96.66,96.61,2.0360379346680717,2.032007435779389,2.032323654872776,96.41875282773202,1.0,1.0,1.0,96.61,-0.001981541423690625,0.0,-0.001981541423690625,False,True,False,0,1,2103.0,0.0,2103.0,2103.0,-0.0,2103.0,1035.0,0.0,-1035.0,0.0,1035.0,-1035.0,-10.515,-5.175,-15.690000000000001,-0.09999999999999432,-0.002105263935462316,-0.0,-0.04999999999999716,-0.0005174108875197267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.690000000000001,-294.10223888890556,-626.9568027777939
178,2024-09-17,2024-09-18,1,47.45,47.34,96.61,96.17,2.031474440219687,2.032323654872776,2.0324155005511377,96.21020182167722,1.0,1.0,1.0,96.17,0.0004179413669569726,0.0,0.0004179413669569726,False,False,True,1,0,2114.0,2103.0,0.0,0.0,2103.0,-2103.0,1040.0,-1035.0,0.0,1035.0,-0.0,1035.0,-10.515,-5.175,-15.690000000000001,-0.10999999999999943,-0.0023209209700990126,-231.3299999999988,-0.4399999999999977,-0.004564796805027751,455.39999999999765,224.06999999999886,0.0,99787.35,99787.35,0.0,-99991.35,0.0,-99991.35,-2.7775375,-204.0,199778.7,-99991.35,-2.7775375,205.60246249999886,-88.4997763889067,-421.35434027779496
179,2024-09-18,2024-09-19,1,47.34,47.37,96.17,96.23,2.0314545070719867,2.0324155005511377,2.032563603323406,96.27552226110738,1.0,1.0,1.0,96.23,0.0004729449983689753,0.0,0.0004729449983689753,False,False,True,0,0,2112.0,0.0,0.0,0.0,-0.0,0.0,1039.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.02999999999999403,0.0006335128498223407,0.0,0.060000000000002274,0.0006237006439190222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4997763889067,-421.35434027779496
180,2024-09-19,2024-09-20,1,47.37,47.31,96.23,96.15,2.0323398858592263,2.032563603323406,2.03268614842764,96.16058407323034,1.0,1.0,1.0,96.15,0.0001100727065234729,0.0,0.0001100727065234729,False,False,True,0,0,2114.0,0.0,0.0,0.0,-0.0,0.0,1040.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999517,-0.0012674272926035848,-0.0,-0.0799999999999983,-0.0008316873335207518,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4997763889067,-421.35434027779496
181,2024-09-20,2024-09-23,3,47.31,47.28,96.15,96.08,2.032148900169205,2.03268614842764,2.0327310934361003,96.10540109765881,1.0,1.0,1.0,96.08,0.0002643395144651792,0.0,0.0002643395144651792,False,False,True,0,0,2116.0,0.0,0.0,0.0,-0.0,0.0,1041.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0006343165452139973,-0.0,-0.07000000000000739,-0.0007282942630606648,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4997763889067,-421.35434027779496
182,2024-09-23,2024-09-24,1,47.28,47.35,96.08,96.25,2.0327349524815204,2.0327310934361003,2.032825943995097,96.24981727419934,1.0,1.0,1.0,96.25,-1.8984516790274367e-06,0.0,-1.8984516790274367e-06,False,False,True,0,0,2112.0,0.0,0.0,0.0,-0.0,0.0,1039.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.001479446534244603,0.0,0.1700000000000017,0.0017677953961656055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4997763889067,-421.35434027779496
183,2024-09-24,2024-09-25,1,47.35,47.2,96.25,95.94,2.0326271186440676,2.032825943995097,2.032873204668955,95.94938455656859,1.0,1.0,1.0,95.94,9.781214940842383e-05,0.0,9.781214940842383e-05,False,False,True,0,0,2118.0,0.0,0.0,0.0,-0.0,0.0,1042.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.0031729270405774974,-0.0,-0.3100000000000023,-0.0032259770939757552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4997763889067,-421.35434027779496
184,2024-09-25,2024-09-26,1,47.2,47.19,95.94,96.0,2.0343293070565798,2.032873204668955,2.032994264788855,95.93128652832799,1.0,1.0,1.0,96.0,-0.0007160216122198394,0.0,-0.0007160216122198394,False,True,False,0,1,2118.0,0.0,2118.0,2118.0,-0.0,2118.0,1042.0,0.0,-1042.0,0.0,1042.0,-1042.0,-10.59,-5.21,-15.8,-0.010000000000005116,-0.0002118868532136689,-0.0,0.060000000000002274,0.000625195393918318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.8,-104.2997763889067,-437.154340277795
185,2024-09-26,2024-09-27,1,47.19,47.31,96.0,96.21,2.033608116677235,2.032994264788855,2.0330971818143597,96.18095866716072,1.0,1.0,1.0,96.21,-0.0003018991459997449,0.0,-0.0003018991459997449,False,False,True,1,0,2112.0,2118.0,0.0,0.0,2118.0,-2118.0,1039.0,-1042.0,0.0,1042.0,-0.0,1042.0,-10.59,-5.21,-15.8,0.12000000000000455,0.0025396839047607555,254.16000000000963,0.20999999999999375,0.0021851109053370107,-218.81999999999348,35.34000000001615,0.0,99948.42,99948.42,0.0,-100032.0,0.0,-100032.0,-2.7786666666666666,-83.58000000000175,199980.41999999998,-100032.0,-2.7786666666666666,16.76133333334948,-87.53844305555721,-420.39300694444546
186,2024-09-27,2024-09-30,3,47.31,47.21,96.21,95.81,2.0294429146367294,2.0330971818143597,2.0328606560382942,95.98251795345593,1.0,1.0,1.0,95.81,0.0017990065704882542,0.0,0.0017990065704882542,True,False,True,0,0,2123.0,0.0,0.0,0.0,-0.0,0.0,1044.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.0021159550848613468,-0.0,-0.3999999999999915,-0.004166238710391135,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
187,2024-09-30,2024-10-01,1,47.21,47.22,95.81,95.81,2.0290131300296483,2.0328606560382942,2.032734496004511,95.99168017812825,1.0,1.0,1.0,95.81,0.0018944592382784703,0.0,0.0018944592382784703,False,False,True,0,0,2122.0,0.0,0.0,0.0,-0.0,0.0,1044.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00021179709917152305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
188,2024-10-01,2024-10-02,1,47.22,47.13,95.81,95.68,2.030129429238277,2.032734496004511,2.032560473954406,95.8027767966926,1.0,1.0,1.0,95.68,0.0012823797061231772,0.0,0.0012823797061231772,False,False,True,0,0,2124.0,0.0,0.0,0.0,-0.0,0.0,1045.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0019077907217273263,-0.0,-0.12999999999999545,-0.0013577734604603596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
189,2024-10-02,2024-10-03,1,47.13,46.91,95.68,95.21,2.0296312086975057,2.032560473954406,2.0324301574009462,95.34741183320118,1.0,1.0,1.0,95.21,0.0014422095230717884,0.0,0.0014422095230717884,False,False,True,0,0,2134.0,0.0,0.0,0.0,-0.0,0.0,1050.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.22000000000000597,-0.004678868595272954,-0.0,-0.4700000000000131,-0.0049243119047217504,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
190,2024-10-03,2024-10-04,1,46.91,46.58,95.21,94.51,2.0289823958780593,2.0324301574009462,2.0322581710282885,94.67059673173607,1.0,1.0,1.0,94.51,0.0016978143962770589,0.0,0.0016978143962770589,False,False,True,0,0,2150.0,0.0,0.0,0.0,-0.0,0.0,1058.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3299999999999983,-0.007059607884171648,-0.0,-0.6999999999999886,-0.007379329290635155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
191,2024-10-04,2024-10-07,3,46.58,46.46,94.51,94.28,2.029272492466638,2.0322581710282885,2.0320487757448014,94.41871462597429,1.0,1.0,1.0,94.28,0.0014702235914630384,0.0,0.0014702235914630384,False,False,True,0,0,2156.0,0.0,0.0,0.0,-0.0,0.0,1061.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.0025795371139318048,-0.0,-0.23000000000000398,-0.0024365709390343575,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
192,2024-10-07,2024-10-08,1,46.46,46.59,94.28,94.47,2.0276883451384418,2.0320487757448014,2.031758098185036,94.67315246195031,1.0,1.0,1.0,94.47,0.0021481352872291457,0.0,0.0021481352872291457,False,False,True,0,0,2152.0,0.0,0.0,0.0,-0.0,0.0,1059.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.13000000000000256,0.002794198486442399,0.0,0.18999999999999773,0.0020132457131125654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
193,2024-10-08,2024-10-09,1,46.59,46.48,94.47,94.25,2.027753872633391,2.031758098185036,2.0313962134018655,94.43611640364047,1.0,1.0,1.0,94.25,0.001972762676431944,0.0,0.001972762676431944,False,False,True,0,0,2156.0,0.0,0.0,0.0,-0.0,0.0,1061.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11000000000000654,-0.0023638132850497934,-0.0,-0.21999999999999886,-0.0023314974529228174,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.53844305555721,-420.39300694444546
