,bop date,eop date,day count,bop IYH price,eop IYH price,bop FHLC price,eop FHLC price,bop XLV price,eop XLV price,bop VHT price,eop VHT price,eop VHT / eop IYH,eop VHT / IYH moving avg,bop VHT / IYH moving avg,eop IYH unit price,eop VHT / eop FHLC,eop VHT / FHLC moving avg,bop VHT / FHLC moving avg,eop FHLC unit price,eop VHT / eop XLV,eop VHT / XLV moving avg,bop VHT / XLV moving avg,eop XLV unit price,eop VHT / eop VHT,eop VHT / VHT moving avg,bop VHT / VHT moving avg,eop VHT unit price,IYH unit price pct diff,FHLC unit price pct diff,XLV unit price pct diff,VHT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,IYH shares per unit,eop IYH shares,bop IYH shares,eop IYH shares traded,eop IYH shares bought,eop IYH shares sold,FHLC shares per unit,eop FHLC shares,bop FHLC shares,eop FHLC shares traded,eop FHLC shares bought,eop FHLC shares sold,XLV shares per unit,eop XLV shares,bop XLV shares,eop XLV shares traded,eop XLV shares bought,eop XLV shares sold,VHT shares per unit,eop VHT shares,bop VHT shares,eop VHT shares traded,eop VHT shares bought,eop VHT shares sold,IYH daily commission,IYH cop,IYH pct cop,IYH daily position pnl,IYH investment amount,short IYH investment amount,long IYH investment amount,daily IYH borrow cost,FHLC daily commission,FHLC cop,FHLC pct cop,FHLC daily position pnl,FHLC investment amount,short FHLC investment amount,long FHLC investment amount,daily FHLC borrow cost,XLV daily commission,XLV cop,XLV pct cop,XLV daily position pnl,XLV investment amount,short XLV investment amount,long XLV investment amount,daily XLV borrow cost,VHT daily commission,VHT cop,VHT pct cop,VHT daily position pnl,VHT investment amount,short VHT investment amount,long VHT investment amount,daily VHT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,57.976,,65.39,,138.55,,253.63,4.374741272250587,,,,3.878727634194831,,,,1.830602670516059,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,57.976,58.29,65.39,65.71,138.55,139.24,253.63,254.84,4.371933436266941,,,,3.8782529295388835,,,,1.8302212008043666,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.31400000000000006,0.005401420250478092,,,,,,,0.3199999999999932,0.004881779336591817,,,,,,,0.6899999999999977,0.004967791634250793,,,,,,,1.210000000000008,0.004759385151730943,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,58.29,58.312,65.71,65.67,139.24,139.12,254.84,254.65,4.367025655096722,,,,3.8777219430485763,,,,1.830434157561817,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.021999999999998465,0.00037735202245342233,,,,,,,-0.03999999999999204,-0.0006089207068950852,,,,,,,-0.12000000000000455,-0.0008621928972105696,,,,,,,-0.18999999999999773,-0.0007458439176738081,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,58.312,58.826,65.67,66.44,139.12,140.35,254.65,257.46,4.376636181280386,,,,3.8750752558699575,,,,1.8344139650872817,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5140000000000029,0.008776029964033968,,,,,,,0.769999999999996,0.011657084542212728,,,,,,,1.2299999999999898,0.008802432761863776,,,,,,,2.809999999999974,0.010974314900874508,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,58.826,58.834,66.44,66.4,140.35,140.33,257.46,257.55,4.377570792398953,,,,3.878765060240964,,,,1.8353167533670633,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.008000000000002672,0.00013598504185503732,,,,,,,-0.03999999999999204,-0.0006022282627058075,,,,,,,-0.01999999999998181,-0.0001425110448469759,,,,,,,0.09000000000003183,0.0003495077801060144,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,58.834,59.094,66.4,66.64,140.33,140.97,257.55,258.36,4.372017463701899,,,,3.876950780312125,,,,1.832730368163439,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.259999999999998,0.004409477329819588,,,,,,,0.23999999999999488,0.0036079413761990835,,,,,,,0.6399999999999864,0.0045503100197895685,,,,,,,0.8100000000000023,0.0031400851526778243,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,59.094,59.028,66.64,66.54,140.97,140.87,258.36,257.84,4.368096496577895,,,,3.8749624286143667,,,,1.8303400298147225,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0660000000000025,-0.0011174888144172915,,,,,,,-0.09999999999999432,-0.0015017272682564505,,,,,,,-0.09999999999999432,-0.0007096225106185671,,,,,,,-0.5200000000000387,-0.0020147236570896955,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,59.028,58.928,66.54,66.33,140.87,140.52,257.84,257.2,4.364648384469183,,,,3.8775817880295493,,,,1.830344434955878,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10000000000000142,-0.001695547898493557,,,,,,,-0.21000000000000796,-0.0031609870528661907,,,,,,,-0.3499999999999943,-0.002487651874589126,,,,,,,-0.6399999999999864,-0.0024852451437179937,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,58.928,58.542,66.33,65.99,140.52,139.68,257.2,255.77,4.3690000341635065,,,,3.875890286407032,,,,1.8311139747995417,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3859999999999957,-0.00657191434884141,,,,,,,-0.3400000000000034,-0.005139068142134451,,,,,,,-0.8400000000000034,-0.005995735306334268,,,,,,,-1.4299999999999784,-0.005575389220772093,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,58.542,58.376,65.99,65.79,139.68,139.4,255.77,254.89,4.36634918459641,,,,3.8742970056239545,,,,1.8284791965566713,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16600000000000392,-0.002839598890549055,,,,,,,-0.19999999999998863,-0.003035364297423606,,,,,,,-0.28000000000000114,-0.002006593764868558,,,,,,,-0.8800000000000239,-0.003446523601189391,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,58.376,58.414,65.79,65.73,139.4,139.38,254.89,254.99,4.365220666278632,,,,3.879354936862924,,,,1.829459032859808,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.03800000000000381,0.0006507406685670144,,,,,,,-0.060000000000002274,-0.0009124088224217011,,,,,,,-0.020000000000010232,-0.00014348231605082663,,,,,,,0.10000000000002274,0.00039224916169361635,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,58.414,58.486,65.73,65.79,139.38,139.46,254.99,255.27,4.364634271449578,,,,3.8800729594163244,,,,1.8304173239638606,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.07199999999999562,0.0012318222259078955,,,,,,,0.060000000000002274,0.0009124088224217169,,,,,,,0.0800000000000125,0.0005738057824919055,,,,,,,0.28000000000000114,0.0010974798263792113,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,58.486,58.732,65.79,66.15,139.46,140.07,255.27,256.58,4.368657631274263,,,,3.8787603930461065,,,,1.8317983865210252,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.24600000000000222,0.004197313742897367,,,,,,,0.35999999999999943,0.005457039463058117,,,,,,,0.6099999999999852,0.0043644758580905895,,,,,,,1.3099999999999739,0.005118698291618433,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,58.732,58.684,66.15,66.12,140.07,139.97,256.58,256.37,4.36865244359621,,,,3.877344222625529,,,,1.8316067728799028,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04800000000000182,-0.0008176058232935603,,,,,,,-0.030000000000001137,-0.0004536176081412917,,,,,,,-0.09999999999999432,-0.0007141837184008068,,,,,,,-0.20999999999997954,-0.00081879330044785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,58.684,58.184,66.12,65.56,139.97,138.69,256.37,254.06,4.366492506531006,,,,3.8752287980475897,,,,1.831855216670272,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.008556714425158013,,,,,,,-0.5600000000000023,-0.0085055190771945,,,,,,,-1.2800000000000011,-0.009186887264310696,,,,,,,-2.3100000000000023,-0.009051253925431598,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,58.184,58.106,65.56,65.43,138.69,138.48,254.06,253.8,4.367879392833786,,,,3.8789546079779913,,,,1.8327556325823227,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07799999999999585,-0.0013414741026242822,,,,,,,-0.12999999999999545,-0.0019848849939814637,,,,,,,-0.21000000000000796,-0.0015153158002899887,,,,,,,-0.2599999999999909,-0.001023904315027317,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,58.106,58.426,65.43,65.76,138.48,139.27,253.8,255.0,4.364495258960052,,,,3.877737226277372,,,,1.8309758023982192,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3200000000000003,0.005492067489463285,,,,,,,0.3299999999999983,0.005030881866277022,,,,,,,0.7900000000000205,0.0056885841970468155,,,,,,,1.1999999999999886,0.004716989878138867,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,58.426,58.844,65.76,66.37,139.27,140.25,255.0,257.15,4.3700292298280194,,,,3.874491487117673,,,,1.8335115864527627,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.41799999999999926,0.007128878148886849,,,,,,,0.6099999999999994,0.0092333964099092,,,,,,,0.9799999999999898,0.007012049337805022,,,,,,,2.1499999999999773,0.008396027062498944,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,58.844,58.926,66.37,66.38,140.25,140.57,257.15,257.24,4.3654753419543155,,,,3.875263633624586,,,,1.8299779469303552,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.08200000000000074,0.0013925450157269061,,,,,,,0.009999999999990905,0.00015065913399472936,,,,,,,0.3199999999999932,0.002279040940868743,,,,,,,0.09000000000003183,0.0003499290457373019,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,58.926,58.788,66.38,66.2,140.57,140.38,257.24,256.64,4.365516772130367,4.368753620781936,,,3.8767371601208453,3.8771085268498586,,,1.8281806525146032,1.8312267552699986,,,1.0,1.0,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13800000000000523,-0.0023446669592542455,,,,,,,-0.1799999999999926,-0.00271534334886587,,,,,,,-0.18999999999999773,-0.0013525540413990471,,,,,,,-0.6000000000000227,-0.0023351765885128418,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,58.788,59.532,66.2,67.06,140.38,142.2,256.64,260.0,4.367399045891285,4.368386509463971,4.368753620781936,260.0806405523902,3.877124962719952,3.8770283932761154,3.8771085268498586,259.9988978105515,1.828410689170183,1.8311171562027049,1.8312267552699986,260.4004445993938,1.0,1.0,1.0,260.0,0.00031010788231140043,-4.239199171831258e-06,0.0015389866883726662,0.0,FHLC,XLV,-4.239199171831258e-06,0.0015389866883726662,0.0015432258875444974,False,False,False,,,,,0,0,1682.0,0.0,0.0,0.0,0.0,-0.0,1493.0,0.0,0.0,0.0,0.0,-0.0,705.0,0.0,0.0,0.0,0.0,-0.0,385.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.7439999999999998,0.012576230662474002,0.0,0.0,0.0,0.0,0.0,-0.0,0.8599999999999994,0.012907278095119837,0.0,0.0,0.0,0.0,0.0,-0.0,1.8199999999999932,0.012881486066865113,0.0,0.0,0.0,0.0,0.0,-0.0,3.3600000000000136,0.013007306337378045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2024-02-01,2024-02-02,1,59.532,59.486,67.06,66.9,142.2,141.99,260.0,259.49,4.362202871263827,4.367899981213815,4.368386509463971,259.85783990197376,3.878774289985052,3.8770544612984232,3.8770283932761154,259.3731995101721,1.8275230650045777,1.8309822494127155,1.8311171562027049,260.0003250092221,1.0,1.0,1.0,259.49,0.0014165456567689601,-0.00045021690461394064,0.0019647148322616275,0.0,FHLC,XLV,-0.00045021690461394064,0.0019647148322616275,0.002414931736875568,False,True,False,,,FHLC,XLV,0,1,1682.0,0.0,0.0,0.0,0.0,-0.0,1493.0,1493.0,0.0,1493.0,1493.0,-0.0,705.0,-705.0,0.0,-705.0,0.0,705.0,385.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.045999999999999375,-0.0007729923589790241,-0.0,0.0,0.0,0.0,0.0,-7.465,-0.1599999999999966,-0.002388773903899649,-0.0,0.0,0.0,0.0,0.0,-3.525,-0.20999999999997954,-0.001477884782874054,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5099999999999909,-0.0019634647975735214,-0.0,0.0,0.0,0.0,0.0,-10.99,0.0,0.0,0.0,0.0,0.0,-10.99,-10.99,-10.99
22,2024-02-02,2024-02-05,3,59.486,59.718,66.9,67.1,141.99,142.43,259.49,260.06,4.354800897551827,4.36728874333657,4.367899981213815,260.8422510781266,3.875707898658719,3.8769537590789307,3.8770544612984232,260.15035435312416,1.8258793793442392,1.8307545105018364,1.8309822494127155,260.7868017838531,1.0,1.0,1.0,260.06,0.0030034489754862956,0.0003473762230092853,0.0027908484917588882,0.0,VHT,IYH,0.0,0.0030034489754862956,0.0030034489754862956,False,True,False,FHLC,XLV,VHT,IYH,1,1,1682.0,-1682.0,0.0,-1682.0,0.0,1682.0,1493.0,0.0,1493.0,-1493.0,0.0,1493.0,705.0,0.0,-705.0,705.0,705.0,-0.0,385.0,385.0,0.0,385.0,385.0,-0.0,-8.41,0.23200000000000642,0.003892491744048479,0.0,0.0,0.0,0.0,0.0,-7.465,0.19999999999998863,0.0029850768434532774,298.599999999983,99881.70000000001,0.0,99881.70000000001,0.0,-3.525,0.4399999999999977,0.003094018360228384,-310.1999999999984,-100102.95000000001,-100102.95000000001,0.0,-8.341912500000001,-1.925,0.5699999999999932,0.002194207405219571,0.0,0.0,0.0,0.0,0.0,-21.325,-11.60000000001537,-221.25,199984.65000000002,-100102.95000000001,-8.341912500000001,-41.26691250001537,-52.256912500015375,-52.256912500015375
23,2024-02-05,2024-02-06,1,59.718,60.35,67.1,67.9,142.43,143.98,260.06,263.15,4.360397680198839,4.366476818282493,4.36728874333657,263.56587566036205,3.875552282768777,3.8769776104238716,3.8769537590789307,263.2451602414594,1.827684400611196,1.8304180322780321,1.8307545105018364,263.5920344220544,1.0,1.0,1.0,263.15,0.001579127442328032,0.0003615543974698723,0.0016783719427461074,0.0,VHT,XLV,0.0,0.0016783719427461074,0.0016783719427461074,False,False,False,VHT,IYH,VHT,IYH,1,1,1660.0,-1660.0,-1682.0,22.0,22.0,-0.0,1473.0,0.0,0.0,0.0,0.0,-0.0,696.0,0.0,0.0,0.0,0.0,-0.0,380.0,380.0,385.0,-5.0,0.0,5.0,-0.11,0.6319999999999979,0.010527465051559022,-1063.0239999999965,-100445.676,-100445.676,0.0,-2.790157666666667,-0.0,0.8000000000000114,0.011851990587014548,0.0,0.0,0.0,0.0,0.0,-0.0,1.549999999999983,0.010823750094661983,0.0,0.0,0.0,0.0,0.0,-0.025,3.089999999999975,0.011811838176614093,1189.6499999999903,100123.1,0.0,100123.1,0.0,-0.135,126.62599999999384,-322.57600000000093,200568.776,-100445.676,-2.790157666666667,123.70084233332716,71.44392983331178,0.0
24,2024-02-06,2024-02-07,1,60.35,60.432,67.9,67.95,143.98,144.37,263.15,263.51,4.360438178448504,4.3656201875849705,4.366476818282493,263.87492708244764,3.877998528329654,3.876939283828306,3.8769776104238716,263.4406286283021,1.8252407009766571,1.8299142296585118,1.8304180322780321,264.2574513199795,1.0,1.0,1.0,263.51,0.001383911909311518,-0.00026329363067366905,0.002832504421591687,0.0,FHLC,XLV,-0.00026329363067366905,0.002832504421591687,0.003095798052265356,False,True,False,VHT,IYH,FHLC,XLV,1,1,1655.0,0.0,-1660.0,1660.0,1660.0,-0.0,1469.0,1469.0,0.0,1469.0,1469.0,-0.0,694.0,-694.0,0.0,-694.0,0.0,694.0,379.0,0.0,380.0,-380.0,0.0,380.0,-8.3,0.08200000000000074,0.0013578184265604473,-136.12000000000123,-100181.0,-100181.0,0.0,-2.7828055555555555,-7.345,0.04999999999999716,0.0007361060325022723,0.0,0.0,0.0,0.0,0.0,-3.47,0.3900000000000148,0.002705047600566557,0.0,0.0,0.0,0.0,0.0,-1.9000000000000001,0.36000000000001364,0.0013671061256575385,136.80000000000518,99996.99999999999,0.0,99996.99999999999,0.0,-21.014999999999997,0.6800000000039574,-184.00000000001455,200178.0,-100181.0,-2.7828055555555555,-23.117805555551595,48.32612427776019,-23.117805555551598
25,2024-02-07,2024-02-08,1,60.432,60.424,67.95,67.95,144.37,144.12,263.51,263.45,4.360022507612869,4.365020439780519,4.3656201875849705,263.78823421463426,3.8771155261221484,3.876947521118807,3.876939283828306,263.4380243361334,1.8279905634193727,1.8296772394213086,1.8299142296585118,263.72723877838473,1.0,1.0,1.0,263.45,0.0012830414756929347,-4.545809855412446e-05,0.0010517859404750413,0.0,FHLC,IYH,-4.545809855412446e-05,0.0012830414756929347,0.001328499574247059,False,False,False,FHLC,XLV,FHLC,XLV,1,1,1659.0,0.0,0.0,0.0,0.0,-0.0,1473.0,1473.0,1469.0,4.0,4.0,-0.0,695.0,-695.0,-694.0,-1.0,0.0,1.0,380.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.008000000000002672,-0.0001323889589542782,-0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,99818.55,0.0,99818.55,0.0,-0.005,-0.25,-0.0017331627618307013,173.5,-100192.78,-100192.78,0.0,-2.783132777777778,-0.0,-0.060000000000002274,-0.00022772127015060304,-0.0,0.0,0.0,0.0,0.0,-0.025,173.5,-374.2299999999959,200011.33000000002,-100192.78,-2.783132777777778,170.6918672222222,219.0179914999824,0.0
26,2024-02-08,2024-02-09,1,60.424,60.368,67.95,67.93,144.12,144.01,263.45,263.45,4.364067055393586,4.364818967721304,4.365020439780519,263.5075539086704,3.8782570292948617,3.8771122511528318,3.876947521118807,263.3610451096006,1.8293868481355462,1.8296295803373497,1.8296772394213086,263.49181924906264,1.0,1.0,1.0,263.45,0.00021843850030166316,-0.0003377108056886937,0.0001587243510489728,0.0,FHLC,IYH,-0.0003377108056886937,0.00021843850030166316,0.0005561493059903569,False,False,False,FHLC,XLV,FHLC,XLV,1,1,1659.0,0.0,0.0,0.0,0.0,-0.0,1473.0,1473.0,1473.0,0.0,0.0,-0.0,695.0,-695.0,-695.0,0.0,0.0,-0.0,380.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.055999999999997385,-0.000927213789192139,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.00029437739394210573,-29.45999999999414,100090.35,0.0,100090.35,0.0,-0.0,-0.11000000000001364,-0.0007635442706012805,76.45000000000948,-100163.40000000001,-100163.40000000001,0.0,-2.782316666666667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99000000001534,-73.05000000000291,200253.75,-100163.40000000001,-2.782316666666667,44.207683333348676,263.2256748333311,0.0
27,2024-02-09,2024-02-12,3,60.368,60.434,67.93,68.18,144.01,144.2,263.45,264.25,4.372538637190986,4.365213480357394,4.364818967721304,263.78346949526923,3.8757700205338805,3.8770216627780485,3.8771122511528318,264.3415132836001,1.8325242718446604,1.829738572181789,1.8296295803373497,263.8325854846458,1.0,1.0,1.0,264.25,-0.0017670494507494479,0.0003462533249763558,-0.0015808686510756726,0.0,IYH,FHLC,-0.0017670494507494479,0.0003462533249763558,0.0021133027757258035,False,True,False,FHLC,XLV,IYH,FHLC,1,1,1650.0,1650.0,0.0,1650.0,1650.0,-0.0,1466.0,-1466.0,1473.0,-2939.0,0.0,2939.0,692.0,0.0,-695.0,695.0,695.0,-0.0,378.0,0.0,0.0,0.0,0.0,-0.0,-8.25,0.0659999999999954,0.001092697249497835,0.0,0.0,0.0,0.0,0.0,-14.695,0.25,0.0036735035065465784,368.25,100060.89000000001,0.0,100060.89000000001,0.0,-3.475,0.18999999999999773,0.0013184832415574625,-132.04999999999842,-100086.95,-100086.95,0.0,-8.340579166666668,-0.0,0.8000000000000114,0.003032028095052225,0.0,0.0,0.0,0.0,0.0,-26.42,236.20000000000158,-26.05999999998312,200147.84000000003,-100086.95,-8.340579166666668,201.4394208333349,464.665095666666,0.0
28,2024-02-12,2024-02-13,1,60.434,59.874,68.18,67.37,144.2,142.86,264.25,261.35,4.364999832982597,4.365013470298348,4.365213480357394,261.3627919229186,3.879323140863886,3.8771933055008914,3.8770216627780485,261.19494942135714,1.8294134117317653,1.8296535440284,1.829738572181789,261.3964524218904,1.0,1.0,1.0,261.35,4.8944365313981117e-05,-0.0005934440027216661,0.0001777244849674646,0.0,FHLC,XLV,-0.0005934440027216661,0.0001777244849674646,0.0007711684876891308,False,False,False,IYH,FHLC,IYH,FHLC,1,1,1672.0,1672.0,1650.0,22.0,22.0,-0.0,1485.0,-1485.0,-1466.0,-19.0,0.0,19.0,701.0,0.0,0.0,0.0,0.0,-0.0,383.0,0.0,0.0,0.0,0.0,-0.0,-0.11,-0.5599999999999952,-0.009309506341222074,-923.999999999992,99716.09999999999,0.0,99716.09999999999,0.0,-0.095,-0.8100000000000023,-0.011951451737188588,1187.4600000000032,-99951.88,-99951.88,0.0,-2.776441111111111,-0.0,-1.339999999999975,-0.009336095124022104,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.8999999999999773,-0.011035119591416098,-0.0,0.0,0.0,0.0,0.0,-0.20500000000000002,263.4600000000112,-235.7800000000134,199667.97999999998,-99951.88,-2.776441111111111,260.47855888890007,725.1436545555661,0.0
29,2024-02-13,2024-02-14,1,59.874,60.448,67.37,68.05,142.86,144.1,261.35,263.86,4.365074113287454,4.3649497167329,4.365013470298348,263.85633425259454,3.8774430565760474,3.877350608048496,3.8771933055008914,263.84300443933563,1.831089521165857,1.8297840602588593,1.8296535440284,263.65307569449243,1.0,1.0,1.0,263.86,-1.3892870724630157e-05,-6.441335572201767e-05,-0.0007845277232165829,0.0,XLV,VHT,-0.0007845277232165829,0.0,0.0007845277232165829,False,False,False,IYH,FHLC,IYH,FHLC,1,1,1654.0,1654.0,1672.0,-18.0,0.0,18.0,1469.0,-1469.0,-1485.0,16.0,16.0,-0.0,693.0,0.0,0.0,0.0,0.0,-0.0,379.0,0.0,0.0,0.0,0.0,-0.0,-0.09,0.5739999999999981,0.009541137188868584,959.7279999999968,100109.32800000001,0.0,100109.32800000001,0.0,-0.08,0.6799999999999926,0.010042914124906384,-1009.799999999989,-100044.45000000001,-100044.45000000001,0.0,-2.7790125000000003,-0.0,1.2399999999999807,0.008642373278649819,0.0,0.0,0.0,0.0,0.0,-0.0,2.509999999999991,0.009558154296699733,0.0,0.0,0.0,0.0,0.0,-0.16999999999999998,-50.07199999999227,64.87799999999697,200153.77800000002,-100044.45000000001,-2.7790125000000003,-53.021012499992274,672.1226420555738,-53.02101249999225
30,2024-02-14,2024-02-15,1,60.448,60.852,68.05,68.55,144.1,145.15,263.86,265.99,4.371097088016828,4.36524353781981,4.3649497167329,265.6159201626304,3.8802334062727937,3.877394531518989,3.877350608048496,265.7923841817244,1.8325180847399243,1.8299370128528651,1.8297840602588593,265.59315634657344,1.0,1.0,1.0,265.99,-0.0014073579127891751,-0.0007432206603692642,-0.0014930635871745013,0.0,XLV,VHT,-0.0014930635871745013,0.0,0.0014930635871745013,False,False,False,IYH,FHLC,IYH,FHLC,1,1,1641.0,1641.0,1654.0,-13.0,0.0,13.0,1458.0,-1458.0,-1469.0,11.0,11.0,-0.0,688.0,0.0,0.0,0.0,0.0,-0.0,376.0,0.0,0.0,0.0,0.0,-0.0,-0.065,0.40399999999999636,0.006661195281783226,668.215999999994,99980.992,0.0,99980.992,0.0,-0.055,0.5,0.007320676910848397,-734.5,-99965.45,-99965.45,0.0,-2.7768180555555557,-0.0,1.0500000000000114,0.007260187465162502,0.0,0.0,0.0,0.0,0.0,-0.0,2.1299999999999955,0.00804005463443465,0.0,0.0,0.0,0.0,0.0,-0.12,-66.28400000000602,15.54200000000128,199946.44199999998,-99965.45,-2.7768180555555557,-69.18081805556157,602.9418240000123,-122.20183055555378
31,2024-02-15,2024-02-16,1,60.852,61.07,68.55,68.78,145.15,145.62,265.99,266.66,4.3664647126248575,4.365335059878574,4.36524353781981,266.58542285465575,3.876999127653388,3.8772408399308427,3.877394531518989,266.6871958778761,1.831204504875704,1.8299763718984572,1.8299370128528651,266.47542781163423,1.0,1.0,1.0,266.66,-0.0002797104021307276,0.00010198189138263322,-0.0006924026658569144,0.0,XLV,FHLC,-0.0006924026658569144,0.00010198189138263322,0.0007943845572395476,False,False,False,IYH,FHLC,IYH,FHLC,1,1,1637.0,1637.0,1641.0,-4.0,0.0,4.0,1454.0,-1454.0,-1458.0,4.0,4.0,-0.0,686.0,0.0,0.0,0.0,0.0,-0.0,375.0,0.0,0.0,0.0,0.0,-0.0,-0.02,0.21800000000000352,0.003576060634161108,357.7380000000058,99858.132,0.0,99858.132,0.0,-0.02,0.23000000000000398,0.0033495989957968188,-335.34000000000583,-99945.9,-99945.9,0.0,-2.776275,-0.0,0.46999999999999886,0.003232798495926003,0.0,0.0,0.0,0.0,0.0,-0.0,0.6700000000000159,0.0025157245972473705,0.0,0.0,0.0,0.0,0.0,-0.04,22.397999999999968,-87.76799999999639,199804.032,-99945.9,-2.776275,19.58172499999997,622.5235490000123,-102.62010555555378
