,bop date,eop date,day count,bop TFI price,eop TFI price,bop VTEB price,eop VTEB price,bop MUB price,eop MUB price,eop MUB / eop TFI,eop MUB / TFI moving avg,bop MUB / TFI moving avg,eop TFI unit price,eop MUB / eop VTEB,eop MUB / VTEB moving avg,bop MUB / VTEB moving avg,eop VTEB unit price,eop MUB / eop MUB,eop MUB / MUB moving avg,bop MUB / MUB moving avg,eop MUB unit price,TFI unit price pct diff,VTEB unit price pct diff,MUB unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,TFI shares per unit,eop TFI shares,bop TFI shares,eop TFI shares traded,eop TFI shares bought,eop TFI shares sold,VTEB shares per unit,eop VTEB shares,bop VTEB shares,eop VTEB shares traded,eop VTEB shares bought,eop VTEB shares sold,MUB shares per unit,eop MUB shares,bop MUB shares,eop MUB shares traded,eop MUB shares bought,eop MUB shares sold,TFI daily commission,TFI cop,TFI pct cop,TFI daily position pnl,TFI investment amount,short TFI investment amount,long TFI investment amount,daily TFI borrow cost,VTEB daily commission,VTEB cop,VTEB pct cop,VTEB daily position pnl,VTEB investment amount,short VTEB investment amount,long VTEB investment amount,daily VTEB borrow cost,MUB daily commission,MUB cop,MUB pct cop,MUB daily position pnl,MUB investment amount,short MUB investment amount,long MUB investment amount,daily MUB borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,47.07,,50.96,,108.31,2.301041002761844,,,,2.1253924646781788,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,47.07,47.04,50.96,50.93,108.31,108.21,2.3003826530612246,,,,2.1246809346161397,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.030000000000001137,-0.0006375518226794292,,,,,,,-0.030000000000001137,-0.0005888703673947019,,,,,,,-0.10000000000000853,-0.0009237022640885308,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,47.04,46.93,50.93,50.84,108.21,108.07,2.3027913914340505,,,,2.1256884343036977,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.10999999999999943,-0.002341173784045216,,,,,,,-0.0899999999999963,-0.0017686945752598588,,,,,,,-0.14000000000000057,-0.0012946182684830888,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,46.93,47.04,50.84,50.95,108.07,108.45,2.3054846938775513,,,,2.12855740922473,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.10999999999999943,0.0023411737840452556,,,,,,,0.10999999999999943,0.0021613133474805498,,,,,,,0.38000000000000966,0.0035100719578092143,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,47.04,47.05,50.95,50.98,108.45,108.43,2.3045696068012753,,,,2.126912514711652,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.00021256244101711238,,,,,,,0.02999999999999403,0.0005886392792353949,,,,,,,-0.01999999999999602,-0.000184433788792816,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,47.05,46.92,50.98,50.92,108.43,108.3,2.308184143222506,,,,2.126865671641791,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.12999999999999545,-0.0027668422461138756,,,,,,,-0.05999999999999517,-0.001177625258763512,,,,,,,-0.13000000000000966,-0.0011996494771456818,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,46.92,47.01,50.92,51.0,108.3,108.58,2.309721335885982,,,,2.129019607843137,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0899999999999963,0.001916321250764277,,,,,,,0.0799999999999983,0.0015698590351200523,,,,,,,0.28000000000000114,0.002582074470360121,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,47.01,47.06,51.0,50.93,108.58,108.6,2.3076923076923075,,,,2.1323385038287843,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.05000000000000426,0.001063038263177388,,,,,,,-0.07000000000000028,-0.0013734918278124945,,,,,,,0.01999999999999602,0.00018417902252995558,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,47.06,46.9,50.93,50.86,108.6,108.32,2.309594882729211,,,,2.129767990562328,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.1600000000000037,-0.0034057078469827947,,,,,,,-0.07000000000000028,-0.001375380902539701,,,,,,,-0.28000000000000114,-0.002581598335870172,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,46.9,46.7,50.86,50.65,108.32,107.98,2.3122055674518203,,,,2.1318854886475815,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.19999999999999574,-0.004273510777381938,,,,,,,-0.21000000000000085,-0.0041375292992812535,,,,,,,-0.3399999999999892,-0.0031437843738238553,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,46.7,46.62,50.65,50.53,107.98,107.59,2.307807807807808,,,,2.1292301603008115,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.0800000000000054,-0.0017145310672406781,,,,,,,-0.11999999999999744,-0.0023720113908750977,,,,,,,-0.39000000000000057,-0.003618318184323181,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,46.62,46.51,50.53,50.45,107.59,107.49,2.3111158890561168,,,,2.1306243805748264,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.10999999999999943,-0.0023622903716053983,,,,,,,-0.0799999999999983,-0.0015844725041991752,,,,,,,-0.10000000000000853,-0.0009298866208457523,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,46.51,46.51,50.45,50.47,107.49,107.51,2.311545904106644,,,,2.130176342381613,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.01999999999999602,0.0003963535525528806,,,,,,,0.020000000000010232,0.00018604651216460588,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,46.51,46.44,50.47,50.42,107.51,107.44,2.313522825150732,,,,2.130900436334788,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.07000000000000028,-0.0015061864063148514,,,,,,,-0.04999999999999716,-0.0009911785923971668,,,,,,,-0.07000000000000739,-0.000651314282154623,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,46.44,46.44,50.42,50.36,107.44,107.51,2.3150301464254954,,,,2.1348292295472597,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,-0.060000000000002274,-0.0011907125836273578,,,,,,,0.07000000000000739,0.0006513142821545904,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,46.44,46.55,50.36,50.56,107.51,107.84,2.3166487647690657,,,,2.132911392405063,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.10999999999999943,0.002365846893385308,,,,,,,0.20000000000000284,0.003963540662455611,,,,,,,0.3299999999999983,0.0030647806668601943,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,46.55,46.5,50.56,50.47,107.84,107.66,2.315268817204301,,,,2.133148404993065,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.04999999999999716,-0.0010746911297654092,,,,,,,-0.09000000000000341,-0.0017816494864310627,,,,,,,-0.18000000000000682,-0.0016705340311857471,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,46.5,46.63,50.47,50.69,107.66,108.08,2.3178211451855026,,,,2.13217597159203,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.13000000000000256,0.002791798226918985,,,,,,,0.21999999999999886,0.004349552132086851,,,,,,,0.4200000000000017,0.003893580519132241,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,46.63,46.74,50.69,50.76,108.08,108.16,2.3140778776208815,,,,2.1308116627265563,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.10999999999999943,0.0023562182904823194,,,,,,,0.07000000000000028,0.0013799903619288916,,,,,,,0.0799999999999983,0.0007399186427105144,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,46.74,46.89,50.76,50.93,108.16,108.46,2.313073149925357,2.309878995608484,,,2.1295896328293735,2.12977533168717,,,1.0,1.0,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.14999999999999858,0.003204103990783062,,,,,,,0.1700000000000017,0.0033434980503263155,,,,,,,0.29999999999999716,0.0027698291182605287,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,46.89,47.03,50.93,51.06,108.46,108.76,2.312566446948756,2.3104552678178294,2.309878995608484,108.633609163467,2.1300430865648257,2.1300078627815027,2.12977533168717,108.74632843594691,1.0,1.0,1.0,108.76,-0.0011627834991109623,-0.00012571187394327184,0.0,TFI,MUB,-0.0011627834991109623,0.0,0.0011627834991109623,False,True,False,,,TFI,MUB,0,1,2123.0,2123.0,0.0,2123.0,2123.0,-0.0,1957.0,0.0,0.0,0.0,0.0,-0.0,919.0,-919.0,0.0,-919.0,0.0,919.0,-10.615,0.14000000000000057,0.0029812628554616145,0.0,0.0,0.0,0.0,0.0,-0.0,0.13000000000000256,0.0025492709168245227,0.0,0.0,0.0,0.0,0.0,-4.595,0.30000000000001137,0.002762178351355405,0.0,0.0,0.0,0.0,0.0,-15.21,0.0,0.0,0.0,0.0,0.0,-15.21,-15.21,-15.21
21,2024-02-01,2024-02-02,1,47.03,46.83,51.06,50.71,108.76,107.95,2.3051462737561392,2.310693448852575,2.3104552678178294,108.19862019190894,2.1287714454742654,2.1302123883244093,2.1300078627815027,108.01269872165,1.0,1.0,1.0,107.95,0.0023004569849376048,0.0005806440073464229,0.0,MUB,TFI,0.0,0.0023004569849376048,0.0023004569849376048,False,True,False,TFI,MUB,MUB,TFI,1,1,2139.0,-2139.0,2123.0,-4262.0,0.0,4262.0,1972.0,0.0,0.0,0.0,0.0,-0.0,926.0,926.0,-919.0,1845.0,1845.0,-0.0,-21.31,-0.20000000000000284,-0.0042616727615063365,-424.60000000000605,99844.69,0.0,99844.69,0.0,-0.0,-0.3500000000000014,-0.006878282006410046,-0.0,0.0,0.0,0.0,0.0,-9.225,-0.8100000000000023,-0.007475462803453651,744.3900000000021,-99950.44,-99950.44,0.0,-2.7764011111111113,-30.534999999999997,319.7899999999961,-105.75,199795.13,-99950.44,-2.7764011111111113,286.478598888885,271.26859888888504,0.0
22,2024-02-02,2024-02-05,3,46.83,46.48,50.71,50.46,107.95,107.41,2.310886402753873,2.3110981994185664,2.310693448852575,107.40103150266769,2.1286167261196987,2.130358802915209,2.1302123883244093,107.4905171148497,1.0,1.0,1.0,107.41,-8.350127341952339e-05,0.0007493431816574654,0.0,TFI,VTEB,-8.350127341952339e-05,0.0007493431816574654,0.0008328444550769888,False,False,False,MUB,TFI,MUB,TFI,1,1,2151.0,-2151.0,-2139.0,-12.0,0.0,12.0,1983.0,0.0,0.0,0.0,0.0,-0.0,931.0,931.0,926.0,5.0,5.0,-0.0,-0.06,-0.3500000000000014,-0.007501910651794657,748.650000000003,-100169.37,-100169.37,0.0,-8.3474475,-0.0,-0.25,-0.00494218659401598,-0.0,0.0,0.0,0.0,0.0,-0.025,-0.5400000000000063,-0.005014869350860754,-500.04000000000576,99961.7,0.0,99961.7,0.0,-0.08499999999999999,248.60999999999729,-207.66999999999825,200131.07,-100169.37,-8.3474475,240.1775524999973,511.4461513888823,0.0
23,2024-02-05,2024-02-06,1,46.48,46.62,50.46,50.59,107.41,107.83,2.312955812955813,2.3114717553724793,2.3110981994185664,107.74339805689355,2.131448902945246,2.1305033776012348,2.130358802915209,107.77485183948043,1.0,1.0,1.0,107.83,-0.0008034567209666979,-0.0005115669823916047,0.0,TFI,MUB,-0.0008034567209666979,0.0,0.0008034567209666979,False,False,False,MUB,TFI,MUB,TFI,1,1,2142.0,-2142.0,-2151.0,9.0,9.0,-0.0,1975.0,0.0,0.0,0.0,0.0,-0.0,927.0,927.0,931.0,-4.0,0.0,4.0,-0.045,0.14000000000000057,0.0030075210639553224,-301.14000000000124,-99978.48,-99978.48,0.0,-2.77718,-0.0,0.13000000000000256,0.0025729850909330526,0.0,0.0,0.0,0.0,0.0,-0.02,0.4200000000000017,0.003902625284025459,391.0200000000016,99998.70999999999,0.0,99998.70999999999,0.0,-0.065,89.88000000000034,20.229999999995925,199977.19,-99978.48,-2.77718,87.03782000000034,598.4839713888827,0.0
24,2024-02-06,2024-02-07,1,46.62,46.61,50.59,50.57,107.83,107.71,2.3108774940999783,2.3117871497374147,2.3114717553724793,107.73769851791126,2.1299189242633974,2.130653698078822,2.1305033776012348,107.73955580529444,1.0,1.0,1.0,107.71,0.00025712521650877735,0.00027436404191580457,0.0,MUB,VTEB,0.0,0.00027436404191580457,0.00027436404191580457,False,False,True,MUB,TFI,,,1,0,2145.0,0.0,-2142.0,2142.0,2142.0,-0.0,1977.0,0.0,0.0,0.0,0.0,-0.0,928.0,0.0,927.0,-927.0,0.0,927.0,-10.71,-0.00999999999999801,-0.00021452322296148412,21.41999999999574,-99860.04,-99860.04,0.0,-2.7738899999999997,-0.0,-0.020000000000003126,-0.0003954132119531468,-0.0,0.0,0.0,0.0,0.0,-4.635,-0.12000000000000455,-0.0011134825313022022,-111.24000000000422,99958.41,0.0,99958.41,0.0,-15.345,-89.82000000000848,98.3700000000099,199818.45,-99860.04,-2.7738899999999997,-107.93889000000847,490.54508138887417,-107.93889000000848
25,2024-02-07,2024-02-08,1,46.61,46.58,50.57,50.55,107.71,107.62,2.3104336625161017,2.3118996257020945,2.3117871497374147,107.68304543476877,2.128981206726014,2.130759474833033,2.130653698078822,107.70454443788445,1.0,1.0,1.0,107.62,0.0005856437046060837,0.0007852745487024398,0.0,MUB,VTEB,0.0,0.0007852745487024398,0.0007852745487024398,False,False,False,,,,,0,0,2148.0,0.0,0.0,0.0,0.0,-0.0,1979.0,0.0,0.0,0.0,0.0,-0.0,929.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.030000000000001137,-0.0006438459284546451,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.00039556962541131065,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0899999999999892,-0.0008359263014050956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.54508138887417,-107.93889000000848
26,2024-02-08,2024-02-09,1,46.58,46.57,50.55,50.6,107.62,107.71,2.312862357741035,2.312056676794847,2.3118996257020945,107.66516556894655,2.1286561264822135,2.130741300764987,2.130759474833033,107.81642942655148,1.0,1.0,1.0,107.71,-0.0004163379894114866,0.0009876230537998417,0.0,TFI,VTEB,-0.0004163379894114866,0.0009876230537998417,0.0014039610432113282,False,True,False,,,TFI,VTEB,0,1,2145.0,2145.0,0.0,2145.0,2145.0,-0.0,1977.0,-1977.0,0.0,-1977.0,0.0,1977.0,928.0,0.0,0.0,0.0,0.0,-0.0,-10.725,-0.00999999999999801,-0.0002147074619090257,-0.0,0.0,0.0,0.0,0.0,-9.885,0.05000000000000426,0.000988630826939435,0.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999892,0.0008359263014050743,0.0,0.0,0.0,0.0,0.0,-20.61,0.0,0.0,0.0,0.0,0.0,-20.61,469.93508138887415,-128.5488900000085
27,2024-02-09,2024-02-12,3,46.57,46.75,50.6,50.69,107.71,107.86,2.3071657754010695,2.312030350180285,2.312056676794847,108.08864964015909,2.1278358650621425,2.130516168826655,2.130741300764987,108.0072765357772,1.0,1.0,1.0,107.86,0.0021176305199006626,0.0013645102767934048,0.0,MUB,TFI,0.0,0.0021176305199006626,0.0021176305199006626,False,True,False,TFI,VTEB,MUB,TFI,1,1,2143.0,-2143.0,2145.0,-4288.0,0.0,4288.0,1975.0,0.0,-1977.0,1977.0,1977.0,-0.0,927.0,927.0,0.0,927.0,927.0,-0.0,-21.44,0.17999999999999972,0.0038576987404101296,386.0999999999994,99892.65,0.0,99892.65,0.0,-9.885,0.0899999999999963,0.0017770761908380104,-177.9299999999927,-100036.2,-100036.2,0.0,-8.33635,-4.635,0.15000000000000568,0.001391659546402243,0.0,0.0,0.0,0.0,0.0,-35.96,208.1700000000067,-143.5500000000029,199928.84999999998,-100036.2,-8.33635,163.87365000000668,633.8087313888808,0.0
28,2024-02-12,2024-02-13,1,46.75,46.43,50.69,50.47,107.86,107.43,2.313805729054491,2.312240892496549,2.312030350180285,107.34756915887063,2.128591242322172,2.1304573314146475,2.130516168826655,107.52715104068128,1.0,1.0,1.0,107.43,-0.0007675926820435053,0.0009039108196747696,0.0,TFI,VTEB,-0.0007675926820435053,0.0009039108196747696,0.001671503501718275,False,True,False,MUB,TFI,TFI,VTEB,1,1,2153.0,2153.0,-2143.0,4296.0,4296.0,-0.0,1984.0,-1984.0,0.0,-1984.0,0.0,1984.0,931.0,0.0,927.0,-927.0,0.0,927.0,-21.48,-0.3200000000000003,-0.006868453702865657,685.7600000000006,-100185.25,-100185.25,0.0,-2.7829236111111113,-9.92,-0.21999999999999886,-0.004349552132086904,-0.0,0.0,0.0,0.0,0.0,-4.635,-0.4299999999999926,-0.003994617230629898,-398.60999999999314,99986.22,0.0,99986.22,0.0,-36.035,287.1500000000074,-199.02999999999884,200171.47,-100185.25,-2.7829236111111113,248.33207638889633,882.1408077777771,0.0
29,2024-02-13,2024-02-14,1,46.43,46.6,50.47,50.63,107.43,107.64,2.309871244635193,2.312124176355718,2.312240892496549,107.75042559033919,2.126012245704128,2.1301636692674744,2.1304573314146475,107.86505468952362,1.0,1.0,1.0,107.64,0.0010253529116828967,0.0020886263819842417,0.0,MUB,VTEB,0.0,0.0020886263819842417,0.0020886263819842417,False,True,False,TFI,VTEB,MUB,VTEB,1,1,2148.0,0.0,2153.0,-2153.0,0.0,2153.0,1979.0,-1979.0,-1984.0,5.0,5.0,-0.0,929.0,929.0,0.0,929.0,929.0,-0.0,-10.765,0.1700000000000017,0.0036547390997699685,366.0100000000037,99963.79,0.0,99963.79,0.0,-0.025,0.1600000000000037,0.0031651856296467584,-317.44000000000733,-100132.48,-100132.48,0.0,-2.781457777777778,-4.6450000000000005,0.20999999999999375,0.001952853180254052,0.0,0.0,0.0,0.0,0.0,-15.435000000000002,48.569999999996355,-168.69000000000233,200096.27,-100132.48,-2.781457777777778,30.353542222218575,912.4943499999957,0.0
30,2024-02-14,2024-02-15,1,46.6,46.68,50.63,50.74,107.64,107.99,2.3134104541559553,2.3124043086731247,2.312124176355718,107.9299565522849,2.1283011430823806,2.1301172184065527,2.1301636692674744,108.08450457863165,1.0,1.0,1.0,107.99,-0.0005561639620676881,0.0008747407274352709,0.0,TFI,VTEB,-0.0005561639620676881,0.0008747407274352709,0.001430904689502959,False,True,False,MUB,VTEB,TFI,VTEB,1,1,2141.0,2141.0,0.0,2141.0,2141.0,-0.0,1973.0,-1973.0,-1979.0,6.0,6.0,-0.0,926.0,0.0,929.0,-929.0,0.0,929.0,-10.705,0.0799999999999983,0.001715266286754946,0.0,0.0,0.0,0.0,0.0,-0.03,0.10999999999999943,0.0021702681893180564,-217.68999999999886,-100196.77,-100196.77,0.0,-2.783243611111111,-4.6450000000000005,0.3499999999999943,0.0032463043859631536,325.14999999999475,99997.56,0.0,99997.56,0.0,-15.379999999999999,107.45999999999589,-199.2100000000064,200194.33000000002,-100196.77,-2.783243611111111,89.29675638888477,1001.7911063888805,0.0
31,2024-02-15,2024-02-16,1,46.68,46.68,50.74,50.69,107.99,107.89,2.311268209083119,2.3124119246744756,2.3124043086731247,107.94303312886146,2.1284276977707637,2.1300073842663503,2.1301172184065527,107.97564180102815,1.0,1.0,1.0,107.89,0.0004914273701290716,0.000793473243884108,0.0,MUB,VTEB,0.0,0.000793473243884108,0.000793473243884108,False,False,False,TFI,VTEB,TFI,VTEB,1,1,2144.0,2144.0,2141.0,3.0,3.0,-0.0,1975.0,-1975.0,-1973.0,-2.0,0.0,2.0,927.0,0.0,0.0,0.0,0.0,-0.0,-0.015,0.0,0.0,0.0,99941.88,0.0,99941.88,0.0,-0.01,-0.05000000000000426,-0.000985901686877865,98.65000000000842,-100110.02,-100110.02,0.0,-2.780833888888889,-0.0,-0.09999999999999432,-0.0009264406814196004,-0.0,0.0,0.0,0.0,0.0,-0.025,98.65000000000842,-168.13999999999942,200051.90000000002,-100110.02,-2.780833888888889,95.84416611111952,1097.6352725,0.0
32,2024-02-16,2024-02-20,4,46.68,46.65,50.69,50.64,107.89,107.86,2.312111468381565,2.3124402028882214,2.3124119246744756,107.87401628606429,2.1299368088467614,2.129995407589607,2.1300073842663503,107.86357393924798,1.0,1.0,1.0,107.86,0.0001299404361472313,3.313443387811294e-05,0.0,MUB,TFI,0.0,0.0001299404361472313,0.0001299404361472313,False,False,True,TFI,VTEB,,,1,0,2144.0,0.0,2144.0,-2144.0,0.0,2144.0,1975.0,0.0,-1975.0,1975.0,1975.0,-0.0,927.0,0.0,0.0,0.0,0.0,-0.0,-10.72,-0.030000000000001137,-0.0006428801250023815,-64.32000000000244,100081.92,0.0,100081.92,0.0,-9.875,-0.04999999999999716,-0.000986874648337192,98.74999999999439,-100112.75,-100112.75,0.0,-11.12363888888889,-0.0,-0.030000000000001137,-0.0002780996541677895,-0.0,0.0,0.0,0.0,0.0,-20.595,34.42999999999195,-30.830000000001746,200194.66999999998,-100112.75,-11.12363888888889,2.711361111103061,1100.346633611103,0.0
33,2024-02-20,2024-02-21,1,46.65,46.65,50.64,50.65,107.86,107.86,2.312111468381565,2.312369635049763,2.3124402028882214,107.87533546473553,2.1295162882527148,2.129926200185504,2.129995407589607,107.8842673944136,1.0,1.0,1.0,107.86,0.0001421692438869362,0.00022496444340363168,0.0,MUB,VTEB,0.0,0.00022496444340363168,0.00022496444340363168,False,False,True,,,,,0,0,2144.0,0.0,0.0,0.0,0.0,-0.0,1975.0,0.0,0.0,0.0,0.0,-0.0,927.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00019745285877164636,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.346633611103,0.0
34,2024-02-21,2024-02-22,1,46.65,46.6,50.65,50.62,107.86,107.64,2.309871244635193,2.312111689960248,2.312369635049763,107.75642499331896,2.1264322402212565,2.129506350719203,2.129926200185504,107.81686425339021,1.0,1.0,1.0,107.64,0.00108103005572796,0.0016417605791249506,0.0,MUB,VTEB,0.0,0.0016417605791249506,0.0016417605791249506,False,True,False,,,MUB,VTEB,0,1,2148.0,0.0,0.0,0.0,0.0,-0.0,1979.0,-1979.0,0.0,-1979.0,0.0,1979.0,929.0,929.0,0.0,929.0,929.0,-0.0,-0.0,-0.04999999999999716,-0.0010723861617525938,-0.0,0.0,0.0,0.0,0.0,-9.895,-0.030000000000001137,-0.000592475577714401,-0.0,0.0,0.0,0.0,0.0,-4.6450000000000005,-0.21999999999999886,-0.002041764050375909,-0.0,0.0,0.0,0.0,0.0,-14.54,0.0,0.0,0.0,0.0,0.0,-14.54,1085.806633611103,-14.539999999999964
35,2024-02-22,2024-02-23,1,46.6,46.75,50.62,50.76,107.64,107.97,2.30951871657754,2.311755187550671,2.312111689960248,108.09122150564158,2.127068557919622,2.1292142089949313,2.129506350719203,108.09374236250675,1.0,1.0,1.0,107.97,0.0011221034252806858,0.0011454247221939745,0.0,MUB,VTEB,0.0,0.0011454247221939745,0.0011454247221939745,False,True,False,MUB,VTEB,MUB,VTEB,1,1,2141.0,0.0,0.0,0.0,0.0,-0.0,1972.0,-1972.0,-1979.0,7.0,7.0,-0.0,926.0,926.0,929.0,-3.0,0.0,3.0,-0.0,0.14999999999999858,0.0032137146030958245,0.0,0.0,0.0,0.0,0.0,-0.035,0.14000000000000057,0.0027618877292089226,-277.06000000000114,-100176.98,-100176.98,0.0,-2.782693888888889,-0.015,0.3299999999999983,0.0030610849003439417,306.5699999999984,99997.56,0.0,99997.56,0.0,-0.05,29.509999999997262,-179.41999999999825,200174.53999999998,-100176.98,-2.782693888888889,26.677306111108372,1112.4839397222115,0.0
36,2024-02-23,2024-02-26,3,46.75,46.69,50.76,50.64,107.97,107.76,2.3079888627115017,2.3113911898260318,2.311755187550671,107.93584970674084,2.1279620853080567,2.1289548930106807,2.1292142089949313,107.82340754350332,1.0,1.0,1.0,107.76,0.001630534346766883,0.0005882414240894767,0.0,MUB,TFI,0.0,0.001630534346766883,0.001630534346766883,False,True,False,MUB,VTEB,MUB,TFI,1,1,2145.0,-2145.0,0.0,-2145.0,0.0,2145.0,1976.0,0.0,-1972.0,1972.0,1972.0,-0.0,928.0,928.0,926.0,2.0,2.0,-0.0,-10.725,-0.060000000000002274,-0.0012842467518504044,-0.0,0.0,0.0,0.0,0.0,-9.86,-0.11999999999999744,-0.002366865010266168,236.63999999999496,-100098.72,-100098.72,0.0,-8.34156,-0.01,-0.20999999999999375,-0.0019468786569403669,-194.4599999999942,99980.22,0.0,99980.22,0.0,-20.595000000000002,42.180000000000746,-118.5,200078.94,-100098.72,-8.34156,13.243440000000744,1125.7273797222122,0.0
