,bop date,eop date,day count,bop FSTA price,eop FSTA price,bop XLP price,eop XLP price,bop VDC price,eop VDC price,eop VDC / eop FSTA,eop VDC / FSTA moving avg,bop VDC / FSTA moving avg,eop FSTA unit price,eop VDC / eop XLP,eop VDC / XLP moving avg,bop VDC / XLP moving avg,eop XLP unit price,eop VDC / eop VDC,eop VDC / VDC moving avg,bop VDC / VDC moving avg,eop VDC unit price,FSTA unit price pct diff,XLP unit price pct diff,VDC unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FSTA shares per unit,eop FSTA shares,bop FSTA shares,eop FSTA shares traded,eop FSTA shares bought,eop FSTA shares sold,XLP shares per unit,eop XLP shares,bop XLP shares,eop XLP shares traded,eop XLP shares bought,eop XLP shares sold,VDC shares per unit,eop VDC shares,bop VDC shares,eop VDC shares traded,eop VDC shares bought,eop VDC shares sold,FSTA daily commission,FSTA cop,FSTA pct cop,FSTA daily position pnl,FSTA investment amount,short FSTA investment amount,long FSTA investment amount,daily FSTA borrow cost,XLP daily commission,XLP cop,XLP pct cop,XLP daily position pnl,XLP investment amount,short XLP investment amount,long XLP investment amount,daily XLP borrow cost,VDC daily commission,VDC cop,VDC pct cop,VDC daily position pnl,VDC investment amount,short VDC investment amount,long VDC investment amount,daily VDC borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
10,2024-01-17,2024-01-18,1,44.78,44.72,72.35,72.26,191.6,191.45,4.28108228980322,,,,2.6494602823138664,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.060000000000002274,-0.0013407823237651508,,,,,,,-0.0899999999999892,-0.0012447273579985372,,,,,,,-0.15000000000000568,-0.0007831876134566463,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,44.72,44.55,72.26,72.05,191.45,190.84,4.283726150392817,,,,2.6487161693268564,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.1700000000000017,-0.0038086749300254704,,,,,,,-0.21000000000000796,-0.0029104032739632247,,,,,,,-0.6099999999999852,-0.0031912972753972268,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,44.55,44.38,72.05,71.7,190.84,190.16,4.2848129788192875,,,,2.6521617852161783,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.1699999999999946,-0.0038232364123702823,,,,,,,-0.3499999999999943,-0.004869574839956388,,,,,,,-0.6800000000000068,-0.003569557595967836,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,44.38,44.82,71.7,72.48,190.16,191.89,4.2813476126729135,,,,2.647488962472406,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.4399999999999977,0.009865550868332986,,,,,,,0.7800000000000011,0.010819914129149276,,,,,,,1.7299999999999898,0.00905646812971243,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,44.82,44.28,72.48,71.59,191.89,189.57,4.281165311653116,,,,2.6479955301019693,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.5399999999999991,-0.012121360532344737,,,,,,,-0.8900000000000006,-0.012355262326630265,,,,,,,-2.319999999999993,-0.012163941728177334,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,44.28,44.69,71.59,72.28,189.57,191.49,4.284851197135825,,,,2.6492805755395685,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.4099999999999966,0.009216655104923827,,,,,,,0.6899999999999977,0.009592066315934157,,,,,,,1.920000000000016,0.010077238482602235,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,44.69,44.92,72.28,72.63,191.49,192.25,4.279830810329474,,,,2.646977832851439,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.23000000000000398,0.005133366924882448,,,,,,,0.3499999999999943,0.004830593894049089,,,,,,,0.7599999999999909,0.0039610204496776215,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,44.92,45.17,72.63,73.05,192.25,193.27,4.278724817356653,,,,2.6457221081451063,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.25,0.0055500197962703775,,,,,,,0.4200000000000017,0.005766078578631793,,,,,,,1.0200000000000102,0.00529156661162309,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,45.17,45.4,73.05,73.46,193.27,194.32,4.280176211453744,,,,2.6452491151647157,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.22999999999999687,0.005078955380789511,,,,,,,0.4099999999999966,0.005596902194812651,,,,,,,1.049999999999983,0.005418109696540685,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,45.4,45.02,73.46,72.92,194.32,192.76,4.281652598844957,4.281579204831646,,,2.643444871091607,2.6484628972862465,,,1.0,1.0,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.37999999999999545,-0.008405269568716026,,,,,,,-0.539999999999992,-0.0073780905810588385,,,,,,,-1.5600000000000023,-0.00806039292178503,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,45.02,45.93,72.92,74.41,192.76,196.6,4.280426736337906,4.28150973422291,4.281579204831646,196.6529328779175,2.6421179948931597,2.6481210317064265,2.6484628972862465,197.0721241870696,1.0,1.0,1.0,196.6,0.0002692052560157457,0.002398566646767237,0.0,VDC,XLP,0.0,0.002398566646767237,0.002398566646767237,False,True,False,,,VDC,XLP,0,1,2179.0,0.0,0.0,0.0,0.0,-0.0,1348.0,-1348.0,0.0,-1348.0,0.0,1348.0,509.0,509.0,0.0,509.0,509.0,-0.0,-0.0,0.9099999999999966,0.020011662859115903,0.0,0.0,0.0,0.0,0.0,-6.74,1.4899999999999949,0.02022739159870742,0.0,0.0,0.0,0.0,0.0,-2.545,3.8400000000000034,0.019725315940934216,0.0,0.0,0.0,0.0,0.0,-9.285,0.0,0.0,0.0,0.0,0.0,-9.285,-9.285,-9.285
21,2024-02-01,2024-02-02,1,45.93,45.82,74.41,74.17,196.6,196.19,4.281754692274116,4.281462164177116,4.28150973422291,196.17877602209373,2.645139544290144,2.6479268519304946,2.6481210317064265,196.41113692166567,1.0,1.0,1.0,196.19,-5.7211371522105376e-05,0.0011265221837398359,0.0,FSTA,XLP,-5.7211371522105376e-05,0.0011265221837398359,0.0011837335552619412,False,True,False,VDC,XLP,FSTA,XLP,1,1,2184.0,2184.0,0.0,2184.0,2184.0,-0.0,1351.0,-1351.0,-1348.0,-3.0,0.0,3.0,510.0,0.0,509.0,-509.0,0.0,509.0,-10.92,-0.10999999999999943,-0.0023978213123526247,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.23999999999999488,-0.0032305856607030606,323.5199999999931,-100304.68,-100304.68,0.0,-2.786241111111111,-2.545,-0.4099999999999966,-0.002087630280328691,-208.68999999999826,100069.4,0.0,100069.4,0.0,-13.48,114.82999999999484,-235.27999999999884,200374.08,-100304.68,-2.786241111111111,98.56375888888373,89.27875888888373,0.0
22,2024-02-02,2024-02-05,3,45.82,45.52,74.17,73.71,196.19,194.82,4.2798769771529,4.281383685990737,4.281462164177116,194.89215771334233,2.643060643060643,2.6477302104270906,2.6479268519304946,195.17868825579674,1.0,1.0,1.0,194.82,0.0003703128718915938,0.0018394336582849675,0.0,VDC,XLP,0.0,0.0018394336582849675,0.0018394336582849675,False,True,False,FSTA,XLP,VDC,XLP,1,1,2196.0,0.0,2184.0,-2184.0,0.0,2184.0,1358.0,-1358.0,-1351.0,-7.0,0.0,7.0,513.0,513.0,0.0,513.0,513.0,-0.0,-10.92,-0.29999999999999716,-0.006568887207273871,-655.1999999999938,100070.88,0.0,100070.88,0.0,-0.035,-0.46000000000000796,-0.006221280547269423,621.4600000000107,-100203.67,-100203.67,0.0,-8.350305833333334,-2.565,-1.3700000000000045,-0.0070075220899278425,-0.0,0.0,0.0,0.0,0.0,-13.52,-33.73999999998307,-132.7899999999936,200274.55,-100203.67,-8.350305833333334,-55.6103058333164,33.668453055567326,-55.6103058333164
23,2024-02-05,2024-02-06,1,45.52,45.65,73.71,73.88,194.82,195.45,4.281489594742607,4.281395317499651,4.281383685990737,195.44516526547713,2.64550622631294,2.647595816752387,2.6477302104270906,195.61430794635345,1.0,1.0,1.0,195.45,-2.4736732263393376e-05,0.0008403116964818928,0.0,FSTA,XLP,-2.4736732263393376e-05,0.0008403116964818928,0.0008650484287452862,False,True,False,VDC,XLP,FSTA,XLP,1,1,2192.0,2192.0,0.0,2192.0,2192.0,-0.0,1356.0,-1356.0,-1358.0,2.0,2.0,-0.0,512.0,0.0,513.0,-513.0,0.0,513.0,-10.96,0.12999999999999545,0.0028518172229018202,0.0,0.0,0.0,0.0,0.0,-0.01,0.1700000000000017,0.0023036801298418883,-230.86000000000232,-100098.18,-100098.18,0.0,-2.780505,-2.565,0.6299999999999955,0.0032285368961541537,323.18999999999767,99942.66,0.0,99942.66,0.0,-13.535,92.32999999999535,-155.51999999998952,200040.84,-100098.18,-2.780505,76.01449499999535,109.68294805556268,0.0
24,2024-02-06,2024-02-07,1,45.65,45.55,73.88,73.81,195.45,195.06,4.282327113062569,4.281383171596533,4.281395317499651,195.0175567121091,2.642731337217179,2.6473042246692065,2.647595816752387,195.4190472344937,1.0,1.0,1.0,195.06,-0.000217614611905137,0.001839009484512694,0.0,FSTA,XLP,-0.000217614611905137,0.001839009484512694,0.002056624096417831,False,True,False,FSTA,XLP,FSTA,XLP,1,1,2196.0,2196.0,2192.0,4.0,4.0,-0.0,1358.0,-1358.0,-1356.0,-2.0,0.0,2.0,513.0,0.0,0.0,0.0,0.0,-0.0,-0.02,-0.10000000000000142,-0.0021929833350102144,-219.20000000000312,100064.8,0.0,100064.8,0.0,-0.01,-0.06999999999999318,-0.000947931549078111,94.91999999999075,-100181.28,-100181.28,0.0,-2.7828133333333334,-0.0,-0.38999999999998636,-0.0019973886950947757,-0.0,0.0,0.0,0.0,0.0,-0.03,-124.28000000001236,-116.47999999999593,200246.08000000002,-100181.28,-2.7828133333333334,-127.0928133333457,-17.409865277783027,-127.0928133333457
25,2024-02-07,2024-02-08,1,45.55,45.61,73.81,73.79,195.06,195.4,4.28414821311116,4.2815607647176,4.281383171596533,195.2738864565179,2.6480552920449925,2.647184255736047,2.6473042246692065,195.34457873834077,1.0,1.0,1.0,195.4,-0.0006456205660767801,-0.0002836700240849169,0.0,FSTA,VDC,-0.0006456205660767801,0.0,0.0006456205660767801,False,True,False,FSTA,XLP,FSTA,VDC,1,1,2192.0,2192.0,2196.0,-4.0,0.0,4.0,1355.0,0.0,-1358.0,1358.0,1358.0,-0.0,512.0,-512.0,0.0,-512.0,0.0,512.0,-0.02,0.060000000000002274,0.001316367017641701,131.760000000005,100027.79999999999,0.0,100027.79999999999,0.0,-6.79,-0.01999999999999602,-0.00027100271168565713,27.159999999994596,-100233.98,-100233.98,0.0,-2.7842772222222223,-2.56,0.3400000000000034,0.0017415360648133959,0.0,0.0,0.0,0.0,0.0,-9.37,158.9199999999996,-206.18000000000757,200261.77999999997,-100233.98,-2.7842772222222223,146.76572277777737,129.35585749999433,0.0
26,2024-02-08,2024-02-09,1,45.61,45.25,73.79,73.11,195.4,193.76,4.281988950276243,4.281635279016809,4.2815607647176,193.74062460347142,2.6502530433593217,2.647217922097206,2.647184255736047,193.53564093686242,1.0,1.0,1.0,193.76,-0.00010000188549134559,-0.001158593407826638,0.0,XLP,VDC,-0.001158593407826638,0.0,0.001158593407826638,False,True,False,FSTA,VDC,XLP,VDC,1,1,2209.0,0.0,2192.0,-2192.0,0.0,2192.0,1366.0,1366.0,0.0,1366.0,1366.0,-0.0,516.0,-516.0,-512.0,-4.0,0.0,4.0,-10.96,-0.35999999999999943,-0.007924320577673888,-789.1199999999988,99977.12,0.0,99977.12,0.0,-6.83,-0.6800000000000068,-0.00925806476505085,-0.0,0.0,0.0,0.0,0.0,-0.02,-1.6400000000000148,-0.008428459803900357,839.6800000000076,-100044.8,-100044.8,0.0,-2.7790222222222223,-17.81,50.56000000000881,-67.68000000000757,200021.91999999998,-100044.8,-2.7790222222222223,29.970977777786587,159.3268352777809,0.0
27,2024-02-09,2024-02-12,3,45.25,45.63,73.11,73.63,193.76,195.36,4.281393819855358,4.281590456028219,4.281635279016809,195.371017781537,2.653266331658292,2.6473537661526474,2.647217922097206,194.91465560401727,1.0,1.0,1.0,195.36,5.639573537040008e-05,-0.0022822111704437808,0.0,XLP,FSTA,-0.0022822111704437808,5.639573537040008e-05,0.0023386069058141806,False,True,False,XLP,VDC,XLP,FSTA,1,1,2192.0,-2192.0,0.0,-2192.0,0.0,2192.0,1355.0,1355.0,1366.0,-11.0,0.0,11.0,512.0,0.0,-516.0,516.0,516.0,-0.0,-10.96,0.38000000000000256,0.008362724793376197,0.0,0.0,0.0,0.0,0.0,-0.055,0.519999999999996,0.00708739507540094,710.3199999999946,99868.26,0.0,99868.26,0.0,-2.58,1.6000000000000227,0.00822373055761244,-825.6000000000117,-99980.15999999999,-99980.15999999999,0.0,-8.331679999999999,-13.595,-115.28000000001714,-111.89999999999418,199848.41999999998,-99980.15999999999,-8.331679999999999,-137.20668000001714,22.120155277763757,-137.20668000001714
28,2024-02-12,2024-02-13,1,45.63,45.09,73.63,72.84,195.36,193.05,4.281437125748503,4.281545452369167,4.281590456028219,193.0569136623124,2.650329489291598,2.6472597433796587,2.6473537661526474,192.83324832655885,1.0,1.0,1.0,193.05,3.58121653276814e-05,-0.001123405575012232,0.0,XLP,FSTA,-0.001123405575012232,3.58121653276814e-05,0.0011592177403399132,False,True,False,XLP,FSTA,XLP,FSTA,1,1,2218.0,-2218.0,-2192.0,-26.0,0.0,26.0,1371.0,1371.0,1355.0,16.0,16.0,-0.0,518.0,0.0,0.0,0.0,0.0,-0.0,-0.13,-0.5399999999999991,-0.011904902506318314,1183.679999999998,-100020.96,-100020.96,0.0,-2.77836,-0.08,-0.789999999999992,-0.010787296521218133,-1070.4499999999891,99768.65,0.0,99768.65,0.0,-0.0,-2.3100000000000023,-0.011894787652149207,-0.0,0.0,0.0,0.0,0.0,-0.21000000000000002,113.23000000000889,-252.31000000001222,199789.61,-100020.96,-2.77836,110.24164000000889,132.36179527777264,-26.96504000000826
29,2024-02-13,2024-02-14,1,45.09,45.07,72.84,72.7,193.05,192.93,4.280674506323497,4.281644385367343,4.281545452369167,192.96925353827837,2.653782668500688,2.6475369901426338,2.6472597433796587,192.4557833437012,1.0,1.0,1.0,192.93,0.00020343930730013632,-0.002460998387257413,0.0,XLP,FSTA,-0.002460998387257413,0.00020343930730013632,0.0026644376945575495,False,True,False,XLP,FSTA,XLP,FSTA,1,1,2218.0,-2218.0,-2218.0,0.0,0.0,-0.0,1371.0,1371.0,1371.0,0.0,0.0,-0.0,518.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.020000000000003126,-0.00044365573043599255,44.360000000006934,-100009.62000000001,-100009.62000000001,0.0,-2.778045,-0.0,-0.14000000000000057,-0.0019238703199335266,-191.9400000000008,99863.64,0.0,99863.64,0.0,-0.0,-0.12000000000000455,-0.0006217938953639248,-0.0,0.0,0.0,0.0,0.0,0.0,-147.57999999999384,-145.98000000001048,199873.26,-100009.62000000001,-2.778045,-150.35804499999384,-17.996249722221194,-177.3230850000021
30,2024-02-14,2024-02-15,1,45.07,45.37,72.7,73.17,192.93,194.31,4.282785981926383,4.281729569973502,4.281644385367343,194.25820576411635,2.6555965559655594,2.6478438038252183,2.6475369901426338,193.7202815687365,1.0,1.0,1.0,194.31,-0.0002665901914879784,-0.003039550845912925,0.0,XLP,VDC,-0.003039550845912925,0.0,0.003039550845912925,False,True,False,XLP,FSTA,XLP,VDC,1,1,2205.0,0.0,-2218.0,2218.0,2218.0,-0.0,1363.0,1363.0,1371.0,-8.0,0.0,8.0,515.0,-515.0,0.0,-515.0,0.0,515.0,-11.09,0.29999999999999716,0.00663425697331548,-665.3999999999937,-99965.26,-99965.26,0.0,-2.776812777777778,-0.04,0.46999999999999886,0.006444116356464869,644.3699999999984,99671.7,0.0,99671.7,0.0,-2.575,1.3799999999999955,0.007127393048053859,0.0,0.0,0.0,0.0,0.0,-13.704999999999998,-21.02999999999531,-293.5599999999977,199636.96,-99965.26,-2.776812777777778,-37.51181277777309,-55.50806249999428,-214.83489777777518
31,2024-02-15,2024-02-16,1,45.37,45.41,73.17,73.28,194.31,194.47,4.282536886148426,4.281670106761282,4.281729569973502,194.43333977249668,2.6537936681222707,2.6480976787649886,2.6478438038252183,194.03399394431202,1.0,1.0,1.0,194.47,-0.0001885313077195627,-0.002244539286763443,0.0,XLP,VDC,-0.002244539286763443,0.0,0.002244539286763443,False,True,False,XLP,VDC,XLP,VDC,1,1,2201.0,0.0,0.0,0.0,0.0,-0.0,1361.0,1361.0,1363.0,-2.0,0.0,2.0,514.0,-514.0,-515.0,1.0,1.0,-0.0,-0.0,0.03999999999999915,0.0008812514339872431,0.0,0.0,0.0,0.0,0.0,-0.01,0.10999999999999943,0.001502219469936201,149.9299999999992,99730.71,0.0,99730.71,0.0,-0.005,0.1599999999999966,0.0008230876538556068,-82.39999999999824,-100069.65,-100069.65,0.0,-2.7797125,-0.015,67.53000000000097,-338.9399999999878,199800.36,-100069.65,-2.7797125,64.73528750000096,9.227225000006683,-150.09961027777422
32,2024-02-16,2024-02-20,4,45.41,45.87,73.28,74.05,194.47,196.4,4.281665576629606,4.2815127366517975,4.281670106761282,196.40020779713998,2.6522619851451723,2.6481026887614387,2.6480976787649886,196.09163311254738,1.0,1.0,1.0,196.4,1.0580296845916817e-06,-0.0015713300610038531,0.0,XLP,FSTA,-0.0015713300610038531,1.0580296845916817e-06,0.001572388090688445,False,True,False,XLP,VDC,XLP,FSTA,1,1,2179.0,-2179.0,0.0,-2179.0,0.0,2179.0,1348.0,1348.0,1361.0,-13.0,0.0,13.0,509.0,0.0,-514.0,514.0,514.0,-0.0,-10.895,0.46000000000000085,0.010078963499220921,0.0,0.0,0.0,0.0,0.0,-0.065,0.769999999999996,0.010452820347932996,1047.9699999999946,99734.08,0.0,99734.08,0.0,-2.57,1.9300000000000068,0.00987548640357455,-992.0200000000035,-99957.58,-99957.58,0.0,-11.10639777777778,-13.53,55.949999999991064,-223.5,199691.66,-99957.58,-11.10639777777778,31.313602222213284,40.54082722221997,-118.78600805556093
33,2024-02-20,2024-02-21,1,45.87,45.97,74.05,74.32,196.4,196.81,4.281270393735045,4.281508875704904,4.2815127366517975,196.82114050388313,2.6481431646932188,2.648135398872479,2.6481026887614387,196.8069918287501,1.0,1.0,1.0,196.81,5.660377312538411e-05,-1.5284763170312574e-05,0.0,XLP,FSTA,-1.5284763170312574e-05,5.660377312538411e-05,7.18885362956967e-05,False,True,False,XLP,FSTA,XLP,FSTA,1,1,2175.0,-2175.0,-2179.0,4.0,4.0,-0.0,1345.0,1345.0,1348.0,-3.0,0.0,3.0,508.0,0.0,0.0,0.0,0.0,-0.0,-0.02,0.10000000000000142,0.0021777012090560266,-217.9000000000031,-99950.73,-99950.73,0.0,-2.776409166666667,-0.015,0.269999999999996,0.0036395537917751418,363.95999999999464,99819.4,0.0,99819.4,0.0,-0.0,0.4099999999999966,0.002085400414980469,0.0,0.0,0.0,0.0,0.0,-0.035,146.05999999999153,-131.33000000000175,199770.13,-99950.73,-2.776409166666667,143.24859083332487,183.78941805554484,0.0
34,2024-02-21,2024-02-22,1,45.97,46.09,74.32,74.55,196.81,197.44,4.2837925797353,4.281640239109014,4.281508875704904,197.33474408123902,2.648423876592891,2.6481568161970257,2.648135398872479,197.4184939859433,1.0,1.0,1.0,197.44,-0.0005332454663484952,-0.00010893023402320892,0.0,FSTA,VDC,-0.0005332454663484952,0.0,0.0005332454663484952,False,True,False,XLP,FSTA,FSTA,VDC,1,1,2166.0,2166.0,-2175.0,4341.0,4341.0,-0.0,1340.0,0.0,1345.0,-1345.0,0.0,1345.0,506.0,-506.0,0.0,-506.0,0.0,506.0,-21.705000000000002,0.12000000000000455,0.0026069969142803887,-261.0000000000099,-99984.75,-99984.75,0.0,-2.7773541666666666,-6.7250000000000005,0.23000000000000398,0.003089946705164392,309.35000000000537,99960.4,0.0,99960.4,0.0,-2.5300000000000002,0.6299999999999955,0.0031959443816770025,0.0,0.0,0.0,0.0,0.0,-30.960000000000004,48.349999999995475,-24.35000000000582,199945.15,-99984.75,-2.7773541666666666,14.612645833328804,198.40206388887364,0.0
