,bop date,eop date,day count,bop FENY price,eop FENY price,bop XLE price,eop XLE price,bop IYE price,eop IYE price,bop VDE price,eop VDE price,eop VDE / eop FENY,eop VDE / FENY moving avg,bop VDE / FENY moving avg,eop FENY unit price,eop VDE / eop XLE,eop VDE / XLE moving avg,bop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop IYE,eop VDE / IYE moving avg,bop VDE / IYE moving avg,eop IYE unit price,eop VDE / eop VDE,eop VDE / VDE moving avg,bop VDE / VDE moving avg,eop VDE unit price,FENY unit price pct diff,XLE unit price pct diff,IYE unit price pct diff,VDE unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FENY shares per unit,eop FENY shares,bop FENY shares,eop FENY shares traded,eop FENY shares bought,eop FENY shares sold,XLE shares per unit,eop XLE shares,bop XLE shares,eop XLE shares traded,eop XLE shares bought,eop XLE shares sold,IYE shares per unit,eop IYE shares,bop IYE shares,eop IYE shares traded,eop IYE shares bought,eop IYE shares sold,VDE shares per unit,eop VDE shares,bop VDE shares,eop VDE shares traded,eop VDE shares bought,eop VDE shares sold,FENY daily commission,FENY cop,FENY pct cop,FENY daily position pnl,FENY investment amount,short FENY investment amount,long FENY investment amount,daily FENY borrow cost,XLE daily commission,XLE cop,XLE pct cop,XLE daily position pnl,XLE investment amount,short XLE investment amount,long XLE investment amount,daily XLE borrow cost,IYE daily commission,IYE cop,IYE pct cop,IYE daily position pnl,IYE investment amount,short IYE investment amount,long IYE investment amount,daily IYE borrow cost,VDE daily commission,VDE cop,VDE pct cop,VDE daily position pnl,VDE investment amount,short VDE investment amount,long VDE investment amount,daily VDE borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,23.6,,43.06,,45.14,,120.0,5.084745762711864,,,,2.7868091035764047,,,,2.658396101019052,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,23.6,23.19,43.06,42.305,45.14,44.4,120.0,118.09,5.092281155670547,,,,2.791395816097388,,,,2.659684684684685,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41000000000000014,-0.017525560764124076,,,,,,,-0.7550000000000026,-0.017689209559752818,,,,,,,-0.740000000000002,-0.016529301951210582,,,,,,,-1.9099999999999966,-0.01604469716885578,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,23.19,23.23,42.305,42.34,44.4,44.45,118.09,118.23,5.089539388721481,,,,2.79239489844119,,,,2.6598425196850393,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.03999999999999915,0.0017233955148773638,,,,,,,0.035000000000003695,0.000826983330255055,,,,,,,0.05000000000000426,0.0011254925217345582,,,,,,,0.14000000000000057,0.0011848342618317686,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,23.23,22.96,42.34,41.85,44.45,43.96,118.23,116.88,5.090592334494773,,,,2.792831541218638,,,,2.658780709736124,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2699999999999996,-0.011690975330952135,,,,,,,-0.490000000000002,-0.011640468771234772,,,,,,,-0.490000000000002,-0.01108483242449304,,,,,,,-1.3500000000000085,-0.01148411243257809,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,22.96,22.6,41.85,41.18,43.96,43.29,116.88,115.07,5.091592920353982,,,,2.7943176299174355,,,,2.658119658119658,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35999999999999943,-0.015803665173125456,,,,,,,-0.6700000000000017,-0.016139095335841007,,,,,,,-0.6700000000000017,-0.015358468081531422,,,,,,,-1.8100000000000023,-0.015607128607076836,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,22.6,22.38,41.18,40.775,43.29,42.84,115.07,113.9,5.089365504915103,,,,2.7933782955242186,,,,2.6587301587301586,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22000000000000242,-0.009782203394461125,,,,,,,-0.40500000000000114,-0.009883553092565812,,,,,,,-0.44999999999999574,-0.01044941587434112,,,,,,,-1.1699999999999875,-0.010219768382230694,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,22.38,22.42,40.775,40.88,42.84,42.88,113.9,114.02,5.0856378233719886,,,,2.789138943248532,,,,2.6590485074626864,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0400000000000027,0.001785714760234753,,,,,,,0.10500000000000398,0.0025717973883716116,,,,,,,0.03999999999999915,0.0009332711829985259,,,,,,,0.11999999999999034,0.0010530011502992312,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,22.42,22.7,40.88,41.34,42.88,43.41,114.02,115.53,5.089427312775331,,,,2.794629898403483,,,,2.661368348306842,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2799999999999976,0.012411506843343014,,,,,,,0.46000000000000085,0.011189608358173331,,,,,,,0.529999999999994,0.01228431254895547,,,,,,,1.5100000000000051,0.013156364891491511,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,22.7,22.17,41.34,40.355,43.41,42.34,115.53,112.8,5.087956698240865,,,,2.795192665097262,,,,2.6641473783656116,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5299999999999976,-0.023624900859136762,,,,,,,-0.9850000000000065,-0.02411525147728667,,,,,,,-1.0699999999999932,-0.024957563604782948,,,,,,,-2.730000000000004,-0.023913897430968722,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,22.17,21.99,40.355,40.02,42.34,41.97,112.8,111.88,5.087767166894043,,,,2.7956021989005495,,,,2.6657136049559207,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18000000000000327,-0.008152219061550383,,,,,,,-0.33499999999999375,-0.008335973620748102,,,,,,,-0.37000000000000455,-0.00877718836121975,,,,,,,-0.9200000000000017,-0.008189470730199586,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,21.99,21.97,40.02,39.955,41.97,41.9,111.88,111.77,5.087391898042786,,,,2.797397071705669,,,,2.6675417661097853,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0009099181701509259,,,,,,,-0.06500000000000483,-0.0016255083291613845,,,,,,,-0.07000000000000028,-0.0016692504174074415,,,,,,,-0.10999999999999943,-0.0009836799362387824,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,21.97,22.02,39.955,40.085,41.9,42.04,111.77,112.05,5.0885558583106265,,,,2.7953099663215664,,,,2.6653187440532826,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000071,0.00227324489801511,,,,,,,0.13000000000000256,0.003248378668488784,,,,,,,0.14000000000000057,0.0033357190806582435,,,,,,,0.28000000000000114,0.0025020118494159093,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,22.02,22.1,40.085,40.235,42.04,42.18,112.05,112.5,5.090497737556561,,,,2.796073070709581,,,,2.667140825035562,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.08000000000000185,0.0036264772291732814,,,,,,,0.14999999999999858,0.0037350641031812437,,,,,,,0.14000000000000057,0.0033246290418781,,,,,,,0.45000000000000284,0.004008021397538868,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,22.1,22.17,40.235,40.32,42.18,42.34,112.5,112.84,5.089760938204781,,,,2.798611111111111,,,,2.6650921114785073,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.07000000000000028,0.003162415104512954,,,,,,,0.08500000000000085,0.0021103601650169965,,,,,,,0.1600000000000037,0.00378609065609065,,,,,,,0.3400000000000034,0.0030176644893207525,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,22.17,22.51,40.32,40.895,42.34,42.92,112.84,114.47,5.085295424255886,,,,2.7991196967844476,,,,2.6670549860205033,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.33999999999999986,0.015219631290420695,,,,,,,0.5750000000000028,0.014160182423824334,,,,,,,0.5799999999999983,0.013605652055778678,,,,,,,1.6299999999999955,0.014341893796589277,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,22.51,22.94,40.895,41.815,42.92,43.8,114.47,116.76,5.089799476896251,,,,2.792299414085855,,,,2.6657534246575345,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4299999999999997,0.01892245678258365,,,,,,,0.9199999999999946,0.022247320646551553,,,,,,,0.8799999999999955,0.02029589961990251,,,,,,,2.2900000000000063,0.019807766055529082,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,22.94,23.13,41.815,42.125,43.8,44.11,116.76,117.67,5.087332468655426,,,,2.793353115727003,,,,2.667649059170256,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.18999999999999773,0.00824836454212302,,,,,,,0.3100000000000023,0.0073862618390367184,,,,,,,0.3100000000000023,0.007052696734447951,,,,,,,0.9099999999999966,0.0077635504899234925,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,23.13,23.11,42.125,42.065,44.11,44.08,117.67,117.61,5.089138900908698,,,,2.795911089979793,,,,2.668103448275862,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019999999999999574,-0.0008650519570584513,,,,,,,-0.060000000000002274,-0.0014253476697489267,,,,,,,-0.030000000000001137,-0.0006803492721893124,,,,,,,-0.060000000000002274,-0.0005100306128924249,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,23.11,23.33,42.065,42.5,44.08,44.48,117.61,118.71,5.088298328332619,,,,2.793176470588235,,,,2.668839928057554,,,,1.0,,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999999999999886,0.009474661747049128,,,,,,,0.4350000000000023,0.01028803492759427,,,,,,,0.3999999999999986,0.009033485097667826,,,,,,,1.0999999999999943,0.009309478202497275,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,23.33,22.87,42.5,41.705,44.48,43.62,118.71,116.36,5.087888062964582,5.08864325811391,,,2.7900731327179,2.793850756507813,,,2.667583677212288,2.6636954820568457,,,1.0,1.0,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4599999999999973,-0.019914077998648666,,,,,,,-0.7950000000000017,-0.018883050236796078,,,,,,,-0.8599999999999994,-0.019523889168843872,,,,,,,-2.3499999999999943,-0.019994710438441695,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,22.87,22.85,41.705,41.7,43.62,43.64,116.36,116.24,5.087089715536105,5.088760455755122,5.08864325811391,116.27549844790285,2.7875299760191843,2.793886800129952,2.793850756507813,116.5035765463758,2.663611365719523,2.6639562452918693,2.6636954820568457,116.24367083696075,1.0,1.0,1.0,116.24,0.0003053426409476381,0.0022649532413842907,3.157931004641245e-05,0.0,VDE,XLE,0.0,0.0022649532413842907,0.0022649532413842907,False,True,False,,,VDE,XLE,0,1,4376.0,0.0,0.0,0.0,0.0,-0.0,2403.0,-2403.0,0.0,-2403.0,0.0,2403.0,2291.0,0.0,0.0,0.0,0.0,-0.0,860.0,860.0,0.0,860.0,860.0,-0.0,-0.0,-0.019999999999999574,-0.0008748906944759953,-0.0,0.0,0.0,0.0,0.0,-12.015,-0.0049999999999954525,-0.00011989688881930942,-0.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.00045840019138720516,0.0,0.0,0.0,0.0,0.0,-4.3,-0.12000000000000455,-0.0010318143649734597,-0.0,0.0,0.0,0.0,0.0,-16.315,0.0,0.0,0.0,0.0,0.0,-16.315,-16.315,-16.315
21,2024-02-01,2024-02-02,1,22.85,22.8,41.7,41.76,43.64,43.59,116.24,116.03,5.0890350877192985,5.08859815235756,5.088760455755122,116.0237383912168,2.7784961685823757,2.7932418177542013,2.793886800129952,116.6727127734268,2.6618490479467765,2.6640644634549737,2.6639562452918693,116.12185273227259,1.0,1.0,1.0,116.03,-5.396688567172655e-05,0.005523909885319977,0.0007913159941181882,0.0,FENY,XLE,-5.396688567172655e-05,0.005523909885319977,0.0055778767709917035,False,True,False,VDE,XLE,FENY,XLE,1,1,4387.0,4387.0,0.0,4387.0,4387.0,-0.0,2408.0,-2408.0,-2403.0,-5.0,0.0,5.0,2296.0,0.0,0.0,0.0,0.0,-0.0,862.0,0.0,860.0,-860.0,0.0,860.0,-21.935,-0.05000000000000071,-0.002190581379818698,-0.0,0.0,0.0,0.0,0.0,-0.025,0.05999999999999517,0.0014378147696274175,-144.17999999998838,-100205.1,-100205.1,0.0,-2.783475,-0.0,-0.04999999999999716,-0.0011463947145687926,-0.0,0.0,0.0,0.0,0.0,-4.3,-0.20999999999999375,-0.001808240902573303,-180.59999999999462,99966.4,0.0,99966.4,0.0,-26.259999999999998,-324.77999999998303,-238.70000000001164,200171.5,-100205.1,-2.783475,-353.82347499998303,-370.13847499998303,-370.13847499998303
22,2024-02-02,2024-02-05,3,22.8,22.73,41.76,41.655,43.59,43.45,116.03,115.6,5.0857897052353715,5.088410668183254,5.08859815235756,115.66383600308733,2.7751770495738803,2.792380925310836,2.7932418177542013,116.35248791855126,2.6605293440736477,2.664098804674404,2.6640644634549737,115.75360093711862,1.0,1.0,1.0,115.6,0.0005520621452268967,0.006488316337286138,0.0013278458521087386,0.0,VDE,XLE,0.0,0.006488316337286138,0.006488316337286138,False,True,False,FENY,XLE,VDE,XLE,1,1,4402.0,0.0,4387.0,-4387.0,0.0,4387.0,2416.0,-2416.0,-2408.0,-8.0,0.0,8.0,2304.0,0.0,0.0,0.0,0.0,-0.0,865.0,865.0,0.0,865.0,865.0,-0.0,-21.935,-0.07000000000000028,-0.003074898095943314,-307.0900000000012,100023.6,0.0,100023.6,0.0,-0.04,-0.10499999999999687,-0.002517534147510697,252.83999999999247,-100558.08,-100558.08,0.0,-8.37984,-0.0,-0.14000000000000057,-0.0032169145389001523,-0.0,0.0,0.0,0.0,0.0,-4.325,-0.4300000000000068,-0.0037128221211770677,-0.0,0.0,0.0,0.0,0.0,-26.299999999999997,-54.250000000008754,-534.4799999999959,200581.68,-100558.08,-8.37984,-88.92984000000875,-459.0683149999918,-459.0683149999918
23,2024-02-05,2024-02-06,1,22.73,22.84,41.655,41.79,43.45,43.63,115.6,116.23,5.088879159369528,5.088325009426991,5.088410668183254,116.21929966130553,2.7812873893275905,2.7918037177162836,2.792380925310836,116.69359886873984,2.6639926655970663,2.6643594024674515,2.664098804674404,116.23463084794426,1.0,1.0,1.0,116.23,-9.20660007805738e-05,0.003980699964902667,3.984131201369099e-05,0.0,FENY,XLE,-9.20660007805738e-05,0.003980699964902667,0.004072765965683241,False,True,False,VDE,XLE,FENY,XLE,1,1,4376.0,4376.0,0.0,4376.0,4376.0,-0.0,2401.0,-2401.0,-2416.0,15.0,15.0,-0.0,2291.0,0.0,0.0,0.0,0.0,-0.0,860.0,0.0,865.0,-865.0,0.0,865.0,-21.88,0.10999999999999943,0.0048277469233576654,0.0,0.0,0.0,0.0,0.0,-0.075,0.134999999999998,0.003235667032951434,-326.1599999999952,-100638.48,-100638.48,0.0,-2.795513333333333,-0.0,0.17999999999999972,0.004134135424117174,0.0,0.0,0.0,0.0,0.0,-4.325,0.6300000000000097,0.005435030417339604,544.9500000000083,99994.0,0.0,99994.0,0.0,-26.279999999999998,218.79000000001315,-644.4799999999959,200632.47999999998,-100638.48,-2.795513333333333,189.71448666667982,-269.353828333312,-269.353828333312
24,2024-02-06,2024-02-07,1,22.84,22.87,41.79,41.875,43.63,43.77,116.23,116.43,5.090948841276782,5.088292805473132,5.088325009426991,116.36999296559529,2.7804179104477615,2.7911087317428,2.7918037177162836,116.90678067936938,2.6600411240575736,2.664455475764347,2.6643594024674515,116.61901104600037,1.0,1.0,1.0,116.43,-0.0005155243775507558,0.00408663684760435,0.0016220715685040432,0.0,FENY,XLE,-0.0005155243775507558,0.00408663684760435,0.004602161225155106,False,True,False,FENY,XLE,FENY,XLE,1,1,4371.0,4371.0,4376.0,-5.0,0.0,5.0,2398.0,-2398.0,-2401.0,3.0,3.0,-0.0,2289.0,0.0,0.0,0.0,0.0,-0.0,859.0,0.0,0.0,0.0,0.0,-0.0,-0.025,0.030000000000001137,0.0013126232468803716,131.28000000000497,99947.84,0.0,99947.84,0.0,-0.015,0.08500000000000085,0.0020319136854064883,-204.08500000000205,-100337.79,-100337.79,0.0,-2.787160833333333,-0.0,0.14000000000000057,0.0032036640672857427,0.0,0.0,0.0,0.0,0.0,-0.0,0.20000000000000284,0.0017192473933080597,0.0,0.0,0.0,0.0,0.0,-0.04,-72.80499999999708,-389.9499999999971,200285.63,-100337.79,-2.787160833333333,-75.63216083333042,-344.9859891666424,-344.9859891666424
25,2024-02-07,2024-02-08,1,22.87,23.12,41.875,42.305,43.77,44.19,116.43,117.68,5.0899653979238755,5.08832280012357,5.088292805473132,117.64132966253881,2.7817042902730176,2.7905250314802403,2.7911087317428,118.07785489637915,2.663045937995022,2.6646712647275903,2.664455475764347,117.74228747402648,1.0,1.0,1.0,117.68,-0.0003286598615156423,0.003375117866012581,0.0005291552991707028,0.0,FENY,XLE,-0.0003286598615156423,0.003375117866012581,0.0037037777275282235,False,True,False,FENY,XLE,FENY,XLE,1,1,4325.0,4325.0,4371.0,-46.0,0.0,46.0,2372.0,-2372.0,-2398.0,26.0,26.0,-0.0,2265.0,0.0,0.0,0.0,0.0,-0.0,850.0,0.0,0.0,0.0,0.0,-0.0,-0.23,0.25,0.010872035769486903,1092.75,99964.77,0.0,99964.77,0.0,-0.13,0.4299999999999997,0.01021629223123365,-1031.1399999999994,-100416.25,-100416.25,0.0,-2.789340277777778,-0.0,0.4199999999999946,0.009549867939844437,0.0,0.0,0.0,0.0,0.0,-0.0,1.25,0.01067884224425734,0.0,0.0,0.0,0.0,0.0,-0.36,61.61000000000058,-451.4799999999959,200381.02000000002,-100416.25,-2.789340277777778,58.46065972222281,-286.5253294444196,-286.5253294444196
26,2024-02-08,2024-02-09,1,23.12,22.79,42.305,41.655,44.19,43.57,117.68,116.01,5.090390522158842,5.088560435062913,5.08832280012357,115.96287661481615,2.7850198055455526,2.790319074595091,2.7905250314802403,116.23932018630941,2.6626118889143906,2.6648494338001756,2.6646712647275903,116.0997270041811,1.0,1.0,1.0,116.01,-0.0004062835838372878,0.001974776594821419,0.0007731430285902283,0.0,FENY,XLE,-0.0004062835838372878,0.001974776594821419,0.0023810601786587067,False,True,False,FENY,XLE,FENY,XLE,1,1,4386.0,4386.0,4325.0,61.0,61.0,-0.0,2405.0,-2405.0,-2372.0,-33.0,0.0,33.0,2297.0,0.0,0.0,0.0,0.0,-0.0,862.0,0.0,0.0,0.0,0.0,-0.0,-0.305,-0.33000000000000185,-0.014376200546583912,-1427.250000000008,99994.0,0.0,99994.0,0.0,-0.165,-0.6499999999999986,-0.015483872949591651,1541.7999999999965,-100347.46,-100347.46,0.0,-2.7874294444444447,-0.0,-0.6199999999999974,-0.014129679013297836,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.6700000000000017,-0.01429268200586673,-0.0,0.0,0.0,0.0,0.0,-0.47,114.54999999998859,-353.4600000000064,200341.46000000002,-100347.46,-2.7874294444444447,111.29257055554415,-175.23275888887542,-175.23275888887542
27,2024-02-09,2024-02-12,3,22.79,23.07,41.655,42.115,43.57,44.09,116.01,117.33,5.085825747724317,5.0883803568103625,5.088560435062913,117.3930892369014,2.7859432506232933,2.7898847422060813,2.790319074595091,117.51428782657227,2.6611476525289177,2.664838399011279,2.6648494338001756,117.49321153624975,1.0,1.0,1.0,117.33,0.0005375631227909601,0.0015694472801992157,0.0013900803201135584,0.0,VDE,XLE,0.0,0.0015694472801992157,0.0015694472801992157,False,True,False,FENY,XLE,VDE,XLE,1,1,4335.0,0.0,4386.0,-4386.0,0.0,4386.0,2377.0,-2377.0,-2405.0,28.0,28.0,-0.0,2270.0,0.0,0.0,0.0,0.0,-0.0,852.0,852.0,0.0,852.0,852.0,-0.0,-21.93,0.28000000000000114,0.012211228928069447,1228.080000000005,99956.94,0.0,99956.94,0.0,-0.14,0.46000000000000085,0.010982562340454513,-1106.300000000002,-100180.27500000001,-100180.27500000001,0.0,-8.348356250000002,-0.0,0.5200000000000031,0.011864159240495508,0.0,0.0,0.0,0.0,0.0,-4.26,1.3199999999999932,0.011314083148216898,0.0,0.0,0.0,0.0,0.0,-26.33,121.78000000000293,-223.3350000000064,200137.21500000003,-100180.27500000001,-8.348356250000002,87.10164375000292,-88.1311151388725,-88.1311151388725
28,2024-02-12,2024-02-13,1,23.07,22.82,42.115,41.69,44.09,43.64,117.33,116.07,5.0863277826468005,5.088298911030659,5.0883803568103625,116.11683974241248,2.784120892300312,2.789331153566234,2.7898847422060813,116.31029490257153,2.6597158570119155,2.6646168229435943,2.664838399011279,116.29354773285222,1.0,1.0,1.0,116.07,0.00040346595956809836,0.002068118454877286,0.0019241210938836736,0.0,VDE,XLE,0.0,0.002068118454877286,0.002068118454877286,False,True,False,VDE,XLE,VDE,XLE,1,1,4386.0,0.0,0.0,0.0,0.0,-0.0,2405.0,-2405.0,-2377.0,-28.0,0.0,28.0,2297.0,0.0,0.0,0.0,0.0,-0.0,862.0,862.0,852.0,10.0,10.0,-0.0,-0.0,-0.25,-0.01089572775173268,-0.0,0.0,0.0,0.0,0.0,-0.14,-0.42500000000000426,-0.010142679874621653,1010.2250000000101,-100107.35500000001,-100107.35500000001,0.0,-2.7807598611111115,-0.0,-0.45000000000000284,-0.010258838404976272,-0.0,0.0,0.0,0.0,0.0,-0.05,-1.2600000000000051,-0.010797020055001175,-1073.5200000000043,99965.16,0.0,99965.16,0.0,-0.19,-63.29499999999416,-142.19500000000698,200072.515,-100107.35500000001,-2.7807598611111115,-66.26575986110527,-154.39687499997777,-154.39687499997777
29,2024-02-13,2024-02-14,1,22.82,22.8,41.69,41.65,43.64,43.62,116.07,115.96,5.085964912280701,5.088208798299992,5.088298911030659,116.01321517149903,2.7841536614645856,2.788758726694436,2.789331153566234,116.17564254603364,2.6584135717560753,2.664251821283602,2.6646168229435943,116.23058581679958,1.0,1.0,1.0,115.96,0.0004588044563090565,0.0018579017482887887,0.00233072274088057,0.0,VDE,IYE,0.0,0.00233072274088057,0.00233072274088057,False,True,False,VDE,XLE,VDE,IYE,1,1,4386.0,0.0,0.0,0.0,0.0,-0.0,2404.0,0.0,-2405.0,2405.0,2405.0,-0.0,2297.0,-2297.0,0.0,-2297.0,0.0,2297.0,862.0,862.0,862.0,0.0,0.0,-0.0,-0.0,-0.019999999999999574,-0.0008768084735344257,-0.0,0.0,0.0,0.0,0.0,-12.025,-0.03999999999999915,-0.0009599232798538606,96.19999999999794,-100264.45,-100264.45,0.0,-2.785123611111111,-11.485,-0.020000000000003126,-0.0004584001913870953,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.0009481533270765043,-94.81999999999951,100052.34,0.0,100052.34,0.0,-23.509999999999998,1.3799999999984323,-212.11000000000058,200316.78999999998,-100264.45,-2.785123611111111,-24.915123611112676,-179.31199861109044,-179.31199861109044
30,2024-02-14,2024-02-15,1,22.8,23.44,41.65,42.81,43.62,44.82,115.96,119.23,5.08660409556314,5.088169408176009,5.088208798299992,119.26761423215183,2.785096939967297,2.7881437201075174,2.788758726694436,119.3867610897888,2.6601963409192324,2.6638845500240746,2.664251821283602,119.41176662993105,1.0,1.0,1.0,119.23,0.00031542648830922265,0.0013139153479848043,0.0015233432742993156,0.0,VDE,IYE,0.0,0.0015233432742993156,0.0015233432742993156,False,True,False,VDE,IYE,VDE,IYE,1,1,4269.0,0.0,0.0,0.0,0.0,-0.0,2340.0,0.0,0.0,0.0,0.0,-0.0,2235.0,-2235.0,-2297.0,62.0,62.0,-0.0,839.0,839.0,862.0,-23.0,0.0,23.0,-0.0,0.6400000000000006,0.027683428748416866,0.0,0.0,0.0,0.0,0.0,-0.0,1.1600000000000037,0.0274703515440031,0.0,0.0,0.0,0.0,0.0,-0.31,1.2000000000000028,0.02713870759929802,-2756.4000000000065,-100195.14,-100195.14,0.0,-2.7831983333333334,-0.115,3.2700000000000102,0.02780909676458603,2818.740000000009,99957.51999999999,0.0,99957.51999999999,0.0,-0.425,62.34000000000242,-237.6200000000099,200152.65999999997,-100195.14,-2.7831983333333334,59.13180166666909,-120.18019694442135,-120.18019694442135
