,bop date,eop date,day count,bop XLV price,eop XLV price,bop VHT price,eop VHT price,eop VHT / eop XLV,bop VHT / XLV moving avg,eop VHT / XLV moving avg,eop XLV unit price,eop VHT / eop VHT,bop VHT / VHT moving avg,eop VHT / VHT moving avg,eop VHT unit price,XLV unit price pct diff,VHT unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLV shares per unit,bop XLV shares,eop XLV shares,eop XLV shares bought,eop XLV shares sold,eop XLV shares traded,VHT shares per unit,bop VHT shares,eop VHT shares,eop VHT shares bought,eop VHT shares sold,eop VHT shares traded,XLV daily commission,VHT daily commission,daily total commissions,XLV cop,XLV pct cop,XLV daily position pnl,VHT cop,VHT pct cop,VHT daily position pnl,daily position pnl,short XLV investment amount,long XLV investment amount,XLV investment amount,daily XLV borrow cost,short VHT investment amount,long VHT investment amount,VHT investment amount,daily VHT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
383,2025-07-15,2025-07-16,1,132.6,134.25,244.58,247.58,1.844171322160149,1.8441758083915634,1.844412522756884,247.5806022765674,1.0,1.0,1.0,247.58,2.4326514048276993e-06,0.0,2.4326514048276993e-06,False,False,True,0,0,745.0,0.0,0.0,0.0,-0.0,0.0,404.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.6500000000000057,0.012366655637211892,0.0,3.0,0.012191308342440308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.015486666545,-544.7077913889098
384,2025-07-16,2025-07-17,1,134.25,132.72,247.58,245.21,1.8475738396624473,1.844412522756884,1.8447592974552234,244.79043002029363,1.0,1.0,1.0,245.21,-0.001712529445047258,0.0,-0.001712529445047258,False,True,False,0,1,753.0,0.0,753.0,753.0,-0.0,753.0,408.0,0.0,-408.0,0.0,408.0,-408.0,-3.765,-2.04,-5.805,-1.5300000000000011,-0.011462087506785039,-0.0,-2.3700000000000045,-0.0096187758389555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.805,2947.210486666545,-550.5127913889096
385,2025-07-17,2025-07-18,1,132.72,131.84,245.21,243.33,1.8456462378640777,1.8447592974552234,1.8449333835903965,243.21306577649665,1.0,1.0,1.0,243.33,-0.00048067369151870274,0.0,-0.00048067369151870274,False,False,True,1,0,758.0,753.0,0.0,0.0,753.0,-753.0,411.0,-408.0,0.0,408.0,-0.0,408.0,-3.765,-2.04,-5.805,-0.8799999999999955,-0.006652579721027448,-662.6399999999966,-1.8799999999999955,-0.007696439514345721,767.0399999999981,104.40000000000157,0.0,99938.16,99938.16,0.0,-100045.68000000001,0.0,-100045.68000000001,-2.779046666666667,-107.52000000000407,199983.84000000003,-100045.68000000001,-2.779046666666667,95.81595333333489,3043.02643999988,-454.6968380555745
386,2025-07-18,2025-07-21,3,131.84,131.09,243.33,241.95,1.8456785414600654,1.8449333835903965,1.8451019260480153,241.85231725486508,1.0,1.0,1.0,241.95,-0.00040381264404246706,0.0,-0.00040381264404246706,False,False,True,0,0,762.0,0.0,0.0,0.0,-0.0,0.0,413.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.75,-0.005704955951443695,-0.0,-1.3800000000000239,-0.005687453511035636,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
387,2025-07-21,2025-07-22,1,131.09,133.53,241.95,246.37,1.8450535460196211,1.8451019260480153,1.84484174015287,246.3764601851915,1.0,1.0,1.0,246.37,2.6221132829339245e-05,0.0,2.6221132829339245e-05,False,False,True,0,0,749.0,0.0,0.0,0.0,-0.0,0.0,406.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.4399999999999977,0.018442061486154807,0.0,4.420000000000016,0.01810337776075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
388,2025-07-22,2025-07-23,1,133.53,136.27,246.37,251.4,1.8448668085418654,1.84484174015287,1.8444740774404806,251.39658393063164,1.0,1.0,1.0,251.4,-1.3588275965256127e-05,0.0,-1.3588275965256127e-05,False,False,True,0,0,734.0,0.0,0.0,0.0,-0.0,0.0,398.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.740000000000009,0.020312040065856768,0.0,5.030000000000001,0.020210825156063858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
389,2025-07-23,2025-07-24,1,136.27,135.76,251.4,250.14,1.8425162050677666,1.8444740774404806,1.844101754758843,250.40580075331962,1.0,1.0,1.0,250.14,0.0010620437846185428,0.0,0.0010620437846185428,False,False,True,0,0,738.0,0.0,0.0,0.0,-0.0,0.0,400.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5100000000000193,-0.0037495908357587197,-0.0,-1.2600000000000193,-0.0050245350353866165,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
390,2025-07-24,2025-07-25,1,135.76,136.48,250.14,251.51,1.8428341148886285,1.844101754758843,1.844118590886228,251.68300748948687,1.0,1.0,1.0,251.51,0.0006876387140879538,0.0,0.0006876387140879538,False,False,True,0,0,734.0,0.0,0.0,0.0,-0.0,0.0,398.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7199999999999989,0.00528946281739814,0.0,1.3700000000000045,0.005461989059980104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
391,2025-07-25,2025-07-28,3,136.48,135.29,251.51,249.41,1.8435213245620519,1.844118590886228,1.8440972405534404,249.49080416099778,1.0,1.0,1.0,249.41,0.000323928769127727,0.0,0.000323928769127727,False,False,True,0,0,739.0,0.0,0.0,0.0,-0.0,0.0,401.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1899999999999977,-0.00875746112810008,-0.0,-2.0999999999999943,-0.00838462150768261,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
392,2025-07-28,2025-07-29,1,135.29,134.43,249.41,247.72,1.8427434352451089,1.8440972405534404,1.8441133350844474,247.901992047599,1.0,1.0,1.0,247.72,0.0007343986291924279,0.0,0.0007343986291924279,False,False,True,0,0,745.0,0.0,0.0,0.0,-0.0,0.0,404.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8599999999999852,-0.006377005149107394,-0.0,-1.6899999999999977,-0.006799052603197748,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
393,2025-07-29,2025-07-30,1,134.43,134.19,247.72,247.54,1.8446978165288024,1.8441133350844474,1.8444493158092121,247.46156843498198,1.0,1.0,1.0,247.54,-0.0003168942107489967,0.0,-0.0003168942107489967,False,False,True,0,0,745.0,0.0,0.0,0.0,-0.0,0.0,404.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2400000000000091,-0.001786911353294956,-0.0,-0.18000000000000682,-0.0007268909579839208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
394,2025-07-30,2025-07-31,1,134.19,130.43,247.54,241.48,1.8514145518669016,1.8444493158092121,1.8448251556957014,240.57152426099555,1.0,1.0,1.0,241.48,-0.0037692104218631163,0.0,-0.0037692104218631163,True,True,False,0,0,764.0,0.0,0.0,0.0,-0.0,0.0,414.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.759999999999991,-0.028420021730674667,-0.0,-6.060000000000002,-0.024785531183650917,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.02643999988,-454.6968380555745
395,2025-07-31,2025-08-01,1,130.43,131.13,241.48,242.41,1.848623503393579,1.8448251556957014,1.8450164784668566,241.9119226663773,1.0,1.0,1.0,242.41,-0.002056803485050254,0.0,-0.002056803485050254,False,True,False,0,1,762.0,0.0,762.0,762.0,-0.0,762.0,413.0,0.0,-413.0,0.0,413.0,-413.0,-3.81,-2.065,-5.875,0.6999999999999886,0.005352513161140932,0.0,0.9300000000000068,0.0038438535414184577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.875,3037.15143999988,-460.5718380555745
396,2025-08-01,2025-08-04,3,131.13,133.01,242.41,245.95,1.8491090895421398,1.8450164784668566,1.845372349734675,245.40564180087657,1.0,1.0,1.0,245.95,-0.0022157410051879462,0.0,-0.0022157410051879462,False,True,False,1,1,751.0,762.0,751.0,0.0,11.0,-11.0,407.0,-413.0,-407.0,6.0,-0.0,6.0,-0.055,-0.03,-0.08499999999999999,1.8799999999999955,0.01423511582187191,1432.5599999999965,3.539999999999992,0.01449775577170481,-1462.0199999999968,-29.460000000000264,0.0,99921.06,99921.06,0.0,-100115.33,0.0,-100115.33,-8.342944166666667,-194.27000000000407,200036.39,-100115.33,-8.342944166666667,-37.887944166666934,2999.2634958332133,-498.4597822222413
397,2025-08-04,2025-08-05,1,133.01,132.5,245.95,245.19,1.8504905660377358,1.845372349734675,1.845794929455396,244.51183633984445,1.0,1.0,1.0,245.19,-0.002769702065054461,0.0,-0.002769702065054461,False,True,False,1,1,753.0,751.0,753.0,2.0,-0.0,2.0,408.0,-407.0,-408.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.5099999999999909,-0.003841667938927822,-383.00999999999317,-0.7599999999999909,-0.003094843045200698,309.3199999999963,-73.68999999999687,0.0,99890.51,99890.51,0.0,-100101.65,0.0,-100101.65,-2.780601388888889,-211.13999999999942,199992.15999999997,-100101.65,-2.780601388888889,-76.48560138888575,2922.7778944443276,-574.945383611127
398,2025-08-05,2025-08-06,1,132.5,130.51,245.19,241.6,1.8511991418282125,1.845794929455396,1.8459938266899905,240.8946962432237,1.0,1.0,1.0,241.6,-0.0029235731071734442,0.0,-0.0029235731071734442,False,True,False,1,1,764.0,753.0,764.0,11.0,-0.0,11.0,414.0,-408.0,-414.0,0.0,6.0,-6.0,-0.055,-0.03,-0.08499999999999999,-1.990000000000009,-0.015132793246840637,-1498.4700000000068,-3.5900000000000034,-0.014749954135488122,1464.7200000000014,-33.75000000000546,0.0,99772.5,99772.5,0.0,-100037.52,0.0,-100037.52,-2.77882,-265.0200000000041,199810.02000000002,-100037.52,-2.77882,-36.61382000000546,2886.164074444322,-611.5592036111325
399,2025-08-06,2025-08-07,1,130.51,129.01,241.6,239.12,1.8534997287032016,1.8459938266899905,1.8463639422331315,238.15166358127564,1.0,1.0,1.0,239.12,-0.004057805318503393,0.0,-0.004057805318503393,False,True,False,1,1,772.0,764.0,772.0,8.0,-0.0,8.0,418.0,-414.0,-418.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,-1.5,-0.011559931442391053,-1146.0,-2.4799999999999898,-0.010317948084977416,1026.7199999999957,-119.28000000000429,0.0,99709.64,99709.64,0.0,-100022.4,0.0,-100022.4,-2.7784,-312.75999999999476,199732.03999999998,-100022.4,-2.7784,-122.1184000000043,2764.0456744443177,-733.6776036111369
400,2025-08-07,2025-08-08,1,129.01,130.16,239.12,241.16,1.8527965580823602,1.8463639422331315,1.8468667777561563,240.3227307210644,1.0,1.0,1.0,241.16,-0.0034778822560285185,0.0,-0.0034778822560285185,False,True,False,1,1,766.0,772.0,766.0,0.0,6.0,-6.0,415.0,-418.0,-415.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,1.1500000000000057,0.008874542173737258,887.8000000000044,2.039999999999992,0.008495095645522296,-852.7199999999966,35.08000000000777,0.0,99595.71999999999,99595.71999999999,0.0,-99952.16,0.0,-99952.16,-2.776448888888889,-356.4400000000169,199547.88,-99952.16,-2.776448888888889,32.258551111118884,2796.3042255554365,-701.4190525000181
401,2025-08-08,2025-08-11,3,130.16,130.29,241.16,241.35,1.852406170849643,1.8468667777561563,1.8471668611634833,240.6282724738496,1.0,1.0,1.0,241.35,-0.0029948572656078865,0.0,-0.0029948572656078865,False,True,False,1,1,765.0,766.0,765.0,0.0,1.0,-1.0,414.0,-415.0,-414.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.12999999999999545,0.0009982723040578058,99.57999999999652,0.18999999999999773,0.0007875484852971844,-78.84999999999906,20.72999999999746,0.0,99702.56,99702.56,0.0,-100081.4,0.0,-100081.4,-8.340116666666667,-378.8399999999965,199783.96,-100081.4,-8.340116666666667,12.379883333330792,2808.6841088887672,-689.0391691666873
402,2025-08-11,2025-08-12,1,130.29,131.19,241.35,243.45,1.855705465355591,1.8471668611634833,1.8477273983829974,242.32982051603736,1.0,1.0,1.0,243.45,-0.004611889675638999,0.0,-0.004611889675638999,False,True,False,1,1,759.0,765.0,759.0,0.0,6.0,-6.0,411.0,-414.0,-411.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,0.9000000000000057,0.006883918878098769,688.5000000000043,2.0999999999999943,0.008663420522208087,-869.3999999999976,-180.89999999999327,0.0,99671.84999999999,99671.84999999999,0.0,-99918.9,0.0,-99918.9,-2.775525,-247.0500000000029,199590.75,-99918.9,-2.775525,-183.72052499999324,2624.963583888774,-872.7596941666807
403,2025-08-12,2025-08-13,1,131.19,133.29,243.45,247.64,1.8579038187410908,1.8477273983829974,1.8484140232120445,246.28358493046971,1.0,1.0,1.0,247.64,-0.005492422394044839,0.0,-0.005492422394044839,False,True,False,1,1,746.0,759.0,746.0,0.0,13.0,-13.0,404.0,-411.0,-404.0,7.0,-0.0,7.0,-0.065,-0.035,-0.1,2.0999999999999943,0.015880551522987892,1593.8999999999958,4.189999999999998,0.017064496022321532,-1722.089999999999,-128.19000000000324,0.0,99573.20999999999,99573.20999999999,0.0,-100057.95,0.0,-100057.95,-2.7793875,-484.74000000000524,199631.15999999997,-100057.95,-2.7793875,-131.06938750000324,2493.8941963887705,-1003.829081666684
404,2025-08-13,2025-08-14,1,133.29,133.96,247.64,248.61,1.8558524932815765,1.8484140232120445,1.848827955893001,247.6135425494855,1.0,1.0,1.0,248.61,-0.004016168941793154,0.0,-0.004016168941793154,False,True,False,1,1,743.0,746.0,743.0,0.0,3.0,-3.0,402.0,-404.0,-402.0,2.0,-0.0,2.0,-0.015,-0.01,-0.025,0.6700000000000159,0.0050140423100772215,499.8200000000119,0.9700000000000273,0.003909324878029443,-391.880000000011,107.94000000000085,0.0,99434.34,99434.34,0.0,-100046.56,0.0,-100046.56,-2.779071111111111,-612.2200000000012,199480.9,-100046.56,-2.779071111111111,105.13592888888974,2599.0301252776603,-898.6931527777942
405,2025-08-14,2025-08-15,1,133.96,136.21,248.61,252.54,1.8540488950884662,1.848827955893001,1.8492480887542206,251.82885587218567,1.0,1.0,1.0,252.54,-0.002819938585776446,0.0,-0.002819938585776446,False,True,False,1,1,732.0,743.0,732.0,0.0,11.0,-11.0,396.0,-402.0,-396.0,6.0,-0.0,6.0,-0.055,-0.03,-0.08499999999999999,2.25,0.016656564533246324,1671.75,3.9299999999999784,0.015684248481473314,-1579.8599999999913,91.89000000000874,0.0,99532.28,99532.28,0.0,-99941.22,0.0,-99941.22,-2.776145,-408.9400000000023,199473.5,-99941.22,-2.776145,89.02885500000875,2688.058980277669,-809.6642977777856
406,2025-08-15,2025-08-18,3,136.21,135.89,252.54,252.03,1.854661858856428,1.8492480887542206,1.8496972546240387,251.29432278081103,1.0,1.0,1.0,252.03,-0.0029232751519767514,0.0,-0.0029232751519767514,False,True,False,1,1,734.0,732.0,734.0,2.0,-0.0,2.0,397.0,-396.0,-397.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.3200000000000216,-0.002352077526844371,-234.2400000000158,-0.5099999999999909,-0.002021523965668787,201.9599999999964,-32.28000000001941,0.0,99705.72,99705.72,0.0,-100005.84,0.0,-100005.84,-8.333820000000001,-300.11999999999534,199711.56,-100005.84,-8.333820000000001,-40.62882000001942,2647.4301602776495,-850.293117777805
407,2025-08-18,2025-08-19,1,135.89,136.76,252.03,253.21,1.8514916642293069,1.8496972546240387,1.8500191605345229,252.9645965423835,1.0,1.0,1.0,253.21,-0.0009696396402356116,0.0,-0.0009696396402356116,False,False,True,1,0,731.0,734.0,0.0,0.0,734.0,-734.0,395.0,-397.0,0.0,397.0,-0.0,397.0,-3.67,-1.985,-5.655,0.8700000000000045,0.006381829838694541,638.5800000000033,1.1800000000000068,0.004671055916043761,-468.4600000000027,170.12000000000063,0.0,99743.26,99743.26,0.0,-100055.91,0.0,-100055.91,-2.7793308333333333,-312.65000000000873,199799.16999999998,-100055.91,-2.7793308333333333,161.68566916666728,2809.1158294443167,-688.6074486111379
408,2025-08-19,2025-08-20,1,136.76,137.5,253.21,254.63,1.8518545454545454,1.8500191605345229,1.8503685473801568,254.3776345734969,1.0,1.0,1.0,254.63,-0.0009915978859259898,0.0,-0.0009915978859259898,False,False,True,0,0,727.0,0.0,0.0,0.0,-0.0,0.0,393.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7400000000000091,0.005396352335525598,0.0,1.4199999999999875,0.005592327113930489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.1158294443167,-688.6074486111379
409,2025-08-20,2025-08-21,1,137.5,137.04,254.63,254.08,1.8540572095738472,1.8503685473801568,1.850945597605461,253.57450573297666,1.0,1.0,1.0,254.08,-0.001991489993221727,0.0,-0.001991489993221727,False,True,False,0,1,729.0,0.0,729.0,729.0,-0.0,729.0,394.0,0.0,-394.0,0.0,394.0,-394.0,-3.645,-1.97,-5.615,-0.46000000000000796,-0.003351063090761622,-0.0,-0.549999999999983,-0.0021623330160687264,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.615,2803.500829444317,-694.2224486111377
410,2025-08-21,2025-08-22,1,137.04,138.17,254.08,256.46,1.8561192733589058,1.850945597605461,1.8516098555289744,255.74515322114652,1.0,1.0,1.0,256.46,-0.002791253615774543,0.0,-0.002791253615774543,False,True,False,1,1,722.0,729.0,722.0,0.0,7.0,-7.0,390.0,-394.0,-390.0,4.0,-0.0,4.0,-0.035,-0.02,-0.05500000000000001,1.1299999999999955,0.008211957052713745,823.7699999999967,2.379999999999967,0.00932352897219876,-937.7199999999871,-113.94999999999038,0.0,99902.15999999999,99902.15999999999,0.0,-100107.52,0.0,-100107.52,-2.780764444444445,-205.36000000001513,200009.68,-100107.52,-2.780764444444445,-116.78576444443483,2686.715064999882,-811.0082130555725
411,2025-08-22,2025-08-25,3,138.17,136.2,256.46,252.63,1.8548458149779736,1.8516098555289744,1.8521760800497709,252.18926232304628,1.0,1.0,1.0,252.63,-0.0017461211242511241,0.0,-0.0017461211242511241,False,True,False,1,1,733.0,722.0,733.0,11.0,-0.0,11.0,396.0,-390.0,-396.0,0.0,6.0,-6.0,-0.055,-0.03,-0.08499999999999999,-1.9699999999999989,-0.014360417353166207,-1422.3399999999992,-3.829999999999984,-0.015046739320959172,1493.699999999994,71.35999999999467,0.0,99758.73999999999,99758.73999999999,0.0,-100019.4,0.0,-100019.4,-8.33495,-260.6600000000035,199778.13999999998,-100019.4,-8.33495,62.94004999999468,2749.655114999877,-748.0681630555778
412,2025-08-25,2025-08-26,1,136.2,137.05,252.63,254.31,1.8556001459321414,1.8521760800497709,1.8528189155841226,253.84073177082112,1.0,1.0,1.0,254.31,-0.001846965214215149,0.0,-0.001846965214215149,False,True,False,1,1,728.0,733.0,728.0,0.0,5.0,-5.0,393.0,-396.0,-393.0,3.0,-0.0,3.0,-0.025,-0.015,-0.04,0.8500000000000227,0.00622142903338291,623.0500000000167,1.6800000000000068,0.006628027578413331,-665.2800000000027,-42.229999999986035,0.0,99834.59999999999,99834.59999999999,0.0,-100041.48,0.0,-100041.48,-2.77893,-206.88000000000466,199876.08,-100041.48,-2.77893,-45.048929999986036,2704.606184999891,-793.1170930555636
413,2025-08-26,2025-08-27,1,137.05,136.97,254.31,254.42,1.8574870409578739,1.8528189155841226,1.8534583768055761,253.78060686755728,1.0,1.0,1.0,254.42,-0.0025163034485875513,0.0,-0.0025163034485875513,False,True,False,1,1,728.0,728.0,728.0,0.0,-0.0,0.0,393.0,-393.0,-393.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0800000000000125,-0.0005838990020650529,-58.240000000009104,0.10999999999998522,0.0004324494396410431,-43.22999999999419,-101.4700000000033,0.0,99772.40000000001,99772.40000000001,0.0,-99943.83,0.0,-99943.83,-2.7762175,-171.42999999999302,199716.23,-99943.83,-2.7762175,-104.2462175000033,2600.3599674998877,-897.3633105555668
414,2025-08-27,2025-08-28,1,136.97,136.43,254.42,253.56,1.8585355127171443,1.8534583768055761,1.8538144248480883,252.86732634758476,1.0,1.0,1.0,253.56,-0.0027355320233542137,0.0,-0.0027355320233542137,False,True,False,1,1,730.0,728.0,730.0,2.0,-0.0,2.0,394.0,-393.0,-394.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.539999999999992,-0.003950261171947014,-393.1199999999942,-0.8599999999999852,-0.0033859633120991864,337.9799999999942,-55.139999999999986,0.0,99714.16,99714.16,0.0,-99987.06,0.0,-99987.06,-2.7774183333333333,-272.8999999999942,199701.22,-99987.06,-2.7774183333333333,-57.93241833333332,2542.4275491665544,-955.2957288889002
415,2025-08-28,2025-08-29,1,136.43,137.43,253.56,255.08,1.8560721822018482,1.8538144248480883,1.8541868587885015,254.7697164068728,1.0,1.0,1.0,255.08,-0.0012171572188773405,0.0,-0.0012171572188773405,True,True,False,1,0,727.0,730.0,0.0,0.0,730.0,-730.0,392.0,-394.0,0.0,394.0,-0.0,394.0,-3.65,-1.97,-5.62,1.0,0.007303033991977632,730.0,1.5200000000000102,0.005976740031105338,-598.880000000004,131.11999999999603,0.0,99593.90000000001,99593.90000000001,0.0,-99902.64,0.0,-99902.64,-2.7750733333333333,-308.7399999999907,199496.54,-99902.64,-2.7750733333333333,122.72492666666268,2665.152475833217,-832.5708022222375
416,2025-08-29,2025-09-02,4,137.43,137.56,255.08,255.65,1.8584617621401571,1.8541868587885015,1.8546544924184023,255.06194429494627,1.0,1.0,1.0,255.65,-0.0023028870638665423,0.0,-0.0023028870638665423,False,True,False,0,1,725.0,0.0,725.0,725.0,-0.0,725.0,391.0,0.0,-391.0,0.0,391.0,-391.0,-3.625,-1.955,-5.58,0.12999999999999545,0.0009454889973050465,0.0,0.5699999999999932,0.00223210007893744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.58,2659.572475833217,-838.1508022222374
417,2025-09-02,2025-09-03,1,137.56,136.91,255.65,254.73,1.8605653348915345,1.8546544924184023,1.8551582308610925,253.92074655700344,1.0,1.0,1.0,254.73,-0.003181963778779793,0.0,-0.003181963778779793,False,True,False,1,1,729.0,725.0,729.0,4.0,-0.0,4.0,393.0,-391.0,-393.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.6500000000000057,-0.004736409918400809,-471.2500000000041,-0.9200000000000159,-0.00360516084662653,359.7200000000062,-111.52999999999787,0.0,99731.0,99731.0,0.0,-99959.15000000001,0.0,-99959.15000000001,-2.7766430555555557,-228.15000000000873,199690.15000000002,-99959.15000000001,-2.7766430555555557,-114.33664305555342,2545.2358327776637,-952.4874452777908
418,2025-09-03,2025-09-04,1,136.91,137.43,254.73,255.72,1.86072909845012,1.8551582308610925,1.8556347286921877,254.95439566723996,1.0,1.0,1.0,255.72,-0.0029984072546003424,0.0,-0.0029984072546003424,False,True,False,1,1,725.0,729.0,725.0,0.0,4.0,-4.0,391.0,-393.0,-391.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.5200000000000102,0.0037909209210959536,379.08000000000743,0.9900000000000091,0.003878935219144435,-389.0700000000036,-9.989999999996144,0.0,99807.39,99807.39,0.0,-100108.89,0.0,-100108.89,-2.7808025,-301.5,199916.28,-100108.89,-2.7808025,-12.800802499996143,2532.4350302776675,-965.2882477777871
419,2025-09-04,2025-09-05,1,137.43,137.9,255.72,257.0,1.8636693255982595,1.8556347286921877,1.8561432085369407,255.89202908665268,1.0,1.0,1.0,257.0,-0.004320490762267186,0.0,-0.004320490762267186,False,True,False,1,1,722.0,725.0,722.0,0.0,3.0,-3.0,389.0,-391.0,-389.0,2.0,-0.0,2.0,-0.015,-0.01,-0.025,0.46999999999999886,0.0034140882324956616,340.7499999999992,1.2800000000000011,0.004992988996693656,-500.4800000000005,-159.73000000000127,0.0,99636.75,99636.75,0.0,-99986.52,0.0,-99986.52,-2.7774033333333334,-349.7700000000041,199623.27000000002,-99986.52,-2.7774033333333334,-162.5324033333346,2369.902626944333,-1127.8206511111216
420,2025-09-05,2025-09-08,3,137.9,137.85,257.0,256.73,1.8623866521581431,1.8561432085369407,1.8566227132407298,255.86934129681725,1.0,1.0,1.0,256.73,-0.00335802035858694,0.0,-0.00335802035858694,False,True,False,1,1,724.0,722.0,724.0,2.0,-0.0,2.0,390.0,-389.0,-390.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.05000000000001137,-0.0003626473294504687,-36.10000000000821,-0.2699999999999818,-0.0010511359074219225,105.02999999999292,68.92999999998472,0.0,99563.8,99563.8,0.0,-99973.0,0.0,-99973.0,-8.331083333333334,-409.1999999999971,199536.8,-99973.0,-8.331083333333334,60.58391666665138,2430.4865436109844,-1067.2367344444701
421,2025-09-08,2025-09-09,1,137.85,138.59,256.73,258.21,1.8631214373331406,1.8566227132407298,1.8571584765649045,257.30934182803276,1.0,1.0,1.0,258.21,-0.0034941815573429494,0.0,-0.0034941815573429494,False,True,False,1,1,719.0,724.0,719.0,0.0,5.0,-5.0,387.0,-390.0,-387.0,3.0,-0.0,3.0,-0.025,-0.015,-0.04,0.7400000000000091,0.005353796610905374,535.7600000000066,1.4799999999999613,0.005748258341694812,-577.1999999999849,-41.43999999997834,0.0,99803.4,99803.4,0.0,-100124.70000000001,0.0,-100124.70000000001,-2.7812416666666673,-321.30000000001746,199928.1,-100124.70000000001,-2.7812416666666673,-44.261241666645006,2386.225301944339,-1111.4979761111153
422,2025-09-09,2025-09-10,1,138.59,137.33,258.21,255.59,1.8611374062477244,1.8571584765649045,1.8574300736095115,255.04357358665837,1.0,1.0,1.0,255.59,-0.0021401907362857803,0.0,-0.0021401907362857803,False,True,False,1,1,726.0,719.0,726.0,7.0,-0.0,7.0,391.0,-387.0,-391.0,0.0,4.0,-4.0,-0.035,-0.02,-0.05500000000000001,-1.259999999999991,-0.00913314553852049,-905.9399999999935,-2.619999999999976,-0.010198609222135122,1013.9399999999907,107.99999999999727,0.0,99646.21,99646.21,0.0,-99927.26999999999,0.0,-99927.26999999999,-2.7757574999999997,-281.0599999999831,199573.47999999998,-99927.26999999999,-2.7757574999999997,105.16924249999727,2491.3945444443366,-1006.328733611118
