,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop SCHQ price,eop SCHQ price,eop SCHQ / eop SPTL,bop SCHQ / SPTL moving avg,eop SCHQ / SPTL moving avg,eop SPTL unit price,eop SCHQ / eop SCHQ,bop SCHQ / SCHQ moving avg,eop SCHQ / SCHQ moving avg,eop SCHQ unit price,SPTL unit price pct diff,SCHQ unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPTL shares per unit,bop SPTL shares,eop SPTL shares,eop SPTL shares bought,eop SPTL shares sold,eop SPTL shares traded,SCHQ shares per unit,bop SCHQ shares,eop SCHQ shares,eop SCHQ shares bought,eop SCHQ shares sold,eop SCHQ shares traded,SPTL daily commission,SCHQ daily commission,daily total commissions,SPTL cop,SPTL pct cop,SPTL daily position pnl,SCHQ cop,SCHQ pct cop,SCHQ daily position pnl,daily position pnl,short SPTL investment amount,long SPTL investment amount,SPTL investment amount,daily SPTL borrow cost,short SCHQ investment amount,long SCHQ investment amount,SCHQ investment amount,daily SCHQ borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
157,2024-08-16,2024-08-19,3,28.8,28.92,34.67,34.84,1.2047026279391424,1.2048022429165903,1.2047860997323383,34.84288086514779,1.0,1.0,1.0,34.84,8.268501857733729e-05,0.0,8.268501857733729e-05,False,True,False,-1,-1,3458.0,-3475.0,-3458.0,17.0,-0.0,17.0,2870.0,2884.0,2870.0,0.0,14.0,-14.0,-0.085,-0.07,-0.15500000000000003,0.120000000000001,0.004158010148663677,-417.00000000000347,0.1700000000000017,0.004891392287370062,490.2800000000049,73.28000000000145,-100080.0,0.0,-100080.0,-8.34,0.0,99988.28,99988.28,0.0,-91.72000000000116,200068.28,-100080.0,-8.34,64.78500000000145,-1016.5130663887526,-1016.5130663887526
158,2024-08-19,2024-08-20,1,28.92,29.14,34.84,35.09,1.2041866849691147,1.2047860997323383,1.204762367702571,35.10746694620034,1.0,1.0,1.0,35.09,0.0004976517621130342,0.0,0.0004976517621130342,False,True,False,-1,-1,3434.0,-3458.0,-3434.0,24.0,-0.0,24.0,2850.0,2870.0,2850.0,0.0,20.0,-20.0,-0.12,-0.1,-0.22,0.21999999999999886,0.00757840347649481,-760.7599999999961,0.25,0.00715003761082159,717.5,-43.259999999996126,-100005.36,0.0,-100005.36,-2.7779266666666667,0.0,99990.8,99990.8,0.0,-14.559999999997672,199996.16,-100005.36,-2.7779266666666667,-46.25792666666279,-1062.7709930554154,-1062.7709930554154
159,2024-08-20,2024-08-21,1,29.14,29.16,35.09,35.13,1.204732510288066,1.204762367702571,1.2047416402757978,35.13087064220697,1.0,1.0,1.0,35.13,2.4783131750356345e-05,0.0,2.4783131750356345e-05,False,True,False,-1,-1,3430.0,-3434.0,-3430.0,4.0,-0.0,4.0,2847.0,2850.0,2847.0,0.0,3.0,-3.0,-0.02,-0.015,-0.035,0.019999999999999574,0.0006861063733985867,-68.67999999999853,0.03999999999999915,0.0011392766826118835,113.99999999999757,45.31999999999904,-100066.76,0.0,-100066.76,-2.7796322222222223,0.0,100006.50000000001,100006.50000000001,0.0,-60.25999999998021,200073.26,-100066.76,-2.7796322222222223,42.505367777776826,-1020.2656252776385,-1020.2656252776385
160,2024-08-21,2024-08-22,1,29.16,28.9,35.13,34.81,1.204498269896194,1.2047416402757978,1.204725589915186,34.817033403970555,1.0,1.0,1.0,34.81,0.0002020308391905956,0.0,0.0002020308391905956,False,True,False,-1,-1,3461.0,-3430.0,-3461.0,0.0,31.0,-31.0,2873.0,2847.0,2873.0,26.0,-0.0,26.0,-0.155,-0.13,-0.28500000000000003,-0.26000000000000156,-0.008956312022070975,891.8000000000054,-0.3200000000000003,-0.009150764454388088,-911.0400000000008,-19.239999999995348,-100018.8,0.0,-100018.8,-2.7783,0.0,100015.11,100015.11,0.0,-3.6900000000023283,200033.91,-100018.8,-2.7783,-22.30329999999535,-1042.5689252776338,-1042.5689252776338
161,2024-08-22,2024-08-23,1,28.9,29.07,34.81,35.02,1.2046783625730995,1.204725589915186,1.2047165783846676,35.02137289883446,1.0,1.0,1.0,35.02,3.920251068209236e-05,0.0,3.920251068209236e-05,False,True,False,-1,-1,3441.0,-3461.0,-3441.0,20.0,-0.0,20.0,2856.0,2873.0,2856.0,0.0,17.0,-17.0,-0.1,-0.085,-0.185,0.1700000000000017,0.005865119452398058,-588.3700000000059,0.21000000000000085,0.006014625034358322,603.3300000000024,14.959999999996512,-100022.9,0.0,-100022.9,-2.7784138888888887,0.0,100009.13,100009.13,0.0,-13.769999999989523,200032.03,-100022.9,-2.7784138888888887,11.996586111107623,-1030.572339166526,-1030.572339166526
162,2024-08-23,2024-08-26,3,29.07,29.02,35.02,34.95,1.20434183321847,1.2047165783846676,1.2046846624670995,34.96087510472305,1.0,1.0,1.0,34.95,0.0003111133938597929,0.0,0.0003111133938597929,False,True,False,-1,-1,3447.0,-3441.0,-3447.0,0.0,6.0,-6.0,2861.0,2856.0,2861.0,5.0,-0.0,5.0,-0.03,-0.025,-0.055,-0.05000000000000071,-0.0017214671147427376,172.05000000000246,-0.07000000000000028,-0.0020008581778865543,-199.9200000000008,-27.869999999998356,-100029.87,0.0,-100029.87,-8.335822499999999,0.0,100017.12000000001,100017.12000000001,0.0,-12.749999999985448,200046.99,-100029.87,-8.335822499999999,-36.260822499998355,-1066.8331616665243,-1066.8331616665243
163,2024-08-26,2024-08-27,1,29.02,28.95,34.95,34.87,1.2044905008635578,1.2046846624670995,1.2046753745606371,34.87562097842253,1.0,1.0,1.0,34.87,0.00016118512835220698,0.0,0.00016118512835220698,False,True,False,-1,-1,3455.0,-3447.0,-3455.0,0.0,8.0,-8.0,2868.0,2861.0,2868.0,7.0,-0.0,7.0,-0.04,-0.035,-0.07500000000000001,-0.07000000000000028,-0.002415043437037572,241.290000000001,-0.0800000000000054,-0.002291607992259601,-228.88000000001546,12.40999999998553,-100031.94,0.0,-100031.94,-2.778665,0.0,99991.95000000001,99991.95000000001,0.0,-39.98999999999069,200023.89,-100031.94,-2.778665,9.55633499998553,-1057.276826666539,-1057.276826666539
164,2024-08-27,2024-08-28,1,28.95,28.92,34.87,34.85,1.2050484094052558,1.2046753745606371,1.2046823307833012,34.83921183229363,1.0,1.0,1.0,34.85,-0.0003096079725656873,0.0,-0.0003096079725656873,False,False,True,-1,0,3456.0,-3455.0,0.0,3455.0,-0.0,3455.0,2869.0,2868.0,0.0,0.0,2868.0,-2868.0,-17.275000000000002,-14.34,-31.615000000000002,-0.029999999999997584,-0.0010368067284402492,103.64999999999165,-0.01999999999999602,-0.0005737234810267445,-57.35999999998859,46.29000000000306,-100022.25,0.0,-100022.25,-2.778395833333333,0.0,100007.15999999999,100007.15999999999,0.0,-15.09000000001106,200029.40999999997,-100022.25,-2.778395833333333,11.896604166669727,-1045.3802224998692,-1045.3802224998692
165,2024-08-28,2024-08-29,1,28.92,28.83,34.85,34.72,1.2043010752688172,1.2046823307833012,1.2046709160400189,34.730991596482575,1.0,1.0,1.0,34.72,0.00031652813938800776,0.0,0.00031652813938800776,False,True,False,0,-1,3469.0,0.0,-3469.0,0.0,3469.0,-3469.0,2880.0,0.0,2880.0,2880.0,-0.0,2880.0,-17.345,-14.4,-31.744999999999997,-0.09000000000000341,-0.0031168856402532226,-0.0,-0.13000000000000256,-0.003737247414383519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.744999999999997,-1077.125222499869,-1077.125222499869
166,2024-08-29,2024-08-30,1,28.83,28.58,34.72,34.44,1.205038488453464,1.2046709160400189,1.2046681949017835,34.42949478042374,1.0,1.0,1.0,34.44,-0.00030507613541327276,0.0,-0.00030507613541327276,True,False,True,-1,0,3498.0,-3469.0,0.0,3469.0,-0.0,3469.0,2904.0,2880.0,0.0,0.0,2880.0,-2880.0,-17.345,-14.4,-31.744999999999997,-0.25,-0.008709339148589477,867.25,-0.28000000000000114,-0.008097210232619362,-806.4000000000033,60.849999999996726,-100011.26999999999,0.0,-100011.26999999999,-2.778090833333333,0.0,99993.59999999999,99993.59999999999,0.0,-17.669999999998254,200004.87,-100011.26999999999,-2.778090833333333,26.326909166663395,-1050.7983133332057,-1050.7983133332057
167,2024-08-30,2024-09-03,4,28.58,28.91,34.44,34.82,1.2044275337253545,1.2046681949017835,1.2046564553727614,34.82695751461056,1.0,1.0,1.0,34.82,0.00019979378516986806,0.0,0.00019979378516986806,False,True,False,0,-1,3460.0,0.0,-3460.0,0.0,3460.0,-3460.0,2872.0,0.0,2872.0,2872.0,-0.0,2872.0,-17.3,-14.36,-31.66,0.33000000000000185,0.011480383526533307,0.0,0.38000000000000256,0.010973254780512953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.66,-1082.4583133332058,-1082.4583133332058
168,2024-09-03,2024-09-04,1,28.91,29.21,34.82,35.2,1.2050667579596028,1.2046564553727614,1.2046650380259865,35.188015061438364,1.0,1.0,1.0,35.2,-0.0003405391860247216,0.0,-0.0003405391860247216,False,False,True,-1,0,3422.0,-3460.0,0.0,3460.0,-0.0,3460.0,2841.0,2872.0,0.0,0.0,2872.0,-2872.0,-17.3,-14.36,-31.66,0.3000000000000007,0.010323560371394884,-1038.0000000000025,0.38000000000000256,0.01085414826400855,1091.3600000000074,53.3600000000049,-100028.6,0.0,-100028.6,-2.7785722222222224,0.0,100003.04,100003.04,0.0,-25.560000000012224,200031.64,-100028.6,-2.7785722222222224,18.92142777778268,-1063.5368855554232,-1063.5368855554232
169,2024-09-04,2024-09-05,1,29.21,29.36,35.2,35.37,1.204700272479564,1.2046650380259865,1.204663969902255,35.36896551644296,1.0,1.0,1.0,35.37,-2.9247913071860697e-05,0.0,-2.9247913071860697e-05,False,False,True,0,0,3406.0,0.0,0.0,0.0,-0.0,0.0,2827.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.005122087346665121,0.0,0.1699999999999946,0.00481792061333767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1063.5368855554232,-1063.5368855554232
170,2024-09-05,2024-09-06,1,29.36,29.38,35.37,35.39,1.204560925799864,1.204663969902255,1.2047219240590092,35.39302743572825,1.0,1.0,1.0,35.39,8.5541289763079e-05,0.0,8.5541289763079e-05,False,True,False,0,-1,3404.0,0.0,-3404.0,0.0,3404.0,-3404.0,2826.0,0.0,2826.0,2826.0,-0.0,2826.0,-17.02,-14.13,-31.15,0.019999999999999574,0.000680966999416341,0.0,0.020000000000003126,0.000565291139982878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.15,-1094.6868855554233,-1094.6868855554233
171,2024-09-06,2024-09-09,3,29.38,29.48,35.39,35.51,1.2045454545454544,1.2047219240590092,1.2047175365546219,35.51520232125959,1.0,1.0,1.0,35.51,0.0001464922618696892,0.0,0.0001464922618696892,False,True,False,-1,-1,3392.0,-3404.0,-3392.0,12.0,-0.0,12.0,2816.0,2826.0,2816.0,0.0,10.0,-10.0,-0.06,-0.05,-0.11,0.10000000000000142,0.0033978965754047157,-340.40000000000487,0.11999999999999744,0.0033850525976245275,339.1199999999928,-1.2800000000120804,-100009.51999999999,0.0,-100009.51999999999,-8.334126666666666,0.0,100012.14,100012.14,0.0,2.6200000000098953,200021.65999999997,-100009.51999999999,-8.334126666666666,-9.724126666678746,-1104.411012222102,-1104.411012222102
172,2024-09-09,2024-09-10,1,29.48,29.69,35.51,35.75,1.204109127652408,1.2047175365546219,1.2046571657249303,35.76806366030672,1.0,1.0,1.0,35.75,0.0005051496018304281,0.0,0.0005051496018304281,False,True,False,-1,-1,3370.0,-3392.0,-3370.0,22.0,-0.0,22.0,2797.0,2816.0,2797.0,0.0,19.0,-19.0,-0.11,-0.095,-0.20500000000000002,0.21000000000000085,0.007098221454532686,-712.3200000000029,0.240000000000002,0.006735922185020275,675.8400000000056,-36.47999999999729,-99996.16,0.0,-99996.16,-2.777671111111111,0.0,99996.15999999999,99996.15999999999,0.0,-1.4551915228366852e-11,199992.32,-99996.16,-2.777671111111111,-39.4626711111084,-1143.8736833332105,-1143.8736833332105
173,2024-09-10,2024-09-11,1,29.69,29.66,35.75,35.72,1.2043155765340525,1.2046571657249303,1.2046089640028312,35.73013153540143,1.0,1.0,1.0,35.72,0.00028359739168072904,0.0,0.00028359739168072904,False,True,False,-1,-1,3373.0,-3370.0,-3373.0,0.0,3.0,-3.0,2800.0,2797.0,2800.0,3.0,-0.0,3.0,-0.015,-0.015,-0.03,-0.030000000000001137,-0.0010109520658824003,101.10000000000383,-0.030000000000001137,-0.0008395131317184374,-83.91000000000318,17.19000000000065,-100055.3,0.0,-100055.3,-2.779313888888889,0.0,99992.75,99992.75,0.0,-62.55000000000291,200048.05,-100055.3,-2.779313888888889,14.38068611111176,-1129.4929972220987,-1129.4929972220987
174,2024-09-11,2024-09-12,1,29.66,29.56,35.72,35.59,1.2039918809201626,1.2046089640028312,1.2045078321587597,35.60824097592369,1.0,1.0,1.0,35.59,0.0005123996343943106,0.0,0.0005123996343943106,False,True,False,-1,-1,3385.0,-3373.0,-3385.0,0.0,12.0,-12.0,2810.0,2800.0,2810.0,10.0,-0.0,10.0,-0.06,-0.05,-0.11,-0.10000000000000142,-0.003377240629785045,337.3000000000048,-0.12999999999999545,-0.003646056486196897,-363.99999999998727,-26.69999999998248,-100043.18000000001,0.0,-100043.18000000001,-2.778977222222222,0.0,100016.0,100016.0,0.0,-27.180000000007567,200059.18,-100043.18000000001,-2.778977222222222,-29.588977222204704,-1159.0819744443033,-1159.0819744443033
175,2024-09-12,2024-09-13,1,29.56,29.62,35.59,35.68,1.2045914922349763,1.2045078321587597,1.204507361458553,35.677521988542466,1.0,1.0,1.0,35.68,-6.945340559692318e-05,0.0,-6.945340559692318e-05,False,False,True,-1,0,3376.0,-3385.0,0.0,3385.0,-0.0,3385.0,2803.0,2810.0,0.0,0.0,2810.0,-2810.0,-16.925,-14.05,-30.975,0.060000000000002274,0.0020277127596518346,-203.1000000000077,0.0899999999999963,0.0025256081897071583,252.89999999998963,49.799999999981935,-100060.59999999999,0.0,-100060.59999999999,-2.779461111111111,0.0,100007.90000000001,100007.90000000001,0.0,-52.69999999998254,200068.5,-100060.59999999999,-2.779461111111111,16.045538888870823,-1143.0364355554325,-1143.0364355554325
176,2024-09-13,2024-09-16,3,29.62,29.87,35.68,35.98,1.204553063274188,1.204507361458553,1.2045440424000404,35.97863488676698,1.0,1.0,1.0,35.98,-3.794161007429843e-05,0.0,-3.794161007429843e-05,False,False,True,0,0,3347.0,0.0,0.0,0.0,-0.0,0.0,2779.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.00840482338836574,0.0,0.29999999999999716,0.008372920810578303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0364355554325,-1143.0364355554325
177,2024-09-16,2024-09-17,1,29.87,29.73,35.98,35.84,1.2055163134880593,1.2045440424000404,1.2045847266774863,35.8110943805532,1.0,1.0,1.0,35.84,-0.0008068438106863744,0.0,-0.0008068438106863744,False,False,True,0,0,3361.0,0.0,0.0,0.0,-0.0,0.0,2790.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.00469799521801216,-0.0,-0.13999999999999346,-0.003898640415657086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0364355554325,-1143.0364355554325
178,2024-09-17,2024-09-18,1,29.73,29.41,35.84,35.43,1.2046922815368921,1.2045847266774863,1.2046100065058751,35.42683681158487,1.0,1.0,1.0,35.43,-8.928392966909977e-05,0.0,-8.928392966909977e-05,False,False,True,0,0,3399.0,0.0,0.0,0.0,-0.0,0.0,2822.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3200000000000003,-0.010821884444102675,-0.0,-0.4100000000000037,-0.011505669229349157,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0364355554325,-1143.0364355554325
179,2024-09-18,2024-09-19,1,29.41,29.34,35.43,35.33,1.2041581458759372,1.2046100065058751,1.2045812882852687,35.343257590882374,1.0,1.0,1.0,35.33,0.00037517984849747335,0.0,0.00037517984849747335,False,True,False,0,-1,3409.0,0.0,-3409.0,0.0,3409.0,-3409.0,2830.0,0.0,2830.0,2830.0,-0.0,2830.0,-17.045,-14.15,-31.195,-0.07000000000000028,-0.002382979851068062,-0.0,-0.10000000000000142,-0.0028264575063268274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.195,-1174.2314355554324,-1174.2314355554324
180,2024-09-19,2024-09-20,1,29.34,29.27,35.33,35.28,1.205329689101469,1.2045812882852687,1.2046228592455326,35.25809430810981,1.0,1.0,1.0,35.28,-0.0006211024782925475,0.0,-0.0006211024782925475,False,False,True,-1,0,3414.0,-3409.0,0.0,3409.0,-0.0,3409.0,2834.0,2830.0,0.0,0.0,2830.0,-2830.0,-17.045,-14.15,-31.195,-0.07000000000000028,-0.0023886720110411386,238.63000000000096,-0.04999999999999716,-0.0014162302324631953,-141.49999999999196,97.130000000009,-100020.06,0.0,-100020.06,-2.778335,0.0,99983.9,99983.9,0.0,-36.16000000000349,200003.96,-100020.06,-2.778335,63.15666500000901,-1111.0747705554234,-1111.0747705554234
181,2024-09-20,2024-09-23,3,29.27,29.22,35.28,35.16,1.2032854209445585,1.2046228592455326,1.2045532121641054,35.19907994715446,1.0,1.0,1.0,35.16,0.0011108715805452486,0.0,0.0011108715805452486,False,True,False,0,-1,3426.0,0.0,-3426.0,0.0,3426.0,-3426.0,2844.0,0.0,2844.0,2844.0,-0.0,2844.0,-17.13,-14.22,-31.35,-0.05000000000000071,-0.0017096943812410614,-0.0,-0.12000000000000455,-0.0034071583216144204,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.35,-1142.4247705554233,-1142.4247705554233
182,2024-09-23,2024-09-24,1,29.22,29.23,35.16,35.18,1.203557988368115,1.2045532121641054,1.2045140199215878,35.2090903915568,1.0,1.0,1.0,35.18,0.0008265597140463014,0.0,0.0008265597140463014,False,True,False,-1,-1,3425.0,-3426.0,-3425.0,1.0,-0.0,1.0,2843.0,2844.0,2843.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.010000000000001563,0.0003421728006012538,-34.260000000005356,0.020000000000003126,0.0005686664924360562,56.88000000000889,22.620000000003536,-100107.72,0.0,-100107.72,-2.78077,0.0,99995.04,99995.04,0.0,-112.68000000000757,200102.76,-100107.72,-2.78077,19.829230000003534,-1122.5955405554198,-1122.5955405554198
183,2024-09-24,2024-09-25,1,29.23,28.99,35.18,34.89,1.203518454639531,1.2045140199215878,1.2044654176103864,34.91886143752683,1.0,1.0,1.0,34.89,0.0008268703593473855,0.0,0.0008268703593473855,False,True,False,-1,-1,3452.0,-3425.0,-3452.0,0.0,27.0,-27.0,2866.0,2843.0,2866.0,23.0,-0.0,23.0,-0.135,-0.115,-0.25,-0.240000000000002,-0.00824463618959047,822.0000000000068,-0.28999999999999915,-0.008277484110729377,-824.4699999999975,-2.469999999990705,-100112.75,0.0,-100112.75,-2.7809097222222223,0.0,100016.74,100016.74,0.0,-96.00999999999476,200129.49,-100112.75,-2.7809097222222223,-5.500909722212928,-1128.0964502776328,-1128.0964502776328
184,2024-09-25,2024-09-26,1,28.99,29.03,34.89,34.96,1.2042714433344817,1.2044654176103864,1.2044265693068477,34.96563107322952,1.0,1.0,1.0,34.96,0.00016105891803229122,0.0,0.00016105891803229122,False,True,False,-1,-1,3445.0,-3452.0,-3445.0,7.0,-0.0,7.0,2860.0,2866.0,2860.0,0.0,6.0,-6.0,-0.035,-0.03,-0.065,0.0400000000000027,0.0013788351029745208,-138.0800000000093,0.07000000000000028,0.0020042955886520235,200.6200000000008,62.539999999991494,-100073.48,0.0,-100073.48,-2.779818888888889,0.0,99994.74,99994.74,0.0,-78.73999999999069,200068.22,-100073.48,-2.779818888888889,59.695181111102606,-1068.4012691665303,-1068.4012691665303
185,2024-09-26,2024-09-27,1,29.03,29.17,34.96,35.15,1.2050051422694548,1.2044265693068477,1.2044617726568794,35.13312302668075,1.0,1.0,1.0,35.15,-0.00048025679329091145,0.0,-0.00048025679329091145,False,False,True,-1,0,3427.0,-3445.0,0.0,3445.0,-0.0,3445.0,2845.0,2860.0,0.0,0.0,2860.0,-2860.0,-17.225,-14.3,-31.525000000000002,0.14000000000000057,0.0048110058430915715,-482.30000000000194,0.18999999999999773,0.005420067469339113,543.3999999999935,61.09999999999155,-100008.35,0.0,-100008.35,-2.7780097222222224,0.0,99985.6,99985.6,0.0,-22.75,199993.95,-100008.35,-2.7780097222222224,26.79699027776933,-1041.604278888761,-1041.604278888761
186,2024-09-27,2024-09-30,3,29.17,29.07,35.15,34.99,1.2036463708290335,1.2044617726568794,1.204392166775658,35.013703731135486,1.0,1.0,1.0,34.99,0.0006772136552214092,0.0,0.0006772136552214092,True,True,False,0,0,3442.0,0.0,0.0,0.0,-0.0,0.0,2858.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.003434069308845553,-0.0,-0.1599999999999966,-0.004562311877077182,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1041.604278888761,-1041.604278888761
187,2024-09-30,2024-10-01,1,29.07,29.17,34.99,35.13,1.2043195063421324,1.204392166775658,1.204386765406497,35.132119504845946,1.0,1.0,1.0,35.13,6.0331366646075644e-05,0.0,6.0331366646075644e-05,False,True,False,0,-1,3429.0,0.0,-3429.0,0.0,3429.0,-3429.0,2847.0,0.0,2847.0,2847.0,-0.0,2847.0,-17.145,-14.235,-31.38,0.10000000000000142,0.0034340693088454367,0.0,0.14000000000000057,0.00399315989813898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.38,-1072.984278888761,-1072.984278888761
188,2024-10-01,2024-10-02,1,29.17,28.95,35.13,34.87,1.2044905008635578,1.204386765406497,1.2043579525516948,34.866996858518085,1.0,1.0,1.0,34.87,-8.612764010647048e-05,0.0,-8.612764010647048e-05,False,False,True,-1,0,3454.0,-3429.0,0.0,3429.0,-0.0,3429.0,2868.0,2847.0,0.0,0.0,2847.0,-2847.0,-17.145,-14.235,-31.38,-0.22000000000000242,-0.007570579860625838,754.3800000000083,-0.2600000000000051,-0.007428605590176071,-740.2200000000146,14.159999999993715,-100023.93000000001,0.0,-100023.93000000001,-2.7784425,0.0,100015.11,100015.11,0.0,-8.820000000006985,200039.04,-100023.93000000001,-2.7784425,-19.998442500006284,-1092.9827213887675,-1092.9827213887675
189,2024-10-02,2024-10-03,1,28.95,28.71,34.87,34.57,1.2041100661790316,1.2043579525516948,1.2043284422366678,34.577116817759155,1.0,1.0,1.0,34.57,0.00020584568415304847,0.0,0.00020584568415304847,False,True,False,0,-1,3484.0,0.0,-3484.0,0.0,3484.0,-3484.0,2893.0,0.0,2893.0,2893.0,-0.0,2893.0,-17.42,-14.465,-31.885,-0.23999999999999844,-0.008324709886031604,-0.0,-0.29999999999999716,-0.008640606754026519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.885,-1124.8677213887674,-1124.8677213887674
190,2024-10-03,2024-10-04,1,28.71,28.36,34.57,34.15,1.2041607898448519,1.2043284422366678,1.2043084354389175,34.1547546218319,1.0,1.0,1.0,34.15,0.00013921788800520254,0.0,0.00013921788800520254,False,True,False,-1,-1,3526.0,-3484.0,-3526.0,0.0,42.0,-42.0,2928.0,2893.0,2928.0,35.0,-0.0,35.0,-0.21,-0.17500000000000002,-0.385,-0.3500000000000014,-0.012265792469045838,1219.4000000000049,-0.4200000000000017,-0.012223667916734115,-1215.060000000005,4.339999999999918,-100025.64,0.0,-100025.64,-2.77849,0.0,100011.01,100011.01,0.0,-14.630000000004657,200036.65,-100025.64,-2.77849,1.1765099999999182,-1123.6912113887674,-1123.6912113887674
191,2024-10-04,2024-10-07,3,28.36,28.18,34.15,33.93,1.2040454222853088,1.2043084354389175,1.20428343382591,33.9374117106687,1.0,1.0,1.0,33.93,0.00021841736737402963,0.0,0.00021841736737402963,False,True,False,-1,-1,3549.0,-3526.0,-3549.0,0.0,23.0,-23.0,2947.0,2928.0,2947.0,19.0,-0.0,19.0,-0.115,-0.095,-0.21000000000000002,-0.17999999999999972,-0.0063671951933925814,634.679999999999,-0.21999999999999886,-0.006463007220660259,-644.1599999999967,-9.47999999999763,-99997.36,0.0,-99997.36,-8.333113333333333,0.0,99991.2,99991.2,0.0,-6.1600000000034925,199988.56,-99997.36,-8.333113333333333,-18.023113333330965,-1141.7143247220984,-1141.7143247220984
192,2024-10-07,2024-10-08,1,28.18,28.2,33.93,33.95,1.2039007092198584,1.20428343382591,1.2042730129042825,33.960792833890665,1.0,1.0,1.0,33.95,0.00031785327577984226,0.0,0.00031785327577984226,False,True,False,-1,-1,3548.0,-3549.0,-3548.0,1.0,-0.0,1.0,2946.0,2947.0,2946.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.019999999999999574,0.0007094714735337766,-70.97999999999848,0.020000000000003126,0.0005892752085665144,58.94000000000921,-12.03999999998927,-100010.81999999999,0.0,-100010.81999999999,-2.778078333333333,0.0,99991.71,99991.71,0.0,-19.10999999998603,200002.53,-100010.81999999999,-2.778078333333333,-14.828078333322603,-1156.542403055421,-1156.542403055421
193,2024-10-08,2024-10-09,1,28.2,28.05,33.95,33.81,1.2053475935828877,1.2042730129042825,1.2043246137567245,33.779858011965125,1.0,1.0,1.0,33.81,-0.0008919086655784117,0.0,-0.0008919086655784117,False,False,True,-1,0,3562.0,-3548.0,0.0,3548.0,-0.0,3548.0,2958.0,2946.0,0.0,0.0,2946.0,-2946.0,-17.740000000000002,-14.73,-32.47,-0.14999999999999858,-0.005333345975362505,532.1999999999949,-0.14000000000000057,-0.004132237284910495,-412.44000000000165,119.75999999999328,-100053.59999999999,0.0,-100053.59999999999,-2.7792666666666666,0.0,100016.70000000001,100016.70000000001,0.0,-36.89999999997963,200070.3,-100053.59999999999,-2.7792666666666666,84.51073333332661,-1072.0316697220942,-1072.0316697220942
194,2024-10-09,2024-10-10,1,28.05,27.95,33.81,33.67,1.2046511627906977,1.2043246137567245,1.204357577850251,33.66087295450045,1.0,1.0,1.0,33.67,-0.00027111026947848973,0.0,-0.00027111026947848973,False,False,True,0,0,3577.0,0.0,0.0,0.0,-0.0,0.0,2970.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.0035714323675972446,-0.0,-0.14000000000000057,-0.004149383546811478,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1072.0316697220942,-1072.0316697220942
