date,FSTA,VDC,VDC/FSTA,VDC/FSTA avg,VDC/FSTA 10 dma,VDC/FSTA 20 dma,FSTA avg,FSTA 10 dma,FSTA 20 dma,avg diff,10 dma diff,20 dma diff,FSTA div,VDC div,FSTA*,VDC*,VDC*/FSTA*,VDC*/FSTA* avg,VDC*/FSTA* 10 dma,VDC*/FSTA* 20 dma,FSTA* avg,FSTA* 10 dma,FSTA* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-02-18,55.53,238.38,4.292814694759589,4.293074780158156,4.290505128991329,4.291160847568667,238.3944425421824,238.24116799470673,238.2812253362455,-6.058438078103342e-05,0.000582567533892001,0.0004144438855862108,0.0,0.0,55.53,238.38,4.292814694759589,4.292294156057935,4.290505128991329,4.291160847568667,238.3510944858971,238.24116799470673,238.2812253362455,0.00012126548686529298,0.000582567533892001,0.0004144438855862108
2026-02-19,55.39,237.63,4.2901245712222424,4.293074780158156,4.29031227605718,4.291045516496752,237.79341207296025,237.65107909482973,237.6873993468285,-0.000687438082542329,-8.870159478549328e-05,-0.00024152007558067337,0.0,0.0,55.39,237.63,4.2901245712222424,4.292294156057935,4.29031227605718,4.291045516496752,237.750173304049,237.65107909482973,237.6873993468285,-0.0005055882148961705,-8.870159478549328e-05,-0.00024152007558067337
2026-02-20,55.5,238.2,4.291891891891892,4.293074780158156,4.29064203916573,4.291053587354746,238.26565029877764,238.11233132117349,238.1530261655697,-0.0002755720130168395,0.0003681142563464308,0.00019722278227405604,0.0,0.0,55.5,238.2,4.291891891891892,4.292294156057935,4.29064203916573,4.291053587354746,238.22232566121536,238.11233132117349,238.1530261655697,-9.372214537063732e-05,0.0003681142563464308,0.00019722278227405604
2026-02-23,56.17,241.01,4.290724586077977,4.293074780158156,4.290671830150723,4.291015996262907,241.14201040148362,241.00536333993907,241.02848000171608,-0.0005475883204234191,1.9238640150216538e-05,-7.667438385866848e-05,0.0,0.0,56.17,241.01,4.290724586077977,4.292294156057935,4.290671830150723,4.291015996262907,241.0981627457742,241.00536333993907,241.02848000171608,-0.00036573845277729444,1.9238640150216538e-05,-7.667438385866848e-05
2026-02-24,56.66,243.1,4.290504765266502,4.293074780158156,4.29057748657251,4.290976555539759,243.2456170437611,243.10946589633994,243.12896634825628,-0.0005988212621204634,-3.8937523866114486e-05,-0.00011914694637837501,0.0,0.0,56.66,243.1,4.290504765266502,4.292294156057935,4.29057748657251,4.290976555539759,243.20138688224256,243.10946589633994,243.12896634825628,-0.0004169713944742797,-3.8937523866114486e-05,-0.00011914694637837501
2026-02-25,56.23,241.29,4.291125733594167,4.293074780158156,4.2907106165992,4.290901243282892,241.39959488829308,241.25917206997224,241.28161171800062,-0.0004541009018507624,0.0001277711448036034,3.476492108740382e-05,0.0,0.0,56.23,241.29,4.291125733594167,4.292294156057935,4.2907106165992,4.290901243282892,241.35570039513766,241.25917206997224,241.28161171800062,-0.0002722510342045482,0.0001277711448036034,3.476492108740382e-05
2026-02-26,56.15,240.89,4.290115761353517,4.293074780158156,4.290575741701308,4.2907406203076235,241.05614890588043,240.92340112204508,240.9341048103344,-0.0006894916074747794,-0.00013864754289032407,-0.00018307432117768043,0.0,0.0,56.15,240.89,4.290115761353517,4.292294156057935,4.290575741701308,4.2907406203076235,241.01231686265302,240.92340112204508,240.9341048103344,-0.0005076417398285873,-0.00013864754289032407,-0.00018307432117768043
2026-02-27,56.91,244.19,4.290810050957653,4.293074780158156,4.290750912429277,4.2907736487274875,244.31888573880062,244.17666546022141,244.18604870170685,-0.0005276699996817525,5.4608722195826236e-05,1.618137623148428e-05,0.0,0.0,56.91,244.19,4.290810050957653,4.292294156057935,4.290750912429277,4.2907736487274875,244.27446042125703,244.17666546022141,244.18604870170685,-0.0003458201320355235,5.4608722195826236e-05,1.618137623148428e-05
2026-03-02,56.14,240.91,4.29123619522622,4.293074780158156,4.2909722869457125,4.290683547781269,241.01321815807887,240.8827562237796,240.88403263956116,-0.0004283593558810995,0.00011309334105800367,0.00010779444619395698,0.0,0.0,56.14,240.91,4.29123619522622,4.292294156057935,4.2909722869457125,4.290683547781269,240.96939392109246,240.8827562237796,240.88403263956116,-0.0002465094882349391,0.00011309334105800367,0.00010779444619395698
2026-03-03,55.62,238.63,4.290363178712694,4.293074780158156,4.290971142906245,4.290642855756262,238.7808192723966,238.6638785999205,238.64781892759416,-0.0006318217825214312,-0.00014196117526913278,-7.466899527191624e-05,0.0,0.0,55.62,238.63,4.290363178712694,4.292294156057935,4.290971142906245,4.290642855756262,238.7374009599423,238.6638785999205,238.64781892759416,-0.0004499719148752257,-0.00014196117526913278,-7.466899527191624e-05
2026-03-04,55.27,237.13,4.290392618056812,4.293074780158156,4.290728935235967,4.290617032113649,237.27824309934127,237.16197506842818,237.14383063764865,-0.0006249600689811154,-0.00013483284625260755,-5.832342734985423e-05,0.0,0.0,55.27,237.13,4.290392618056812,4.292294156057935,4.290728935235967,4.290617032113649,237.23509800532207,237.16197506842818,237.14383063764865,-0.0004431102013349639,-0.00013483284625260755,-5.832342734985423e-05
2026-03-05,54.09,232.11,4.291181364392679,4.293074780158156,4.290834614553011,4.290573445305095,232.21241485875467,232.0855281069135,232.07947526702728,-0.0004411368356905789,0.00010543786670668242,0.00013151841927982897,0.0,0.0,54.09,232.11,4.291181364392679,4.292294156057935,4.290834614553011,4.290573445305095,232.1701909011737,232.0855281069135,232.07947526702728,-0.0002592869680443546,0.00010543786670668242,0.00013151841927982897
2026-03-06,54.26,232.79,4.290269074824917,4.293074780158156,4.290672332846314,4.290657186006021,232.94223757138153,232.8206861856464,232.80651514225445,-0.0006537558043975749,-0.00013181048717853859,-7.094186371361079e-05,0.0,0.0,54.26,232.79,4.290269074824917,4.292294156057935,4.290672332846314,4.290657186006021,232.89988090770353,232.8206861856464,232.80651514225445,-0.0004719059367514649,-0.00013181048717853859,-7.094186371361079e-05
2026-03-09,54.41,233.42,4.290020216871898,4.293074780158156,4.290601895925706,4.290636863038214,233.58619878840523,233.45548163016792,233.45465749058758,-0.0007117626954540122,-0.00015199611730462706,-0.00014846593232339781,0.0,0.0,54.41,233.42,4.290020216871898,4.292294156057935,4.290601895925706,4.290636863038214,233.54372503111222,233.45548163016792,233.45465749058758,-0.000529912827807932,-0.00015199611730462706,-0.00014846593232339781
2026-03-10,54.33,233.16,4.2915516289342905,4.293074780158156,4.290706582292485,4.290642034432497,233.24275280599258,233.10840100564357,233.11030076886618,-0.00035485556791028705,0.00022132743482418716,0.00021317776937563568,0.0,0.0,54.33,233.16,4.2915516289342905,4.292294156057935,4.290706582292485,4.290642034432497,233.20034149862758,233.10840100564357,233.11030076886618,-0.0001730057002641932,0.00022132743482418716,0.00021317776937563568
2026-03-11,53.71,230.53,4.292124371625396,4.293074780158156,4.2908064460956075,4.290758531347404,230.58104644229454,230.45385053492936,230.45038366936942,-0.00022140628769108065,0.0003303780194248759,0.0003454217760350924,0.0,0.0,53.71,230.53,4.292124371625396,4.292294156057935,4.2908064460956075,4.290758531347404,230.53911912187166,230.45385053492936,230.45038366936942,-3.95564200448406e-05,0.0003303780194248759,0.0003454217760350924
2026-03-12,53.59,230.13,4.294271319275984,4.293074780158156,4.291222001887855,4.290898871794582,230.06587746867558,229.94431744626363,229.94174969490737,0.0002786749507279995,0.0008071850863086128,0.0008183519884601037,0.0,0.0,53.59,230.13,4.294271319275984,4.292294156057935,4.291222001887855,4.290898871794582,230.02404382314472,229.94431744626363,229.94174969490737,0.0004605248183742126,0.0008071850863086128,0.0008183519884601037
2026-03-13,53.93,231.38,4.290376413869831,4.293074780158156,4.291178638179072,4.290964775304174,231.52552289392935,231.42560256181198,231.4081761558818,-0.0006287369302205705,-0.0001970700514737064,-0.00012176696539939214,0.0,0.0,53.93,231.38,4.290376413869831,4.292294156057935,4.291178638179072,4.290964775304174,231.48342383620442,231.42560256181198,231.4081761558818,-0.0004468870625743585,-0.0001970700514737064,-0.00012176696539939214
2026-03-16,53.96,231.66,4.2931801334321715,4.293074780158156,4.291373031999667,4.29117265947269,231.6543151373341,231.5519993161427,231.54045927541327,2.4539982817115052e-05,0.000466312124788471,0.0005161511602456208,0.0,0.0,53.96,231.66,4.2931801334321715,4.292294156057935,4.291373031999667,4.29117265947269,231.61219266088617,231.5519993161427,231.54045927541327,0.0002063898504632038,0.000466312124788471,0.0005161511602456208
2026-03-17,53.76,230.81,4.293340773809524,4.293074780158156,4.29167079150935,4.291320967207798,230.79570018130244,230.7042142003021,230.6934421732518,6.19568549371302e-05,0.00045842922404389867,0.0005051222529462736,0.0,0.0,53.76,230.81,4.293340773809524,4.292294156057935,4.29167079150935,4.291320967207798,230.75373382967456,230.7042142003021,230.6934421732518,0.00024380672258338603,0.00045842922404389867,0.0005051222529462736
2026-03-18,52.5,225.32,4.2918095238095235,4.293074780158156,4.291812482084621,4.291270708660294,225.38642595830316,225.3127165542409,225.2943507784094,-0.00029476375289251366,3.2325419314485226e-05,0.00011384112189927364,0.0,0.0,52.5,225.32,4.2918095238095235,4.292294156057935,4.291812482084621,4.291270708660294,225.34544319304158,225.3127165542409,225.2943507784094,-0.000112913885246392,3.2325419314485226e-05,0.00011384112189927364
2026-03-19,52.12,223.68,4.291634689178818,4.293074780158156,4.291857814563235,4.291346214558123,223.75505754184306,223.68926656625044,223.6610293353745,-0.0003355013930265565,-4.142692377095688e-05,8.481522325401627e-05,0.0,0.0,52.12,223.68,4.291634689178818,4.292294156057935,4.291857814563235,4.291346214558123,223.71437141373954,223.68926656625044,223.6610293353745,-0.00015365152538038832,-4.142692377095688e-05,8.481522325401627e-05
2026-03-20,51.33,221.54,4.315994545100331,4.293074780158156,4.294430361590776,4.292551347218545,220.36352846551813,220.30106162153083,220.27480119326844,0.005324575334747308,0.005608087311025486,0.005727296875188727,0.29,0.0,51.62,221.54,4.291747384734599,4.292294156057935,4.2920056455542035,4.291338989200258,221.56822433571057,221.54570038775418,221.5192915954903,-0.00012739251586249336,-2.573040723052063e-05,9.347915693262796e-05
2026-03-23,51.57,222.44,4.313360480899748,4.293074780158156,4.296764387993562,4.293683141959634,221.3938664127561,221.46377374723633,221.36687297606036,0.004714086074667812,0.00439837588375583,0.00483601846084306,0.29,0.0,51.86,222.44,4.289240262244505,4.292294156057935,4.2919276500914645,4.291264773008585,222.59837493316448,222.583412778441,222.5488399799254,-0.0007117361053365597,-0.0006445179255182116,-0.0004891807268727659
2026-03-24,51.55,221.31,4.293113482056256,4.293074780158156,4.2969205733057585,4.2938135777991215,221.3080049171529,221.49820420106812,221.3393659680191,9.014919524084036e-06,-0.0008500484436165095,-0.00013268275217328718,0.0,0.0,51.55,221.31,4.293113482056256,4.292294156057935,4.292083835403661,4.291395208848073,221.26776374478652,221.24887036221497,221.21469904859256,0.00019086478717022745,0.00027625539681873433,0.0004307147288531529
2026-03-25,51.89,222.65,4.290807477355945,4.293074780158156,4.296788883878813,4.293797664987211,222.7676503424067,222.9672085488358,222.80598655199643,-0.0005282697937645919,-0.001423682013749772,-0.0007003455473999446,0.0,0.0,51.89,222.65,4.290807477355945,4.292294156057935,4.291952145976715,4.291379296036162,222.72714375784622,222.71623021909596,222.6804973871265,-0.0003464199261183365,-0.00029741913549027367,-0.00013696518587032633
2026-03-26,51.7,221.7,4.288201160541585,4.293074780158156,4.296181868005374,4.293701934946613,221.95196613417667,222.14398529653465,221.98933927983882,-0.0011358730739454966,-0.0020006374281605643,-0.0013042428349686495,0.0,0.0,51.7,221.7,4.288201160541585,4.292294156057935,4.2913451301032755,4.291283565995565,221.91160786819523,221.8939259469962,221.8643096050696,-0.0009540232062992798,-0.0008743400123725171,-0.0007408603849635498
2026-03-27,52.0,223.18,4.291923076923077,4.293074780158156,4.296336534310698,4.293757586244885,223.2398885682241,223.40145713627945,223.27250061722387,-0.00026830600569993776,-0.0009917884000489768,-0.0004143805597218422,0.0,0.0,52.0,223.18,4.291923076923077,4.292294156057935,4.2914997964085995,4.291339217293837,223.1992961150126,223.14994676537032,223.14674543176938,-8.645613805369616e-05,0.00013466824215089903,0.00014901445469061726
2026-03-30,52.23,224.07,4.2900631820792645,4.293074780158156,4.2960248391754075,4.293698935587537,224.22729576766045,224.39765718704774,224.26295872957033,-0.0007017475929500076,-0.0014612302140310054,-0.0008607832091197954,0.0,0.0,52.23,224.07,4.2900631820792645,4.292294156057935,4.29118810127331,4.291280566636489,224.18652377090592,224.14503436642113,224.1366473192571,-0.0005198977253039329,-0.00033481414664349906,-0.0002973954989151979
2026-03-31,52.33,224.59,4.291802025606727,4.293074780158156,4.295870964355127,4.293770877932239,224.65660324567628,224.81097983404908,224.6892652992958,-0.00029651085031273086,-0.0009834417892941492,-0.00044188685558384217,0.0,0.0,52.33,224.59,4.291802025606727,4.292294156057935,4.29103422645303,4.29135250898119,224.6157531865117,224.5578733396323,224.56271205208748,-0.00011466098266656184,0.0001430560504879496,0.0001215085524985072
2026-04-01,52.1,223.73,4.294241842610364,4.293074780158156,4.296114196235211,4.293963339159917,223.6691960462399,223.81487724290213,223.70546274026967,0.00027181074383585396,-0.00037930159961887866,0.00010967954844100102,0.0,0.0,52.1,223.73,4.294241842610364,4.292294156057935,4.291277458333115,4.291544970208868,223.6285255306184,223.56288319820288,223.57946571792002,0.0004536606114820934,0.0007472366131925773,0.0006730655141458305
