,bop date,eop date,day count,bop XLRE price,eop XLRE price,bop VNQ price,eop VNQ price,eop VNQ / eop XLRE,bop VNQ / XLRE moving avg,eop VNQ / XLRE moving avg,eop XLRE unit price,eop VNQ / eop VNQ,bop VNQ / VNQ moving avg,eop VNQ / VNQ moving avg,eop VNQ unit price,XLRE unit price pct diff,VNQ unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLRE shares per unit,bop XLRE shares,eop XLRE shares,eop XLRE shares bought,eop XLRE shares sold,eop XLRE shares traded,VNQ shares per unit,bop VNQ shares,eop VNQ shares,eop VNQ shares bought,eop VNQ shares sold,eop VNQ shares traded,XLRE daily commission,VNQ daily commission,daily total commissions,XLRE cop,XLRE pct cop,XLRE daily position pnl,VNQ cop,VNQ pct cop,VNQ daily position pnl,daily position pnl,short XLRE investment amount,long XLRE investment amount,XLRE investment amount,daily XLRE borrow cost,short VNQ investment amount,long VNQ investment amount,VNQ investment amount,daily VNQ borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2024-01-02,2024-01-03,1,,39.47,,86.99,2.2039523688877627,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-03,2024-01-04,1,39.47,39.37,86.99,86.83,2.205486410972822,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.10000000000000142,-0.0025367847191095864,,-0.1599999999999966,-0.0018409854468955486,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04,2024-01-05,1,39.37,39.29,86.83,86.61,2.2043777042504455,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.0799999999999983,-0.0020340713852776797,,-0.21999999999999886,-0.0025369017296003236,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-05,2024-01-08,3,39.29,39.83,86.61,87.85,2.2056239015817223,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.5399999999999991,0.013650363623184525,,1.2399999999999949,0.014215532290152669,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-08,2024-01-09,1,39.83,39.55,87.85,87.26,2.206321112515803,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.28000000000000114,-0.007054702979890038,,-0.5899999999999892,-0.006738646937642563,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-09,2024-01-10,1,39.55,39.61,87.26,87.36,2.2055036606917446,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.060000000000002274,0.0015159174201624566,,0.09999999999999432,0.001145344301131258,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,2024-01-11,1,39.61,39.24,87.36,86.55,2.20565749235474,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.36999999999999744,-0.009384976936662837,,-0.8100000000000023,-0.009315230374376732,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-11,2024-01-12,1,39.24,39.54,86.55,87.07,2.2020738492665655,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.29999999999999716,0.007616183045308509,,0.519999999999996,0.005990111218306021,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-12,2024-01-16,4,39.54,39.3,87.07,86.43,2.199236641221374,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.240000000000002,-0.006088298867255405,,-0.6399999999999864,-0.007377555075977259,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-16,2024-01-17,1,39.3,38.58,86.43,84.85,2.1993260756868844,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.7199999999999989,-0.018490511397632473,,-1.5800000000000125,-0.018449846084311664,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-17,2024-01-18,1,38.58,38.33,84.85,84.39,2.201669710409601,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.25,-0.006501128085119318,,-0.45999999999999375,-0.005436080510360039,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-18,2024-01-19,1,38.33,38.7,84.39,85.4,2.20671834625323,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.37000000000000455,0.009606720643272627,,1.0100000000000051,0.011897189624648979,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-19,2024-01-22,3,38.7,38.88,85.4,85.91,2.2096193415637857,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.17999999999999972,0.004640379556502301,,0.5099999999999909,0.005954135855440825,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-22,2024-01-23,1,38.88,38.67,85.91,85.32,2.206361520558572,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.21000000000000085,-0.005415873973032584,,-0.5900000000000034,-0.006891343046815396,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-23,2024-01-24,1,38.67,38.14,85.32,84.1,2.2050340849501833,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.5300000000000011,-0.01380050544693271,,-1.2199999999999989,-0.014402326624247471,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-24,2024-01-25,1,38.14,38.66,84.1,85.18,2.2033109156751167,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.519999999999996,0.013541873607911637,,1.0800000000000125,0.012760097516165273,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-25,2024-01-26,1,38.66,38.49,85.18,84.94,2.2068069628474927,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.1699999999999946,-0.004407006484529952,,-0.2400000000000091,-0.0028215396099424204,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-26,2024-01-29,3,38.49,38.77,84.94,85.5,2.205313386639154,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.28000000000000114,0.007248284387183069,,0.5600000000000023,0.006571251057589479,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-29,2024-01-30,1,38.77,38.41,85.5,84.7,2.2051549075761523,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.36000000000000654,-0.009328909325024485,,-0.7999999999999972,-0.009400774284705779,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-30,2024-01-31,1,38.41,38.13,84.7,83.89,2.2001049042748493,,2.2043826649089,,1.0,,1.0,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.27999999999999403,-0.007316468488340896,,-0.8100000000000023,-0.009609184799805512,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-31,2024-02-01,1,38.13,38.8,83.89,85.41,2.2012886597938146,2.2043826649089,2.2042494794542025,85.5300473984653,1.0,1.0,1.0,85.41,0.0014045558080493605,0.0,0.0014045558080493605,False,False,True,0,0,2581.0,0.0,0.0,0.0,-0.0,0.0,1171.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6699999999999946,0.01741887275975517,0.0,1.519999999999996,0.017956773099852677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2024-02-01,2024-02-02,1,38.8,38.31,85.41,84.35,2.2017749934742885,2.2042494794542025,2.204063908579276,84.4447975578905,1.0,1.0,1.0,84.35,0.0011232285500351416,0.0,0.0011232285500351416,False,False,True,0,0,2614.0,0.0,0.0,0.0,-0.0,0.0,1186.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4899999999999949,-0.012709287916669984,-0.0,-1.0600000000000023,-0.012488380966078606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2024-02-02,2024-02-05,3,38.31,37.55,84.35,82.58,2.1992010652463385,2.204063908579276,2.203805076629071,82.7625997671518,1.0,1.0,1.0,82.58,0.002208745255538499,0.0,0.002208745255538499,False,False,True,0,0,2669.0,0.0,0.0,0.0,-0.0,0.0,1211.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7600000000000051,-0.020037580502414037,-0.0,-1.769999999999996,-0.021207288534033055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2024-02-05,2024-02-06,1,37.55,38.12,82.58,83.69,2.195435466946485,2.203805076629071,2.203295654897309,84.00904952110018,1.0,1.0,1.0,83.69,0.0038050293898630578,0.0,0.0038050293898630578,False,False,True,0,0,2634.0,0.0,0.0,0.0,-0.0,0.0,1195.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5700000000000003,0.01506570057585773,0.0,1.1099999999999994,0.013351975586838481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2024-02-06,2024-02-07,1,38.12,38.1,83.69,83.57,2.1934383202099736,2.203295654897309,2.2026515152820174,83.94556445158747,1.0,1.0,1.0,83.57,0.0044839425168271795,0.0,0.0044839425168271795,False,False,True,0,0,2637.0,0.0,0.0,0.0,-0.0,0.0,1197.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.0005247966533459796,-0.0,-0.12000000000000455,-0.0014348920314379901,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2024-02-07,2024-02-08,1,38.1,38.31,83.57,84.25,2.1991647089532758,2.2026515152820174,2.202334567695094,84.38357955045409,1.0,1.0,1.0,84.25,0.0015842583517373364,0.0,0.0015842583517373364,False,False,True,0,0,2615.0,0.0,0.0,0.0,-0.0,0.0,1187.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.005496676579902368,0.0,0.6800000000000068,0.00810396521912634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2024-02-08,2024-02-09,1,38.31,38.41,84.25,84.38,2.1968237438167146,2.202334567695094,2.2018928802681925,84.59167074516856,1.0,1.0,1.0,84.38,0.002505400520182865,0.0,0.002505400520182865,False,False,True,0,0,2610.0,0.0,0.0,0.0,-0.0,0.0,1185.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999432,0.0026068836452557763,0.0,0.12999999999999545,0.0015418374637213527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2024-02-09,2024-02-12,3,38.41,38.29,84.38,84.4,2.2042308696787676,2.2018928802681925,2.202000731288803,84.3104783854691,1.0,1.0,1.0,84.4,-0.0010612455585395344,0.0,-0.0010612455585395344,False,False,True,0,0,2609.0,0.0,0.0,0.0,-0.0,0.0,1185.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.0031290768686102347,-0.0,0.020000000000010232,0.00023699490571896343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2024-02-12,2024-02-13,1,38.29,37.59,84.4,82.66,2.198989092843841,2.202000731288803,2.201988353869926,82.7732074891461,1.0,1.0,1.0,82.66,0.0013686188950236741,0.0,0.0013686188950236741,False,False,True,0,0,2664.0,0.0,0.0,0.0,-0.0,0.0,1210.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6999999999999957,-0.018450707913116374,-0.0,-1.740000000000009,-0.020831592518325205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2024-02-13,2024-02-14,1,37.59,37.84,82.66,83.31,2.2016384778012683,2.201988353869926,2.202103973975645,83.323239310438,1.0,1.0,1.0,83.31,0.00015890359595293024,0.0,0.00015890359595293024,False,False,True,0,0,2642.0,0.0,0.0,0.0,-0.0,0.0,1200.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.006628686607590888,0.0,0.6500000000000057,0.007832780903231668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2024-02-14,2024-02-15,1,37.84,38.75,83.31,85.25,2.2,2.202103973975645,2.2020204884551653,85.33152899155625,1.0,1.0,1.0,85.25,0.0009558947940755358,0.0,0.0009558947940755358,False,False,True,0,0,2583.0,0.0,0.0,0.0,-0.0,0.0,1173.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9099999999999966,0.02376401161567828,0.0,1.9399999999999977,0.023019526176808247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2024-02-15,2024-02-16,1,38.75,38.35,85.25,84.37,2.2,2.2020204884551653,2.2016845711425037,84.44748573225559,1.0,1.0,1.0,84.37,0.0009179823684834495,0.0,0.0009179823684834495,False,False,True,0,0,2609.0,0.0,0.0,0.0,-0.0,0.0,1185.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3999999999999986,-0.010376227986090746,-0.0,-0.8799999999999955,-0.010376227986090746,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2024-02-16,2024-02-20,4,38.35,38.29,84.37,84.22,2.199529903369026,2.2016845711425037,2.201180099232766,84.30250222904647,1.0,1.0,1.0,84.22,0.0009791242658558673,0.0,0.0009791242658558673,False,False,True,0,0,2613.0,0.0,0.0,0.0,-0.0,0.0,1187.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.00156576232406206,-0.0,-0.15000000000000568,-0.0017794654437537495,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2024-02-20,2024-02-21,1,38.29,38.57,84.22,84.69,2.195747990666321,2.201180099232766,2.2006494227381532,84.89951642740778,1.0,1.0,1.0,84.69,0.002470866577323001,0.0,0.002470866577323001,False,False,True,0,0,2600.0,0.0,0.0,0.0,-0.0,0.0,1181.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28000000000000114,0.007286006730933313,0.0,0.46999999999999886,0.005565108199725954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2024-02-21,2024-02-22,1,38.57,38.67,84.69,84.85,2.194207395914145,2.2006494227381532,2.2001080882863513,85.0991131772844,1.0,1.0,1.0,84.85,0.0029316228963151593,0.0,0.0029316228963151593,False,False,True,0,0,2595.0,0.0,0.0,0.0,-0.0,0.0,1179.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.002589333399069237,0.0,0.1599999999999966,0.0018874607467275514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2024-02-22,2024-02-23,1,38.67,38.72,84.85,84.81,2.190340909090909,2.2001080882863513,2.199459587957141,85.18818517844753,1.0,1.0,1.0,84.81,0.00444929223139829,0.0,0.00444929223139829,False,False,True,0,0,2594.0,0.0,0.0,0.0,-0.0,0.0,1179.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0012921567891705297,0.0,-0.03999999999999204,-0.00047153130662655,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2024-02-23,2024-02-26,3,38.72,38.28,84.81,83.88,2.1912225705329154,2.199459587957141,2.198680368341412,84.19531302699936,1.0,1.0,1.0,83.88,0.0037520489027435618,0.0,0.0037520489027435618,False,False,True,0,0,2622.0,0.0,0.0,0.0,-0.0,0.0,1192.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4399999999999977,-0.011428695823622744,-0.0,-0.9300000000000068,-0.011026254339889529,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2024-02-26,2024-02-27,1,38.28,38.31,83.88,83.98,2.1921169407465415,2.198680368341412,2.198020546046781,84.2314449111595,1.0,1.0,1.0,83.98,0.002989631277165793,0.0,0.002989631277165793,False,False,True,0,0,2619.0,0.0,0.0,0.0,-0.0,0.0,1191.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0007833921278040774,0.0,0.10000000000000853,0.001191469222328203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2024-02-27,2024-02-28,1,38.31,38.8,83.98,84.83,2.1863402061855672,2.198020546046781,2.197079810977252,85.2831971866151,1.0,1.0,1.0,84.83,0.005328196357325876,0.0,0.005328196357325876,False,False,True,0,0,2591.0,0.0,0.0,0.0,-0.0,0.0,1179.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4899999999999949,0.01270928791667004,0.0,0.8499999999999943,0.01007057856359609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2024-02-28,2024-02-29,1,38.8,39.11,84.83,85.55,2.187420097161851,2.197079810977252,2.1964455706216026,85.92779140732033,1.0,1.0,1.0,85.55,0.004406308425972106,0.0,0.004406308425972106,True,False,True,0,0,2568.0,0.0,0.0,0.0,-0.0,0.0,1169.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.007957942138194967,0.0,0.7199999999999989,0.008451746518559011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2024-02-29,2024-03-01,1,39.11,39.54,85.55,86.57,2.189428426909459,2.1964455706216026,2.1958525589773847,86.84745786237816,1.0,1.0,1.0,86.57,0.003199886592105178,0.0,0.003199886592105178,False,False,True,0,0,2537.0,0.0,0.0,0.0,-0.0,0.0,1155.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4299999999999997,0.010934628975047997,0.0,1.019999999999996,0.011852334889479793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2024-03-01,2024-03-04,3,39.54,39.99,86.57,87.38,2.185046261565391,2.1958525589773847,2.1950161223819395,87.81214383350562,1.0,1.0,1.0,87.38,0.004933380008001536,0.0,0.004933380008001536,False,False,True,0,0,2512.0,0.0,0.0,0.0,-0.0,0.0,1144.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.45000000000000284,0.011316605116256238,0.0,0.8100000000000023,0.009313088295607359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2024-03-04,2024-03-05,1,39.99,39.48,87.38,86.32,2.1864235055724417,2.1950161223819395,2.1943772443982446,86.65923651163897,1.0,1.0,1.0,86.32,0.0039222851642811574,0.0,0.0039222851642811574,False,False,True,0,0,2542.0,0.0,0.0,0.0,-0.0,0.0,1158.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5100000000000051,-0.012835208293446284,-0.0,-1.0600000000000023,-0.012205102573410669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2024-03-05,2024-03-06,1,39.48,39.7,86.32,86.75,2.185138539042821,2.1943772443982446,2.1938623980030614,87.11677660261032,1.0,1.0,1.0,86.75,0.004219059602336854,0.0,0.004219059602336854,False,False,True,0,0,2530.0,0.0,0.0,0.0,-0.0,0.0,1153.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22000000000000597,0.0055569731278639735,0.0,0.4300000000000068,0.004969097877089382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2024-03-06,2024-03-07,1,39.7,39.7,86.75,86.73,2.18463476070529,2.1938623980030614,2.1934222200278275,87.09633720072155,1.0,1.0,1.0,86.73,0.00421498547327408,0.0,0.00421498547327408,False,False,True,0,0,2530.0,0.0,0.0,0.0,-0.0,0.0,1153.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.00023057413060419339,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2024-03-07,2024-03-08,1,39.7,40.17,86.73,87.73,2.183968135424446,2.1934222200278275,2.192662391351386,88.10977057851784,1.0,1.0,1.0,87.73,0.004319513927418,0.0,0.004319513927418,False,False,True,0,0,2501.0,0.0,0.0,0.0,-0.0,0.0,1140.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.46999999999999886,0.011769260678046095,0.0,1.0,0.01146407144392805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2024-03-08,2024-03-11,3,40.17,39.97,87.73,87.31,2.184388291218414,2.192662391351386,2.1920406187214705,87.64071578231489,1.0,1.0,1.0,87.31,0.0037806781728274906,0.0,0.0037806781728274906,False,False,True,0,0,2511.0,0.0,0.0,0.0,-0.0,0.0,1145.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.20000000000000284,-0.004991275647958789,-0.0,-0.4200000000000017,-0.004798912317576211,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2024-03-11,2024-03-12,1,39.97,39.87,87.31,87.12,2.1851015801354405,2.1920406187214705,2.1910841542443045,87.39665946842503,1.0,1.0,1.0,87.12,0.003170582121268285,0.0,0.003170582121268285,False,False,True,0,0,2516.0,0.0,0.0,0.0,-0.0,0.0,1148.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.002505011329968503,-0.0,-0.18999999999999773,-0.002178525198011193,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2024-03-12,2024-03-13,1,39.87,39.62,87.12,86.68,2.1877839475012624,2.1910841542443045,2.1905238969771754,86.81075419115933,1.0,1.0,1.0,86.68,0.0015073335351574188,0.0,0.0015073335351574188,False,False,True,0,0,2529.0,0.0,0.0,0.0,-0.0,0.0,1154.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.006290120122858762,-0.0,-0.4399999999999977,-0.005063301956546651,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2024-03-13,2024-03-14,1,39.62,39.06,86.68,85.38,2.185867895545315,2.1905238969771754,2.189735367864378,85.56186341592847,1.0,1.0,1.0,85.38,0.0021277817020262883,0.0,0.0021277817020262883,False,False,True,0,0,2565.0,0.0,0.0,0.0,-0.0,0.0,1171.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5599999999999952,-0.014235115821871872,-0.0,-1.3000000000000114,-0.01511129533834239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2024-03-14,2024-03-15,1,39.06,39.04,85.38,85.19,2.1821209016393444,2.189735367864378,2.1888414129463447,85.48726876142531,1.0,1.0,1.0,85.19,0.003483405425614729,0.0,0.003483405425614729,False,False,True,0,0,2571.0,0.0,0.0,0.0,-0.0,0.0,1174.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0005121639036412221,-0.0,-0.18999999999999773,-0.0022278252750668162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2024-03-15,2024-03-18,3,39.04,38.77,85.19,85.23,2.1983492391023987,2.1888414129463447,2.1887588749014646,84.8613815799298,1.0,1.0,1.0,85.23,-0.004334364195764247,0.0,-0.004334364195764247,False,True,False,0,1,2568.0,0.0,2568.0,2568.0,-0.0,2568.0,1173.0,0.0,-1173.0,0.0,1173.0,-1173.0,-12.84,-5.865,-18.705,-0.269999999999996,-0.006940009862053919,-0.0,0.04000000000000625,0.00046942847945725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.705,-18.705,-18.705
52,2024-03-18,2024-03-19,1,38.77,38.77,85.23,85.2,2.197575444931648,2.1887588749014646,2.1886611519795958,84.85818157992979,1.0,1.0,1.0,85.2,-0.004020022761933465,0.0,-0.004020022761933465,False,True,False,1,1,2570.0,2568.0,2570.0,2.0,-0.0,2.0,1174.0,-1173.0,-1174.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.0,0.0,0.0,-0.030000000000001137,-0.0003520506989362171,35.19000000000133,35.19000000000133,0.0,99561.36000000002,99561.36000000002,0.0,-99974.79000000001,0.0,-99974.79000000001,-2.7770775000000003,-413.429999999993,199536.15000000002,-99974.79000000001,-2.7770775000000003,32.397922500001336,13.692922500001337,0.0
53,2024-03-19,2024-03-20,1,38.77,38.93,85.2,85.76,2.2029283329052145,2.1886611519795958,2.189020169091541,85.20457864656566,1.0,1.0,1.0,85.76,-0.006497524947998005,0.0,-0.006497524947998005,False,True,False,1,1,2552.0,2570.0,2552.0,0.0,18.0,-18.0,1166.0,-1174.0,-1166.0,8.0,-0.0,8.0,-0.09,-0.04,-0.13,0.1599999999999966,0.004118409939526424,411.19999999999123,0.5600000000000023,0.006551263487221728,-657.4400000000027,-246.24000000001143,0.0,99638.90000000001,99638.90000000001,0.0,-100024.8,0.0,-100024.8,-2.7784666666666666,-385.8999999999942,199663.7,-100024.8,-2.7784666666666666,-249.1484666666781,-235.45554416667676,-249.1484666666781
