date,XBI,IBB,XBI log rtn,IBB log rtn,XBI div,XBI div cumsum,IBB div,IBB div cumsum,XBI div adjustment,IBB div adjustment,XBI*,IBB*,IBB/XBI,IBB/XBI avg,IBB/XBI 10 dma,IBB/XBI 20 dma,XBI x avg,XBI x 10 dma,XBI x 20 dma,log diff XBI x avg / IBB,log diff XBI x 10 dma / IBB,log diff XBI x 20 dma / IBB,IBB*/XBI*,IBB*/XBI* avg,IBB*/XBI* 10 dma,IBB*/XBI* 20 dma,XBI* x avg,XBI* x 10 dma,XBI* x 20 dma,log diff XBI* x avg / IBB*,log diff XBI* x 10 dma / IBB*,log diff XBI* x 20 dma / IBB*
2026-02-18,125.6,174.76,0.007752906195812849,0.004243368945356745,0.0,0.0,0.0,0.0,0.0,0.0,125.6,174.76,1.3914012738853503,1.3022492118915743,1.3909806172133696,1.3807671608167786,163.5625010135817,174.33205075505836,173.24347567953563,-0.06621841759596282,-0.002451785759039351,-0.008715625137697082,1.3914012738853503,1.3022759807794742,1.3909806172133696,1.3807671608167786,163.56586318590195,174.33205075505836,173.24347567953563,-0.06619786192003668,-0.002451785759039351,-0.008715625137697082
2026-02-19,126.74,175.03,0.009035489861272634,0.0015437837195090242,0.0,0.0,0.0,0.0,0.0,0.0,126.74,175.03,1.3810162537478303,1.3022492118915743,1.3901645316774656,1.3814921816489667,165.0470651151381,176.29288342562245,174.9984299619185,-0.058726711454199304,0.007189334510801152,-0.00018038556565552286,1.3810162537478303,1.3022759807794742,1.3901645316774656,1.3814921816489667,165.05045780399055,176.29288342562245,174.9984299619185,-0.05870615577827312,0.007189334510801152,-0.00018038556565552286
2026-02-20,124.78,174.39,-0.015585557212730533,-0.0036632174213753,0.0,0.0,0.0,0.0,0.0,0.0,124.78,174.39,1.3975797403430035,1.3022492118915743,1.3890676349364182,1.383863378136361,162.49465665983064,173.46473026271414,172.38259442615808,-0.07064905124555447,-0.005319875447795943,-0.011577777653736437,1.3975797403430035,1.3022759807794742,1.3890676349364182,1.383863378136361,162.4979968816628,173.46473026271414,172.38259442615808,-0.07062849556962834,-0.005319875447795943,-0.011577777653736437
2026-02-23,126.97,175.1,0.01739865139905978,0.004063068910437223,0.0,0.0,0.0,0.0,0.0,0.0,126.97,175.1,1.3790659210837206,1.3022492118915743,1.3875590410038372,1.3843497888422183,165.34658243387318,176.369917607877,175.70913312197374,-0.05731346875693206,0.007226354635382765,0.003472735893311242,1.3790659210837206,1.3022759807794742,1.3875590410038372,1.3843497888422183,165.34998127956982,176.369917607877,175.70913312197374,-0.05729291308100616,0.007226354635382765,0.003472735893311242
2026-02-24,129.16,176.36,0.017101107808374438,0.007170121197930802,0.0,0.0,0.0,0.0,0.0,0.0,129.16,176.36,1.3654382161659957,1.3022492118915743,1.3858346840461762,1.3838550799101772,168.19850820791572,179.2171257360556,178.8026187268609,-0.04738248214648842,0.016070703208313844,0.013755148265806592,1.3654382161659957,1.3022759807794742,1.3858346840461762,1.3838550799101772,168.20196567747686,179.2171257360556,178.8026187268609,-0.047361926470562525,0.016070703208313844,0.013755148265806592
2026-02-25,128.28,175.3,-0.00683657106512023,-0.006028568562548036,0.0,0.0,0.0,0.0,0.0,0.0,128.28,175.3,1.3665419395073277,1.3022492118915743,1.3852142649444117,1.3833655581972994,167.05252890145115,177.77487326944348,177.52092965087752,-0.04819048464906063,0.014019200971619702,0.012589723563098653,1.3665419395073277,1.3022759807794742,1.3852142649444117,1.3833655581972994,167.05596281439094,177.77487326944348,177.52092965087752,-0.048169928973134726,0.014019200971619702,0.012589723563098653
2026-02-26,127.67,173.88,-0.0047665649926947485,-0.008133385806597532,0.0,0.0,0.0,0.0,0.0,0.0,127.67,173.88,1.3619487741834417,1.3022492118915743,1.3828612081469516,1.3823705719422028,166.25815688219728,176.85030520545305,176.61428081504923,-0.044823663835157825,0.016938235316534152,0.015602744097224314,1.3619487741834417,1.3022759807794742,1.3828612081469516,1.3823705719422028,166.26157446611546,176.85030520545305,176.61428081504923,-0.04480310815923177,0.016938235316534152,0.015602744097224314
2026-02-27,127.37,175.37,-0.0023525732305912915,0.00853262156061003,0.0,0.0,0.0,0.0,0.0,0.0,127.37,175.37,1.376854832378111,1.3022492118915743,1.382017709407169,1.382470217458852,165.86748211862982,176.13503208167722,176.0725397482784,-0.055708858626359076,0.004352900925006284,0.003998040103985563,1.376854832378111,1.3022759807794742,1.382017709407169,1.382470217458852,165.87089167188162,176.13503208167722,176.0725397482784,-0.055688302950433075,0.004352900925006284,0.003998040103985563
2026-03-02,126.55,173.92,-0.006458749610535088,-0.008302604308301985,0.0,0.0,0.0,0.0,0.0,0.0,126.55,173.92,1.3743184512050572,1.3022492118915743,1.3790458429860828,1.3820759195782228,164.79963776487872,174.89434112547724,174.9516060194177,-0.05386500392859206,0.005586603213858684,0.005913975275300438,1.3743184512050572,1.3022759807794742,1.3790458429860828,1.3820759195782228,164.80302536764245,174.89434112547724,174.9516060194177,-0.05384444825266611,0.005586603213858684,0.005913975275300438
2026-03-03,123.5,170.1,-0.024396330923101204,-0.022208923971083233,0.0,0.0,0.0,0.0,0.0,0.0,123.5,170.1,1.377327935222672,1.3022492118915743,1.3771493337722511,1.3825716842231413,160.82777766860943,170.31216160878122,170.68637606791052,-0.05605241088061003,0.0012464985695529538,0.0034413150746421817,1.377327935222672,1.3022759807794742,1.3771493337722511,1.3825716842231413,160.83108362626507,170.31216160878122,170.68637606791052,-0.05603185520468407,0.0012464985695529538,0.0034413150746421817
2026-03-04,126.42,172.97,0.02336854097612084,0.016731669654015888,0.0,0.0,0.0,0.0,0.0,0.0,126.42,172.97,1.3682170542635659,1.3022492118915743,1.3748309118100726,1.382905764511721,164.63034536733284,174.099218775488,174.78471231948953,-0.04941553955850519,0.00650719049105815,0.01043683221442808,1.3682170542635659,1.3022759807794742,1.3748309118100726,1.382905764511721,164.63372949014112,174.099218775488,174.78471231948953,-0.049394983882579326,0.00650719049105815,0.01043683221442808
2026-03-05,123.9,168.67,-0.020134908409055925,-0.02517402578590884,0.0,0.0,0.0,0.0,0.0,0.0,123.9,168.67,1.3613397901533493,1.3022492118915743,1.3728632654506245,1.381513898564045,161.34867735336607,170.341549973268,171.34202422300226,-0.04437642218165216,0.009861395692842667,0.015717557267639286,1.3613397901533493,1.3022759807794742,1.3728632654506245,1.381513898564045,161.35199401857685,170.341549973268,171.34202422300226,-0.04435586650572625,0.009861395692842667,0.015717557267639286
2026-03-06,124.0,167.56,0.00080677696994011,-0.006602647191089028,0.0,0.0,0.0,0.0,0.0,0.0,124.0,167.56,1.3512903225806452,1.3022492118915743,1.3682343236743886,1.3786509793054034,161.4789022745552,170.23504491587744,171.30772342194157,-0.03696699802062325,0.015838603188658002,0.022119995344838647,1.3512903225806452,1.3022759807794742,1.3682343236743886,1.3786509793054034,161.48222161665478,170.23504491587744,171.30772342194157,-0.03694644234469726,0.015838603188658002,0.022119995344838647
2026-03-09,127.12,171.29,0.024849956623423663,0.022016530431059358,0.0,0.0,0.0,0.0,0.0,0.0,127.12,171.29,1.3474669603524227,1.3022492118915743,1.3650744276012587,1.376316734302548,165.54191981565694,173.9299472254883,175.25411248930288,-0.03413357182825883,0.015294589486263915,0.022878965544896927,1.3474669603524227,1.3022759807794742,1.3650744276012587,1.376316734302548,165.54532267668677,173.9299472254883,175.25411248930288,-0.034113016152332906,0.015294589486263915,0.022878965544896927
2026-03-10,127.43,172.27,0.002435671995727172,0.005704986948384313,0.0,0.0,0.0,0.0,0.0,0.0,127.43,172.27,1.351879463234717,1.3022492118915743,1.363718552308131,1.3747766181771535,165.94561707134332,173.9514343092284,175.3840414521737,-0.03740288678091589,0.009713133631568087,0.0179150786015009,1.351879463234717,1.3022759807794742,1.363718552308131,1.3747766181771535,165.9490282307284,173.9514343092284,175.3840414521737,-0.0373823311049899,0.009713133631568087,0.0179150786015009
2026-03-11,126.38,170.87,-0.008273952878878688,-0.008159979998095826,0.0,0.0,0.0,0.0,0.0,0.0,126.38,170.87,1.3520335496122806,1.3022492118915743,1.362267713318626,1.373740989131519,164.57825539885715,172.3467506407016,173.74426900522866,-0.03751685966169875,0.008605406065330693,0.016681466298161834,1.3520335496122806,1.3022759807794742,1.362267713318626,1.373740989131519,164.58163845090994,172.3467506407016,173.74426900522866,-0.03749630398577277,0.008605406065330693,0.016681466298161834
2026-03-12,122.62,166.23,-0.030203099010767277,-0.027530661912814173,0.0,0.0,0.0,0.0,0.0,0.0,122.62,166.23,1.3556516065894633,1.3022492118915743,1.3616379965592285,1.37224960235309,159.68179836214483,167.04126700712993,168.44812008730688,-0.040189296759651945,0.004868518170402248,0.013255438179440504,1.3556516065894633,1.3022759807794742,1.3616379965592285,1.37224960235309,159.68508076317912,167.04126700712993,168.44812008730688,-0.04016874108372597,0.004868518170402248,0.013255438179440504
2026-03-13,121.83,165.51,-0.006463511968225798,-0.004340755594918869,0.0,0.0,0.0,0.0,0.0,0.0,121.83,165.51,1.3585323811868997,1.3022492118915743,1.3598057514401074,1.370911730423638,158.6530214847505,165.8883571208108,167.18116905467693,-0.04231205313295885,0.002283398677599343,0.010046453084379016,1.3585323811868997,1.3022759807794742,1.3598057514401074,1.370911730423638,158.65628273836333,165.8883571208108,167.18116905467693,-0.04229149745703291,0.002283398677599343,0.010046453084379016
2026-03-16,123.91,167.14,0.016928865262085417,0.009800168620840951,0.0,0.0,0.0,0.0,0.0,0.0,123.91,167.14,1.3488822532483253,1.3022492118915743,1.357262131644434,1.3681539873152584,161.36169984548496,168.4935306609437,169.86967251679297,-0.03518335649171449,0.008065570778470917,0.01619972621003016,1.3488822532483253,1.3022759807794742,1.357262131644434,1.3681539873152584,161.36501677838464,168.4935306609437,169.86967251679297,-0.035162800815788445,0.008065570778470917,0.01619972621003016
2026-03-17,124.19,167.17,0.002257155331539561,0.00017947414124935205,0.0,0.0,0.121818,0.121818,0.0,0.121818,124.19,167.29181799999998,1.3460826153474514,1.3022492118915743,1.354137599656912,1.3656434667145816,161.7263296248146,168.55838412892226,169.91104368468194,-0.03310567530142402,0.008270924409639743,0.016263768937871726,1.3470635155809645,1.3022759807794742,1.3542356896802634,1.3656925117262573,161.7296540530029,168.55838412892226,169.91104368468194,-0.03381356155118692,0.00754248248395094,0.015535327012182909
2026-03-18,121.11,163.78,-0.025113427426982055,-0.020487194872497096,0.0,0.0,0.0,0.121818,0.0,0.121818,121.11,163.901818,1.3523243332507637,1.3022492118915743,1.3525483275556318,1.363689619682852,157.71540205218855,163.9996046944486,165.39308025380296,-0.037731907855909005,0.001339953579547528,0.009800881438299491,1.3533301791759558,1.3022759807794742,1.3527470021715025,1.3637889569907875,157.71864403220212,164.0114843771767,165.39902009516703,-0.038454866155554615,0.0006688742449321673,0.00909328029957268
2026-03-19,122.33,164.46,0.010023087525865811,0.004143315700707382,0.0,0.0,0.0,0.121818,0.0,0.121818,122.33,164.581818,1.3443963050764327,1.3022492118915743,1.3508539790479401,1.3618586222492823,159.3041460906963,165.45723690988044,166.8201511758033,-0.031852136030750364,0.006045394635153163,0.014248913491401977,1.3453921196762855,1.3022759807794742,1.351152235123796,1.3620077502872103,159.30742072875307,165.4815407756399,166.83230310868302,-0.03257202122830377,0.005451832081423045,0.013581314479141085
2026-03-20,120.31,161.65,-0.016650566013391873,-0.017233875371307338,0.0,0.0,0.0,0.121818,0.0,0.121818,120.31,161.771818,1.3436123348017621,1.3022492118915743,1.350086180270052,1.3591602519722201,156.6736026826753,162.5212422192577,163.84521084281116,-0.031268826672834975,0.005375210404337075,0.013488641634467002,1.3446248690881888,1.3022759807794742,1.3504856897745505,1.3593600067244693,156.67682324757854,162.55712540774388,163.86315243705428,-0.03200157828158123,0.004842669508359727,0.012844831672850424
2026-03-23,121.7,162.69,0.011487254948048416,0.00641304534963674,0.0,0.0,0.0,0.121818,0.0,0.0,121.7,162.69,1.3368118323746918,1.3022492118915743,1.3490206674722787,1.357047547536769,158.48372908720458,164.30548813886531,165.40980266501919,-0.026194617074423405,0.009880878122306477,0.016579497727195577,1.3368118323746918,1.3022759807794742,1.349420176976777,1.3572473022890181,158.486986860862,164.35410844556282,165.4341128183679,-0.02617406139849741,0.010176748424329805,0.016726456170466017
2026-03-24,119.54,161.64,-0.017907956597373348,-0.006474909310806128,0.0,0.0,0.0,0.121818,0.0,0.0,119.54,161.64,1.352183369583403,1.3022492118915743,1.3490510581071473,1.356384805207639,155.6708707895188,161.2619305896362,162.22146383254537,-0.037627664360990534,-0.0023416991185967505,0.0035908221401046167,1.352183369583403,1.3022759807794742,1.3494505676116457,1.3565845599598885,155.67407074237835,161.30968795580395,162.24534251562923,-0.03760710868506462,-0.002045595160461567,0.003738009357162206
2026-03-25,123.92,165.75,0.035985152712504964,0.025108988855699028,0.0,0.0,0.0,0.121818,0.0,0.0,123.92,165.75,1.337556488056811,1.3022492118915743,1.3476033519516002,1.3549355326351136,161.37472233760388,167.1744071206377,168.08320506133063,-0.026751500504184598,0.008556992408309342,0.013978495954666962,1.337556488056811,1.3022759807794742,1.348002861456099,1.3551352873873626,161.37803953819244,167.22391433843515,168.10795867022938,-0.026730944828258635,0.008853089696974736,0.014125755083483646
2026-03-26,123.9,165.26,-0.00016140747351642306,-0.0029606377929336665,0.0,0.0,0.0,0.121818,0.0,0.0,123.9,165.26,1.3338175948345439,1.3022492118915743,1.3454199507761084,1.3535289736676686,161.34867735336607,166.96805530680328,167.87651249349057,-0.023952270184767276,0.01028251725829111,0.015708673170822633,1.3338175948345439,1.3022759807794742,1.3458194602806068,1.3537287284199178,161.35199401857685,167.0175545344107,167.90126210729423,-0.023931714508841406,0.010578932591834077,0.01585608980003763
2026-03-27,119.59,160.41,-0.03540556265438065,-0.029786953644288357,0.0,0.0,0.0,0.121818,0.0,0.0,119.59,160.41,1.3413328873651642,1.3022492118915743,1.3437000013939349,1.3517528764170212,155.73598325011338,160.89877191331482,161.86852996091648,-0.02957087919485966,0.0030423837320987775,0.009051424672844614,1.3413328873651642,1.3022759807794742,1.3440995108984333,1.3519526311692702,155.73918454141733,160.94654925495777,161.89241863173797,-0.02955032351893363,0.0033392800288693453,0.009198994483031417
2026-03-30,118.78,161.86,-0.006796183393001992,0.00899872643880596,0.0,0.0,0.0,0.121818,0.0,0.0,118.78,161.86,1.362687321097828,1.3022492118915743,1.3450805081788852,1.3511713199116597,154.6811613884812,159.6046861655716,160.56120666081378,-0.04536578902666762,-0.01403171754322918,-0.00805654428126955,1.362687321097828,1.3022759807794742,1.3454800176833837,1.351371074663909,154.68434099698595,159.6521399045159,160.58493353028592,-0.04534523335074158,-0.013734441272723621,-0.007908780590252136
2026-03-31,127.73,168.85,0.07264561846697133,0.04227898276402079,0.0,0.0,0.0,0.121818,0.0,0.0,127.73,168.85,1.3219290691301964,1.3022492118915743,1.3426651535571597,1.3484013766070357,166.33629183491078,171.80713330968902,172.5851126923163,-0.014999153323717086,0.017361782867600446,0.021879774866651134,1.3219290691301964,1.3022759807794742,1.3429665730383067,1.3486011313592852,166.33971102496224,171.8581626586986,172.6106273668211,-0.014978597647791034,0.017658754077572794,0.022027602151813385
2026-04-01,128.55,170.13,0.006399272657213065,0.007552103862469622,0.0,0.0,0.0,0.121818,0.0,0.0,128.55,170.13,1.3234539089848307,1.3022492118915743,1.3397781111305664,1.346163219343099,167.40413618866188,172.5996054897729,173.33699696283446,-0.016151984528973665,0.014411642261897834,0.018674808313993173,1.3234539089848307,1.3022759807794742,1.3399789460191944,1.3463629740953482,167.40757732920142,172.63835296407433,173.36267543623612,-0.01613142885304766,0.014636110478762862,0.01882293924974462
2026-04-02,128.96,169.43,0.0031843450464195994,-0.004122988524031401,0.0,0.0,0.0,0.121818,0.0,0.0,128.96,169.43,1.3138182382133994,1.3022492118915743,1.3367203044442628,1.3437871417461016,167.93805836553742,172.77778521139786,173.60120876648605,-0.00884465095852273,0.01956642813126697,0.02432090297258167,1.3138182382133994,1.3022759807794742,1.3368215578729057,1.3439868964983508,167.941510481321,172.80368487863532,173.62696913933613,-0.008824095282596683,0.019716318501715326,0.02446928017544975
2026-04-06,128.8,168.83,-0.001241465088064877,-0.003547570680912566,0.0,0.0,0.0,0.121818,0.0,0.0,128.8,168.83,1.3107919254658384,1.3022492118915743,1.3334382635106707,1.3417622218903613,167.7296984916348,172.16957521242108,173.0797838568979,-0.006538545365674845,0.019587602039576248,0.024860375062190822,1.3107919254658384,1.3022759807794742,1.3334382635106707,1.3419619766426103,167.73314632439627,172.18261665403026,173.1055122689876,-0.006517989689748969,0.019663346826009735,0.025009014605377654
2026-04-07,128.85,168.5,0.00038812342812071193,-0.0019565416966858687,0.0,0.0,0.0,0.121818,0.0,0.0,128.85,168.5,1.307722157547536,1.3022492118915743,1.330529296027955,1.339774981750117,167.79481095222934,171.8135202533499,172.88606229057305,-0.0041938802408682755,0.01947395429424529,0.025697028257000654,1.307722157547536,1.3022759807794742,1.330529296027955,1.3399747365023662,167.79826012343523,171.8135202533499,172.91180069040033,-0.004173324564942324,0.01947395429424529,0.02584589210279149
2026-04-08,130.65,171.86,0.01387305486824747,0.019744442092660606,0.0,0.0,0.0,0.121818,0.0,0.0,130.65,171.86,1.3154228855721393,1.3022492118915743,1.3268532476268287,1.337952152866988,170.1388595336342,173.83365252605233,175.04160136565278,-0.010065267465281382,0.011418630085680354,0.018343475876462758,1.3154228855721393,1.3022759807794742,1.3268532476268287,1.3381519076192372,170.1423568888383,173.83365252605233,175.06769932403415,-0.010044711789355527,0.011418630085680354,0.018492560510194704
2026-04-09,131.82,172.16,0.008915363657952329,0.0017440850883425631,0.0,0.0,0.0,0.121818,0.0,0.0,131.82,172.16,1.3060233651949629,1.3022492118915743,1.323699935340644,1.335651643646122,171.66249111154733,174.90579510216855,176.36885279092635,-0.0028939888956716156,0.015823238305360886,0.024153279528682972,1.3060233651949629,1.3022759807794742,1.323699935340644,1.3358513983983713,171.66601978635026,174.90579510216855,176.39518446236784,-0.0028734332197457536,0.015823238305360886,0.024302567260479063
2026-04-10,129.44,169.37,-0.018219902314392297,-0.016338606070389616,0.0,0.0,0.0,0.121818,0.0,0.0,129.44,169.37,1.308482694684796,1.3022492118915743,1.321166445325669,1.3332931980508889,168.56313798724537,171.33971963049297,172.88674875355403,-0.004775285139674365,0.01156257929729882,0.020551077747655067,1.308482694684796,1.3022759807794742,1.321166445325669,1.333492952803138,168.56660295209514,171.33971963049297,172.91260500868518,-0.004754729463748248,0.01156257929729882,0.02070062259149609
2026-04-13,132.05,172.19,0.01996318543295974,0.01651284739506464,0.0,0.0,0.0,0.121818,0.0,0.0,132.05,172.19,1.303975766755017,1.3022492118915743,1.3174307332646544,1.3305653673292945,171.9620084302824,174.46002910525462,176.0613668026199,-0.0013249471017791256,0.013097137537496027,0.022234090981936367,1.303975766755017,1.3022759807794742,1.3174307332646544,1.330765122081544,171.96554326192958,174.46002910525462,176.0877444176544,-0.0013043914258530286,0.013097137537496027,0.022383900333960084
2026-04-14,135.72,175.85,0.027413301172888142,0.021032840621897007,0.0,0.0,0.0,0.121818,0.0,0.0,135.72,175.85,1.2956822870615974,1.3022492118915743,1.3107302298610315,1.3279053690199585,176.74126303792445,178.8016991186789,180.58433165393186,0.005055513449212058,0.016646006675158854,0.026566521122815056,1.2956822870615974,1.3022759807794742,1.3107302298610313,1.3281051237722077,176.74489611139023,178.8016991186789,180.61144236890715,0.005076069125138137,0.016646006675158854,0.026716637580293207
2026-04-15,136.45,175.99,0.005364307238317948,0.0007958163221282408,0.0,0.0,0.0,0.121818,0.0,0.0,136.45,175.99,1.2897764748992306,1.3022492118915743,1.3075149704379347,1.3250900619975474,177.6919049626053,178.84913986453773,181.19268760277333,0.009624004365401872,0.016115481195193425,0.02913386215937544,1.2897764748992306,1.3022759807794742,1.3075149704379347,1.325240771738121,177.69555757735924,178.8491398645377,181.21994413871772,0.00964456004132792,0.016115481195193425,0.02928427930054852
2026-04-16,135.46,174.12,-0.007281853367589718,-0.010682458558022814,0.0,0.0,0.0,0.121818,0.0,0.0,135.46,174.12,1.28539790344013,1.3022492118915743,1.3037093698834648,1.3217437405070156,176.40267824283265,177.11597789552266,179.4966997981878,0.013024609555834865,0.01706004365977943,0.030412105549804752,1.28539790344013,1.3022759807794742,1.3037093698834645,1.3218441579513294,176.40630435638758,177.11597789552266,179.51711493964586,0.013045165231760934,0.01706004365977943,0.030525834552099444
2026-04-17,138.67,176.66,0.023420615979015087,0.014482264632889388,0.0,0.0,0.0,0.121818,0.0,0.0,138.67,176.66,1.2739597605826785,1.3022492118915743,1.2997235221203927,1.3182219132823279,180.5828982130046,180.78537832174004,183.28620449610784,0.021962960901960683,0.02308359125649456,0.03682190880932758,1.2739597605826785,1.3022759807794742,1.2997235221203927,1.318272539996649,180.58661025468967,180.78537832174,183.30012938311083,0.021983516577886775,0.023083591256494344,0.03689787938282039
2026-04-20,137.79,175.76,-0.006366222759961011,-0.00510755324063137,0.0,0.0,0.0,0.121818,0.0,0.0,137.79,175.76,1.2755642644604108,1.3022492118915743,1.2962007560198499,1.3148195097652604,179.43691890654,179.0889041129689,181.63779743117195,0.020704291382630965,0.018762925486345467,0.0328951520678288,1.2755642644604108,1.3022759807794742,1.2962007560198496,1.3148195097652604,179.44060739160372,179.0889041129689,181.64477328613827,0.0207248470585569,0.018762925486345467,0.032933556635124414
2026-04-21,136.39,173.99,-0.010212358067028086,-0.010121601777729855,0.0,0.0,0.0,0.121818,0.0,0.0,136.39,173.99,1.2756800351931963,1.3022492118915743,1.2929965437844158,1.3117629199061855,177.6137700098918,176.7888211135473,179.32823293688384,0.020613535093332875,0.015958092910107812,0.0302200039182056,1.2756800351931963,1.3022759807794742,1.2929965437844158,1.3117629199061853,177.61742101851246,176.78882111354727,179.32823293688384,0.020634090769258834,0.015958092910107594,0.0302200039182056
2026-04-22,137.31,174.36,0.0067227143948767375,0.002124301071567062,0.0,0.0,0.0,0.121818,0.0,0.0,137.31,174.36,1.2698273978588597,1.3022492118915743,1.2884369950130878,1.3076451213199582,178.81183928483208,177.54135542703813,180.11816653231833,0.025211948416642524,0.01808144272905633,0.03249098886590318,1.2698273978588597,1.3022759807794742,1.288436995013088,1.3076451213199582,178.8155149208296,177.54135542703813,180.1181665323183,0.025232504092568674,0.01808144272905633,0.03249098886590318
2026-04-23,134.49,171.53,-0.020751296498202537,-0.016363948948458207,0.0,0.0,0.0,0.121818,0.0,0.0,134.49,171.53,1.2754108112127296,1.3022492118915743,1.2853757396148646,1.304537837477754,175.13949650729785,173.2818914593102,175.8651923663212,0.02082460086689831,0.010161520395276513,0.02495957066086878,1.2754108112127296,1.3022759807794742,1.2853757396148646,1.3045378374777543,175.14309665503148,173.28189145931023,175.8651923663212,0.020845156542824216,0.010161520395276733,0.02495957066086878
2026-04-24,133.28,169.78,-0.009037668416925352,-0.010254697111911923,0.0,0.0,0.0,0.121818,0.0,0.0,133.28,169.78,1.273859543817527,1.3022492118915743,1.2819134245281376,1.3015399349269035,173.56377496090903,171.31487857586916,173.86880297903505,0.022041629561884966,0.008999777083612454,0.023797527631697128,1.273859543817527,1.3022759807794742,1.2819134245281376,1.3015399349269035,173.56734271828833,171.31487857586916,173.8688029790351,0.022062185237810988,0.008999777083612454,0.02379752763169756
2026-04-27,133.04,169.02,-0.0018023435338603655,-0.004486430193485452,0.0,0.0,0.0,0.121818,0.0,0.0,133.04,169.02,1.2704449789536982,1.3022492118915743,1.278560345748006,1.29799553950633,173.25123515005504,170.54576199922343,173.15687294267522,0.02472571622150992,0.008986608417139741,0.024180912520272536,1.2704449789536982,1.3022759807794742,1.2785603457480057,1.29799553950633,173.25479648290124,170.54576199922343,173.15687294267522,0.02474627189743604,0.008986608417139741,0.024180912520272536
2026-04-28,131.16,167.81,-0.014231882908224653,-0.00718466410326589,0.0,0.0,0.0,0.121818,0.0,0.0,131.16,167.81,1.279429704178103,1.3022492118915743,1.2769350874596566,1.2938326586603437,170.80300663169888,167.69597494830845,170.24509496165024,0.017678497416551083,-0.0006797199727919469,0.014406746803569445,1.279429704178103,1.3022759807794742,1.2769350874596566,1.2938326586603437,170.80651763903583,167.69597494830842,170.24509496165024,0.017699053092477126,-0.000679719972792169,0.014406746803569445
2026-04-29,128.9,165.38,-0.01738104203130573,-0.014586530719049754,0.0,0.0,0.0,0.121818,0.0,0.0,128.9,165.38,1.2830100853374709,1.3022492118915743,1.2762584485034805,1.2918867094707076,167.85992341282392,164.59693277354972,166.77502970131832,0.014883986104295071,-0.004746202650253079,0.008399920393692743,1.2830100853374709,1.3022759807794742,1.2762584485034805,1.2918867094707076,167.86337392247424,164.59693277354972,166.77502970131832,0.014904541780221211,-0.004746202650253079,0.008399920393692743
2026-04-30,131.33,168.69,0.01867632965192688,0.019816854678199505,0.0,0.0,0.0,0.121818,0.0,0.0,131.33,168.69,1.2844742252341428,1.3022492118915743,1.2761660806828816,1.2899377252831732,171.02438899772048,167.61102204196212,169.66348155478804,0.013743461078022797,-0.0064167611130716935,0.005754243972418791,1.2844742252341428,1.3022759807794742,1.2761660806828818,1.2899377252831732,171.02790455576834,167.61102204196212,169.66348155478804,0.013764016753948706,-0.0064167611130716935,0.005754243972418791
2026-05-01,130.42,167.27,-0.006953227632012498,-0.008453437648302569,0.0,0.0,0.0,0.121818,0.0,0.0,130.42,167.27,1.2825486888514033,1.3022492118915743,1.277024973509754,1.2883742478150733,169.8393422148991,166.4375802426614,168.23367813143142,0.015243671094312737,-0.004988927631000825,0.005744680875160874,1.2825486888514033,1.3022759807794742,1.277024973509754,1.2883742478150733,169.842833413259,166.43758024266143,168.23367813143142,0.01526422677023877,-0.004988927631000602,0.005744680875160874
2026-05-04,133.5,170.16,0.02334146587524814,0.017129897568064264,0.0,0.0,0.0,0.121818,0.0,0.0,133.5,170.16,1.2746067415730338,1.3022492118915743,1.2769292212210164,1.2865649886204333,173.85026978752518,170.48283396355217,171.99796208331227,0.02145523940149668,0.0018954401972849197,0.010743457498443337,1.2746067415730338,1.3022759807794742,1.2769292212210166,1.2865649886204333,173.8538434340598,170.48283396355217,171.99796208331227,0.021475795077422533,0.0018954401972849197,0.010743457498443337
2026-05-05,133.79,170.34,0.0021699286452236846,0.0010572688209531233,0.0,0.0,0.0,0.121818,0.0,0.0,133.79,170.34,1.273189326556544,1.3022492118915743,1.2766801503573513,1.2848383470708835,174.22792205897372,170.84036050715977,172.12952982752776,0.02256789922576717,0.0029331164615682684,0.010450834070367057,1.273189326556544,1.3022759807794742,1.2766801503573513,1.2848383470708835,174.23150346848584,170.8403605071598,172.12952982752776,0.02258845490169322,0.0029331164615684895,0.010450834070367057
2026-05-06,137.68,173.87,0.02866074541775625,0.020511453826763625,0.0,0.0,0.0,0.121818,0.0,0.0,137.68,173.87,1.2628558977338755,1.3022492118915743,1.2759830003448527,1.2822099976789703,179.29367149323195,175.77332310120013,176.89654362471924,0.030717190816759717,0.010887334469868722,0.017257168852454097,1.2628558977338755,1.3022759807794742,1.2759830003448527,1.2822099976789703,179.29735703371801,175.77332310120013,176.89654362471924,0.03073774649268564,0.010887334469868722,0.017257168852454097
2026-05-07,133.66,170.1,-0.02963288982036,-0.021921394137882397,0.0,0.0,0.0,0.121818,0.0,0.0,133.66,170.1,1.272632051473889,1.3022492118915743,1.2757051243709687,1.2805404319929166,174.0586296614278,170.54788782609302,171.38018828977116,0.023005695134281936,0.0026296249012074963,0.007497912506840974,1.272632051473889,1.3022759807794742,1.2757051243709685,1.2805404319929168,174.0622075909845,170.54788782609302,171.38018828977116,0.023026250810208034,0.0026296249012074963,0.007497912506840974
