date,RSP,SPY
6/13/2017,93.59,244.55
6/14/2017,93.38,244.24
6/15/2017,93.18,243.77
6/16/2017,92.88,242.64
6/19/2017,93.46,244.66
6/20/2017,92.7,243.01
6/21/2017,92.44,242.95
6/22/2017,92.47,242.84
6/23/2017,92.68,243.13
6/26/2017,92.95,243.29
6/27/2017,92.33,241.33
6/28/2017,93.05,243.49
6/29/2017,92.39,241.35
6/30/2017,92.68,241.8
7/3/2017,93.07,242.21
7/5/2017,92.93,242.77
7/6/2017,91.91,240.55
7/7/2017,92.5,242.11
7/10/2017,92.52,242.37
7/11/2017,92.44,242.19
7/12/2017,93.08,244.01
7/13/2017,93.35,244.42
7/14/2017,93.76,245.56
7/17/2017,93.87,245.53
7/18/2017,93.67,245.66
7/19/2017,94.34,246.99
7/20/2017,94.29,247.1
7/21/2017,94.31,246.88
7/24/2017,94.24,246.82
7/25/2017,94.61,247.42
7/26/2017,94.42,247.43
7/27/2017,94.32,247.2
7/28/2017,94.2,246.91
7/31/2017,94.16,246.77
8/1/2017,94.26,247.32
8/2/2017,93.96,247.44
8/3/2017,93.72,246.96
8/4/2017,93.86,247.41
8/7/2017,93.96,247.87
8/8/2017,93.73,247.26
8/9/2017,93.6,247.25
8/10/2017,92.26,243.76
8/11/2017,92.28,244.12
8/14/2017,93.15,246.54
8/15/2017,92.98,246.51
8/16/2017,93.22,246.94
8/17/2017,91.79,243.09
8/18/2017,91.58,242.71
8/21/2017,91.66,242.9
8/22/2017,92.53,245.44
8/23/2017,92.26,244.56
8/24/2017,92.14,243.99
8/25/2017,92.46,244.56
8/28/2017,92.35,244.57
8/29/2017,92.26,244.85
8/30/2017,92.7,246.01
8/31/2017,93.22,247.49
9/1/2017,93.6,247.84
9/5/2017,92.96,246.06
9/6/2017,93.29,246.9
9/7/2017,93.25,246.87
9/8/2017,93.33,246.58
9/11/2017,94.27,249.21
9/12/2017,94.64,250.05
9/13/2017,94.65,250.17
9/14/2017,94.64,250.09
9/15/2017,94.37,249.19
9/18/2017,94.52,249.72
9/19/2017,94.39,249.97
9/20/2017,94.55,250.06
9/21/2017,94.35,249.39
9/22/2017,94.55,249.44
9/25/2017,94.66,248.93
9/26/2017,94.77,249.08
9/27/2017,95.15,250.05
9/28/2017,95.21,250.35
9/29/2017,95.54,251.23
10/2/2017,95.95,252.32
10/3/2017,96.11,252.86
10/4/2017,96.31,253.16
10/5/2017,96.69,254.66
10/6/2017,96.49,254.37
10/9/2017,96.15,253.95
10/10/2017,96.39,254.62
10/11/2017,96.41,255.02
10/12/2017,96.44,254.64
10/13/2017,96.54,254.95
10/16/2017,96.57,255.29
10/17/2017,96.56,255.47
10/18/2017,96.64,255.72
10/19/2017,96.76,255.79
10/20/2017,97.41,257.11
10/23/2017,97.08,256.11
10/24/2017,97.18,256.56
10/25/2017,96.53,255.29
10/26/2017,96.72,255.62
10/27/2017,96.87,257.71
10/30/2017,96.4,256.75
10/31/2017,96.58,257.15
11/1/2017,96.61,257.49
11/2/2017,96.59,257.59
11/3/2017,96.73,258.45
11/6/2017,97.13,258.85
11/7/2017,96.98,258.67
11/8/2017,97.1,259.11
11/9/2017,96.84,258.17
11/10/2017,96.9,258.09
11/13/2017,97.05,258.33
11/14/2017,97,257.73
11/15/2017,96.47,256.44
11/16/2017,97.3,258.62
11/17/2017,97.47,257.86
11/20/2017,97.62,258.3
11/21/2017,97.98,259.99
11/22/2017,97.94,259.76
11/24/2017,97.99,260.36
11/27/2017,97.89,260.23
11/28/2017,99.02,262.87
11/29/2017,99.48,262.71
11/30/2017,100.25,265.01
12/1/2017,100.05,264.46
12/4/2017,100.26,264.14
12/5/2017,99.62,263.19
12/6/2017,99.44,263.24
12/7/2017,99.89,264.07
12/8/2017,100.51,265.51
12/11/2017,100.6,266.31
12/12/2017,100.61,266.78
12/13/2017,100.52,266.75
12/14/2017,99.91,265.66
12/15/2017,100.34,266.51
12/18/2017,101.1,268.2
12/19/2017,100.76,267.17
12/20/2017,100.77,267.03
12/21/2017,100.97,267.58
12/22/2017,101.07,267.51
12/26/2017,101.19,267.19
12/27/2017,101.19,267.32
12/28/2017,101.44,267.87
12/29/2017,101.03,266.86
1/2/2018,101.78,268.77
1/3/2018,102.3,270.47
1/4/2018,102.65,271.61
1/5/2018,103.14,273.42
1/8/2018,103.48,273.92
1/9/2018,103.53,274.54
1/10/2018,103.22,274.12
1/11/2018,104.21,276.12
1/12/2018,104.88,277.92
1/16/2018,104.17,276.97
1/17/2018,105.04,279.61
1/18/2018,104.75,279.14
1/19/2018,105.44,280.41
1/22/2018,106.19,282.69
1/23/2018,106.48,283.29
1/24/2018,106.53,283.18
1/25/2018,106.44,283.3
1/26/2018,107.43,286.58
1/29/2018,106.66,284.68
1/30/2018,105.48,281.76
1/31/2018,105.46,281.9
2/1/2018,105.21,281.58
2/2/2018,103.05,275.45
2/5/2018,99.23,263.93
2/6/2018,100.59,269.13
2/7/2018,100.32,267.67
2/8/2018,96.79,257.63
2/9/2018,98.12,261.5
2/12/2018,99.33,265.34
2/13/2018,99.57,266
2/14/2018,101.08,269.59
2/15/2018,102.13,273.03
2/16/2018,102.18,273.11
2/20/2018,101.53,271.4
2/21/2018,100.92,270.05
2/22/2018,100.97,270.4
2/23/2018,102.51,274.71
2/26/2018,103.28,277.9
2/27/2018,101.94,274.43
2/28/2018,100.83,271.65
3/1/2018,99.75,267.7
3/2/2018,100.41,269.08
3/5/2018,101.62,272.19
3/6/2018,102.07,272.88
3/7/2018,101.98,272.78
3/8/2018,102.33,274.1
3/9/2018,103.92,278.87
3/12/2018,103.78,278.52
3/13/2018,103.34,276.72
3/14/2018,102.72,275.3
3/15/2018,102.45,275
3/16/2018,102.44,274.2
3/19/2018,101.29,270.49
3/20/2018,101.4,270.95
3/21/2018,101.43,270.43
3/22/2018,99.18,263.67
3/23/2018,97.29,258.05
3/26/2018,99.53,265.11
3/27/2018,98.35,260.6
3/28/2018,98.23,259.83
3/29/2018,99.48,263.15
4/2/2018,97.3,257.47
4/3/2018,98.47,260.77
4/4/2018,99.62,263.56
4/5/2018,100.26,265.64
4/6/2018,100.26,259.72
4/9/2018,98.34,261
4/10/2018,99.74,265.15
4/11/2018,99.39,263.76
4/12/2018,99.86,265.93
4/13/2018,99.65,265.15
4/16/2018,100.61,267.33
4/17/2018,101.43,270.19
4/18/2018,101.7,270.39
4/19/2018,100.99,268.89
4/20/2018,100.28,266.61
4/23/2018,100.41,266.57
4/24/2018,99.45,262.98
4/25/2018,99.73,263.63
4/26/2018,100.5,266.31
4/27/2018,100.77,266.56
4/30/2018,99.85,264.51
5/1/2018,99.89,264.98
5/2/2018,99.06,263.2
5/3/2018,98.73,262.62
5/4/2018,99.83,266.02
5/7/2018,100,266.92
5/8/2018,99.93,266.92
5/9/2018,100.74,269.5
5/10/2018,101.62,272.02
5/11/2018,101.72,272.85
5/14/2018,101.76,272.98
5/15/2018,101.25,271.1
5/16/2018,101.81,272.24
5/17/2018,101.94,272.01
5/18/2018,101.73,271.33
5/21/2018,102.39,273.37
5/22/2018,102,272.61
5/23/2018,102.19,273.36
5/24/2018,102.17,272.8
5/25/2018,101.95,272.15
5/29/2018,100.87,269.02
5/30/2018,102.21,272.61
5/31/2018,101.3,270.94
6/1/2018,102.16,273.6
6/4/2018,102.51,274.9
6/5/2018,102.7,275.1
6/6/2018,103.48,277.4
6/7/2018,103.53,277.37
6/8/2018,104.02,278.19
6/11/2018,104.24,278.56
6/12/2018,104.54,278.92
6/13/2018,104.02,278.03
6/14/2018,104.29,278.73
6/15/2018,103.89,277.13
6/18/2018,103.7,276.56
6/19/2018,103.28,275.5
6/20/2018,103.57,275.97
6/21/2018,102.97,274.24
6/22/2018,103.24,274.74
6/25/2018,102.11,271
6/26/2018,102.21,271.6
6/27/2018,101.3,269.35
6/28/2018,101.71,270.89
6/29/2018,101.89,271.28
7/2/2018,101.85,271.86
7/3/2018,101.8,270.9
7/5/2018,102.56,273.11
7/6/2018,103.34,275.42
7/9/2018,104.13,277.9
7/10/2018,104.4,278.9
7/11/2018,103.58,276.86
7/12/2018,104.16,279.37
7/13/2018,104.26,279.59
7/16/2018,103.95,279.34
7/17/2018,104.28,280.47
7/18/2018,104.52,281.06
7/19/2018,104.5,280
7/20/2018,104.16,279.68
7/23/2018,104.17,280.2
7/24/2018,104.12,281.61
7/25/2018,105.04,284.01
7/26/2018,105.41,283.34
7/27/2018,104.79,281.42
7/30/2018,104.34,279.95
7/31/2018,105.05,281.33
8/1/2018,104.37,280.86
8/2/2018,104.79,282.39
8/3/2018,105.32,283.6
8/6/2018,105.57,284.64
8/7/2018,105.78,285.58
8/8/2018,105.59,285.46
8/9/2018,105.47,285.07
8/10/2018,104.76,283.16
8/13/2018,104.22,282.1
8/14/2018,105.1,283.9
8/15/2018,104.4,281.78
8/16/2018,105.23,284.06
8/17/2018,105.79,285.06
8/20/2018,106.29,285.67
8/21/2018,106.56,286.34
8/22/2018,106.33,286.17
8/23/2018,106.07,285.79
8/24/2018,106.64,287.51
8/27/2018,107.24,289.78
8/28/2018,107.34,289.92
8/29/2018,107.76,291.48
8/30/2018,107.07,290.3
8/31/2018,107.11,290.31
9/4/2018,107.01,289.84
9/5/2018,107.06,289.03
9/6/2018,106.86,288.16
9/7/2018,106.48,287.6
9/10/2018,106.88,288.1
9/11/2018,106.96,289.05
9/12/2018,107.15,289.12
9/13/2018,107.6,290.83
9/14/2018,107.74,290.88
9/17/2018,107.38,289.34
9/18/2018,107.88,290.91
9/19/2018,107.83,291.22
9/20/2018,108.51,293.58
9/21/2018,108.58,291.99
9/24/2018,107.33,291.02
9/25/2018,107.04,290.75
9/26/2018,106.63,289.88
9/27/2018,106.64,290.69
9/28/2018,106.81,290.72
10/1/2018,106.81,291.73
10/2/2018,106.66,291.56
10/3/2018,106.67,291.72
10/4/2018,105.93,289.44
10/5/2018,105.41,287.82
10/8/2018,105.54,287.82
10/9/2018,105.04,287.4
10/10/2018,102.03,278.3
10/11/2018,99.77,272.17
10/12/2018,100.64,275.95
10/15/2018,100.6,274.4
10/16/2018,102.62,280.4
10/17/2018,102.41,280.45
10/18/2018,101.1,276.4
10/19/2018,100.8,276.25
10/22/2018,100.13,275.01
10/23/2018,99.49,273.61
10/24/2018,96.85,265.32
10/25/2018,98.12,270.08
10/26/2018,96.59,265.33
10/29/2018,96.63,263.86
10/30/2018,98.5,267.77
10/31/2018,99.07,270.63
11/1/2018,100.51,273.51
11/2/2018,100.15,271.89
11/5/2018,100.9,273.39
11/6/2018,101.6,275.12
11/7/2018,103.16,281.01
11/8/2018,103.08,280.5
11/9/2018,102.17,277.76
11/12/2018,100.61,272.57
11/13/2018,100.57,272.06
11/14/2018,99.93,270.2
11/15/2018,100.78,273.02
11/16/2018,101.1,273.73
11/19/2018,99.78,269.1
11/20/2018,98.03,264.12
11/21/2018,98.64,265.02
11/23/2018,98.35,263.25
11/26/2018,99.68,267.5
11/27/2018,99.73,268.4
11/28/2018,101.55,274.58
11/29/2018,101.25,273.98
11/30/2018,101.66,275.65
12/3/2018,102.89,279.3
12/4/2018,99.8,270.25
12/6/2018,99.5,269.84
12/7/2018,97.34,263.57
12/10/2018,97.16,264.07
12/11/2018,97.09,264.13
12/12/2018,97.58,265.46
12/13/2018,97.12,265.37
12/14/2018,95.74,260.47
12/17/2018,93.67,255.36
12/18/2018,93.54,255.08
12/19/2018,92.07,251.26
12/20/2018,90.62,247.17
12/21/2018,89.01,240.7
12/24/2018,86.19,234.34
12/26/2018,90.09,246.18
12/27/2018,90.9,248.07
12/28/2018,90.67,247.75
12/31/2018,91.4,249.92
1/2/2019,91.45,250.18
1/3/2019,89.68,244.21
1/4/2019,92.66,252.39
1/7/2019,93.63,254.38
1/8/2019,94.64,256.77
1/9/2019,95.31,257.97
1/10/2019,95.89,258.88
1/11/2019,95.96,258.98
1/14/2019,95.44,257.4
1/15/2019,96.17,260.35
1/16/2019,96.41,260.98
1/17/2019,97.31,262.96
1/18/2019,98.79,266.46
1/22/2019,97.47,262.86
1/23/2019,97.39,263.41
1/24/2019,97.84,263.55
1/25/2019,98.88,265.78
1/28/2019,98.49,263.76
1/29/2019,98.66,263.41
1/30/2019,99.71,267.58
1/31/2019,100.37,269.93
2/1/2019,100.62,270.06
2/4/2019,101.17,271.96
2/5/2019,101.56,273.1
2/6/2019,101.47,272.74
2/7/2019,100.74,270.14
2/8/2019,100.93,270.47
2/11/2019,101.21,270.62
2/12/2019,102.46,274.1
2/13/2019,102.91,274.99
2/14/2019,102.67,274.38
2/15/2019,103.82,277.37
2/19/2019,104.01,277.85
2/20/2019,104.38,278.41
2/21/2019,103.98,277.42
2/22/2019,104.53,279.14
2/25/2019,104.55,279.52
2/26/2019,104.27,279.32
2/27/2019,104.3,279.2
2/28/2019,104.05,278.68
3/1/2019,104.75,280.42
3/4/2019,104.25,279.4
3/5/2019,103.93,279.02
3/6/2019,103.02,277.33
3/7/2019,102.22,275.01
3/8/2019,101.9,274.46
3/11/2019,103.22,278.44
3/12/2019,103.56,279.49
3/13/2019,104.18,281.34
3/14/2019,104.03,281.16
3/15/2019,104.41,281.31
3/18/2019,104.42,282.33
3/19/2019,104.24,282.4
3/20/2019,103.51,281.55
3/21/2019,104.84,284.73
3/22/2019,102.69,279.25
3/25/2019,102.72,279.04
3/26/2019,103.58,281.12
3/27/2019,103.24,279.65
3/28/2019,103.82,280.71
3/29/2019,104.44,282.48
4/1/2019,105.77,285.83
4/2/2019,105.69,285.97
4/3/2019,105.98,286.42
4/4/2019,106.33,287.18
4/5/2019,107.02,288.57
4/8/2019,107.09,288.79
4/9/2019,106.25,287.31
4/10/2019,106.77,288.29
4/11/2019,106.91,288.21
4/12/2019,107.77,290.16
4/15/2019,107.47,289.97
4/16/2019,107.51,290.16
4/17/2019,106.88,289.45
4/18/2019,107.13,290.02
4/22/2019,106.86,290.27
4/23/2019,107.85,292.88
4/24/2019,107.82,292.23
4/25/2019,107.19,292.05
4/26/2019,107.84,293.41
4/29/2019,107.83,293.87
4/30/2019,108.19,294.02
5/1/2019,107.1,291.81
5/2/2019,107.11,291.18
5/3/2019,108.07,294.03
5/6/2019,107.56,292.82
5/7/2019,105.83,287.93
5/8/2019,105.66,287.53
5/9/2019,105.53,286.66
5/10/2019,105.99,288.1
5/13/2019,103.35,280.86
5/14/2019,104.37,283.4
5/15/2019,104.7,285.06
5/16/2019,105.41,287.7
5/17/2019,104.71,285.84
5/20/2019,104.05,283.95
5/21/2019,105.17,286.51
5/22/2019,104.64,285.63
5/23/2019,103.33,282.14
5/24/2019,103.52,282.78
5/28/2019,102.39,280.15
5/29/2019,101.69,278.27
5/30/2019,101.85,279.03
5/31/2019,100.69,275.27
6/3/2019,101.27,274.57
6/4/2019,103.54,280.53
6/5/2019,104.36,282.96
6/6/2019,104.88,284.8
6/7/2019,105.56,287.65
6/10/2019,105.89,288.97
6/11/2019,105.78,288.9
6/12/2019,105.65,288.39
6/13/2019,106.27,289.58
6/14/2019,105.98,289.26
6/17/2019,105.81,289.37
6/18/2019,106.85,292.4
6/19/2019,107.24,293.06
6/20/2019,108.18,295.86
6/21/2019,107.93,294
6/24/2019,106.98,293.64
6/25/2019,106.33,290.76
6/26/2019,106.15,290.47
6/27/2019,106.82,291.5
6/28/2019,107.8,293
7/1/2019,108.57,295.66
7/2/2019,108.45,296.43
7/3/2019,109.44,298.8
7/5/2019,109.3,298.46
7/8/2019,108.7,296.82
7/9/2019,108.66,297.19
7/10/2019,108.78,298.61
7/11/2019,109,299.31
7/12/2019,109.74,300.65
7/15/2019,109.65,300.75
7/16/2019,109.43,299.71
7/17/2019,108.52,297.74
7/18/2019,108.94,298.83
7/19/2019,108.48,297.17
7/22/2019,108.51,297.9
7/23/2019,109.45,300.03
7/24/2019,110.18,301.44
7/25/2019,109.47,300
7/26/2019,110.02,302.01
7/29/2019,109.7,301.46
7/30/2019,109.8,300.72
7/31/2019,108.71,297.43
8/1/2019,107.32,294.84
8/2/2019,106.46,292.62
8/5/2019,103.44,283.82
8/6/2019,104.59,287.8
8/7/2019,104.73,287.97
8/8/2019,106.62,293.62
8/9/2019,105.64,291.62
8/12/2019,104.29,288.07
8/13/2019,105.64,292.55
8/14/2019,102.4,283.9
8/15/2019,102.43,284.65
8/16/2019,104.09,288.85
8/19/2019,105.29,292.33
8/20/2019,104.44,290.09
8/21/2019,105.29,292.45
8/22/2019,105.36,292.36
8/23/2019,102.51,284.85
8/26/2019,103.41,288
8/27/2019,102.83,286.87
8/28/2019,103.72,288.89
8/29/2019,105.12,292.58
8/30/2019,105.16,292.45
9/3/2019,104.57,290.74
9/4/2019,105.81,294.04
9/5/2019,107.36,297.82
9/6/2019,107.62,298.05
9/9/2019,108.21,298.2
9/10/2019,108.71,298.13
9/11/2019,109.54,300.25
9/12/2019,109.67,301.29
9/13/2019,109.69,301.09
9/16/2019,109.77,300.16
9/17/2019,109.79,300.92
9/18/2019,109.67,301.1
9/19/2019,109.37,301.08
9/20/2019,108.88,298.28
9/23/2019,108.48,298.21
9/24/2019,107.6,295.87
9/25/2019,108.21,297.62
9/26/2019,107.95,297
9/27/2019,107.57,295.4
9/30/2019,108.08,296.77
10/1/2019,106.4,293.24
10/2/2019,104.39,288.06
10/3/2019,105.15,290.42
10/4/2019,106.32,294.35
10/7/2019,105.75,293.08
10/8/2019,103.92,288.53
10/9/2019,104.84,291.27
10/10/2019,105.63,293.24
10/11/2019,107.07,296.28
10/14/2019,106.83,295.95
10/15/2019,107.74,298.88
10/16/2019,107.56,298.4
10/17/2019,107.97,299.28
10/18/2019,107.84,297.97
10/21/2019,108.66,299.99
10/22/2019,108.67,299.01
10/23/2019,108.98,299.88
10/24/2019,109.03,300.37
10/25/2019,109.43,301.6
10/28/2019,109.77,303.3
10/29/2019,109.97,303.21
10/30/2019,109.98,304.14
10/31/2019,109.41,303.33
11/1/2019,110.76,306.14
11/4/2019,111.4,307.37
11/5/2019,111.4,307.03
11/6/2019,111.28,307.1
11/7/2019,111.55,308.18
11/8/2019,111.81,308.94
11/11/2019,111.51,308.35
11/12/2019,111.57,309
11/13/2019,111.49,309.1
11/14/2019,111.74,309.55
11/15/2019,112.56,311.79
11/18/2019,112.42,312.02
11/19/2019,112.33,311.93
11/20/2019,111.9,310.77
11/21/2019,111.67,310.27
11/22/2019,112,310.96
11/25/2019,113.01,313.37
11/26/2019,113.14,314.08
11/27/2019,113.62,315.48
11/29/2019,113.13,314.31
12/2/2019,112.18,311.64
12/3/2019,111.27,309.55
12/4/2019,112.08,311.46
12/5/2019,112.27,312.02
12/6/2019,113.31,314.87
12/9/2019,112.96,313.88
12/10/2019,112.84,313.53
12/11/2019,113.17,314.42
12/12/2019,114.36,317.13
12/13/2019,114.04,317.32
12/16/2019,114.76,319.5
12/17/2019,114.78,319.57
12/18/2019,114.95,319.59
12/19/2019,115.34,320.9
12/20/2019,115.93,320.73
12/23/2019,115.52,321.22
12/24/2019,115.6,321.23
12/26/2019,115.85,322.94
12/27/2019,115.69,322.86
12/30/2019,115.29,321.08
12/31/2019,115.72,321.86
1/2/2020,116.05,324.87
1/3/2020,115.39,322.41
1/6/2020,115.54,323.64
1/7/2020,115.44,322.73
1/8/2020,115.78,324.45
1/9/2020,116.31,326.65
1/10/2020,115.95,325.71
1/13/2020,116.67,327.95
1/14/2020,116.9,327.45
1/15/2020,117.08,328.19
1/16/2020,118.17,330.92
1/17/2020,118.4,331.95
1/21/2020,117.91,331.3
1/22/2020,117.76,331.34
1/23/2020,118.02,331.72
1/24/2020,116.81,328.77
1/27/2020,114.89,323.5
1/28/2020,115.96,326.89
1/29/2020,115.6,326.62
1/30/2020,115.85,327.68
1/31/2020,113.54,321.73
2/3/2020,114.3,324.12
2/4/2020,115.98,329.06
2/5/2020,117.67,332.86
2/6/2020,117.64,333.98
2/7/2020,116.69,332.2
2/10/2020,117.2,334.68
2/11/2020,117.9,335.26
2/12/2020,118.71,337.42
2/13/2020,118.6,337.06
2/14/2020,118.62,337.6
2/18/2020,118.26,336.73
2/19/2020,118.68,338.34
2/20/2020,118.65,336.95
2/21/2020,117.57,333.48
2/24/2020,114.01,322.42
2/25/2020,110.18,312.65
2/26/2020,109.13,311.5
2/27/2020,104.58,297.51
2/28/2020,103.47,296.26
3/2/2020,107.42,309.09
3/3/2020,104.74,300.24
3/4/2020,108.87,312.86
3/5/2020,104.97,302.46
3/6/2020,102.82,297.46
3/9/2020,93.91,274.23
3/10/2020,98.43,288.42
3/11/2020,93.12,274.36
3/12/2020,83.72,248.11
3/13/2020,90.52,269.32
3/16/2020,79.62,239.85
3/17/2020,84.13,252.8
3/18/2020,78.65,240
3/19/2020,78.86,240.51
3/20/2020,75.03,228.8
3/23/2020,71.66,222.95
3/24/2020,79.31,243.15
3/25/2020,81.3,246.79
3/26/2020,85.98,261.2
3/27/2020,83.42,253.42
3/30/2020,85.61,261.65
3/31/2020,84.02,257.75
4/1/2020,79.88,246.15
4/2/2020,81.14,251.83
4/3/2020,79.83,248.19
4/6/2020,85.87,264.86
4/7/2020,86.56,265.13
4/8/2020,90.14,274.03
4/9/2020,92.22,278.2
4/13/2020,90.23,275.66
4/14/2020,92.62,283.79
4/15/2020,89.63,277.76
4/16/2020,89.63,279.1
4/17/2020,92.98,286.64
4/20/2020,91.07,281.59
4/21/2020,88.41,273.04
4/22/2020,90.07,279.1
4/23/2020,90.15,279.08
4/24/2020,91.44,282.97
4/27/2020,94.07,287.05
4/28/2020,95.37,285.73
4/29/2020,98.68,293.21
4/30/2020,96.14,290.48
5/1/2020,92.67,282.79
5/4/2020,92.74,283.57
5/5/2020,93.16,286.19
5/6/2020,91.82,284.25
5/7/2020,93.47,287.68
5/8/2020,96.03,292.44
5/11/2020,94.89,292.5
5/12/2020,92.41,286.67
5/13/2020,89.7,281.6
5/14/2020,91.09,284.97
5/15/2020,91.26,286.28
5/18/2020,96.25,295
5/19/2020,94.92,291.97
5/20/2020,96.65,296.93
5/21/2020,96.22,294.88
5/22/2020,96.3,295.44
5/26/2020,99.42,299.08
5/27/2020,101.88,303.53
5/28/2020,100.86,302.97
5/29/2020,100.71,304.32
6/1/2020,101.89,305.55
6/2/2020,103.18,308.08
6/3/2020,105.97,312.18
6/4/2020,106.51,311.36
6/5/2020,110.44,319.34
6/8/2020,113.09,323.2
6/9/2020,110.26,320.79
6/10/2020,107.54,319
6/11/2020,100.1,300.61
6/12/2020,102.1,304.21
6/15/2020,103.23,307.05
6/16/2020,105.38,312.96
6/17/2020,104.2,311.66
6/18/2020,104.13,311.78
6/19/2020,103.05,308.64
6/22/2020,102.74,310.62
6/23/2020,102.86,312.05
6/24/2020,99.46,304.09
6/25/2020,100.48,307.35
6/26/2020,98.44,300.05
6/29/2020,100.4,304.46
6/30/2020,101.76,308.36
7/1/2020,101.62,310.52
7/2/2020,102.23,312.23
7/6/2020,103.35,317.05
7/7/2020,101.7,313.78
7/8/2020,102,316.18
7/9/2020,100.38,314.38
7/10/2020,102.07,317.59
7/13/2020,101.59,314.84
7/14/2020,103.24,318.92
7/15/2020,105.63,321.85
7/16/2020,105.48,320.79
7/17/2020,105.84,321.72
7/20/2020,105.28,324.32
7/21/2020,106.33,325.01
7/22/2020,107.18,326.86
7/23/2020,107,322.96
7/24/2020,106.22,320.88
7/27/2020,106.65,323.22
7/28/2020,106,321.17
7/29/2020,107.74,325.12
7/30/2020,106.89,323.96
7/31/2020,106.84,326.52
8/3/2020,107.1,328.79
8/4/2020,107.63,330.06
8/5/2020,108.5,332.11
8/6/2020,108.42,334.33
8/7/2020,109.52,334.57
8/10/2020,110.67,335.57
8/11/2020,110.55,332.8
8/12/2020,111.2,337.44
8/13/2020,110.66,336.83
8/14/2020,110.98,336.84
8/17/2020,111.03,337.91
8/18/2020,110.39,338.64
8/19/2020,109.96,337.23
8/20/2020,109.45,338.28
8/21/2020,109.25,339.48
8/24/2020,111.04,342.92
8/25/2020,111.04,344.12
8/26/2020,110.85,347.57
8/27/2020,111.42,348.33
8/28/2020,112.34,350.58
8/31/2020,111.4,349.31
9/1/2020,111.97,352.6
9/2/2020,113.96,357.7
9/3/2020,111.34,345.39
9/4/2020,111.08,342.57
9/8/2020,108.77,333.21
9/9/2020,110.03,339.79
9/10/2020,108.45,333.89
9/11/2020,109.02,334.06
9/14/2020,110.78,338.46
9/15/2020,110.89,340.17
9/16/2020,111.63,338.82
9/17/2020,111.15,335.84
9/18/2020,109.81,330.65
9/21/2020,106.56,326.97
9/22/2020,107.06,330.3
9/23/2020,104.76,322.64
9/24/2020,104.93,323.5
9/25/2020,106.39,328.73
9/28/2020,108.44,334.19
9/29/2020,107.57,332.37
9/30/2020,108.11,334.89
10/1/2020,108.5,337.04
10/2/2020,108.98,333.84
10/5/2020,110.89,339.76
10/6/2020,109.75,334.93
10/7/2020,111.75,340.76
10/8/2020,113.4,343.78
10/9/2020,113.57,346.85
10/12/2020,114.45,352.43
10/13/2020,113.29,350.13
10/14/2020,112.98,347.93
10/15/2020,113.5,347.5
10/16/2020,113.4,347.29
10/19/2020,111.89,342.01
10/20/2020,112.5,343.38
10/21/2020,112.12,342.73
10/22/2020,113.55,344.61
10/23/2020,114.15,345.78
10/26/2020,111.49,339.39
10/27/2020,110.15,338.22
10/28/2020,106.78,326.66
10/29/2020,107.86,329.98
10/30/2020,107.51,326.54
11/2/2020,109.91,330.2
11/3/2020,112.2,336.03
11/4/2020,112.29,343.54
11/5/2020,114.47,350.24
11/6/2020,114,350.16
11/9/2020,118.89,354.56
11/10/2020,119.54,354.04
11/11/2020,119.32,356.67
11/12/2020,117.46,353.21
11/13/2020,120.05,358.1
11/16/2020,122.56,362.57
11/17/2020,122.27,360.62
11/18/2020,120.82,356.28
11/19/2020,121.43,357.78
11/20/2020,120.74,355.33
11/23/2020,122.53,357.46
11/24/2020,125.2,363.22
11/25/2020,124.27,362.66
11/27/2020,124.21,363.67
11/30/2020,122.88,362.06
12/1/2020,124.02,366.02
12/2/2020,124.37,366.79
12/3/2020,125.07,366.69
12/4/2020,127.08,369.85
12/7/2020,126.45,369.09
12/8/2020,126.8,370.17
12/9/2020,126.39,366.85
12/10/2020,126.5,366.73
12/11/2020,125.72,366.3
12/14/2020,124.82,364.66
12/15/2020,126.89,369.59
12/16/2020,126.62,370.17
12/17/2020,127.34,372.24
12/18/2020,127.04,369.18
12/21/2020,125.59,367.86
12/22/2020,125.11,367.24
12/23/2020,125.84,367.57
12/24/2020,126.08,369
12/28/2020,126.46,372.17
12/29/2020,125.83,371.46
12/30/2020,126.73,371.99
12/31/2020,127.54,373.88
1/4/2021,125.7,368.79
1/5/2021,126.77,371.33
1/6/2021,129.8,373.55
1/7/2021,131.09,379.1
1/8/2021,131.32,381.26
1/11/2021,131.17,378.69
1/12/2021,132.2,378.77
1/13/2021,131.77,379.79
1/14/2021,132.21,378.46
1/15/2021,131.22,375.7
1/19/2021,131.85,378.65
1/20/2021,132.67,383.89
1/21/2021,132,384.24
1/22/2021,131.44,382.88
1/25/2021,131.32,384.39
1/26/2021,130.67,383.79
1/27/2021,127.66,374.41
1/28/2021,128.79,377.63
1/29/2021,126.5,370.07
2/1/2021,128.18,376.23
2/2/2021,129.87,381.55
2/3/2021,130.21,381.85
2/4/2021,131.87,386.19
2/5/2021,132.55,387.71
2/8/2021,134.1,390.51
2/9/2021,134.05,390.25
2/10/2021,134.46,390.08
2/11/2021,134.5,390.71
2/12/2021,135.31,392.64
2/16/2021,135.41,392.3
2/17/2021,135.34,392.39
2/18/2021,134.58,390.72
2/19/2021,135.6,390.03
2/22/2021,135.83,387.03
2/23/2021,136.19,387.5
2/24/2021,138.34,391.77
2/25/2021,135.12,382.33
2/26/2021,134.2,380.36
3/1/2021,137.24,389.58
3/2/2021,136.56,386.54
